bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,1.131234,,,,,,,,,,,,,,,,,a607332c-4067-48f9-aefb-5b393fd00361,72,,"[17.1, 7.0]",3788773,1,,,,,1.2120256,,Left Foot,,,"[22.2, 20.6]",,Ground Pass,,14.524806,,,Danilo Luís Hélio Pereira,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,3,Portugal,780,['4eef4705-b166-422e-9190-29b822835d3b'],8,,,,,,,,,,,,,,,,,Portugal,00:01:08.520,Pass,,17.1,7.0,22.2,20.6,,,
,,,,,,,,,,,,,,,0.931318,,,,,,,,,,,,,,,,,199ce10e-79fe-4391-8adc-5e7362ab763c,76,,"[26.8, 16.4]",3788773,1,,,,,0.41290995,,Right Foot,,,"[37.3, 21.0]",,Ground Pass,,11.46342,,,Diogo José Teixeira da Silva,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,3,Portugal,780,"['3e74fca2-ea42-4cb4-a54a-9d08bf6c831f', '6fc87d00-cee7-46b6-9f0b-4dc6e5fd0ccd']",10,,,,,,,,,,,,,,,,,Portugal,00:01:10.730,Pass,True,26.8,16.4,37.3,21.0,,,
,,,,,,,,,,,,,,,2.212175,,,,,,,,,,,,,,,,,885f476e-3cfd-4731-9d87-9e465ec3a9be,79,,"[37.3, 21.0]",3788773,1,,,,,-2.9058988,,Right Foot,,,"[11.9, 14.9]",,Ground Pass,,26.122213,,,Rúben Santos Gato Alves Dias,,,,,,1,Regular Play,Diogo José Teixeira da Silva,9929.0,Left Midfield,3,Portugal,780,['13ff2b67-3149-4b93-a87c-a172cffaff57'],11,,,,,,,,,,,,,,,,,Portugal,00:01:11.697,Pass,,37.3,21.0,11.9,14.9,,,
,,,,,,,,,,,,,,,1.184864,,,,,,,,,,,,,,,,,b7ace4e5-ba27-43d9-aea5-5655c85fdb1b,82,,"[16.6, 25.7]",3788773,1,,,,,0.48783645,,Right Foot,,,"[31.3, 33.5]",,Ground Pass,,16.641214,,,Danilo Luís Hélio Pereira,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,3,Portugal,780,['021f72f3-064f-4be8-97d5-3d4600e560e0'],17,,,,,,,,,,,,,,,,,Portugal,00:01:17.207,Pass,,16.6,25.7,31.3,33.5,,,
,,,,,,,,,,,,,,,2.1793,,,,,,,,,,,,,,,,,3c5dad84-1107-471e-b10e-410544486fe0,85,,"[26.0, 48.1]",3788773,1,,,,,1.2969543,,Right Foot,,,"[31.0, 65.9]",,Ground Pass,,18.488916,,,Kléper Laveran Lima Ferreira,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,3,Portugal,780,['3ff95357-f4bd-401e-9686-0a1a90472ff9'],22,,,,,,,,,,,,,,,,,Portugal,00:01:22.181,Pass,,26.0,48.1,31.0,65.9,,,
,,,,,,,,,,,,,,,1.339812,,,,,,,,,,,,,,,,,0eaa54a3-b103-49e2-92a3-e11da6296f62,88,,"[41.1, 67.9]",3788773,1,,,,,0.5441578,,Left Foot,,,"[56.8, 77.4]",,Ground Pass,,18.350477,,,Nélson Cabral Semedo,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,3,Portugal,780,['43969e03-267e-4a98-85a7-f46f37f634bb'],25,,,,,,,,,,,,,,,,,Portugal,00:01:25.771,Pass,,41.1,67.9,56.8,77.4,,,
,,,,,,,,,,,,,,,0.156032,,,,,,,,,,,,,,,,,e900232d-edf5-4ffa-bf86-78a7a681e5a7,92,,"[56.4, 77.8]",3788773,1,,,,,-0.8685394,,Right Foot,,,"[58.6, 75.2]",,Ground Pass,,3.4058774,,Incomplete,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,3,Portugal,780,"['025a0e23-751c-4292-a58f-350e228a66be', '61900b76-03f7-473b-98db-8db2876f2bb9']",27,,,,,,,,,,,,,,,,,Portugal,00:01:27.649,Pass,True,56.4,77.8,58.6,75.2,,,
,,,,,,,,,,,,,,,0.781532,,,,,,,,,,,,,,,,,85bfefb1-6ef7-4906-85f0-18b00c8815f0,96,,"[41.0, 11.5]",3788773,1,,,,,2.158799,,Left Foot,,,"[36.6, 18.1]",,Ground Pass,,7.932213,,,Presnel Kimpembe,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Back,4,France,771,['cd6096c2-cfea-4e91-9201-19f70449ffc6'],31,,,,,,,,,,,,,,,,,France,00:01:31.045,Pass,,41.0,11.5,36.6,18.1,,,
,,,,,,,,,,,,,,,1.321073,,,,,,,,,,,,,,,,,6d0d729d-3903-4f28-8708-4266dce07b8b,99,,"[40.6, 20.2]",3788773,1,,,,,1.9264323,,Left Foot,,,"[34.1, 37.7]",,Ground Pass,,18.668154,,,Raphaël Varane,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,4,France,771,['955db483-eb98-45ae-a547-c21d78ac568b'],32,,,,,,,,,,,,,,,,,France,00:01:32.969,Pass,,40.6,20.2,34.1,37.7,,,
,,,,,,,,,,,,,,,1.73964,,,,,,,,,,,,,,,,,fdbf1248-e9be-4e21-8aea-6e5b59dbe826,102,,"[36.2, 47.0]",3788773,1,,,,,1.3216648,,Right Foot,,,"[43.4, 75.3]",,Ground Pass,,29.201542,,,Jules Koundé,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,4,France,771,['9e0d14fa-f510-451a-9c81-dfca3b229ed8'],35,,,,,,,,,,,,,,,,,France,00:01:35.801,Pass,,36.2,47.0,43.4,75.3,,,
,,,,,,,,,,,,,,,1.214477,,,,,,,,,,,,,,,,,0d7115e0-8692-4f44-a466-a4b211973a5a,105,,"[43.4, 75.3]",3788773,1,,,,,-1.9956285,,Right Foot,,,"[37.7, 62.7]",,Ground Pass,,13.829317,,,Raphaël Varane,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,4,France,771,['ffa6ca0c-fd44-4148-a6cc-ebc126343280'],38,,,,,,,,,,,,,,,,,France,00:01:38.585,Pass,,43.4,75.3,37.7,62.7,,,
,,,,,,,,,,,,,,,1.178597,,,,,,,,,,,,,,,,,2ec059cf-353c-4ffa-9394-047724fecd09,108,,"[37.7, 62.7]",3788773,1,,,,,-1.5553654,,Left Foot,,,"[38.2, 30.3]",,Ground Pass,,32.40386,,,Presnel Kimpembe,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,4,France,771,['ea1c69fe-9e5f-46a0-84a7-5ea5df0f87f7'],40,,,,,,,,,,,,,,,,,France,00:01:40.777,Pass,,37.7,62.7,38.2,30.3,,,
,,,,,,,,,,,,,,,0.800742,,,,,,,,,,,,,,,,,2df4c2ed-e4a7-4919-b5e6-18470abbbf1c,111,,"[43.2, 28.6]",3788773,1,,,,,0.7378151,,Left Foot,,,"[52.0, 36.6]",,Ground Pass,,11.892855,,,N''Golo Kanté,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,4,France,771,['7bfccdaa-6817-4e2f-86b2-e62fa4421cd0'],44,,,,,,,,,,,,,,,,,France,00:01:44.239,Pass,,43.2,28.6,52.0,36.6,,,
,,,,,,,,,,,,,,,3.723999,,,,,,,,,,,,,,,,,e70143d8-9745-4593-9e58-b2c3962e211f,114,,"[52.2, 36.6]",3788773,1,,,,,0.15973845,,Right Foot,,,"[106.2, 45.3]",,High Pass,,54.696342,,Incomplete,Corentin Tolisso,,,Through Ball,True,,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,4,France,771,"['293909fb-8735-488d-9e44-b013003e4459', 'f80add5b-d7e4-4948-8479-e4a9d14b0996']",46,,,,,,,,,,,,,,,,,France,00:01:46.848,Pass,,52.2,36.6,106.2,45.3,,,
,,,,,,,,,,,,,,,1.713976,,,,,,,,,,,,,,,,,187c3c6c-a49c-4539-bc3b-c12dba4d7a01,118,,"[15.6, 32.0]",3788773,1,,,,,1.0568767,,Keeper Arm,,,"[19.1, 38.2]",,Ground Pass,,7.119691,,,Rúben Santos Gato Alves Dias,,,,,,1,From Keeper,Rui Pedro dos Santos Patrício,5205.0,Goalkeeper,5,Portugal,780,['50e1a812-f4a1-44ac-aa12-9120d85062af'],54,,,,,,,,,,,,,,,,,Portugal,00:01:54.145,Pass,,15.6,32.0,19.1,38.2,,,
,,,,,,,,,,,,,,,1.234377,,,,,,,,,,,,,,,,,268fc37d-c0a7-4d44-b4f4-7dbe76fe4d48,121,,"[18.8, 37.2]",3788773,1,,,,,-0.15559483,,Left Foot,,,"[34.1, 34.8]",,Ground Pass,,15.487091,,,Renato Júnior Luz Sanches,,,,,,1,From Keeper,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,5,Portugal,780,['d8af58f1-6f6c-42a3-a3d2-9584b2bb6d3c'],55,,,,,,,,,,,,,,,,,Portugal,00:01:55.960,Pass,,18.8,37.2,34.1,34.8,,,
,,,,,,,,,,,,,,,1.329221,,,,,,,,,,,,,,,,,1c017056-21dd-4e3a-9228-335f634bf53c,123,,"[34.8, 35.8]",3788773,1,,,,,-3.041924,,Left Foot,,,"[28.8, 35.2]",,Ground Pass,,6.0299253,,,Rúben Santos Gato Alves Dias,,,,,,1,From Keeper,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,5,Portugal,780,['e028280a-b8f3-4143-9164-cd66370c8881'],57,,,,,,,,,,,,,,,,,Portugal,00:01:57.194,Pass,,34.8,35.8,28.8,35.2,,,
,,,,,,,,,,,,,,,1.418482,,,,,,,,,,,,,,,,,3bcbc9d7-1414-4515-9754-6fa3af93c6ac,125,,"[28.5, 35.2]",3788773,1,,,,,-1.6280025,,Right Foot,,,"[27.2, 12.5]",,Ground Pass,,22.737194,,,Raphaël Adelino José Guerreiro,,,,,,1,From Keeper,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,5,Portugal,780,['c56e00c4-4409-49fb-9238-88dcd67c75e7'],58,,,,,,,,,,,,,,,,,Portugal,00:01:58.523,Pass,,28.5,35.2,27.2,12.5,,,
,,,,,,,,,,,,,,,1.423162,,,,,,,,,,,,,,,,,37883444-d485-4645-a2df-0157f6ac6205,128,,"[27.2, 12.5]",3788773,2,,,,,1.8423959,,Left Foot,,,"[22.8, 28.3]",,Ground Pass,,16.40122,,,Rúben Santos Gato Alves Dias,,,,,,1,From Keeper,Raphaël Adelino José Guerreiro,5209.0,Left Back,5,Portugal,780,['384ed7d2-94a0-4db9-9cae-b5361b51dd6a'],1,,,,,,,,,,,,,,,,,Portugal,00:02:01.391,Pass,,27.2,12.5,22.8,28.3,,,
,,,,,,,,,,,,,,,1.795427,,,,,,,,,,,,,,,,,e5177e21-a3f0-4fa1-b903-ebd4ac143e46,131,,"[22.8, 28.3]",3788773,2,,,,,1.5707964,,Left Foot,,,"[22.8, 60.7]",,Ground Pass,,32.4,,,Kléper Laveran Lima Ferreira,,,,,,1,From Keeper,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,5,Portugal,780,['c0eddb54-c084-4add-a2b6-1f3e967babfe'],4,,,,,,,,,,,,,,,,,Portugal,00:02:04.381,Pass,,22.8,28.3,22.8,60.7,,,
,,,,,,,,,,,,,,,0.826654,,,,,,,,,,,,,,,,,ba75bb3c-9601-48a1-8ad8-9fb9ba09187b,134,,"[38.3, 69.7]",3788773,2,,,,,-1.6475682,,Right Foot,,,"[37.5, 59.3]",,Ground Pass,,10.430724,,,Danilo Luís Hélio Pereira,,,,,,1,From Keeper,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,5,Portugal,780,['2edfb029-a9db-4e72-80c0-9194469295a5'],10,,,,,,,,,,,,,,,,,Portugal,00:02:10.914,Pass,,38.3,69.7,37.5,59.3,,,
,,,,,,,,,,,,,,,2.748555,,,,,,,,,,,,,,,,,57b63dc3-e7e5-4321-aef1-7ad03ec342fb,137,,"[37.5, 59.3]",3788773,2,,,,,-1.3240755,,Left Foot,,,"[47.7, 18.8]",,Ground Pass,,41.764698,,,Raphaël Adelino José Guerreiro,,True,,,,1,From Keeper,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,5,Portugal,780,['9aa0090f-8e75-4367-a25b-05c16ef3c0a2'],13,,,,,,,,,,,,,,,,,Portugal,00:02:13.431,Pass,,37.5,59.3,47.7,18.8,,,
,,,,,,,,,,,,,,,1.115409,,,,,,,,,,,,,,,,,7db9a969-dcda-4a7f-9500-d707d6f7116b,140,,"[49.8, 14.3]",3788773,2,,,,,-0.8172345,,Left Foot,,,"[57.4, 6.2]",,Ground Pass,,11.107204,,,Cristiano Ronaldo dos Santos Aveiro,,,,,,1,From Keeper,Raphaël Adelino José Guerreiro,5209.0,Left Back,5,Portugal,780,['0902ab3e-a2cc-48e0-bbfc-621facb65959'],17,,,,,,,,,,,,,,,,,Portugal,00:02:17.002,Pass,,49.8,14.3,57.4,6.2,,,
,,,,,,,,,,,,,,,1.519373,,,,,,,,,,,,,,,,,07baf6a1-464d-4caa-ae00-171725ea178b,144,,"[57.5, 6.2]",3788773,2,,,,,2.5840516,,Right Foot,,,"[49.0, 11.5]",,Ground Pass,,10.016986,,,Raphaël Adelino José Guerreiro,,,,,,1,From Keeper,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,5,Portugal,780,"['8001f617-c8ed-4fc5-ac7f-ae0fcea034f0', 'f1c1e770-6c90-4b95-89d9-3c37ea2df065']",18,,,,,,,,,,,,,,,,,Portugal,00:02:18.374,Pass,True,57.5,6.2,49.0,11.5,,,
,,,,,,,,,,,,,,,0.803661,,,,,,,,,,,,,,,,,4472b494-f73b-42b8-b5ee-32a1ab59d416,147,,"[49.0, 11.5]",3788773,2,,,,,1.3511822,,Left Foot,,,"[51.5, 22.7]",,Ground Pass,,11.475626,,,Renato Júnior Luz Sanches,,,,,,1,From Keeper,Raphaël Adelino José Guerreiro,5209.0,Left Back,5,Portugal,780,['e8e7e117-3441-447b-af44-524c8d7cef56'],20,,,,,,,,,,,,,,,,,Portugal,00:02:20.313,Pass,,49.0,11.5,51.5,22.7,,,
,,,,,,,,,,,,,,,0.797485,,,,,,,,,,,,,,,,,07960784-c642-48d7-ab99-e7bcc43400ea,150,,"[51.5, 22.7]",3788773,2,,,,,-2.0918133,,Right Foot,,,"[44.9, 11.2]",,Ground Pass,,13.259336,,,Raphaël Adelino José Guerreiro,,,,,,1,From Keeper,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,5,Portugal,780,['b1d89da4-25e1-4a57-8ecc-542ed3d913f7'],21,,,,,,,,,,,,,,,,,Portugal,00:02:21.683,Pass,,51.5,22.7,44.9,11.2,,,
,,,,,,,,,,,,,,,1.539223,,,,,,,,,,,,,,,,,8cc03bd4-fb7b-4f59-b417-382ae05dbf44,152,,"[44.5, 11.2]",3788773,2,,,,,2.1983352,,Left Foot,,,"[34.2, 25.4]",,Ground Pass,,17.542234,,,Rúben Santos Gato Alves Dias,,,,,,1,From Keeper,Raphaël Adelino José Guerreiro,5209.0,Left Back,5,Portugal,780,['d0b00874-f360-4b59-b48f-ebaf93013c55'],22,,,,,,,,,,,,,,,,,Portugal,00:02:22.480,Pass,,44.5,11.2,34.2,25.4,,,
,,,,,,,,,,,,,,,0.867339,,,,,,,,,,,,,,,,,3ae61771-dcad-4cd4-ad4e-7c2f4485ff38,155,,"[34.2, 25.4]",3788773,2,,,,,-0.73372006,,Right Foot,,,"[40.3, 19.9]",,Ground Pass,,8.213404,,,Renato Júnior Luz Sanches,,,,,,1,From Keeper,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,5,Portugal,780,['9327a513-c4ff-4c6b-a1a7-b0c9735da025'],25,,,,,,,,,,,,,,,,,Portugal,00:02:25.003,Pass,,34.2,25.4,40.3,19.9,,,
,,,,,,,,,,,,,,,1.266407,,,,,,,,,,,,,,,,,b8170acd-6f7a-4285-969f-74d2ee06b1ce,157,,"[40.4, 19.9]",3788773,2,,,,,2.318712,,Left Foot,,,"[32.7, 28.2]",,Ground Pass,,11.321661,,,Rúben Santos Gato Alves Dias,,,,,,1,From Keeper,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,5,Portugal,780,['59072d98-f7a8-4968-b89c-5dfec733e39f'],25,,,,,,,,,,,,,,,,,Portugal,00:02:25.870,Pass,,40.4,19.9,32.7,28.2,,,
,,,,,,,,,,,,,,,2.118014,,,,,,,,,,,,,,,,,8be77da5-1eef-4a4f-a463-f41095c61526,160,,"[35.9, 25.9]",3788773,2,,,,,-0.8999389,,Right Foot,,,"[50.9, 7.0]",,Ground Pass,,24.129028,,,Raphaël Adelino José Guerreiro,,,,,,1,From Keeper,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,5,Portugal,780,['d59260d5-b020-460b-a9af-4bf8384ec39c'],30,,,,,,,,,,,,,,,,,Portugal,00:02:30.362,Pass,,35.9,25.9,50.9,7.0,,,
,,,,,,,,,,,,,,,0.785354,,,,,,,,,,,,,,,,,a24d170a-af37-4b58-90f4-2596dd122a2a,163,,"[50.9, 7.0]",3788773,2,,,,,1.699393,,Left Foot,,,"[49.4, 18.6]",,Ground Pass,,11.696581,,,Renato Júnior Luz Sanches,,,,,,1,From Keeper,Raphaël Adelino José Guerreiro,5209.0,Left Back,5,Portugal,780,['ef4830ae-8094-4572-8307-9eb1f7fa3f9e'],34,,,,,,,,,,,,,,,,,Portugal,00:02:34.117,Pass,,50.9,7.0,49.4,18.6,,,
,,,,,,,,,,,,,,,3.235962,,,,,,,,,,,,,,,,,76763469-1a45-4364-9ab5-ada6d4741749,166,,"[49.4, 18.6]",3788773,2,,,,,0.9197724,,Right Foot,,,"[92.9, 75.7]",,High Pass,,71.78203,,,Bernardo Mota Veiga de Carvalho e Silva,,True,,,,1,From Keeper,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,5,Portugal,780,['3e988c16-e719-4d1d-863e-b516eed8ddcb'],37,,,,,,,,,,,,,,,,,Portugal,00:02:37.069,Pass,,49.4,18.6,92.9,75.7,,,
,,,,,,,,,,,,,,,2.503559,,,,,,,,,,,,,,,,,ca3ca7b9-5988-4702-bdae-e347d7094bc2,171,,"[86.4, 73.4]",3788773,2,,,,,3.0981417,,Left Foot,,,"[65.7, 74.3]",,Ground Pass,,20.719557,,,Kléper Laveran Lima Ferreira,,,,,,1,From Keeper,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Midfield,5,Portugal,780,"['57166912-6ce5-47db-ae69-ceb9fca8c2e0', 'a65b559a-1a77-4f26-8aa8-e0934a5592f1']",42,,,,,,,,,,,,,,,,,Portugal,00:02:42.997,Pass,True,86.4,73.4,65.7,74.3,,,
,,,,,,,,,,,,,,,0.811416,,,,,,,,,,,,,,,,,cf8dd7e9-4eff-42f9-8475-946257fd5ca0,174,,"[70.0, 76.0]",3788773,2,,,,,-2.04169,,Right Foot,,,"[67.2, 70.5]",,Ground Pass,,6.1717095,,,João Filipe Iria Santos Moutinho,,,,,,1,From Keeper,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,5,Portugal,780,['bf55d076-041a-48b7-9176-c0be764685c7'],48,,,,,,,,,,,,,,,,,Portugal,00:02:48.478,Pass,,70.0,76.0,67.2,70.5,,,
,,,,,,,,,,,,,,,1.060345,,,,,,,,,,,,,,,,,3aa63759-f069-49c4-8030-13c86ccadef1,177,,"[67.5, 70.5]",3788773,2,,,,,1.3586526,,Left Foot,,,"[68.9, 77.0]",,Ground Pass,,6.6490602,,,Kléper Laveran Lima Ferreira,,,,,,1,From Keeper,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,5,Portugal,780,['f41cf82d-2eef-4131-b3d9-02a3a16bae17'],49,,,,,,,,,,,,,,,,,Portugal,00:02:49.327,Pass,,67.5,70.5,68.9,77.0,,,
,,,,,,,,,,,,,,,0.709667,,,,,,,,,,,,,,,,,797f4aee-284f-4373-b418-282fbe55d856,180,,"[68.9, 77.0]",3788773,2,,,,,-1.4330602,,Right Foot,,,"[70.3, 66.9]",,Ground Pass,,10.1965685,,,Renato Júnior Luz Sanches,,,,,,1,From Keeper,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,5,Portugal,780,['7bb228c0-a573-4b9d-ada8-6044d6a9df94'],51,,,,,,,,,,,,,,,,,Portugal,00:02:51.678,Pass,,68.9,77.0,70.3,66.9,,,
,,,,,,,,,,,,,,,0.790567,,,,,,,,,,,,,,,,,0a75d6e9-5d5a-4a45-9ee2-825b53170aa4,189,,"[65.2, 74.6]",3788773,2,,,,,-3.0051901,,Right Foot,,,"[55.0, 73.2]",,Ground Pass,,10.29563,,,Kléper Laveran Lima Ferreira,,,,,,1,From Keeper,Nélson Cabral Semedo,6374.0,Right Back,5,Portugal,780,['64e2898e-9d33-482d-a6ce-0c056a3b186b'],56,,,,,,,,,,,,,,,,,Portugal,00:02:56.453,Pass,,65.2,74.6,55.0,73.2,,,
,,,,,,,,,,,,,,,0.896188,,,,,,,,,,,,,,,,,1f81305a-e551-47e4-8b9d-1549bfc96ac1,192,,"[55.0, 73.2]",3788773,3,,,,,0.64058566,,Left Foot,,,"[60.5, 77.3]",,Ground Pass,,6.860029,,,Nélson Cabral Semedo,,,,,,1,From Keeper,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,5,Portugal,780,['a0a4826e-9bdc-4f9f-8ac7-b61f89e57dfe'],0,,,,,,,,,,,,,,,,,Portugal,00:03:00.441,Pass,,55.0,73.2,60.5,77.3,,,
,,,,,,,,,,,,,,,0.561947,,,,,,,,,,,,,,,,,d1ba6b1f-f61e-4e8e-a9ea-814fea053c23,195,,"[62.2, 76.4]",3788773,3,,,,,0.045082215,,Right Foot,,,"[75.5, 77.0]",,Ground Pass,,13.313527,,,Bernardo Mota Veiga de Carvalho e Silva,,,,,,1,From Keeper,Nélson Cabral Semedo,6374.0,Right Back,5,Portugal,780,['0d175906-af3e-4b36-981e-eef2bc1221af'],2,,,,,,,,,,,,,,,,,Portugal,00:03:02.680,Pass,,62.2,76.4,75.5,77.0,,,
,,,,,,,,,,,,,,,1.281972,,,,,,,,,,,,,,,,,4c95e3b9-79d9-4d27-8450-1e0dcac3608d,207,,"[107.1, 76.6]",3788773,3,,,,,-2.374541,,Right Foot,,,"[96.0, 65.9]",,Ground Pass,,15.417522,,,João Filipe Iria Santos Moutinho,,,,,,1,From Keeper,Nélson Cabral Semedo,6374.0,Right Back,5,Portugal,780,['ea64c317-ccd1-4ce1-a25d-5cb202b201fa'],11,,,,,,,,,,,,,,,,,Portugal,00:03:11.507,Pass,,107.1,76.6,96.0,65.9,,,
,,,,,,,,,,,,,,,1.637452,,,,,,,,,,,,,,,,,7ea34645-05ea-46f7-b787-43351af006df,210,,"[96.0, 65.9]",3788773,3,,,,,-2.077181,a3b653c8-d42c-41a9-8030-1ec33651e917,Right Foot,,,"[89.4, 54.0]",,Ground Pass,,13.607718,,,Renato Júnior Luz Sanches,True,,,,,1,From Keeper,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,5,Portugal,780,['2f15ef21-b7fc-41d5-905a-043bcfca00b6'],13,,,,,,,,,,,,,,,,,Portugal,00:03:13.642,Pass,,96.0,65.9,89.4,54.0,,,
,,,,,,,,,,,,,,,1.563727,,,,,,,,,,,,,,,,,7230a9e9-b043-467c-a26e-60fec1920518,214,,"[13.9, 31.9]",3788773,3,,,,,-0.8596416,,Keeper Arm,,,"[19.5, 25.4]",,Ground Pass,,8.579627,,,Presnel Kimpembe,,,,,,1,From Keeper,Hugo Lloris,3099.0,Goalkeeper,7,France,771,['c4a968c7-baf1-4b99-b6be-bb4dbf4032be'],26,,,,,,,,,,,,,,,,,France,00:03:26.288,Pass,,13.9,31.9,19.5,25.4,,,
,,,,,,,,,,,,,,,1.093284,,,,,,,,,,,,,,,,,a2deea02-ec61-4500-a4c3-ccd4e730800e,217,,"[19.5, 25.4]",3788773,3,,,,,0.69473827,,Left Foot,,,"[27.9, 32.4]",,Ground Pass,,10.93435,,,Paul Pogba,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,8,France,771,['411b65ec-2923-43a7-9bf2-065c77405834'],28,,,,,,,,,,,,,,,,,France,00:03:28.532,Pass,,19.5,25.4,27.9,32.4,,,
,,,,,,,,,,,,,,,1.836248,,,,,,,,,,,,,,,,,578d815a-f979-4a7f-b0ea-d6afb97627b1,220,,"[34.5, 27.1]",3788773,3,,,,,-1.3724808,,Right Foot,,,"[38.7, 6.2]",,Ground Pass,,21.317833,,,Lucas Hernández Pi,,,,,,1,Regular Play,Paul Pogba,20004.0,Right Defensive Midfield,9,France,771,['bec3f5d4-9b53-4b76-993c-02849c77e31d'],32,,,,,,,,,,,,,,,,,France,00:03:32.453,Pass,,34.5,27.1,38.7,6.2,,,
,,,,,,,,,,,,,,,0.925161,,,,,,,,,,,,,,,,,d2be20b0-cfdd-407e-b810-2ca7512fb123,223,,"[38.6, 6.2]",3788773,3,,,,,2.5558784,,Left Foot,,,"[28.5, 12.9]",,Ground Pass,,12.120231,,,Presnel Kimpembe,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Back,10,France,771,['0255bd77-a014-4f62-bcf2-ff8a14bff664'],36,,,,,,,,,,,,,,,,,France,00:03:36.978,Pass,,38.6,6.2,28.5,12.9,,,
,,,,,,,,,,,,,,,2.90876,,,,,,,,,,,,,,,,,79ddaad8-917b-4737-accd-71d18ec95ff8,226,,"[28.3, 12.9]",3788773,3,,,,,1.437685,,Left Foot,,,"[33.0, 48.0]",,Ground Pass,,35.413273,,,Raphaël Varane,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,11,France,771,['baebc6ab-2ec9-4888-8e8f-7a29e5721145'],38,,,,,,,,,,,,,,,,,France,00:03:38.646,Pass,,28.3,12.9,33.0,48.0,,,
,,,,,,,,,,,,,,,1.734045,,,,,,,,,,,,,,,,,512fd187-46e6-43d3-9d7b-b88d47b0fe8e,228,,"[33.0, 48.0]",3788773,3,,,,,1.175703,,Left Foot,,,"[42.8, 71.5]",,Ground Pass,,25.46154,,,Jules Koundé,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,12,France,771,['4dfce468-96ce-413f-95d3-8478598bf9c0'],41,,,,,,,,,,,,,,,,,France,00:03:41.554,Pass,,33.0,48.0,42.8,71.5,,,
