bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,77bc7e24-61ae-4da2-b527-b3df89fc4a1a,1925,,"[64.8, 5.3]",3788775,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Milan Škriniar,6990.0,Left Center Back,105,Spain,772,['6677f074-3ce4-4955-a9e5-d22d705d0d9e'],44,,,,,,,,,,,,,,,,Slovakia,00:05:44.316,Foul Committed,,64.8,5.3,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,75284698-0f03-4ead-9915-66a953cc9f2d,1954,,"[59.0, 63.7]",3788775,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juraj Kucka,10919.0,Right Center Midfield,107,Spain,772,['0cddfa48-81d4-497c-ad91-e233e7604e84'],46,,,,,,,,,,,,,,,,Slovakia,00:06:46.550,Foul Committed,,59.0,63.7,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,13fcc553-2851-4b8d-9df4-48ecbbf91a47,2181,,"[26.9, 18.9]",3788775,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Hubočan,4421.0,Left Back,113,Spain,772,['b6859f52-a74f-4c83-820c-7ea3511b529c'],41,,,,,,,,,,,,,,,,Slovakia,00:12:41.321,Foul Committed,,26.9,18.9,,,,,
,,,,,,,,,,True,,,,,0.0,,Yellow Card,,,,,,,,,,,,faa68212-23b8-4714-a276-a86073e4341a,2202,,"[78.1, 26.0]",3788775,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,115,Slovakia,908,"['0c4b87cc-87d0-4d04-914a-be00afcf448e', '2db5b16c-d41d-492e-a36d-4fe11187f41d']",36,,,,,,,,,,,,,,,,Spain,00:13:36.715,Foul Committed,,78.1,26.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0d2ecc40-a88f-4c9e-9687-d9e665142bdb,2300,,"[71.5, 76.5]",3788775,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Peter Pekarík,9722.0,Right Back,119,Spain,772,"['4bc3e4aa-78c4-4509-8c18-830c639efe66', '76fc2c5f-35c8-469e-81e7-a39cf78eea22']",34,,,,,,,,,,,,,,,,Slovakia,00:16:34.055,Foul Committed,,71.5,76.5,,,,,
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,7148ef38-ff96-474a-ab4f-7989ff5d68ea,2403,,"[29.3, 3.3]",3788775,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Hubočan,4421.0,Left Back,123,Spain,772,"['bcb30926-20f0-4d20-9c7f-715f8716dbb3', 'd0837495-ae59-4bfb-b0d7-f49cd3f973ed']",48,,,,,,,,,,,,,,,,Slovakia,00:18:48.253,Foul Committed,,29.3,3.3,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0aab3bfa-fd8f-4cb4-8dd9-c9e1a21f3ba8,2509,,"[13.9, 78.5]",3788775,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,128,Spain,772,['77eb2aa0-0ea4-4cef-8ca3-fd97431a98fc'],16,,,,,,,,,,,,,,,,Slovakia,00:24:16.015,Foul Committed,,13.9,78.5,,,,,
,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,f55c677a-e48d-48cf-96b4-9fab49d8943d,2576,,"[56.1, 42.4]",3788775,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Suslov,35653.0,Right Wing,131,Spain,772,['4c6a53e1-4784-4005-aecf-12fd3a374bda'],42,,,,,,,,,,,,,,,,Slovakia,00:27:42.442,Foul Committed,,56.1,42.4,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2b4573db-8b15-4048-bb4e-21a4dcd32ed3,2654,,"[37.1, 50.2]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stanislav Lobotka,6798.0,Left Center Midfield,131,Spain,772,['49d37aa8-ea09-48d0-b4aa-f8072e476fa5'],53,,,,,,,,,,,,,,,,Slovakia,00:28:53.733,Foul Committed,,37.1,50.2,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e64fe387-c637-4c9f-9988-6ba6e695c0a5,3616,,"[40.1, 25.8]",3788775,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Milan Škriniar,6990.0,Left Center Back,160,Slovakia,908,['13a763c5-ae45-4250-a9d5-0efdf9c7d755'],33,,,,,,,,,,,,,,,,Slovakia,00:48:33.110,Foul Committed,,40.1,25.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,15fa15b8-8947-4299-a7a1-42e644fd16a6,59,,"[54.2, 73.1]",3788775,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lukáš Haraslín,7975.0,Right Wing,5,Slovakia,908,['43b89fc6-14c5-436a-af37-8041a78ea7f9'],10,,,,,,,,,,,,,,,,Slovakia,00:01:10.262,Foul Won,True,54.2,73.1,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,d68c2133-1652-45b4-a0c0-202506fd6807,373,,"[109.8, 25.0]",3788775,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Right Center Midfield,22,Spain,772,['6a342a0f-60e9-49d4-a54d-421ee827ce65'],16,,,,,,,,,,,,,,,,Spain,00:08:16.888,Foul Won,True,109.8,25.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,True,True,,,,,,,,,846471e6-78fb-4d98-85cd-a83012627f48,443,,"[74.9, 25.0]",3788775,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,28,Spain,772,['21c96d14-c9b2-4f1d-b907-fca324c17a1f'],25,,,,,,,,,,,,,,,,Slovakia,00:13:25.288,Foul Won,True,74.9,25.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,c224caf6-f222-42a3-80bc-6c5e3d629772,529,,"[40.5, 37.6]",3788775,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ondrej Duda,8967.0,Center Forward,32,Slovakia,908,['8ba69288-303a-441f-8528-d3b8f847ba32'],1,,,,,,,,,,,,,,,,Slovakia,00:15:01.991,Foul Won,True,40.5,37.6,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,042d6fbd-baae-45bf-b3b6-4e40304d12c7,548,,"[72.6, 6.4]",3788775,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Left Wing,34,Spain,772,['dd148944-56c3-47ac-af43-dae28244e53b'],44,,,,,,,,,,,,,,,,Spain,00:15:44.504,Foul Won,True,72.6,6.4,,,,,
,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,2a912081-9d8d-4e5f-b1f9-0aa332f399ce,912,,"[76.4, 4.6]",3788775,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jakub Hromada,20002.0,Left Center Midfield,53,Spain,772,"['2d000a10-7077-430a-918a-7ce246709d16', 'cc080fb5-dc43-4d09-8308-7a3f4f79123a']",5,,,,,,,,,,,,,,,,Slovakia,00:27:05.811,Foul Won,True,76.4,4.6,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4ecc3757-8096-45d3-bd78-5c2aee1566ab,1012,,"[81.5, 65.4]",3788775,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,57,Spain,772,['9b36b70d-b2b0-4aac-8a49-905278358443'],26,,,,,,,,,,,,,,,,Spain,00:31:26.719,Foul Won,True,81.5,65.4,,,,,
,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,,,fec87dcc-b721-47d3-9610-f9d772c00c57,1120,,"[71.7, 56.6]",3788775,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,62,Spain,772,"['e16bff7d-1d66-4932-b166-6ef73509fa0c', 'ef30ed59-bfe2-45bc-bab3-2ba343669139']",55,,,,,,,,,,,,,,,,Spain,00:33:55.749,Foul Won,True,71.7,56.6,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,505ffcf9-88f7-440c-8992-b6eebd170e4e,1156,,"[49.7, 71.4]",3788775,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ondrej Duda,8967.0,Center Forward,67,Slovakia,908,['1f8f124b-8c07-420e-9ffc-381f71c4e984'],8,,,,,,,,,,,,,,,,Slovakia,00:35:08.098,Foul Won,True,49.7,71.4,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,df95d066-9a28-4218-ace7-44f704dc5c27,1232,,"[81.5, 32.3]",3788775,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Left Wing,70,Spain,772,"['070c5496-e097-4226-87bf-d2fda7de100e', '07c71881-306e-4142-b47f-cb7db2d1ace6']",23,,,,,,,,,,,,,,,,Spain,00:37:23.106,Foul Won,True,81.5,32.3,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,353f38fa-0d15-4dbb-8254-f44782fb74be,1279,,"[41.1, 43.8]",3788775,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lukáš Haraslín,7975.0,Right Wing,71,Spain,772,['aa345a34-cf6b-451a-99a0-f1ad4b1ac05c'],42,,,,,,,,,,,,,,,,Slovakia,00:38:42.962,Foul Won,True,41.1,43.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,70c1b5d7-dbac-4d4f-bb5e-4fecd44d0ea7,1285,,"[36.4, 51.7]",3788775,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,72,Slovakia,908,['873a5bd9-62df-43b4-b69d-7d1dd8ded1df'],41,,,,,,,,,,,,,,,,Spain,00:39:41.024,Foul Won,True,36.4,51.7,,,,,
,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,,,916331d6-0c89-412e-900d-d11b99e2df77,1335,,"[43.7, 10.2]",3788775,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,75,Spain,772,"['e5522d97-4387-4d4e-8fa3-9885286ab6df', 'ef02b12e-8fb5-4fdf-b4a2-1de0f36ec140']",46,,,,,,,,,,,,,,,,Spain,00:40:46.289,Foul Won,True,43.7,10.2,,,,,
,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,,,20e46bc8-606f-42ef-8f78-6aeb55d04849,1355,,"[83.9, 54.7]",3788775,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,75,Spain,772,"['5b392a54-fa57-495a-a96c-60a9567becd3', 'fef6eff4-6880-4250-9e46-896965cd87e2']",6,,,,,,,,,,,,,,,,Spain,00:41:06.216,Foul Won,True,83.9,54.7,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,93999cc4-eb3a-4c78-a4f7-c88300b8ef16,1377,,"[36.0, 51.7]",3788775,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ondrej Duda,8967.0,Center Forward,76,Slovakia,908,['4aa4f54f-37d9-4162-97d2-874febc983b6'],24,,,,,,,,,,,,,,,,Slovakia,00:41:24.118,Foul Won,True,36.0,51.7,,,,,
,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,1bb2376b-fe05-44ed-8dba-2a03a8200c23,1702,,"[17.4, 72.3]",3788775,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric García Martret,31953.0,Right Center Back,96,Slovakia,908,['de524e5a-937e-4a3d-a715-cd1bbff5f9f1'],46,,,,,,,,,,,,,,,,Spain,00:00:46.287,Foul Won,True,17.4,72.3,,,,,
,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,6677f074-3ce4-4955-a9e5-d22d705d0d9e,1926,,"[55.3, 74.8]",3788775,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Borja Morata Martín,3477.0,Center Forward,105,Spain,772,['77bc7e24-61ae-4da2-b527-b3df89fc4a1a'],44,,,,,,,,,,,,,,,,Spain,00:05:44.316,Foul Won,True,55.3,74.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0cddfa48-81d4-497c-ad91-e233e7604e84,1955,,"[61.1, 16.4]",3788775,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,107,Spain,772,"['420a5bbe-41af-4409-b91b-27702f8ee15a', '75284698-0f03-4ead-9915-66a953cc9f2d']",46,,,,,,,,,,,,,,,,Spain,00:06:46.550,Foul Won,True,61.1,16.4,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b6859f52-a74f-4c83-820c-7ea3511b529c,2182,,"[93.2, 61.2]",3788775,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,113,Spain,772,['13fcc553-2851-4b8d-9df4-48ecbbf91a47'],41,,,,,,,,,,,,,,,,Spain,00:12:41.321,Foul Won,True,93.2,61.2,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0c4b87cc-87d0-4d04-914a-be00afcf448e,2203,,"[42.0, 54.1]",3788775,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukáš Haraslín,7975.0,Right Wing,115,Slovakia,908,['faa68212-23b8-4714-a276-a86073e4341a'],36,,,,,,,,,,,,,,,,Slovakia,00:13:36.715,Foul Won,True,42.0,54.1,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,76fc2c5f-35c8-469e-81e7-a39cf78eea22,2301,,"[48.6, 3.6]",3788775,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Moreno Balaguero,6766.0,Left Wing,119,Spain,772,"['0d2ecc40-a88f-4c9e-9687-d9e665142bdb', '87046be7-00af-4797-ae78-47fac7d09719']",34,,,,,,,,,,,,,,,,Spain,00:16:34.055,Foul Won,True,48.6,3.6,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bcb30926-20f0-4d20-9c7f-715f8716dbb3,2404,,"[90.8, 76.8]",3788775,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,123,Spain,772,"['7148ef38-ff96-474a-ab4f-7989ff5d68ea', 'f3c6558b-e72d-4507-bed9-101f8a2a8eea']",48,,,,,,,,,,,,,,,,Spain,00:18:48.253,Foul Won,True,90.8,76.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,77eb2aa0-0ea4-4cef-8ca3-fd97431a98fc,2510,,"[106.2, 1.6]",3788775,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Center Midfield,128,Spain,772,"['0aab3bfa-fd8f-4cb4-8dd9-c9e1a21f3ba8', '5b69f6e1-99a8-4643-a197-6ef759568747']",16,,,,,,,,,,,,,,,,Spain,00:24:16.015,Foul Won,True,106.2,1.6,,,,,
,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,,,4c6a53e1-4784-4005-aecf-12fd3a374bda,2577,,"[64.0, 37.7]",3788775,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Center Midfield,131,Spain,772,['f55c677a-e48d-48cf-96b4-9fab49d8943d'],42,,,,,,,,,,,,,,,,Spain,00:27:42.442,Foul Won,True,64.0,37.7,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,49d37aa8-ea09-48d0-b4aa-f8072e476fa5,2655,,"[83.0, 29.9]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Center Defensive Midfield,131,Spain,772,['2b4573db-8b15-4048-bb4e-21a4dcd32ed3'],53,,,,,,,,,,,,,,,,Spain,00:28:53.733,Foul Won,True,83.0,29.9,,,,,
,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,13a763c5-ae45-4250-a9d5-0efdf9c7d755,3617,,"[80.0, 54.3]",3788775,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jorge Resurrección Merodio,5199.0,Right Center Midfield,160,Slovakia,908,['e64fe387-c637-4c9f-9988-6ba6e695c0a5'],33,,,,,,,,,,,,,,,,Spain,00:48:33.110,Foul Won,True,80.0,54.3,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5e9fcb15-e6ac-43e1-bb65-d51e6f4b5513,81,,"[101.4, 6.1]",3788775,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomáš Hubočan,4421.0,Left Back,8,Slovakia,908,,51,,,,,,,,,,,,,,,,Slovakia,00:01:51.224,Miscontrol,,101.4,6.1,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,635f7d80-fae7-482d-a597-2d6312587966,153,,"[84.6, 73.1]",3788775,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukáš Haraslín,7975.0,Right Wing,12,Slovakia,908,,41,,,,,,,,,,,,,,,,Slovakia,00:03:41.670,Miscontrol,,84.6,73.1,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e14e7ba6-f04c-4332-b5c2-b0c80f217b3c,188,,"[95.0, 6.2]",3788775,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Moreno Balaguero,6766.0,Left Wing,14,Spain,772,,23,,,,,,,,,,,,,,,,Spain,00:04:23.765,Miscontrol,,95.0,6.2,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b2da3993-5e9f-4590-88e7-ebc4c55c3b73,305,,"[110.6, 4.4]",3788775,6,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro González López,30486.0,Left Center Midfield,18,Spain,772,['6a3256ba-96f6-49ab-8e4f-eba430de9c21'],41,,,,,,,,,,,,,,,,Spain,00:06:41.410,Miscontrol,True,110.6,4.4,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1de26ed7-66b2-482f-80cb-f47eb365133e,313,,"[78.3, 33.5]",3788775,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,20,Spain,772,,5,,,,,,,,,,,,,,,,Spain,00:07:05.524,Miscontrol,,78.3,33.5,,,,,
,,,,,,,,,,,,,,,0.163659,,,,,,,,,,,,,,edacb825-276a-4ea1-9b94-7d2f89c73c90,414,,"[45.0, 10.4]",3788775,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro Borja Morata Martín,3477.0,Center Forward,27,Slovakia,908,['6ba0c0a2-4f62-43a9-a051-8e30e07c3e18'],1,,,,,,,,,,,,,,,,Spain,00:13:01.324,Miscontrol,True,45.0,10.4,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7ccd3df3-6be8-478e-b469-c4f53ac20383,462,,"[51.0, 3.8]",3788775,13,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Hubočan,4421.0,Left Back,29,Slovakia,908,,42,,,,,,,,,,,,,,,,Slovakia,00:13:42.232,Miscontrol,,51.0,3.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,10190fe0-c73e-4cad-b33f-b24cf9fdd00d,505,,"[32.1, 54.3]",3788775,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lukáš Haraslín,7975.0,Right Wing,31,Spain,772,,41,,,,,,,,,,,,,,,,Slovakia,00:14:41.233,Miscontrol,,32.1,54.3,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e3667315-c59a-4f9c-aea9-caa8ece1300c,726,,"[49.0, 72.4]",3788775,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marek Hamšík,7025.0,Center Attacking Midfield,44,Slovakia,908,,22,,,,,,,,,,,,,,,,Slovakia,00:20:22.708,Miscontrol,,49.0,72.4,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b91273c7-3f1d-42b7-b347-4701836883e8,834,,"[29.6, 12.3]",3788775,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ondrej Duda,8967.0,Center Forward,49,Spain,772,,46,,,,,,,,,,,,,,,,Slovakia,00:22:46.748,Miscontrol,,29.6,12.3,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d2f61020-7950-44ac-b897-6dfd175a585e,870,,"[110.6, 44.9]",3788775,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,César Azpilicueta Tanco,3957.0,Right Back,50,Spain,772,,47,,,,,,,,,,,,,,,,Spain,00:23:47.683,Miscontrol,,110.6,44.9,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,992e3900-405b-4acb-bd4e-8032bd141246,1017,,"[105.9, 44.7]",3788775,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Moreno Balaguero,6766.0,Left Wing,58,Spain,772,,14,,,,,,,,,,,,,,,,Spain,00:32:14.737,Miscontrol,,105.9,44.7,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,87310b08-8456-4348-9d25-83a7b6315f71,1028,,"[42.6, 72.0]",3788775,32,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lukáš Haraslín,7975.0,Right Wing,58,Spain,772,['8e213f09-3555-4f01-81f6-80ca2b34721b'],24,,,,,,,,,,,,,,,,Slovakia,00:32:24.350,Miscontrol,True,42.6,72.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,98f14118-47f9-4172-be9e-41a999cf049c,1160,,"[70.6, 25.8]",3788775,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Róbert Mak,16307.0,Left Wing,68,Slovakia,908,,22,,,,,,,,,,,,,,,,Slovakia,00:35:22.404,Miscontrol,,70.6,25.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,289ed1c2-27e9-4583-97b0-b6e7be48b62f,1505,,"[108.1, 10.6]",3788775,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Sarabia García,6720.0,Left Wing,80,Spain,772,,3,,,,,,,,,,,,,,,,Spain,00:44:03.976,Miscontrol,,108.1,10.6,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e3a1faa7-7bef-420e-b865-c2367a7aa55b,1585,,"[55.9, 73.9]",3788775,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukáš Haraslín,7975.0,Right Wing,89,Slovakia,908,,4,,,,,,,,,,,,,,,,Slovakia,00:46:04.205,Miscontrol,,55.9,73.9,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,05885568-61d9-49e0-90de-a7c304f1d90b,1623,,"[111.1, 40.0]",3788775,47,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,César Azpilicueta Tanco,3957.0,Right Back,91,Spain,772,['27fd5b11-d286-41ed-ac5d-0f85ec8295a1'],19,,,,,,,,,,,,,,,,Spain,00:47:19.120,Miscontrol,True,111.1,40.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f62a2288-85b6-4efa-a241-8b665e1e183d,1683,,"[51.2, 67.0]",3788775,45,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Left Wing,95,Slovakia,908,,28,,,,,,,,,,,,,,,,Spain,00:00:28.032,Miscontrol,,51.2,67.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,52070c27-52ca-4577-a76d-4a0f9ccf2122,1813,,"[95.3, 23.8]",3788775,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Róbert Mak,16307.0,Left Wing,99,Slovakia,908,['a4ea8818-33c0-4067-926d-d68e6ffa28c1'],0,,,,,,,,,,,,,,,,Slovakia,00:03:00.940,Miscontrol,True,95.3,23.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ecfed4a8-9aa4-4c92-82c2-6e36c2b4ee81,1849,,"[77.9, 44.0]",3788775,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,100,Spain,772,,43,,,,,,,,,,,,,,,,Spain,00:03:43.345,Miscontrol,,77.9,44.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c54fe2ce-b4d3-4d44-b4cc-97079ff64cbd,1922,,"[107.0, 13.1]",3788775,50,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marek Hamšík,7025.0,Center Attacking Midfield,104,Slovakia,908,,10,,,,,,,,,,,,,,,,Slovakia,00:05:10.677,Miscontrol,,107.0,13.1,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0ed0c9b2-4f0d-461a-9232-8cc942b7ab0b,2050,,"[107.8, 76.8]",3788775,53,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Sarabia García,6720.0,Right Wing,109,Spain,772,['0e6d6547-f8e7-418a-a823-40dd0972f6d0'],46,,,,,,,,,,,,,,,,Spain,00:08:46.636,Miscontrol,True,107.8,76.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2bdd69c0-3285-4a85-9473-6f2233337c2f,2198,,"[80.5, 19.2]",3788775,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,114,Spain,772,,34,,,,,,,,,,,,,,,,Spain,00:13:34.611,Miscontrol,,80.5,19.2,,,,,
