ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,"[69.5, 6.8]",,,,,,,,,,,,3.565405,,,,,,,,,,,,926c0456-f2e9-4ee0-9b29-7f44699db4a2,1801,,,"[68.5, 5.6]",3788744,53,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Manuel Obafemi Akanji,5549.0,Left Center Back,89,Switzerland,773,"['9a2baa2d-6e66-404a-a5e1-c23360ebdec4', 'b4d2fefb-1be9-4617-a6cb-d73bc925cce5']",52,,,,,,,,,,,,,,Switzerland,00:08:52.878,Carry,,68.5,5.6,,,,,
,,,,"[45.1, 63.5]",,,,,,,,,,,,1.799981,,,,,,,,,,,,ea00236d-3a5c-48df-8b2e-4aa3e2363d66,1806,,,"[46.9, 48.3]",3788744,54,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fabian Lukas Schär,5537.0,Center Back,89,Switzerland,773,"['95c59364-7655-4bce-a675-490fe33ee6cc', 'd9aea63d-9cce-43f7-9bc0-0075227cc5d3']",1,,,,,,,,,,,,,,Switzerland,00:09:01.115,Carry,,46.9,48.3,,,,,
,,,,"[92.2, 72.7]",,,,,,,,,,,,0.019238,,,,,,,,,,,,4cf86bb5-b47e-4092-9534-371e9e001e75,1809,,,"[92.2, 72.7]",3788744,54,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xherdan Shaqiri,3533.0,Center Attacking Midfield,89,Switzerland,773,"['684519ad-af0b-41a3-a040-db3dd6aace83', '7d64cfc8-4455-4059-87f0-771fd0e67484']",4,,,,,,,,,,,,,,Switzerland,00:09:04.949,Carry,,92.2,72.7,,,,,
,,,,"[17.2, 8.3]",,,,,,,,,,,,0.754847,,,,,,,,,,,,e49eaae0-9b9e-430e-8b6b-ebc68b3a6d48,1813,,,"[19.2, 7.0]",3788744,54,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ben Davies,3086.0,Left Back,90,Wales,907,"['9d329741-f0d6-4ad9-bb26-de11c1612a60', 'e6d42b7f-92c8-40a6-a617-ed42c530e67c']",22,,,,,,,,,,,,,,Wales,00:09:22.531,Carry,,19.2,7.0,,,,,
,,,,"[6.6, 25.9]",,,,,,,,,,,,1.502882,,,,,,,,,,,,3f0c1fa5-6d7d-4955-bc33-f29f3718381a,1816,,,"[5.6, 26.3]",3788744,54,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joe Rodon,11250.0,Left Center Back,90,Wales,907,"['194c53e1-65b2-4732-bf9f-2e8a848bcfe4', '6b97cf38-79c7-4dd0-a6a2-e8975afe29a1']",25,,,,,,,,,,,,,,Wales,00:09:25.080,Carry,,5.6,26.3,,,,,
,,,,"[9.0, 58.7]",,,,,,,,,,,,1.033964,,,,,,,,,,,,73e1d60b-10fc-4182-9954-ad48a60caa27,1819,,,"[7.6, 56.0]",3788744,54,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Chris Mepham,4767.0,Right Center Back,90,Wales,907,"['143194e6-d0b8-4edb-ad9e-fa4dd2625ba0', 'b35bad3a-3871-4c91-8683-8fe546b0a57e']",28,,,,,,,,,,,,,,Wales,00:09:28.495,Carry,,7.6,56.0,,,,,
,,,,"[18.2, 77.7]",,,,,,,,,,,,0.039999,,,,,,,,,,,,4f669fb0-880b-4d2d-bcb2-94813df03d64,1822,,,"[18.2, 77.7]",3788744,54,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Connor Roberts,4774.0,Right Back,90,Wales,907,"['24a2a588-021a-4a25-a84c-807ca0739652', 'a247c0c1-0b59-46fd-b835-f8e9a6add453']",31,,,,,,,,,,,,,,Wales,00:09:31.482,Carry,,18.2,77.7,,,,,
,,,,"[56.6, 69.8]",,,,,,,,,,,,4.749017,,,,,,,,,,,,6005cd2f-62d1-49fa-b7d8-b425674ef7e8,1831,,,"[35.7, 60.5]",3788744,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Mbabu,16027.0,Right Wing Back,91,Wales,907,"['33f3e28f-e6bb-4372-ac02-46847f4be150', '49a50876-33a7-418d-b16f-a52b0caac507', '72b33ab6-3a5d-48b6-b1b1-88f9e4a46e5e', 'bffaad68-79dd-47da-adf0-151b061b040a']",50,,,,,,,,,,,,,,Switzerland,00:09:50.076,Carry,True,35.7,60.5,,,,,
,,,,"[15.4, 35.9]",,,,,,,,,,,,5.220247,,,,,,,,,,,,ba11f2e7-c4ea-4db8-b8bf-8d1106cc1842,1841,,,"[14.1, 36.5]",3788744,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Rodon,11250.0,Left Center Back,93,Wales,907,"['45fa1180-3966-45e2-a424-94017c44e851', '54ebdf82-3497-41e2-9158-f991450a369d']",18,,,,,,,,,,,,,,Wales,00:10:18.156,Carry,,14.1,36.5,,,,,
,,,,"[12.7, 59.6]",,,,,,,,,,,,1.84707,,,,,,,,,,,,5c6ee3eb-3a5b-4627-85de-9b32ab40db21,1844,,,"[12.7, 58.1]",3788744,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chris Mepham,4767.0,Right Center Back,93,Wales,907,"['234c0cca-deb7-40d3-8832-53c50425afd5', 'f9805861-5cfb-4db7-9cc8-78cebea818db']",24,,,,,,,,,,,,,,Wales,00:10:24.586,Carry,,12.7,58.1,,,,,
,,,,"[21.0, 74.9]",,,,,,,,,,,,0.898703,,,,,,,,,,,,81d94822-1f94-4414-aaa3-d74fba38e165,1847,,,"[21.0, 74.9]",3788744,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Connor Roberts,4774.0,Right Back,93,Wales,907,"['d3fbe835-6c81-4fdb-b10e-b6d74f1e802b', 'ef675253-079a-452e-8314-67991088e962']",27,,,,,,,,,,,,,,Wales,00:10:27.772,Carry,,21.0,74.9,,,,,
,,,,"[14.2, 36.1]",,,,,,,,,,,,6.308216,,,,,,,,,,,,5f2cc3d7-dd74-44e3-83ee-97f6155756ab,1855,,,"[14.0, 22.4]",3788744,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Sommer,5550.0,Goalkeeper,94,Switzerland,773,"['5ce0299a-323f-4ecc-9a4b-5eaa3e754768', '982a6c84-48df-41cd-a4bb-5d80429bec67', 'f98425aa-3071-4877-af63-2938c34d9027']",37,,,,,,,,,,,,,,Switzerland,00:10:37.153,Carry,True,14.0,22.4,,,,,
,,,,"[34.9, 68.1]",,,,,,,,,,,,4.63656,,,,,,,,,,,,d41a1e6c-0477-4032-936a-d57bcb3884ce,1859,,,"[12.9, 56.2]",3788744,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nico Elvedi,8814.0,Right Center Back,94,Switzerland,773,"['59aad81d-1c5a-424a-b194-64a9db69e023', '8098ec98-295f-428d-baf3-0985b71d7043', 'a58fdb0a-ed13-47a9-a992-f02f28cd49e8']",45,,,,,,,,,,,,,,Switzerland,00:10:45.057,Carry,True,12.9,56.2,,,,,
,,,,"[63.4, 41.6]",,,,,,,,,,,,3.900231,,,,,,,,,,,,14391581-79a4-44a8-a53d-3b425f54728f,1863,,,"[41.2, 63.1]",3788744,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Breel-Donald Embolo,5545.0,Left Center Forward,94,Switzerland,773,"['7746ac85-6488-4eb8-b633-b79903f58575', 'a23dea8a-daf4-4df1-b3b2-3e78e6a112fe', 'df48ea02-0495-4de4-ba2b-45ab22f6ebb6']",50,,,,,,,,,,,,,,Switzerland,00:10:50.596,Carry,True,41.2,63.1,,,,,
,,,,"[66.4, 43.2]",,,,,,,,,,,,0.413745,,,,,,,,,,,,3b1525e2-5459-4068-8dce-701c5a7080c6,1868,,,"[63.4, 41.6]",3788744,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Breel-Donald Embolo,5545.0,Left Center Forward,94,Switzerland,773,"['352929b8-e5c1-408c-bace-7e0a52fd58b0', 'a23dea8a-daf4-4df1-b3b2-3e78e6a112fe', 'c678c552-20ff-4e89-9931-582b367fcc24', 'ca198832-4f60-44f6-a7a8-b9067d843f9f']",54,,,,,,,,,,,,,,Switzerland,00:10:54.497,Carry,True,63.4,41.6,,,,,
,,,,"[54.6, 31.0]",,,,,,,,,,,,1.158783,,,,,,,,,,,,988bed82-b830-4e19-b0d8-603e1cc9e2a4,1872,,,"[49.5, 33.8]",3788744,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Rodon,11250.0,Left Center Back,95,Wales,907,"['51513735-5436-4a31-b9cb-3c2927d80252', '8aed2f12-652c-43ff-b4f6-4bc9463dc26a']",56,,,,,,,,,,,,,,Wales,00:10:56.262,Carry,,49.5,33.8,,,,,
,,,,"[98.5, 25.8]",,,,,,,,,,,,3.987954,,,,,,,,,,,,b8e919d6-858e-4c8c-82aa-aa7a25a6b2c1,1875,,,"[76.0, 8.7]",3788744,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel James,11252.0,Left Midfield,95,Wales,907,"['702da0e1-540a-42c6-9d25-ee2cb82fc5f0', '877e2746-5cda-4eb6-9d2b-15df389c24dc', 'c0b28135-783a-4da3-89d6-b8992783b545']",59,,,,,,,,,,,,,,Wales,00:10:59.140,Carry,True,76.0,8.7,,,,,
,,,,"[92.7, 30.4]",,,,,,,,,,,,1.07245,,,,,,,,,,,,725f373c-424c-4d8c-9f01-570c74caeae6,1879,,,"[94.5, 29.0]",3788744,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Ramsey,3517.0,Left Center Midfield,95,Wales,907,"['4ee82b8c-78e4-48be-b1bc-b8aa679c162d', '50323a40-3eb4-4058-b0cd-3cf5c375490a']",3,,,,,,,,,,,,,,Wales,00:11:03.987,Carry,,94.5,29.0,,,,,
,,,,"[102.1, 65.6]",,,,,,,,,,,,1.225776,,,,,,,,,,,,1b6e10ee-3667-42bb-a7c4-f32c8e59c1f0,1882,,,"[102.1, 59.9]",3788744,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Connor Roberts,4774.0,Right Back,95,Wales,907,"['0496139b-fb02-496c-9fe1-1ebc417620c2', '333b3bf6-9076-451f-91d2-84d670ef17d8']",6,,,,,,,,,,,,,,Wales,00:11:06.764,Carry,,102.1,59.9,,,,,
,,,,"[93.1, 60.1]",,,,,,,,,,,,0.078219004,,,,,,,,,,,,a887dd2b-8350-4498-86b3-967849f4af3d,1885,,,"[93.1, 60.1]",3788744,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joseff Morrell,22074.0,Right Center Midfield,95,Wales,907,"['5fdb9345-bbef-4cb0-b247-ac72b869b4f3', 'c5097e5e-6677-4d00-b828-bd085101f8c0']",9,,,,,,,,,,,,,,Wales,00:11:09.416,Carry,,93.1,60.1,,,,,
,,,,"[87.1, 20.6]",,,,,,,,,,,,6.06267,,,,,,,,,,,,dd190c0b-d444-43ce-8308-bdf230443abe,1898,,,"[78.6, 38.1]",3788744,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Haris Seferović,5543.0,Right Center Forward,96,Switzerland,773,"['1bdaee57-3e4f-4630-bf13-c0967c272e53', '7d709ff7-7d3c-4f86-ac38-201680e8783e', 'fbd9140d-a78e-4e19-9ccf-63cc60292e03']",23,,,,,,,,,,,,,,Switzerland,00:11:23.006,Carry,True,78.6,38.1,,,,,
,,,,"[78.9, 4.8]",,,,,,,,,,,,1.633533,,,,,,,,,,,,a180fca7-221b-4cb2-8aae-7e09a9824666,1902,,,"[76.5, 7.2]",3788744,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,96,Switzerland,773,"['9041bc1d-3b92-476a-965a-0bd2ef75d5ba', 'db4bbb05-6271-4d7e-88d0-43ab481d3ede']",30,,,,,,,,,,,,,,Switzerland,00:11:30.424,Carry,,76.5,7.2,,,,,
,,,,"[84.3, 21.6]",,,,,,,,,,,,0.389229,,,,,,,,,,,,471dbd65-b4fd-4cc6-90e3-96452dce756a,1906,,,"[84.7, 22.3]",3788744,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Haris Seferović,5543.0,Right Center Forward,96,Switzerland,773,"['1999fa7d-2e9b-4219-a754-d7ccebe253ff', '5b0796d5-0cfa-4146-9cee-a21debdd1902', '8cb46a8c-5d32-4ee6-8239-c05ae63a4ec9']",33,,,,,,,,,,,,,,Switzerland,00:11:33.042,Carry,True,84.7,22.3,,,,,
,,,,"[82.0, 30.8]",,,,,,,,,,,,0.987221,,,,,,,,,,,,4c300b23-62ea-4f8c-a120-6e0d722f83a1,1909,,,"[84.0, 37.3]",3788744,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xherdan Shaqiri,3533.0,Center Attacking Midfield,96,Switzerland,773,"['1ec51793-b505-4ee4-9191-dc2637610534', '8797d6f6-823e-4bd6-ae40-65c6085b4ac2', 'd2118074-87a3-4628-8fe4-5112abce2c30']",34,,,,,,,,,,,,,,Switzerland,00:11:34.269,Carry,True,84.0,37.3,,,,,
,,,,"[71.4, 11.3]",,,,,,,,,,,,2.848154,,,,,,,,,,,,8e52af7a-73fb-4b08-af4c-09100319c9f5,1913,,,"[72.3, 19.1]",3788744,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,96,Switzerland,773,"['5114b1fe-e5b8-49ea-868c-98aee02d61e1', '9aa3c9df-9b23-4c39-b7ef-c97cf342f8bf']",36,,,,,,,,,,,,,,Switzerland,00:11:36.348,Carry,,72.3,19.1,,,,,
,,,,"[63.4, 28.9]",,,,,,,,,,,,1.930638,,,,,,,,,,,,258624b4-be0a-4e1c-81fb-4259bad78423,1916,,,"[64.4, 22.3]",3788744,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Obafemi Akanji,5549.0,Left Center Back,96,Switzerland,773,"['578cf262-9627-4409-81ff-55d982adcaab', '9243d398-cf9f-452f-8076-bca3ee613805']",40,,,,,,,,,,,,,,Switzerland,00:11:40.378,Carry,,64.4,22.3,,,,,
,,,,"[63.5, 57.6]",,,,,,,,,,,,1.519991,,,,,,,,,,,,7841ac56-3248-4a5f-847c-88013b4bcf51,1919,,,"[61.1, 55.5]",3788744,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nico Elvedi,8814.0,Right Center Back,96,Switzerland,773,"['71d4594c-880c-41ce-adc8-8a6805f1d69f', 'c87387e7-7894-442b-a303-d05e8b11441f']",43,,,,,,,,,,,,,,Switzerland,00:11:43.720,Carry,,61.1,55.5,,,,,
,,,,"[73.8, 74.2]",,,,,,,,,,,,0.921137,,,,,,,,,,,,cde66653-08b4-48af-9969-f47dfaff0363,1922,,,"[73.8, 74.2]",3788744,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Mbabu,16027.0,Right Wing Back,96,Switzerland,773,"['1466295c-3c6a-43c7-b449-d0cc60ca7db9', '44d28b58-1484-41e5-ac83-1ee36a52d163']",46,,,,,,,,,,,,,,Switzerland,00:11:46.323,Carry,,73.8,74.2,,,,,
,,,,"[52.4, 36.8]",,,,,,,,,,,,1.464458,,,,,,,,,,,,920aa889-5337-4653-b55b-c4341c03fb34,1925,,,"[51.1, 39.1]",3788744,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Lukas Schär,5537.0,Center Back,96,Switzerland,773,"['0e50477a-3f3f-4d3d-a1f4-f04137446935', 'ff5c9ed5-7a5c-42ad-b88b-712fcc21eb43']",50,,,,,,,,,,,,,,Switzerland,00:11:50.225,Carry,,51.1,39.1,,,,,
,,,,"[43.1, 21.9]",,,,,,,,,,,,1.073122,,,,,,,,,,,,cedd2e87-d461-4dd4-8e4f-bdbb4e2d3470,1928,,,"[44.9, 21.3]",3788744,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Obafemi Akanji,5549.0,Left Center Back,96,Switzerland,773,"['6d054c59-11c9-4534-9e86-b5d347341772', '724b2bfc-68b7-4b40-9029-4b35378a1a59']",52,,,,,,,,,,,,,,Switzerland,00:11:52.726,Carry,,44.9,21.3,,,,,
,,,,"[55.8, 28.2]",,,,,,,,,,,,0.00554,,,,,,,,,,,,c73cda2b-7c1d-4e37-89b1-0fffffbd8807,1931,,,"[55.6, 28.2]",3788744,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Lukas Schär,5537.0,Center Back,96,Switzerland,773,"['6254d02f-3fa8-49a6-ae5d-8bb57b9ca7d0', '6fd08e9d-4541-419e-9974-3cf7888fc67c']",54,,,,,,,,,,,,,,Switzerland,00:11:54.992,Carry,,55.6,28.2,,,,,
,,,,"[71.0, 4.2]",,,,,,,,,,,,2.324581,,,,,,,,,,,,52068a83-ea06-44aa-acf6-4fb313373608,1934,,,"[63.0, 3.0]",3788744,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,96,Switzerland,773,"['078f29d6-d848-4ea0-8889-d7dfce27443c', 'f9d34c37-d72c-4dff-906b-8aca7c8c358b']",57,,,,,,,,,,,,,,Switzerland,00:11:57.385,Carry,,63.0,3.0,,,,,
,,,,"[73.1, 6.4]",,,,,,,,,,,,0.831433,,,,,,,,,,,,b6949cab-53c3-4d89-abfe-5d3024584b41,1937,,,"[73.3, 9.0]",3788744,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Haris Seferović,5543.0,Right Center Forward,96,Switzerland,773,"['2f71aaaa-9840-4879-9e23-43ebc0b5ca57', '572ac4c7-f2f2-4977-95f4-be8703ed05e3', 'bbf1a66a-a60f-4e4b-8a37-8e6f9921b321']",0,,,,,,,,,,,,,,Switzerland,00:12:00.534,Carry,True,73.3,9.0,,,,,
,,,,"[58.0, 25.0]",,,,,,,,,,,,2.456674,,,,,,,,,,,,c4e1cc6d-a3d8-4af6-a023-439e8718fbd5,1941,,,"[54.2, 16.2]",3788744,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Obafemi Akanji,5549.0,Left Center Back,96,Switzerland,773,"['a5cc52c6-1c0c-4bde-8c22-1ee0254479fa', 'c6df29af-961e-45c2-815c-4491ce4ec276']",3,,,,,,,,,,,,,,Switzerland,00:12:03.075,Carry,,54.2,16.2,,,,,
,,,,"[39.6, 6.2]",,,,,,,,,,,,3.104121,,,,,,,,,,,,73f651ae-7811-46f5-a5bb-77fd76ffce96,1947,,,"[18.6, 9.3]",3788744,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Davies,3086.0,Left Back,97,Wales,907,"['497ff3e2-d69e-485e-99b0-ec2d31e2d933', '4cfc2f6f-e8de-4d48-825f-927071111a0d', '5a9b97de-af9b-464a-a8e0-a440df00792c']",12,,,,,,,,,,,,,,Wales,00:12:12.544,Carry,True,18.6,9.3,,,,,
,,,,"[26.6, 26.8]",,,,,,,,,,,,2.119012,,,,,,,,,,,,b5fee491-006f-48f7-ac22-326abea4d0f7,1954,,,"[26.6, 19.9]",3788744,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Rodon,11250.0,Left Center Back,97,Wales,907,"['1efc1df1-a6f9-4494-a733-26a9ca5e3b2b', '219ce6f8-eb02-4569-a97e-30118660786c']",18,,,,,,,,,,,,,,Wales,00:12:18.019,Carry,,26.6,19.9,,,,,
,,,,"[50.1, 77.1]",,,,,,,,,,,,1.735119,,,,,,,,,,,,8413bb35-a50b-4476-ba3d-c7008f7c7f7e,1957,,,"[45.0, 75.2]",3788744,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Connor Roberts,4774.0,Right Back,97,Wales,907,"['07fc655d-aeef-40c9-bf1b-68890b4003c0', 'f608b20b-114b-47a3-a86e-3b9d3eb17436']",22,,,,,,,,,,,,,,Wales,00:12:22.625,Carry,,45.0,75.2,,,,,
,,,,"[53.9, 69.8]",,,,,,,,,,,,0.986372,,,,,,,,,,,,e9dcfbf6-4d2b-4f3d-affe-a69aec73e8b3,1960,,,"[52.3, 63.7]",3788744,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joseff Morrell,22074.0,Right Center Midfield,97,Wales,907,"['09edd7d7-229b-4082-b9d9-1159988cf0d1', 'd1b57ae9-2664-4d14-863e-2eb0c83ce50b']",25,,,,,,,,,,,,,,Wales,00:12:25.731,Carry,,52.3,63.7,,,,,
,,,,"[62.6, 68.7]",,,,,,,,,,,,2.396116,,,,,,,,,,,,dfd3a759-0feb-4dc8-ac0f-138d99eb2f5f,1963,,,"[62.9, 77.7]",3788744,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Connor Roberts,4774.0,Right Back,97,Wales,907,"['84063404-7ccb-4689-acc1-71b20257c662', 'eedccd4d-2411-4337-bec3-c3bd76ee8c45']",28,,,,,,,,,,,,,,Wales,00:12:28.025,Carry,,62.9,77.7,,,,,
,,,,"[113.4, 16.0]",,,,,,,,,,,,4.028933,,,,,,,,,,,,33e7bf71-4ee3-42b8-bdad-ab8a521f20f3,1966,,,"[94.8, 7.9]",3788744,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel James,11252.0,Left Midfield,97,Wales,907,"['183c0665-2032-427c-b38e-3d5ee1060a48', 'c87e12a7-6558-4b9d-b7ce-b5db4e4e19ca', 'f426c044-b990-4d08-8f7d-6f526d88dccd']",33,,,,,,,,,,,,,,Wales,00:12:33.175,Carry,True,94.8,7.9,,,,,
,,,,"[39.0, 27.5]",,,,,,,,,,,,1.181198,,,,,,,,,,,,ea6d4a1f-30b0-4a0b-a82e-ac9f4d83a788,1979,,,"[39.8, 25.5]",3788744,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Haris Seferović,5543.0,Right Center Forward,98,Switzerland,773,"['48562674-2f07-4134-a2b7-326cc937118a', '4fc4710b-1235-469e-89fc-31a17341ddfe', '9f009c51-6db9-409c-b037-83bceece870d', 'ebb7b40c-dbe2-4a35-aa20-d5da21ebf723']",48,,,,,,,,,,,,,,Switzerland,00:12:48.382,Carry,True,39.8,25.5,,,,,
,,,,"[45.2, 16.5]",,,,,,,,,,,,4.890453,,,,,,,,,,,,9b038804-89fe-4345-9f9e-12c8ebb9b205,1984,,,"[32.6, 20.0]",3788744,58,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Obafemi Akanji,5549.0,Left Center Back,99,Switzerland,773,"['2cce303a-446b-4fdf-a50f-6cdfb8dcf972', 'f41af102-cd7d-4f6a-b316-8616f3f84468']",6,,,,,,,,,,,,,,Switzerland,00:13:06.507,Carry,,32.6,20.0,,,,,
,,,,"[39.6, 20.2]",,,,,,,,,,,,3.67614,,,,,,,,,,,,2a9669ca-47fe-4d95-a409-f6180759c312,1987,,,"[48.2, 3.0]",3788744,58,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,99,Switzerland,773,"['075a20fb-214f-4bdb-8522-9fe960eb8950', 'b5f4493f-30d8-4775-951e-34f7026104fa', 'd837eefe-812d-42f1-b31c-f157fa01f77e']",12,,,,,,,,,,,,,,Switzerland,00:13:12.400,Carry,True,48.2,3.0,,,,,
,,,,"[28.8, 56.4]",,,,,,,,,,,,1.05528,,,,,,,,,,,,d76736ec-3211-4aaf-8aeb-893d6ff8891d,1991,,,"[28.5, 55.0]",3788744,58,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nico Elvedi,8814.0,Right Center Back,99,Switzerland,773,"['647b039b-24a7-4137-81b5-c8e982e92a44', 'a90ee81f-88ba-45aa-8dcc-0b69caafa95f']",17,,,,,,,,,,,,,,Switzerland,00:13:17.875,Carry,,28.5,55.0,,,,,
,,,,"[51.4, 73.5]",,,,,,,,,,,,1.031529,,,,,,,,,,,,52f5d858-5924-4294-9f5d-4a209051a091,1994,,,"[48.9, 71.8]",3788744,58,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kevin Mbabu,16027.0,Right Wing Back,99,Switzerland,773,"['1e177b2f-ad52-4b94-b1ce-648e15bbdd17', '66531038-3fe1-4d75-aedf-b004bc909e08']",20,,,,,,,,,,,,,,Switzerland,00:13:20.440,Carry,,48.9,71.8,,,,,
,,,,"[53.5, 10.5]",,,,,,,,,,,,0.983135,,,,,,,,,,,,5e9f6c1e-d65a-4144-b7bb-ee0e3d61a04f,1999,,,"[54.3, 8.0]",3788744,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Ramsey,3517.0,Left Center Midfield,100,Wales,907,"['64798ab4-8f7c-4e77-9e02-f2aa53176c79', 'b988f08f-29bb-44b8-a1b4-06a4224ff56f', 'f7141989-7bf6-4fbf-b053-1d85788660de']",38,,,,,,,,,,,,,,Wales,00:13:38.839,Carry,True,54.3,8.0,,,,,
,,,,"[39.1, 72.1]",,,,,,,,,,,,2.795091,,,,,,,,,,,,7b9af998-f9dc-4b2c-8934-fed351bd02e9,2003,,,"[34.6, 71.5]",3788744,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Connor Roberts,4774.0,Right Back,100,Wales,907,"['128514fd-22a9-4bcb-abfd-52c4a8cb291e', 'b1ab2485-0456-41db-9fcb-4c55132777c9']",43,,,,,,,,,,,,,,Wales,00:13:43.513,Carry,,34.6,71.5,,,,,
,,,,"[84.2, 74.5]",,,,,,,,,,,,6.978426,,,,,,,,,,,,980f0544-7daa-4c02-a989-0ff7b15ee161,2006,,,"[56.4, 78.8]",3788744,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gareth Frank Bale,6399.0,Right Midfield,100,Wales,907,"['36dc7178-1fdf-40b3-a879-ec42a20551a8', '5940e60f-04dd-4a12-9b7d-a5661071d823']",47,,,,,,,,,,,,,,Wales,00:13:47.951,Carry,,56.4,78.8,,,,,
,,,,"[104.1, 13.8]",,,,,,,,,,,,3.99635,,,,,,,,,,,,0cf4a2b7-ffb3-4ae1-a6aa-9ace1ba921a7,2009,,,"[86.0, 7.9]",3788744,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel James,11252.0,Left Midfield,100,Wales,907,"['2ceba584-941c-4ff1-a877-e655c1b53bf0', '3d22d705-b11d-4e67-8ec0-b7586b8f14a7', 'beca379b-a700-4549-b2fd-5c2d1c8878ec']",58,,,,,,,,,,,,,,Wales,00:13:58.274,Carry,True,86.0,7.9,,,,,
