50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9031698d-d3c0-43d4-8d21-962c673d6eee,398,,,"[47.3, 23.8]",3794689,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseff Morrell,22074.0,Right Defensive Midfield,15,Wales,907,,17,,,,,,,,,,,,,,,,,Wales,00:10:17.604,Ball Recovery,,47.3,23.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1722c34f-4fec-4495-8ad6-c76fb41cfb80,418,,,"[107.1, 35.0]",3794689,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Center Attacking Midfield,15,Wales,907,,38,,,,,,,,,,,,,,,,,Wales,00:10:38.161,Ball Recovery,,107.1,35.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,66eb8e4a-49cd-4926-ad23-8fc6346136da,423,,,"[107.3, 36.8]",3794689,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Center Attacking Midfield,15,Wales,907,,39,,,,,,,,,,,,,,,,,Wales,00:10:39.296,Ball Recovery,,107.3,36.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c9497918-34f7-44c0-b737-ec01c5981c97,458,,,"[55.2, 31.1]",3794689,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Allen,10931.0,Left Defensive Midfield,15,Wales,907,['a5408679-da55-47db-b398-967b981fb5db'],23,,,,,,,,,,,,,,,,,Wales,00:11:23.426,Ball Recovery,,55.2,31.1,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,94a71768-202d-4df6-8c3a-729a3edcca45,488,,,"[76.5, 33.5]",3794689,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieffer Roberto Francisco Moore,3853.0,Center Forward,17,Wales,907,,29,,,,,,,,,,,,,,,,,Wales,00:12:29.152,Ball Recovery,,76.5,33.5,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,674f04bd-a88e-4185-a515-a080c5ad2830,499,,,"[35.2, 63.8]",3794689,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jens Stryger Larsen,5524.0,Right Back,18,Denmark,776,['b08b2136-cfdc-423e-b40c-950165668a5d'],35,,,,,,,,,,,,,,,,,Denmark,00:12:35.477,Ball Recovery,,35.2,63.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,dc50bddc-a2ff-4e66-89fc-a42e9b12b010,527,,,"[51.5, 28.4]",3794689,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseff Morrell,22074.0,Right Defensive Midfield,22,Wales,907,['e2aaed5f-7db8-4086-91f0-1a43325a0939'],20,,,,,,,,,,,,,,,,,Wales,00:13:20.414,Ball Recovery,,51.5,28.4,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8cd00106-0f46-4853-b116-87c78aa63117,541,,,"[74.2, 64.3]",3794689,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,22,Wales,907,,36,,,,,,,,,,,,,,,,,Wales,00:13:36.801,Ball Recovery,,74.2,64.3,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f41b081c-ee4d-4052-aa2c-da00d7bf5789,551,,,"[8.5, 38.8]",3794689,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,23,Denmark,776,,44,,,,,,,,,,,,,,,,,Denmark,00:13:44.834,Ball Recovery,,8.5,38.8,,,,,
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,7e97546a-fd2f-4e3c-9897-886a77c8827a,764,,,"[57.3, 72.1]",3794689,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gareth Frank Bale,6399.0,Right Wing,36,Wales,907,,30,,,,,,,,,,,,,,,,,Wales,00:21:30.421,Ball Recovery,,57.3,72.1,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6f53b7c2-b526-426a-8949-6859839ba328,765,,,"[55.1, 6.5]",3794689,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,37,Denmark,776,,31,,,,,,,,,,,,,,,,,Denmark,00:21:31.035,Ball Recovery,,55.1,6.5,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0817191e-aa43-4c5e-9098-054101bb570d,847,,,"[70.4, 74.5]",3794689,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Center Midfield,41,Denmark,776,['7ae61352-46ad-42df-b10b-a15ab10e067c'],13,,,,,,,,,,,,,,,,,Denmark,00:24:13.341,Ball Recovery,True,70.4,74.5,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e8f879d8-97f2-4e5d-9758-aa70cb3798b0,993,,,"[93.7, 71.5]",3794689,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Center Midfield,48,Denmark,776,,40,,,,,,,,,,,,,,,,,Denmark,00:28:40.230,Ball Recovery,,93.7,71.5,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ab608a3d-66e3-45e8-b221-c82f7aaa5bef,1064,,,"[32.4, 14.0]",3794689,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joe Rodon,11250.0,Left Center Back,50,Wales,907,['fe13c2b5-7296-4ee9-89f9-9b4bd7758b7c'],36,,,,,,,,,,,,,,,,,Wales,00:30:36.004,Ball Recovery,,32.4,14.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6c1b8134-ef7f-4b10-9405-edcea1336d4f,1091,,,"[111.1, 13.0]",3794689,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joakim Mæhle,16554.0,Left Back,51,Denmark,776,,10,,,,,,,,,,,,,,,,,Denmark,00:31:10.963,Ball Recovery,,111.1,13.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d6cf0389-6809-43e9-ba04-3578bad1757f,1111,,,"[0.8, 50.3]",3794689,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Center Attacking Midfield,52,Wales,907,['668f37e6-8abd-4f9d-8cf9-49d553b5c94e'],24,,,,,,,,,,,,,,,,,Wales,00:31:24.604,Ball Recovery,True,0.8,50.3,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a2cbcf29-9ce6-416d-8d6b-83b9b49fbfdb,1122,,,"[44.6, 78.4]",3794689,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jens Stryger Larsen,5524.0,Right Back,54,Denmark,776,['aac29d23-24de-45fd-845b-1220eb55d6f3'],12,,,,,,,,,,,,,,,,,Denmark,00:32:12.310,Ball Recovery,,44.6,78.4,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,afa85fad-89a8-4dbe-86f0-05ec8505ad43,1207,,,"[64.3, 60.0]",3794689,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andreas Christensen,3959.0,Center Defensive Midfield,60,Wales,907,['43c2be1b-597f-4a0e-a282-50ba2574f08f'],59,,,,,,,,,,,,,,,,,Denmark,00:35:59.443,Ball Recovery,,64.3,60.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1a17403d-708f-474c-b740-6c2052004011,1255,,,"[32.1, 1.0]",3794689,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikkel Damsgaard,24443.0,Left Wing,60,Wales,907,['de92770d-2933-4e6d-b836-8e9cee5929a6'],39,,,,,,,,,,,,,,,,,Denmark,00:36:39.850,Ball Recovery,True,32.1,1.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e8aeae72-d1a1-43ce-8208-5ed1abf67015,1315,,,"[49.7, 48.5]",3794689,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simon Thorup Kjær,5534.0,Right Center Back,62,Denmark,776,['b3eba348-e221-4213-ae3b-bd1b5c7d458f'],46,,,,,,,,,,,,,,,,,Denmark,00:38:46.201,Ball Recovery,,49.7,48.5,,,,,
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,1e8b83ae-6cc4-452b-84ec-04fb5ac0d92e,1342,,,"[13.5, 54.9]",3794689,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Center Attacking Midfield,62,Denmark,776,['4688be38-00b0-4735-88d2-0c451437e16d'],7,,,,,,,,,,,,,,,,,Wales,00:39:07.512,Ball Recovery,,13.5,54.9,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7742707e-a91a-4b81-ac5f-50d2f6f50b96,1385,,,"[82.2, 72.0]",3794689,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Mikkel Damsgaard,24443.0,Left Wing,66,Denmark,776,['2e47a000-4cce-43d5-b20d-c8dfbd82cdd1'],46,,,,,,,,,,,,,,,,,Denmark,00:41:46.464,Ball Recovery,,82.2,72.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ff51120b-ca76-4a23-9fac-dece736255f8,1396,,,"[41.3, 76.4]",3794689,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Center Midfield,68,Denmark,776,['3696e76c-fa8a-4636-b4de-77f3c91c5bf3'],39,,,,,,,,,,,,,,,,,Denmark,00:42:39.525,Ball Recovery,True,41.3,76.4,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c2ef8f82-3056-4c7b-8f3e-b5245f3608f4,1413,,,"[59.2, 74.7]",3794689,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Center Midfield,68,Denmark,776,,56,,,,,,,,,,,,,,,,,Denmark,00:42:56.882,Ball Recovery,,59.2,74.7,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b4d3e929-2837-4232-9999-c84667de3b4d,1420,,,"[45.2, 68.3]",3794689,43,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Thorup Kjær,5534.0,Right Center Back,70,Denmark,776,,32,,,,,,,,,,,,,,,,,Denmark,00:43:32.477,Ball Recovery,,45.2,68.3,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,235cea9e-9512-4de5-b23d-3504040493f2,1436,,,"[55.2, 33.7]",3794689,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Allen,10931.0,Left Defensive Midfield,71,Wales,907,,42,,,,,,,,,,,,,,,,,Wales,00:43:42.503,Ball Recovery,,55.2,33.7,,,,,
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,89663c9c-ff7d-45bd-a79f-16e6d083a63f,1447,,,"[15.2, 2.8]",3794689,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Thorup Kjær,5534.0,Right Center Back,71,Wales,907,,51,,,,,,,,,,,,,,,,,Denmark,00:43:51.658,Ball Recovery,,15.2,2.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,21e14f99-8b65-4c5d-812c-b524b65e976c,1542,,,"[33.0, 10.1]",3794689,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieffer Roberto Francisco Moore,3853.0,Center Forward,76,Wales,907,,36,,,,,,,,,,,,,,,,,Wales,00:46:36.736,Ball Recovery,,33.0,10.1,,,,,
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,f1c0e08f-2af3-489a-95dc-efaa7df000db,1598,,,"[50.9, 26.2]",3794689,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kasper Dolberg,6302.0,Center Forward,80,Wales,907,,50,,,,,,,,,,,,,,,,,Denmark,00:00:50.066,Ball Recovery,,50.9,26.2,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,cd6ee5dd-b7a7-4113-841e-70a3db8f5d39,1634,,,"[4.2, 46.2]",3794689,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,81,Denmark,776,,26,,,,,,,,,,,,,,,,,Denmark,00:01:26.699,Ball Recovery,,4.2,46.2,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c04dc087-2946-4e0d-adc4-2e5e2a280630,1645,,,"[47.8, 28.1]",3794689,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chris Mepham,4767.0,Right Center Back,82,Wales,907,['4456e697-3b6a-4158-9bd0-db7add922024'],46,,,,,,,,,,,,,,,,,Wales,00:01:46.878,Ball Recovery,,47.8,28.1,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c41597ce-ab1f-4f36-ad29-888745962ad6,1656,,,"[9.2, 34.6]",3794689,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,82,Wales,907,['c90a7e34-3c1f-47cd-9094-df31493acfd1'],57,,,,,,,,,,,,,,,,,Denmark,00:01:57.539,Ball Recovery,,9.2,34.6,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d9bb2fc8-329a-4045-aa82-adbfec540faf,1662,,,"[61.6, 74.6]",3794689,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel James,11252.0,Right Wing,82,Wales,907,,10,,,,,,,,,,,,,,,,,Wales,00:02:10.628,Ball Recovery,,61.6,74.6,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ba09a504-863c-43be-a74e-297b47d57475,1705,,,"[110.4, 49.8]",3794689,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasper Dolberg,6302.0,Center Forward,84,Denmark,776,,51,,,,,,,,,,,,,,,,,Denmark,00:02:51.554,Ball Recovery,,110.4,49.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,03c1f205-ee86-4b30-90bf-64c42949895c,1721,,,"[51.3, 67.7]",3794689,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pierre-Emile Højbjerg,3570.0,Right Center Midfield,85,Wales,907,['c79c4385-8601-4c48-9dcc-3bee9c56085a'],27,,,,,,,,,,,,,,,,,Denmark,00:04:27.740,Ball Recovery,,51.3,67.7,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,bb48b05c-7aea-4838-ae7c-c599d39d0420,1727,,,"[28.9, 59.8]",3794689,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel James,11252.0,Right Wing,85,Wales,907,['31198daf-c913-45e6-b599-c1ad1c291878'],34,,,,,,,,,,,,,,,,,Wales,00:04:34.818,Ball Recovery,True,28.9,59.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,34022576-63c4-4626-86b6-443b3c58d9b3,1738,,,"[60.4, 17.2]",3794689,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jannik Vestergaard,8815.0,Left Center Back,85,Wales,907,,42,,,,,,,,,,,,,,,,,Denmark,00:04:42.615,Ball Recovery,,60.4,17.2,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b64c569d-d8a4-436b-b2a8-d24be50a3c04,1742,,,"[40.4, 71.7]",3794689,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Neco Williams,34794.0,Right Back,85,Wales,907,['a0223381-0e2d-483d-984a-2924210b6417'],47,,,,,,,,,,,,,,,,,Wales,00:04:47.261,Ball Recovery,,40.4,71.7,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,60576058-05df-4368-a96d-b4827be84cdf,1801,,,"[105.4, 61.0]",3794689,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kasper Dolberg,6302.0,Center Forward,86,Denmark,776,,1,,,,,,,,,,,,,,,,,Denmark,00:06:01.901,Ball Recovery,,105.4,61.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,93bf17eb-b2d1-4d9f-9fee-44812def512c,1849,,,"[111.6, 73.9]",3794689,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Braithwaite Christensen,4447.0,Right Wing,86,Denmark,776,,51,,,,,,,,,,,,,,,,,Denmark,00:06:51.718,Ball Recovery,,111.6,73.9,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2c38633f-026f-431b-8050-18655b4394f1,1924,,,"[65.4, 67.9]",3794689,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Ramsey,3517.0,Center Attacking Midfield,90,Wales,907,,54,,,,,,,,,,,,,,,,,Wales,00:08:54.110,Ball Recovery,,65.4,67.9,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,79ef6bf0-a343-409c-86ca-8012c720b94b,1947,,,"[64.5, 77.7]",3794689,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neco Williams,34794.0,Right Back,91,Wales,907,,29,,,,,,,,,,,,,,,,,Wales,00:09:29.014,Ball Recovery,,64.5,77.7,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6dcdaec6-dea5-45ed-a44d-2feeb4516453,1967,,,"[22.6, 73.1]",3794689,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Chris Mepham,4767.0,Right Center Back,93,Wales,907,['d76cbc7f-5cce-4651-b178-dcb6f222d7c0'],32,,,,,,,,,,,,,,,,,Wales,00:10:32.069,Ball Recovery,,22.6,73.1,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,eab062af-3ac3-47ba-9243-e49e00c35493,2001,,,"[7.9, 39.9]",3794689,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,97,Denmark,776,['b62c0d58-6e19-4f7e-b533-8ea343293667'],30,,,,,,,,,,,,,,,,,Denmark,00:11:30.900,Ball Recovery,,7.9,39.9,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4a22d2b6-c917-44be-8b9a-aea078f7fa6a,2013,,,"[50.6, 6.7]",3794689,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Davies,3086.0,Left Back,98,Wales,907,,47,,,,,,,,,,,,,,,,,Wales,00:11:47.870,Ball Recovery,,50.6,6.7,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,cd187d30-36a4-469d-b903-9d1a4cdbb439,2073,,,"[105.0, 46.0]",3794689,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel James,11252.0,Right Wing,99,Wales,907,,10,,,,,,,,,,,,,,,,,Wales,00:13:10.303,Ball Recovery,,105.0,46.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3a7e9127-538a-45eb-955e-a452efca1811,2078,,,"[3.7, 52.3]",3794689,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kasper Schmeichel,3815.0,Goalkeeper,99,Wales,907,,14,,,,,,,,,,,,,,,,,Denmark,00:13:14.771,Ball Recovery,,3.7,52.3,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8cd472b9-5fd8-4d86-a523-bec337bb8958,2087,,,"[10.1, 44.8]",3794689,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,101,Denmark,776,,12,,,,,,,,,,,,,,,,,Denmark,00:15:12.022,Ball Recovery,,10.1,44.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,462f7da1-0e20-4165-9a8e-c2cfa87a6995,2092,,,"[78.0, 16.5]",3794689,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathias Jensen,18722.0,Left Center Midfield,101,Denmark,776,,22,,,,,,,,,,,,,,,,,Denmark,00:15:22.836,Ball Recovery,,78.0,16.5,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,701efa29-66d5-4865-a0a6-5f86ffd8b341,2125,,,"[72.8, 29.6]",3794689,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,101,Denmark,776,['eca599d8-2248-4ff4-a99f-ce918a2749f9'],44,,,,,,,,,,,,,,,,,Denmark,00:15:44.141,Ball Recovery,,72.8,29.6,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e8cd1c47-c74a-47bb-9302-e8e359ccb66a,2192,,,"[92.6, 40.9]",3794689,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Allen,10931.0,Left Defensive Midfield,110,Wales,907,,45,,,,,,,,,,,,,,,,,Wales,00:17:45.147,Ball Recovery,,92.6,40.9,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2f42f622-9b56-4ba5-b7ee-38d6d851d0f5,2221,,,"[39.7, 60.5]",3794689,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chris Mepham,4767.0,Right Center Back,114,Wales,907,['d9a9afcf-43c1-4471-ba17-10e274c8f7e4'],46,,,,,,,,,,,,,,,,,Wales,00:18:46.576,Ball Recovery,,39.7,60.5,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,cc8aa529-e75c-4d9a-bfb2-dc42582f3185,2230,,,"[39.1, 64.9]",3794689,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Nørgaard,7097.0,Left Defensive Midfield,115,Denmark,776,['145b97fa-d273-4173-9f0d-9a358225c1fd'],53,,,,,,,,,,,,,,,,,Denmark,00:18:53.969,Ball Recovery,True,39.1,64.9,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,95d48149-e258-482e-a099-8b8913158652,2391,,,"[35.1, 11.0]",3794689,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Ward,9914.0,Goalkeeper,119,Wales,907,,52,,,,,,,,,,,,,,,,,Wales,00:21:52.778,Ball Recovery,,35.1,11.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3ec5aaae-3260-49ab-9256-1ae14d77afd9,2466,,,"[33.7, 64.2]",3794689,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Nørgaard,7097.0,Left Defensive Midfield,124,Denmark,776,"['087b0337-9e99-4ef2-8cad-fe19cf8c0dcf', 'd865d053-e806-4b4d-92be-b1613bc07e6f']",57,,,,,,,,,,,,,,,,,Denmark,00:24:57.791,Ball Recovery,True,33.7,64.2,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,30b2e17b-265d-4d0e-88d4-ddf2047b8ca3,2471,,,"[44.2, 77.3]",3794689,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jens Stryger Larsen,5524.0,Right Wing Back,124,Denmark,776,,59,,,,,,,,,,,,,,,,,Denmark,00:24:59.877,Ball Recovery,,44.2,77.3,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3fc6d01e-52b2-4c67-b5ec-efdcd504d673,2502,,,"[93.3, 39.3]",3794689,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Braithwaite Christensen,4447.0,Right Wing,124,Denmark,776,['dc08a70a-2c5a-4b14-8d4b-1ca977c2ae9c'],26,,,,,,,,,,,,,,,,,Denmark,00:25:26.642,Ball Recovery,True,93.3,39.3,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d8df465f-ce8f-4ad0-b13b-93bb0a630140,2666,,,"[11.5, 76.0]",3794689,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jens Stryger Larsen,5524.0,Right Wing Back,128,Wales,907,,38,,,,,,,,,,,,,,,,,Denmark,00:28:38.429,Ball Recovery,,11.5,76.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0d3f7d3a-b108-435e-b9c7-2917de4c459b,2676,,,"[92.4, 56.9]",3794689,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Wilson,9540.0,Right Defensive Midfield,128,Wales,907,,51,,,,,,,,,,,,,,,,,Wales,00:28:51.743,Ball Recovery,,92.4,56.9,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8c12420b-5e7d-40ef-8b24-b87a75e5c8bc,2696,,,"[8.6, 18.4]",3794689,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Kasper Schmeichel,3815.0,Goalkeeper,131,Denmark,776,['dd88bb30-347c-418f-9ff0-e0c0940845fb'],46,,,,,,,,,,,,,,,,,Denmark,00:32:46.744,Ball Recovery,True,8.6,18.4,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,615530ea-79ec-4e18-bc1a-24091694b3ab,2705,,,"[9.2, 38.3]",3794689,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Ward,9914.0,Goalkeeper,132,Wales,907,,10,,,,,,,,,,,,,,,,,Wales,00:33:10.372,Ball Recovery,,9.2,38.3,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a862e574-6ab5-4e62-947f-85d254bb0b1c,2744,,,"[89.8, 20.8]",3794689,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Allen,10931.0,Left Defensive Midfield,132,Wales,907,,55,,,,,,,,,,,,,,,,,Wales,00:33:55.109,Ball Recovery,,89.8,20.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f5d55870-6c4a-4453-81c5-c0dd5a8f4638,2811,,,"[90.7, 5.7]",3794689,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aaron Ramsey,3517.0,Center Attacking Midfield,135,Wales,907,,27,,,,,,,,,,,,,,,,,Wales,00:36:27.130,Ball Recovery,,90.7,5.7,,,,,
