ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,4.249243,,,,,,,,,,,,7d034ac4-fdaf-48dc-a8cc-c64bc8e342bc,3400,,,"[47.7, 13.2]",3788764,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Halstenberg,8525.0,Left Wing Back,152,Portugal,780,"['47bffd54-6051-4891-b32d-a9d324e5cbf7', '8729315c-a6d9-4025-a60a-37c5072c98ba', 'f172ab55-a24c-4770-a539-fcc344e16a9b']",14,,,,,,,,,,,,,,Germany,00:44:14.591,Pressure,,47.7,13.2,,,,,
,,,,,,,,,,,,,,,0.461566,,,,,,,,,,,,a834e292-bd4a-4894-bab6-a4d94dc14bd1,3404,,,"[14.7, 11.5]",3788764,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Toni Kroos,5574.0,Left Center Midfield,152,Portugal,780,['8729315c-a6d9-4025-a60a-37c5072c98ba'],19,,,,,,,,,,,,,,Germany,00:44:19.472,Pressure,,14.7,11.5,,,,,
,,,,,,,,,,,,,,,1.628458,,,,,,,,,,,,81edd1ab-9299-4c10-8553-418c3d39f954,3416,,,"[8.9, 70.5]",3788764,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Müller,5562.0,Right Attacking Midfield,155,Portugal,780,"['6e02f498-8bd5-4f28-91b2-4ddd460099c1', 'c99cfc58-9ad4-4164-a6ba-c279d1f80570']",2,,,,,,,,,,,,,,Germany,00:45:02.564,Pressure,,8.9,70.5,,,,,
,,,,,,,,,,,,,,,0.453899,,,,,,,,,,,,39aac7c3-1d9d-4007-855a-159df79a6f89,3460,,,"[26.9, 50.7]",3788764,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,156,Germany,770,['14f52557-33cc-4bf7-a6d5-724cc9b2f4c6'],7,,,,,,,,,,,,,,Portugal,00:46:07.363,Pressure,,26.9,50.7,,,,,
,,,,,,,,,,,,,,,0.846178,,,,,,,,,,,,f9e80fd1-ca97-4512-b71f-14a5663efa93,3464,,,"[11.7, 57.0]",3788764,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,156,Germany,770,"['11e234d6-c521-4680-9d37-a85a1dffbb58', '9b88f977-db72-4222-81b1-f3cb57d81922']",9,,,,,,,,,,,,,,Portugal,00:46:09.206,Pressure,,11.7,57.0,,,,,
,,,,,,,,,,,,,,,1.534283,,,,,,,,,,,,003f278e-0aee-47cc-9f57-e574e1053c73,3466,,,"[12.6, 47.2]",3788764,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Danilo Luís Hélio Pereira,13621.0,Left Center Midfield,156,Germany,770,"['2ae89a7d-a4ee-489f-a833-6cc805ec0fc0', '9b27ca83-88f1-4cd3-8f81-fb76eec8c4b7']",10,,,,,,,,,,,,,,Portugal,00:46:10.522,Pressure,,12.6,47.2,,,,,
,,,,,,,,,,,,,,,0.848335,,,,,,,,,,,,f10194a3-153f-4204-8046-f321182372d0,3471,,,"[3.8, 54.8]",3788764,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Danilo Luís Hélio Pereira,13621.0,Left Center Midfield,156,Germany,770,,13,,,,,,,,,,,,,,Portugal,00:46:13.492,Pressure,,3.8,54.8,,,,,
,,,,,,,,,,True,,,,,0.406592,,,,,,,,,,,,621e316f-5e62-4de9-93ed-a4b3ac323aef,3487,,,"[34.3, 19.2]",3788764,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,158,Germany,770,,46,,,,,,,,,,,,,,Portugal,00:46:46.547,Pressure,,34.3,19.2,,,,,
,,,,,,,,,,,,,,,0.491249,,,,,,,,,,,,6752eebd-e065-4853-b0f5-1bea47bd38fa,3491,,,"[72.0, 47.0]",3788764,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Center Midfield,158,Germany,770,['fe2f6259-80c4-4b75-b94e-8b925f13c343'],48,,,,,,,,,,,,,,Germany,00:46:48.809,Pressure,,72.0,47.0,,,,,
,,,,,,,,,,True,,,,,0.344211,,,,,,,,,,,,b0366974-9aa3-4b27-91e8-34bb6c3e8f85,3493,,,"[63.2, 44.0]",3788764,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niklas Süle,6322.0,Center Back,159,Portugal,780,"['2469ecbe-a1e8-469a-9f84-62234214bc46', '2975c1ee-a26c-49e3-8eee-93cb7ab320c9', '526f2629-286d-498b-ad18-d009fd152f62']",50,,,,,,,,,,,,,,Germany,00:46:50.096,Pressure,,63.2,44.0,,,,,
,,,,,,,,,,True,,,,,0.974457,,,,,,,,,,,,dd3e01fa-252a-4ee2-8309-b2674e53e426,3499,,,"[64.4, 48.1]",3788764,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Goretzka,6324.0,Left Attacking Midfield,159,Portugal,780,['81e4b42a-5a4e-4a26-9b2d-8f02fafa647c'],50,,,,,,,,,,,,,,Germany,00:46:50.973,Pressure,,64.4,48.1,,,,,
,,,,,,,,,,,,,,,0.851065,,,,,,,,,,,,a1b1589b-7cf4-4289-bfe3-479fc29f1547,3554,,,"[63.0, 55.9]",3788764,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Center Forward,162,Germany,770,['9a38e5e6-acdb-4806-9601-9c4d8efb567a'],3,,,,,,,,,,,,,,Portugal,00:48:03.966,Pressure,,63.0,55.9,,,,,
,,,,,,,,,,,,,,,0.791591,,,,,,,,,,,,0abad3f4-533b-45f4-8192-db1ae47f00da,3557,,,"[64.1, 69.1]",3788764,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Rafael Alexandre Fernandes Ferreira da Silva,10327.0,Right Midfield,162,Germany,770,"['30a37fc2-983f-4d36-9049-9637f56a2579', '8c598b61-25c3-49a1-a133-6c1be44e6633']",6,,,,,,,,,,,,,,Portugal,00:48:06.554,Pressure,,64.1,69.1,,,,,
,,,,,,,,,,True,,,,,1.17559,,,,,,,,,,,,94fd8f79-aaef-495e-8f88-07c238dbc43f,3564,,,"[27.7, 22.8]",3788764,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Antonio Rüdiger,3167.0,Left Center Back,163,Portugal,780,"['d101b48f-f4fe-4bb7-a624-0198ad4650df', 'f462b2d2-8b2a-4b83-b3a4-c0739d70f1f7']",11,,,,,,,,,,,,,,Germany,00:48:11.844,Pressure,,27.7,22.8,,,,,
,,,,,,,,,,,,,,,0.356423,,,,,,,,,,,,87db2ba6-3d0a-4c4d-bfed-b1395ebf163c,3567,,,"[11.7, 33.9]",3788764,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Matthias Ginter,8808.0,Right Center Back,163,Portugal,780,['a7bf446f-242a-49d7-a458-43ab322895bb'],13,,,,,,,,,,,,,,Germany,00:48:13.792,Pressure,,11.7,33.9,,,,,
,,,,,,,,,,,,,,,1.094409,,,,,,,,,,,,eee53e84-39f3-4141-b89b-b9b7685c31bd,3577,,,"[113.6, 42.1]",3788764,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,André Miguel Valente Silva,5218.0,Left Center Forward,164,Portugal,780,,50,,,,,,,,,,,,,,Portugal,00:48:50.400,Pressure,,113.6,42.1,,,,,
,,,,,,,,,,,,,,,0.581296,,,,,,,,,,,,43af8d0d-2fbe-4c0c-a690-e3abfe5d2443,3579,,,"[110.3, 42.7]",3788764,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,André Miguel Valente Silva,5218.0,Left Center Forward,164,Portugal,780,,52,,,,,,,,,,,,,,Portugal,00:48:52.174,Pressure,,110.3,42.7,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,53d6d059-5c7c-46c0-a582-18664eb1eb8c,48,,,"[1.9, 55.4]",3788764,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,2,Germany,770,['323595af-0122-4b26-b708-0ff49af7e55f'],34,,,,,,,,,,,,,,Portugal,00:00:34.723,Block,,1.9,55.4,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0b72bfaf-ec92-4599-bcbc-3ca8bd36fb40,153,,,"[65.6, 75.8]",3788764,3,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Müller,5562.0,Right Attacking Midfield,6,Portugal,780,['37ee841d-bf75-463a-93d6-f63e7e012b87'],0,,,,,,,,,,,,,,Germany,00:03:00.692,Block,,65.6,75.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,47d3c18f-f991-424e-a575-70910bee604c,241,,,"[84.7, 41.4]",3788764,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Müller,5562.0,Right Attacking Midfield,8,Germany,770,,17,,,,,,,,,,,,,,Germany,00:04:17.898,Block,,84.7,41.4,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0be0c243-c359-49b7-82a4-a039a559f544,306,,,"[104.5, 56.0]",3788764,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Serge Gnabry,8400.0,Center Forward,11,Germany,770,,36,,,,,,,,,,,,,,Germany,00:06:36.830,Block,,104.5,56.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b1e8eb5a-237c-4246-b481-b29ec7b56a16,376,,,"[34.1, 78.3]",3788764,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Midfield,13,Germany,770,['66e14993-d6c3-40c6-be8a-861ae473de4d'],22,,,,,,,,,,,,,,Portugal,00:08:22.167,Block,,34.1,78.3,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,88565e4f-4976-4260-9a60-65f792d1907b,436,,,"[109.8, 43.0]",3788764,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Thomas Müller,5562.0,Right Attacking Midfield,15,Germany,770,,23,,,,,,,,,,,,,,Germany,00:09:23.920,Block,,109.8,43.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9ef2121f-016b-4ebf-857c-c5e5d4411ec4,546,,,"[8.7, 42.5]",3788764,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,19,Germany,770,['f46c97ea-cdd7-4525-92cd-ca191d4341b0'],13,,,,,,,,,,,,,,Portugal,00:11:13.416,Block,,8.7,42.5,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2a707371-1841-4ab8-b849-bc0ca0e2a46f,599,,,"[112.3, 59.1]",3788764,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kai Havertz,8966.0,Left Attacking Midfield,21,Germany,770,,7,,,,,,,,,,,,,,Germany,00:12:07.494,Block,,112.3,59.1,,,,,
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,4d8b468e-2817-46b9-8f0e-a07ef6b3b0a5,732,,,"[87.6, 12.3]",3788764,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,38,Germany,770,['38e7c5b9-b7a3-4533-8edd-7741ff9b0c74'],25,,,,,,,,,,,,,,Germany,00:16:25.858,Block,,87.6,12.3,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,687df136-2e00-40bd-9bc9-3746064659bd,925,,,"[32.7, 71.8]",3788764,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,William Silva de Carvalho,5214.0,Left Center Midfield,47,Germany,770,['f46e0af8-9c8b-4efb-9ecc-8077b5abea8f'],1,,,,,,,,,,,,,,Portugal,00:21:01.124,Block,,32.7,71.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,44ae0806-d642-4118-a176-d2a4ef264fd4,941,,,"[23.0, 47.4]",3788764,21,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Wing Back,48,Portugal,780,['1e90a015-c9c1-4b73-9efa-d0ab9776389e'],15,,,,,,,,,,,,,,Germany,00:21:15.728,Block,,23.0,47.4,,,,,
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,5659784e-784e-4190-98aa-50b8c111458e,1171,,,"[62.5, 33.0]",3788764,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,62,Germany,770,['d7bb1784-8386-4a46-82e6-880ad643386e'],52,,,,,,,,,,,,,,Portugal,00:30:52.241,Block,,62.5,33.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8db45f1a-db68-48ce-8442-234faaa7239c,1270,,,"[20.0, 76.5]",3788764,33,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Midfield,64,Germany,770,['dcaf4cab-b8eb-40e0-919b-dedfa09570c1'],26,,,,,,,,,,,,,,Portugal,00:33:26.593,Block,,20.0,76.5,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fc2cd59a-c577-47f6-bbf3-e6a4be6ef342,1319,,,"[8.4, 41.2]",3788764,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,66,Germany,770,,17,,,,,,,,,,,,,,Portugal,00:34:17.803,Block,,8.4,41.2,,,,,
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,fa6c4cb9-c7e0-4961-9112-f621a1d1da3a,1465,,,"[7.8, 29.3]",3788764,39,,True,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,72,Portugal,780,['a7f6932b-6475-4394-893f-c896ef82d174'],49,,,,,,,,,,,,,,Portugal,00:39:49.927,Block,,7.8,29.3,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,72bf9dce-6d8d-46fb-b7d4-01309775d883,1470,,,"[111.2, 34.8]",3788764,41,,True,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Antonio Rüdiger,3167.0,Left Center Back,73,Germany,770,,37,,,,,,,,,,,,,,Germany,00:41:37.111,Block,,111.2,34.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ad022743-e3d2-4fa3-95de-cb494bb2ec18,1579,,,"[3.2, 23.8]",3788764,44,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,78,Portugal,780,['bfaee673-7eda-403f-bdfb-e05de0efb4a5'],2,,,,,,,,,,,,,,Germany,00:44:02.843,Block,,3.2,23.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,73bc61ca-32af-41fb-8e5d-c1a969a4e394,1784,,,"[2.9, 14.5]",3788764,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robin Gosens,6985.0,Left Wing Back,87,Portugal,780,['92bdf997-001d-48c1-99af-360a654c3c4f'],12,,,,,,,,,,,,,,Germany,00:01:12.690,Block,,2.9,14.5,,,,,
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,0cbe27b7-df69-4df1-ba85-e838b926d612,1812,,,"[78.9, 64.2]",3788764,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Miguel Borges Fernandes,5204.0,Right Center Midfield,87,Portugal,780,,41,,,,,,,,,,,,,,Portugal,00:01:41.718,Block,,78.9,64.2,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7d8ec710-9ee9-4e36-86d5-9df39b3593be,1813,,,"[40.3, 15.1]",3788764,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,87,Portugal,780,,41,,,,,,,,,,,,,,Germany,00:01:41.741,Block,,40.3,15.1,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7d09acf1-4eaa-40c5-b553-fab0b84a481c,1836,,,"[3.4, 5.8]",3788764,46,,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robin Gosens,6985.0,Left Wing Back,87,Portugal,780,['0fe4e768-0262-45c2-98fc-bdf94cf83eb5'],54,,,,,,,,,,,,,,Germany,00:01:54.054,Block,,3.4,5.8,,,,,
,,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,25caeed2-976b-4581-8fab-45fa98c55fce,2337,,,"[97.1, 58.0]",3788764,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kai Havertz,8966.0,Left Attacking Midfield,106,Germany,770,['335ddbb0-6678-42ed-810c-c2d68c6976c5'],9,,,,,,,,,,,,,,Germany,00:13:09.556,Block,,97.1,58.0,,,,,
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,ba8b7fed-4640-41c0-a10c-c1344f71c228,2496,,,"[61.6, 48.9]",3788764,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Serge Gnabry,8400.0,Center Forward,111,Germany,770,['4a2fb0bf-8595-484e-bf9f-ddfa3ab3cc87'],31,,,,,,,,,,,,,,Germany,00:19:31.694,Block,,61.6,48.9,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e6df21a4-f010-4b0a-87dc-ee192def24f4,2573,,,"[72.6, 75.2]",3788764,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rafael Alexandre Fernandes Ferreira da Silva,10327.0,Right Wing,114,Germany,770,['157cbc83-b858-44d2-9741-f30033b21680'],52,,,,,,,,,,,,,,Portugal,00:22:52.996,Block,,72.6,75.2,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b0ee0c9d-13cf-4e48-b6e2-1b0c224ab488,2574,,,"[45.9, 6.1]",3788764,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Antonio Rüdiger,3167.0,Left Center Back,114,Germany,770,,53,,,,,,,,,,,,,,Germany,00:22:53.325,Block,,45.9,6.1,,,,,
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,47b95c84-2820-4a59-8dcc-d59f9da7ec91,2649,,,"[49.2, 21.6]",3788764,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,İlkay Gündoğan,10287.0,Right Defensive Midfield,121,Portugal,780,['7aa2b53c-a68a-4444-bca9-28a84f3fccad'],46,,,,,,,,,,,,,,Germany,00:26:46.255,Block,,49.2,21.6,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4db6faad-2bca-48f4-b563-45677d0d960a,2793,,,"[11.2, 9.6]",3788764,75,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Halstenberg,8525.0,Left Wing Back,127,Portugal,780,['0dae48b4-e3da-4a14-8f8c-94a73574a1c2'],19,,,,,,,,,,,,,,Germany,00:30:19.684,Block,,11.2,9.6,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4ed40ea8-c489-4d3b-a6f6-7d8ccae608c9,3053,,,"[55.7, 54.3]",3788764,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alexandre Fernandes Ferreira da Silva,10327.0,Right Wing,135,Germany,770,['25dcda8e-8a10-4098-8b5c-de85741ebabf'],15,,,,,,,,,,,,,,Portugal,00:35:15.154,Block,,55.7,54.3,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e3aa77b1-c42e-46ba-95e9-ea80fd66cac7,3074,,,"[37.6, 36.6]",3788764,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emre Can,3493.0,Right Center Midfield,136,Portugal,780,['956f3d72-0286-4022-b31f-5c28c0bb8b2e'],30,,,,,,,,,,,,,,Germany,00:35:30.775,Block,,37.6,36.6,,,,,
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,5c795b79-fc04-46c1-92e8-dd0891d28b83,3298,,,"[51.1, 9.0]",3788764,84,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Center Midfield,145,Portugal,780,['8c673049-561e-4918-9a1a-2ae0a77d435a'],50,,,,,,,,,,,,,,Germany,00:39:50.723,Block,,51.1,9.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,31358de0-bb48-4427-b949-1971c036c254,3346,,,"[7.1, 28.3]",3788764,87,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niklas Süle,6322.0,Center Back,149,Portugal,780,['5534afcc-6e72-4569-9839-0e773dbb0e1c'],34,,,,,,,,,,,,,,Germany,00:42:34.141,Block,,7.1,28.3,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2437c3e1-f072-4ac2-85db-63a86d67d9fd,3490,,,"[37.0, 22.9]",3788764,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,158,Germany,770,,47,,,,,,,,,,,,,,Portugal,00:46:47.372,Block,,37.0,22.9,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0990faa3-4f66-40fc-863f-b2a6c31b9b9c,3514,,,"[40.3, 18.7]",3788764,92,,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Müller,5562.0,Right Attacking Midfield,160,Portugal,780,['58116ae1-a73a-4db8-9930-e023df58a647'],12,,,,,,,,,,,,,,Germany,00:47:12.593,Block,,40.3,18.7,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ced50254-62fd-49cb-8d0a-ab6c03a64b2f,3569,,,"[9.0, 31.2]",3788764,93,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Ginter,8808.0,Right Center Back,163,Portugal,780,['a7bf446f-242a-49d7-a458-43ab322895bb'],14,,,,,,,,,,,,,,Germany,00:48:14.189,Block,,9.0,31.2,,,,,
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,8d074ca5-c18f-4787-9d5d-a57f86d3511e,49,,,"[9.1, 47.9]",3788764,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,William Silva de Carvalho,5214.0,Left Center Midfield,2,Germany,770,,36,,,,,,,,,,,,,,Portugal,00:00:36.099,Clearance,True,9.1,47.9,,,,,
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,6b98bf27-22ba-4948-bed4-fed9806fdbc5,240,,,"[34.1, 38.7]",3788764,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,8,Germany,770,['a0a466ac-e159-4cf0-9d36-2607c92fca19'],17,,,,,,,,,,,,,,Portugal,00:04:17.804,Clearance,True,34.1,38.7,,,,,
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,7be862e4-8acf-42c7-ab1e-967c135aac29,274,,,"[13.5, 23.2]",3788764,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,10,Germany,770,['b4616edc-4cae-4755-a9a7-084320532602'],6,,,,,,,,,,,,,,Portugal,00:06:06.124,Clearance,True,13.5,23.2,,,,,
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,bc61479e-54f5-4cde-9034-cc7a1cae045c,304,,,"[12.9, 23.7]",3788764,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,11,Germany,770,,36,,,,,,,,,,,,,,Portugal,00:06:36.598,Clearance,True,12.9,23.7,,,,,
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,a89d1de4-e907-4ba0-a2b2-7dbfd60a511c,598,,,"[10.0, 23.4]",3788764,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,21,Germany,770,,7,,,,,,,,,,,,,,Portugal,00:12:07.313,Clearance,True,10.0,23.4,,,,,
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,5457abb6-8ec8-4b6b-8752-f52b436d2d27,664,,,"[13.8, 36.9]",3788764,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,33,Germany,770,['a823c566-4495-4317-9fbf-2137f362a6c4'],28,,,,,,,,,,,,,,Portugal,00:13:28.777,Clearance,True,13.8,36.9,,,,,
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,a78a0b22-66cc-4bf3-98ac-b62f9dc78cf6,680,,,"[8.4, 37.3]",3788764,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,34,Germany,770,['5591d1b5-d67c-4847-99bd-6c8e37ee9456'],5,,,,,,,,,,,,,,Portugal,00:14:05.407,Clearance,True,8.4,37.3,,,,,
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,dbdf98dc-0255-4edb-b1b8-8dc5805dd181,818,,,"[63.0, 8.2]",3788764,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,44,Germany,770,['a64eaa92-d873-49a1-ac99-bfc0ab21ad55'],58,,,,,,,,,,,,,,Portugal,00:18:58.844,Clearance,True,63.0,8.2,,,,,
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,737f5371-ef13-449e-a8d5-da5e0ec40ca1,984,,,"[10.0, 42.6]",3788764,22,,True,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,50,Germany,770,['0e2bdcc5-9d32-4943-9d7d-4133bf677142'],46,,,,,,,,,,,,,,Portugal,00:22:46.568,Clearance,True,10.0,42.6,,,,,
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,53e26a5f-38fc-4ff7-beb9-a6e4080e9c7b,999,,,"[8.4, 38.5]",3788764,23,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,51,Germany,770,['e204ae83-a58e-4b07-a7a2-14f08ff902d7'],24,,,,,,,,,,,,,,Portugal,00:23:24.776,Clearance,True,8.4,38.5,,,,,
