bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8ebc3eb-a268-4a7f-8809-7328666e80cf,2737,,"[92.7, 4.4]",3788759,72,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jack Grealish,9638.0,Left Wing,108,England,768,['afb0d2c4-30f3-4cab-9fc0-b38ba293c37a'],52,,,,,,,,,,,,,,England,00:27:52.486,Ball Receipt*,,92.7,4.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320971a3-1a9f-405a-92c6-5c60d0606979,2741,,"[106.6, 21.6]",3788759,72,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raheem Sterling,3233.0,Right Wing,108,England,768,"['a99e0282-e836-4a79-ad4e-bff479c66063', 'fd0ba18c-5722-4738-8186-badf6fe545ee']",57,,,,,,,,,,,,,,England,00:27:57.066,Ball Receipt*,True,106.6,21.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa1ececf-2fa3-4330-a2ad-01183e47f7ad,2745,,"[101.7, 11.0]",3788759,72,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jack Grealish,9638.0,Left Wing,108,England,768,['e64d0bba-58f1-49dd-8e62-402f39e40b40'],58,,,,,,,,,,,,,,England,00:27:58.530,Ball Receipt*,,101.7,11.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b06ace49-d9c9-48a2-bd31-9de6268c1e62,2749,,"[99.7, 4.8]",3788759,73,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luke Shaw,3382.0,Left Back,108,England,768,['5e4c5814-c5ff-46ec-8afd-e2e0605195a9'],5,,,,,,,,,,,,,,England,00:28:05.065,Ball Receipt*,,99.7,4.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d22c00c-f702-42d4-831d-9318c0d2626a,2751,,"[102.7, 13.6]",3788759,73,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mason Mount,7843.0,Center Attacking Midfield,108,England,768,['679e0cb4-f0e2-4f96-937c-9a416b6dd393'],5,,,,,,,,,,,,,,England,00:28:05.822,Ball Receipt*,,102.7,13.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dac8c2c7-1c1e-4816-b4c3-c818b0ac4d7f,2754,,"[112.0, 21.0]",3788759,73,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luke Shaw,3382.0,Left Back,108,England,768,['782d45f7-2b86-4875-83fc-82f37dae977c'],6,,,,,,,,,,,,,,England,00:28:06.940,Ball Receipt*,,112.0,21.0,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322a2e88-93ca-458d-9a9c-fd762f1712c9,2767,,"[96.4, 8.3]",3788759,74,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcus Rashford,3318.0,Center Forward,109,Scotland,942,['ba6199b5-b0fc-4c86-8ef5-d1eb77062e00'],22,,,,,,,,,,,,,,England,00:29:22.365,Ball Receipt*,,96.4,8.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7c2960a-d633-4a1d-8457-a1bce50ed3e2,2774,,"[95.7, 17.4]",3788759,74,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lyndon Dykes,29571.0,Left Center Forward,110,Scotland,942,['dbd5190f-802c-4866-bb69-16f484c255a6'],58,,,,,,,,,,,,,,Scotland,00:29:58.494,Ball Receipt*,,95.7,17.4,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0012ab6-b05b-4e0e-bbfe-0a268fda3228,2777,,"[108.7, 35.3]",3788759,75,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Che Adams,9466.0,Right Center Forward,110,Scotland,942,['9f6f0d8a-ffe2-4dc7-b436-bfa0e8721638'],1,,,,,,,,,,,,,,Scotland,00:30:01.161,Ball Receipt*,,108.7,35.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae7211b9-044f-483a-93d1-1fdf6543936b,2779,,"[9.4, 15.7]",3788759,75,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tyrone Mings,3323.0,Left Center Back,111,England,768,['81352a3d-44a2-4e51-9247-0b3b6ac91914'],11,,,,,,,,,,,,,,England,00:30:11.190,Ball Receipt*,,9.4,15.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a525432-e91f-4ccb-9347-7961c9c1591c,2782,,"[36.9, 4.9]",3788759,75,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luke Shaw,3382.0,Left Back,111,England,768,['83c6a69f-07a6-44c5-af84-e6fd93524839'],14,,,,,,,,,,,,,,England,00:30:14.075,Ball Receipt*,,36.9,4.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f3a909c-5deb-49b2-9709-a7f229b1e131,2785,,"[48.0, 3.7]",3788759,75,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jack Grealish,9638.0,Left Wing,111,England,768,['86db3842-6dc3-4138-920f-ed0f6abbf8b6'],15,,,,,,,,,,,,,,England,00:30:15.974,Ball Receipt*,,48.0,3.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf2d2fa6-5d4a-4387-8ceb-e442bfc9f0bf,2792,,"[56.4, 12.4]",3788759,76,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tyrone Mings,3323.0,Left Center Back,112,England,768,['aa35d309-9182-4075-8566-8d100661b559'],9,,,,,,,,,,,,,,England,00:31:09.664,Ball Receipt*,,56.4,12.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669e55aa-8c29-4bb3-9c29-4b3c211addc5,2795,,"[61.9, 32.0]",3788759,76,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Declan Rice,3943.0,Left Defensive Midfield,112,England,768,['8311e20f-39e8-4375-bbd2-07ecaf8a354b'],13,,,,,,,,,,,,,,England,00:31:13.033,Ball Receipt*,,61.9,32.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6479129-17ab-4d42-b438-0a95c55889e6,2798,,"[66.9, 70.9]",3788759,76,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Stones,3244.0,Right Center Back,112,England,768,['35cfcb8e-8bab-4a9b-972d-1e6e3ece2462'],18,,,,,,,,,,,,,,England,00:31:18.442,Ball Receipt*,,66.9,70.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38b2b7d0-839d-45cc-8b30-4a9a8619ad4b,2801,,"[82.6, 74.9]",3788759,76,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Reece James,9550.0,Right Back,112,England,768,['fdc45993-234a-4364-9915-03d09d998240'],20,,,,,,,,,,,,,,England,00:31:20.747,Ball Receipt*,,82.6,74.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37bf21cb-483f-4e5e-a108-c6c48fa94367,2804,,"[78.6, 59.1]",3788759,76,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kalvin Phillips,4706.0,Right Defensive Midfield,112,England,768,['37b131d9-b04e-4c1a-931c-86a1db2c1175'],24,,,,,,,,,,,,,,England,00:31:24.084,Ball Receipt*,,78.6,59.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c755a240-9be2-4e39-9670-a2aaca20cdfc,2806,,"[62.3, 70.3]",3788759,76,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Stones,3244.0,Right Center Back,112,England,768,['ab9b12a7-ddfc-463f-8154-40b20ae222f0'],25,,,,,,,,,,,,,,England,00:31:25.335,Ball Receipt*,,62.3,70.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7fc22a3-c01f-424c-868e-5ef1aa941ab4,2809,,"[64.0, 56.0]",3788759,76,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Declan Rice,3943.0,Left Defensive Midfield,112,England,768,['46cbdaa7-0ebd-4e08-81b7-811604c91cbd'],27,,,,,,,,,,,,,,England,00:31:27.265,Ball Receipt*,,64.0,56.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6fc5805-7637-46b4-b1a7-a5bbf2e254ce,2812,,"[63.0, 26.2]",3788759,76,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tyrone Mings,3323.0,Left Center Back,112,England,768,['c8ed0131-dffa-4528-952f-5a946439496d'],31,,,,,,,,,,,,,,England,00:31:31.208,Ball Receipt*,,63.0,26.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be6707f9-e184-4a77-8b5e-9f44193a80a1,2816,,"[23.4, 35.5]",3788759,76,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Pickford,3468.0,Goalkeeper,112,England,768,['693e51ea-01ec-4c3f-9975-cdd204fddc94'],36,,,,,,,,,,,,,,England,00:31:36.315,Ball Receipt*,,23.4,35.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6227201-0317-405f-9679-96928f806335,2819,,"[34.4, 15.3]",3788759,76,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tyrone Mings,3323.0,Left Center Back,112,England,768,['d5666244-1691-4312-9cdc-21461eb47db4'],41,,,,,,,,,,,,,,England,00:31:41.275,Ball Receipt*,,34.4,15.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04f57757-93c9-4a5c-96b2-0cfad1dc2af8,2822,,"[98.9, 19.0]",3788759,76,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcus Rashford,3318.0,Center Forward,112,England,768,['716bd674-c4f7-4e10-8a1a-28b955244dc5'],46,,,,,,,,,,,,,,England,00:31:46.022,Ball Receipt*,,98.9,19.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71ae57e0-343d-4997-92ec-db89cc58daf4,2826,,"[92.7, 21.6]",3788759,76,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mason Mount,7843.0,Center Attacking Midfield,112,England,768,"['9935e64b-48be-42d4-8cf7-c6b99bbcfdb3', 'b5fda040-e05d-4028-8214-09907641d94a']",47,,,,,,,,,,,,,,England,00:31:47.740,Ball Receipt*,True,92.7,21.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56a1010b-2699-4a95-956a-c7383ed779f9,2830,,"[38.5, 71.4]",3788759,76,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John McGinn,9974.0,Center Attacking Midfield,113,Scotland,942,['375105eb-d817-4c3c-8208-65eda435edd4'],50,,,,,,,,,,,,,,Scotland,00:31:50.944,Ball Receipt*,,38.5,71.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e9abc59-d5d2-4672-a269-3445f5ce3e88,2833,,"[63.7, 45.2]",3788759,76,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lyndon Dykes,29571.0,Left Center Forward,113,Scotland,942,['160b69e9-a72f-4d0f-a3b3-299a80778375'],53,,,,,,,,,,,,,,Scotland,00:31:53.228,Ball Receipt*,,63.7,45.2,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6d0963f-19cc-4c1d-b2d1-ed839e3dabb4,2836,,"[78.6, 55.4]",3788759,76,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,"Stephen O""Donnell",9048.0,Right Wing Back,113,Scotland,942,['12fe580e-4576-4ae9-819f-01e2abce4ff5'],55,,,,,,,,,,,,,,Scotland,00:31:55.189,Ball Receipt*,,78.6,55.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b14ca6a2-e597-48bf-8719-0a405a7f3830,2841,,"[105.2, 60.5]",3788759,77,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stuart Armstrong,10285.0,Right Defensive Midfield,113,Scotland,942,['32fe6107-deb1-4efd-a7f9-47b0a5d80758'],4,,,,,,,,,,,,,,Scotland,00:32:04.592,Ball Receipt*,,105.2,60.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,043c21fd-998b-4690-9d4b-cc8167807a12,2849,,"[3.8, 32.7]",3788759,77,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Pickford,3468.0,Goalkeeper,114,England,768,"['5bca6587-e9d6-4695-bbbc-9d418ae5a3cd', 'c3d5644b-ac78-479a-85bb-4bf80c7e45a6']",8,,,,,,,,,,,,,,England,00:32:08.613,Ball Receipt*,True,3.8,32.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e46116a1-c944-4047-9dc0-c76503316275,2861,,"[91.6, 24.7]",3788759,77,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Robertson,3655.0,Left Wing Back,115,Scotland,942,['3044969c-44d2-4ba8-a352-f1e434913cc4'],18,,,,,,,,,,,,,,Scotland,00:32:18.057,Ball Receipt*,,91.6,24.7,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f93a3436-0ef3-4307-ad3f-97f4ef7f3fa9,2864,,"[111.5, 41.0]",3788759,77,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lyndon Dykes,29571.0,Left Center Forward,115,Scotland,942,['145493ec-c30f-4f59-b659-349f7e716f3e'],21,,,,,,,,,,,,,,Scotland,00:32:21.876,Ball Receipt*,,111.5,41.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f0a4e25-be4b-4747-b0e5-60544cb0e64d,2870,,"[48.3, 24.3]",3788759,77,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mason Mount,7843.0,Center Attacking Midfield,116,England,768,['68392f11-be60-4943-a576-a7ce2a21a5e9'],45,,,,,,,,,,,,,,England,00:32:45.390,Ball Receipt*,,48.3,24.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b42f2bab-a5a2-43d6-8b16-dce3963183da,2872,,"[55.8, 2.8]",3788759,77,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luke Shaw,3382.0,Left Back,116,England,768,['fba90ce5-4e90-4466-98b8-18a42b896837'],48,,,,,,,,,,,,,,England,00:32:48.802,Ball Receipt*,,55.8,2.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18f32095-0b58-4e32-a761-9fccf6110c30,2875,,"[69.3, 10.1]",3788759,77,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcus Rashford,3318.0,Center Forward,116,England,768,['a4868708-15aa-4ca9-8b88-7ba881dae828'],52,,,,,,,,,,,,,,England,00:32:52.657,Ball Receipt*,,69.3,10.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0ac4289-7633-43f7-ac5d-1c59d17b7e34,2878,,"[64.0, 5.1]",3788759,77,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luke Shaw,3382.0,Left Back,116,England,768,['9ce783ec-4486-41cc-b9ca-6f5334b37aaf'],53,,,,,,,,,,,,,,England,00:32:53.670,Ball Receipt*,,64.0,5.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89583cae-54eb-4245-b25a-f20e609db944,2881,,"[63.5, 10.4]",3788759,77,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcus Rashford,3318.0,Center Forward,116,England,768,['c2ee8fe3-0008-4550-a12a-e838831adeaf'],54,,,,,,,,,,,,,,England,00:32:54.950,Ball Receipt*,,63.5,10.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f04b9b0-a166-4c84-aa27-4774da844c2d,2884,,"[79.1, 68.9]",3788759,77,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Reece James,9550.0,Right Back,116,England,768,['bc92e467-3e8b-441f-8ea2-5d438eb101f1'],58,,,,,,,,,,,,,,England,00:32:58.740,Ball Receipt*,,79.1,68.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,087ac65d-eebe-43a3-889c-45bbf28af98c,2887,,"[90.2, 48.6]",3788759,78,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raheem Sterling,3233.0,Right Wing,116,England,768,['3b020324-bca6-42ef-9bc0-c25389f54f33'],2,,,,,,,,,,,,,,England,00:33:02.800,Ball Receipt*,,90.2,48.6,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b7ee11e-ef7e-4ab2-b536-ccffc4ab7664,2894,,"[82.8, 39.8]",3788759,79,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lyndon Dykes,29571.0,Left Center Forward,117,Scotland,942,['d08fcb13-466a-47db-b456-8093bc5e9c36'],1,,,,,,,,,,,,,,Scotland,00:34:01.396,Ball Receipt*,,82.8,39.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b91778ad-7b3a-4245-a8eb-134d3054f354,2903,,"[57.8, 46.6]",3788759,79,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Scott McTominay,3620.0,Right Center Back,117,Scotland,942,['1fc6251c-1146-4920-a121-1e11876081a1'],6,,,,,,,,,,,,,,Scotland,00:34:06.571,Ball Receipt*,,57.8,46.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225ae878-1194-4080-bc2c-07496acbe22a,2906,,"[69.6, 57.1]",3788759,79,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,John McGinn,9974.0,Center Attacking Midfield,117,Scotland,942,['41e7960d-42d8-4d5b-835b-26683ff3c347'],10,,,,,,,,,,,,,,Scotland,00:34:10.180,Ball Receipt*,,69.6,57.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07b17e1f-6c28-4da1-a7d3-b61794ab1a77,2908,,"[51.9, 42.8]",3788759,79,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Grant Hanley,9481.0,Center Back,117,Scotland,942,['ff750229-7ba0-402e-9fff-bffcbdf90da5'],12,,,,,,,,,,,,,,Scotland,00:34:12.144,Ball Receipt*,,51.9,42.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a13dc354-4b03-4f36-a5ab-5526543dcf90,2911,,"[57.0, 36.3]",3788759,79,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Callum McGregor,10534.0,Left Defensive Midfield,117,Scotland,942,['931ee1cd-fee0-4796-bc58-edd32eb8e488'],13,,,,,,,,,,,,,,Scotland,00:34:13.887,Ball Receipt*,,57.0,36.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80eaf989-f825-4916-ac74-1130afea336f,2914,,"[68.2, 5.2]",3788759,79,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrew Robertson,3655.0,Left Wing Back,117,Scotland,942,['958239b6-9171-470d-b36e-a07571e90ca0'],16,,,,,,,,,,,,,,Scotland,00:34:16.703,Ball Receipt*,,68.2,5.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e21c2e0-02a9-4825-95ef-22cad72874c4,2918,,"[92.3, 8.1]",3788759,79,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stuart Armstrong,10285.0,Right Defensive Midfield,117,Scotland,942,['bc1331d6-e4a4-4456-8dbc-a8deaa89c5a7'],23,,,,,,,,,,,,,,Scotland,00:34:23.863,Ball Receipt*,,92.3,8.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cf62e55-278f-40c0-abbc-f265276557f1,2921,,"[94.4, 29.6]",3788759,79,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Che Adams,9466.0,Right Center Forward,117,Scotland,942,['aec3c1b2-357f-446c-b81d-e597df9f02b3'],25,,,,,,,,,,,,,,Scotland,00:34:25.812,Ball Receipt*,,94.4,29.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cef974da-f77d-4efa-856c-736330268d66,2924,,"[113.1, 12.0]",3788759,79,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrew Robertson,3655.0,Left Wing Back,117,Scotland,942,['8e6ef104-df81-419e-98bb-b0967ba5ec30'],28,,,,,,,,,,,,,,Scotland,00:34:28.612,Ball Receipt*,,113.1,12.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902c76d6-cab1-4941-8940-684b01c2f0cf,2930,,"[38.2, 4.9]",3788759,79,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Back,118,England,768,['9990f204-3d49-4981-a581-e143a3d09247'],40,,,,,,,,,,,,,,England,00:34:40.288,Ball Receipt*,,38.2,4.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff5451a1-3200-4a56-8adf-5044b2291ea1,2936,,"[33.0, 21.0]",3788759,79,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tyrone Mings,3323.0,Left Center Back,119,England,768,['120cd989-62d1-4730-8a6e-a7d2f93f21c8'],50,,,,,,,,,,,,,,England,00:34:50.048,Ball Receipt*,,33.0,21.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170b0765-1868-4c78-a6a1-fc21e9d01287,2938,,"[36.3, 52.8]",3788759,79,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Stones,3244.0,Right Center Back,119,England,768,['3f6f2503-e06c-4808-b9f0-75f5a5239727'],52,,,,,,,,,,,,,,England,00:34:52.912,Ball Receipt*,,36.3,52.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52276b0d-3dbf-4961-94d4-5b5bdf6079e1,2941,,"[64.0, 72.3]",3788759,79,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Reece James,9550.0,Right Back,119,England,768,['cda38701-abd7-4682-be3e-c87b6e0981b2'],56,,,,,,,,,,,,,,England,00:34:56.506,Ball Receipt*,,64.0,72.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229e7610-2966-4242-a956-8be65c641e1f,2945,,"[106.2, 64.8]",3788759,79,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcus Rashford,3318.0,Center Forward,119,England,768,"['940427f6-63e5-4ee9-b122-7761cc9be882', 'a69561e8-ce8d-4841-a4b7-0e38286aead7']",59,,,,,,,,,,,,,,England,00:34:59.838,Ball Receipt*,True,106.2,64.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38f3946c-3bbd-484f-9858-b44614f9fa83,2952,,"[38.3, 8.8]",3788759,80,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lyndon Dykes,29571.0,Left Center Forward,120,Scotland,942,"['05a3f310-ee24-4136-9e17-b8b2582c6bbf', 'db47edd0-d7dd-4f3a-bac2-d5820483e41b']",31,,,,,,,,,,,,,,Scotland,00:35:31.050,Ball Receipt*,True,38.3,8.8,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccc76da8-042e-4fed-bb08-a612cdd3ea0b,2958,,"[34.2, 22.9]",3788759,80,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Callum McGregor,10534.0,Left Defensive Midfield,120,Scotland,942,['b7b5b9dd-f469-4074-886a-d0594fa08dca'],33,,,,,,,,,,,,,,Scotland,00:35:33.169,Ball Receipt*,,34.2,22.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed40dcda-c2ad-412a-80e3-82261ad1574d,2962,,"[77.6, 32.7]",3788759,80,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jack Grealish,9638.0,Left Wing,121,England,768,['c9bc005f-0b3a-46bf-a21d-0353f02a9b43'],40,,,,,,,,,,,,,,England,00:35:40.353,Ball Receipt*,,77.6,32.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654eacb0-42ce-4d57-854b-c3f18ad14964,2966,,"[90.9, 39.7]",3788759,80,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Marcus Rashford,3318.0,Center Forward,121,England,768,"['72627555-3ccf-48c7-ac80-8d8b271da1b5', 'c65a358b-2811-4558-806e-60882f9d9e29']",41,,,,,,,,,,,,,,England,00:35:41.931,Ball Receipt*,True,90.9,39.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5f05faf-1b0d-4566-b9d7-9dd62aac88ec,2972,,"[32.3, 27.9]",3788759,80,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Callum McGregor,10534.0,Left Defensive Midfield,122,Scotland,942,['a469ed3f-c03e-4f5b-a620-bffd93d534a1'],45,,,,,,,,,,,,,,Scotland,00:35:45.649,Ball Receipt*,,32.3,27.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81e9ce3a-b923-4868-badf-e9ebcf741209,2975,,"[47.3, 10.0]",3788759,80,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stuart Armstrong,10285.0,Right Defensive Midfield,122,Scotland,942,['c9d68a67-a4d8-4c6d-8d26-fb1c144a7e13'],47,,,,,,,,,,,,,,Scotland,00:35:47.470,Ball Receipt*,,47.3,10.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95b4f59c-38c6-4a28-9761-ce0844365f2d,2980,,"[97.4, 5.8]",3788759,80,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Che Adams,9466.0,Right Center Forward,122,Scotland,942,"['3cd426e6-60e1-4f79-ab46-1668dc623178', 'b4eec65b-bd70-4cec-bad4-eaaa715f601a']",53,,,,,,,,,,,,,,Scotland,00:35:53.687,Ball Receipt*,True,97.4,5.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec59aa1f-ddd8-4b2c-9188-a78ee02dc2ee,2989,,"[85.6, 20.3]",3788759,80,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Callum McGregor,10534.0,Left Defensive Midfield,122,Scotland,942,['cf18927f-2e9e-4a3c-a69b-93898d04c91f'],57,,,,,,,,,,,,,,Scotland,00:35:57.566,Ball Receipt*,,85.6,20.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c27df0f-1c76-4473-b548-ac90c6cdc437,2992,,"[81.5, 41.8]",3788759,81,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John McGinn,9974.0,Center Attacking Midfield,122,Scotland,942,['e49690ca-414f-424a-9044-0dd8ae44eba1'],0,,,,,,,,,,,,,,Scotland,00:36:00.086,Ball Receipt*,,81.5,41.8,,,,,
