50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,1.939747,,,,,,,,,,,,,76e75e0c-bd80-4417-8d8a-0905a1f1ec8b,103,,"[39.2, 43.1]",3788756,1,,,,,3.0538187,,Left Foot,,,"[14.2, 45.3]",,Ground Pass,,25.096613,,,,Daniel Bachmann,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Center Back,5,Austria,915,['9f1f4e50-521e-4789-878c-55d2a1becaf7'],24,,,,,,,,,,,,,,Austria,00:01:24.510,Pass,,39.2,43.1,14.2,45.3,,,
,,,,,,,,,,,,,,,,,,2.193621,,,,,,,,,,,,,9f699b27-35ee-4893-9136-9604c3313e49,106,,"[17.3, 36.3]",3788756,1,,,,,-0.91323745,,Right Foot,,,"[37.3, 10.4]",,Ground Pass,,32.723232,,,,Martin Hinteregger,,,,,,1,From Free Kick,Daniel Bachmann,21532.0,Goalkeeper,5,Austria,915,['b4f5dffb-7ce7-4626-a647-a65d0964f10c'],28,,,,,,,,,,,,,,Austria,00:01:28.396,Pass,,17.3,36.3,37.3,10.4,,,
,,,,,,,,,,,,,,,,,,1.931446,,,,,,,,,,,,,ee046436-5f84-4efe-ae45-776813fae494,109,,"[44.4, 11.0]",3788756,1,,,,,1.9388714,,Left Foot,,,"[35.8, 33.3]",,Ground Pass,,23.900837,,,,David Olatukunbo Alaba,,,,,,1,From Free Kick,Martin Hinteregger,8307.0,Left Center Back,5,Austria,915,['34c9324e-b99a-4fb5-819c-2a95fb3d7373'],32,,,,,,,,,,,,,,Austria,00:01:32.715,Pass,,44.4,11.0,35.8,33.3,,,
,,,,,,,,,,,,,,,,,,1.549686,,,,,,,,,,,,,881344be-bc3b-477a-a1e7-5e36c45f4256,112,,"[49.4, 52.1]",3788756,1,,,,,1.273564,,Left Foot,,,"[56.2, 74.3]",,Ground Pass,,23.218096,,,,Stefan Lainer,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Center Back,5,Austria,915,['9220b66d-3fae-4500-8063-5c9b3a5bde08'],39,,,,,,,,,,,,,,Austria,00:01:39.187,Pass,,49.4,52.1,56.2,74.3,,,
,,,,,,,,,,,,,,,,,,1.094008,,,,,,,,,,,,,96d86ac1-2d2e-4c91-a3f4-90c7d97a73c9,116,,"[57.1, 75.8]",3788756,1,,,,,-2.8929973,,Right Foot,,,"[44.1, 72.5]",,Ground Pass,,13.412308,,,,Aleksandar Dragović,,,,,,1,From Free Kick,Stefan Lainer,8779.0,Right Wing Back,5,Austria,915,"['227eef3b-994d-43e2-a0f7-e76636552a9b', '43870c09-55a3-4523-8cc8-def63acab711']",41,,,,,,,,,,,,,,Austria,00:01:41.050,Pass,True,57.1,75.8,44.1,72.5,,,
,,,,,,,,,,,,,,,,,,0.758395,,,,,,,,,,,,,5d20689a-bac4-4a5c-9870-91bd6eb9221d,119,,"[45.7, 72.1]",3788756,1,,,,,0.16514868,,Right Foot,,,"[57.1, 74.0]",,Ground Pass,,11.557249,,,,Christoph Baumgartner,,,,,,1,From Free Kick,Aleksandar Dragović,3969.0,Right Center Back,5,Austria,915,['98cfc99a-fa30-446c-a437-004eee40be1a'],42,,,,,,,,,,,,,,Austria,00:01:42.184,Pass,,45.7,72.1,57.1,74.0,,,
,,,,,,,,,,,,,,,,,,0.587164,,,,,,,,,,,,,2ae56a80-4264-42eb-adb8-717d45a3c4ab,123,,"[51.2, 72.8]",3788756,1,,,,,2.8156228,,Right Foot,,,"[44.1, 75.2]",,Ground Pass,,7.4946647,,,,Stefan Lainer,,,,,,1,From Free Kick,Christoph Baumgartner,24977.0,Right Center Forward,5,Austria,915,['d4279fb8-eb55-4e31-9bd1-1ac9c721c7f5'],44,,,,,,,,,,,,,,Austria,00:01:44.212,Pass,,51.2,72.8,44.1,75.2,,,
,,,,,,,,,,,,,,,,,,1.387172,,,,,,,,,,,,,60ba3cba-48ad-4a13-aea2-f442da75c41b,126,,"[44.1, 75.2]",3788756,1,,,,,2.9955804,,Right Foot,,,"[37.3, 76.2]",,Ground Pass,,6.873136,,,,Aleksandar Dragović,,,,,,1,From Free Kick,Stefan Lainer,8779.0,Right Wing Back,5,Austria,915,['60bdde5b-c242-427d-9bc4-0e3d618a20ff'],44,,,,,,,,,,,,,,Austria,00:01:44.840,Pass,,44.1,75.2,37.3,76.2,,,
,,,,,,,,,,,,,,,,,,2.827675,,,,,,,,,,,,,2ffb94c3-aba2-4759-9ae1-b3de29f8e5e7,129,,"[37.3, 76.2]",3788756,1,,,,,-2.539035,,Left Foot,,,"[5.9, 54.6]",,Ground Pass,,38.111942,,,,Daniel Bachmann,,,,,,1,From Free Kick,Aleksandar Dragović,3969.0,Right Center Back,5,Austria,915,['9e730b8c-661e-4a0e-88dd-ca7789b77725'],46,,,,,,,,,,,,,,Austria,00:01:46.482,Pass,,37.3,76.2,5.9,54.6,,,
,,,,,,,,,,,,,,,,,,2.337297,,,,,,,,,,,,,9eb1b236-a2a1-4d05-b14e-ba5595b0e43e,132,,"[6.2, 54.2]",3788756,1,,,,,-1.0315998,,Right Foot,,,"[27.8, 18.1]",,Ground Pass,,42.068634,,,,Martin Hinteregger,,,,,,1,From Free Kick,Daniel Bachmann,21532.0,Goalkeeper,5,Austria,915,['9e83baa8-d9fd-4d84-a725-2508343e7cf6'],51,,,,,,,,,,,,,,Austria,00:01:51.959,Pass,,6.2,54.2,27.8,18.1,,,
,,,,,,,,,,,,,,,,,,2.043818,,,,,,,,,,,,,c47226f1-fe9c-44d8-9486-aa02e1f1d556,135,,"[27.8, 18.1]",3788756,1,,,,,0.34045026,,Right Foot,,,"[54.9, 27.7]",,Ground Pass,,28.75013,,,,Christoph Baumgartner,,,,,,1,From Free Kick,Martin Hinteregger,8307.0,Left Center Back,5,Austria,915,['c2e41d50-465a-4b93-86f4-925f6460cc3b'],57,,,,,,,,,,,,,,Austria,00:01:57.819,Pass,,27.8,18.1,54.9,27.7,,,
,,,,,,,,,,,,,,,,,,1.005403,,,,,,,,,,,,,e4e2707c-564f-4bc2-8c5d-2c5e44cf2dad,139,,"[55.8, 28.9]",3788756,1,,,,,-1.3924781,,Right Foot,,,"[58.9, 11.7]",,Ground Pass,,17.477127,,,,Marcel Sabitzer,,,,,,1,From Free Kick,Christoph Baumgartner,24977.0,Right Center Forward,5,Austria,915,['6ce47926-b310-4c43-a7a1-ff908921f167'],59,,,,,,,,,,,,,,Austria,00:01:59.903,Pass,,55.8,28.9,58.9,11.7,,,
,,,,,,,,,,,,,,,,,,0.647419,,,,,,,,,,,,,bd60b60f-eea6-4238-9c61-4b1a7550a22c,146,,"[62.1, 66.9]",3788756,2,,,,,-1.1148212,,Right Foot,,,"[69.8, 51.2]",,Ground Pass,,17.486567,,,,Georginio Wijnaldum,,,,,,1,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,6,Netherlands,941,['e81efd5c-715a-4894-abe4-16b7c2b2fded'],4,,,,,,,,,,,,,,Netherlands,00:02:04.324,Pass,,62.1,66.9,69.8,51.2,,,
,,,,,,,,,,,,,,,,,,2.298254,,,,,,,,,,,,,1198eda7-6bfe-47bf-8820-c1e5423d5411,150,,"[74.4, 45.3]",3788756,2,,,,,-1.0253212,,Right Foot,,,"[92.0, 16.3]",,High Pass,,33.922855,,,,Memphis Depay,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,6,Netherlands,941,"['022d9c11-139a-450b-b1a7-c099ffc4af85', 'd979757b-7d48-4584-aa40-b2fe84792691']",6,,,,,,,,,,,,,,Netherlands,00:02:06.444,Pass,True,74.4,45.3,92.0,16.3,,,
,,,,,,,,,,,,,,,,,,6.443127,,,,,,,,,,,,,55845036-980a-457b-b71a-fef621114855,158,,"[24.7, 61.3]",3788756,2,,,,,-0.088536054,,Right Foot,,,"[79.9, 56.4]",,High Pass,,55.417057,,Incomplete,,Michael Gregoritsch,,,,,,1,Regular Play,Stefan Lainer,8779.0,Right Wing Back,6,Netherlands,941,"['3a991315-3e99-453a-9515-4020b57fcfd4', '857f6661-5ebf-47d9-bf42-ad4383b5f586']",15,,,,,,,,,,,,,,Austria,00:02:15.897,Pass,,24.7,61.3,79.9,56.4,,,
,,,,,,,,,,,,,,,,,,1.138702,,,,,,,,,,,,,5a601525-756d-4ec2-9208-4b9158f6c889,162,,"[40.2, 24.3]",3788756,2,,,,,-1.0322889,,Right Foot,,,"[49.4, 8.9]",,Ground Pass,,17.938786,,,,Matthijs de Ligt,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,6,Netherlands,941,['9d67a766-5565-4a9f-9292-b726e7af8152'],24,,,,,,,,,,,,,,Netherlands,00:02:24.663,Pass,,40.2,24.3,49.4,8.9,,,
,,,,,,,,,,,,,,,,,,0.784857,,,,,,,,,,,,,1560cee4-cdff-4e33-9065-e92f5f4c7a4a,166,,"[49.7, 6.1]",3788756,2,,,,,-0.18179399,,Left Foot,,,"[63.3, 3.6]",,Ground Pass,,13.82787,,,,Patrick van Aanholt,,,,,,1,Regular Play,Matthijs de Ligt,8069.0,Center Back,6,Netherlands,941,['80affd35-67a0-40d6-8ba4-6181e68e78a4'],28,,,,,,,,,,,,,,Netherlands,00:02:28.359,Pass,,49.7,6.1,63.3,3.6,,,
,,,,,,,,,,,,,,,,,,3.056693,,,,,,,,,,,,,a53cee3b-a057-487c-a4e2-4f70828dbd84,170,,"[40.8, 16.0]",3788756,2,,,,,2.7478192,,Right Foot,,,"[5.9, 30.5]",,Ground Pass,,37.792328,,,,Maarten Stekelenburg,,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Wing Back,6,Netherlands,941,['cd50dc35-246e-4af2-b814-33bdcdf4e98f'],33,,,,,,,,,,,,,,Netherlands,00:02:33.178,Pass,,40.8,16.0,5.9,30.5,,,
,,,,,,,,,,,,,,,,,,1.315903,,,,,,,,,,,,,0363b195-fdc2-45cd-a226-f93a5091ef71,173,,"[8.1, 30.5]",3788756,2,,,,,1.308578,,Right Foot,,,"[14.3, 53.6]",,Ground Pass,,23.917566,,,,Stefan de Vrij,,,,,,1,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,6,Netherlands,941,['d7dc628f-61d3-4645-bd52-cd1498f34a9f'],38,,,,,,,,,,,,,,Netherlands,00:02:38.999,Pass,,8.1,30.5,14.3,53.6,,,
,,,,,,,,,,,,,,,,,,1.056785,,,,,,,,,,,,,ca1a72e4-adaa-4b86-8096-6a6bab1264c6,176,,"[29.7, 56.7]",3788756,2,,,,,-1.3118434,,Right Foot,,,"[33.7, 41.6]",,Ground Pass,,15.620819,,,,Frenkie de Jong,,,,,,1,Regular Play,Stefan de Vrij,7787.0,Right Center Back,6,Netherlands,941,['45295f72-e275-4cac-8e08-8e5bacad12eb'],46,,,,,,,,,,,,,,Netherlands,00:02:46.447,Pass,,29.7,56.7,33.7,41.6,,,
,,,,,,,,,,,,,,,,,,4.746146,,,,,,,,,,,,,8f87404d-8a21-4e84-9de1-f16c21218b88,180,,"[33.7, 41.3]",3788756,2,,,,,-2.237958,,Right Foot,,,"[13.3, 15.4]",,Ground Pass,,32.969227,,,,Matthijs de Ligt,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,6,Netherlands,941,['40fea4b1-7d04-40be-a51c-7878aeee11b2'],53,,,,,,,,,,,,,,Netherlands,00:02:53.129,Pass,,33.7,41.3,13.3,15.4,,,
,,,,,,,,,,,,,,,,,,1.470897,,,,,,,,,,,,,9412f5ce-7974-4cbc-81a2-450aa34ddfa8,183,,"[13.3, 15.4]",3788756,2,,,,,2.104146,,Right Foot,,,"[2.2, 34.2]",,Ground Pass,,21.832315,,,,Maarten Stekelenburg,,,,,,1,Regular Play,Matthijs de Ligt,8069.0,Center Back,6,Netherlands,941,['5c633840-ba8d-493f-9c47-91ef62e214eb'],57,,,,,,,,,,,,,,Netherlands,00:02:57.988,Pass,,13.3,15.4,2.2,34.2,,,
,,,,,,,,,,,,,,,,,,3.000563,,,,,,,,,,,,,ef5be933-d8c3-474e-b027-30d6fd19b925,186,,"[2.2, 34.2]",3788756,3,,,,,0.58145535,,Right Foot,,,"[55.3, 69.1]",,High Pass,,63.54227,,,,Denzel Dumfries,,,,,,1,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,6,Netherlands,941,['fe9e047a-bb87-4222-a9fd-eac21ac6f252'],2,,,,,,,,,,,,,,Netherlands,00:03:02.824,Pass,,2.2,34.2,55.3,69.1,,,
,,,,,,,,,,,,,,,,,,2.102091,,,,,,,,,,,,,3b4693fc-8ad6-427a-a3e1-b7710317b7a2,189,,"[55.0, 69.4]",3788756,3,,,,True,-1.2673364,,,,,"[64.3, 39.7]",,High Pass,,31.122019,,,,Memphis Depay,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,6,Netherlands,941,"['953dbcfd-e10e-4aff-8152-3b1d19b167aa', '991aa04b-4df7-4248-b360-ca1b4923541a']",5,,,,,,,,,,,,,,Netherlands,00:03:05.824,Pass,True,55.0,69.4,64.3,39.7,,,
,,,,,,,,,,,,,,,,,,0.951293,,,,,,,,,,,,,21de7762-e13b-4833-83e8-0ac58bf82a2d,191,,"[64.3, 39.7]",3788756,3,,,,,1.0609632,,Right Foot,,,"[69.5, 49.0]",,Low Pass,,10.6550455,,,,Wout Weghorst,,,,,,1,Regular Play,Memphis Depay,2988.0,Left Center Forward,6,Netherlands,941,['05f7ff52-9a2b-4d23-9896-4120e9271ff4'],7,,,,,,,,,,,,,,Netherlands,00:03:07.927,Pass,,64.3,39.7,69.5,49.0,,,
,,,,,,,,,,,,,,,,,,1.646648,,,,,,,,,,,,,24bd0714-613a-4a5d-bc17-fe26fd9f9610,194,,"[77.2, 49.0]",3788756,3,,,,,-1.5029992,,Right Foot,,,"[79.4, 16.6]",,Ground Pass,,32.474606,,,,Patrick van Aanholt,,,,,,1,Regular Play,Wout Weghorst,7829.0,Right Center Forward,6,Netherlands,941,['d34bc705-896a-4cda-bc12-181daee5c150'],11,,,,,,,,,,,,,,Netherlands,00:03:11.746,Pass,,77.2,49.0,79.4,16.6,,,
,,,,,,,,,,,,,,,,,,0.429032,,,,,,,,,,,,,0b65a916-eb14-4b09-854a-747cb1f67691,197,,"[89.6, 11.0]",3788756,3,,,,,1.0303768,,Left Foot,,,"[90.2, 12.0]",,Low Pass,,1.1661904,,Incomplete,,,,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Wing Back,6,Netherlands,941,['392ac76a-be89-40a7-aff2-898de69bbf72'],15,,,,,,,,,,,,,,Netherlands,00:03:15.846,Pass,,89.6,11.0,90.2,12.0,,,
,,,,,,,,,,,,,,,,,,1.411482,,,,,,,,,,,,,e4908524-4747-427f-b432-4b2258c6287f,199,,"[75.1, 20.9]",3788756,3,,,,,-2.4051065,,Head,,,"[67.6, 14.1]",,High Pass,,10.123734,,,,Daley Blind,,,,,Recovery,1,Regular Play,Memphis Depay,2988.0,Left Center Forward,6,Netherlands,941,['38294a4a-c10f-4151-9edc-1143432e4839'],18,,,,,,,,,,,,,,Netherlands,00:03:18.591,Pass,,75.1,20.9,67.6,14.1,,,
,,,,,,,,,,,,,,,,,,1.902703,,,,,,,,,,,,,77ab9652-d9b0-4313-b899-e16c1e687295,202,,"[67.6, 14.1]",3788756,3,,,,,-0.91757107,,Left Foot,,,"[75.1, 4.3]",,Low Pass,,12.340584,,,,Frenkie de Jong,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,6,Netherlands,941,['adf05b02-128c-45e6-9c89-db4d02393008'],20,,,,,,,,,,,,,,Netherlands,00:03:20.082,Pass,,67.6,14.1,75.1,4.3,,,
,,,,,,,,,,,,,,,,,,0.894543,,,,,,,,,,,,,33f8eed2-2a87-44bb-aa92-b7dbd1257382,205,,"[69.5, 4.6]",3788756,3,,,,,1.7498116,,Right Foot,,,"[67.6, 15.1]",,Ground Pass,,10.67052,,,,Daley Blind,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,6,Netherlands,941,['677e64c0-65e6-40ba-9eeb-fcd600d28e98'],23,,,,,,,,,,,,,,Netherlands,00:03:23.345,Pass,,69.5,4.6,67.6,15.1,,,
,,,,,,,,,,,,,,,,,,2.586407,,,,,,,,,,,,,35892648-b2f3-4ec4-afad-70eade603c58,208,,"[69.8, 15.1]",3788756,3,,,,,2.1425254,,Left Foot,,,"[61.5, 28.0]",,Ground Pass,,15.339492,,,,Matthijs de Ligt,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,6,Netherlands,941,['44b8d4ca-8d75-41a5-9127-b4edcff18b5f'],26,,,,,,,,,,,,,,Netherlands,00:03:26.220,Pass,,69.8,15.1,61.5,28.0,,,
,,,,,,,,,,,,,,,,,,0.967424,,,,,,,,,,,,,08d60a66-c98d-4565-920e-f9f5235d59c2,211,,"[59.0, 30.2]",3788756,3,,,,,-1.3035991,,Right Foot,,,"[63.9, 12.3]",,Ground Pass,,18.558556,,,,Daley Blind,,,,,,1,Regular Play,Matthijs de Ligt,8069.0,Center Back,6,Netherlands,941,['8ea798e7-e5ac-4217-a190-28eb115e7e53'],30,,,,,,,,,,,,,,Netherlands,00:03:30.242,Pass,,59.0,30.2,63.9,12.3,,,
,,,,,,,,,,,,,,,,,,4.35306,,,,,,,,,,,,,5490927d-0f63-4eaf-92f0-a6e9220c4e57,215,,"[56.8, 13.2]",3788756,3,,,,,1.9572169,,Left Foot,,,"[42.6, 48.1]",,Ground Pass,,37.67824,,,,Matthijs de Ligt,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,6,Netherlands,941,['7545cde2-872f-4a27-859a-666cebb1444c'],32,,,,,,,,,,,,,,Netherlands,00:03:32.988,Pass,,56.8,13.2,42.6,48.1,,,
,,,,,,,,,,,,,,,,,,2.397973,,,,,,,,,,,,,3045fa62-7b7f-4e1c-88b2-2d52fa139cce,217,,"[32.5, 50.9]",3788756,3,,,,,-2.6341546,,Left Foot,,,"[7.5, 37.0]",,Ground Pass,,28.60437,,,,Maarten Stekelenburg,,,,,,1,Regular Play,Matthijs de Ligt,8069.0,Center Back,6,Netherlands,941,['ba548db2-94d6-4646-a441-5becf3057d72'],37,,,,,,,,,,,,,,Netherlands,00:03:37.341,Pass,,32.5,50.9,7.5,37.0,,,
,,,,,,,,,,,,,,,,,,2.811193,,,,,,,,,,,,,058ec3ea-ab55-4db7-b725-eaadbbcf4e6a,220,,"[7.8, 37.0]",3788756,3,,,,,0.49947718,,Right Foot,,,"[61.5, 66.3]",,High Pass,,61.17336,,,,Denzel Dumfries,,,,,,1,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,6,Netherlands,941,['71e1b5bb-fada-4451-ad77-c36287aa2893'],43,,,,,,,,,,,,,,Netherlands,00:03:43.370,Pass,,7.8,37.0,61.5,66.3,,,
,,,,,,,,,,,,,,,,,,2.272301,,,,,,,,,,,,,b7607944-23f4-49bf-8c58-a11e5ec54730,222,,"[61.5, 66.3]",3788756,3,,,,,-1.1630749,,Head,,,"[70.7, 45.0]",,High Pass,,23.201939,,Unknown,,Memphis Depay,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,6,Netherlands,941,['4f297e14-b839-4800-8e04-fe0a1aa6f1a7'],46,,,,,,,,,,,,,,Netherlands,00:03:46.181,Pass,,61.5,66.3,70.7,45.0,,,
,,,,,,,,,,,,,,,,,,0.770303,,,,,,,,,,,,,97167f2d-4f92-4f7b-9e1d-7dc0a0dc1a67,227,,"[73.8, 39.7]",3788756,3,,,,,1.5707964,,Right Foot,,,"[73.8, 45.9]",,Ground Pass,,6.2,,,,Memphis Depay,,,,,Free Kick,1,From Free Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,7,Netherlands,941,['62280f98-2537-4126-8cf1-c6fe300b3848'],59,,,,,,,,,,,,,,Netherlands,00:03:59.328,Pass,,73.8,39.7,73.8,45.9,,,
,,,,,,,,,,,,,,,,,,0.122318,,,,,,,,,,,,,d4a2f855-88d3-4d9e-ab1e-e1d59e808e77,230,,"[73.8, 45.9]",3788756,4,,,,,0.088007376,,Right Foot,,,"[77.2, 46.2]",,Ground Pass,,3.4132097,,Incomplete,,Georginio Wijnaldum,,,,,,1,From Free Kick,Memphis Depay,2988.0,Left Center Forward,7,Netherlands,941,"['38bff114-37b9-41c9-ab05-c9e3dbdf686b', 'aa3ec493-e695-44ac-be48-80e3ba0d8fe8']",0,,,,,,,,,,,,,,Netherlands,00:04:00.733,Pass,,73.8,45.9,77.2,46.2,,,
,,,,,,,,,,,,,,,,,,2.057314,,,,,,,,,,,,,3c0956bf-803f-44b9-8bd6-fb588feafd06,237,,"[51.2, 17.8]",3788756,4,,,,,-0.6202495,,Right Foot,,,"[64.5, 8.3]",,Ground Pass,,16.344418,,,,Andreas Ulmer,,,,,,1,Regular Play,Marcel Sabitzer,8518.0,Left Center Midfield,8,Austria,915,"['2f3f00d9-4a91-4d5f-b46c-46c3874b3377', '9ef4e24f-6073-4b39-ae0d-db737727a799']",6,,,,,,,,,,,,,,Austria,00:04:06.791,Pass,True,51.2,17.8,64.5,8.3,,,
,,,,,,,,,,,,,,,,,,1.162518,,,,,,,,,,,,,bba31fbd-c4ac-4494-8346-0194ba9de853,246,,"[77.5, 5.8]",3788756,4,,,,,3.0676537,,Left Foot,,,"[69.4, 6.4]",,Ground Pass,,8.122191,,,,Marcel Sabitzer,,,,,,1,Regular Play,Andreas Ulmer,8777.0,Left Wing Back,8,Austria,915,"['279df255-1ae2-4267-96a2-229618f4a817', '6fdf9d00-2b43-4abc-b879-a623e8acee56']",11,,,,,,,,,,,,,,Austria,00:04:11.739,Pass,True,77.5,5.8,69.4,6.4,,,
,,,,,,,,,,,,,,,,,,0.608349,,,,,,,,,,,,,0e4f9e14-b876-43fc-b31f-bf11627fbf70,249,,"[69.4, 6.4]",3788756,4,,,,,0.9892314,,Left Foot,,,"[76.5, 17.2]",,Ground Pass,,12.924783,,,,Xaver Schlager,,,,,,1,Regular Play,Marcel Sabitzer,8518.0,Left Center Midfield,8,Austria,915,['e725a4de-3caf-4b4d-84db-45f00cfe154b'],12,,,,,,,,,,,,,,Austria,00:04:12.941,Pass,,69.4,6.4,76.5,17.2,,,
,,,,,,,,,,,,,,,,,,0.858592,,,,,,,,,,,,,bb570c1a-a476-42b9-8a38-a2761be5e326,256,,"[71.6, 20.0]",3788756,4,,,,,-1.702265,,Right Foot,,,"[70.0, 7.9]",,Ground Pass,,12.205327,,,,Andreas Ulmer,,,,,Recovery,1,Regular Play,Konrad Laimer,8506.0,Right Center Midfield,8,Austria,915,"['392e0c5f-8cbe-4c16-93d2-5e47e404b416', 'adf7df53-67d5-4194-8d28-7b2813629972']",15,,,,,,,,,,,,,,Austria,00:04:15.698,Pass,True,71.6,20.0,70.0,7.9,,,
,,,,,,,,,,,,,,,,,,0.879215,,,,,,,,,,,,,948ce6ab-bb44-4862-b03f-7e73f6a22a7b,260,,"[70.0, 9.5]",3788756,4,,,,,3.0735161,,Left Foot,,,"[56.8, 10.4]",,Ground Pass,,13.230646,,,,Martin Hinteregger,,,,,,1,Regular Play,Andreas Ulmer,8777.0,Left Wing Back,8,Austria,915,"['7c79338b-f455-40f8-b393-8c855adcf050', 'caab9b9f-487e-4bb4-9e3f-b3e4be16ccb3']",17,,,,,,,,,,,,,,Austria,00:04:17.437,Pass,True,70.0,9.5,56.8,10.4,,,
,,,,,,,,,,,,,,,,,,0.765305,,,,,,,,,,,,,662e2f2f-d1fb-431c-9afe-c72a9249babd,264,,"[56.8, 7.6]",3788756,4,,,,,0.7408932,,Left Foot,,,"[69.7, 19.4]",,Ground Pass,,17.48285,,,,Marcel Sabitzer,,,,,,1,Regular Play,Martin Hinteregger,8307.0,Left Center Back,8,Austria,915,"['ad26c9e6-e7b3-4ee5-a731-f695d2662ee0', 'f5c08c84-4f40-4b98-b4e4-7a4448dbd037']",20,,,,,,,,,,,,,,Austria,00:04:20.539,Pass,True,56.8,7.6,69.7,19.4,,,
,,,,,,,,,,,,,,,,,,0.451228,,,,,,,,,,,,,6f7091f9-2f85-48fa-9d70-4403b16732f3,268,,"[69.7, 19.4]",3788756,4,,,,,0.77464586,,No Touch,,,"[74.4, 24.0]",,Ground Pass,,6.576473,True,,,Xaver Schlager,,,,,,1,Regular Play,Marcel Sabitzer,8518.0,Left Center Midfield,8,Austria,915,"['106bbc78-19f9-4ad4-9639-0e3b535dd874', '6115eafc-2f58-40a6-b00a-d213fe3cf3e6']",21,,,,,,,,,,,,,,Austria,00:04:21.344,Pass,True,69.7,19.4,74.4,24.0,,,
,,,,,,,,,,,,,,,,,,2.335197,,,,,,,,,,,,,564d89e1-2c25-4329-8ac1-bab3df939685,271,,"[81.5, 25.5]",3788756,4,,,,,-0.58228296,,Left Foot,,,"[105.8, 9.5]",,Ground Pass,,29.094501,,,,Andreas Ulmer,,,,,,1,Regular Play,Xaver Schlager,8769.0,Center Defensive Midfield,8,Austria,915,['f548d56a-55f6-4243-ae63-217d67c0a61a'],23,,,,,,,,,,,,,,Austria,00:04:23.992,Pass,,81.5,25.5,105.8,9.5,,,
,,,,,,,,,,,,,,,,,,1.910829,,,,,,,,,,,,,2fa167bb-316f-4aaa-88aa-9ba3bddc473a,283,,"[7.5, 55.2]",3788756,4,,,,,0.21936315,,Right Foot,,,"[38.0, 62.0]",,High Pass,,31.24884,,Incomplete,,Wout Weghorst,,,,,,1,Regular Play,Stefan de Vrij,7787.0,Right Center Back,9,Netherlands,941,"['46246e8b-e1ce-4fb7-b5a6-5c892d4acc23', 'a4d72b0b-7c65-4b7c-ab23-d2d4ecc4d413']",33,,,,,,,,,,,,,,Netherlands,00:04:33.699,Pass,,7.5,55.2,38.0,62.0,,,
,,,,,,,,,,,,,,,,,,0.936539,,,,,,,,,,,,,fe1b97f3-ee37-4d70-9cf4-bf20a7d9fb73,288,,"[39.6, 62.9]",3788756,4,,,,,1.6779116,,Right Foot,,,"[38.6, 72.2]",,Ground Pass,,9.353609,,,,Frenkie de Jong,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,9,Netherlands,941,['58fad1d5-1226-4e49-b852-ec70cceda2da'],40,,,,,,,,,,,,,,Netherlands,00:04:40.012,Pass,,39.6,62.9,38.6,72.2,,,
