50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,"[44.7, 2.5]",,,,,,,,,,,0.715501,,,,,,,,,,,,,,a36f7dcf-9bde-4fd5-833a-586e66715d11,2933,,"[42.7, 2.5]",3788760,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joško Gvardiol,33018.0,Left Back,153,Croatia,785,"['1a5e0629-206d-4451-bdbe-0cc61b96425b', 'c2bd4f6a-2395-44e8-80a6-7675daf43978']",14,,,,,,,,,,,,,,,,Croatia,00:36:14.306,Carry,,42.7,2.5,,,,,
,,,"[36.4, 7.7]",,,,,,,,,,,3.036104,,,,,,,,,,,,,,56331fb6-39a9-4f86-9d4a-2bb7e42a2e2c,2936,,"[40.4, 5.5]",3788760,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,153,Croatia,785,"['247d5eb9-bc35-45c3-a224-c1fb068487a1', '4658c071-ebdd-4768-81b3-78039e5d57ba', '6007ecdd-8552-4d30-b288-b02948afa1b0']",16,,,,,,,,,,,,,,,,Croatia,00:36:16.106,Carry,True,40.4,5.5,,,,,
,,,"[48.0, 19.4]",,,,,,,,,,,0.022595,,,,,,,,,,,,,,f6dc5a65-2d07-4b85-b204-d66bb57ab79e,2940,,"[49.1, 19.1]",3788760,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Right Center Back,153,Croatia,785,"['03e6825b-3eda-4c3e-b074-47cff1140725', '99a80a93-3604-490a-8b2e-c07e5c985250']",20,,,,,,,,,,,,,,,,Croatia,00:36:20.499,Carry,,49.1,19.1,,,,,
,,,"[70.2, 38.1]",,,,,,,,,,,0.736645,,,,,,,,,,,,,,c2d470af-db4e-46ef-ad60-2d2261b0499b,2944,,"[66.3, 43.4]",3788760,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,154,Czech Republic,912,"['5799400d-4de3-42e5-9136-0167ac620c13', '8accd3c8-5189-46ab-a21a-ff96339f2da7']",23,,,,,,,,,,,,,,,,Czech Republic,00:36:23.373,Carry,,66.3,43.4,,,,,
,,,"[106.7, 27.2]",,,,,,,,,,,3.76455,,,,,,,,,,,,,,e9987227-74b7-4e24-8429-7aa9425919db,2947,,"[83.3, 25.7]",3788760,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Hložek,28239.0,Left Wing,154,Czech Republic,912,"['2870d020-23a6-48e4-af2d-4f6b2ac316cc', '4133442e-1481-4152-84e0-4ddc6dbd7413', '847163dc-c9f3-4d52-a7aa-696cecd70ab9']",25,,,,,,,,,,,,,,,,Czech Republic,00:36:25.633,Carry,True,83.3,25.7,,,,,
,,,"[24.8, 40.7]",,,,,,,,,,,0.793777,,,,,,,,,,,,,,c83bc71c-3bef-4d15-9584-235f1741afc1,2956,,"[21.6, 42.4]",3788760,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Nikola Vlašić,3441.0,Center Attacking Midfield,155,Croatia,785,"['3775fc6e-c3f3-41c4-a300-60708a6d6e94', '784f0ceb-857d-4e0a-bcc1-55850684f2b4', '81598c9f-bef9-4249-8eaf-c3e880a04372', 'abc05988-680b-4465-833e-394a1a9e8a7d']",32,,,,,,,,,,,,,,,,Croatia,00:36:32.274,Carry,True,21.6,42.4,,,,,
,,,"[27.2, 40.2]",,,,,,,,,,,0.08,,,,,,,,,,,,,,bb6fde7b-d91d-46c6-ac81-514ac4d1935c,2959,,"[24.8, 40.7]",3788760,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Nikola Vlašić,3441.0,Center Attacking Midfield,155,Croatia,785,"['1a8da9a5-d453-473f-b0ef-b1bff904fb75', '66399786-5e39-4cd3-92e0-150d7d79ad96', '784f0ceb-857d-4e0a-bcc1-55850684f2b4', 'abc05988-680b-4465-833e-394a1a9e8a7d']",33,,,,,,,,,,,,,,,,Croatia,00:36:33.068,Carry,True,24.8,40.7,,,,,
,,,"[70.8, 43.4]",,,,,,,,,,,4.86166,,,,,,,,,,,,,,c2f2464e-479d-4009-966c-501ccc109f05,2962,,"[27.2, 40.2]",3788760,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Nikola Vlašić,3441.0,Center Attacking Midfield,155,Croatia,785,"['1a8da9a5-d453-473f-b0ef-b1bff904fb75', '66399786-5e39-4cd3-92e0-150d7d79ad96', 'e9793e12-9676-4411-bda4-15bb050c2308']",33,,,,,,,,,,,,,,,,Croatia,00:36:33.148,Carry,True,27.2,40.2,,,,,
,,,"[82.1, 49.0]",,,,,,,,,,,2.554999,,,,,,,,,,,,,,96fe384a-1cc5-4435-8332-e38b4d03a894,2965,,"[76.3, 52.7]",3788760,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Bruno Petković,7693.0,Center Forward,155,Croatia,785,"['8aa2a426-32c1-49d2-b40c-da131ddef1f5', 'a019ceb2-84a5-4020-a458-ea495ca0a6f6', 'd66974e5-3742-4d14-94af-089b5e3020d6']",39,,,,,,,,,,,,,,,,Croatia,00:36:39.049,Carry,True,76.3,52.7,,,,,
,,,"[78.8, 38.8]",,,,,,,,,,,1.902691,,,,,,,,,,,,,,61834149-76ed-4512-b741-286b8e4c5d3a,2970,,"[78.8, 38.8]",3788760,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,156,Croatia,785,"['31ea6acf-5384-4624-94ab-3d9bc4adb311', 'b609e63c-2eb2-4a71-ac0f-1ffbb5f727ba']",40,,,,,,,,,,,,,,,,Croatia,00:37:40.160,Carry,,78.8,38.8,,,,,
,,,"[18.3, 38.0]",,,,,,,,,,,1.299622,,,,,,,,,,,,,,26f12b29-0a2e-49a7-a337-a81292437747,2983,,"[15.3, 33.6]",3788760,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominik Livaković,16531.0,Goalkeeper,157,Croatia,785,"['1be28e1d-bd5f-49ef-b345-9667ca8c8cb9', 'b4f08dba-0e62-4723-adc6-74f5590e6e91']",20,,,,,,,,,,,,,,,,Croatia,00:38:20.139,Carry,,15.3,33.6,,,,,
,,,"[35.4, 59.1]",,,,,,,,,,,0.862275,,,,,,,,,,,,,,a8bc5f9f-6d33-41e1-aa39-4cc83bf73a2a,2986,,"[33.8, 59.1]",3788760,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Right Center Back,157,Croatia,785,"['b17b18c2-14c6-43a2-88cf-6c8d88cec8c6', 'bf0bb8fd-074e-42fc-9841-c42620effdfa']",24,,,,,,,,,,,,,,,,Croatia,00:38:24.071,Carry,,33.8,59.1,,,,,
,,,"[50.5, 56.6]",,,,,,,,,,,1.644554,,,,,,,,,,,,,,92f518b3-7b15-40e0-ab23-18c69deceb01,2989,,"[50.3, 50.9]",3788760,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luka Modrić,5463.0,Right Center Midfield,157,Croatia,785,"['351d2630-f695-46f4-bdaa-f624c746f7b1', '937086d8-227e-4923-aa74-505d5be667d5']",26,,,,,,,,,,,,,,,,Croatia,00:38:26.179,Carry,,50.3,50.9,,,,,
,,,"[61.4, 63.3]",,,,,,,,,,,0.791556,,,,,,,,,,,,,,f614f027-7e4f-4eda-a83b-465216cda911,2992,,"[70.2, 61.7]",3788760,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luka Ivanušec,28368.0,Right Wing,157,Croatia,785,"['a7086570-2c3c-496a-8af6-a793ce037983', 'a9fd9e61-63ac-41be-8cf5-c0688e8cb877']",28,,,,,,,,,,,,,,,,Croatia,00:38:28.969,Carry,,70.2,61.7,,,,,
,,,"[52.6, 73.3]",,,,,,,,,,,0.75617,,,,,,,,,,,,,,82cc9c66-9a0a-4cc3-80c0-6b3db5d9d467,2995,,"[52.6, 73.3]",3788760,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Šime Vrsaljko,5461.0,Right Back,157,Croatia,785,"['4a0985e5-959c-4feb-a79b-4d25523b7850', '92b295b6-b7bf-4f5a-afb6-ae2914d094dd']",31,,,,,,,,,,,,,,,,Croatia,00:38:31.220,Carry,,52.6,73.3,,,,,
,,,"[34.2, 61.3]",,,,,,,,,,,2.378968,,,,,,,,,,,,,,9d6044b9-479f-47a6-affc-f27e58955ca3,2998,,"[45.0, 63.3]",3788760,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luka Modrić,5463.0,Right Center Midfield,157,Croatia,785,"['49efa353-2ae5-4679-a1c8-3c62cfc36038', '9483f3f2-95e4-4eb7-9ac2-94a8b07d1b27']",32,,,,,,,,,,,,,,,,Croatia,00:38:32.931,Carry,,45.0,63.3,,,,,
,,,"[25.7, 54.0]",,,,,,,,,,,0.927969,,,,,,,,,,,,,,0e4a77c0-4cd2-439c-8561-3de52909eef5,3001,,"[25.7, 54.0]",3788760,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Right Center Back,157,Croatia,785,"['94ddf2fc-fdf6-49f9-b376-6163a69312dc', 'adf50378-b269-40cd-8189-54fe6297253e']",36,,,,,,,,,,,,,,,,Croatia,00:38:36.392,Carry,,25.7,54.0,,,,,
,,,"[21.0, 21.0]",,,,,,,,,,,0.875746,,,,,,,,,,,,,,140823da-32ec-4d38-95c5-c90d3ac77ee7,3006,,"[21.0, 21.0]",3788760,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Domagoj Vida,5468.0,Left Center Back,157,Croatia,785,"['69776cde-f62f-48e0-a674-d27dcfc2ce15', 'b4e0a173-28aa-4114-8540-619e7192b4f7']",40,,,,,,,,,,,,,,,,Croatia,00:38:40.429,Carry,,21.0,21.0,,,,,
,,,"[49.6, 1.9]",,,,,,,,,,,2.644909,,,,,,,,,,,,,,ae42e244-4cc2-4f51-a61c-b4420a1ff3e6,3009,,"[49.6, 1.9]",3788760,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joško Gvardiol,33018.0,Left Back,157,Croatia,785,"['8a0e8123-42d9-43d7-853d-9d8be2b241bb', 'c61edd0d-0c63-4e9f-b36f-4317a2fa9098']",42,,,,,,,,,,,,,,,,Croatia,00:38:42.872,Carry,,49.6,1.9,,,,,
,,,"[56.4, 7.1]",,,,,,,,,,,4.922689,,,,,,,,,,,,,,a5b5a6ac-6935-4ef7-873a-6158e90eddaf,3012,,"[40.2, 7.4]",3788760,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,157,Croatia,785,"['13e80435-693c-4300-935b-592fe5801e41', 'c85a978b-a46e-4bd0-9638-9d88bda34173', 'dfa31a04-82fc-4f5d-a3e7-7ec2d781a7c9']",46,,,,,,,,,,,,,,,,Croatia,00:38:46.508,Carry,True,40.2,7.4,,,,,
,,,"[62.3, 1.7]",,,,,,,,,,,0.60893,,,,,,,,,,,,,,488e5442-f03d-4fba-87df-8639d23ca19c,3016,,"[62.2, 1.7]",3788760,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joško Gvardiol,33018.0,Left Back,157,Croatia,785,"['0a5f8324-1cc8-4251-a064-87ecb7b2f19c', '2d8beb53-8c50-4e35-b1e8-2b2b80f8d6ab']",52,,,,,,,,,,,,,,,,Croatia,00:38:52.599,Carry,,62.2,1.7,,,,,
,,,"[57.8, 76.5]",,,,,,,,,,,1.734627,,,,,,,,,,,,,,a443bb76-8e7a-4e29-9941-b49db397de3a,3023,,"[54.6, 77.1]",3788760,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Petr Ševčík,23454.0,Right Wing,158,Czech Republic,912,"['0840f8fa-87d8-4a51-8d70-b6761c3d7182', '87d1f2ed-e642-4ee3-a0de-8c77dd8d8cc9', 'de3458c5-8ff6-4ddb-9852-73c90ee7f12d']",54,,,,,,,,,,,,,,,,Czech Republic,00:38:54.895,Carry,True,54.6,77.1,,,,,
,,,"[87.4, 73.0]",,,,,,,,,,,1.220699,,,,,,,,,,,,,,eca1acaf-ef6a-462b-974f-6648996e71dc,3026,,"[74.5, 80.0]",3788760,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Vladimír Coufal,16570.0,Right Back,158,Czech Republic,912,"['0891bb8a-664f-4b3f-9f7a-482da08a4bab', 'a3256b7b-b045-4640-82b2-b9b22a29e4b8']",59,,,,,,,,,,,,,,,,Czech Republic,00:38:59.628,Carry,,74.5,80.0,,,,,
,,,"[112.5, 59.9]",,,,,,,,,,,1.103292,,,,,,,,,,,,,,d62a3158-c352-4472-a8ee-f8eb9560790b,3030,,"[103.6, 61.2]",3788760,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Michael Krmenčík,16037.0,Center Forward,158,Czech Republic,912,"['af3a13d1-266c-4225-966d-c726463d024a', 'af928749-98f4-40b4-ba24-c5c4f6bbfd39', 'cd9008fa-10fe-45ee-bb59-9a224d778894']",2,,,,,,,,,,,,,,,,Czech Republic,00:39:02.699,Carry,True,103.6,61.2,,,,,
,,,"[24.4, 33.5]",,,,,,,,,,,1.41592,,,,,,,,,,,,,,6912fe1e-763a-438c-b0cf-45a8af4b088d,3036,,"[24.3, 32.9]",3788760,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Ivanušec,28368.0,Right Wing,159,Croatia,785,"['23295ae6-22dc-44c1-8a52-23b441cbe657', 'bb7cf397-9d6e-4aa8-a4f6-fd591b94738c', 'ff8a5fd3-7d8a-41ab-80e0-f7106b9bb47a']",7,,,,,,,,,,,,,,,,Croatia,00:39:07.533,Carry,True,24.3,32.9,,,,,
,,,"[13.0, 32.5]",,,,,,,,,,,0.753015,,,,,,,,,,,,,,da15861e-952f-4c21-8d97-526aeb70262b,3041,,"[10.8, 31.7]",3788760,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Right Center Back,159,Croatia,785,"['2ca90a78-18d9-4d68-9130-cab202540a9e', 'f5b6bc25-7bf2-4b9b-93d4-7197f17604b7']",9,,,,,,,,,,,,,,,,Croatia,00:39:09.673,Carry,,10.8,31.7,,,,,
,,,"[19.9, 23.1]",,,,,,,,,,,1.732744,,,,,,,,,,,,,,bfa04913-94d3-49e3-b0d3-91c42f863709,3044,,"[16.9, 27.6]",3788760,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Domagoj Vida,5468.0,Left Center Back,159,Croatia,785,"['0062b125-8092-42df-ac93-d4e5adcfe6c1', '115380cf-20ac-4379-bf62-ae3beba5b307']",11,,,,,,,,,,,,,,,,Croatia,00:39:11.196,Carry,,16.9,27.6,,,,,
,,,"[15.6, 18.9]",,,,,,,,,,,1.536379,,,,,,,,,,,,,,e53d998f-42cf-4af3-9a28-6759c4bad461,3047,,"[15.5, 18.9]",3788760,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joško Gvardiol,33018.0,Left Back,159,Croatia,785,"['24fba305-08bc-477a-9573-21bacef0b865', '57eb997e-a34f-413d-8ac8-6136e6bc4ca7']",13,,,,,,,,,,,,,,,,Croatia,00:39:13.622,Carry,,15.5,18.9,,,,,
,,,"[22.8, 19.1]",,,,,,,,,,,1.9928811,,,,,,,,,,,,,,073ad375-7f12-499f-bcd4-269a8869aee7,3050,,"[27.6, 15.3]",3788760,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Perišić,5474.0,Left Wing,159,Croatia,785,"['04860819-3c75-4ab0-9be6-2d0a069872e9', '6d6aa6c1-a6b5-4d90-9845-daf86d40c1fd']",16,,,,,,,,,,,,,,,,Croatia,00:39:16.134,Carry,,27.6,15.3,,,,,
,,,"[35.1, 59.8]",,,,,,,,,,,7.753508,,,,,,,,,,,,,,c8b8ea97-11bf-47eb-a29f-60aff15b6d57,3053,,"[20.0, 41.1]",3788760,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,159,Croatia,785,"['64f50266-b5db-42f0-ba38-380549fa13eb', 'd698af38-1298-46db-ad14-2ec06b12167c', 'dee7c46a-1706-479e-bda5-7656e0b36311']",19,,,,,,,,,,,,,,,,Croatia,00:39:19.887,Carry,True,20.0,41.1,,,,,
,,,"[36.3, 72.3]",,,,,,,,,,,1.254803,,,,,,,,,,,,,,65de060d-df18-4ec9-93ae-80651a9ef4fb,3057,,"[36.3, 72.3]",3788760,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Šime Vrsaljko,5461.0,Right Back,159,Croatia,785,"['6e0f726a-2506-432c-bfad-212b98df9588', '9c23252f-335d-486f-b2e0-35952b7d4fc3']",28,,,,,,,,,,,,,,,,Croatia,00:39:28.637,Carry,,36.3,72.3,,,,,
,,,"[55.6, 14.1]",,,,,,,,,,,3.728454,,,,,,,,,,,,,,365f03f6-c947-48ce-ab12-9b7a6132abb2,3064,,"[63.7, 16.9]",3788760,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Král,23452.0,Right Center Midfield,160,Czech Republic,912,"['00c96823-58bf-4fae-acf2-8deec0b60a67', '4cc56108-a7a2-4c61-8657-f4d28cf42771', '9cbfcf7b-0b49-417c-98a9-de8eb927abef']",32,,,,,,,,,,,,,,,,Czech Republic,00:39:32.676,Carry,True,63.7,16.9,,,,,
,,,"[63.1, 5.1]",,,,,,,,,,,0.187455,,,,,,,,,,,,,,f3b159f2-1ffa-4cf6-b6ea-34754e2668b9,3068,,"[62.8, 5.1]",3788760,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Bořil,4875.0,Left Back,160,Czech Republic,912,"['1008661e-186e-484f-ba17-fafddd6468a4', 'f6559f5b-2247-4eb8-9df6-aec9327ddeab']",37,,,,,,,,,,,,,,,,Czech Republic,00:39:37.726,Carry,,62.8,5.1,,,,,
,,,"[88.5, 38.1]",,,,,,,,,,,4.616963,,,,,,,,,,,,,,2c34be7a-74ab-412a-bb0b-f1cbf401a6f0,3071,,"[67.6, 24.1]",3788760,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Left Center Midfield,160,Czech Republic,912,"['5979f237-ee8b-4572-b41a-3b91bbfbe419', '82e34c88-e209-450d-ad50-c43de9853ecf', 'a52beb95-6915-40a0-b230-8bd8d442d082']",39,,,,,,,,,,,,,,,,Czech Republic,00:39:39.103,Carry,True,67.6,24.1,,,,,
,,,"[101.0, 25.8]",,,,,,,,,,,0.579765,,,,,,,,,,,,,,8918339c-7096-4a0b-a5d4-f7276093c04b,3076,,"[99.5, 27.9]",3788760,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,160,Czech Republic,912,"['4b485ee8-904c-40b1-9651-c5d9c46780a7', '616a2a26-62bc-4306-a4ea-e860f2c3b453']",44,,,,,,,,,,,,,,,,Czech Republic,00:39:44.602,Carry,,99.5,27.9,,,,,
,,,"[116.9, 18.8]",,,,,,,,,,,0.384792,,,,,,,,,,,,,,9c17d0d8-9f06-49a8-af0c-548bcbb4f65d,3079,,"[116.9, 18.8]",3788760,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Hložek,28239.0,Left Wing,160,Czech Republic,912,"['0bc37137-e14c-4246-9dd6-044b0d550726', '793b8f6d-5d5c-4340-8ca0-c42a4adc6d69']",47,,,,,,,,,,,,,,,,Czech Republic,00:39:47.777,Carry,,116.9,18.8,,,,,
,,,"[39.8, 14.9]",,,,,,,,,,,1.6899,,,,,,,,,,,,,,558b5da2-40b8-41c2-b669-0c370b57b396,3090,,"[30.7, 14.3]",3788760,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Domagoj Vida,5468.0,Left Center Back,161,Croatia,785,"['4a8699e1-2b6b-4dd5-8f75-1bdb2faddec2', 'd4c5b024-f945-4140-9691-ec5139f52451']",13,,,,,,,,,,,,,,,,Croatia,00:40:13.040,Carry,,30.7,14.3,,,,,
,,,"[54.8, 0.7]",,,,,,,,,,,1.114695,,,,,,,,,,,,,,97141d73-1c0e-4b72-ba2c-2571326d051e,3093,,"[50.0, 1.1]",3788760,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joško Gvardiol,33018.0,Left Back,161,Croatia,785,"['3e91368d-f8ad-47bf-9e98-87c46d7c596f', '45c4ee83-a937-4e7b-93af-bd86ae410782', '7f63e0d0-4351-4f2c-b735-f582fd5bf179']",16,,,,,,,,,,,,,,,,Croatia,00:40:16.825,Carry,True,50.0,1.1,,,,,
,,,"[63.5, 3.0]",,,,,,,,,,,0.056882,,,,,,,,,,,,,,66cd3d9b-fc3b-4e7a-9437-e3fac3e789e7,3099,,"[57.0, 5.4]",3788760,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joško Gvardiol,33018.0,Left Back,161,Croatia,785,"['8190d8d3-6460-4112-b6f7-874c1a4b9a9a', '9661e441-9483-46e1-90ad-6cb9581ba461', 'ee87a062-a502-45da-bda9-2a1129227143']",18,,,,,,,,,,,,,,,,Croatia,00:40:18.958,Carry,True,57.0,5.4,,,,,
,,,"[46.1, 14.9]",,,,,,,,,,,1.760256,,,,,,,,,,,,,,21742ae5-3965-4f33-b018-ff7b48ff4cc4,3104,,"[45.3, 11.2]",3788760,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,161,Croatia,785,"['17b8fc11-c833-4c20-b7ed-8e712be464ae', '618a54d2-1fbb-4297-8f90-7cce4704e0f8']",21,,,,,,,,,,,,,,,,Croatia,00:40:21.178,Carry,,45.3,11.2,,,,,
,,,"[51.5, 32.8]",,,,,,,,,,,1.429989,,,,,,,,,,,,,,c1b006a0-23b3-4baa-9bc0-119db0decdc1,3107,,"[53.2, 39.9]",3788760,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,161,Croatia,785,"['110351b3-0264-4e97-bfa8-ea865f2f16ba', '5ee6f04b-e8c2-4d27-94a9-29ec87046a19']",23,,,,,,,,,,,,,,,,Croatia,00:40:23.981,Carry,,53.2,39.9,,,,,
,,,"[93.8, 16.8]",,,,,,,,,,,5.033166,,,,,,,,,,,,,,54cc6476-6a23-486b-9604-5ea47894c83f,3110,,"[70.8, 2.6]",3788760,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Perišić,5474.0,Left Wing,161,Croatia,785,"['28d24467-4aa0-4db5-b009-af0ea8fb17cf', '4100ce54-fef2-49ee-9869-b2d2f6c61822']",27,,,,,,,,,,,,,,,,Croatia,00:40:27.687,Carry,,70.8,2.6,,,,,
,,,"[82.5, 34.9]",,,,,,,,,,,1.109148,,,,,,,,,,,,,,c71c28db-ecd1-4d96-8d5f-d650820e0729,3113,,"[82.9, 33.2]",3788760,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,161,Croatia,785,"['17c26385-044c-4aed-8f95-817048c9f274', '42852aa1-0033-4f71-b534-2c6d8584f3d0']",33,,,,,,,,,,,,,,,,Croatia,00:40:33.815,Carry,,82.9,33.2,,,,,
,,,"[105.6, 27.0]",,,,,,,,,,,2.856419,,,,,,,,,,,,,,5fc7591a-92e4-41f3-9921-0e2da82c2d1c,3116,,"[96.8, 48.3]",3788760,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Ivanušec,28368.0,Right Wing,161,Croatia,785,"['6c074f8d-4551-4310-806d-7625f5bf135d', 'e4c8d8b1-54fd-45ec-a129-8495eddc4f64']",35,,,,,,,,,,,,,,,,Croatia,00:40:35.965,Carry,,96.8,48.3,,,,,
,,,"[104.1, 16.9]",,,,,,,,,,,0.079999,,,,,,,,,,,,,,5d8de147-a348-48f6-ba60-4aeeb5e4f4d0,3120,,"[103.9, 16.7]",3788760,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Perišić,5474.0,Left Wing,161,Croatia,785,"['2a40fdd8-a21f-4981-867e-b61cded6bf89', '389f1975-9068-43a7-83ba-978a9d52c5ed', 'f3cb6f54-ef67-4d7f-8e95-f1143712e373', 'f6ebf662-000c-4eb9-9f51-7a7ed1456818']",40,,,,,,,,,,,,,,,,Croatia,00:40:40.535,Carry,True,103.9,16.7,,,,,
,,,"[10.5, 63.0]",,,,,,,,,,,0.1,,,,,,,,,,,,,,8b153c11-d40a-4a2b-9a53-02f029f2d54b,3125,,"[11.0, 61.4]",3788760,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,162,Czech Republic,912,"['6d2d3547-a3f0-473d-b2ff-f385f6ff2462', '991b5f89-f2f2-457a-9bb3-1bcf076db736', '9a9ca881-32ab-4e78-9753-e8c21feebbf7', 'b04a8dde-16c8-41c5-8999-fd84c43f07bb']",41,,,,,,,,,,,,,,,,Czech Republic,00:40:41.717,Carry,True,11.0,61.4,,,,,
,,,"[8.3, 78.1]",,,,,,,,,,,5.10556,,,,,,,,,,,,,,63aa384f-54cc-4c39-b681-430279700645,3128,,"[10.5, 63.0]",3788760,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,162,Czech Republic,912,"['635df660-e195-4c25-b9ac-d37ba3946d7c', '6d2d3547-a3f0-473d-b2ff-f385f6ff2462', '991b5f89-f2f2-457a-9bb3-1bcf076db736']",41,,,,,,,,,,,,,,,,Czech Republic,00:40:41.817,Carry,True,10.5,63.0,,,,,
,,,"[20.3, 78.5]",,,,,,,,,,,1.401833,,,,,,,,,,,,,,11d7cd20-7a12-4236-81a9-3e7778bae876,3133,,"[20.0, 77.5]",3788760,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petr Ševčík,23454.0,Right Wing,162,Czech Republic,912,"['561115a4-d10c-425a-a85a-959c06ee7f28', '5c4de8a8-0fb5-4c2f-b3b9-c327315c834e', 'dd32a74e-f010-4196-b904-019b27a00aa9']",49,,,,,,,,,,,,,,,,Czech Republic,00:40:49.357,Carry,True,20.0,77.5,,,,,
