ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,"[90.0, 10.9]",,,,,,,,,,,2.154783,,,,,,,,,,,,,,,5dc61b1f-5a46-4de4-854e-23056548b28a,2565,,"[90.0, 10.9]",3788762,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,107,Spain,772,"['8f370c2c-54c1-4610-93e8-df79714b0fc2', 'd13a705f-9daa-4ba7-a605-ceff89708255']",19,,,,,,,,,,,,,,,,Spain,00:17:19.976,Carry,,90.0,10.9,,,,,
,,,,"[99.2, 8.5]",,,,,,,,,,,0.631331,,,,,,,,,,,,,,,2f69f9d7-10b0-4ec5-97bd-8d594c670c7d,2568,,"[98.5, 7.8]",3788762,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,107,Spain,772,"['6a40ec45-dd40-4563-8c27-fe9fe4ac7a59', 'c3e916f5-57d7-4bc6-b886-48088b2ee26e']",23,,,,,,,,,,,,,,,,Spain,00:17:23.452,Carry,,98.5,7.8,,,,,
,,,,"[100.6, 24.9]",,,,,,,,,,,0.04,,,,,,,,,,,,,,,d9e0e634-bf5d-4bf4-8f4e-9c4afd381fc7,2572,,"[100.2, 24.2]",3788762,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Borja Morata Martín,3477.0,Center Forward,107,Spain,772,"['09000709-e689-4d9c-8a29-150a355fe581', 'ad2d19bd-8fda-41a4-bf2f-bc46c3806ea0']",25,,,,,,,,,,,,,,,,Spain,00:17:25.095,Carry,,100.2,24.2,,,,,
,,,,"[85.2, 12.8]",,,,,,,,,,,1.589718,,,,,,,,,,,,,,,48c1b110-dbee-4d1e-b8c7-d7f0f528e684,2575,,"[92.0, 16.0]",3788762,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,107,Spain,772,"['3ed7ca42-18ad-4c29-8665-68c60f4e5d03', 'e24b3a58-1b7c-4177-927f-7f014b781773']",26,,,,,,,,,,,,,,,,Spain,00:17:26.306,Carry,,92.0,16.0,,,,,
,,,,"[92.0, 63.3]",,,,,,,,,,,1.852666,,,,,,,,,,,,,,,b8d7a926-7571-439f-a751-9de4db439a10,2578,,"[90.0, 64.0]",3788762,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Llorente Moreno,6840.0,Right Back,107,Spain,772,"['6eab161b-5f5e-40a4-93e6-8745a77d2db0', 'd9d0699b-ef20-49e2-a428-5a0ae3fa42b3']",30,,,,,,,,,,,,,,,,Spain,00:17:30.540,Carry,,90.0,64.0,,,,,
,,,,"[92.4, 23.9]",,,,,,,,,,,4.016173,,,,,,,,,,,,,,,a4efe865-6ecc-4ad1-9e1b-6075487b7271,2589,,"[85.9, 7.5]",3788762,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ferrán Torres García,6748.0,Left Wing,109,Spain,772,"['901fee69-819d-4b54-9c5e-cd1d99f23ce3', 'c437072e-e71d-4269-98b6-2905e4f322f3']",26,,,,,,,,,,,,,,,,Spain,00:18:26.039,Carry,,85.9,7.5,,,,,
,,,,"[92.0, 22.7]",,,,,,,,,,,0.561662,,,,,,,,,,,,,,,0203d861-68c0-48c5-b8fe-3d2ee7ce157c,2592,,"[88.1, 23.2]",3788762,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Center Midfield,109,Spain,772,"['0104b36c-704a-418f-9702-97ed19513999', '48b0f3d4-dc5b-4c40-b07e-bf45af72fe4d']",30,,,,,,,,,,,,,,,,Spain,00:18:30.696,Carry,,88.1,23.2,,,,,
,,,,"[109.3, 9.9]",,,,,,,,,,,0.709589,,,,,,,,,,,,,,,3b230df0-b67b-4f30-9a56-385cc6d313a4,2595,,"[107.6, 9.9]",3788762,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,109,Spain,772,"['7faaa27c-a701-488f-ade2-6251996e8b65', 'b0a9d331-86fe-4aff-8ac2-5f37defac21e']",32,,,,,,,,,,,,,,,,Spain,00:18:32.814,Carry,,107.6,9.9,,,,,
,,,,"[85.0, 10.2]",,,,,,,,,,,3.298367,,,,,,,,,,,,,,,041d3aaa-adbd-4af1-af26-63c5616e7102,2601,,"[91.0, 7.8]",3788762,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,110,Spain,772,"['5d8c6313-0f72-4290-9b00-ae02c9b7228e', 'a21c0cca-13ba-481a-ab91-5e3e9a84306c']",40,,,,,,,,,,,,,,,,Spain,00:18:40.760,Carry,,91.0,7.8,,,,,
,,,,"[92.7, 7.0]",,,,,,,,,,,0.030165002,,,,,,,,,,,,,,,c2660146-0600-40a1-81df-bf7869dd62f3,2604,,"[92.7, 7.5]",3788762,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,110,Spain,772,"['907a7b49-d37e-4ca7-991d-98dc748553ff', 'b2b7bd05-5118-4781-932b-07f77b3b5807']",45,,,,,,,,,,,,,,,,Spain,00:18:45.046,Carry,,92.7,7.5,,,,,
,,,,"[82.1, 9.0]",,,,,,,,,,,2.957726,,,,,,,,,,,,,,,2735eb9d-f428-4590-b3bc-3afd5d2e42e8,2607,,"[84.2, 9.7]",3788762,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,110,Spain,772,"['26fa7044-b614-43ed-8102-3d1ae56f1faa', 'cf0564e1-fc00-4d46-b49a-fd16e48ec611']",46,,,,,,,,,,,,,,,,Spain,00:18:46.181,Carry,,84.2,9.7,,,,,
,,,,"[66.4, 23.9]",,,,,,,,,,,0.488089,,,,,,,,,,,,,,,6b848eed-7a03-4f3a-8ee1-0d56edc6e42e,2610,,"[66.4, 23.9]",3788762,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pau Francisco Torres,6892.0,Left Center Back,110,Spain,772,"['3595e003-4ff6-4882-a0d3-05bf2a4ff54b', '427833f3-f17b-4a29-81b9-ec15149655b9']",51,,,,,,,,,,,,,,,,Spain,00:18:51.646,Carry,,66.4,23.9,,,,,
,,,,"[77.5, 32.9]",,,,,,,,,,,0.956529,,,,,,,,,,,,,,,03a594e7-3067-4d4b-ada2-63e27d86437b,2613,,"[77.5, 32.9]",3788762,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,110,Spain,772,"['14c66f3b-2ed6-448c-b794-d4c1bb2a122a', '44be46e1-4dd4-4dff-b749-b4cca5034f12']",52,,,,,,,,,,,,,,,,Spain,00:18:52.772,Carry,,77.5,32.9,,,,,
,,,,"[85.4, 75.1]",,,,,,,,,,,1.051297,,,,,,,,,,,,,,,193da7ea-548f-4c32-bbd5-c42dd43c1b1a,2616,,"[85.4, 75.1]",3788762,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Llorente Moreno,6840.0,Right Back,110,Spain,772,"['7b186800-6d52-472a-8a7d-3feec4f24f6a', 'ff7808a5-3761-4b4d-a133-e6be38dfbefc']",56,,,,,,,,,,,,,,,,Spain,00:18:56.112,Carry,,85.4,75.1,,,,,
,,,,"[98.2, 70.0]",,,,,,,,,,,3.317886,,,,,,,,,,,,,,,25159485-cebf-4de0-b8a0-69abe2958ba5,2619,,"[105.7, 70.5]",3788762,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Moreno Balaguero,6766.0,Right Wing,110,Spain,772,"['0fcb7d2f-246d-4ae2-b317-c2dd41e352c8', '767570f5-e23c-4cc9-9be5-2c76460213a9', '7e20c53d-731d-4c86-9278-45a1758ec1e0']",58,,,,,,,,,,,,,,,,Spain,00:18:58.236,Carry,True,105.7,70.5,,,,,
,,,,"[25.7, 10.1]",,,,,,,,,,,0.199999,,,,,,,,,,,,,,,d5f91f76-8c77-4bad-a0b3-1c8adbdfa681,2623,,"[24.0, 11.0]",3788762,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kacper Kozłowski,26718.0,Left Wing,110,Spain,772,"['5c16a64c-7e08-48e6-b5b1-6124ec780850', '770b54d2-71ec-4cf9-b098-e52353456a02']",1,,,,,,,,,,,,,,,,Poland,00:19:01.687,Carry,,24.0,11.0,,,,,
,,,,"[31.0, 5.7]",,,,,,,,,,,0.251097,,,,,,,,,,,,,,,4a922e4b-a2a1-4c9a-8949-6984879f578f,2628,,"[29.8, 7.4]",3788762,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kacper Kozłowski,26718.0,Left Wing,110,Spain,772,"['218bd105-dd9e-4fbf-ab3b-8e14218f57b2', '3897c0b9-7d0e-42d7-9733-115c3a86bcc5', 'a398a30e-400b-49af-971c-a4136e487b9f', 'bea4a8b6-47a9-4383-98d3-7126e47ca279']",2,,,,,,,,,,,,,,,,Poland,00:19:02.738,Carry,True,29.8,7.4,,,,,
,,,,"[34.7, 7.9]",,,,,,,,,,,2.114022,,,,,,,,,,,,,,,46c29458-e65f-412a-91de-a34b9126a4d1,2631,,"[31.0, 5.7]",3788762,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kacper Kozłowski,26718.0,Left Wing,110,Spain,772,"['148f42ee-7f5c-4ff4-ad41-5a89e63f9bef', '218bd105-dd9e-4fbf-ab3b-8e14218f57b2', '3897c0b9-7d0e-42d7-9733-115c3a86bcc5', 'bea4a8b6-47a9-4383-98d3-7126e47ca279']",2,,,,,,,,,,,,,,,,Poland,00:19:02.989,Carry,True,31.0,5.7,,,,,
,,,,"[91.2, 63.3]",,,,,,,,,,,2.326442,,,,,,,,,,,,,,,b148542b-88a7-449b-a7f0-3ac3f188b41e,2635,,"[86.2, 75.6]",3788762,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Moreno Balaguero,6766.0,Right Wing,110,Spain,772,"['11d555c1-53d2-4148-ac57-8d0f91b165ab', 'e73d208a-31d5-4706-bda8-c16a50792e58']",6,,,,,,,,,,,,,,,,Spain,00:19:06.121,Carry,,86.2,75.6,,,,,
,,,,"[67.3, 32.4]",,,,,,,,,,,0.038598,,,,,,,,,,,,,,,2ea2c33c-a1f0-415d-b927-79d28cf3a62e,2645,,"[67.3, 32.9]",3788762,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Back,111,Spain,772,"['c1ee4d53-320b-4da8-8e2b-4239cad253d8', 'e7a98ecc-7f12-4aa0-8a5f-4afaa68507a9']",50,,,,,,,,,,,,,,,,Spain,00:19:50.586,Carry,,67.3,32.9,,,,,
,,,,"[71.0, 13.8]",,,,,,,,,,,1.853826,,,,,,,,,,,,,,,f2abfce7-22da-4fe9-9fc5-2670d6dcd699,2648,,"[70.2, 18.1]",3788762,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pedro González López,30486.0,Left Center Midfield,111,Spain,772,"['2909ccd6-c799-4a3f-9612-74e95d1e24c9', '2e50662b-4c01-4e0f-aef2-dd4f9c4f6ca8', '79db32c0-e01f-425b-a878-2e18ab6b5e64']",52,,,,,,,,,,,,,,,,Spain,00:19:52.029,Carry,True,70.2,18.1,,,,,
,,,,"[84.5, 6.6]",,,,,,,,,,,0.04,,,,,,,,,,,,,,,030fe2fc-357b-4649-989d-abe1efd3c703,2652,,"[84.5, 6.6]",3788762,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jorge Resurrección Merodio,5199.0,Right Center Midfield,111,Spain,772,"['3319c4f5-b41a-498c-a52e-5493407e4fe6', '86e669c6-d8be-4a5b-a83c-406382e652fc']",55,,,,,,,,,,,,,,,,Spain,00:19:55.169,Carry,,84.5,6.6,,,,,
,,,,"[101.6, 10.7]",,,,,,,,,,,0.429786,,,,,,,,,,,,,,,3cb2f22a-0a99-4521-bd2b-4abc364573a2,2656,,"[102.1, 9.9]",3788762,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Álvaro Borja Morata Martín,3477.0,Center Forward,111,Spain,772,"['39971bd1-c9d0-4486-a426-3c8aeda9975d', '4050b406-8958-44a6-88ae-5acc9d706bb6', '52cb12c7-4e38-4ef6-9fd9-a37f97851abb']",57,,,,,,,,,,,,,,,,Spain,00:19:57.460,Carry,True,102.1,9.9,,,,,
,,,,"[16.6, 70.4]",,,,,,,,,,,1.816387,,,,,,,,,,,,,,,34bfb3bb-c6f0-4c3e-a850-6f5b2c7639dd,2659,,"[18.5, 69.4]",3788762,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Karol Świderski,8836.0,Right Wing,111,Spain,772,"['29a00d92-9e15-4a0b-b811-2494e049ea9b', '7973547c-ec4a-49bd-ab98-66678b2ac2eb']",57,,,,,,,,,,,,,,,,Poland,00:19:57.890,Carry,,18.5,69.4,,,,,
,,,,"[42.2, 7.8]",,,,,,,,,,,2.139022,,,,,,,,,,,,,,,606b4c5b-807e-454a-a0b8-a45a656044d7,2670,,"[42.0, 8.5]",3788762,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ferrán Torres García,6748.0,Left Wing,112,Poland,789,"['13492798-abd0-495e-b60a-0dc8c4a14247', '1ffc4b4e-0f9f-450b-97b2-58b6844cf657', '8be83f75-d3af-43bd-9c7c-307e1a3f25ad']",42,,,,,,,,,,,,,,,,Spain,00:20:42.579,Carry,True,42.0,8.5,,,,,
,,,,"[106.1, 64.1]",,,,,,,,,,,4.089628,,,,,,,,,,,,,,,cb2436fe-2cde-4833-b1a2-69bc2592cacb,2675,,"[80.0, 73.5]",3788762,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kamil Jóźwiak,4673.0,Right Wing Back,112,Poland,789,"['5060ccb9-3903-4af7-9cc4-4854a4eb0a9a', '5cd20f24-1a3a-4e18-af17-ecffaa32e8b8']",45,,,,,,,,,,,,,,,,Poland,00:20:45.317,Carry,,80.0,73.5,,,,,
,,,,"[2.9, 9.9]",,,,,,,,,,,1.91285,,,,,,,,,,,,,,,410bb4d2-0c0d-4ec8-b578-80b4d3b306cc,2679,,"[8.9, 12.1]",3788762,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,112,Poland,789,"['2c19dfdb-b45c-4845-a041-cc32675eaaeb', 'bf4afeda-530a-419d-9eed-9c15567425a1']",50,,,,,,,,,,,,,,,,Spain,00:20:50.293,Carry,,8.9,12.1,,,,,
,,,,"[103.7, 75.2]",,,,,,,,,,,0.527851,,,,,,,,,,,,,,,64669561-2041-44c7-aff3-46d2adccb54d,2686,,"[104.4, 74.0]",3788762,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kamil Jóźwiak,4673.0,Right Wing Back,113,Poland,789,"['438d4a28-52c4-4494-9b0f-a8334348fe82', '5f30021c-9927-4aeb-b1bc-6b3c656f08dd', '5fad9f2b-e05b-4aef-b7f7-2ca6ec98ae1a']",11,,,,,,,,,,,,,,,,Poland,00:21:11.669,Carry,True,104.4,74.0,,,,,
,,,,"[112.4, 73.5]",,,,,,,,,,,0.60528,,,,,,,,,,,,,,,f39744e9-d359-467c-9953-6002472a9d9e,2690,,"[112.6, 74.0]",3788762,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Piotr Zieliński,5660.0,Right Defensive Midfield,113,Poland,789,"['e09c8341-48de-4b71-a2bf-5eb99eaa28be', 'e8dcd338-4284-47b3-bacc-2d9d2e94e1c9']",13,,,,,,,,,,,,,,,,Poland,00:21:13.283,Carry,,112.6,74.0,,,,,
,,,,"[71.4, 77.3]",,,,,,,,,,,0.048161,,,,,,,,,,,,,,,af7246a7-f7ad-4127-8c06-b2b4ebe86fd4,2704,,"[71.4, 77.3]",3788762,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Ruiz Peña,6655.0,Right Wing,114,Spain,772,"['a396e4e1-d3c1-4b5a-b86e-718309a14b03', 'fa58e6c2-20ed-41d3-b864-2e09b455cd58']",32,,,,,,,,,,,,,,,,Spain,00:22:32.431,Carry,,71.4,77.3,,,,,
,,,,"[63.7, 77.5]",,,,,,,,,,,0.612829,,,,,,,,,,,,,,,c91f640f-7e63-4d59-a326-24df03eecdc0,2707,,"[64.2, 76.5]",3788762,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Llorente Moreno,6840.0,Right Back,114,Spain,772,"['3bbe3b91-25b4-4aea-a4ec-b17c56b68109', '9003f3b5-5512-4db9-a6ea-37fd09b8f1af']",33,,,,,,,,,,,,,,,,Spain,00:22:33.288,Carry,,64.2,76.5,,,,,
,,,,"[44.9, 65.4]",,,,,,,,,,,3.680158,,,,,,,,,,,,,,,e1c2e1e8-7fcb-4a17-a8da-be14f27dd409,2710,,"[43.9, 67.1]",3788762,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Right Center Back,114,Spain,772,"['32bc96ed-a284-4e3e-9a92-6e958e6e04d3', '49775cd2-bcfc-4801-a6d6-f452b2b17d25']",35,,,,,,,,,,,,,,,,Spain,00:22:35.404,Carry,,43.9,67.1,,,,,
,,,,"[48.0, 42.0]",,,,,,,,,,,1.610267,,,,,,,,,,,,,,,018b29aa-63c2-4272-974c-ccd19b54fb48,2713,,"[47.8, 51.2]",3788762,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,114,Spain,772,"['b77a8fc8-3e4c-41f6-b179-0f65151ae67f', 'b8c592e4-6a01-44b7-9dc8-77d4a135b14c']",40,,,,,,,,,,,,,,,,Spain,00:22:40.051,Carry,,47.8,51.2,,,,,
,,,,"[66.1, 14.0]",,,,,,,,,,,2.001412,,,,,,,,,,,,,,,7a45f9ae-1173-49e6-b93b-17f22df43fbe,2716,,"[57.7, 14.0]",3788762,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,114,Spain,772,"['769c0e10-db01-422c-a559-6c11c37f0689', '821dc659-518a-4fc6-8daf-b2af1786ad99']",43,,,,,,,,,,,,,,,,Spain,00:22:43.307,Carry,,57.7,14.0,,,,,
,,,,"[70.2, 9.9]",,,,,,,,,,,1.467533,,,,,,,,,,,,,,,fd1ddaef-8ef7-444e-9460-6aae831af5a6,2724,,"[71.2, 9.7]",3788762,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,114,Spain,772,"['1806d8c9-1421-4166-847d-a22c5673e84b', '41a15df9-f7d4-4556-abfb-8a0038666f8b']",52,,,,,,,,,,,,,,,,Spain,00:22:52.785,Carry,,71.2,9.7,,,,,
,,,,"[77.0, 6.8]",,,,,,,,,,,1.976488,,,,,,,,,,,,,,,f7fa48d0-e776-4736-839f-f77098c87973,2727,,"[77.0, 5.8]",3788762,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro González López,30486.0,Left Center Midfield,114,Spain,772,"['0066475d-15d5-4ade-8e31-1391f50a323c', 'f1b8a8b9-3958-42ef-8fe5-c6ff16a72bff']",55,,,,,,,,,,,,,,,,Spain,00:22:55.246,Carry,,77.0,5.8,,,,,
,,,,"[65.4, 27.3]",,,,,,,,,,,0.949915,,,,,,,,,,,,,,,aba753d3-3fff-4822-9f56-b7af39ad2360,2730,,"[66.9, 21.8]",3788762,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,114,Spain,772,"['62753c30-d190-458c-8a7b-7943c6c79581', '8d8b068d-4681-48f9-94d3-d63918aa36e3', 'b07cdd3d-aa66-4f2e-8682-dd0844dfc59b']",58,,,,,,,,,,,,,,,,Spain,00:22:58.435,Carry,True,66.9,21.8,,,,,
,,,,"[86.2, 59.2]",,,,,,,,,,,2.120577,,,,,,,,,,,,,,,96dd128b-0e55-4c3e-8dfa-49f2f7aceda4,2734,,"[78.2, 51.2]",3788762,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Ruiz Peña,6655.0,Right Wing,114,Spain,772,"['7350fc9b-6732-41c4-a778-f7dd55e70f7a', '96b73d19-b5e0-4e38-b11c-62765e8726ca']",0,,,,,,,,,,,,,,,,Spain,00:23:00.711,Carry,,78.2,51.2,,,,,
,,,,"[106.7, 70.3]",,,,,,,,,,,0.04,,,,,,,,,,,,,,,c0d751d3-f2fe-4bb3-8863-6503da73de29,2737,,"[106.7, 70.3]",3788762,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Llorente Moreno,6840.0,Right Back,114,Spain,772,"['9e101f8d-4b30-49a4-b937-be0842925589', 'b7a358ea-ba63-4529-a691-f06c22faffca']",4,,,,,,,,,,,,,,,,Spain,00:23:04.561,Carry,,106.7,70.3,,,,,
,,,,"[43.0, 7.8]",,,,,,,,,,,1.7525721,,,,,,,,,,,,,,,7def3e82-2b65-4f59-b710-742450235f4a,2748,,"[48.8, 6.1]",3788762,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ferrán Torres García,6748.0,Left Wing,117,Spain,772,"['a87205bd-5516-4798-ace3-8143749192ca', 'e33464c3-515e-464b-8929-034e55ee813d', 'ebc2ce62-54cc-4215-b1bf-85e92d41a0f8']",6,,,,,,,,,,,,,,,,Spain,00:25:06.608,Carry,True,48.8,6.1,,,,,
,,,,"[20.5, 13.6]",,,,,,,,,,,1.347905,,,,,,,,,,,,,,,5b8bf1d9-7f7f-4ef7-80dc-20029201780b,2752,,"[18.8, 12.1]",3788762,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pau Francisco Torres,6892.0,Left Center Back,117,Spain,772,"['4c023a9a-c05c-4d53-9ade-1fabaf3a82b8', 'f6138422-6ce7-4d2e-ba09-db74665f5341']",9,,,,,,,,,,,,,,,,Spain,00:25:09.712,Carry,,18.8,12.1,,,,,
,,,,"[72.2, 70.3]",,,,,,,,,,,5.072147,,,,,,,,,,,,,,,7edfbe15-8650-49de-ac29-887e20827bda,2755,,"[39.6, 55.5]",3788762,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabián Ruiz Peña,6655.0,Right Wing,117,Spain,772,"['6ed333ec-e5d3-435f-810d-6230d5f4c515', 'b1baad5d-5c39-4bf8-a0ef-bb00daebf6a6']",12,,,,,,,,,,,,,,,,Spain,00:25:12.984,Carry,,39.6,55.5,,,,,
,,,,"[84.5, 76.1]",,,,,,,,,,,0.681622,,,,,,,,,,,,,,,422e93cc-c6b7-45dc-8c7b-ce372d7ee169,2758,,"[82.3, 74.4]",3788762,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Llorente Moreno,6840.0,Right Back,117,Spain,772,"['339f0df0-d54c-4970-85d5-b9faf7d8ef5a', 'f11dc3da-d760-467d-a911-a56de36a8ca3']",19,,,,,,,,,,,,,,,,Spain,00:25:19.479,Carry,,82.3,74.4,,,,,
,,,,"[105.5, 73.4]",,,,,,,,,,,0.988354,,,,,,,,,,,,,,,1e94bdc2-f62d-42aa-aefd-3b14eefc572c,2762,,"[103.1, 70.0]",3788762,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Sarabia García,6720.0,Right Center Midfield,117,Spain,772,"['2683c89e-c930-40c5-a001-bb6204e7423e', '5b29ae64-b15f-49fe-893d-0b7c77ecd8d1', 'b9175623-b995-462e-bcbf-43662139c654', 'cdf688dd-1309-4cad-bba5-6a35b08f6b25']",21,,,,,,,,,,,,,,,,Spain,00:25:21.885,Carry,True,103.1,70.0,,,,,
,,,,"[66.9, 42.0]",,,,,,,,,,,1.749111,,,,,,,,,,,,,,,3299cc41-80d1-48fb-856e-ca471a4bdd31,2770,,"[71.0, 41.3]",3788762,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,118,Spain,772,"['8b476410-d2d3-4bf7-a2b3-b2935fa5e840', 'adfc520c-d591-4f58-8e34-1bf26ef2da15', 'd389fb3b-f576-44b8-8c9a-4de0ba904a5e']",10,,,,,,,,,,,,,,,,Spain,00:26:10.289,Carry,True,71.0,41.3,,,,,
,,,,"[31.6, 45.2]",,,,,,,,,,,1.539556,,,,,,,,,,,,,,,e0ef40d5-970c-4d86-b641-d8cf87e67b0d,2774,,"[30.9, 45.2]",3788762,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Unai Simón Mendibil,11748.0,Goalkeeper,118,Spain,772,"['7c5d3647-761f-41b9-98e0-b551643801ad', '81013fb3-780d-4421-9bf8-38c77d54f476']",15,,,,,,,,,,,,,,,,Spain,00:26:15.203,Carry,,30.9,45.2,,,,,
,,,,"[35.5, 22.2]",,,,,,,,,,,0.719141,,,,,,,,,,,,,,,a03f92b7-22a8-46fc-acd4-c6c68bcde939,2777,,"[35.5, 22.2]",3788762,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,118,Spain,772,"['798d622d-3c75-41a8-ba09-e967c7d8666e', '9cb1d2d7-687c-4e70-b6be-9e5aa904edf9']",18,,,,,,,,,,,,,,,,Spain,00:26:18.589,Carry,,35.5,22.2,,,,,
,,,,"[21.0, 54.3]",,,,,,,,,,,1.206686,,,,,,,,,,,,,,,1e5da70f-4650-4150-b7a9-10bc4d2d6147,2780,,"[21.0, 54.3]",3788762,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Unai Simón Mendibil,11748.0,Goalkeeper,118,Spain,772,"['11591eec-22cf-494f-a84f-5ffc70a84e1e', '64c8b3f0-2bd4-40bd-985c-6bfc7c1133b0']",21,,,,,,,,,,,,,,,,Spain,00:26:21.660,Carry,,21.0,54.3,,,,,
