ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,0.485002,,,,,,,,,,,,,,eb33fc2e-d9e7-4e0f-80b8-542934285a2c,284,,,"[13.9, 70.1]",3788751,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mats Hummels,5572.0,Center Back,14,France,771,"['0bf23fec-96f4-476b-96af-39792f30c034', 'aea68225-9f0d-4966-9c46-fb13174c5e72']",5,,,,,,,,,,,,,,Germany,00:07:05.235,Pressure,,13.9,70.1,,,,,
,,,,,,,,,,,,,0.683776,,,,,,,,,,,,,,f7f81776-5673-4db0-86c2-d5e579b56d11,291,,,"[25.7, 46.2]",3788751,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,14,France,771,"['3eec1cec-5865-4ef3-a50b-62fac8bcb6ae', 'cef4c538-be57-42eb-9900-80c76481b4ea', 'cf21f457-5757-4ac2-a3f1-a80f55c5f2aa']",9,,,,,,,,,,,,,,Germany,00:07:09.353,Pressure,,25.7,46.2,,,,,
,,,,,,,,,,,,,0.466506,,,,,,,,,,,,,,83e13ac0-da4f-4b8e-9da3-8e4b4a3219c7,295,,,"[78.8, 29.5]",3788751,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,N''Golo Kanté,3961.0,Center Defensive Midfield,14,France,771,['963a0e5c-a658-49b9-9185-8c07926477a7'],12,,,,,,,,,,,,,,France,00:07:12.295,Pressure,,78.8,29.5,,,,,
,,,,,,,,True,,,,,1.249652,,,,,,,,,,,,,,a1260da4-17c5-49f7-aad9-d8e14db4491e,303,,,"[77.5, 45.3]",3788751,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Right Center Midfield,15,Germany,770,"['4b75ab07-339f-4cea-aa84-4fc441500c9b', '835aa2b6-125b-41b1-b84b-a2c44cbd0d55']",17,,,,,,,,,,,,,,France,00:07:17.343,Pressure,,77.5,45.3,,,,,
,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,b0555187-d1a8-4705-ab32-359d040046cd,318,,,"[47.3, 59.0]",3788751,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Pavard,5476.0,Right Back,15,Germany,770,['76a75c0c-ba49-4ceb-a38a-5a36f70c85c0'],34,,,,,,,,,,,,,,France,00:07:34.455,Pressure,,47.3,59.0,,,,,
,,,,,,,,,,,,,0.738248,,,,,,,,,,,,,,bf736cb0-9527-49b3-96db-7d00e620b2c0,346,,,"[34.9, 53.6]",3788751,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Benzema,19677.0,Center Forward,17,France,771,,27,,,,,,,,,,,,,,France,00:08:27.676,Pressure,,34.9,53.6,,,,,
,,,,,,,,,,,,,6.473777,,,,,,,,,,,,,,7652099b-834d-4022-85a6-b6e68df9c738,349,,,"[90.3, 44.0]",3788751,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Serge Gnabry,8400.0,Center Forward,17,France,771,"['20ae7ff2-708c-49b4-a25f-f77f63c6b6aa', '4111146f-a857-45d9-8018-b3a02f8ea220', '6db4212b-252c-4926-8309-dbebf33ecdbc', 'adc23d07-8afa-4c6e-8f05-e3c2d3e33b6e', 'ee6e12e4-6907-488b-92df-7af5f62198a7']",30,,,,,,,,,,,,,,Germany,00:08:30.018,Pressure,,90.3,44.0,,,,,
,,,,,,,,,,,,,0.578399,,,,,,,,,,,,,,eaeaacca-b649-4519-ba90-8e4a52a61d7e,358,,,"[54.6, 68.0]",3788751,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matthias Ginter,8808.0,Right Center Back,17,France,771,['cbf6d3bb-dec4-42a8-a46d-5adf3eb034fc'],37,,,,,,,,,,,,,,Germany,00:08:37.653,Pressure,,54.6,68.0,,,,,
,,,,,,,,,,,,,0.537548,,,,,,,,,,,,,,e5db62cd-fd01-432f-9a85-a64832396fc9,364,,,"[29.6, 76.1]",3788751,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Wing Back,18,France,771,"['a93ff030-4bef-47fb-82b0-81ff9338a6dd', 'edc4f763-9375-4644-b9de-adcb01adcd73', 'f9581370-c9d5-4704-874e-6f9817579ce6']",52,,,,,,,,,,,,,,Germany,00:08:52.219,Pressure,,29.6,76.1,,,,,
,,,,,,,,,,,,,0.580916,,,,,,,,,,,,,,e56a53d7-2138-4f77-8b3b-3953d6c217c4,380,,,"[91.6, 36.1]",3788751,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,19,Germany,770,"['53787685-bebc-4081-a626-6e7802461606', '56756613-7669-40b7-a943-b2008a08f822']",4,,,,,,,,,,,,,,France,00:09:04.967,Pressure,,91.6,36.1,,,,,
,,,,,,,,True,,,,,0.291392,,,,,,,,,,,,,,e00deffe-384f-4623-9e10-c3eee09e790e,404,,,"[72.3, 29.5]",3788751,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,20,France,771,"['3f49d2c6-298f-4b15-b816-f9e96a1213fe', 'a4121f99-880a-4746-a1d0-e5c2b1b25cf4', 'c4e093af-d15e-4cc0-9eb8-ebdfdf38be69']",25,,,,,,,,,,,,,,Germany,00:09:25.664,Pressure,,72.3,29.5,,,,,
,,,,,,,,,,,,,0.183136,,,,,,,,,,,,,,5999f06d-433f-4715-9f8e-3d828c941c32,427,,,"[74.9, 70.7]",3788751,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,21,Germany,770,"['daf97f3f-4c9e-45fd-b2c3-5a5d0bf9c69f', 'f9d8ada7-ad2d-43be-b7e3-f13ef2354fd3']",53,,,,,,,,,,,,,,France,00:09:53.472,Pressure,,74.9,70.7,,,,,
,,,,,,,,,,,,,0.324991,,,,,,,,,,,,,,f0471b92-9547-4820-b0ad-f6dbec64a04f,438,,,"[71.5, 67.3]",3788751,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Right Center Midfield,21,Germany,770,['3bce4009-a9ed-44ef-ada9-b7c3dc499fa0'],5,,,,,,,,,,,,,,France,00:10:05.244,Pressure,,71.5,67.3,,,,,
,,,,,,,,,,,,,0.871822,,,,,,,,,,,,,,be55502c-1f41-4185-9659-27fccb6c48f3,458,,,"[33.9, 10.2]",3788751,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Back,21,Germany,770,"['7de5928a-ec32-4d01-9513-5f082e031e10', '82e021fa-1b7f-40f7-bb85-3785335499c7']",25,,,,,,,,,,,,,,France,00:10:25.676,Pressure,,33.9,10.2,,,,,
,,,,,,,,True,,,,,1.023392,,,,,,,,,,,,,,b9a98b79-03c8-48a3-b660-518aea8e355f,468,,,"[86.2, 45.9]",3788751,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Serge Gnabry,8400.0,Center Forward,22,France,771,['200b62d2-2b73-43fe-bdf3-e1e9db00c309'],31,,,,,,,,,,,,,,Germany,00:10:31.781,Pressure,,86.2,45.9,,,,,
,,,,,,,,,,,,,0.205545,,,,,,,,,,,,,,23f4cc13-a08e-4fda-b0d3-f8a101a88aed,474,,,"[74.7, 31.2]",3788751,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Serge Gnabry,8400.0,Center Forward,23,France,771,,55,,,,,,,,,,,,,,Germany,00:10:55.211,Pressure,,74.7,31.2,,,,,
,,,,,,,,,,,,,3.413059,,,,,,,,,,,,,,018700dc-647c-4276-83f1-816033a4d68f,482,,,"[62.9, 58.1]",3788751,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kai Havertz,8966.0,Right Attacking Midfield,23,France,771,"['6eef09dc-e93b-48d2-9be2-90340cb00431', 'db9fb666-a752-4ff5-8a71-f0ed5ab7f657', 'dc0041ab-15d9-4586-9d28-a9dc71581ab7', 'fc3f4a75-7f96-4b4b-adbc-de4a4077bd15']",0,,,,,,,,,,,,,,Germany,00:11:00.173,Pressure,,62.9,58.1,,,,,
,,,,,,,,,,,,,0.766844,,,,,,,,,,,,,,e6bd7069-cce9-49a8-8978-caaf35c3391a,489,,,"[63.8, 55.8]",3788751,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Serge Gnabry,8400.0,Center Forward,23,France,771,"['7d8716a4-b5f5-44dc-98d3-902778be9f2f', 'ff4ac667-7770-4c82-ac53-337d1b06b86f']",4,,,,,,,,,,,,,,Germany,00:11:04.168,Pressure,,63.8,55.8,,,,,
,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,7b560cff-5a06-4073-8d86-074559d3bdea,523,,,"[59.3, 76.3]",3788751,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joshua Kimmich,5579.0,Right Wing Back,23,France,771,['cf97674f-71d8-49fb-afe0-64745781953b'],44,,,,,,,,,,,,,,Germany,00:11:44.218,Pressure,,59.3,76.3,,,,,
,,,,,,,,,,,,,0.773702,,,,,,,,,,,,,,ea0a9bc8-af62-4ee6-a129-123cdc1dcf0a,550,,,"[57.2, 10.9]",3788751,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,23,France,771,"['23171cca-a431-433e-ae4c-13cf6d41ed7e', '754ce948-1ed6-485c-b948-28c8f82076aa']",12,,,,,,,,,,,,,,Germany,00:12:12.457,Pressure,,57.2,10.9,,,,,
,,,,,,,,,,,,,0.724069,,,,,,,,,,,,,,4034186a-b6f0-4a29-9859-20f3eacf9272,554,,,"[49.5, 5.3]",3788751,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robin Gosens,6985.0,Left Wing Back,23,France,771,['eea7d210-2b44-4dab-b8f0-1c6e4f5f4e1c'],14,,,,,,,,,,,,,,Germany,00:12:14.171,Pressure,,49.5,5.3,,,,,
,,,,,,,,,,,,,1.427261,,,,,,,,,,,,,,01b44e04-5178-4e49-b976-2415b7b7811e,568,,,"[24.6, 55.6]",3788751,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,23,France,771,"['537a02b0-ab1f-482a-9dc5-a88ea8e802f8', '778d6f41-70cf-4b5a-a068-c5e826329442']",27,,,,,,,,,,,,,,Germany,00:12:27.509,Pressure,,24.6,55.6,,,,,
,,,,,,,,,,,,,1.262597,,,,,,,,,,,,,,2752e733-eebd-4325-9e55-7de5a059452d,583,,,"[46.9, 29.5]",3788751,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,24,Germany,770,"['1ce36c75-3763-4253-aaf3-4e522baf6379', 'cf2ebdfc-d346-44bf-9265-f06b5081f99a']",34,,,,,,,,,,,,,,France,00:12:34.806,Pressure,,46.9,29.5,,,,,
,,,,,,,,,,,,,1.085079,,,,,,,,,,,,,,a0ec7315-ed22-47c9-a453-83a87f80d08c,591,,,"[42.6, 5.7]",3788751,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,25,France,771,"['74c5fe36-ba58-4827-b1ae-8932f2aeb5db', '75fb2f9a-4030-45c0-b4b2-eb682e8b1329']",45,,,,,,,,,,,,,,Germany,00:12:45.100,Pressure,,42.6,5.7,,,,,
,,,,,,,,,,,,,0.282327,,,,,,,,,,,,,,78f8d54a-4360-4093-8b0a-b90b67f820d0,598,,,"[26.8, 14.3]",3788751,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,25,France,771,"['64c2e327-d339-4277-a298-b604bb56e325', '7f2b9af0-4682-406c-8d4a-c6e898b4d637']",53,,,,,,,,,,,,,,Germany,00:12:53.543,Pressure,,26.8,14.3,,,,,
,,,,,,,,,,,,,0.920849,,,,,,,,,,,,,,79740d3f-03ac-405e-a573-6d40591cfb57,602,,,"[29.1, 30.8]",3788751,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,25,France,771,['ed8ae067-920d-4359-a62e-754b6c164c95'],57,,,,,,,,,,,,,,Germany,00:12:57.027,Pressure,,29.1,30.8,,,,,
,,,,,,,,True,,,,,0.197327,,,,,,,,,,,,,,82b6bceb-d905-497f-8318-0b44e6eae478,608,,,"[85.8, 30.7]",3788751,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,25,France,771,,2,,,,,,,,,,,,,,France,00:13:02.141,Pressure,,85.8,30.7,,,,,
,,,,,,,,,,,,,0.334816,,,,,,,,,,,,,,490d18a8-a928-4114-9a7a-d9e90ec104a7,617,,,"[110.0, 11.7]",3788751,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Back,25,France,771,['3c72be37-f801-4f57-aed2-ec65a833bdf8'],8,,,,,,,,,,,,,,France,00:13:08.552,Pressure,,110.0,11.7,,,,,
,,,,,,,,True,,,,,0.2,,,,,,,,,,,,,,4641a020-033c-411c-8622-b7e527bfb5f8,622,,,"[84.3, 10.8]",3788751,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,25,France,771,['e55876cc-b288-4044-a7e9-546082559081'],11,,,,,,,,,,,,,,France,00:13:11.896,Pressure,,84.3,10.8,,,,,
,,,,,,,,,,,,,0.808309,,,,,,,,,,,,,,cffc1a71-9cb1-4304-9584-7c11fa3b0352,625,,,"[55.2, 60.1]",3788751,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Müller,5562.0,Left Attacking Midfield,25,France,771,['3cf82f9e-3fdc-4961-99e2-240b579f8e06'],14,,,,,,,,,,,,,,Germany,00:13:14.978,Pressure,,55.2,60.1,,,,,
,,,,,,,,,,,,,1.009761,,,,,,,,,,,,,,fa3c744c-ad31-4e16-a02d-02b20ea6c6c1,629,,,"[50.5, 48.9]",3788751,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Serge Gnabry,8400.0,Center Forward,25,France,771,['dbbc5538-afde-4288-beb7-243285beb2fc'],17,,,,,,,,,,,,,,Germany,00:13:17.487,Pressure,,50.5,48.9,,,,,
,,,,,,,,,,,,,0.454454,,,,,,,,,,,,,,de3676d0-4852-4cdd-b118-63b079bffb8b,660,,,"[77.7, 48.9]",3788751,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Right Center Midfield,26,Germany,770,['51a9a2df-0591-4ddb-b6b5-c3e858c3e8e9'],54,,,,,,,,,,,,,,France,00:13:54.795,Pressure,,77.7,48.9,,,,,
,,,,,,,,,,,,,0.326469,,,,,,,,,,,,,,135e3419-7b8d-45e9-a24d-4b10c03cfd75,662,,,"[56.5, 56.6]",3788751,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,26,Germany,770,"['4b5d2fea-13f1-4242-9442-52d46c31abe4', '6d1caadb-ea1c-4deb-8f6d-746efaf48926']",56,,,,,,,,,,,,,,France,00:13:56.565,Pressure,,56.5,56.6,,,,,
,,,,,,,,,,,,,0.850387,,,,,,,,,,,,,,ed5509cc-46d7-4724-add4-880e84b818ac,694,,,"[46.0, 8.3]",3788751,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robin Gosens,6985.0,Left Wing Back,27,France,771,['177c2c03-0aaa-432a-8bc9-f44336f1f65c'],29,,,,,,,,,,,,,,Germany,00:14:29.317,Pressure,,46.0,8.3,,,,,
,,,,,,,,,,,,,0.341715,,,,,,,,,,,,,,b1eafdb3-a333-4879-9545-f5a885d2f52e,710,,,"[41.5, 25.6]",3788751,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,İlkay Gündoğan,10287.0,Right Defensive Midfield,27,France,771,"['27666c23-6ab8-4b53-9b79-eb4a5516c0f6', 'd5653f58-4c73-4e81-8c47-6fb2fa20fb4a']",46,,,,,,,,,,,,,,Germany,00:14:46.329,Pressure,,41.5,25.6,,,,,
,,,,,,,,,,,,,0.180973,,,,,,,,,,,,,,fa62b50f-37a4-4384-a957-d91a96d6fb12,761,,,"[69.3, 52.4]",3788751,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mats Hummels,5572.0,Center Back,29,Germany,770,,12,,,,,,,,,,,,,,Germany,00:16:12.696,Pressure,,69.3,52.4,,,,,
,,,,,,,,True,,,,,0.575415,,,,,,,,,,,,,,3edd0eaa-41e7-4c91-9ccf-aa74a949a970,764,,,"[74.3, 55.6]",3788751,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,İlkay Gündoğan,10287.0,Right Defensive Midfield,29,Germany,770,['08092d6a-e695-48c7-b702-38b535a17230'],14,,,,,,,,,,,,,,Germany,00:16:14.100,Pressure,,74.3,55.6,,,,,
,,,,,,,,True,,,,,0.555426,,,,,,,,,,,,,,ebe965b2-2417-440b-acc7-307bd8062372,776,,,"[83.7, 47.9]",3788751,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Right Defensive Midfield,30,France,771,"['634a7a26-33b3-42b5-acfd-9698ad8ff0f8', '82bb2709-dea8-4a0c-b559-b215c9b3db7c', 'fb04b2db-1e45-4900-8189-6fed9a53c1f0']",22,,,,,,,,,,,,,,Germany,00:16:22.268,Pressure,,83.7,47.9,,,,,
,,,,,,,,True,,,,,0.476494,,,,,,,,,,,,,,e4b8fad7-6f46-46d5-9e83-87e61b3e77e7,785,,,"[76.4, 51.1]",3788751,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,30,France,771,['49779fd0-6ad6-4e34-b2c0-f08a6a643203'],23,,,,,,,,,,,,,,Germany,00:16:23.836,Pressure,,76.4,51.1,,,,,
,,,,,,,,,,,,,2.252715,,,,,,,,,,,,,,08c5de2a-3510-4c91-846d-6a616bda6dc3,789,,,"[49.0, 50.9]",3788751,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Wing Back,30,France,771,"['103820e8-775f-4ee3-825c-128fa0c9b590', 'e179d1c4-5fb6-4356-813b-b00599ee8799']",28,,,,,,,,,,,,,,Germany,00:16:28.471,Pressure,,49.0,50.9,,,,,
,,,,,,,,,,,,,0.478016,,,,,,,,,,,,,,a0ce9f03-814e-4a07-93a6-32818cf1f993,842,,,"[69.2, 56.6]",3788751,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,32,Germany,770,"['32008cb6-8a73-4dd2-a66e-f36bab9b684f', '91e1a871-5029-4465-96c5-064e33a35e63']",4,,,,,,,,,,,,,,France,00:18:04.684,Pressure,,69.2,56.6,,,,,
,,,,,,,,,,,,,1.249275,,,,,,,,,,,,,,7f7c1c57-5b6d-495b-aed0-0a175c7fcaf1,863,,,"[104.4, 8.7]",3788751,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,32,Germany,770,"['01300179-99eb-4fd2-8b21-d84d4061e91d', '60fc6e35-0d39-49c7-b7d7-271542fb67fc']",24,,,,,,,,,,,,,,France,00:18:24.703,Pressure,,104.4,8.7,,,,,
,,,,,,,,True,,,,,0.993984,,,,,,,,,,,,,,d1cc8f36-af64-4b2f-b028-b6236fd7a8ac,879,,,"[92.4, 18.1]",3788751,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robin Gosens,6985.0,Left Wing Back,33,France,771,"['96c07e25-48c0-4e71-8275-91e8b53f9ec7', 'd58021d3-96d6-482e-aece-a7b0cc97e469', 'f5943d07-2157-47e4-bf1e-ddb1189c4ea3']",40,,,,,,,,,,,,,,Germany,00:18:40.611,Pressure,,92.4,18.1,,,,,
,,,,,,,,,,,,,0.712894,,,,,,,,,,,,,,e50d3f8b-879b-4ded-9133-8f73e7827bda,890,,,"[73.6, 9.4]",3788751,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,33,France,771,"['3941f6a6-52eb-4281-abc3-ecb4c09d4442', '768ac8dc-6c62-494a-8549-75ef282c874a']",48,,,,,,,,,,,,,,Germany,00:18:48.701,Pressure,,73.6,9.4,,,,,
,,,,,,,,,,,,,1.18241,,,,,,,,,,,,,,74a0c432-596e-4372-be7a-6c9ff3adb4c2,897,,,"[45.2, 9.8]",3788751,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robin Gosens,6985.0,Left Wing Back,35,France,771,"['1bcc8db3-d92c-4ae5-a04b-5fe0327098ae', '7971f693-5945-476d-a635-23f1b0f73c3a']",31,,,,,,,,,,,,,,Germany,00:19:31.462,Pressure,,45.2,9.8,,,,,
,,,,,,,,,,,,,0.331442,,,,,,,,,,,,,,9258b6f4-0bb3-4ba8-8488-fc4fd6100339,900,,,"[45.2, 9.8]",3788751,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,35,France,771,['7971f693-5945-476d-a635-23f1b0f73c3a'],32,,,,,,,,,,,,,,Germany,00:19:32.306,Pressure,,45.2,9.8,,,,,
,,,,,,,,,,,,,0.721834,,,,,,,,,,,,,,b89259cf-73cc-44ac-a1a1-a402181d3047,944,,,"[46.0, 25.6]",3788751,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,N''Golo Kanté,3961.0,Center Defensive Midfield,36,Germany,770,"['58571f40-0db4-481b-8bf5-13424e29d8a3', 'dee83ef6-92ba-4cce-957b-d724b586d1bc']",12,,,,,,,,,,,,,,France,00:21:12.271,Pressure,,46.0,25.6,,,,,
,,,,,,,,,,,,,0.20034,,,,,,,,,,,,,,ac279a70-342c-4240-a3d0-24472855f3fe,960,,,"[15.0, 62.0]",3788751,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Benjamin Pavard,5476.0,Right Back,36,Germany,770,"['283112e1-b532-411e-a972-84d70502f10f', 'a05d0d41-b166-4532-930a-99d6bc7e4548']",26,,,,,,,,,,,,,,France,00:21:26.593,Pressure,,15.0,62.0,,,,,
,,,,,,,,,,,,,0.305551,,,,,,,,,,,,,,67c61dd3-bb5b-4952-9e4e-94720f6c8e5a,967,,,"[83.7, 27.3]",3788751,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Toni Kroos,5574.0,Left Defensive Midfield,36,Germany,770,"['37a10ff8-632e-493f-b782-cafe9d803fd8', '6796176f-0bc2-45b5-8e57-d7ef8ff09b39']",29,,,,,,,,,,,,,,Germany,00:21:29.345,Pressure,,83.7,27.3,,,,,
,,,,,,,,True,,,,,3.160782,,,,,,,,,,,,,,c2a547dd-db16-451a-b658-af3b76704ddc,977,,,"[77.7, 26.0]",3788751,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,37,France,771,"['1e82687d-f538-42d5-b46c-0bf7861d91c5', '3e924cd6-12f5-4fb2-8267-9cfb00f931dc', '4d9e8262-e042-4560-b075-29da0b6036d1', '646776e6-afeb-495a-a821-4ea26f91bbba', '68c0ca34-1c21-4e48-a878-cdf3106c72aa']",33,,,,,,,,,,,,,,Germany,00:21:33.903,Pressure,,77.7,26.0,,,,,
,,,,,,,,True,,,,,0.979102,,,,,,,,,,,,,,beda5af2-bf09-4f82-98ff-4b457f79c31d,989,,,"[28.1, 41.9]",3788751,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Center Defensive Midfield,38,Germany,770,['c8f8ba46-37d6-475d-b78c-f5c584830b2a'],41,,,,,,,,,,,,,,France,00:21:41.758,Pressure,,28.1,41.9,,,,,
,,,,,,,,,,,,,0.463873,,,,,,,,,,,,,,49836da7-ec8f-42aa-b77b-6b89876c8d85,1000,,,"[5.2, 66.0]",3788751,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,38,Germany,770,"['7fee9d4f-6826-4301-8322-7d2ed1c83d61', 'cd400f1f-9956-44c4-8bab-58b933bcf115']",51,,,,,,,,,,,,,,France,00:21:51.089,Pressure,,5.2,66.0,,,,,
,,,,,,,,,,,,,1.028901,,,,,,,,,,,,,,73e48c98-b1f1-41f3-a720-aed03233bd06,1021,,,"[39.8, 53.8]",3788751,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Right Center Midfield,40,Germany,770,"['5277191d-30e7-4c24-803c-f3e5b273185a', 'aa724813-9ba9-4739-b167-18f5ab26b9e8']",3,,,,,,,,,,,,,,France,00:23:03.352,Pressure,,39.8,53.8,,,,,
,,,,,,,,,,,,,0.207473,,,,,,,,,,,,,,bd1682c7-d4fd-4e9b-a6bb-728c1328fc94,1035,,,"[25.7, 45.7]",3788751,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Center Defensive Midfield,40,Germany,770,['0580ed8d-f05f-4bc4-a838-82aaa642c4d7'],17,,,,,,,,,,,,,,France,00:23:17.410,Pressure,,25.7,45.7,,,,,
,,,,,,,,,,,,,0.586102,,,,,,,,,,,,,,e434fe80-5d70-4550-8757-5aa4e38c6302,1052,,,"[46.9, 51.5]",3788751,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paul Pogba,20004.0,Right Center Midfield,41,Germany,770,['d815e697-b8a5-4fc3-b44b-885a665dac23'],46,,,,,,,,,,,,,,France,00:24:46.740,Pressure,,46.9,51.5,,,,,
,,,,,,,,,,,,,0.331564,,,,,,,,,,,,,,73c899bd-fa8a-4114-bf9e-2aa403987c84,1055,,,"[55.2, 41.0]",3788751,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Karim Benzema,19677.0,Center Forward,41,Germany,770,['9a77edc7-afd2-4f40-9147-f3d6bbb2477b'],48,,,,,,,,,,,,,,France,00:24:48.820,Pressure,,55.2,41.0,,,,,
