50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,0.0,,,,,,No Touch,Set,Diving,Goal Conceded,6c2bb75a-fb21-429a-b55c-bcd5512ca1b1,2915,,"[0.8, 39.1]",3795187,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Heorhii Bushchan,22243.0,Goalkeeper,79,England,768,['2c581fc9-46df-4b39-ac29-d8fd2d136e4a'],17,,,,,,,,,,,,,,Ukraine,00:17:17.764,Goal Keeper,,0.8,39.1,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,"[1.2, 39.7]",,Set,,Shot Faced,99418142-bb68-4d75-9d10-391eecc5b67c,2992,,"[1.2, 39.7]",3795187,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Heorhii Bushchan,22243.0,Goalkeeper,82,England,768,['64e8fd99-5f2d-416c-a185-e507b2de01aa'],31,,,,,,,,,,,,,,Ukraine,00:21:31.626,Goal Keeper,,1.2,39.7,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,Left Foot,,Clear,,,Keeper Sweeper,3189369a-1525-4551-8bf6-cd9eef0e3332,3158,,"[28.7, 51.4]",3795187,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Pickford,3468.0,Goalkeeper,87,Ukraine,911,['955ed35b-a121-42e8-91ce-adf4f358e658'],18,,,,,,,,,,,,,,England,00:24:18.870,Goal Keeper,,28.7,51.4,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,"[18.7, 47.7]",,Moving,,Shot Faced,6d1b82bc-a28e-4d20-8204-be0704b05d12,3164,,"[18.7, 47.7]",3795187,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Pickford,3468.0,Goalkeeper,87,Ukraine,911,['757fa99a-8627-41ba-9dff-003d67b8f0e5'],22,,,,,,,,,,,,,,England,00:24:22.421,Goal Keeper,,18.7,47.7,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,Both Hands,,In Play Danger,Set,Standing,Shot Saved,589ed858-8613-4aa5-93c4-415861a224ac,3401,,"[2.0, 38.8]",3795187,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Pickford,3468.0,Goalkeeper,93,Ukraine,911,['27c23221-57c3-49cd-a8ac-66e122cd858e'],41,,,,,,,,,,,,,,England,00:28:41.296,Goal Keeper,,2.0,38.8,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,4e23f870-8ac7-4ef4-bb4f-3483d794c580,228,,"[76.6, 30.5]",3795187,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Harry Kane,10955.0,Center Forward,5,Ukraine,911,,42,,,,,,,,,,,,,,England,00:04:42.687,Ball Recovery,,76.6,30.5,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,a7b24b8b-67bd-4291-975f-5ea9d36b2985,355,,"[6.0, 7.7]",3795187,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,7,Ukraine,911,['0393b4f0-54e8-4842-aa79-e404afa5dba3'],54,,,,,,,,,,,,,,England,00:06:54.740,Ball Recovery,True,6.0,7.7,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,06641aa7-bf01-4e67-af82-fdc9baa470ec,409,,"[62.9, 53.2]",3795187,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Serhii Sydorchuk,16514.0,Center Defensive Midfield,8,Ukraine,911,,17,,,,,,,,,,,,,,Ukraine,00:08:17.525,Ball Recovery,,62.9,53.2,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,cb889155-9ad2-44fb-aa50-ae4ee251eb64,621,,"[40.5, 33.7]",3795187,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Serhii Sydorchuk,16514.0,Center Defensive Midfield,11,Ukraine,911,,15,,,,,,,,,,,,,,Ukraine,00:11:15.685,Ball Recovery,,40.5,33.7,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,a21d0675-8ecf-461a-86d0-712a007c5492,634,,"[5.8, 34.8]",3795187,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,11,Ukraine,911,,27,,,,,,,,,,,,,,England,00:11:27.480,Ball Recovery,,5.8,34.8,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,6ee70f27-72d1-48b2-84d3-ead1fdba9594,642,,"[77.7, 59.8]",3795187,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,11,Ukraine,911,,34,,,,,,,,,,,,,,Ukraine,00:11:34.177,Ball Recovery,,77.7,59.8,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,8c8e7bc2-8151-4c98-a565-d479012a5c47,792,,"[27.7, 12.6]",3795187,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mykola Matviyenko,18617.0,Left Center Back,16,England,768,,38,,,,,,,,,,,,,,Ukraine,00:14:38.744,Ball Recovery,,27.7,12.6,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,58a4f75a-7836-421e-8e09-c12bb984693b,833,,"[54.0, 75.9]",3795187,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andriy Yarmolenko,8830.0,Right Center Forward,18,Ukraine,911,['d29c2e6a-9688-4155-8d2a-85b5c7bbc98c'],40,,,,,,,,,,,,,,Ukraine,00:15:40.261,Ball Recovery,True,54.0,75.9,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,03019713-103b-4db6-a665-ffb2579d1873,923,,"[38.6, 54.5]",3795187,17,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,22,Ukraine,911,['6d0cf3d2-c5a9-4e4a-8513-26141b41359e'],42,,,,,,,,,,,,,,Ukraine,00:17:42.300,Ball Recovery,,38.6,54.5,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,1e876715-3ba9-42e4-8f47-28bff287f3c0,984,,"[12.9, 46.8]",3795187,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Heorhii Bushchan,22243.0,Goalkeeper,23,England,768,,23,,,,,,,,,,,,,,Ukraine,00:20:23.559,Ball Recovery,,12.9,46.8,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,06f3ccb0-ac97-45e0-90e1-bdb81bcc4983,1066,,"[64.6, 77.0]",3795187,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,John Stones,3244.0,Right Center Back,24,England,768,['9915488d-3d4e-4cec-81d3-33b554859163'],53,,,,,,,,,,,,,,England,00:21:53.009,Ball Recovery,,64.6,77.0,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,350b79ce-a007-40df-bcc5-b813418cda23,1140,,"[32.3, 67.8]",3795187,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,27,England,768,['74cc95e2-3ac5-4de7-9205-48e6f3ce1dba'],11,,,,,,,,,,,,,,England,00:23:11.985,Ball Recovery,True,32.3,67.8,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,688e7307-5773-4ad7-bbc6-775d7f618012,1146,,"[51.6, 53.6]",3795187,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,27,England,768,,21,,,,,,,,,,,,,,England,00:23:21.641,Ball Recovery,,51.6,53.6,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,9c270c24-3961-4990-927f-2272af403e4d,1303,,"[34.9, 60.7]",3795187,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andriy Yarmolenko,8830.0,Right Center Forward,29,England,768,,16,,,,,,,,,,,,,,Ukraine,00:26:16.473,Ball Recovery,,34.9,60.7,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,bb0de293-bc5e-49fa-8ad4-9984e699c916,1531,,"[71.7, 75.9]",3795187,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,35,England,768,['ae15769d-b8cb-4c80-a774-d217d4be2531'],45,,,,,,,,,,,,,,England,00:31:45.259,Ball Recovery,True,71.7,75.9,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,f7f40164-0f49-4773-b7ce-d3f1570e518d,1552,,"[100.4, 71.2]",3795187,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mason Mount,7843.0,Center Attacking Midfield,35,England,768,,59,,,,,,,,,,,,,,England,00:31:59.415,Ball Recovery,,100.4,71.2,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,cc6f3fd5-ca00-4c24-9184-81add5ab5a50,1572,,"[97.8, 29.3]",3795187,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Declan Rice,3943.0,Left Defensive Midfield,35,England,768,,19,,,,,,,,,,,,,,England,00:32:19.879,Ball Recovery,,97.8,29.3,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,86dc6388-7382-4bb7-bf0f-0844551bb9ec,1608,,"[5.0, 46.8]",3795187,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Heorhii Bushchan,22243.0,Goalkeeper,38,Ukraine,911,,14,,,,,,,,,,,,,,Ukraine,00:35:14.649,Ball Recovery,,5.0,46.8,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,a5539877-6038-4975-9f0f-c2b0b0f5685d,1671,,"[81.1, 4.2]",3795187,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vitalii Mykolenko,20827.0,Left Back,38,Ukraine,911,,19,,,,,,,,,,,,,,Ukraine,00:36:19.466,Ball Recovery,,81.1,4.2,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,7757b59e-cb24-4870-ae47-5053befa3a36,1695,,"[107.2, 29.2]",3795187,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,38,Ukraine,911,,36,,,,,,,,,,,,,,Ukraine,00:36:36.902,Ball Recovery,,107.2,29.2,,,,,
,,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,5bd4b7d2-70e8-4461-ad50-28cc57471454,1724,,"[48.4, 47.4]",3795187,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,40,Ukraine,911,['4e30b9c1-0721-4ac6-a537-b6d72a9eb668'],39,,,,,,,,,,,,,,Ukraine,00:37:39.627,Ball Recovery,,48.4,47.4,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,95014879-410c-4e25-a884-1df2612d2510,1726,,"[69.6, 23.5]",3795187,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,41,England,768,['612a9ba8-18fc-4ba0-a7b4-ebc0543b0500'],41,,,,,,,,,,,,,,England,00:37:41.136,Ball Recovery,True,69.6,23.5,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,5315595b-edec-4a7c-b9d7-c29da9796219,1771,,"[18.2, 70.1]",3795187,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oleksandr Karavaev,31900.0,Right Back,43,England,768,['7738fa22-0a78-4135-988b-e538a3dd8798'],51,,,,,,,,,,,,,,Ukraine,00:38:51.895,Ball Recovery,,18.2,70.1,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,269ba5a6-6237-4842-9869-31373162fea3,1777,,"[93.3, 5.1]",3795187,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luke Shaw,3382.0,Left Back,43,England,768,['28a4682b-c571-4ca7-9553-8182baa3f7e5'],54,,,,,,,,,,,,,,England,00:38:54.727,Ball Recovery,True,93.3,5.1,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,493bf231-a36b-47fb-afba-06dafadd63e6,1872,,"[37.3, 21.8]",3795187,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykola Matviyenko,18617.0,Left Center Back,47,Ukraine,911,,44,,,,,,,,,,,,,,Ukraine,00:41:44.817,Ball Recovery,,37.3,21.8,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,90ed1062-d7df-4002-a537-6a5ac88e33bc,1951,,"[95.5, 45.9]",3795187,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,47,Ukraine,911,,53,,,,,,,,,,,,,,Ukraine,00:42:53.009,Ball Recovery,,95.5,45.9,,,,,
,,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,541d4d55-8b56-47f2-b940-c6723971ecd7,2090,,"[64.4, 64.7]",3795187,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,55,England,768,,58,,,,,,,,,,,,,,Ukraine,00:46:58.426,Ball Recovery,,64.4,64.7,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,072b4bc4-6280-44b2-8738-6c3cf926b0be,2242,,"[49.4, 73.7]",3795187,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oleksandr Karavaev,31900.0,Right Back,61,Ukraine,911,,44,,,,,,,,,,,,,,Ukraine,00:03:44.388,Ball Recovery,,49.4,73.7,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,363f1984-e794-4b73-a6b7-f174156c22a0,2507,,"[50.0, 48.0]",3795187,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,70,England,768,['27e8f835-af87-48fe-8cca-82610c7a2ebf'],3,,,,,,,,,,,,,,England,00:09:03.678,Ball Recovery,,50.0,48.0,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,739af741-7b5e-47c4-b776-0a651099bc1a,2552,,"[26.7, 77.6]",3795187,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andriy Yarmolenko,8830.0,Right Wing,71,Ukraine,911,['863a5e7a-db7f-4347-bf09-c3d3b4b2d9da'],44,,,,,,,,,,,,,,Ukraine,00:09:44.270,Ball Recovery,True,26.7,77.6,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,2638e51b-e460-47d2-8d64-481ce124987d,2599,,"[47.9, 21.3]",3795187,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mason Mount,7843.0,Center Attacking Midfield,72,England,768,,23,,,,,,,,,,,,,,England,00:10:23.275,Ball Recovery,,47.9,21.3,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,6a310bb5-0ba9-46c1-aa73-1267c68cf5a1,2651,,"[47.9, 23.9]",3795187,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,75,England,768,,1,,,,,,,,,,,,,,England,00:12:01.243,Ball Recovery,,47.9,23.9,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,6313bdaa-6016-43e7-be7c-baed20408afe,2694,,"[63.6, 75.6]",3795187,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jadon Sancho,12423.0,Right Wing,75,England,768,['52833dee-d494-4dc7-b6a5-f3d6689e7b01'],35,,,,,,,,,,,,,,England,00:12:35.563,Ball Recovery,True,63.6,75.6,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,3a05cee5-131a-4a26-9285-1711e0828ea7,2909,,"[100.6, 30.0]",3795187,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Kane,10955.0,Center Forward,78,England,768,,39,,,,,,,,,,,,,,England,00:16:39.416,Ball Recovery,,100.6,30.0,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,7e1b4836-ebd9-44a2-9150-c65f4ee60c7e,3060,,"[43.7, 8.1]",3795187,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Viktor Tsygankov,16509.0,Left Wing,85,Ukraine,911,['1ebc87ff-832d-4f58-aa11-f0cf69b6bf04'],26,,,,,,,,,,,,,,Ukraine,00:22:26.477,Ball Recovery,,43.7,8.1,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,d4687e02-9d8d-4100-b474-02384baa2e5f,3133,,"[15.6, 59.5]",3795187,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,87,Ukraine,911,,2,,,,,,,,,,,,,,Ukraine,00:24:02.594,Ball Recovery,,15.6,59.5,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,a940131f-fadf-4e1e-a3fa-12aa60fdbe5b,3146,,"[105.7, 15.6]",3795187,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Rashford,3318.0,Left Wing,87,Ukraine,911,['ac9b91fb-7dd6-4108-ae5b-be7b62acf8ef'],9,,,,,,,,,,,,,,England,00:24:09.056,Ball Recovery,True,105.7,15.6,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0d3dfa84-cb00-4b71-82fa-f2352010e0f1,3150,,"[14.4, 62.6]",3795187,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,87,Ukraine,911,,10,,,,,,,,,,,,,,Ukraine,00:24:10.581,Ball Recovery,,14.4,62.6,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,29219fed-5863-48be-af52-01ebdc9a7f56,3165,,"[76.4, 30.1]",3795187,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,87,Ukraine,911,,24,,,,,,,,,,,,,,Ukraine,00:24:24.242,Ball Recovery,,76.4,30.1,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,6bfde2d4-0def-4d08-9aa4-25692d65c163,3304,,"[104.8, 7.0]",3795187,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mason Mount,7843.0,Center Attacking Midfield,89,England,768,['c5bf2670-1cdb-43cd-abae-b3a8dbd779ed'],30,,,,,,,,,,,,,,England,00:26:30.293,Ball Recovery,True,104.8,7.0,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,c0a9f9e3-6bef-4ee0-9221-05fd0e64faae,3343,,"[9.7, 60.9]",3795187,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Evgeny Makarenko,16311.0,Center Defensive Midfield,91,Ukraine,911,['e6981520-408c-4958-8e00-ea3e5791a8be'],56,,,,,,,,,,,,,,Ukraine,00:27:56.277,Ball Recovery,True,9.7,60.9,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,44da2be3-1021-4418-ae00-43c1ec409b9c,3361,,"[5.1, 72.9]",3795187,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,91,Ukraine,911,,7,,,,,,,,,,,,,,Ukraine,00:28:07.419,Ball Recovery,,5.1,72.9,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,23c70ae5-9dd8-4309-8af8-18ddc9370902,3370,,"[76.7, 8.8]",3795187,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Maguire,3336.0,Left Center Back,92,England,768,['49be07ca-3608-4922-9db4-81d8dff2d076'],12,,,,,,,,,,,,,,England,00:28:12.691,Ball Recovery,,76.7,8.8,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,7b62abbc-f43d-42d1-a108-b9087f883b39,3402,,"[94.0, 43.2]",3795187,73,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,94,Ukraine,911,,43,,,,,,,,,,,,,,Ukraine,00:28:43.760,Ball Recovery,,94.0,43.2,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,a77a5798-9796-4c23-a148-163e1536208a,3407,,"[12.6, 54.9]",3795187,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,95,England,768,"['ccb63fd8-e7ea-4bb0-ab72-2af0fd03427a', 'e38e762a-6b1b-40cb-9f2e-5244c9a9e841']",48,,,,,,,,,,,,,,England,00:28:48.061,Ball Recovery,True,12.6,54.9,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,9d2eb147-b93a-49f0-bd1f-e1192dbe46e1,3411,,"[0.1, 52.7]",3795187,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Pickford,3468.0,Goalkeeper,95,England,768,,51,,,,,,,,,,,,,,England,00:28:51.238,Ball Recovery,,0.1,52.7,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,9ed9cd71-81d6-49d0-81d8-1d92d15776fc,3534,,"[82.2, 24.1]",3795187,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oleksandr Zinchenko,3575.0,Left Center Midfield,99,Ukraine,911,['ab29cc16-f753-41d2-b92f-d989162897d8'],1,,,,,,,,,,,,,,Ukraine,00:32:01.790,Ball Recovery,,82.2,24.1,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,65c43d81-af2d-4e5f-b3b2-b0afad09edf2,3638,,"[96.4, 67.4]",3795187,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mykola Shaparenko,21294.0,Right Center Midfield,101,Ukraine,911,,12,,,,,,,,,,,,,,Ukraine,00:34:12.570,Ball Recovery,,96.4,67.4,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,8eebd1c1-7af2-4e8e-8eec-77deb72ebc34,3653,,"[19.7, 7.5]",3795187,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jude Bellingham,30714.0,Right Defensive Midfield,101,Ukraine,911,['b13aed56-6fbe-41f6-a61f-c65ea3c17d9c'],19,,,,,,,,,,,,,,England,00:34:19.363,Ball Recovery,True,19.7,7.5,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,a9aafe8e-ba95-496c-87ad-3f8cffe1ab79,3955,,"[6.7, 53.5]",3795187,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jadon Sancho,12423.0,Right Wing,107,Ukraine,911,['ea981cd0-3be4-48b8-9f27-bbecd7934a7b'],52,,,,,,,,,,,,,,England,00:39:52.193,Ball Recovery,True,6.7,53.5,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0fc3f4aa-a69a-4f45-92af-e5c2d8c8f712,3960,,"[117.8, 30.7]",3795187,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Yaremchuk,23649.0,Center Forward,107,Ukraine,911,['827ae0ff-8302-4915-85e7-345d549deb2f'],55,,,,,,,,,,,,,,Ukraine,00:39:55.443,Ball Recovery,True,117.8,30.7,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,bd65f502-57d6-4e21-9403-65c15d28ebf4,4133,,"[15.7, 48.0]",3795187,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,109,Ukraine,911,['218566ba-18f4-4983-b598-da8c0b9af0e3'],40,,,,,,,,,,,,,,England,00:42:40.602,Ball Recovery,,15.7,48.0,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,203d4a4d-d303-4c2a-b3e8-0ff02a8ad13b,4152,,"[11.8, 23.9]",3795187,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Pickford,3468.0,Goalkeeper,110,England,768,,59,,,,,,,,,,,,,,England,00:42:59.150,Ball Recovery,,11.8,23.9,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,ce00fa7e-df64-4a2a-bdf8-53ed67131bc4,4248,,"[106.9, 17.1]",3795187,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Viktor Tsygankov,16509.0,Left Wing,111,Ukraine,911,,51,,,,,,,,,,,,,,Ukraine,00:44:51.807,Ball Recovery,,106.9,17.1,,,,,
,,,,,,Head,True,,,,,,,,,,,0.0,,,,,,,,,,98e8f875-1397-4512-ba1f-20ad5d1fd470,324,,"[29.8, 26.3]",3795187,6,,True,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Luke Shaw,3382.0,Left Back,5,Ukraine,911,,1,,,,,,,,,,,,,,England,00:06:01.979,Clearance,True,29.8,26.3,,,,,
,,,,,,Left Foot,,True,,,,,,,,,,0.0,,,,,,,,,,f5ca4914-d1de-496f-89df-0eac1837ebea,342,,"[37.5, 15.8]",3795187,6,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,6,Ukraine,911,,28,,,,,,,,,,,,,,England,00:06:28.440,Clearance,True,37.5,15.8,,,,,
,,,,,,Right Foot,,,,True,,,,,,,,0.0,,,,,,,,,,99936b98-2d36-4e48-a0c0-1744b01176bc,371,,"[12.4, 33.8]",3795187,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Harry Kane,10955.0,Center Forward,8,Ukraine,911,['b4b43e77-26ae-4158-ae21-c42319449922'],43,,,,,,,,,,,,,,England,00:07:43.825,Clearance,True,12.4,33.8,,,,,
,,,,,,Other,,,True,,,,,,,,,0.0,,,,,,,,,,0ef2144d-3863-4894-9451-3615ac9b98ef,871,,"[11.2, 42.7]",3795187,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kyle Walker,3205.0,Right Back,21,Ukraine,911,['bb62fceb-9a36-4e31-9410-8fc9bf26a409'],53,,,,,,,,,,,,,,England,00:16:53.730,Clearance,True,11.2,42.7,,,,,
,,,,,,Head,True,,,,,,,,,,,0.0,,,,,,,,,,8e6db5e4-992e-4fe2-b8b2-d68970fcfa8f,989,,"[34.7, 29.5]",3795187,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,23,England,768,['23431463-3b9a-4f60-9c92-d72945fa750f'],36,,,,,,,,,,,,,,England,00:20:36.675,Clearance,True,34.7,29.5,,,,,
