50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,"[105.9, 3.3]",,,,,,,,,,,,,0.77602303,,,,,,,,,,,,,90edeb62-4bba-4a04-bcf6-3030c4db8293,3872,,,"[105.9, 3.3]",3794685,95,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonardo Spinazzola,8286.0,Left Back,184,Italy,914,"['ac3717b2-ea22-4d49-8b70-161cf7c7f453', 'ad93af0a-1383-41c6-b06c-ea542cb836a3']",1,,,,,,,,,,,,,,,,Italy,00:50:01.024,Carry,,105.9,3.3,,,,,
,,,,,"[11.7, 53.0]",,,,,,,,,,,,,1.891807,,,,,,,,,,,,,091672b9-7495-4cf7-ba3b-459575767024,3876,,,"[14.8, 66.0]",3794685,95,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marko Arnautović,3325.0,Center Forward,184,Italy,914,"['2b058dd2-dcdb-42f4-b5fb-49476593782d', '78a58921-87f9-4952-8444-043328a13429']",2,,,,,,,,,,,,,,,,Austria,00:50:02.513,Carry,,14.8,66.0,,,,,
,,,,,"[48.3, 36.1]",,,,,,,,,,,,,0.33404,,,,,,,,,,,,,5a4ba0c6-446c-49d8-9d98-6627ffbbe05f,3884,,,"[47.3, 35.3]",3794685,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Kick Off,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,185,Italy,914,"['cc9d8fc6-4537-4173-9423-b0b7e2b06d34', 'e0edfc25-cb80-4b5b-a86a-e57bbe2720e5']",2,,,,,,,,,,,,,,,,Italy,00:00:02.208,Carry,,47.3,35.3,,,,,
,,,,,"[52.4, 29.8]",,,,,,,,,,,,,0.401153,,,,,,,,,,,,,e577b976-75da-44cc-91d4-40e99c3e83c3,3887,,,"[52.4, 29.8]",3794685,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Kick Off,Manuel Locatelli,7038.0,Left Center Midfield,185,Italy,914,"['43ec3e8f-7e93-4bab-ba1f-97779bfd74ec', 'acba9eaa-9877-4882-b7b1-b411a5fd4a53']",3,,,,,,,,,,,,,,,,Italy,00:00:03.664,Carry,,52.4,29.8,,,,,
,,,,,"[42.0, 13.0]",,,,,,,,,,,,,0.694989,,,,,,,,,,,,,adb04ff9-579b-455d-a8b6-692612fc7e4e,3890,,,"[41.7, 13.0]",3794685,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Kick Off,Francesco Acerbi,7119.0,Left Center Back,185,Italy,914,"['2b75f96c-3d6f-4521-b46b-fb31f7ba2399', '3162f00f-13d0-4695-8d1e-8937d3bffc50']",5,,,,,,,,,,,,,,,,Italy,00:00:05.964,Carry,,41.7,13.0,,,,,
,,,,,"[37.7, 45.9]",,,,,,,,,,,,,1.997206,,,,,,,,,,,,,d147e2e8-42e6-43a1-a4b5-147b20c8ef43,3893,,,"[34.9, 48.7]",3794685,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Kick Off,Leonardo Bonucci,7173.0,Right Center Back,185,Italy,914,"['25d44f90-da31-4756-8073-6188efdcd40b', 'e3c67822-96c0-4819-90ab-fd6c577e42de']",8,,,,,,,,,,,,,,,,Italy,00:00:08.281,Carry,,34.9,48.7,,,,,
,,,,,"[50.1, 14.4]",,,,,,,,,,,,,3.699322,,,,,,,,,,,,,fcee9394-219b-47a0-aea8-9c5eb72c1e69,3896,,,"[43.2, 18.6]",3794685,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Kick Off,Francesco Acerbi,7119.0,Left Center Back,185,Italy,914,"['3d0d7cbf-8e97-42c2-a521-4259bfb19e8c', 'a3738dd7-dd2d-4668-aa54-edc48863171e']",11,,,,,,,,,,,,,,,,Italy,00:00:11.918,Carry,,43.2,18.6,,,,,
,,,,,"[61.6, 65.2]",,,,,,,,,,,,,4.951321,,,,,,,,,,,,,5dbdb1d3-f009-40ee-8cae-23e244854c58,3899,,,"[41.7, 63.4]",3794685,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Kick Off,Giovanni Di Lorenzo,11514.0,Right Back,185,Italy,914,"['17e97b2e-5ae4-4bee-8df7-b6ad96cd216c', '5a103987-9e05-4090-b5d9-102f97fd2ed7']",18,,,,,,,,,,,,,,,,Italy,00:00:18.296,Carry,,41.7,63.4,,,,,
,,,,,"[55.4, 66.3]",,,,,,,,,,,,,0.327302,,,,,,,,,,,,,ae88a7b2-2b90-4970-8145-9f23313430d0,3904,,,"[55.4, 65.2]",3794685,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Kick Off,Giovanni Di Lorenzo,11514.0,Right Back,185,Italy,914,"['a9e464c2-43ce-452e-863d-4e5eccc7608b', 'bbda00b9-29df-4c69-8ecf-10c3ec4ba5aa']",26,,,,,,,,,,,,,,,,Italy,00:00:26.506,Carry,,55.4,65.2,,,,,
,,,,,"[65.0, 74.2]",,,,,,,,,,,,,1.048018,,,,,,,,,,,,,326bec41-e0c4-4ebf-a278-a08e32d2398a,3907,,,"[66.8, 74.1]",3794685,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Kick Off,Federico Chiesa,7156.0,Right Wing,185,Italy,914,"['0b672ad9-54f4-4c88-bbdd-e8a33b925009', '9b1b7003-4e70-467e-9150-ad700ed1f328']",28,,,,,,,,,,,,,,,,Italy,00:00:28.123,Carry,,66.8,74.1,,,,,
,,,,,"[46.3, 69.6]",,,,,,,,,,,,,0.761264,,,,,,,,,,,,,a36eab3e-84aa-41d4-b474-3003e1e2e452,3910,,,"[49.3, 71.8]",3794685,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Kick Off,Giovanni Di Lorenzo,11514.0,Right Back,185,Italy,914,"['d780901c-485e-471e-9560-052664d75f78', 'd9e41a8e-09d5-43ee-8935-724cf4d81d19']",30,,,,,,,,,,,,,,,,Italy,00:00:30.162,Carry,,49.3,71.8,,,,,
,,,,,"[14.6, 53.9]",,,,,,,,,,,,,1.521547,,,,,,,,,,,,,f33152fa-f996-46d5-85a9-d85d5617fe3d,3913,,,"[25.2, 58.0]",3794685,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Kick Off,Leonardo Bonucci,7173.0,Right Center Back,185,Italy,914,"['7e16057b-4787-4883-821a-6cb20b2e9327', 'e060f7b0-3c90-43ae-97c4-ba08e0646ccb']",32,,,,,,,,,,,,,,,,Italy,00:00:32.907,Carry,,25.2,58.0,,,,,
,,,,,"[15.0, 19.6]",,,,,,,,,,,,,1.658889,,,,,,,,,,,,,a0147be1-3456-4042-bc32-86ac79171809,3916,,,"[14.6, 27.9]",3794685,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Kick Off,Gianluigi Donnarumma,7036.0,Goalkeeper,185,Italy,914,"['98f05aa5-bf53-47b0-93b3-4f9a1ddfe594', 'c6a41a77-dad8-4a68-9dd0-bd94866b4fd3', 'e63681a3-cb14-4c4c-83f5-4c61452cd425']",36,,,,,,,,,,,,,,,,Italy,00:00:36.657,Carry,True,14.6,27.9,,,,,
,,,,,"[84.8, 75.3]",,,,,,,,,,,,,0.49429,,,,,,,,,,,,,669c41ab-99bd-4666-9d2d-e08ea131a3bc,3928,,,"[84.4, 75.9]",3794685,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Alessandro Schöpf,11281.0,Right Wing,186,Austria,915,"['28ff653d-bdd6-466b-944b-382a10b1065d', '3506fef3-fec5-4f9e-bca9-88ffa2179654', '9f6e4c4f-f888-4944-b93d-65bcdb808238', 'c82f8c7a-4224-4189-b240-628103ea6467']",50,,,,,,,,,,,,,,,,Austria,00:00:50.944,Carry,True,84.4,75.9,,,,,
,,,,,"[34.9, 54.7]",,,,,,,,,,,,,2.330128,,,,,,,,,,,,,304ff647-4a1b-4de8-8cd1-2ebc7499bfad,3938,,,"[27.1, 54.6]",3794685,92,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Leonardo Bonucci,7173.0,Right Center Back,188,Italy,914,"['f45001bb-62c9-40a0-8258-55146c1d3c52', 'f6b51735-f84e-4907-a9b8-09d8c043fad5']",3,,,,,,,,,,,,,,,,Italy,00:02:03.197,Carry,,27.1,54.6,,,,,
,,,,,"[34.0, 69.7]",,,,,,,,,,,,,1.292382,,,,,,,,,,,,,dad86cd8-705e-4f37-959a-36f310ebee3f,3944,,,"[34.0, 71.6]",3794685,92,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Aleksandar Dragović,3969.0,Right Center Back,189,Austria,915,"['0e8f396b-9062-4de9-8ff8-43060af4fc95', '6838cb5e-dfeb-420f-819b-0e90ebcdeea5']",23,,,,,,,,,,,,,,,,Austria,00:02:23.087,Carry,,34.0,71.6,,,,,
,,,,,"[34.3, 52.6]",,,,,,,,,,,,,1.275787,,,,,,,,,,,,,e6f29e1f-6a6e-42fa-a145-37431964a931,3947,,,"[34.3, 54.1]",3794685,92,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Martin Hinteregger,8307.0,Left Center Back,189,Austria,915,"['3b6d9280-f8b6-4bc3-a0cb-84f66f8fa14c', 'a2d29717-16cf-4da9-9c2f-2327c2de895c']",25,,,,,,,,,,,,,,,,Austria,00:02:25.761,Carry,,34.3,54.1,,,,,
,,,,,"[35.8, 65.6]",,,,,,,,,,,,,1.427223,,,,,,,,,,,,,1a2f5566-6281-4b0e-8a0f-5a2d319b0dec,3950,,,"[35.8, 65.6]",3794685,92,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Aleksandar Dragović,3969.0,Right Center Back,189,Austria,915,"['3a4bbd90-3c52-4338-b304-a7da9d40e35a', 'e6bfe670-89c6-4eb0-bb6b-1663e2339a91']",28,,,,,,,,,,,,,,,,Austria,00:02:28.092,Carry,,35.8,65.6,,,,,
,,,,,"[58.8, 50.3]",,,,,,,,,,,,,1.969822,,,,,,,,,,,,,bda2f03d-4cd3-4d56-b682-b6230be39b71,3955,,,"[55.1, 42.8]",3794685,92,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Marcel Sabitzer,8518.0,Center Attacking Midfield,189,Austria,915,"['15e84bd9-6f78-4aa5-a852-9ad6c509058c', '37fc6fae-07f1-4421-b4a3-b46610e9345f', 'a5c3db6a-5190-4d5f-b829-2c22a80f5cac']",32,,,,,,,,,,,,,,,,Austria,00:02:32.293,Carry,True,55.1,42.8,,,,,
,,,,,"[36.3, 12.7]",,,,,,,,,,,,,0.642836,,,,,,,,,,,,,b4493ebb-9f9c-46ce-89d9-120a9c3cbe10,3960,,,"[38.7, 13.0]",3794685,92,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Leonardo Spinazzola,8286.0,Left Back,190,Italy,914,"['ae78c6d2-6de1-4853-8f19-272e52413898', 'c34a7e2b-4d5c-44c7-98b3-dab19015f97c']",35,,,,,,,,,,,,,,,,Italy,00:02:35.802,Carry,,38.7,13.0,,,,,
,,,,,"[31.7, 36.3]",,,,,,,,,,,,,0.884747,,,,,,,,,,,,,ab8ebf69-cbda-495b-b782-df0077222b0b,3963,,,"[32.1, 34.0]",3794685,92,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,190,Italy,914,"['330db855-a95d-45e2-95ab-2ffcae72ff8d', '58973f48-959a-4b64-bd86-d790799ed12e']",38,,,,,,,,,,,,,,,,Italy,00:02:38.120,Carry,,32.1,34.0,,,,,
,,,,,"[49.6, 66.3]",,,,,,,,,,,,,1.070573,,,,,,,,,,,,,dd676c8a-7170-4582-9e1d-7c4f9503b585,3969,,,"[56.1, 63.5]",3794685,92,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Federico Chiesa,7156.0,Right Wing,190,Italy,914,"['dc0df779-9d69-4d91-a222-48168ffce8b4', 'ee6da2b9-fb49-486c-84d6-9a4c02ca137b', 'f1b0e7b2-ea6d-49be-8642-c08cea8bd4cc', 'f8930832-2194-42ae-a1a5-72db6ca72121']",43,,,,,,,,,,,,,,,,Italy,00:02:43.353,Carry,True,56.1,63.5,,,,,
,,,,,"[36.2, 73.2]",,,,,,,,,,,,,1.621795,,,,,,,,,,,,,e77c6515-0dcc-4e44-b0bc-c4187e20b17f,3976,,,"[35.3, 72.7]",3794685,92,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Giovanni Di Lorenzo,11514.0,Right Back,190,Italy,914,"['257f46fb-fb68-4519-bc6a-6f149c624f1b', '2d0546e9-2535-4677-afa9-7d1132c88289', '6f3f0974-2d3f-4022-ab87-a943d83ceb96']",46,,,,,,,,,,,,,,,,Italy,00:02:46.711,Carry,True,35.3,72.7,,,,,
,,,,,"[17.0, 37.1]",,,,,,,,,,,,,1.09112,,,,,,,,,,,,,8c9e3df0-dafc-43c3-8654-a8301e005eaf,3985,,,"[16.0, 43.7]",3794685,93,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,191,Italy,914,"['69998914-d097-4bf6-8c8c-bd4cadc81e9a', 'b66f4e4e-4a56-46af-916a-0a9e8a64a249']",8,,,,,,,,,,,,,,,,Italy,00:03:08.150,Carry,,16.0,43.7,,,,,
,,,,,"[55.2, 6.8]",,,,,,,,,,,,,5.595909,,,,,,,,,,,,,1e91d9ad-ca70-4346-ac9f-7b388a244e5e,3988,,,"[26.2, 15.9]",3794685,93,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,191,Italy,914,"['18c6b303-9ef0-446f-8af7-845658911add', 'ae3f5af9-8632-4a8a-97ab-347a04e05f99']",10,,,,,,,,,,,,,,,,Italy,00:03:10.862,Carry,,26.2,15.9,,,,,
,,,,,"[88.5, 11.3]",,,,,,,,,,,,,4.645874,,,,,,,,,,,,,7c015e38-beb6-4947-bb01-c9f2639fd691,3991,,,"[95.7, 14.4]",3794685,93,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Leonardo Spinazzola,8286.0,Left Back,191,Italy,914,"['025cd549-3977-4d7b-9056-2ea52274d66b', '55c230a2-8a35-4ae7-9e34-11c990953f9a', 'b6fe2551-475f-4147-9a2b-30cb556f54ee']",18,,,,,,,,,,,,,,,,Italy,00:03:18.580,Carry,True,95.7,14.4,,,,,
,,,,,"[70.6, 16.5]",,,,,,,,,,,,,1.288403,,,,,,,,,,,,,654e749b-122b-4107-b463-21bae883523f,3997,,,"[70.5, 12.7]",3794685,93,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,191,Italy,914,"['7be7926a-7343-4acd-af42-c0d1ad581a7d', 'd192b0c8-31c7-491a-8daa-dd96e1851bfc']",24,,,,,,,,,,,,,,,,Italy,00:03:24.717,Carry,,70.5,12.7,,,,,
,,,,,"[84.3, 57.0]",,,,,,,,,,,,,6.262256,,,,,,,,,,,,,21c83a4a-dbac-49fd-a682-adb6715d32df,4000,,,"[66.8, 57.9]",3794685,93,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Giovanni Di Lorenzo,11514.0,Right Back,191,Italy,914,"['cd7bf21c-17f3-4d1d-8320-fe219dfada57', 'db270dde-1fda-406c-8303-1bd43bb81b06']",28,,,,,,,,,,,,,,,,Italy,00:03:28.548,Carry,,66.8,57.9,,,,,
,,,,,"[100.8, 48.5]",,,,,,,,,,,,,1.84976,,,,,,,,,,,,,36b5e687-03d2-42ef-8c44-308f01481c05,4004,,,"[101.9, 42.3]",3794685,93,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Andrea Belotti,7471.0,Center Forward,191,Italy,914,"['13045eb0-daf6-4565-ad4f-566cd2152985', '5cfeebf8-9474-43c5-81cb-84bdb214448e', '7587a8e6-d241-4420-b109-fb5f0ca2edbd']",35,,,,,,,,,,,,,,,,Italy,00:03:35.880,Carry,True,101.9,42.3,,,,,
,,,,,"[108.1, 57.3]",,,,,,,,,,,,,0.906133,,,,,,,,,,,,,c93676da-24ea-4fb7-a744-1807b3ecd499,4007,,,"[105.4, 56.0]",3794685,93,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Federico Chiesa,7156.0,Right Wing,191,Italy,914,"['60f24255-eee5-49f3-a463-d3df2e43aaff', 'e813d4fb-a0f1-4517-8c48-1127c83228f8']",38,,,,,,,,,,,,,,,,Italy,00:03:38.871,Carry,,105.4,56.0,,,,,
,,,,,"[52.0, 10.5]",,,,,,,,,,,,,0.051768,,,,,,,,,,,,,7d62e78e-b599-40b9-a533-386582b01e62,4015,,,"[52.0, 10.5]",3794685,94,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Marko Arnautović,3325.0,Center Forward,194,Austria,915,"['469026a6-c8a1-4d4d-91a0-52bbc090529e', '8d8096bd-b596-4530-b76c-735a7a3a869d', 'acc29fd9-d0a8-45ca-8672-a88df75ad6ec']",2,,,,,,,,,,,,,,,,Austria,00:04:02.998,Carry,True,52.0,10.5,,,,,
,,,,,"[42.7, 50.7]",,,,,,,,,,,,,0.832242,,,,,,,,,,,,,3c68e3b9-373b-4bc6-b6cb-985904a9cf14,4019,,,"[43.6, 56.2]",3794685,94,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Francesco Acerbi,7119.0,Left Center Back,195,Italy,914,"['56e44aff-513c-4a43-8660-46adab3169b8', 'ef60424d-9273-46e9-a4ac-9efaa19cceeb']",6,,,,,,,,,,,,,,,,Italy,00:04:06.442,Carry,,43.6,56.2,,,,,
,,,,,"[67.3, 39.5]",,,,,,,,,,,,,5.644378,,,,,,,,,,,,,922881c3-1472-4664-b3ab-6d43cd57737d,4022,,,"[48.4, 59.4]",3794685,94,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,195,Italy,914,"['76b6590c-5124-4fff-891c-d2275de72ff2', 'fce880e8-4fb0-4534-9725-2e90037da57a']",8,,,,,,,,,,,,,,,,Italy,00:04:08.547,Carry,,48.4,59.4,,,,,
,,,,,"[65.8, 22.9]",,,,,,,,,,,,,1.113421,,,,,,,,,,,,,e648348f-5b8a-4ea4-b11d-d225000a682c,4025,,,"[62.1, 26.1]",3794685,94,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Manuel Locatelli,7038.0,Left Center Midfield,195,Italy,914,"['645f9c9e-ea6e-4dbd-aed7-a81f303a25bf', '7270b4d3-4793-4666-bda9-bad9d2f6b59c']",15,,,,,,,,,,,,,,,,Italy,00:04:15.945,Carry,,62.1,26.1,,,,,
,,,,,"[91.2, 25.3]",,,,,,,,,,,,,2.742474,,,,,,,,,,,,,8e067727-b4bd-4b06-ab89-155a697f532c,4028,,,"[93.0, 19.6]",3794685,94,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Leonardo Spinazzola,8286.0,Left Back,195,Italy,914,"['1ccb1467-9810-4fa0-8a9d-a6e549a5a2f4', '7e0fea51-5f02-462d-a9b3-8af601fb41af']",18,,,,,,,,,,,,,,,,Italy,00:04:18.323,Carry,,93.0,19.6,,,,,
,,,,,"[112.9, 51.9]",,,,,,,,,,,,,1.175426,,,,,,,,,,,,,120fc7ac-69cb-4f0e-8521-b78bec46a452,4031,,,"[113.9, 56.0]",3794685,94,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Federico Chiesa,7156.0,Right Wing,195,Italy,914,"['116b4b97-86b8-49be-93cd-edea437587f0', '3c8d2a89-632d-464c-8fee-93eb12377a8e', 'b83a0b49-530d-4a2d-bd4c-51b9d56c0091']",23,,,,,,,,,,,,,,,,Italy,00:04:23.555,Carry,True,113.9,56.0,,,,,
,,,,,"[115.7, 50.5]",,,,,,,,,,,,,0.576262,,,,,,,,,,,,,594e4948-1ab7-44c8-9391-a3c79cffbbc5,4035,,,"[112.9, 51.9]",3794685,94,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Federico Chiesa,7156.0,Right Wing,195,Italy,914,"['3c8d2a89-632d-464c-8fee-93eb12377a8e', 'ac840543-5fb4-4291-8b6d-6399eaf2b050', 'e3bc51b7-80fc-4260-843f-4cde2f0a6f3b']",24,,,,,,,,,,,,,,,,Italy,00:04:24.730,Carry,True,112.9,51.9,,,,,
,,,,,"[69.4, 61.9]",,,,,,,,,,,,,3.61057,,,,,,,,,,,,,58e4bd4d-d1b2-4f9e-b074-be3910e7dc39,4042,,,"[70.8, 74.5]",3794685,95,,,,,,,,,,,,,,,,,,,,,,,,3,From Kick Off,Alessandro Schöpf,11281.0,Right Wing,196,Austria,915,"['584aba4c-1c19-4ee4-bbbe-2176d06d8581', 'de1c088f-ed5e-451e-9a94-d043c5825ed7']",49,,,,,,,,,,,,,,,,Austria,00:05:49.943,Carry,,70.8,74.5,,,,,
,,,,,"[95.4, 33.7]",,,,,,,,,,,,,0.415596,,,,,,,,,,,,,f6e3551b-dee4-40bb-8874-ffcaff0edca2,4056,,,"[95.9, 33.3]",3794685,96,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Sasa Kalajdzic,18762.0,Center Forward,197,Austria,915,"['69b4fee9-4d3b-4c7b-b392-3aabb34aa5b1', '69ded8da-f387-41ff-a81f-bddc27a2f925', 'a5f3f1cb-fe15-4fa3-82ec-b5bfaa28501c']",34,,,,,,,,,,,,,,,,Austria,00:06:34.029,Carry,True,95.9,33.3,,,,,
,,,,,"[91.6, 60.9]",,,,,,,,,,,,,1.229132,,,,,,,,,,,,,022f3749-5fad-4c30-b498-23e83d857d41,4063,,,"[89.9, 51.7]",3794685,96,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Xaver Schlager,8769.0,Right Defensive Midfield,197,Austria,915,"['17e4f9a9-8d66-49e3-8fd0-6fdc5b839b7c', '1b5b9426-ea9b-48bb-8a5e-1eda4f7e69be', '67734227-9c84-47d3-b2eb-45bd281e8c53']",37,,,,,,,,,,,,,,,,Austria,00:06:37.033,Carry,True,89.9,51.7,,,,,
,,,,,"[85.1, 61.5]",,,,,,,,,,,,,1.703344,,,,,,,,,,,,,27d46170-56e1-4dba-820f-cdde881d53da,4066,,,"[86.9, 67.1]",3794685,96,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Stefan Lainer,8779.0,Right Back,197,Austria,915,"['5998aaac-75be-4998-bc25-7ee34c22f443', 'bf94880c-1632-4ee9-abfd-d3abb8b59cfd']",39,,,,,,,,,,,,,,,,Austria,00:06:39.168,Carry,,86.9,67.1,,,,,
,,,,,"[36.6, 17.4]",,,,,,,,,,,,,0.16926,,,,,,,,,,,,,f2ae7be5-12ee-4239-8c2b-3cc018573065,4075,,,"[36.6, 17.2]",3794685,96,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Andrea Belotti,7471.0,Center Forward,198,Italy,914,"['916a83d9-3f6d-4231-920a-1f78ee98678f', 'b188b167-781b-4d55-a937-2ae73cf255c0']",47,,,,,,,,,,,,,,,,Italy,00:06:47.774,Carry,,36.6,17.2,,,,,
,,,,,"[70.3, 5.4]",,,,,,,,,,,,,4.446369,,,,,,,,,,,,,fbd1ae78-8037-47b0-804f-889f1670850b,4079,,,"[48.7, 6.8]",3794685,96,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Lorenzo Insigne,7037.0,Left Wing,198,Italy,914,"['0c4cff43-a094-43f6-b96e-cfdd717745c4', '61d81d23-5e3a-4780-88a4-b4477ecf5f14', '904422a5-f7ed-4aa4-8758-ccdbe9ab27b9', 'be5638f3-eada-4266-b40a-652675dfa639']",50,,,,,,,,,,,,,,,,Italy,00:06:50.395,Carry,True,48.7,6.8,,,,,
,,,,,"[47.8, 61.9]",,,,,,,,,,,,,0.637218,,,,,,,,,,,,,5cc6a476-596f-44ec-8ee6-168d3f039772,4089,,,"[53.5, 66.4]",3794685,97,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Sasa Kalajdzic,18762.0,Center Forward,199,Italy,914,"['cb933ed2-596a-490c-b597-724742d9f895', 'edd0a048-6057-4bde-b70d-c868dd8c34f1']",34,,,,,,,,,,,,,,,,Austria,00:07:34.179,Carry,,53.5,66.4,,,,,
,,,,,"[26.2, 62.9]",,,,,,,,,,,,,1.556449,,,,,,,,,,,,,b993d4ad-9c22-4a55-b17e-9bcfe68e339d,4097,,,"[23.8, 62.9]",3794685,97,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,199,Italy,914,"['1fa75c2f-dcaa-458e-b670-4abde911d2d5', 'ec58f13a-7da7-421f-9228-5dc9206f5898']",45,,,,,,,,,,,,,,,,Italy,00:07:45.520,Carry,,23.8,62.9,,,,,
,,,,,"[76.5, 67.7]",,,,,,,,,,,,,2.826204,,,,,,,,,,,,,b12f317f-7aa6-404b-a722-6782c36512eb,4100,,,"[57.2, 67.0]",3794685,97,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Matteo Pessina,11601.0,Right Center Midfield,199,Italy,914,"['353dd627-149c-4a6b-8765-feaf930cf932', '43ec3384-9f1d-49cf-9bb0-f6a86e73f296', '6d6036a3-e62b-49db-b69c-5696540a9e3d']",48,,,,,,,,,,,,,,,,Italy,00:07:48.955,Carry,True,57.2,67.0,,,,,
,,,,,"[30.6, 11.5]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,e33c19e9-d551-41dd-bbff-08a589926d83,4109,,,"[29.9, 11.0]",3794685,97,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,200,Austria,915,"['2b524503-b20a-4916-8fb2-8c4956889864', '8151d204-767a-4ba6-af0d-2817430663ee', 'be22fbfa-b434-49a8-99aa-e160806c6c1a']",54,,,,,,,,,,,,,,,,Austria,00:07:54.292,Carry,True,29.9,11.0,,,,,
,,,,,"[47.4, 58.5]",,,,,,,,,,,,,2.579892,,,,,,,,,,,,,e3f72ad0-a366-4722-adf5-8c4917488183,4121,,,"[35.3, 60.5]",3794685,98,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Aleksandar Dragović,3969.0,Right Center Back,201,Austria,915,"['0f1a4c79-75c2-413f-b159-778c9e3bd3d7', 'd5d4fc01-7de1-4729-b57f-de5a0dae451e']",10,,,,,,,,,,,,,,,,Austria,00:08:10.454,Carry,,35.3,60.5,,,,,
