ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,0.675993,,,,,,,,,,,,,,19eb9e8a-5680-4abf-8613-c8684d00f027,151,,,"[83.9, 75.4]",3788742,3,,,,-0.21866895,,Left Foot,,,"[92.9, 73.4]",,Ground Pass,,9.219544,,Incomplete,,Teemu Pukki,,,,,,1,From Throw In,Robin Lod,24321.0,Right Center Midfield,8,Finland,1835,"['87b0b17a-c4e8-41d0-a677-f49bee4ac3ff', '8aeec17c-7899-4a0c-b447-8eb0a4cce59f', 'ce1e5a7d-ded1-40a5-ad01-aa4d6e69869f']",30,,,,,,,,,,,,,,Finland,00:03:30.922,Pass,True,83.9,75.4,92.9,73.4,,,
,,,,,,,,,,,,,,,1.876168,,,,,,,,,,,,,,f70cbfd5-18cc-4833-ad83-00a99572fbec,155,,,"[30.4, 10.2]",3788742,3,,,,-0.38810357,,Right Foot,,,"[48.5, 2.8]",,Ground Pass,,19.554283,,,,Martin Braithwaite Christensen,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Back,9,Denmark,776,['95f7c56d-d311-48e5-87c0-22010b4abf69'],33,,,,,,,,,,,,,,Denmark,00:03:33.094,Pass,,30.4,10.2,48.5,2.8,,,
,,,,,,,,,,,,,,,2.275179,,,,,,,,,,,,,,e238a7e4-d44e-4e88-823c-2eee4b352dd8,162,,,"[65.4, 3.0]",3788742,4,True,,,2.586597,,Left Foot,,,"[55.4, 9.2]",,Ground Pass,,11.766053,,,,Pierre-Emile Højbjerg,,,,,Free Kick,1,From Free Kick,Joakim Mæhle,16554.0,Left Back,10,Denmark,776,['54767164-1f6f-4a14-af73-737eebccc801'],2,,,,,,,,,,,,,,Denmark,00:04:02.444,Pass,,65.4,3.0,55.4,9.2,,,
,,,,,,,,,,,,,,,1.762112,,,,,,,,,,,,,,ae893c36-c951-430f-818c-015f1d4d992a,164,,,"[54.4, 11.3]",3788742,4,,,,1.5801419,,Right Foot,,,"[54.0, 54.1]",,Ground Pass,,42.80187,,,,Simon Thorup Kjær,,True,,,,1,From Free Kick,Pierre-Emile Højbjerg,3570.0,Center Defensive Midfield,10,Denmark,776,['69e7cd37-fb6c-48e2-928b-6b7c82f5f640'],7,,,,,,,,,,,,,,Denmark,00:04:07.695,Pass,,54.4,11.3,54.0,54.1,,,
,,,,,,,,,,,,,,,2.894408,,,,,,,,,,,,,,f1006aab-20da-4a74-bfa5-fc9b404ebae6,167,,,"[57.1, 52.3]",3788742,4,,,,-0.72983414,,Right Foot,,,"[101.7, 12.4]",,High Pass,,59.842876,,,,Martin Braithwaite Christensen,,,,,,1,From Free Kick,Simon Thorup Kjær,5534.0,Right Center Back,10,Denmark,776,['c0796c14-6237-4fe2-9c4b-650075e7d74c'],11,,,,,,,,,,,,,,Denmark,00:04:11.749,Pass,,57.1,52.3,101.7,12.4,,,
,,,,,,,,,,,,,,,0.431352,,,,,,,,,,,,,,adc180ad-e018-4302-862a-a1fea0f2fe49,171,,,"[116.9, 15.8]",3788742,4,,,,1.484058,,Left Foot,,,"[117.1, 18.1]",,Ground Pass,,2.3086793,,Incomplete,,Yussuf Yurary Poulsen,,,,,,1,From Free Kick,Martin Braithwaite Christensen,4447.0,Left Wing,10,Denmark,776,"['7f1c9f20-d9c0-49cf-89c7-3e8521663390', '8ead2aef-52a8-4f4c-8b8b-34c7b50651a9', 'bf19702b-aa66-4395-a8ca-1a90a5282a38']",18,,,,,,,,,,,,,,Denmark,00:04:18.776,Pass,True,116.9,15.8,117.1,18.1,,,
,,,,,,,,,,,,,,,2.525554,,,,,,,,,,,,,,6a5062fc-c355-412e-ad7e-c07ec565a3f6,174,,,"[120.0, 0.1]",3788742,5,,,,1.7305707,,Right Foot,,,"[112.7, 45.4]",,High Pass,True,45.88442,,,,Thomas Delaney,,True,Inswinging,,Corner,1,From Corner,Christian Dannemann Eriksen,3043.0,Right Center Midfield,11,Denmark,776,['1c97146e-2f80-4a54-aa98-7c7adce9e470'],2,,,,,,,,,,,,,,Denmark,00:05:02.114,Pass,,120.0,0.1,112.7,45.4,,,
,,,,,,,,,,,,,,,3.17341,,,,,,,,,,,,,,504817b2-3a7c-40ff-b3f6-c1626ae6c519,177,,,"[112.7, 45.4]",3788742,5,,,True,-1.5115187,,,,,"[114.7, 11.7]",,High Pass,,33.759296,,,,Christian Dannemann Eriksen,,,,,,1,From Corner,Thomas Delaney,5527.0,Left Center Midfield,11,Denmark,776,"['9a377a0b-7826-4cbb-ab4b-a6f161147c67', 'c8e334f9-fadf-449e-9fb1-18d619a4c85b']",4,,,,,,,,,,,,,,Denmark,00:05:04.639,Pass,True,112.7,45.4,114.7,11.7,,,
,,,,,,,,,,,,,,,1.183847,,,,,,,,,,,,,,017918d1-e648-42ea-a1c0-42383f271a0e,180,,,"[118.1, 14.0]",3788742,5,,,,1.553177,,Left Foot,True,,"[118.5, 36.7]",,Low Pass,,22.703524,,Incomplete,,,,,,,,1,From Corner,Christian Dannemann Eriksen,3043.0,Right Center Midfield,11,Denmark,776,['e1c06302-0fd3-40eb-8aed-b21b57601c69'],8,,,,,,,,,,,,,,Denmark,00:05:08.925,Pass,,118.1,14.0,118.5,36.7,,,
,,,,,,,,,,,,,,,0.833074,,,,,,,,,,,,,,5fafab70-b6b6-4d61-8181-707b5704a7bd,183,,,"[113.7, 22.8]",3788742,5,,,,1.2283233,,Right Foot,True,,"[117.8, 34.3]",,Low Pass,,12.209013,,Incomplete,,Yussuf Yurary Poulsen,,,,,Recovery,1,From Corner,Martin Braithwaite Christensen,4447.0,Left Wing,11,Denmark,776,"['c98d6480-be51-4e5c-894d-cc4b24927b48', 'ee5dd569-5183-4d26-bdf3-28fd7ab8ba81']",12,,,,,,,,,,,,,,Denmark,00:05:12.202,Pass,,113.7,22.8,117.8,34.3,,,
,,,,,,,,,,,,,,,3.17105,,,,,,,,,,,,,,b32ce22a-cfb9-46ce-8d7b-294b22eb4d05,190,,,"[4.0, 43.4]",3788742,5,True,,,0.48025125,,Right Foot,,,"[47.0, 65.8]",,High Pass,,48.48464,,Incomplete,,,,,,,Free Kick,1,From Free Kick,Lukáš Hrádecký,8667.0,Goalkeeper,12,Finland,1835,['3c418d91-c880-495e-891b-73da1fee8d23'],31,,,,,,,,,,,,,,Finland,00:05:31.222,Pass,,4.0,43.4,47.0,65.8,,,
,,,,,,,,,,,,,,,2.538228,,,,,,,,,,,,,,3c418d91-c880-495e-891b-73da1fee8d23,191,,,"[73.1, 14.3]",3788742,5,True,,,-1.518605,,Head,,,"[73.8, 0.9]",,High Pass,,13.418271,,,,Martin Braithwaite Christensen,,,,,Recovery,1,Regular Play,Joakim Mæhle,16554.0,Left Back,13,Denmark,776,"['b32ce22a-cfb9-46ce-8d7b-294b22eb4d05', 'd1e6bf76-5290-4505-a67c-de1b70a5a165']",34,,,,,,,,,,,,,,Denmark,00:05:34.393,Pass,,73.1,14.3,73.8,0.9,,,
,,,,,,,,,,,,,,,0.868864,,,,,,,,,,,,,,6eff3393-da01-4825-96d8-2cb22eb6bf8d,193,,,"[73.8, 0.9]",3788742,5,,,,0.9652517,,Right Foot,,,"[78.3, 7.4]",,Low Pass,,7.905694,,,,Joakim Mæhle,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,13,Denmark,776,['28c33081-69d3-43e5-a9fd-5e847e581083'],36,,,,,,,,,,,,,,Denmark,00:05:36.931,Pass,,73.8,0.9,78.3,7.4,,,
,,,,,,,,,,,,,,,0.595115,,,,,,,,,,,,,,e2b2ffc7-beac-4113-8fc1-699f86817fb4,196,,,"[78.3, 7.4]",3788742,5,,,,0.09691763,,Right Foot,,,"[85.5, 8.1]",,Ground Pass,,7.2339478,,,,Thomas Delaney,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Back,13,Denmark,776,['93bbd0cd-1d49-41ce-86f5-db235dbbb7e8'],38,,,,,,,,,,,,,,Denmark,00:05:38.634,Pass,,78.3,7.4,85.5,8.1,,,
,,,,,,,,,,,,,,,1.015836,,,,,,,,,,,,,,6019a43d-fe69-4553-b9df-7afe1145c976,199,,,"[86.1, 5.7]",3788742,5,,,,-2.5842972,,Left Foot,,,"[79.2, 1.4]",,Ground Pass,,8.130191,,,,Martin Braithwaite Christensen,,,,,,1,Regular Play,Thomas Delaney,5527.0,Left Center Midfield,13,Denmark,776,['c4806dba-d689-4b70-a04a-7bfdbab3792a'],40,,,,,,,,,,,,,,Denmark,00:05:40.247,Pass,,86.1,5.7,79.2,1.4,,,
,,,,,,,,,,,,,,,1.712715,,,,,,,,,,,,,,909c38e2-4d16-4f43-9b31-7d7ee269d488,202,,,"[80.7, 1.9]",3788742,5,,,,2.8543112,,Left Foot,,,"[63.1, 7.1]",,Ground Pass,,18.352112,,,,Pierre-Emile Højbjerg,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,13,Denmark,776,['e6c0bafa-8e55-472c-ae00-31b3c87730da'],41,,,,,,,,,,,,,,Denmark,00:05:41.693,Pass,,80.7,1.9,63.1,7.1,,,
,,,,,,,,,,,,,,,1.413404,,,,,,,,,,,,,,5550a4ce-5444-42dc-ad4b-3802519446ca,205,,,"[63.1, 15.4]",3788742,5,,,,1.9527447,,Right Foot,,,"[53.5, 39.3]",,Ground Pass,,25.75597,,,,Simon Thorup Kjær,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Center Defensive Midfield,13,Denmark,776,['c02217e8-b7df-430c-a984-b8cf4cfa3b0f'],44,,,,,,,,,,,,,,Denmark,00:05:44.850,Pass,,63.1,15.4,53.5,39.3,,,
,,,,,,,,,,,,,,,2.200526,,,,,,,,,,,,,,a170abb6-5884-4781-a87c-6066fd0af75c,208,,,"[54.8, 47.7]",3788742,5,,,,1.1882513,,Left Foot,,,"[61.6, 64.6]",,Ground Pass,,18.216751,,,,Daniel Wass,,,,,,1,Regular Play,Simon Thorup Kjær,5534.0,Right Center Back,13,Denmark,776,['5d4053c0-8362-40f1-ac22-9e0bda024817'],48,,,,,,,,,,,,,,Denmark,00:05:48.186,Pass,,54.8,47.7,61.6,64.6,,,
,,,,,,,,,,,,,,,1.958697,,,,,,,,,,,,,,78f4a483-f81d-4c39-909a-be42502fe34e,212,,,"[67.8, 74.4]",3788742,5,,,,-2.785373,,Right Foot,,,"[46.3, 66.4]",,Ground Pass,,22.94014,,,,Simon Thorup Kjær,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Back,13,Denmark,776,"['0e8ec234-aece-4c12-9c6f-b8021fb762af', '3caad2f4-2d61-446d-8fb3-7781e95a22eb']",54,,,,,,,,,,,,,,Denmark,00:05:54.138,Pass,True,67.8,74.4,46.3,66.4,,,
,,,,,,,,,,,,,,,2.15256,,,,,,,,,,,,,,e44de623-860c-429a-99f8-bf3eeb6c1b24,215,,,"[48.3, 60.6]",3788742,5,,,,-1.7777885,,Right Foot,,,"[44.1, 40.6]",,Ground Pass,,20.436243,,,,Andreas Christensen,,,,,,1,Regular Play,Simon Thorup Kjær,5534.0,Right Center Back,13,Denmark,776,['98905698-c07c-4ec6-9863-31ec2a3945d1'],58,,,,,,,,,,,,,,Denmark,00:05:58.268,Pass,,48.3,60.6,44.1,40.6,,,
,,,,,,,,,,,,,,,1.010656,,,,,,,,,,,,,,f9dec153-28e5-4adf-9ad3-a9c774dae3d4,219,,,"[43.8, 43.6]",3788742,6,,,,0.124354996,,Right Foot,,,"[55.8, 45.1]",,Ground Pass,,12.093387,,,,Christian Dannemann Eriksen,,,,,,1,Regular Play,Andreas Christensen,3959.0,Left Center Back,13,Denmark,776,"['98b4412e-97d8-4527-b8cf-0b49156da47a', 'cd7cef94-bb84-4334-bc53-ff73b28ab794']",0,,,,,,,,,,,,,,Denmark,00:06:00.686,Pass,True,43.8,43.6,55.8,45.1,,,
,,,,,,,,,,,,,,,1.687821,,,,,,,,,,,,,,535bf148-e99a-40e5-9db8-55ed8a516b9d,221,,,"[55.8, 45.1]",3788742,6,,,,-1.8195063,,Left Foot,,,"[47.8, 13.6]",,High Pass,,32.5,,,,Pierre-Emile Højbjerg,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Right Center Midfield,13,Denmark,776,['d0a1d507-29a2-4dc0-888c-4d6bd6224b9b'],1,,,,,,,,,,,,,,Denmark,00:06:01.696,Pass,,55.8,45.1,47.8,13.6,,,
,,,,,,,,,,,,,,,1.041625,,,,,,,,,,,,,,b95b701c-c662-487b-9077-000b78efb2f2,224,,,"[62.7, 15.0]",3788742,6,,,,1.5707964,,Right Foot,,,"[62.7, 23.3]",,Ground Pass,,8.3,,,,Thomas Delaney,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Center Defensive Midfield,13,Denmark,776,['2d3c5159-cb88-456b-82f9-38971e2e7d20'],7,,,,,,,,,,,,,,Denmark,00:06:07.776,Pass,,62.7,15.0,62.7,23.3,,,
,,,,,,,,,,,,,,,1.202828,,,,,,,,,,,,,,a86134f5-7c37-4b0b-8338-8c1d76340d17,226,,,"[62.6, 23.3]",3788742,6,,,,-2.378747,,Left Foot,,,"[55.8, 16.8]",,Ground Pass,,9.406913,,,,Pierre-Emile Højbjerg,,,,,,1,Regular Play,Thomas Delaney,5527.0,Left Center Midfield,13,Denmark,776,['98a580e6-89aa-4e19-834c-e6eb318b67e6'],8,,,,,,,,,,,,,,Denmark,00:06:08.818,Pass,,62.6,23.3,55.8,16.8,,,
,,,,,,,,,,,,,,,2.203313,,,,,,,,,,,,,,ebea7d9f-0b3f-410e-9dd3-d58302e5bb89,230,,,"[55.2, 17.6]",3788742,6,,,,2.3598309,,Right Foot,,,"[41.4, 31.3]",,Ground Pass,,19.445564,,,,Andreas Christensen,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Center Defensive Midfield,13,Denmark,776,"['0899d4a4-233a-45c8-a82d-2497060678f3', '9f9a4495-9f49-47db-90f4-86e5044cc05c']",11,,,,,,,,,,,,,,Denmark,00:06:11.472,Pass,True,55.2,17.6,41.4,31.3,,,
,,,,,,,,,,,,,,,1.893849,,,,,,,,,,,,,,d112a6ac-94e8-42f5-9f2c-cf4b7c2ffa40,233,,,"[43.7, 30.9]",3788742,6,,,,-0.9052146,,Right Foot,,,"[61.6, 8.1]",,Ground Pass,,28.987066,,,,Joakim Mæhle,,,,,,1,Regular Play,Andreas Christensen,3959.0,Left Center Back,13,Denmark,776,['a8816208-3537-47fd-99a8-dd68914585b7'],15,,,,,,,,,,,,,,Denmark,00:06:15.417,Pass,,43.7,30.9,61.6,8.1,,,
,,,,,,,,,,,,,,,0.746716,,,,,,,,,,,,,,a4fed87d-405b-4eff-8812-e744cafca1af,236,,,"[67.8, 7.4]",3788742,6,,,,0.51094955,,Right Foot,,,"[81.0, 14.8]",,Ground Pass,,15.132746,,,,Jonas Older Wind,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Back,13,Denmark,776,['bffae12e-ba4f-4ae0-9655-79407863f6e4'],19,,,,,,,,,,,,,,Denmark,00:06:19.484,Pass,,67.8,7.4,81.0,14.8,,,
,,,,,,,,,,,,,,,0.970655,,,,,,,,,,,,,,dce83a8e-f5b1-46da-9f92-0ef5038da674,239,,,"[77.2, 14.8]",3788742,6,,,,-2.619501,,Right Foot,,,"[69.9, 10.6]",,Ground Pass,,8.421995,,,,Thomas Delaney,,,,,,1,Regular Play,Jonas Older Wind,21261.0,Center Forward,13,Denmark,776,['05846190-9265-434c-9cf9-dc6a9c5f7386'],21,,,,,,,,,,,,,,Denmark,00:06:21.139,Pass,,77.2,14.8,69.9,10.6,,,
,,,,,,,,,,,,,,,1.010273,,,,,,,,,,,,,,63e1b83f-8d99-4035-b9ef-ab5fdffeb03f,242,,,"[70.3, 6.1]",3788742,6,,,,-0.36120376,,Left Foot,,,"[83.8, 1.0]",,Ground Pass,,14.431216,,,,Joakim Mæhle,,,,,,1,Regular Play,Thomas Delaney,5527.0,Left Center Midfield,13,Denmark,776,['43b9471e-ad96-492c-bad8-6401e2c8353b'],22,,,,,,,,,,,,,,Denmark,00:06:22.852,Pass,,70.3,6.1,83.8,1.0,,,
,,,,,,,,,,,,,,,1.122784,,,,,,,,,,,,,,3faa0e7e-3ffc-41ad-a9e1-22b33ae16042,245,,,"[90.2, 2.7]",3788742,6,,,,0.35444918,,Right Foot,,,"[102.9, 7.4]",,Ground Pass,,13.541787,,,,Martin Braithwaite Christensen,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Back,13,Denmark,776,['51183784-2d26-4564-ad0e-4ae220b5e311'],25,,,,,,,,,,,,,,Denmark,00:06:25.229,Pass,,90.2,2.7,102.9,7.4,,,
,,,,,,,,,,,,,,,1.236039,,,,,,,,,,,,,,87a8c904-7275-4345-9223-323ac810fde1,247,,,"[102.9, 7.4]",3788742,6,,,,1.8063413,,Right Foot,,,"[101.7, 12.4]",,Ground Pass,,5.141984,,Incomplete,,Joakim Mæhle,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,13,Denmark,776,"['4a94d210-2e9a-4b08-aeb6-f37a4727738b', 'ce6ba0ab-0805-417d-82eb-95ca3c3858c3']",26,,,,,,,,,,,,,,Denmark,00:06:26.352,Pass,,102.9,7.4,101.7,12.4,,,
,,,,,,,,,,,,,,,0.805804,,,,,,,,,,,,,,d9f7079f-d925-4ba6-9d4e-6f62b8e0f324,258,,,"[99.6, 25.8]",3788742,6,,,,2.16501,df2e2e21-2444-4da6-adbd-b1eaad6a49dc,Right Foot,,,"[97.1, 29.5]",,Ground Pass,,4.4654226,,,,Jonas Older Wind,True,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Right Center Midfield,13,Denmark,776,['742fe3b2-0d8e-4e64-b797-462e78789356'],30,,,,,,,,,,,,,,Denmark,00:06:30.305,Pass,,99.6,25.8,97.1,29.5,,,
,,,,,,,,,,,,,,,1.358476,,,,,,,,,,,,,,f39e2e88-2933-4dd6-b4ee-258013330e48,264,,,"[120.0, 0.1]",3788742,7,,,,1.6576558,,Right Foot,,,"[116.9, 35.7]",,High Pass,True,35.73472,,Incomplete,,,,,Inswinging,,Corner,1,From Corner,Christian Dannemann Eriksen,3043.0,Right Center Midfield,14,Denmark,776,['1860029b-389d-4b61-bc05-c93f059db786'],29,,,,,,,,,,,,,,Denmark,00:07:29.347,Pass,,120.0,0.1,116.9,35.7,,,
,,,,,,,,,,,,,,,1.161956,,,,,,,,,,,,,,04051f1d-f08e-43b6-9419-8cb259407f9f,268,,,"[108.2, 3.3]",3788742,7,,,,2.3688521,,Right Foot,,,"[96.2, 15.0]",,Ground Pass,,16.759773,,,,Daniel Wass,,,,,,1,From Corner,Christian Dannemann Eriksen,3043.0,Right Center Midfield,14,Denmark,776,['af3cde31-30a3-46c6-a32f-cf1d1f37fb6c'],33,,,,,,,,,,,,,,Denmark,00:07:33.395,Pass,,108.2,3.3,96.2,15.0,,,
,,,,,,,,,,,,,,,1.324569,,,,,,,,,,,,,,b9d0aa79-bac9-468c-a8df-6a98f2277152,271,,,"[93.8, 16.4]",3788742,7,,,,1.059739,0eedc56a-b638-45be-9bed-a6033901fd7e,Right Foot,True,,"[105.8, 37.8]",,High Pass,,24.534874,,,,Yussuf Yurary Poulsen,True,,,,,1,From Corner,Daniel Wass,6797.0,Right Back,14,Denmark,776,['75623cbd-dfef-4e00-aa5c-08aa918959e2'],36,,,,,,,,,,,,,,Denmark,00:07:36.064,Pass,,93.8,16.4,105.8,37.8,,,
,,,,,,,,,,,,,,,1.663541,,,,,,,,,,,,,,61b2dc5f-a9f7-4f12-a7c2-356bb688d379,276,,,"[7.0, 36.1]",3788742,7,True,,,2.2142975,,Right Foot,,,"[4.6, 39.3]",,Ground Pass,,4.0,,,,Lukáš Hrádecký,,,,,Goal Kick,1,From Goal Kick,"Daniel O""Shaughnessy",38196.0,Left Center Back,15,Finland,1835,['4a38f332-00db-4620-b274-e1b4789d1511'],53,,,,,,,,,,,,,,Finland,00:07:53.249,Pass,,7.0,36.1,4.6,39.3,,,
,,,,,,,,,,,,,,,3.516984,,,,,,,,,,,,,,97ae6722-1bf8-444f-8fb5-e3f017ba1ef8,278,,,"[14.6, 40.8]",3788742,7,,,,-0.15499674,,Right Foot,,,"[85.0, 29.8]",,High Pass,,71.254196,,Incomplete,,Teemu Pukki,,,,,,1,From Goal Kick,Lukáš Hrádecký,8667.0,Goalkeeper,15,Finland,1835,"['16944833-7a0f-4973-ae1e-6ab5cba97a14', '7d21dd81-5b46-43d2-99e0-920e2da4e8d8']",57,,,,,,,,,,,,,,Finland,00:07:57.856,Pass,,14.6,40.8,85.0,29.8,,,
,,,,,,,,,,,,,,,1.757432,,,,,,,,,,,,,,4d7912fe-f4aa-459c-b1e4-c311b919259e,282,,,"[60.7, 63.7]",3788742,8,,,,2.5383627,,Head,,,"[42.7, 76.1]",,Low Pass,,21.857721,,,,Daniel Wass,,,,,Recovery,1,Regular Play,Yussuf Yurary Poulsen,5536.0,Right Wing,16,Denmark,776,['caa43216-aac2-4304-bde1-d29d43d26a1e'],4,,,,,,,,,,,,,,Denmark,00:08:04.624,Pass,,60.7,63.7,42.7,76.1,,,
,,,,,,,,,,,,,,,1.986427,,,,,,,,,,,,,,2db0c303-1f9a-4b6c-9201-9cdac35d637c,285,,,"[50.0, 76.3]",3788742,8,,,,-2.5281327,,Right Foot,,,"[30.4, 62.5]",,Ground Pass,,23.970816,,,,Simon Thorup Kjær,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Back,16,Denmark,776,['3c9cdd7a-7315-4091-ae32-97e33453e475'],8,,,,,,,,,,,,,,Denmark,00:08:08.209,Pass,,50.0,76.3,30.4,62.5,,,
,,,,,,,,,,,,,,,2.893248,,,,,,,,,,,,,,e8f0bec7-b103-4c8f-9077-ea05a5dc1b42,288,,,"[33.2, 60.6]",3788742,8,,,,-1.1307532,,Right Foot,,,"[55.8, 12.6]",,Low Pass,,53.054314,,,,Joakim Mæhle,,True,,,,1,Regular Play,Simon Thorup Kjær,5534.0,Right Center Back,16,Denmark,776,['ef03db9a-8c5d-4a6e-9b6c-675b0d2f3b3c'],11,,,,,,,,,,,,,,Denmark,00:08:11.288,Pass,,33.2,60.6,55.8,12.6,,,
,,,,,,,,,,,,,,,1.186299,,,,,,,,,,,,,,44ee6b45-081b-4dac-b0b4-a57c17a516e7,291,,,"[71.0, 3.8]",3788742,8,,,,-0.1308274,,Right Foot,,,"[78.6, 2.8]",,Ground Pass,,7.6655073,,,,Martin Braithwaite Christensen,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Back,16,Denmark,776,['9a4f6cd3-a579-4557-ae0e-c48378c4241e'],16,,,,,,,,,,,,,,Denmark,00:08:16.280,Pass,,71.0,3.8,78.6,2.8,,,
,,,,,,,,,,,,,,,1.02313,,,,,,,,,,,,,,c7deb85b-6f49-4492-b243-6366642e3b7e,294,,,"[85.8, 14.0]",3788742,8,,,,2.5438342,,Right Foot,,,"[71.7, 23.6]",,Ground Pass,,17.057842,,,,Pierre-Emile Højbjerg,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,16,Denmark,776,['237e4d32-e743-40d8-bfc1-3e3cb1df75ad'],21,,,,,,,,,,,,,,Denmark,00:08:21.836,Pass,,85.8,14.0,71.7,23.6,,,
,,,,,,,,,,,,,,,1.62729,,,,,,,,,,,,,,d4509472-c26f-4a2b-971a-b2e4c9b38327,297,,,"[72.4, 23.6]",3788742,8,,,,2.735704,,Right Foot,,,"[60.3, 28.8]",,Ground Pass,,13.170042,,,,Andreas Christensen,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Center Defensive Midfield,16,Denmark,776,"['11b6972e-3f36-4a09-833f-6142d0f73310', '32f1d2ba-4544-46de-af83-b290fdb4c4ee']",22,,,,,,,,,,,,,,Denmark,00:08:22.859,Pass,True,72.4,23.6,60.3,28.8,,,
,,,,,,,,,,,,,,,0.767434,,,,,,,,,,,,,,ffa7aa34-5cce-4654-8fbd-9cadc26ad0c4,299,,,"[59.7, 29.1]",3788742,8,,,,-0.9633517,,Right Foot,,,"[65.4, 20.9]",,Ground Pass,,9.986491,,,,Pierre-Emile Højbjerg,,,,,,1,Regular Play,Andreas Christensen,3959.0,Left Center Back,16,Denmark,776,['c893ed81-adfa-4e88-b531-9272a0b55018'],24,,,,,,,,,,,,,,Denmark,00:08:24.486,Pass,,59.7,29.1,65.4,20.9,,,
,,,,,,,,,,,,,,,0.786426,,,,,,,,,,,,,,1946505b-0e26-4d8f-8a14-d7bf6e2f631e,302,,,"[64.5, 24.1]",3788742,8,,,,0.895005,,Right Foot,,,"[73.8, 35.7]",,Ground Pass,,14.86775,,,,Martin Braithwaite Christensen,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Center Defensive Midfield,16,Denmark,776,['91112630-185d-4ab4-ad3a-e385790f17fe'],26,,,,,,,,,,,,,,Denmark,00:08:26.929,Pass,,64.5,24.1,73.8,35.7,,,
,,,,,,,,,,,,,,,1.514724,,,,,,,,,,,,,,48b0fccc-1aa5-47bc-a788-4e68844d921e,304,,,"[73.8, 35.7]",3788742,8,,,,2.3836386,,Right Foot,,,"[60.7, 48.1]",,Low Pass,,18.038015,,,,Simon Thorup Kjær,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,16,Denmark,776,['a2e95244-7f11-4c30-86ca-58a7653fa2a2'],27,,,,,,,,,,,,,,Denmark,00:08:27.715,Pass,,73.8,35.7,60.7,48.1,,,
,,,,,,,,,,,,,,,1.457587,,,,,,,,,,,,,,50bf2e4b-1278-4666-bbbb-de9451887b9b,307,,,"[67.6, 53.7]",3788742,8,,,,1.1129626,,Left Foot,,,"[77.8, 74.4]",,Ground Pass,,23.076612,,,,Daniel Wass,,,,,,1,Regular Play,Simon Thorup Kjær,5534.0,Right Center Back,16,Denmark,776,['09df9d4d-c051-43d7-bf0e-72cf297f2d81'],31,,,,,,,,,,,,,,Denmark,00:08:31.986,Pass,,67.6,53.7,77.8,74.4,,,
