bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,2.297297,,,,,,,,,,,,1fdabb67-7dd7-4a9e-9b19-5e71b6635494,2878,,"[58.4, 74.0]",3788770,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matthijs de Ligt,8069.0,Center Back,132,North Macedonia,2358,"['3eeb4d01-a4d1-474a-8607-9840deba451e', '4d5526c7-d082-4bfe-bdbd-c16b2c0c9104', '728269de-8ef6-4ec0-b115-70e91f8cb926', 'b6a116a8-9c59-4cac-a3d9-3cd13751c71a', 'f12b631b-0041-41fc-9073-59f50881c6a6']",57,,,,,,,,,,,,,,Netherlands,00:25:57.595,Pressure,,58.4,74.0,,,,,
,,,,,,,,,,,,,,,,,,1.784247,,,,,,,,,,,,9a2dabf9-0be0-4636-a0e7-dd37cc137863,2888,,"[57.8, 74.0]",3788770,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jurriën David Norman Timber,21809.0,Right Center Back,132,North Macedonia,2358,"['2c80abd9-7ed5-45b2-baea-56643e097f0f', '6a01504b-b8d8-42c2-a55f-cd534710005e']",0,,,,,,,,,,,,,,Netherlands,00:26:00.221,Pressure,,57.8,74.0,,,,,
,,,,,,,,,,,,,,,,,,0.574437,,,,,,,,,,,,bf32996c-3bf0-4731-8319-88f70242da14,2893,,"[45.3, 63.1]",3788770,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Right Defensive Midfield,133,North Macedonia,2358,['e980adb3-471d-4681-8b02-7bf5046d7ff8'],10,,,,,,,,,,,,,,Netherlands,00:26:10.599,Pressure,,45.3,63.1,,,,,
,,,,,,,,,,,,True,,,,,,0.583433,,,,,,,,,,,,c4381172-5e57-4395-be1b-8b672f9b082b,2901,,"[41.8, 69.5]",3788770,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Right Defensive Midfield,134,Netherlands,941,"['064e2d2d-988b-4a8d-b722-a6e27b44be3b', '26dbd43d-3400-4e55-b878-d09731e1d76f', 'ce6ee45c-69b8-45a2-b00d-556091c7818d']",27,,,,,,,,,,,,,,Netherlands,00:26:27.612,Pressure,,41.8,69.5,,,,,
,,,,,,,,,,,,,,,,,,0.315264,,,,,,,,,,,,f300dc24-c6a0-4356-a7d2-7fee06e9ee94,2909,,"[68.9, 8.8]",3788770,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arijan Ademi,18879.0,Right Defensive Midfield,134,Netherlands,941,"['6ba7c3cd-997d-49f1-bd27-8bf09234ce09', 'f1a70d53-64f4-4d56-89ed-d765a25aad1c']",29,,,,,,,,,,,,,,North Macedonia,00:26:29.867,Pressure,,68.9,8.8,,,,,
,,,,,,,,,,,,,,,,,,0.371458,,,,,,,,,,,,5e7d6af0-6086-437d-80c5-0ddd5f5ce6e9,2917,,"[50.8, 6.1]",3788770,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Visar Musliu,46906.0,Left Center Back,134,Netherlands,941,"['3789b21c-eeb6-4214-a38c-eacc0ad7ce7e', '4256916b-82fe-4aec-9dee-b34ee7ab7556']",32,,,,,,,,,,,,,,North Macedonia,00:26:32.513,Pressure,,50.8,6.1,,,,,
,,,,,,,,,,,,True,,,,,,2.140915,,,,,,,,,,,,1d6bd678-2d3e-440c-ae83-abbb2b701be4,2921,,"[73.0, 72.6]",3788770,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wout Weghorst,7829.0,Right Center Forward,135,North Macedonia,2358,"['7bcdef01-01a4-4f1f-9fe6-7092b14a1d0e', 'b960d13f-eb68-4c35-a452-c489d8be69e6']",34,,,,,,,,,,,,,,Netherlands,00:26:34.031,Pressure,,73.0,72.6,,,,,
,,,,,,,,,,,,True,,,,,,0.464618,,,,,,,,,,,,0a4b723f-3bab-4a6a-a56d-445e96390b40,2923,,"[71.4, 72.6]",3788770,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Defensive Midfield,135,North Macedonia,2358,"['919e0d58-5542-4d01-9a52-a28fa329dd4d', '9a50e9b6-a7d8-483c-a982-2d8c63119857', 'f85e8a70-8510-41c9-b535-0a0498d22dff']",36,,,,,,,,,,,,,,Netherlands,00:26:36.396,Pressure,,71.4,72.6,,,,,
,,,,,,,,,,,,True,,,,,,0.571812,,,,,,,,,,,,f419cfd4-df08-4de7-a497-7f59ce67aaee,2927,,"[75.7, 67.0]",3788770,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Berghuis,7745.0,Right Wing Back,135,North Macedonia,2358,"['23406d41-da25-4c16-b99e-a13a59db6b48', '4363e4ef-4c82-4ba6-8b8c-0c5f5371ff8f', '54a46549-d2ae-4171-9932-91a13eb253d0']",37,,,,,,,,,,,,,,Netherlands,00:26:37.285,Pressure,,75.7,67.0,,,,,
,,,,,,,,,,,,True,,,,,,0.315416,,,,,,,,,,,,95b5dd4e-87f4-4f13-a51c-6136b582831d,2928,,"[76.3, 69.7]",3788770,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wout Weghorst,7829.0,Right Center Forward,135,North Macedonia,2358,"['23406d41-da25-4c16-b99e-a13a59db6b48', '4363e4ef-4c82-4ba6-8b8c-0c5f5371ff8f']",37,,,,,,,,,,,,,,Netherlands,00:26:37.349,Pressure,,76.3,69.7,,,,,
,,,,,,,,,,,,,,,,,,0.703161,,,,,,,,,,,,87bb103e-0ac9-4da4-9c7c-4f55eb08317c,2934,,"[67.9, 64.3]",3788770,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Berghuis,7745.0,Right Wing Back,135,North Macedonia,2358,"['4d2c09ce-953d-4622-928c-cb0082536403', 'c8f33a91-41e2-467f-89a4-93ac3de6060b']",39,,,,,,,,,,,,,,Netherlands,00:26:39.309,Pressure,,67.9,64.3,,,,,
,,,,,,,,,,,,,,,,,,0.558586,,,,,,,,,,,,b6fe600d-ea3d-4e70-99df-904d60a190b6,2959,,"[80.2, 73.2]",3788770,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Frenkie de Jong,8118.0,Right Defensive Midfield,138,North Macedonia,2358,,39,,,,,,,,,,,,,,Netherlands,00:27:39.262,Pressure,,80.2,73.2,,,,,
,,,,,,,,,,,,,,,,,,0.571378,,,,,,,,,,,,d6f9ab06-6345-40d4-bebd-ab3f110c3241,2969,,"[83.3, 72.2]",3788770,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Berghuis,7745.0,Right Wing Back,140,North Macedonia,2358,"['282a82ff-df9b-4338-bfd2-c27748ca369d', 'f783cd59-475f-40bb-b726-52f1db8d0d51']",52,,,,,,,,,,,,,,Netherlands,00:27:52.224,Pressure,,83.3,72.2,,,,,
,,,,,,,,,,,,,,,,,,0.57727,,,,,,,,,,,,1e280d7b-bb7b-47a1-a253-9dedef91ac41,2971,,"[79.0, 77.1]",3788770,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jurriën David Norman Timber,21809.0,Right Center Back,140,North Macedonia,2358,"['7ba677a2-f573-4963-b8ad-42a5989bc994', '9b7f236c-ddfa-43cc-bfe1-cc9e7b6ba989', 'e1ddd186-d0af-40b2-bb3e-036b82a7e2c2']",53,,,,,,,,,,,,,,Netherlands,00:27:53.081,Pressure,,79.0,77.1,,,,,
,,,,,,,,,,,,,,,,,,3.987728,,,,,,,,,,,,1e372681-7fd3-4275-8861-faf744367876,2981,,"[7.8, 13.3]",3788770,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Visar Musliu,46906.0,Left Center Back,141,Netherlands,941,"['295a6c09-3d1f-48f1-bdbf-98d8d452d01f', 'ee31c5c6-dd7b-40df-9ecb-c830f78cf0ee']",1,,,,,,,,,,,,,,North Macedonia,00:28:01.841,Pressure,,7.8,13.3,,,,,
,,,,,,,,,,,,,,,,,,0.279998,,,,,,,,,,,,e7248ab3-400f-4363-a623-57634f7a66f9,3033,,"[55.1, 66.9]",3788770,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darko Velkovski,30644.0,Right Center Back,145,Netherlands,941,,9,,,,,,,,,,,,,,North Macedonia,00:29:09.842,Pressure,,55.1,66.9,,,,,
,,,,,,,,,,,,True,,,,,,0.535161,,,,,,,,,,,,ad6f6c79-c952-4567-89c7-42dd3b972b9e,3038,,"[55.4, 5.2]",3788770,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Quincy Anton Promes,13360.0,Left Center Forward,146,North Macedonia,2358,"['4e6b4f60-0197-4065-9119-3abe449301bd', '8b2bcfe7-81f8-4871-9e95-3745c924a439']",14,,,,,,,,,,,,,,Netherlands,00:29:14.442,Pressure,,55.4,5.2,,,,,
,,,,,,,,,,,,,,,,,,2.560973,,,,,,,,,,,,3223a582-7387-4b7d-bd7f-9547cf039312,3048,,"[11.2, 65.4]",3788770,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,146,North Macedonia,2358,"['0afac90a-cabf-4781-8991-117d19033bb2', 'e8ce0e87-b661-4c0e-930e-26b237210b20']",23,,,,,,,,,,,,,,Netherlands,00:29:23.352,Pressure,,11.2,65.4,,,,,
,,,,,,,,,,,,,,,,,,0.305027,,,,,,,,,,,,b941cac8-637f-47fe-b521-dd1aac8f6402,3055,,"[83.2, 36.1]",3788770,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tihomir Kostadinov,44229.0,Right Wing,147,Netherlands,941,"['0f3abfbf-a51d-473c-977d-406b8c052cb9', '6a05e2b5-d257-471c-a037-11100b194764', 'd24d8ec8-58fd-4bf1-a942-9ef0d825ae0c']",32,,,,,,,,,,,,,,North Macedonia,00:29:32.773,Pressure,,83.2,36.1,,,,,
,,,,,,,,,,,,,,,,,,0.40227,,,,,,,,,,,,6014f68d-c0a8-4035-8b2e-7abdc8e3e7ea,3126,,"[43.8, 62.0]",3788770,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Ristovski,10592.0,Right Back,149,Netherlands,941,"['3eb2d26e-0b69-4e16-bc9f-7a0d034c6e30', '40daf912-a5e9-4ba3-9141-9b06503304ad']",49,,,,,,,,,,,,,,North Macedonia,00:30:49.885,Pressure,,43.8,62.0,,,,,
,,,,,,,,,,,,,,,,,,0.38365,,,,,,,,,,,,134dadb2-b2ac-427a-8145-27caaf2cdfac,3140,,"[5.1, 13.7]",3788770,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ezgjan Alioski,4713.0,Left Back,149,Netherlands,941,"['38bcf5bf-701c-472b-bb54-4f0ae0960cf8', '75134258-07fb-48e2-855b-c5437d9ef6fd']",10,,,,,,,,,,,,,,North Macedonia,00:31:10.638,Pressure,,5.1,13.7,,,,,
,,,,,,,,,,,,,,,,,,0.589801,,,,,,,,,,,,3ea9bbc8-1967-4a75-bcc1-6dd829fa3b2d,3190,,"[80.5, 11.9]",3788770,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryan Gravenberch,23230.0,Left Defensive Midfield,149,Netherlands,941,['9c004abb-b288-4516-b8da-4668af1f53b1'],52,,,,,,,,,,,,,,Netherlands,00:31:52.452,Pressure,,80.5,11.9,,,,,
,,,,,,,,,,,,,,,,,,0.597352,,,,,,,,,,,,2fcff312-4347-491f-9e79-a57ea5d96b64,3233,,"[68.4, 15.3]",3788770,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ezgjan Alioski,4713.0,Left Back,151,Netherlands,941,"['9492cab0-6896-4fcb-9540-f38499160da9', '9b06ecb4-c625-4f5e-8841-a1db481717e6']",33,,,,,,,,,,,,,,North Macedonia,00:34:33.393,Pressure,,68.4,15.3,,,,,
,,,,,,,,,,,,,,,,,,1.289821,,,,,,,,,,,,5d0c39ec-e795-47d3-8cc1-c1e998431331,3237,,"[85.7, 22.1]",3788770,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ferhan Hasani,41836.0,Left Wing,151,Netherlands,941,"['3e799760-9404-4d1a-a5b7-c0d19f4e2d35', 'dd64dea6-7ae9-4d6d-acb8-5fbd04b6f8f9']",36,,,,,,,,,,,,,,North Macedonia,00:34:36.358,Pressure,,85.7,22.1,,,,,
,,,,,,,,,,,,,,,,,,0.437795,,,,,,,,,,,,0cbf9dab-2729-4716-b48d-8394a8548236,3247,,"[76.4, 50.3]",3788770,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vlatko Stojanovski,30262.0,Left Defensive Midfield,152,Netherlands,941,"['58483d2e-cb42-4112-b2ff-4c30984eff44', 'dd15bb28-2d96-4be7-8af8-6edd13f63dc8']",4,,,,,,,,,,,,,,North Macedonia,00:35:04.407,Pressure,,76.4,50.3,,,,,
,,,,,,,,,,,,True,,,,,,2.604953,,,,,,,,,,,,accaf4fe-82ff-4819-bbe3-9441c8595db9,3258,,"[22.9, 10.1]",3788770,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Patrick van Aanholt,3321.0,Left Wing Back,153,North Macedonia,2358,['30fd4b04-8869-47fe-a5a5-822b8c9f114d'],16,,,,,,,,,,,,,,Netherlands,00:35:16.081,Pressure,,22.9,10.1,,,,,
,,,,,,,,,,,,,,,,,,8.21047,,,,,,,,,,,,439cb2ae-83dc-4b85-81ff-e70c99682722,3259,,"[10.8, 14.2]",3788770,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Daley Blind,3311.0,Left Center Back,153,North Macedonia,2358,['4bf30317-1def-492a-99b8-806b949f0ee0'],19,,,,,,,,,,,,,,Netherlands,00:35:19.646,Pressure,,10.8,14.2,,,,,
,,,,,,,,,,,,,,,,,,0.326694,,,,,,,,,,,,5f6d5d7e-7d57-444e-a152-5c9a49971491,3261,,"[6.7, 31.7]",3788770,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ryan Gravenberch,23230.0,Left Defensive Midfield,153,North Macedonia,2358,,28,,,,,,,,,,,,,,Netherlands,00:35:28.276,Pressure,,6.7,31.7,,,,,
,,,,,,,,,,,,True,,,,,,1.776583,,,,,,,,,,,,dbeb040c-7683-4df9-a4be-afb52548c5a0,3294,,"[77.8, 41.5]",3788770,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ryan Gravenberch,23230.0,Left Defensive Midfield,155,Netherlands,941,"['43c1c39d-84a1-4b76-be8f-da36b5b575c4', '74c4967f-547f-4db4-a80d-11a2d195c8a0']",57,,,,,,,,,,,,,,Netherlands,00:36:57.997,Pressure,,77.8,41.5,,,,,
,,,,,,,,,,,,True,,,,,,1.168472,,,,,,,,,,,,55fa98a2-6694-407f-ba12-721430340a88,3296,,"[57.8, 49.5]",3788770,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matthijs de Ligt,8069.0,Center Back,155,Netherlands,941,"['0c17c798-75c6-4c95-bee9-685db1e4ebf2', '323b20e9-8e82-4600-978d-6022976b67e7', '6337530c-aa5f-41bc-a935-fae4f377c6bc']",59,,,,,,,,,,,,,,Netherlands,00:36:59.654,Pressure,,57.8,49.5,,,,,
,,,,,,,,,,,,,,,,,,1.482458,,,,,,,,,,,,eabe2b9e-56d3-4d3b-9323-eb449a904521,3305,,"[38.6, 32.2]",3788770,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Visar Musliu,46906.0,Left Center Back,155,Netherlands,941,['6db1c380-0d20-4946-8bfa-5c0776af502c'],4,,,,,,,,,,,,,,North Macedonia,00:37:04.639,Pressure,,38.6,32.2,,,,,
,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,990852da-d1fe-4670-9389-bd6bd56ca086,3307,,"[37.8, 30.2]",3788770,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Boban Nikolov,16740.0,Right Defensive Midfield,155,Netherlands,941,,6,,,,,,,,,,,,,,North Macedonia,00:37:06.087,Pressure,,37.8,30.2,,,,,
,,,,,,,,,,,,,,,,,,0.649549,,,,,,,,,,,,f0003746-69f1-40a1-93d2-8cf99cbe8812,3310,,"[26.9, 19.2]",3788770,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Boban Nikolov,16740.0,Right Defensive Midfield,155,Netherlands,941,"['379a001d-cc17-4788-ba50-4db8e6ee3cd5', 'a7916d6d-1a73-48a4-9d13-74250b9b567f', 'c6a32dcb-d8d5-4e48-9426-6fcba78db45b']",10,,,,,,,,,,,,,,North Macedonia,00:37:10.534,Pressure,,26.9,19.2,,,,,
,,,,,,,,,,,,,,,,,,0.330313,,,,,,,,,,,,13e22c53-6307-4213-a5e9-4dc56378c77f,3314,,"[99.1, 56.9]",3788770,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Steven Berghuis,7745.0,Right Wing Back,155,Netherlands,941,['67c49453-091f-46fe-8c2f-26034932352e'],11,,,,,,,,,,,,,,Netherlands,00:37:11.983,Pressure,,99.1,56.9,,,,,
,,,,,,,,,,,,True,,,,,,0.838239,,,,,,,,,,,,0add6c4c-c680-4f5d-94c1-e6c545b43f54,3318,,"[86.4, 70.1]",3788770,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Georginio Wijnaldum,3567.0,Center Attacking Midfield,155,Netherlands,941,['9963f5fc-cc0d-4311-92e4-41fe90e2dc01'],14,,,,,,,,,,,,,,Netherlands,00:37:14.122,Pressure,,86.4,70.1,,,,,
,,,,,,,,,,,,,,,,,,0.905856,,,,,,,,,,,,5c9a627e-a436-427c-b8e0-4a774b8aa20f,3336,,"[39.0, 11.0]",3788770,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Boban Nikolov,16740.0,Right Defensive Midfield,156,Netherlands,941,"['1f2dc7d5-b387-4657-af18-6d9115305e16', '62159f2f-4064-4f46-b2e4-5c47e69620e8']",43,,,,,,,,,,,,,,North Macedonia,00:37:43.470,Pressure,,39.0,11.0,,,,,
,,,,,,,,,,,,,,,,,,0.235992,,,,,,,,,,,,d567d8ca-aa19-4a36-bfaf-ef416da37899,3341,,"[41.4, 9.3]",3788770,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Boban Nikolov,16740.0,Right Defensive Midfield,156,Netherlands,941,"['20e5e325-b079-4ac3-8a6a-c460f97080af', '86c7a573-a2d5-4be4-a05d-06668cb6c0a0']",45,,,,,,,,,,,,,,North Macedonia,00:37:45.424,Pressure,,41.4,9.3,,,,,
,,,,,,,,,,,,True,,,,,,0.716354,,,,,,,,,,,,c4a66b73-84bf-4fa9-b2f0-30b56a530ae4,3347,,"[79.4, 69.7]",3788770,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Center Attacking Midfield,156,Netherlands,941,['d70c25fa-3f9c-4f2c-94a0-339034cf8cb3'],46,,,,,,,,,,,,,,Netherlands,00:37:46.389,Pressure,,79.4,69.7,,,,,
,,,,,,,,,,,,,,,,,,0.474446,,,,,,,,,,,,b2efb659-e34b-47ce-a21c-84c9b6a834d5,3363,,"[43.2, 12.1]",3788770,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Quincy Anton Promes,13360.0,Left Center Forward,157,North Macedonia,2358,"['471777bf-04f4-4758-be13-e99029650087', 'bfc85673-cd2e-440b-bfbb-a67510158af3']",59,,,,,,,,,,,,,,Netherlands,00:37:59.941,Pressure,,43.2,12.1,,,,,
,,,,,,,,,,,,,,,,,,1.983138,,,,,,,,,,,,47537b91-6af2-4270-b856-867032daa98e,3367,,"[43.9, 9.3]",3788770,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Quincy Anton Promes,13360.0,Left Center Forward,157,North Macedonia,2358,"['29304fd4-1b95-42e7-9585-bf9191749d9a', '4acf690b-05f7-426c-b7d9-3fa29fb84b7d']",1,,,,,,,,,,,,,,Netherlands,00:38:01.642,Pressure,,43.9,9.3,,,,,
,,,,,,,,,,,,,,,,,,0.578326,,,,,,,,,,,,ca054933-86b7-41f2-b06b-f08b227ba13d,3391,,"[36.3, 65.8]",3788770,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wout Weghorst,7829.0,Right Center Forward,157,North Macedonia,2358,['74fe42d8-e6d9-40f3-aa19-1660a77b07fd'],22,,,,,,,,,,,,,,Netherlands,00:38:22.339,Pressure,,36.3,65.8,,,,,
,,,,,,,,,,,,,,,,,,0.347836,,,,,,,,,,,,6b95bf54-b27b-44eb-8e6b-3d3839148872,3397,,"[26.8, 38.2]",3788770,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daley Blind,3311.0,Left Center Back,157,North Macedonia,2358,['c9224e68-eed2-43b2-8c10-156425c27a05'],27,,,,,,,,,,,,,,Netherlands,00:38:27.143,Pressure,,26.8,38.2,,,,,
,,,,,,,,,,,,,,,,,,0.411202,,,,,,,,,,,,94e068b7-bb1b-4db6-b759-9952b54678db,3401,,"[76.9, 24.2]",3788770,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tihomir Kostadinov,44229.0,Right Wing,157,North Macedonia,2358,['d5dff9f7-677b-4325-807a-f065ea053756'],30,,,,,,,,,,,,,,North Macedonia,00:38:30.377,Pressure,,76.9,24.2,,,,,
,,,,,,,,,,,,,,,,,,0.340062,,,,,,,,,,,,f68da573-14c6-4694-8c3c-b2a6c40c858f,3407,,"[60.2, 54.2]",3788770,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tihomir Kostadinov,44229.0,Right Wing,158,Netherlands,941,"['281c004d-b7df-4129-b053-fd7cff1982ed', 'd2337b26-0d3e-4017-885e-0cadaadaa991']",4,,,,,,,,,,,,,,North Macedonia,00:39:04.288,Pressure,,60.2,54.2,,,,,
,,,,,,,,,,,,,,,,,,0.313304,,,,,,,,,,,,6440d02f-e043-409a-9191-95a9653f24d7,3410,,"[58.0, 50.3]",3788770,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ferhan Hasani,41836.0,Left Wing,158,Netherlands,941,['d2337b26-0d3e-4017-885e-0cadaadaa991'],5,,,,,,,,,,,,,,North Macedonia,00:39:05.293,Pressure,,58.0,50.3,,,,,
,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,a4922a2a-70a0-4151-b251-46eb9bbfc6ed,3415,,"[52.8, 49.0]",3788770,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Boban Nikolov,16740.0,Right Defensive Midfield,158,Netherlands,941,,6,,,,,,,,,,,,,,North Macedonia,00:39:06.307,Pressure,,52.8,49.0,,,,,
,,,,,,,,,,,,,,,,,,0.235414,,,,,,,,,,,,c4760a1e-7c4e-4bab-833c-47dd89a20bb6,3420,,"[48.1, 52.1]",3788770,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Darko Velkovski,30644.0,Right Center Back,158,Netherlands,941,['e77bd998-bd8d-4af2-a1cb-5008c9615a34'],7,,,,,,,,,,,,,,North Macedonia,00:39:07.384,Pressure,,48.1,52.1,,,,,
,,,,,,,,,,,,,,,,,,0.705787,,,,,,,,,,,,87c5ba75-caf9-4d66-bd01-5eafd46a46df,3432,,"[3.5, 62.0]",3788770,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Darko Velkovski,30644.0,Right Center Back,158,Netherlands,941,"['395c86d1-fa90-43bc-9edf-f1d54395a60a', '9b085a56-3582-4146-82d8-934559ff84a6']",17,,,,,,,,,,,,,,North Macedonia,00:39:17.358,Pressure,,3.5,62.0,,,,,
,,,,,,,,,,,,,,,,,,0.237074,,,,,,,,,,,,9037b2bc-a100-4923-bf59-b562e06ec6c9,3442,,"[23.8, 61.0]",3788770,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Boban Nikolov,16740.0,Right Defensive Midfield,158,Netherlands,941,"['5d5c0abb-f72d-424b-acb6-b75fb15d69ce', 'ddac0bfe-9fa7-457c-8ce0-01502ea920ea']",22,,,,,,,,,,,,,,North Macedonia,00:39:22.376,Pressure,,23.8,61.0,,,,,
,,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,1ffea4a4-81ff-4c18-b8fa-8d2cb364043e,3446,,"[15.6, 54.2]",3788770,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tihomir Kostadinov,44229.0,Right Wing,158,Netherlands,941,['bb30049f-3122-4a55-b3e3-66e2999831a5'],23,,,,,,,,,,,,,,North Macedonia,00:39:23.943,Pressure,,15.6,54.2,,,,,
,,,,,,,,,,,,,,,,,,0.571725,,,,,,,,,,,,c68b079d-c53e-4c47-9626-e915f647888e,3465,,"[104.3, 34.1]",3788770,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Patrick van Aanholt,3321.0,Left Wing Back,158,Netherlands,941,['486692ec-3df0-4d68-accd-77d492b86b1b'],45,,,,,,,,,,,,,,Netherlands,00:39:45.618,Pressure,,104.3,34.1,,,,,
,,,,,,,,,,,,,,,,,,0.359999,,,,,,,,,,,,d962d19f-ff9b-4e15-b37a-a085c67f5c94,3487,,"[42.9, 62.0]",3788770,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tihomir Kostadinov,44229.0,Right Wing,158,Netherlands,941,['5d40831d-417e-458d-b6de-a59f0f669a20'],12,,,,,,,,,,,,,,North Macedonia,00:40:12.334,Pressure,,42.9,62.0,,,,,
,,,,,,,,,,,,True,,,,,,0.715465,,,,,,,,,,,,e5add73d-f8bd-4e8d-af28-21b4f803c51a,3513,,"[91.3, 55.7]",3788770,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,159,North Macedonia,2358,"['3e18ecc0-fb2b-46ab-9897-c58940a8971a', 'c5d95083-3cd8-4630-9bef-3bc08ffb0cbf', 'f1a2fa47-3471-405c-b59b-bc801b24e9ec']",38,,,,,,,,,,,,,,Netherlands,00:40:38.463,Pressure,,91.3,55.7,,,,,
