ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,"[88.2, 3.7]",,,,,,,,,,,4.834261,,,,,,,,,,,,,,,,86c8ddfc-59e7-444c-927c-74ec5be56040,469,,"[90.3, 4.9]",3788758,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ezgjan Alioski,4713.0,Left Wing Back,25,North Macedonia,2358,"['12a29831-5c29-45e8-af3c-b1457710ff05', '1304dee5-ba36-4e32-976e-81c901b82a09', '86b61177-287a-42ef-b178-3a8bf8599b02']",2,,,,,,,,,,,,,,,,North Macedonia,00:12:02.742,Carry,True,90.3,4.9,,,,,
,,,"[90.3, 17.8]",,,,,,,,,,,0.954588,,,,,,,,,,,,,,,,fbfb39e1-93ba-4ae4-ba11-140c6c87f781,473,,"[92.1, 17.8]",3788758,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eljif Elmas,16535.0,Left Center Forward,25,North Macedonia,2358,"['321d68e6-a992-4dc3-9dab-422e780ea74d', '577b1862-608f-4987-a0f6-51be6bbf3aa8', '8551eea1-1e1b-4ef9-a75e-b13312251d28']",8,,,,,,,,,,,,,,,,North Macedonia,00:12:08.410,Carry,True,92.1,17.8,,,,,
,,,"[85.6, 5.2]",,,,,,,,,,,0.04,,,,,,,,,,,,,,,,c4085266-7305-4b0b-86c1-9f6cc070194a,477,,"[85.6, 5.2]",3788758,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ezgjan Alioski,4713.0,Left Wing Back,25,North Macedonia,2358,"['35119b92-39ae-474a-ab09-e83ae00bb61b', 'b6680f8b-b859-42c5-81fe-d347dd5bebeb']",10,,,,,,,,,,,,,,,,North Macedonia,00:12:10.101,Carry,,85.6,5.2,,,,,
,,,"[82.4, 19.0]",,,,,,,,,,,1.643475,,,,,,,,,,,,,,,,098bc20f-1dce-4c35-b854-9e88f57e5fd4,480,,"[82.6, 19.0]",3788758,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enis Bardhi,6782.0,Left Center Midfield,25,North Macedonia,2358,"['c3635d30-090d-4723-86e7-b2359dae8c41', 'db5ea0e8-d5eb-4d48-8fd8-db6b0c2141bf']",10,,,,,,,,,,,,,,,,North Macedonia,00:12:10.873,Carry,,82.6,19.0,,,,,
,,,"[99.0, 67.4]",,,,,,,,,,,1.425113,,,,,,,,,,,,,,,,044e53ff-c691-49da-a7f2-b99fd78cebf0,483,,"[99.0, 67.4]",3788758,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Boban Nikolov,16740.0,Right Wing Back,25,North Macedonia,2358,"['3836f0ec-322a-4c67-9fa7-a150f915a951', '9f2fac57-bca1-485c-885f-9e51583e8dd0']",14,,,,,,,,,,,,,,,,North Macedonia,00:12:14.340,Carry,,99.0,67.4,,,,,
,,,"[71.5, 74.7]",,,,,,,,,,,1.210369,,,,,,,,,,,,,,,,b1b27c0c-9bf2-41ba-b1c3-405191f8a97d,488,,"[71.8, 74.7]",3788758,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan Ristovski,10592.0,Right Center Back,26,North Macedonia,2358,"['51d4b6b5-4328-44af-963a-20f3d9fd1f8b', '925683f9-7e5b-4a8c-890b-aa3058ee65b7']",23,,,,,,,,,,,,,,,,North Macedonia,00:12:23.615,Carry,,71.8,74.7,,,,,
,,,"[74.1, 66.5]",,,,,,,,,,,0.512862,,,,,,,,,,,,,,,,4bee7147-4259-4dcc-8993-822ed8b42478,491,,"[74.5, 66.7]",3788758,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan Spirovski,46909.0,Center Defensive Midfield,26,North Macedonia,2358,"['5c396357-c33c-4045-83dc-a69b72b2799d', '6df0437f-aa05-490f-800c-a737a5c7a32a']",25,,,,,,,,,,,,,,,,North Macedonia,00:12:25.982,Carry,,74.5,66.7,,,,,
,,,"[50.9, 36.2]",,,,,,,,,,,2.345119,,,,,,,,,,,,,,,,aa97aa50-821a-4715-ba83-c2b56c32839a,496,,"[49.5, 26.8]",3788758,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruslan Malinovskiy,16557.0,Left Wing,27,Ukraine,911,"['843a1042-b484-4dcc-9aa2-da308b91e81b', 'e06391b2-0028-4da3-b6b0-5b6570a3d119']",28,,,,,,,,,,,,,,,,Ukraine,00:12:28.006,Carry,,49.5,26.8,,,,,
,,,"[86.5, 13.6]",,,,,,,,,,,1.725576,,,,,,,,,,,,,,,,0f87fc8f-9b3e-4072-8b12-4793215ddba4,501,,"[72.9, 18.5]",3788758,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,27,Ukraine,911,"['8fd4c9d8-08f9-44da-9571-2bfdf551b6d8', 'c7070cf8-3e56-4001-ad02-8d89d1a8e714']",33,,,,,,,,,,,,,,,,Ukraine,00:12:33.162,Carry,,72.9,18.5,,,,,
,,,"[55.2, 26.5]",,,,,,,,,,,0.47545502,,,,,,,,,,,,,,,,2e5a3629-061c-45e9-90bf-30ba08a51575,514,,"[53.9, 25.9]",3788758,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Yaremchuk,23649.0,Center Forward,29,Ukraine,911,"['24db1226-41bd-4d87-9f06-9c6cb757e851', '261eb487-a9bc-4b1d-8dfc-23bd4a1afd30', 'edabb479-385d-4be9-8750-9e5fbd442abb']",35,,,,,,,,,,,,,,,,Ukraine,00:13:35.404,Carry,True,53.9,25.9,,,,,
,,,"[58.9, 44.3]",,,,,,,,,,,2.960432,,,,,,,,,,,,,,,,3db7ae3a-4689-440b-84e5-f65bf58943a0,518,,"[55.2, 26.5]",3788758,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Yaremchuk,23649.0,Center Forward,29,Ukraine,911,"['24db1226-41bd-4d87-9f06-9c6cb757e851', '6840f242-5bcb-42ad-8230-f5dc73aff851', 'd6574b32-5b95-46d0-baba-5c025f7d705a', 'edabb479-385d-4be9-8750-9e5fbd442abb']",35,,,,,,,,,,,,,,,,Ukraine,00:13:35.880,Carry,True,55.2,26.5,,,,,
,,,"[7.0, 41.0]",,,,,,,,,,,0.807596,,,,,,,,,,,,,,,,543c024f-1fee-47ed-b3e9-49ce2597701e,525,,"[7.3, 40.7]",3788758,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stole Dimitrievski,21397.0,Goalkeeper,30,North Macedonia,2358,"['3f54223d-fed4-42ce-8e58-aa37e0af5fea', '99387a59-5809-4454-8545-f864ed46fa41']",55,,,,,,,,,,,,,,,,North Macedonia,00:13:55.922,Carry,,7.3,40.7,,,,,
,,,"[21.7, 63.9]",,,,,,,,,,,0.710039,,,,,,,,,,,,,,,,2e7c3930-86b7-408a-b24f-84ee4bd0a329,528,,"[21.7, 63.9]",3788758,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan Ristovski,10592.0,Right Center Back,30,North Macedonia,2358,"['1cd2096c-8ee8-4074-a574-c0db966fde67', '886e4dd4-54c5-4a7a-a55c-1a90cfb5c539']",58,,,,,,,,,,,,,,,,North Macedonia,00:13:58.792,Carry,,21.7,63.9,,,,,
,,,"[89.1, 71.8]",,,,,,,,,,,5.474476,,,,,,,,,,,,,,,,b86cc65b-cc6d-4d6f-ad6f-293e779aabaa,532,,"[51.0, 75.2]",3788758,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Boban Nikolov,16740.0,Right Wing Back,30,North Macedonia,2358,"['8f926c3e-89d5-4a3b-b925-124fa275bb55', '9acde36a-ec18-4cd8-a030-9819358747d0', 'a35a7ae9-5c67-48ed-a538-fe56c32632c2']",1,,,,,,,,,,,,,,,,North Macedonia,00:14:01.493,Carry,True,51.0,75.2,,,,,
,,,"[82.6, 60.0]",,,,,,,,,,,1.084767,,,,,,,,,,,,,,,,78e33b74-c44a-4f84-b437-f49746cd21c1,535,,"[81.2, 60.0]",3788758,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arijan Ademi,18879.0,Right Center Midfield,30,North Macedonia,2358,"['19c2935e-1376-4d06-8518-bd0890a2e883', 'de654144-1ed8-4f07-b8d5-1ccbb891726b']",8,,,,,,,,,,,,,,,,North Macedonia,00:14:08.080,Carry,,81.2,60.0,,,,,
,,,"[90.9, 39.2]",,,,,,,,,,,1.483985,,,,,,,,,,,,,,,,7c775f18-a0f3-4012-9181-46fceb7dfe8f,538,,"[85.6, 40.1]",3788758,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enis Bardhi,6782.0,Left Center Midfield,30,North Macedonia,2358,"['52e006a6-7d39-4ef5-a2c6-a55f786893a3', '676d2c11-4147-4032-ab11-5c2b0a097d66', '79aacf40-7e6b-409d-a1f2-3a9f72fa7d84']",11,,,,,,,,,,,,,,,,North Macedonia,00:14:11.015,Carry,True,85.6,40.1,,,,,
,,,"[93.2, 35.6]",,,,,,,,,,,1.076536,,,,,,,,,,,,,,,,7357688c-5d26-4f9d-872a-2504ceb255c4,542,,"[90.9, 39.2]",3788758,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enis Bardhi,6782.0,Left Center Midfield,30,North Macedonia,2358,"['676d2c11-4147-4032-ab11-5c2b0a097d66', 'd4ec6ab4-f352-4065-9032-84f6303502b2', 'fcffa733-58b5-4a41-a2d0-bf7f4b666363']",12,,,,,,,,,,,,,,,,North Macedonia,00:14:12.499,Carry,True,90.9,39.2,,,,,
,,,"[110.5, 11.4]",,,,,,,,,,,0.462646,,,,,,,,,,,,,,,,10c91971-d15a-4347-a3ef-cb207221eb5a,552,,"[112.6, 12.3]",3788758,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Goran Pandev,7146.0,Right Center Forward,31,North Macedonia,2358,"['8d1647d5-6d71-4458-b5a8-f2472a18596a', 'ab012d28-3dcc-4662-a226-53a06a2d5f05', 'f7351a50-63d9-4c50-82d4-a819af03714b']",52,,,,,,,,,,,,,,,,North Macedonia,00:14:52.394,Carry,True,112.6,12.3,,,,,
,,,"[109.9, 4.9]",,,,,,,,,,,0.452364,,,,,,,,,,,,,,,,36cb749d-2dab-435d-831e-2d53b89d7601,556,,"[109.3, 3.7]",3788758,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ezgjan Alioski,4713.0,Left Wing Back,31,North Macedonia,2358,"['b40b3bc3-dda9-4fac-8323-c566141dd6fd', 'd5b16eef-688a-4801-90dc-edb8e13bb995', 'f7351a50-63d9-4c50-82d4-a819af03714b']",53,,,,,,,,,,,,,,,,North Macedonia,00:14:53.818,Carry,True,109.3,3.7,,,,,
,,,"[107.0, 7.6]",,,,,,,,,,,0.574176,,,,,,,,,,,,,,,,3a272923-aec4-4300-9abf-87c8cf76c2ae,560,,"[107.8, 7.9]",3788758,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Goran Pandev,7146.0,Right Center Forward,31,North Macedonia,2358,"['2700d867-c586-4ee1-afac-35c09f53255e', '74bed011-6290-4c26-a46e-34cd3ebd3423', '9f1c10fe-a1c0-413c-bb13-9982f284151f']",54,,,,,,,,,,,,,,,,North Macedonia,00:14:54.958,Carry,True,107.8,7.9,,,,,
,,,"[106.4, 2.8]",,,,,,,,,,,2.936018,,,,,,,,,,,,,,,,2119d3f3-55ea-4df7-9cfa-5ca13d126799,563,,"[106.4, 4.0]",3788758,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ezgjan Alioski,4713.0,Left Wing Back,31,North Macedonia,2358,"['6530aa22-f041-4a73-b05b-1b0e7caf8661', '67905d1d-5bea-4ada-92d5-e1c32276730a', '7705fcd8-ae96-45fa-9d70-5e1a388fc4ba']",56,,,,,,,,,,,,,,,,North Macedonia,00:14:56.222,Carry,True,106.4,4.0,,,,,
,,,"[82.9, 21.0]",,,,,,,,,,,1.538393,,,,,,,,,,,,,,,,249f4ff3-fdc5-493c-93d3-f780221be4ba,567,,"[88.2, 23.4]",3788758,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan Spirovski,46909.0,Center Defensive Midfield,31,North Macedonia,2358,"['504824e3-df96-4858-8dd3-2297a54a4e14', '65008e5a-441a-47e9-8828-667e43ea7e31', 'b4f05b80-395c-4f69-b4e2-bcc63e7ab7ee']",0,,,,,,,,,,,,,,,,North Macedonia,00:15:00.290,Carry,True,88.2,23.4,,,,,
,,,"[63.0, 24.0]",,,,,,,,,,,1.122056,,,,,,,,,,,,,,,,879d23a4-61d4-4b32-9ce3-37e52bb07f86,571,,"[62.4, 23.8]",3788758,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Darko Velkovski,30644.0,Center Back,31,North Macedonia,2358,"['456df554-e75f-49d7-9bd6-8b164d91e0e7', 'a424caf5-bbd9-49d6-86fa-d87da7d47332']",3,,,,,,,,,,,,,,,,North Macedonia,00:15:03.748,Carry,,62.4,23.8,,,,,
,,,"[87.3, 7.6]",,,,,,,,,,,1.247149,,,,,,,,,,,,,,,,f7c6ffbd-11c2-4952-b147-175a6e8d002d,580,,"[88.6, 7.0]",3788758,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enis Bardhi,6782.0,Left Center Midfield,32,North Macedonia,2358,"['310b8ba0-95c6-4e21-8191-56df0011b1cc', '35869033-1cd7-4886-8558-1af25534b381', '889abcfa-288d-4353-a224-41349833ca2e']",23,,,,,,,,,,,,,,,,North Macedonia,00:15:23.069,Carry,True,88.6,7.0,,,,,
,,,"[113.1, 62.1]",,,,,,,,,,,0.086032,,,,,,,,,,,,,,,,3c150310-d977-4bd2-a3b6-824502bbbd34,584,,"[113.1, 62.1]",3788758,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Boban Nikolov,16740.0,Right Wing Back,32,North Macedonia,2358,"['6faf7d6d-d708-452d-85cf-17aaf7b0eac4', 'b44e1bc7-68ff-49d5-88d7-87bc00b6d6c9']",28,,,,,,,,,,,,,,,,North Macedonia,00:15:28.592,Carry,,113.1,62.1,,,,,
,,,"[109.1, 64.8]",,,,,,,,,,,6.085317,,,,,,,,,,,,,,,,890cd90f-2a4c-44b7-b476-0c3f0caf4995,587,,"[107.0, 51.0]",3788758,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eljif Elmas,16535.0,Left Center Forward,32,North Macedonia,2358,"['53a071fe-96e4-4cc6-95cf-9a2eb3ebeca9', 'e758c4d2-8610-49a0-8c15-f43c241a3b5e']",29,,,,,,,,,,,,,,,,North Macedonia,00:15:29.853,Carry,,107.0,51.0,,,,,
,,,"[90.3, 62.7]",,,,,,,,,,,0.590794,,,,,,,,,,,,,,,,37291e93-fa7e-418d-bfd3-c5211f11e26d,590,,"[90.3, 62.7]",3788758,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan Ristovski,10592.0,Right Center Back,32,North Macedonia,2358,"['01113a05-928d-48b4-9ac4-1ba38249e9c4', 'f271251a-1761-4455-b6ed-8ea63bcec34a']",37,,,,,,,,,,,,,,,,North Macedonia,00:15:37.678,Carry,,90.3,62.7,,,,,
,,,"[105.0, 73.8]",,,,,,,,,,,0.719525,,,,,,,,,,,,,,,,1eadf4cb-cf6d-4334-ab69-956003042692,593,,"[103.2, 73.8]",3788758,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Boban Nikolov,16740.0,Right Wing Back,32,North Macedonia,2358,"['d8c1ea20-a921-44b3-8065-1fc2fd299b0e', 'f0e77201-485b-4d26-a039-69bfc41b0ad3']",39,,,,,,,,,,,,,,,,North Macedonia,00:15:39.997,Carry,,103.2,73.8,,,,,
,,,"[43.7, 20.3]",,,,,,,,,,,0.756023,,,,,,,,,,,,,,,,a4365582-23a9-449b-8feb-fe48ee783694,602,,"[26.4, 15.3]",3788758,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Taras Stepanenko,11000.0,Center Defensive Midfield,33,Ukraine,911,"['3321d23d-18b7-4794-8d7d-5547d1d9d8d8', '684e326e-1777-4d1a-ab75-2a32f86500c0']",10,,,,,,,,,,,,,,,,Ukraine,00:16:10.795,Carry,,26.4,15.3,,,,,
,,,"[38.0, 4.2]",,,,,,,,,,,0.79713,,,,,,,,,,,,,,,,d0865742-d031-4c21-98d1-fa18455ce7d2,605,,"[38.0, 4.0]",3788758,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Vitalii Mykolenko,20827.0,Left Back,33,Ukraine,911,"['4408c69d-1b16-4416-930b-2da0c1101baf', '87b51906-a4e3-424e-a29e-3a0c5cb54de2']",12,,,,,,,,,,,,,,,,Ukraine,00:16:12.864,Carry,,38.0,4.0,,,,,
,,,"[29.8, 21.8]",,,,,,,,,,,1.480248,,,,,,,,,,,,,,,,74bec8d3-5c7c-483c-a84b-0ac5aef99316,608,,"[25.7, 21.8]",3788758,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mykola Matviyenko,18617.0,Left Center Back,33,Ukraine,911,"['631fcd13-3304-4411-9756-9592443f5c86', 'f2837fd1-ba3d-4087-b1e1-334638587448']",15,,,,,,,,,,,,,,,,Ukraine,00:16:15.197,Carry,,25.7,21.8,,,,,
,,,"[34.2, 38.5]",,,,,,,,,,,2.799999,,,,,,,,,,,,,,,,2d97416b-ac6e-4980-b7c8-8cf2473ceca0,611,,"[33.3, 42.9]",3788758,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Illia Zabarnyi,39136.0,Right Center Back,33,Ukraine,911,"['34f12360-b27e-415f-b1e3-8556abcfdf7a', 'd96f5afa-da4f-4284-9277-e5aec80d2b5e']",18,,,,,,,,,,,,,,,,Ukraine,00:16:18.336,Carry,,33.3,42.9,,,,,
,,,"[49.7, 24.7]",,,,,,,,,,,1.599999,,,,,,,,,,,,,,,,38aefed7-9350-4de2-81bb-c40150bd6680,614,,"[48.0, 25.4]",3788758,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Taras Stepanenko,11000.0,Center Defensive Midfield,33,Ukraine,911,"['1aa5754a-c3fb-4dd8-b58a-fe87eedde500', '2d162482-54db-4978-828c-cf1cc95e5044']",22,,,,,,,,,,,,,,,,Ukraine,00:16:22.400,Carry,,48.0,25.4,,,,,
,,,"[56.8, 3.1]",,,,,,,,,,,0.669768,,,,,,,,,,,,,,,,3097628b-6aed-4776-ba5b-ae21c798f76f,617,,"[56.6, 1.9]",3788758,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Vitalii Mykolenko,20827.0,Left Back,33,Ukraine,911,"['176d668b-1375-40ad-9eee-1a1745939011', '26acfd38-9cba-49c7-b0d6-2aa5db3994e5']",25,,,,,,,,,,,,,,,,Ukraine,00:16:25.546,Carry,,56.6,1.9,,,,,
,,,"[61.2, 17.8]",,,,,,,,,,,2.031047,,,,,,,,,,,,,,,,369d60a2-8a44-4cc8-8161-3d54aec59e53,620,,"[63.5, 10.9]",3788758,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oleksandr Zinchenko,3575.0,Left Center Midfield,33,Ukraine,911,"['836b46f4-bb66-4bb0-8781-a4f42536fc54', 'd68404ba-95d8-46c0-86cd-332fb9ff06ff', 'e2c3d6c0-e804-4a40-98e7-91e58f25b0fe']",27,,,,,,,,,,,,,,,,Ukraine,00:16:27.108,Carry,True,63.5,10.9,,,,,
,,,"[60.0, 23.3]",,,,,,,,,,,5.038783,,,,,,,,,,,,,,,,d94c7f3c-57d5-4b40-9862-a9600faebc5d,624,,"[46.9, 26.8]",3788758,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mykola Matviyenko,18617.0,Left Center Back,33,Ukraine,911,"['cf7efea4-b1c6-46c0-87b7-f0aa7ca3633b', 'f1ada7ad-65c6-4ca1-b00e-c4e481a246a2']",30,,,,,,,,,,,,,,,,Ukraine,00:16:30.477,Carry,,46.9,26.8,,,,,
,,,"[77.3, 6.0]",,,,,,,,,,,1.778354,,,,,,,,,,,,,,,,cecd6325-8b52-4d7e-8e27-04ff1e76558d,627,,"[81.1, 6.0]",3788758,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Roman Yaremchuk,23649.0,Center Forward,33,Ukraine,911,"['109cc46a-4c01-42ad-98f5-0658108a8ed2', '9720bb3e-8c47-44a5-b245-a5e0d253fcf6']",37,,,,,,,,,,,,,,,,Ukraine,00:16:37.144,Carry,,81.1,6.0,,,,,
,,,"[64.4, 6.9]",,,,,,,,,,,0.799999,,,,,,,,,,,,,,,,af35aea9-41d0-4056-a3c1-a38d7f7e9a5d,630,,"[64.4, 5.1]",3788758,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Vitalii Mykolenko,20827.0,Left Back,33,Ukraine,911,"['a081e8bf-458e-4ba7-804a-8554866161bf', 'b6e373bf-b9cd-4bd9-8cf2-6509b8cd5129']",40,,,,,,,,,,,,,,,,Ukraine,00:16:40.246,Carry,,64.4,5.1,,,,,
,,,"[62.4, 25.0]",,,,,,,,,,,3.746351,,,,,,,,,,,,,,,,15e7f7a7-4630-4190-b820-93380fa969ed,633,,"[53.9, 21.8]",3788758,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mykola Matviyenko,18617.0,Left Center Back,33,Ukraine,911,"['01c02eec-8694-455c-b548-caa56e70993f', 'e54bb5fa-c924-4b9f-bb97-82ac929b708a']",42,,,,,,,,,,,,,,,,Ukraine,00:16:42.484,Carry,,53.9,21.8,,,,,
,,,"[67.7, 14.2]",,,,,,,,,,,1.044068,,,,,,,,,,,,,,,,e7bc8571-fd8d-4cd3-b76c-f77937990b75,636,,"[66.8, 14.2]",3788758,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Taras Stepanenko,11000.0,Center Defensive Midfield,33,Ukraine,911,"['2aad5a44-3bdb-4f8a-859a-61be03ed2e5a', '4ee820f7-4679-4d13-8d13-a90815d58b7b']",47,,,,,,,,,,,,,,,,Ukraine,00:16:47.319,Carry,,66.8,14.2,,,,,
,,,"[77.3, 4.5]",,,,,,,,,,,1.278554,,,,,,,,,,,,,,,,1d257ab6-eea6-462d-a8d0-37ece953b892,639,,"[77.3, 3.7]",3788758,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Vitalii Mykolenko,20827.0,Left Back,33,Ukraine,911,"['28fa0560-392d-4def-9a2c-c434fa9f1808', 'de55bbc1-ddbe-4487-84d4-577cd184e010']",49,,,,,,,,,,,,,,,,Ukraine,00:16:49.599,Carry,,77.3,3.7,,,,,
,,,"[58.2, 20.1]",,,,,,,,,,,1.223915,,,,,,,,,,,,,,,,7470cfc1-9fca-4a67-ae18-9e1c22a15981,642,,"[59.8, 9.3]",3788758,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Taras Stepanenko,11000.0,Center Defensive Midfield,33,Ukraine,911,"['20b3b420-e94b-4c72-b48e-acb394eb3847', 'b7236f28-f43a-4e50-92b8-14e1f9a47d15']",51,,,,,,,,,,,,,,,,Ukraine,00:16:51.949,Carry,,59.8,9.3,,,,,
,,,"[54.5, 44.3]",,,,,,,,,,,1.033808,,,,,,,,,,,,,,,,5b00a0ba-48e4-43e5-bc98-a3132ea77a41,645,,"[54.5, 44.3]",3788758,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Illia Zabarnyi,39136.0,Right Center Back,33,Ukraine,911,"['694483fc-ae7a-42c5-a2ab-a40f18c38467', '8e670181-b8a6-47a9-bca4-78b9c600e568']",55,,,,,,,,,,,,,,,,Ukraine,00:16:55.081,Carry,,54.5,44.3,,,,,
,,,"[52.9, 58.8]",,,,,,,,,,,2.425995,,,,,,,,,,,,,,,,7c3f67e8-5438-4e8e-bd98-ae4ad5ef0e79,648,,"[55.7, 62.3]",3788758,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mykola Shaparenko,21294.0,Right Center Midfield,33,Ukraine,911,"['574d9ee3-d869-429f-90ec-d0412c0e512d', 'bd77a955-8a1f-4d93-b78d-b6bf866daf16']",57,,,,,,,,,,,,,,,,Ukraine,00:16:57.802,Carry,,55.7,62.3,,,,,
,,,"[43.7, 48.2]",,,,,,,,,,,0.110893,,,,,,,,,,,,,,,,53a36480-01de-4245-b7f1-1a9a15b6368a,651,,"[43.0, 48.2]",3788758,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Illia Zabarnyi,39136.0,Right Center Back,33,Ukraine,911,"['18ba722c-4cd0-4581-9d80-613c91c001a2', 'bbc5216c-4cfb-48ed-9536-33a7a3f6eddc']",1,,,,,,,,,,,,,,,,Ukraine,00:17:01.688,Carry,,43.0,48.2,,,,,
,,,"[49.5, 28.9]",,,,,,,,,,,1.329902,,,,,,,,,,,,,,,,2a292e82-9e21-4e0e-956e-4544595ad5f9,654,,"[43.7, 29.5]",3788758,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mykola Matviyenko,18617.0,Left Center Back,33,Ukraine,911,"['2e832916-c867-4e3d-8e98-08fa2c799fdf', '3021570c-e05f-48ce-b765-d9ecf01a1125']",3,,,,,,,,,,,,,,,,Ukraine,00:17:03.049,Carry,,43.7,29.5,,,,,
,,,"[58.5, 19.2]",,,,,,,,,,,1.599996,,,,,,,,,,,,,,,,45deb905-40c9-443d-89b9-6c14b2c51817,657,,"[59.4, 19.2]",3788758,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ruslan Malinovskiy,16557.0,Left Wing,33,Ukraine,911,"['7b7057c0-f198-4a6d-9a0c-5e85538bd7da', 'b34b5734-12ed-4feb-811a-35846beb72b4']",5,,,,,,,,,,,,,,,,Ukraine,00:17:05.500,Carry,,59.4,19.2,,,,,
,,,"[50.6, 40.6]",,,,,,,,,,,1.999996,,,,,,,,,,,,,,,,44117e90-6f0d-4882-9218-6a139f98a181,660,,"[45.3, 37.4]",3788758,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Illia Zabarnyi,39136.0,Right Center Back,33,Ukraine,911,"['2173accb-4605-44d0-a67d-d3e016db916d', '590d8ac1-8429-43cf-a0f8-fd7d737b56e7']",8,,,,,,,,,,,,,,,,Ukraine,00:17:08.404,Carry,,45.3,37.4,,,,,
