50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,1a311117-3b81-4d7e-920f-d2236f7e4d76,2276,,,"[63.2, 8.4]",3795109,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Thorup Kjær,5534.0,Center Back,127,Denmark,776,"['a3b31739-9f16-497f-b3e7-9668531161ac', 'f885cb6d-d65e-4b16-9d90-86b24074cff0']",12,,,,,,,,,,,,,,,,Denmark,00:22:12.706,Clearance,True,63.2,8.4,,,,,
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,5d7bbeb1-a26f-4fbb-af9a-d05f754915be,2316,,,"[26.6, 45.9]",3795109,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Right Center Back,130,Czech Republic,912,['27f2cced-5b3f-40a5-b57a-1618d5af849f'],28,,,,,,,,,,,,,,,,Denmark,00:23:28.702,Clearance,True,26.6,45.9,,,,,
,,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,3db8d9a2-2660-421c-a42f-82ad5a010185,2372,,,"[52.4, 35.0]",3795109,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Thorup Kjær,5534.0,Center Back,139,Czech Republic,912,"['12a821a9-4caf-4769-89c1-074f0080d6f2', '61dfa86e-bd8f-448b-9915-00c0d8fad513']",22,,,,,,,,,,,,,,,,Denmark,00:25:22.932,Clearance,True,52.4,35.0,,,,,
,,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,37e09e80-9640-4eb3-991c-3af8625f8a8b,2390,,,"[34.5, 38.3]",3795109,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tomáš Kalas,13197.0,Left Center Back,140,Denmark,776,"['a77df0e6-afc1-4d45-b00b-a1aa556ed749', 'e03172d4-6a67-4dc5-90a3-4b056a81ba41']",10,,,,,,,,,,,,,,,,Czech Republic,00:26:10.908,Clearance,True,34.5,38.3,,,,,
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,6fda2562-67ca-4c11-b455-0550d08a73b1,2419,,,"[5.3, 43.4]",3795109,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Wass,6797.0,Right Wing Back,141,Czech Republic,912,['1485b4c3-53b6-4bc3-9426-ca5511933173'],41,,,,,,,,,,,,,,,,Denmark,00:26:41.589,Clearance,True,5.3,43.4,,,,,
,,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,171c3615-da70-409b-9ba3-ed1691dc7d43,2465,,,"[6.0, 42.3]",3795109,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jannik Vestergaard,8815.0,Left Center Back,146,Czech Republic,912,"['30ad4ede-68d8-4647-8f85-1dd8f265e76a', 'e5096917-9844-4469-9c64-5e9b442c8555']",6,,,,,,,,,,,,,,,,Denmark,00:29:06.568,Clearance,True,6.0,42.3,,,,,
,,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,68c50ffb-2529-4656-86dd-21103cd09441,2503,,,"[47.6, 26.5]",3795109,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,148,Czech Republic,912,"['8594d3fa-a118-4848-8f32-f7a56dbed2a4', '97a824df-9880-4e2a-97ef-bbc0fcbd67cd']",34,,,,,,,,,,,,,,,,Denmark,00:30:34.713,Clearance,True,47.6,26.5,,,,,
,,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,a5a5bfc8-4e61-4cc3-9098-7bd22dcb7ffd,2541,,,"[15.6, 22.1]",3795109,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,150,Czech Republic,912,,18,,,,,,,,,,,,,,,,Denmark,00:31:18.825,Clearance,True,15.6,22.1,,,,,
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,6f68aee8-53bd-4319-a2cd-4256bb992da4,2624,,,"[8.1, 39.3]",3795109,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Vladimír Coufal,16570.0,Right Back,154,Denmark,776,['6406de71-0bb8-4f9f-ae7a-a9c0c9bcce52'],17,,,,,,,,,,,,,,,,Czech Republic,00:33:17.802,Clearance,True,8.1,39.3,,,,,
,,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,83a63e73-a4fd-4a13-931f-e1460720a6de,2630,,,"[51.2, 43.1]",3795109,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Christian Nørgaard,7097.0,Center Defensive Midfield,155,Czech Republic,912,"['87cb0635-36d9-4bda-82a1-46d9906e7ddc', '89267c42-f2f7-429e-a4f6-09953151999b']",8,,,,,,,,,,,,,,,,Denmark,00:34:08.706,Clearance,True,51.2,43.1,,,,,
,,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,ab877678-70e4-4df4-a8e4-84ce293b897f,2633,,,"[34.1, 33.2]",3795109,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jannik Vestergaard,8815.0,Left Center Back,155,Czech Republic,912,['c62190ea-3585-48cc-97ea-d4cbc93d71af'],11,,,,,,,,,,,,,,,,Denmark,00:34:11.261,Clearance,True,34.1,33.2,,,,,
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,b8d7cdba-e89c-49df-9da7-9aa998065064,2808,,,"[40.1, 29.1]",3795109,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Thorup Kjær,5534.0,Center Back,167,Czech Republic,912,['302a84ab-10ed-436c-8281-c2a8e72eea9f'],5,,,,,,,,,,,,,,,,Denmark,00:42:05.068,Clearance,True,40.1,29.1,,,,,
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,63669cca-ca7e-410b-a756-2e4e0a02b782,2847,,,"[8.6, 41.7]",3795109,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joachim Andersen,8247.0,Right Center Back,167,Czech Republic,912,['05b29b84-ea4d-49e6-89ef-bf1209625e28'],42,,,,,,,,,,,,,,,,Denmark,00:42:42.909,Clearance,True,8.6,41.7,,,,,
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,40163dc5-9b5a-4547-9640-68f307108ac9,2869,,,"[13.9, 38.3]",3795109,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Thorup Kjær,5534.0,Center Back,167,Czech Republic,912,['d4d5d54c-c6e2-49da-89b1-f1f065c9da2b'],10,,,,,,,,,,,,,,,,Denmark,00:43:10.257,Clearance,True,13.9,38.3,,,,,
,,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,8f84796f-6fdf-463f-9167-4810c734aeef,2930,,,"[6.7, 67.9]",3795109,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Wass,6797.0,Right Wing Back,169,Czech Republic,912,['35ccd05d-f30e-4cf3-9466-ae19c4283b04'],25,,,,,,,,,,,,,,,,Denmark,00:44:25.404,Clearance,True,6.7,67.9,,,,,
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,a36ea73f-7e01-4e43-a0de-250d0caa6b50,3000,,,"[11.0, 45.3]",3795109,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Wass,6797.0,Right Wing Back,169,Czech Republic,912,['74527e0e-7d1e-44b7-886b-e28a14001f8a'],38,,,,,,,,,,,,,,,,Denmark,00:45:38.460,Clearance,True,11.0,45.3,,,,,
,,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,83645c5d-06ff-49e5-b46f-ba766be0520a,3086,,,"[15.0, 42.6]",3795109,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joachim Andersen,8247.0,Right Center Back,171,Czech Republic,912,['e07485d6-9a39-4cbd-a8fb-ce5c3a77644e'],48,,,,,,,,,,,,,,,,Denmark,00:46:48.975,Clearance,True,15.0,42.6,,,,,
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,ce90893e-0487-4ab4-9008-2fd1ce8929df,3096,,,"[19.3, 32.0]",3795109,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,171,Czech Republic,912,['d21fc4d2-b474-475c-afd2-65f57d01d4d6'],6,,,,,,,,,,,,,,,,Denmark,00:47:06.484,Clearance,True,19.3,32.0,,,,,
,,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,14f5d4d9-d3bf-41b1-895a-7a1374367cc3,3097,,,"[28.8, 21.7]",3795109,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yussuf Yurary Poulsen,5536.0,Left Center Forward,171,Czech Republic,912,,8,,,,,,,,,,,,,,,,Denmark,00:47:08.276,Clearance,True,28.8,21.7,,,,,
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,51440ea1-ac8f-4243-8773-e0719a8c2eb1,3117,,,"[43.4, 67.7]",3795109,92,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vladimír Coufal,16570.0,Right Back,172,Denmark,776,['6cf7876c-4440-4172-897e-29887d9b53cb'],59,,,,,,,,,,,,,,,,Czech Republic,00:47:59.042,Clearance,True,43.4,67.7,,,,,
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,e5ca7b80-de49-4668-a86f-0d0b7e573c67,3131,,,"[7.5, 45.4]",3795109,93,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jakub Brabec,27622.0,Right Center Back,173,Denmark,776,['91aeabe8-4dfa-41f5-82f8-28fde3c1d42e'],30,,,,,,,,,,,,,,,,Czech Republic,00:48:30.745,Clearance,True,7.5,45.4,,,,,
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,c26c3e41-281f-47f0-824b-71a44bbaf073,3192,,,"[8.6, 39.8]",3795109,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Thorup Kjær,5534.0,Center Back,175,Czech Republic,912,['d4a553d2-2c2d-4550-8a04-cf0c060dbde3'],50,,,,,,,,,,,,,,,,Denmark,00:49:50.933,Clearance,True,8.6,39.8,,,,,
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,edff7f71-9f52-4de6-9b92-b0bf31fb3bc1,3200,,,"[10.2, 40.1]",3795109,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Thorup Kjær,5534.0,Center Back,175,Czech Republic,912,['b661cee9-0cab-4639-8ebc-1fd5d22bc256'],1,,,,,,,,,,,,,,,,Denmark,00:50:01.832,Clearance,True,10.2,40.1,,,,,
,,,,,,,,,,,,,,,,,,,1.060128,,,,,,,,,,,,,,e436c99c-b0ef-4e17-8b9e-83cac395f79e,18,,,"[78.8, 9.8]",3795109,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joakim Mæhle,16554.0,Left Wing Back,3,Czech Republic,912,"['58c2378b-9655-448c-951c-3dcc21a77a6e', '958ed221-43ba-4e92-8739-f0416f679ebc', '97219577-d649-413e-b424-199bcc88804a']",33,,,,,,,,,,,,,,,,Denmark,00:00:33.126,Pressure,,78.8,9.8,,,,,
,,,,,,,,,,,,,,,,,,,0.708949,,,,,,,,,,,,,,dd3e99f9-4ac0-4e0a-8cdc-f5a5cac6f2b3,54,,,"[61.9, 49.3]",3795109,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Tomáš Souček,4870.0,Left Center Midfield,6,Denmark,776,"['32726c1c-fb0b-449c-b665-943947bfcae6', 'd9d48c97-cb09-463d-a5d2-ff5cd0395a39']",1,,,,,,,,,,,,,,,,Czech Republic,00:02:01.991,Pressure,,61.9,49.3,,,,,
,,,,,,,,,,,,,,,,,,,0.565332,,,,,,,,,,,,,,9b651c2d-ef87-4bf4-916f-2f9aeb6cd820,62,,,"[76.0, 18.5]",3795109,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Petr Ševčík,23454.0,Left Wing,6,Denmark,776,"['267e5635-dc7a-43ee-be3d-f63c0e453912', '8f55a66e-fcea-48a8-9b50-f8c9ed42d43f']",8,,,,,,,,,,,,,,,,Czech Republic,00:02:08.319,Pressure,,76.0,18.5,,,,,
,,,,,,,,,,,,,True,,,,,,1.635135,,,,,,,,,,,,,,de780fbe-9755-4e4f-a8cd-2bcb7be0dd46,82,,,"[55.7, 7.0]",3795109,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonín Barák,7801.0,Center Attacking Midfield,7,Czech Republic,912,"['db0c984a-488e-456e-88bd-3e43cacbdf9d', 'e439fc1d-5bd4-4d76-b6c0-f2653b685509']",34,,,,,,,,,,,,,,,,Czech Republic,00:02:34.800,Pressure,,55.7,7.0,,,,,
,,,,,,,,,,,,,True,,,,,,0.924531,,,,,,,,,,,,,,7db34ace-d776-49b4-b5a7-896596426fa6,94,,,"[99.1, 72.0]",3795109,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Attacking Midfield,9,Czech Republic,912,"['088aa807-ea9a-4083-8c55-319e4865b2cb', '9827caeb-a616-492a-83c3-1ca0a77a6592']",1,,,,,,,,,,,,,,,,Denmark,00:03:01.832,Pressure,,99.1,72.0,,,,,
,,,,,,,,,,,,,,,,,,,0.446129,,,,,,,,,,,,,,577051f1-f626-4d20-b23d-1a951a2432d5,100,,,"[70.6, 60.9]",3795109,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikkel Damsgaard,24443.0,Right Attacking Midfield,9,Czech Republic,912,['682aa3aa-66fd-40e7-b6a4-f54c6a2f9f23'],6,,,,,,,,,,,,,,,,Denmark,00:03:06.717,Pressure,,70.6,60.9,,,,,
,,,,,,,,,,,,,,,,,,,0.434516,,,,,,,,,,,,,,094e5ab9-f7cf-46e0-b5ea-ff262ce599bd,101,,,"[76.2, 49.6]",3795109,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kasper Dolberg,6302.0,Center Forward,9,Czech Republic,912,['b553f372-6879-4cbb-9453-82cccbfc22c7'],6,,,,,,,,,,,,,,,,Denmark,00:03:06.883,Pressure,,76.2,49.6,,,,,
,,,,,,,,,,,,,,,,,,,0.463822,,,,,,,,,,,,,,0007b011-650c-4924-b720-af836877f5e7,117,,,"[15.9, 50.6]",3795109,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,9,Czech Republic,912,"['63d6ceb6-8aee-4fd5-ba0b-8f74d7049d0b', 'c32dd484-71d8-4a52-9fa1-9c38ed6e5af8']",23,,,,,,,,,,,,,,,,Denmark,00:03:23.481,Pressure,,15.9,50.6,,,,,
,,,,,,,,,,,,,,,,,,,0.922879,,,,,,,,,,,,,,a4ab00b8-fa19-4e25-a540-a3eb44cbf236,124,,,"[68.1, 28.8]",3795109,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Attacking Midfield,9,Czech Republic,912,['544be0cd-c588-4b5b-a227-fbf56dc0ca85'],31,,,,,,,,,,,,,,,,Denmark,00:03:31.934,Pressure,,68.1,28.8,,,,,
,,,,,,,,,,,,,,,,,,,0.651496,,,,,,,,,,,,,,98f1d44d-156c-4c81-841a-bf04dedff5d7,147,,,"[85.4, 54.9]",3795109,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukáš Masopust,16472.0,Right Wing,10,Denmark,776,"['298b370f-2d86-4d24-affe-26aee72344ca', '4e810c42-294b-4f5d-b7e0-2e02a75e3ad9']",57,,,,,,,,,,,,,,,,Czech Republic,00:03:57.117,Pressure,,85.4,54.9,,,,,
,,,,,,,,,,,,,,,,,,,1.177931,,,,,,,,,,,,,,90bd4143-9d5f-449a-9ce4-51b4adf96aec,152,,,"[98.9, 68.6]",3795109,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kasper Dolberg,6302.0,Center Forward,10,Denmark,776,"['3b88b399-435a-4800-83b1-d4354225ade3', 'aed74aac-7d0b-4c1f-9d5d-66b4a82f8f2a']",6,,,,,,,,,,,,,,,,Denmark,00:04:06.696,Pressure,,98.9,68.6,,,,,
,,,,,,,,,,,,,,,,,,,0.377922,,,,,,,,,,,,,,8188fa47-26ef-4b21-8b0c-f4851176ba3c,173,,,"[92.0, 23.3]",3795109,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kasper Dolberg,6302.0,Center Forward,12,Czech Republic,912,"['2b64c704-9e6e-4268-ac8a-081d86ad4160', '6148b8d8-0201-4909-bed5-05235d350eab']",52,,,,,,,,,,,,,,,,Denmark,00:05:52.754,Pressure,,92.0,23.3,,,,,
,,,,,,,,,,,,,,,,,,,1.424484,,,,,,,,,,,,,,116927df-6cd3-4960-b920-bf4ac7d69691,178,,,"[45.0, 65.8]",3795109,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Tomáš Holeš,16469.0,Right Center Midfield,12,Czech Republic,912,"['17ab9295-07fc-4cf9-b630-b0f88eb37558', '8db719b8-a484-468d-90b6-b17ce43cbd6e', 'f66508da-bebd-49ef-8567-0e3c79945e18']",56,,,,,,,,,,,,,,,,Czech Republic,00:05:56.508,Pressure,,45.0,65.8,,,,,
,,,,,,,,,,,,,,,,,,,0.651701,,,,,,,,,,,,,,900b6123-aee7-46e5-b2a0-bd5b3c858b18,198,,,"[13.7, 73.1]",3795109,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukáš Masopust,16472.0,Right Wing,14,Denmark,776,"['8204a059-8764-4a22-bcf3-d17f89237b73', 'b6c72fe9-8ef3-47c1-857d-f9593f1369a5']",35,,,,,,,,,,,,,,,,Czech Republic,00:06:35.439,Pressure,,13.7,73.1,,,,,
,,,,,,,,,,,,,,,,,,,0.856064,,,,,,,,,,,,,,1fdbbd32-eec9-4d08-a555-28c14153db12,208,,,"[28.1, 71.8]",3795109,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomáš Souček,4870.0,Left Center Midfield,15,Denmark,776,"['4052a7de-49ce-4b87-af0e-7501898baf26', '936ac08a-5832-4060-8db3-f96d632a0830']",52,,,,,,,,,,,,,,,,Czech Republic,00:06:52.667,Pressure,,28.1,71.8,,,,,
,,,,,,,,,,,,,,,,,,,0.780449,,,,,,,,,,,,,,6295d413-a5a9-48af-ba78-c2a6bd709ae9,224,,,"[50.1, 4.6]",3795109,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Petr Ševčík,23454.0,Left Wing,16,Denmark,776,"['06f6534e-6d44-45f8-814b-47805d6ae2fa', 'ffe12332-4309-47c5-be52-0b6a8565d503']",25,,,,,,,,,,,,,,,,Czech Republic,00:07:25.045,Pressure,,50.1,4.6,,,,,
,,,,,,,,,,,,,,,,,,,1.546048,,,,,,,,,,,,,,a416a131-b87c-46f5-bcae-a3a3572ed64b,228,,,"[48.0, 50.6]",3795109,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vladimír Coufal,16570.0,Right Back,16,Denmark,776,"['b33f8a2a-50be-4fb9-b5cd-dbf06a522eb7', 'ec18553b-cd33-42a2-aded-df97c5a0b2b6']",29,,,,,,,,,,,,,,,,Czech Republic,00:07:29.351,Pressure,,48.0,50.6,,,,,
,,,,,,,,,,,,,True,,,,,,1.305644,,,,,,,,,,,,,,5070af09-b604-4f50-9396-853297b1efe8,254,,,"[101.2, 71.4]",3795109,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikkel Damsgaard,24443.0,Right Attacking Midfield,21,Czech Republic,912,"['0b1f94cc-9bd1-4a68-8d79-84853f5a47b8', '59a7e1c9-e687-4b46-a0dd-e65f48b9cc28']",16,,,,,,,,,,,,,,,,Denmark,00:09:16.499,Pressure,,101.2,71.4,,,,,
,,,,,,,,,,,,,,,,,,,0.178445,,,,,,,,,,,,,,b8f80670-9d24-40b5-9a19-839f3a8f30ec,262,,,"[61.6, 72.0]",3795109,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Thorup Kjær,5534.0,Center Back,21,Czech Republic,912,,26,,,,,,,,,,,,,,,,Denmark,00:09:26.587,Pressure,,61.6,72.0,,,,,
,,,,,,,,,,,,,,,,,,,0.276381,,,,,,,,,,,,,,82636337-e953-4ac7-9f85-02314da5d2b2,268,,,"[63.1, 63.9]",3795109,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Delaney,5527.0,Left Defensive Midfield,21,Czech Republic,912,"['3c11d271-9d5f-4540-82d3-046c89a3ac38', '601d54a9-5d9c-4ab0-ad27-e8f5e96b7094']",28,,,,,,,,,,,,,,,,Denmark,00:09:28.213,Pressure,,63.1,63.9,,,,,
,,,,,,,,,,,,,True,,,,,,0.710907,,,,,,,,,,,,,,b3cca80a-b0c0-4d8a-8e94-9d852747b942,275,,,"[68.7, 46.6]",3795109,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Petr Ševčík,23454.0,Left Wing,22,Denmark,776,['65fa4209-36b6-45b7-afa2-a00ffed49615'],32,,,,,,,,,,,,,,,,Czech Republic,00:09:32.065,Pressure,,68.7,46.6,,,,,
,,,,,,,,,,,,,True,,,,,,0.776613,,,,,,,,,,,,,,4fd6e33c-46bd-446d-854e-f0f32db8cc8d,310,,,"[59.5, 65.2]",3795109,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Petr Ševčík,23454.0,Left Wing,24,Denmark,776,['73d705a0-0864-409a-8117-ebe15272f597'],32,,,,,,,,,,,,,,,,Czech Republic,00:10:32.263,Pressure,,59.5,65.2,,,,,
,,,,,,,,,,,,,,,,,,,1.155586,,,,,,,,,,,,,,0b3bb95b-a9ff-4fc6-8b3a-3cd514ca9a18,317,,,"[108.7, 41.6]",3795109,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukáš Masopust,16472.0,Right Wing,24,Denmark,776,"['a23eb100-05f2-4903-88cd-b5840591a495', 'a73b25ff-a207-4400-90ba-f8f62fec1ba8']",40,,,,,,,,,,,,,,,,Czech Republic,00:10:40.584,Pressure,,108.7,41.6,,,,,
,,,,,,,,,,,,,,,,,,,1.05635,,,,,,,,,,,,,,8cef9921-3691-4bba-9978-ffd4319c9d14,341,,,"[53.1, 19.0]",3795109,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Souček,4870.0,Left Center Midfield,24,Denmark,776,['24d2fea9-bbd2-471e-95fd-1d7ddd228cb0'],57,,,,,,,,,,,,,,,,Czech Republic,00:10:57.937,Pressure,,53.1,19.0,,,,,
,,,,,,,,,,,,,,,,,,,0.846983,,,,,,,,,,,,,,307dd8bc-0760-4406-97fa-a5aedfc71780,342,,,"[61.7, 4.9]",3795109,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukáš Masopust,16472.0,Right Wing,24,Denmark,776,['e9b33649-d042-4080-a638-6009efa4f05a'],59,,,,,,,,,,,,,,,,Czech Republic,00:10:59.962,Pressure,,61.7,4.9,,,,,
,,,,,,,,,,,,,True,,,,,,0.45671,,,,,,,,,,,,,,4bb93e74-6fc7-4bfa-a1e5-9777b871e6e6,364,,,"[33.4, 52.4]",3795109,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Thorup Kjær,5534.0,Center Back,24,Denmark,776,['983187bf-15fb-4397-9bb5-46fcc5aaa4c3'],22,,,,,,,,,,,,,,,,Denmark,00:11:22.420,Pressure,,33.4,52.4,,,,,
,,,,,,,,,,,,,True,,,,,,0.615723,,,,,,,,,,,,,,91cec6ad-e47c-4335-a38d-fc301b84abc0,375,,,"[30.0, 25.2]",3795109,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,25,Czech Republic,912,['8a4f4c78-0a4d-4741-a769-376c8e6e32a1'],28,,,,,,,,,,,,,,,,Denmark,00:11:28.899,Pressure,,30.0,25.2,,,,,
,,,,,,,,,,,,,,,,,,,0.479382,,,,,,,,,,,,,,37c95cc0-4ce1-4687-888b-50f21b38533b,379,,,"[20.4, 7.9]",3795109,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,25,Czech Republic,912,"['0adf318a-6948-4cf3-a28a-a4b984e88d7f', '815e52ee-f7c5-4125-bbf1-83b28ab3c1dc']",31,,,,,,,,,,,,,,,,Denmark,00:11:31.402,Pressure,,20.4,7.9,,,,,
,,,,,,,,,,,,,,,,,,,0.599614,,,,,,,,,,,,,,a11c369f-37b9-4e64-8f5c-a78dc9aa4e2f,383,,,"[9.2, 15.8]",3795109,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,25,Czech Republic,912,"['44a438fa-886f-49da-8744-d54a094d01dc', '779f7f03-3d6d-4b10-8797-7b135166fd00', '9402ea79-2bb9-4c0c-9056-b67530123a24']",34,,,,,,,,,,,,,,,,Denmark,00:11:34.756,Pressure,,9.2,15.8,,,,,
,,,,,,,,,,,,,,,,,,,1.734235,,,,,,,,,,,,,,e0111a54-7c11-4cf1-a981-c4e578187711,399,,,"[23.8, 22.6]",3795109,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Vladimír Coufal,16570.0,Right Back,27,Denmark,776,"['4c339860-b7de-4689-b9a5-c6d7616667f2', '50d291fa-3e1e-4986-a819-76968527be19', '8d5685a1-11a9-465c-bb94-8d83718721c8']",21,,,,,,,,,,,,,,,,Czech Republic,00:12:21.076,Pressure,,23.8,22.6,,,,,
