ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,"[61.6, 31.2]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,a2dd8f06-fa43-42f7-93e8-33bf737a930c,3176,,,"[61.6, 31.2]",3788754,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,143,Switzerland,773,"['36c74ab8-f47c-49ce-80f8-7fdbb418adc8', '71960e99-4fce-4367-a259-3d6731f214a0']",59,,,,,,,,,,,,,,,Switzerland,00:30:59.531,Carry,,61.6,31.2,,,,,
,,,,"[63.7, 37.6]",,,,,,,,,,,,3.067867,,,,,,,,,,,,,,40520226-eef3-45eb-a8f9-c5739e357709,3179,,,"[56.7, 39.0]",3788754,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Obafemi Akanji,5549.0,Center Back,143,Switzerland,773,"['1ec92f50-f4ff-4318-ba2a-7b0a85fcdf69', '281a23a7-dde0-45a6-ac99-5aeb6bc19a91']",0,,,,,,,,,,,,,,,Switzerland,00:31:00.475,Carry,,56.7,39.0,,,,,
,,,,"[87.1, 69.8]",,,,,,,,,,,,3.635101,,,,,,,,,,,,,,1c929c7c-5fd1-4a70-8842-b17b198e47e5,3182,,,"[81.1, 54.9]",3788754,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Gavranović,5834.0,Right Center Forward,143,Switzerland,773,"['5f964201-4110-4408-85f2-9aa1b2c53300', 'e34af99c-e350-41b4-99ea-7c3dbb5b5801']",4,,,,,,,,,,,,,,,Switzerland,00:31:04.584,Carry,,81.1,54.9,,,,,
,,,,"[26.8, 34.2]",,,,,,,,,,,,1.970119,,,,,,,,,,,,,,3ef693f7-cb21-4c0b-9721-f82f2fdbc486,3186,,,"[27.5, 31.6]",3788754,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,144,Italy,914,"['341b3b06-9c91-4502-9a7b-bb654d1956cd', '6bc75bd2-5492-4386-ab02-880a4ee3b5f4']",8,,,,,,,,,,,,,,,Italy,00:31:08.979,Carry,,27.5,31.6,,,,,
,,,,"[41.5, 37.1]",,,,,,,,,,,,1.044713,,,,,,,,,,,,,,9c73b943-730d-4ace-9ae0-67e71ed87181,3189,,,"[42.1, 34.3]",3788754,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Chiesa,7156.0,Left Wing,144,Italy,914,"['6f204d90-f4cb-4c33-b35e-7bca5cc37ea2', 'a45b3d7b-7bbd-42c8-ae01-e83eaead5d91']",11,,,,,,,,,,,,,,,Italy,00:31:11.819,Carry,,42.1,34.3,,,,,
,,,,"[58.5, 72.7]",,,,,,,,,,,,4.35818,,,,,,,,,,,,,,36059d8b-cf86-45e9-9bfa-25fc5e815afb,3192,,,"[46.3, 69.6]",3788754,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovanni Di Lorenzo,11514.0,Right Back,144,Italy,914,"['1b79c183-5f34-49f4-b1a5-5a47d39923bc', 'eac7b145-df0f-44a9-aef7-ed1659b1fc9f']",15,,,,,,,,,,,,,,,Italy,00:31:15.161,Carry,,46.3,69.6,,,,,
,,,,"[50.4, 53.1]",,,,,,,,,,,,1.369452,,,,,,,,,,,,,,98d3d68f-22ed-40f2-8a3a-08a1f9451930,3195,,,"[50.4, 53.1]",3788754,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,144,Italy,914,"['7358be8a-ce05-4957-844e-5ec8087b2568', 'efe31a45-cdba-4713-8f4a-ea9f9fade793']",20,,,,,,,,,,,,,,,Italy,00:31:20.870,Carry,,50.4,53.1,,,,,
,,,,"[57.4, 36.4]",,,,,,,,,,,,2.67786,,,,,,,,,,,,,,d247927f-f975-46c4-920c-907d0d1f68b8,3200,,,"[52.0, 45.8]",3788754,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,144,Italy,914,"['08e98ec4-0f24-442f-ae54-e271401dfa33', '13572cc0-632f-44ea-8d53-554cd21b0334']",24,,,,,,,,,,,,,,,Italy,00:31:24.225,Carry,,52.0,45.8,,,,,
,,,,"[63.0, 14.2]",,,,,,,,,,,,2.615359,,,,,,,,,,,,,,36fe2201-bff8-4bd9-bb07-6118bb325393,3203,,,"[63.0, 14.2]",3788754,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesco Acerbi,7119.0,Left Center Back,144,Italy,914,"['3b9191b4-2d62-47ba-ad8a-4d9fc7668d90', 'cc5572da-ed95-4cf3-9475-cb25ddcb6124']",28,,,,,,,,,,,,,,,Italy,00:31:28.202,Carry,,63.0,14.2,,,,,
,,,,"[62.0, 13.8]",,,,,,,,,,,,0.813188,,,,,,,,,,,,,,5534a215-01d5-4bf2-8ddc-165975c0f28f,3208,,,"[62.0, 13.8]",3788754,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesco Acerbi,7119.0,Left Center Back,144,Italy,914,"['670e22a0-c961-4c62-a114-d0aad461aae8', '6ce79abd-93ae-4057-b336-47ad10a9c50c']",33,,,,,,,,,,,,,,,Italy,00:31:33.058,Carry,,62.0,13.8,,,,,
,,,,"[78.2, 25.8]",,,,,,,,,,,,0.561148,,,,,,,,,,,,,,c2945899-e17a-44fa-9f5e-771722147a17,3211,,,"[77.9, 23.5]",3788754,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ciro Immobile,7788.0,Center Forward,144,Italy,914,"['10b7a03d-68da-4b63-bcbc-8d1749b2535c', '448b9200-5f6c-489f-8ee0-633c6deb34e4', '5c948f8e-e08f-43d0-8016-02da937ba9ed']",34,,,,,,,,,,,,,,,Italy,00:31:34.924,Carry,True,77.9,23.5,,,,,
,,,,"[41.5, 78.1]",,,,,,,,,,,,5.6446,,,,,,,,,,,,,,aa18b9e6-1c38-46bc-8ac3-384c1192bef8,3220,,,"[29.0, 76.6]",3788754,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Silvan Widmer,7796.0,Right Wing Back,145,Switzerland,773,"['cd45860b-c3a7-4153-82bf-6aa3801c306b', 'fe8fcec5-df57-4fbc-8116-2d82ff13160b']",41,,,,,,,,,,,,,,,Switzerland,00:31:41.111,Carry,,29.0,76.6,,,,,
,,,,"[30.3, 78.7]",,,,,,,,,,,,1.148178,,,,,,,,,,,,,,16eb9d28-fc03-4f53-ae60-ad3a98d5854f,3225,,,"[37.9, 76.8]",3788754,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Silvan Widmer,7796.0,Right Wing Back,145,Switzerland,773,"['7271a8bc-6b75-4039-9294-1429d23634c5', 'f1164a16-fb29-4f33-996e-c97716113c19']",48,,,,,,,,,,,,,,,Switzerland,00:31:48.231,Carry,,37.9,76.8,,,,,
,,,,"[17.2, 69.8]",,,,,,,,,,,,0.360934,,,,,,,,,,,,,,12bb8dbf-5bbc-4972-aeb4-682bce817a46,3228,,,"[17.2, 69.8]",3788754,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nico Elvedi,8814.0,Right Center Back,145,Switzerland,773,"['3088865d-8e5a-4f4a-8ad5-db357beb481b', 'df229b20-5bf7-4e85-99da-f74d599d99d4']",51,,,,,,,,,,,,,,,Switzerland,00:31:51.313,Carry,,17.2,69.8,,,,,
,,,,"[43.7, 78.7]",,,,,,,,,,,,1.893789,,,,,,,,,,,,,,69e94530-a3d9-40bd-abe8-3e75dd8873dd,3236,,,"[49.1, 68.0]",3788754,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruben Vargas,30401.0,Center Attacking Midfield,145,Switzerland,773,"['17a51c0f-1958-4586-98a2-64a021fd9c1e', 'bd639499-9d97-4e6b-981c-69b2d9da41c0']",57,,,,,,,,,,,,,,,Switzerland,00:31:57.598,Carry,,49.1,68.0,,,,,
,,,,"[37.3, 78.7]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,257106c1-b00c-445f-a0f5-499087134937,3239,,,"[37.3, 78.7]",3788754,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Silvan Widmer,7796.0,Right Wing Back,145,Switzerland,773,"['70cca861-101d-4442-a327-dcef6bcb70d6', '99c3c05e-c017-41b0-bc77-3cae4b5e1a17']",0,,,,,,,,,,,,,,,Switzerland,00:32:00.529,Carry,,37.3,78.7,,,,,
,,,,"[48.4, 55.3]",,,,,,,,,,,,2.172495,,,,,,,,,,,,,,dec8e4c6-6656-422b-b5d7-0179fe43b997,3242,,,"[38.7, 70.1]",3788754,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,145,Switzerland,773,"['9efeba7c-0252-4d26-848f-1efb78e8083a', 'f856f209-082e-4f85-8b47-a9819c71f15a', 'fdb25c96-c5ec-479e-81e8-2f401648283d']",1,,,,,,,,,,,,,,,Switzerland,00:32:01.881,Carry,True,38.7,70.1,,,,,
,,,,"[62.9, 44.2]",,,,,,,,,,,,0.983627,,,,,,,,,,,,,,c76bfa0c-131a-4587-a5b1-55d3d1c7ac55,3247,,,"[62.3, 44.8]",3788754,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Breel-Donald Embolo,5545.0,Left Center Forward,145,Switzerland,773,"['2b1b489d-ee60-430d-aef1-7ac78d7b5e22', '3c61ea2d-f3e3-4def-9fca-b4d3a67e5642', '755f34a3-5ef1-4423-a1cb-ab74b2103f45']",4,,,,,,,,,,,,,,,Switzerland,00:32:04.959,Carry,True,62.3,44.8,,,,,
,,,,"[87.9, 68.4]",,,,,,,,,,,,1.992769,,,,,,,,,,,,,,06907dce-cdd7-43b8-9675-65aedc8fad8a,3250,,,"[74.9, 59.7]",3788754,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Silvan Widmer,7796.0,Right Wing Back,145,Switzerland,773,"['090e60af-7274-45a9-a9bd-9a9f2207e9fa', '500d9041-ff3d-4d1e-a9ed-5082e2d51c0c']",7,,,,,,,,,,,,,,,Switzerland,00:32:07.202,Carry,,74.9,59.7,,,,,
,,,,"[101.7, 60.5]",,,,,,,,,,,,3.821898,,,,,,,,,,,,,,c1943fb6-84ee-46a1-917d-f65dc01508ad,3253,,,"[97.4, 78.3]",3788754,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruben Vargas,30401.0,Center Attacking Midfield,145,Switzerland,773,"['43f12196-ee75-4c30-9974-f80a39f27609', 'ffbc1a69-1b8c-4130-b5ef-a06f7aa6cb9e']",10,,,,,,,,,,,,,,,Switzerland,00:32:10.201,Carry,,97.4,78.3,,,,,
,,,,"[97.0, 45.4]",,,,,,,,,,,,0.845779,,,,,,,,,,,,,,11c0bb83-a01d-4d5e-aba8-6c78f42e67e4,3256,,,"[99.1, 49.7]",3788754,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Gavranović,5834.0,Right Center Forward,145,Switzerland,773,"['3ce1b644-e161-4131-a26d-0ecdc95b610c', '818750a4-fe21-400a-9261-32f04a255548', 'e33a872e-9d8a-4a49-a636-3d04802a7085']",14,,,,,,,,,,,,,,,Switzerland,00:32:14.780,Carry,True,99.1,49.7,,,,,
,,,,"[26.2, 32.2]",,,,,,,,,,,,2.000045,,,,,,,,,,,,,,57f11b88-a5ee-434a-8e91-a241d1e6c8d9,3261,,,"[23.1, 34.7]",3788754,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Nicolò Barella,8181.0,Right Center Midfield,146,Italy,914,"['4e1e6fa1-fda3-4609-9393-befb601cd422', 'baf93951-7a91-4e68-9c83-f3f5816cbc50', 'ea5997c9-627d-4bc4-94a1-5beb93777458']",15,,,,,,,,,,,,,,,Italy,00:32:15.626,Carry,True,23.1,34.7,,,,,
,,,,"[25.2, 33.4]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,1c041428-fd44-4ec0-ba52-fdeae440b17a,3265,,,"[26.2, 32.2]",3788754,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Nicolò Barella,8181.0,Right Center Midfield,146,Italy,914,"['154034b9-63be-4ea0-8d54-c451a2dc5b82', '411b3f47-90e5-445b-a735-3afb0ba6f225', '4e1e6fa1-fda3-4609-9393-befb601cd422', 'baf93951-7a91-4e68-9c83-f3f5816cbc50']",17,,,,,,,,,,,,,,,Italy,00:32:17.626,Carry,True,26.2,32.2,,,,,
,,,,"[72.1, 46.6]",,,,,,,,,,,,4.520828,,,,,,,,,,,,,,e80619e9-efc6-471b-bfaf-5f1a636d6dad,3270,,,"[42.1, 31.8]",3788754,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Federico Chiesa,7156.0,Left Wing,146,Italy,914,"['2c81989e-c56a-4dbf-8932-e78c47227e89', 'fc61997d-5d52-4419-9682-c4a5aef2dca7']",20,,,,,,,,,,,,,,,Italy,00:32:20.110,Carry,,42.1,31.8,,,,,
,,,,"[64.1, 72.1]",,,,,,,,,,,,3.015723,,,,,,,,,,,,,,b1b25e09-7f48-4cf9-8864-d42bbfca917c,3287,,,"[50.7, 51.4]",3788754,79,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Nico Elvedi,8814.0,Right Center Back,149,Switzerland,773,"['6e2a7dc5-b37b-4f2f-bb57-37ab41fa4327', '947acb4d-147a-4754-b8c3-a7c1f6bfa478']",25,,,,,,,,,,,,,,,Switzerland,00:34:25.298,Carry,,50.7,51.4,,,,,
,,,,"[77.1, 78.1]",,,,,,,,,,,,1.599863,,,,,,,,,,,,,,1513706e-4564-4300-b0c1-4e27e34ac482,3290,,,"[77.1, 78.1]",3788754,79,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Silvan Widmer,7796.0,Right Wing Back,149,Switzerland,773,"['2b9065ee-385f-4d99-928c-c7077121c9b6', 'ad2b4cc7-3805-4674-a0df-71cd88d2daa4']",29,,,,,,,,,,,,,,,Switzerland,00:34:29.334,Carry,,77.1,78.1,,,,,
,,,,"[66.0, 75.4]",,,,,,,,,,,,0.079998,,,,,,,,,,,,,,a8a3f756-ea39-430c-9370-f0051219e71c,3293,,,"[66.0, 75.4]",3788754,79,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Nico Elvedi,8814.0,Right Center Back,149,Switzerland,773,"['3213d90f-83a7-41f1-804e-1b3c80b1672b', '50b32d82-df26-4231-bd20-56bb80e9ef42']",31,,,,,,,,,,,,,,,Switzerland,00:34:31.845,Carry,,66.0,75.4,,,,,
,,,,"[73.2, 78.9]",,,,,,,,,,,,0.978753,,,,,,,,,,,,,,6a938fdb-2773-49da-985d-3ce9edd58178,3296,,,"[73.4, 78.9]",3788754,79,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Silvan Widmer,7796.0,Right Wing Back,149,Switzerland,773,"['54944ad4-ef30-4735-a763-e954fa2b4674', 'cd6bc016-6395-4251-954b-4ba5e640fef1']",32,,,,,,,,,,,,,,,Switzerland,00:34:32.952,Carry,,73.4,78.9,,,,,
,,,,"[63.1, 70.5]",,,,,,,,,,,,1.375697,,,,,,,,,,,,,,42a3683f-3c9d-4a6b-a1fe-486b234aa149,3299,,,"[60.2, 74.8]",3788754,79,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Nico Elvedi,8814.0,Right Center Back,149,Switzerland,773,"['518ee575-ffb5-4d1d-89dc-16d24a826cbc', '61cbbcd9-5ef7-4608-8a94-05bc0b57a099']",34,,,,,,,,,,,,,,,Switzerland,00:34:34.833,Carry,,60.2,74.8,,,,,
,,,,"[65.8, 42.9]",,,,,,,,,,,,1.858075,,,,,,,,,,,,,,bb6972cc-b925-4dc5-bdfb-5bc04ddb7d5e,3302,,,"[63.5, 51.0]",3788754,79,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Granit Xhaka,3500.0,Left Defensive Midfield,149,Switzerland,773,"['8f349901-3339-4fc2-9580-eaae695d92ca', 'dbbcb809-6367-4493-8066-1da4313a2c42']",37,,,,,,,,,,,,,,,Switzerland,00:34:37.242,Carry,,63.5,51.0,,,,,
,,,,"[83.2, 12.2]",,,,,,,,,,,,0.918295,,,,,,,,,,,,,,d6f27c83-135a-47eb-9344-15d514b226ce,3305,,,"[79.8, 15.9]",3788754,79,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,149,Switzerland,773,"['0a719756-226c-48c3-b3dd-8d0491b2c24a', 'f9a05b5b-1f56-4159-b6c3-3c386bdecf81']",41,,,,,,,,,,,,,,,Switzerland,00:34:41.130,Carry,,79.8,15.9,,,,,
,,,,"[96.2, 4.2]",,,,,,,,,,,,1.727829,,,,,,,,,,,,,,699228d0-2b38-4f31-90d4-0c3c919983a3,3308,,,"[96.2, 3.9]",3788754,79,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Steven Zuber,5548.0,Left Wing Back,149,Switzerland,773,"['bde09686-2537-4c3a-ab84-0410a4a681f9', 'edc2da4f-59ca-4987-bac5-364bd7d8dc2b']",43,,,,,,,,,,,,,,,Switzerland,00:34:43.194,Carry,,96.2,3.9,,,,,
,,,,"[98.2, 19.0]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,3a0a0c90-1005-438b-8733-d731f4d7fd6b,3312,,,"[98.0, 18.7]",3788754,79,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Breel-Donald Embolo,5545.0,Left Center Forward,149,Switzerland,773,"['3e0cdd7d-e190-478b-b8d1-df0fb6d842e1', '5138760e-0fdf-4b31-a90a-2d7ebbfbcc21', 'dda6747f-0fd9-461e-932f-3cfe21dfc876']",45,,,,,,,,,,,,,,,Switzerland,00:34:45.659,Carry,True,98.0,18.7,,,,,
,,,,"[79.9, 10.3]",,,,,,,,,,,,0.079998,,,,,,,,,,,,,,6332f379-f3a3-405b-8c50-b49d2960f8af,3319,,,"[79.9, 10.3]",3788754,79,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,149,Switzerland,773,"['152e8e48-82fe-441f-908d-cfb71d4d5ab0', '1727db5f-ba8e-4cfc-b5c6-b10a418cc121']",51,,,,,,,,,,,,,,,Switzerland,00:34:51.038,Carry,,79.9,10.3,,,,,
,,,,"[66.9, 23.1]",,,,,,,,,,,,0.746347,,,,,,,,,,,,,,b17b9455-34a9-413e-b0b1-1154eadb2271,3322,,,"[66.9, 23.1]",3788754,79,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Manuel Obafemi Akanji,5549.0,Center Back,149,Switzerland,773,"['2f66b764-3c68-4608-a179-4991ffcb59ff', 'b625685c-0c35-4ace-b76c-91334bcb6728']",52,,,,,,,,,,,,,,,Switzerland,00:34:52.284,Carry,,66.9,23.1,,,,,
,,,,"[73.8, 39.0]",,,,,,,,,,,,1.499821,,,,,,,,,,,,,,bceb70cb-5425-480d-abcc-ad8655dc6bcf,3325,,,"[73.9, 36.8]",3788754,79,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Remo Freuler,6983.0,Right Defensive Midfield,149,Switzerland,773,"['630280f1-2fb3-436c-a638-c88ef5602305', 'e66d1f5d-01d3-47c3-8529-447e8439650a']",53,,,,,,,,,,,,,,,Switzerland,00:34:53.912,Carry,,73.9,36.8,,,,,
,,,,"[80.3, 62.6]",,,,,,,,,,,,2.511076,,,,,,,,,,,,,,5f547f00-3a9b-49d8-b26c-9091d3b10810,3328,,,"[72.4, 55.3]",3788754,79,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Nico Elvedi,8814.0,Right Center Back,149,Switzerland,773,"['71b54ccb-217b-4e30-bb4c-fa731c994194', 'd2ba4ff9-cb0e-4563-9172-de7642f47ab4']",57,,,,,,,,,,,,,,,Switzerland,00:34:57.337,Carry,,72.4,55.3,,,,,
,,,,"[94.9, 75.2]",,,,,,,,,,,,1.281898,,,,,,,,,,,,,,369a9c68-e4dd-4f17-be58-d839b56d0cad,3331,,,"[90.1, 73.5]",3788754,80,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Ruben Vargas,30401.0,Center Attacking Midfield,149,Switzerland,773,"['99e3925d-202a-4797-b195-11283a90d3b2', 'dbeabe91-658c-4223-8854-f78faad6c9a1']",0,,,,,,,,,,,,,,,Switzerland,00:35:00.482,Carry,,90.1,73.5,,,,,
,,,,"[99.0, 79.3]",,,,,,,,,,,,0.904595,,,,,,,,,,,,,,89f7c97a-ad52-431d-a383-760891625f39,3334,,,"[99.0, 79.3]",3788754,80,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Silvan Widmer,7796.0,Right Wing Back,149,Switzerland,773,"['31fb5a36-9f5e-4bd1-a8cb-2452cb96078d', '89098f27-2c6e-46e0-b8e3-6151adfcb3b4']",2,,,,,,,,,,,,,,,Switzerland,00:35:02.485,Carry,,99.0,79.3,,,,,
,,,,"[90.4, 78.7]",,,,,,,,,,,,2.447932,,,,,,,,,,,,,,b623ed39-23db-4b56-8fdf-403ee5722f44,3337,,,"[90.2, 77.7]",3788754,80,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Ruben Vargas,30401.0,Center Attacking Midfield,149,Switzerland,773,"['05bcf056-2260-474e-9f28-f7abbc18412c', '08c9b9c7-1069-47dc-b1a3-c97be8f2b816']",3,,,,,,,,,,,,,,,Switzerland,00:35:03.900,Carry,,90.2,77.7,,,,,
,,,,"[79.0, 75.2]",,,,,,,,,,,,0.902448,,,,,,,,,,,,,,aa01c22e-0793-4aa7-a6d0-39ae45509306,3340,,,"[79.0, 75.2]",3788754,80,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Nico Elvedi,8814.0,Right Center Back,149,Switzerland,773,"['78f7c23d-4707-4251-89f3-d42f045471ed', 'b593d89a-ced1-4b46-925a-69e223ea821c']",7,,,,,,,,,,,,,,,Switzerland,00:35:07.261,Carry,,79.0,75.2,,,,,
,,,,"[93.0, 66.9]",,,,,,,,,,,,0.601178,,,,,,,,,,,,,,fb73f72f-a50d-462a-ace0-6511e83e12c3,3344,,,"[89.4, 68.4]",3788754,80,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Remo Freuler,6983.0,Right Defensive Midfield,149,Switzerland,773,"['5eef3613-004b-4b19-b8b8-dc965a12bee3', '67fa6afc-34fd-46ec-9c6f-d85e2a21a1bf', '89dd69ef-ae41-42b7-9350-6f3017e10cd8']",8,,,,,,,,,,,,,,,Switzerland,00:35:08.922,Carry,True,89.4,68.4,,,,,
,,,,"[30.3, 27.4]",,,,,,,,,,,,0.390614,,,,,,,,,,,,,,3d1fa67e-90f3-4fa4-b855-8b6d04ac466a,3348,,,"[32.8, 24.3]",3788754,80,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,149,Switzerland,773,"['2fdf39a4-8bed-48b8-a336-0103c7241b23', '6130996d-8fe1-4688-9a8e-0aaa0239b3d2', '6ce6a8fe-927a-4ec9-9465-8e38b5290a35', 'd26ccb41-4c5b-4a4d-bdb7-603fcd569dbe']",10,,,,,,,,,,,,,,,Italy,00:35:10.689,Carry,True,32.8,24.3,,,,,
,,,,"[26.0, 58.9]",,,,,,,,,,,,1.082567,,,,,,,,,,,,,,65b256f9-9dac-4ab1-b47b-b27c453e97db,3361,,,"[25.3, 58.9]",3788754,80,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Yann Sommer,5550.0,Goalkeeper,149,Switzerland,773,"['8a645e9f-4a2c-43c9-bbf3-e950512669e5', 'b4472fb7-6fe0-49af-8431-361f605ea044']",22,,,,,,,,,,,,,,,Switzerland,00:35:22.206,Carry,,25.3,58.9,,,,,
,,,,"[46.8, 29.1]",,,,,,,,,,,,1.976581,,,,,,,,,,,,,,ce25b976-071f-4126-b794-febe00df204c,3364,,,"[45.0, 38.2]",3788754,80,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Granit Xhaka,3500.0,Left Defensive Midfield,149,Switzerland,773,"['91b75d09-51d7-4a97-9c5b-0b77a9d6ef5d', 'ad061d22-9c55-4a38-8dc7-53b8056430d5']",24,,,,,,,,,,,,,,,Switzerland,00:35:24.828,Carry,,45.0,38.2,,,,,
,,,,"[51.0, 70.8]",,,,,,,,,,,,1.605256,,,,,,,,,,,,,,8961841d-cf62-49c0-911f-e35cf7ab3918,3373,,,"[51.4, 64.4]",3788754,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruben Vargas,30401.0,Center Attacking Midfield,151,Switzerland,773,"['2cb8f168-1c23-43d6-9efc-6a70af017eb2', '2ed50829-f207-4186-9fad-b97ac4718cc0']",4,,,,,,,,,,,,,,,Switzerland,00:36:04.154,Carry,,51.4,64.4,,,,,
,,,,"[65.2, 78.1]",,,,,,,,,,,,0.608803,,,,,,,,,,,,,,cca9a12e-ea1c-4611-8307-efd7171b8d7d,3379,,,"[61.7, 78.3]",3788754,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruben Vargas,30401.0,Center Attacking Midfield,151,Switzerland,773,"['5594c8aa-9199-431d-a207-bfe2c41545d6', '8b3e8ec6-50b5-4d72-81fa-65f356ef8676', 'ebda2cce-72de-4edc-a9ce-eef8da0e4e9b']",8,,,,,,,,,,,,,,,Switzerland,00:36:08.287,Carry,True,61.7,78.3,,,,,
,,,,"[87.0, 62.4]",,,,,,,,,,,,1.809441,,,,,,,,,,,,,,5c30dd9e-2c7c-4478-8088-a8bdfaffddb3,3382,,,"[71.1, 69.4]",3788754,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Silvan Widmer,7796.0,Right Wing Back,151,Switzerland,773,"['322ffe7b-b9aa-41ad-b7ad-93ffca496a18', 'f4633e8b-6837-4067-96f2-011f3f0a5292']",9,,,,,,,,,,,,,,,Switzerland,00:36:09.676,Carry,,71.1,69.4,,,,,
