ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,True,,,,,0.645509,,,,,,,,,,,,f803776e-2502-4009-b3be-3411979455be,205,,,"[82.9, 46.1]",3788776,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emil Peter Forsberg,5625.0,Left Midfield,12,Sweden,790,['fbde8415-23e7-4be7-b0dd-76d07278641e'],27,,,,,,,,,,,,,,Sweden,00:04:27.388,Pressure,,82.9,46.1,,,,,
,,,,,,,,,,,,,,0.407707,,,,,,,,,,,,afe2d9a2-e27a-4df4-8015-2061c7afa500,210,,,"[36.2, 57.3]",3788776,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateusz Andrzej Klich,9622.0,Left Defensive Midfield,12,Sweden,790,['82068f47-66f3-4fe9-a767-27e8e276d291'],32,,,,,,,,,,,,,,Poland,00:04:32.727,Pressure,,36.2,57.3,,,,,
,,,,,,,,,True,,,,,0.615788,,,,,,,,,,,,c51af7d8-81ef-45b7-8323-ad04271e9a3f,215,,,"[88.6, 23.8]",3788776,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Albin Ekdal,5624.0,Left Defensive Midfield,13,Poland,789,"['ced815db-76e6-4d07-8da7-e9cb5bed899a', 'd2bacc1e-3b37-40c9-81b0-9e8b91e440ff']",35,,,,,,,,,,,,,,Sweden,00:04:35.128,Pressure,,88.6,23.8,,,,,
,,,,,,,,,True,,,,,0.569015,,,,,,,,,,,,5264454a-4c31-4f05-8548-4e39244d3eb7,219,,,"[70.0, 18.0]",3788776,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Andreas Danielsson,26875.0,Left Center Back,13,Poland,789,['b4131c11-46f9-4851-b0a2-8c554cd6aa1f'],36,,,,,,,,,,,,,,Sweden,00:04:36.944,Pressure,,70.0,18.0,,,,,
,,,,,,,,,,,,,,2.596838,,,,,,,,,,,,53ceb666-ddfa-439a-809d-f5f4f7b30410,240,,,"[72.2, 23.3]",3788776,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kristoffer Olsson,23444.0,Right Defensive Midfield,15,Poland,789,"['59e01c5c-77ef-47d7-8303-4899419242d7', 'b352e2ba-8fa6-4190-94d7-373322f4c547', 'c7e56c4a-47c0-4fa0-81a7-949664998f86']",22,,,,,,,,,,,,,,Sweden,00:05:22.282,Pressure,,72.2,23.3,,,,,
,,,,,,,,,,,,,,1.530659,,,,,,,,,,,,c1aedb87-c938-4254-889a-fa88d7814b1d,246,,,"[76.1, 20.6]",3788776,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kristoffer Olsson,23444.0,Right Defensive Midfield,15,Poland,789,"['60597b35-a83b-4b03-8880-89abc0ee2f50', 'd98b11ab-a62c-4e0b-8587-c3c6d7432ba9']",25,,,,,,,,,,,,,,Sweden,00:05:25.493,Pressure,,76.1,20.6,,,,,
,,,,,,,,,,,,,,0.821409,,,,,,,,,,,,b0598dd3-90d1-420f-aaa8-3cc02d000b8f,250,,,"[80.3, 5.8]",3788776,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emil Peter Forsberg,5625.0,Left Midfield,15,Poland,789,"['18735eda-d427-469b-81ae-73dea1e8cc49', '9d3471cd-b95e-494e-b67d-a2fcf4efebca']",28,,,,,,,,,,,,,,Sweden,00:05:28.558,Pressure,,80.3,5.8,,,,,
,,,,,,,,,,,,,,1.612159,,,,,,,,,,,,72aebaf5-1d4b-4813-87ca-11c3f5821eed,263,,,"[94.3, 66.9]",3788776,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexander Isak,8819.0,Left Center Forward,16,Sweden,790,['e26c7e87-d02b-42f7-a947-1bda9ab882ca'],12,,,,,,,,,,,,,,Sweden,00:06:12.507,Pressure,,94.3,66.9,,,,,
,,,,,,,,,,,,,,0.757437,,,,,,,,,,,,95c04741-e70c-4cee-9b78-5f066fa72715,270,,,"[10.8, 49.1]",3788776,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Bednarek,4626.0,Left Center Back,17,Sweden,790,"['28cb6273-0b58-417d-835c-adaf053a91c0', '92f18705-c070-4b4e-87dd-de3a303fc616']",50,,,,,,,,,,,,,,Poland,00:06:50.836,Pressure,,10.8,49.1,,,,,
,,,,,,,,,,,,,,0.556126,,,,,,,,,,,,fb5351cd-ce13-4b7b-9b94-5a1925153588,273,,,"[13.4, 47.6]",3788776,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,17,Sweden,790,"['92f18705-c070-4b4e-87dd-de3a303fc616', 'ab1fef80-1b15-4a06-bbf3-544fdd3c297f']",51,,,,,,,,,,,,,,Poland,00:06:51.921,Pressure,,13.4,47.6,,,,,
,,,,,,,,,,,,,,0.337351,,,,,,,,,,,,bbdf9c7b-8178-4452-98f1-3d37cfc220fd,276,,,"[17.9, 47.4]",3788776,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kamil Jóźwiak,4673.0,Right Wing Back,17,Sweden,790,"['9d41c5b0-8871-453f-bcc8-22af856196f8', 'a1b58141-582f-434b-b3e6-977842dab9e2']",53,,,,,,,,,,,,,,Poland,00:06:53.029,Pressure,,17.9,47.4,,,,,
,,,,,,,,,,,,,,1.000039,,,,,,,,,,,,70f892bc-34c6-4a92-b3cc-7917d8c969b5,285,,,"[30.4, 72.0]",3788776,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kamil Jóźwiak,4673.0,Right Wing Back,17,Sweden,790,"['476cab72-a8ac-4f93-aeac-b1d4f84016c6', 'b66a7c21-9031-4e2d-af4e-c01e752386c0']",56,,,,,,,,,,,,,,Poland,00:06:56.613,Pressure,,30.4,72.0,,,,,
,,,,,,,,,,,,,,1.553933,,,,,,,,,,,,8fbab662-cfbf-4c86-9b41-603fe8bd0ae5,303,,,"[35.6, 77.1]",3788776,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Piotr Zieliński,5660.0,Center Attacking Midfield,18,Sweden,790,"['a72382be-ed04-4296-8fc4-6b38f10defd3', 'b51d9138-f0e5-4eb5-9e9e-5c9b9cbda1ee']",3,,,,,,,,,,,,,,Poland,00:08:03.168,Pressure,,35.6,77.1,,,,,
,,,,,,,,,,,,,,1.23743,,,,,,,,,,,,572c15e9-da18-4ca2-b756-af22b5c7393f,309,,,"[14.4, 76.3]",3788776,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bartosz Bereszyński,5673.0,Right Center Back,19,Sweden,790,,24,,,,,,,,,,,,,,Poland,00:08:24.972,Pressure,,14.4,76.3,,,,,
,,,,,,,,,,,,,,0.641023,,,,,,,,,,,,1bb99901-3cc9-43c4-a4fc-fe6d9265bcb7,316,,,"[23.3, 73.5]",3788776,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Center Attacking Midfield,20,Sweden,790,"['116ae179-37ec-4952-80a9-a3938414ef19', '56f32fe1-72ce-493f-b09b-0120b5813d6a']",35,,,,,,,,,,,,,,Poland,00:08:35.883,Pressure,,23.3,73.5,,,,,
,,,,,,,,,,,,,,0.555823,,,,,,,,,,,,8b84c92e-8560-464c-a19d-65b56419b310,320,,,"[14.8, 77.3]",3788776,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kamil Jóźwiak,4673.0,Right Wing Back,20,Sweden,790,['89db5f8b-0a9e-40d0-9b28-48c02e6f5752'],37,,,,,,,,,,,,,,Poland,00:08:37.749,Pressure,,14.8,77.3,,,,,
,,,,,,,,,True,,,,,0.910736,,,,,,,,,,,,cc442f72-5736-4cfa-bae3-4382ba9c96e6,325,,,"[113.9, 52.8]",3788776,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastian Larsson,5617.0,Right Midfield,20,Sweden,790,['697dcffb-6871-470b-acc5-0725c808d91d'],41,,,,,,,,,,,,,,Sweden,00:08:41.562,Pressure,,113.9,52.8,,,,,
,,,,,,,,,,,,,,0.247934,,,,,,,,,,,,fefdc732-dffd-4441-a917-77d0fb4b12c2,330,,,"[34.2, 7.0]",3788776,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateusz Andrzej Klich,9622.0,Left Defensive Midfield,21,Sweden,790,['071dcd1c-a08f-4fb4-b6c1-4d56c499f1f6'],51,,,,,,,,,,,,,,Poland,00:08:51.899,Pressure,,34.2,7.0,,,,,
,,,,,,,,,,,,,,0.424093,,,,,,,,,,,,c1074519-ac69-4bb4-b425-cf0bd783942e,342,,,"[62.2, 47.5]",3788776,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcus Andreas Danielsson,26875.0,Left Center Back,21,Sweden,790,,0,,,,,,,,,,,,,,Sweden,00:09:00.736,Pressure,,62.2,47.5,,,,,
,,,,,,,,,,,,,,1.582451,,,,,,,,,,,,a3c2c6c4-8425-4b6e-ba4a-401803be4a3d,373,,,"[49.8, 10.5]",3788776,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Albin Ekdal,5624.0,Left Defensive Midfield,25,Poland,789,['737d2886-1615-4f00-a592-733cd828e4e2'],48,,,,,,,,,,,,,,Sweden,00:10:48.497,Pressure,,49.8,10.5,,,,,
,,,,,,,,,,,,,,0.544129,,,,,,,,,,,,5620a11a-6fcc-4a7d-b5e2-59268ac2a37f,393,,,"[45.7, 13.0]",3788776,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Nilsson Lindelöf,3702.0,Right Center Back,25,Poland,789,"['45dc76c3-bb0f-4aa7-8ffe-3e4816f5d77e', '4e10db0b-5b3d-40be-8c95-c4117de735a3']",10,,,,,,,,,,,,,,Sweden,00:11:10.164,Pressure,,45.7,13.0,,,,,
,,,,,,,,,,,,,,1.399081,,,,,,,,,,,,ede7e15f-a6ee-4bcd-b1cc-292b13893745,408,,,"[44.0, 73.0]",3788776,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastian Larsson,5617.0,Right Midfield,26,Poland,789,['0caf5620-44d7-4272-a3ff-6f21390ec78f'],31,,,,,,,,,,,,,,Sweden,00:11:31.935,Pressure,,44.0,73.0,,,,,
,,,,,,,,,,,,,,0.831991,,,,,,,,,,,,b90c591f-1d09-4f1e-8416-05a73e5a0510,444,,,"[76.5, 8.9]",3788776,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emil Peter Forsberg,5625.0,Left Midfield,29,Poland,789,"['73fc89bc-e698-43a2-9c7f-11039e86e0e3', 'efff39a0-760a-426e-9e1c-fabb26858f3e']",36,,,,,,,,,,,,,,Sweden,00:12:36.918,Pressure,,76.5,8.9,,,,,
,,,,,,,,,,,,,,1.165188,,,,,,,,,,,,442ea5b9-b8de-4373-9a5e-edb77d669d9e,451,,,"[74.8, 61.7]",3788776,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Isak,8819.0,Left Center Forward,29,Poland,789,['88ebf4ef-ad72-48a3-9821-00f0745295f0'],41,,,,,,,,,,,,,,Sweden,00:12:41.537,Pressure,,74.8,61.7,,,,,
,,,,,,,,,True,,,,,0.413547,,,,,,,,,,,,0f4abb61-9ccf-4d9b-9438-2f4bee20aae3,467,,,"[39.0, 7.0]",3788776,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tymoteusz Puchacz,8737.0,Left Wing Back,31,Sweden,790,['ab81771a-432e-43f4-a1a8-adc9b2906ef0'],2,,,,,,,,,,,,,,Poland,00:13:02.374,Pressure,,39.0,7.0,,,,,
,,,,,,,,,,,,,,0.722764,,,,,,,,,,,,160f157f-5eec-4ee9-8bd7-7863d025ee7e,471,,,"[29.4, 41.8]",3788776,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,31,Sweden,790,['73ea2beb-4031-4397-8ea2-d5356d44e4f3'],7,,,,,,,,,,,,,,Poland,00:13:07.607,Pressure,,29.4,41.8,,,,,
,,,,,,,,,,,,,,1.017695,,,,,,,,,,,,22a43b42-5b08-4966-a15c-2797ec00ee45,472,,,"[25.3, 39.8]",3788776,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bartosz Bereszyński,5673.0,Right Center Back,31,Sweden,790,,8,,,,,,,,,,,,,,Poland,00:13:08.465,Pressure,,25.3,39.8,,,,,
,,,,,,,,,,,,,,0.310524,,,,,,,,,,,,de78256b-2579-4628-b9e0-71a636c4832d,473,,,"[20.6, 32.4]",3788776,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateusz Andrzej Klich,9622.0,Left Defensive Midfield,31,Sweden,790,,9,,,,,,,,,,,,,,Poland,00:13:09.524,Pressure,,20.6,32.4,,,,,
,,,,,,,,,,,,,,0.540325,,,,,,,,,,,,55610a1a-91df-42c2-af53-ca3dfdc66725,496,,,"[50.0, 4.3]",3788776,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tymoteusz Puchacz,8737.0,Left Wing Back,31,Sweden,790,['6473d120-fa45-485f-87a8-bf0d24c03bd6'],34,,,,,,,,,,,,,,Poland,00:13:34.331,Pressure,,50.0,4.3,,,,,
,,,,,,,,,,,,,,1.030057,,,,,,,,,,,,cef51b7b-f216-4b5e-8e14-3ae33a029b59,501,,,"[37.2, 12.4]",3788776,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Bednarek,4626.0,Left Center Back,31,Sweden,790,"['1a59cf9a-6db6-41d0-97f8-7c8ecdbb4896', '3bf62ceb-c48b-4bec-8f35-7dbf124e803f', 'b4170feb-07c5-4ebf-b761-1b1ea1a040d0']",36,,,,,,,,,,,,,,Poland,00:13:36.842,Pressure,,37.2,12.4,,,,,
,,,,,,,,,,,,,,0.328344,,,,,,,,,,,,0cd35869-a975-45aa-a5e1-acf06a420545,507,,,"[30.0, 17.6]",3788776,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamil Glik,3034.0,Center Back,31,Sweden,790,"['1bad3640-0261-46dc-83c9-701934da6216', '6e2f8432-3137-43e7-818b-4c27b12b56b8', 'ad2bec39-c295-449b-bc90-69659cf886b7']",38,,,,,,,,,,,,,,Poland,00:13:38.955,Pressure,,30.0,17.6,,,,,
,,,,,,,,,,,,,,0.429042,,,,,,,,,,,,a9aa7bd8-6b80-4b41-919a-91e38005af0c,530,,,"[41.1, 5.4]",3788776,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Center Attacking Midfield,33,Sweden,790,"['4d6713ba-5251-4023-8329-aaaa70fe0ab5', '76a704f3-81a3-4919-95b7-696e814980e7']",59,,,,,,,,,,,,,,Poland,00:14:59.579,Pressure,,41.1,5.4,,,,,
,,,,,,,,,True,,,,,0.823167,,,,,,,,,,,,e48f0daa-99c9-4b49-9040-f41bde7a3423,535,,,"[76.5, 73.5]",3788776,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikael Lustig,5612.0,Right Back,34,Poland,789,['c55a5bc8-85a9-4b39-91af-b26c787be11f'],2,,,,,,,,,,,,,,Sweden,00:15:02.330,Pressure,,76.5,73.5,,,,,
,,,,,,,,,True,,,,,0.660103,,,,,,,,,,,,26f7e133-b818-4f74-ad91-5f6b8edb83e3,536,,,"[76.5, 72.5]",3788776,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastian Larsson,5617.0,Right Midfield,34,Poland,789,['2f424f40-dbd4-4fb4-a3cb-8af8f9418f5e'],2,,,,,,,,,,,,,,Sweden,00:15:02.767,Pressure,,76.5,72.5,,,,,
,,,,,,,,,,,,,,0.540329,,,,,,,,,,,,046b79c2-8063-40e7-b197-792698cc151c,560,,,"[40.6, 41.4]",3788776,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Albin Ekdal,5624.0,Left Defensive Midfield,36,Poland,789,"['138940fa-118f-44ca-962f-347545a739a7', '353badbd-2f02-4ec0-b161-f9843304487b']",13,,,,,,,,,,,,,,Sweden,00:16:13.698,Pressure,,40.6,41.4,,,,,
,,,,,,,,,True,,,,,0.361472,,,,,,,,,,,,678d6e69-45a7-41ca-9309-0c077ac07606,578,,,"[117.8, 34.0]",3788776,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kamil Glik,3034.0,Center Back,37,Poland,789,['53d8ecfd-2ad9-4e2e-8156-c370b2a33e07'],44,,,,,,,,,,,,,,Poland,00:16:44.383,Pressure,,117.8,34.0,,,,,
,,,,,,,,,,,,,,0.9164,,,,,,,,,,,,3dd895ed-b03c-4425-bbf6-1ae12a9a5289,621,,,"[18.6, 7.9]",3788776,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Bednarek,4626.0,Left Center Back,41,Sweden,790,"['08f73ba9-b03a-4b1d-b93c-f96ea8793c3d', '4392ebef-86d3-4dc8-8b9d-24303f622fd2']",12,,,,,,,,,,,,,,Poland,00:20:12.256,Pressure,,18.6,7.9,,,,,
,,,,,,,,,,,,,,0.714835,,,,,,,,,,,,f30d8d47-4120-4d45-882a-a2213dc40fa2,625,,,"[107.5, 72.5]",3788776,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexander Isak,8819.0,Left Center Forward,41,Sweden,790,['9a2051f7-390d-447b-8121-c90e4d8afe13'],15,,,,,,,,,,,,,,Sweden,00:20:15.540,Pressure,,107.5,72.5,,,,,
,,,,,,,,,,,,,,1.280852,,,,,,,,,,,,212befcc-ca8f-42fe-93ee-fcb181a281f5,634,,,"[3.9, 6.3]",3788776,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateusz Andrzej Klich,9622.0,Left Defensive Midfield,42,Sweden,790,"['650169ad-ec93-4692-bbdc-6c065e7c7709', 'ad88dcd5-8963-497f-adcc-6126dc63834d']",55,,,,,,,,,,,,,,Poland,00:20:55.045,Pressure,,3.9,6.3,,,,,
,,,,,,,,,True,,,,,2.300628,,,,,,,,,,,,ed9a7017-37e9-4e06-ac35-9240b3d74f6c,639,,,"[110.7, 73.8]",3788776,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kristoffer Olsson,23444.0,Right Defensive Midfield,43,Poland,789,['bf20e1e6-8fcc-4e1b-a3e8-8f73b1fa2cb0'],58,,,,,,,,,,,,,,Sweden,00:20:58.284,Pressure,,110.7,73.8,,,,,
,,,,,,,,,,,,,,0.496863,,,,,,,,,,,,4d8a5683-7db4-421e-a036-2c4dc33ad2d3,647,,,"[83.7, 75.3]",3788776,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander Isak,8819.0,Left Center Forward,44,Poland,789,['7f0138d3-ae61-475a-962e-392396eea77f'],20,,,,,,,,,,,,,,Sweden,00:21:20.939,Pressure,,83.7,75.3,,,,,
,,,,,,,,,,,,,,0.322364,,,,,,,,,,,,4c4e0ced-cd7d-49e2-9713-6c5a0c3fc49a,650,,,"[110.4, 69.9]",3788776,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander Isak,8819.0,Left Center Forward,44,Poland,789,['47d20a3e-ce00-4754-9f9c-643481f393a6'],24,,,,,,,,,,,,,,Sweden,00:21:24.610,Pressure,,110.4,69.9,,,,,
,,,,,,,,,True,,,,,0.447162,,,,,,,,,,,,1047d952-d040-4650-95c7-03e143cb0371,661,,,"[90.1, 69.5]",3788776,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikael Lustig,5612.0,Right Back,45,Sweden,790,,5,,,,,,,,,,,,,,Sweden,00:22:05.108,Pressure,,90.1,69.5,,,,,
,,,,,,,,,True,,,,,0.43853,,,,,,,,,,,,8879ea81-78b9-43f9-9699-967e84532278,662,,,"[97.9, 71.7]",3788776,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kristoffer Olsson,23444.0,Right Defensive Midfield,45,Sweden,790,['490ab58d-7aa1-4be2-ad80-c18c07953095'],7,,,,,,,,,,,,,,Sweden,00:22:07.721,Pressure,,97.9,71.7,,,,,
,,,,,,,,,,,,,,0.511084,,,,,,,,,,,,d2c8497c-db60-4884-8dbd-be9963426c61,681,,,"[37.9, 72.5]",3788776,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastian Larsson,5617.0,Right Midfield,46,Poland,789,"['9178a81c-3f07-49ce-b298-43ba56a85279', 'fb6bcd1a-b57f-4eee-862e-35a3a0881c4b']",41,,,,,,,,,,,,,,Sweden,00:22:41.377,Pressure,,37.9,72.5,,,,,
,,,,,,,,,,,,,,1.396301,,,,,,,,,,,,16f59f6e-2d24-4d40-b479-3f53eac3aa72,693,,,"[19.7, 72.2]",3788776,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikael Lustig,5612.0,Right Back,47,Poland,789,"['64955fa4-0706-4270-97a7-a846cf31d743', 'a3b2b6ae-ddb1-4461-8490-0fd88c5020ed']",53,,,,,,,,,,,,,,Sweden,00:22:53.409,Pressure,,19.7,72.2,,,,,
,,,,,,,,,,,,,,0.547699,,,,,,,,,,,,fdc8cc4e-20ea-4add-b9ba-0821820be29a,705,,,"[63.1, 17.2]",3788776,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emil Peter Forsberg,5625.0,Left Midfield,47,Poland,789,"['83156224-7318-4c11-8491-066027d6c625', 'c62f7033-92ef-485e-a993-bb3dfece5f84']",3,,,,,,,,,,,,,,Sweden,00:23:03.284,Pressure,,63.1,17.2,,,,,
,,,,,,,,,,,,,,0.890891,,,,,,,,,,,,f1e5a669-05c0-4821-825b-2b2d10c86baf,721,,,"[76.1, 21.9]",3788776,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emil Peter Forsberg,5625.0,Left Midfield,47,Poland,789,['80e10b21-0d17-45e5-9349-c27ae86fb155'],38,,,,,,,,,,,,,,Sweden,00:23:38.498,Pressure,,76.1,21.9,,,,,
,,,,,,,,,,,,,,0.411583,,,,,,,,,,,,9ad0993d-fd4e-45bd-95d0-c6c18f8055c8,735,,,"[48.6, 67.1]",3788776,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamil Jóźwiak,4673.0,Right Wing Back,48,Sweden,790,,49,,,,,,,,,,,,,,Poland,00:23:49.185,Pressure,,48.6,67.1,,,,,
,,,,,,,,,,,,,,1.333564,,,,,,,,,,,,442ed0d2-bb6c-46e3-b63e-a10737c19326,739,,,"[58.6, 77.9]",3788776,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamil Jóźwiak,4673.0,Right Wing Back,48,Sweden,790,"['2eca7fe4-d79d-4de4-b99e-2434ebc7e3a6', '5ee1143b-21a5-462b-8c37-1516b626a4e9']",52,,,,,,,,,,,,,,Poland,00:23:52.013,Pressure,,58.6,77.9,,,,,
,,,,,,,,,True,,,,,1.02998,,,,,,,,,,,,7c5a6edd-da78-48a0-af13-c287c61cc6c8,754,,,"[36.7, 60.6]",3788776,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastian Larsson,5617.0,Right Midfield,49,Poland,789,"['0cd98039-a2b2-4a9e-854b-e689f2a9c6cf', '7f3472b9-7e8b-476b-8466-c0b5c502c128']",10,,,,,,,,,,,,,,Sweden,00:24:10.295,Pressure,,36.7,60.6,,,,,
,,,,,,,,,True,,,,,0.868365,,,,,,,,,,,,fa6eb686-c0ea-4feb-9bdc-24729cd161ce,763,,,"[76.9, 78.4]",3788776,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mateusz Andrzej Klich,9622.0,Left Defensive Midfield,50,Poland,789,"['39e9fe8f-e90a-410d-955b-1c8a6ee15730', '713af643-13ce-4c9d-809f-b6c0e5083725', '83c5ed95-f839-4bbc-8d33-a1b21158637d']",49,,,,,,,,,,,,,,Poland,00:24:49.463,Pressure,,76.9,78.4,,,,,
,,,,,,,,,,,,,,0.065988,,,,,,,,,,,,7abafae3-01dc-49f5-ada7-0a951a1713c0,782,,,"[61.4, 13.8]",3788776,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Emil Peter Forsberg,5625.0,Left Midfield,52,Poland,789,"['a8dba791-fb9e-4903-ab6a-45a3ba6bdb73', 'f28981ec-0607-4f3b-bc02-b4c0f13ead1a']",34,,,,,,,,,,,,,,Sweden,00:27:34.419,Pressure,,61.4,13.8,,,,,
,,,,,,,,,,,,,,1.400525,,,,,,,,,,,,b653ba0e-df71-491d-aa06-e445f8a48a73,789,,,"[42.6, 7.8]",3788776,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kristoffer Olsson,23444.0,Right Defensive Midfield,52,Poland,789,"['80bcd843-61be-4528-9c11-d64fb570f360', 'dd73e367-8dcb-4be3-a3c4-c8391fc62148']",39,,,,,,,,,,,,,,Sweden,00:27:39.776,Pressure,,42.6,7.8,,,,,
,,,,,,,,,,,,,,0.119999,,,,,,,,,,,,1a2d3d98-0b0f-4a2a-9859-4f0854652c17,791,,,"[47.8, 11.7]",3788776,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexander Isak,8819.0,Left Center Forward,52,Poland,789,,41,,,,,,,,,,,,,,Sweden,00:27:41.142,Pressure,,47.8,11.7,,,,,
,,,,,,,,,,,,,,1.202411,,,,,,,,,,,,3053c5e3-1317-4822-8dd8-d62b9f0690fd,815,,,"[33.4, 4.2]",3788776,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Emil Peter Forsberg,5625.0,Left Midfield,52,Poland,789,"['c1f92451-6231-497a-9535-e418e86eaf69', 'd0eaa820-6baf-4588-98c6-1ffa7ff13b99']",5,,,,,,,,,,,,,,Sweden,00:28:05.292,Pressure,,33.4,4.2,,,,,
,,,,,,,,,,,,,,0.605862,,,,,,,,,,,,40111096-78c6-4c4a-bc85-5f56edfaa569,820,,,"[24.2, 5.8]",3788776,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ludwig Augustinsson,5621.0,Left Back,52,Poland,789,"['127b4730-c222-45ed-8a91-a73a11b816ce', '812f3cb7-01a9-4ee6-b3c9-3207791303c0']",7,,,,,,,,,,,,,,Sweden,00:28:07.949,Pressure,,24.2,5.8,,,,,
