ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,3dec8248-27d2-4101-9c71-a93d63b137d2,1730,,,"[8.2, 37.1]",3788748,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Kalas,13197.0,Left Center Back,96,Scotland,942,,29,,,,,,,,,,,,,,,Czech Republic,00:45:29.733,Clearance,True,8.2,37.1,,,,,
,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,8556ff0a-3f01-4be2-b0e9-201afb0dc663,1737,,,"[4.0, 53.6]",3788748,45,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vladimír Coufal,16570.0,Right Back,96,Scotland,942,,37,,,,,,,,,,,,,,,Czech Republic,00:45:37.912,Clearance,True,4.0,53.6,,,,,
,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,726e480e-7283-4f5b-81b2-3d1185af6a54,1850,,,"[16.5, 34.8]",3788748,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Left Defensive Midfield,101,Scotland,942,['606ec284-b1c8-4ddd-a449-5622e79c1449'],58,,,,,,,,,,,,,,,Czech Republic,00:01:58.198,Clearance,True,16.5,34.8,,,,,
,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,24ea3c86-3c24-4dc3-8d8d-ba1b428a6d26,1903,,,"[17.0, 40.4]",3788748,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tomáš Kalas,13197.0,Left Center Back,103,Scotland,942,['6037b61e-e62c-49bf-8e4b-dc59c0bb61d3'],21,,,,,,,,,,,,,,,Czech Republic,00:03:21.758,Clearance,True,17.0,40.4,,,,,
,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,06c0e038-6de2-4a94-96e8-76ad4b580154,1907,,,"[6.7, 31.8]",3788748,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jan Bořil,4875.0,Left Back,103,Scotland,942,['c051c8b0-3752-4e56-9019-4e7c81c42e87'],24,,,,,,,,,,,,,,,Czech Republic,00:03:24.712,Clearance,True,6.7,31.8,,,,,
,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,c100c5fe-fb84-4eac-b1f7-6f0c40750b4b,1963,,,"[35.6, 73.1]",3788748,49,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,107,Scotland,942,"['71611f03-b14c-434c-bc1d-91497bf2b1ed', 'bb804beb-c6ad-47d3-9ccd-df39f71e5ffe']",53,,,,,,,,,,,,,,,Czech Republic,00:04:53.645,Clearance,True,35.6,73.1,,,,,
,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,29070cfc-e9f6-4bb5-89ad-2950ca7bbc7f,2027,,,"[12.9, 49.8]",3788748,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jack Hendry,11116.0,Right Center Back,112,Czech Republic,912,"['48a0a9db-f050-4272-bf31-0005b6886bfa', 'e60ed6cc-ab98-4642-81af-e43adfd77492']",2,,,,,,,,,,,,,,,Scotland,00:09:02.430,Clearance,True,12.9,49.8,,,,,
,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,8b3fe720-648d-4b2b-9b95-bf089302d10a,2061,,,"[19.3, 8.1]",3788748,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrew Robertson,3655.0,Left Wing Back,115,Czech Republic,912,"['b9c42061-9ce9-42d9-802e-4b53ee98fa4a', 'fe4342dc-efee-4b4c-9906-3b2f85fa32d7']",4,,,,,,,,,,,,,,,Scotland,00:10:04.185,Clearance,True,19.3,8.1,,,,,
,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,2aa8c2f8-ad3d-47da-a5f8-3493bdf8274e,2149,,,"[28.5, 19.6]",3788748,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Grant Hanley,9481.0,Center Back,120,Czech Republic,912,['cd6b65a8-5a2e-4be8-9007-5d664d92ddc3'],20,,,,,,,,,,,,,,,Scotland,00:12:20.648,Clearance,True,28.5,19.6,,,,,
,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,e23800af-a4f7-401c-8059-4d020759be6c,2151,,,"[64.2, 62.0]",3788748,57,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vladimír Coufal,16570.0,Right Back,120,Czech Republic,912,['7e4a10be-2357-4eed-a0ea-5b44558e9ad3'],23,,,,,,,,,,,,,,,Czech Republic,00:12:23.540,Clearance,True,64.2,62.0,,,,,
,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,bfdcaba9-1b6e-4512-a929-498100f6c5b9,2190,,,"[9.2, 34.2]",3788748,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grant Hanley,9481.0,Center Back,124,Czech Republic,912,"['77bca37e-157e-49eb-b47b-4ac1080cfacb', 'f34b87dc-4266-478b-9e14-8ef63804484c']",20,,,,,,,,,,,,,,,Scotland,00:13:20.545,Clearance,True,9.2,34.2,,,,,
,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,8900e8ce-39a8-4e2d-a03d-d24a5ad39ddd,2253,,,"[46.9, 4.7]",3788748,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrew Robertson,3655.0,Left Wing Back,128,Czech Republic,912,"['d75ec455-9a0c-4562-9596-2d09ea6ef445', 'f9e3a7ba-73a3-48fb-89b3-03754b34aef1']",12,,,,,,,,,,,,,,,Scotland,00:15:12.383,Clearance,True,46.9,4.7,,,,,
,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,38f1877c-0eef-4195-8531-3c28aa891dc7,2270,,,"[5.2, 36.1]",3788748,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Tomáš Souček,4870.0,Left Defensive Midfield,130,Scotland,942,['1d6634bb-4cc8-450e-839c-09d33410af41'],4,,,,,,,,,,,,,,,Czech Republic,00:16:04.476,Clearance,True,5.2,36.1,,,,,
,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,d537b6c7-8f1b-4789-ad40-c90d8c90811b,2276,,,"[11.6, 31.8]",3788748,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Tomáš Souček,4870.0,Left Defensive Midfield,130,Scotland,942,['116bef62-a7b3-4f25-9ac1-5db2f37552d3'],12,,,,,,,,,,,,,,,Czech Republic,00:16:12.278,Clearance,True,11.6,31.8,,,,,
,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,e33b5a72-b232-4889-93f6-ccdf4c9fc836,2291,,,"[41.5, 26.7]",3788748,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Liam Cooper,9621.0,Left Center Back,131,Czech Republic,912,"['3e733c58-3c1e-4a2c-add0-fd736b96c449', 'b165bf32-6646-47f7-9ec0-23ad216b00f9']",55,,,,,,,,,,,,,,,Scotland,00:16:55.452,Clearance,True,41.5,26.7,,,,,
,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,eceb49e5-0423-49ad-8675-39916ca4662b,2396,,,"[2.2, 52.3]",3788748,64,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ondrej Celustka,30328.0,Right Center Back,135,Scotland,942,['603a1d1f-a541-42ee-a774-70a9a943d4f8'],16,,,,,,,,,,,,,,,Czech Republic,00:19:16.360,Clearance,True,2.2,52.3,,,,,
,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,05ea196c-4b91-461f-9e4f-d7888114ade0,2455,,,"[28.7, 15.4]",3788748,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Liam Cooper,9621.0,Left Center Back,138,Czech Republic,912,"['3b53bded-1811-4635-9d38-827ed2cecfb2', 'b11b2667-7449-4fc7-9f85-4bc1bc2307ef']",52,,,,,,,,,,,,,,,Scotland,00:21:52.089,Clearance,True,28.7,15.4,,,,,
,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,bbd13a6f-12c1-4294-8b82-0bf3a7d2f35a,2457,,,"[17.4, 14.3]",3788748,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrew Robertson,3655.0,Left Wing Back,138,Czech Republic,912,,53,,,,,,,,,,,,,,,Scotland,00:21:53.281,Clearance,True,17.4,14.3,,,,,
,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,03dacb99-38ad-419d-8c72-e764ede5a8ff,2495,,,"[21.0, 61.1]",3788748,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Kalas,13197.0,Left Center Back,139,Scotland,942,['1ad6b003-70f2-43ba-a692-d30a98645b79'],26,,,,,,,,,,,,,,,Czech Republic,00:22:26.211,Clearance,True,21.0,61.1,,,,,
,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,43ed8b6e-fb9b-47f2-866f-9ed6b1dfb204,2573,,,"[49.0, 60.7]",3788748,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Grant Hanley,9481.0,Center Back,146,Czech Republic,912,['3ac19106-e0dc-454f-9e71-e22a5b6e6c64'],55,,,,,,,,,,,,,,,Scotland,00:24:55.133,Clearance,True,49.0,60.7,,,,,
,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,dad914d7-4e0b-4a8e-9d1c-64d4a72ce49f,2616,,,"[10.8, 32.9]",3788748,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Kalas,13197.0,Left Center Back,148,Czech Republic,912,['bdb37961-6890-440f-98c3-f167e496517d'],35,,,,,,,,,,,,,,,Czech Republic,00:25:35.151,Clearance,True,10.8,32.9,,,,,
,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,92ce752a-cc3c-4626-af5c-445f1aa26795,2667,,,"[18.9, 15.6]",3788748,74,,,True,,,,,,,,,,,,,,,,,,,,,,2,Other,Liam Cooper,9621.0,Left Center Back,155,Scotland,942,['0b44d5ea-58cd-404a-a9a0-45a816233fa5'],44,,,,,,,,,,,,,,,Scotland,00:29:44.370,Clearance,True,18.9,15.6,,,,,
,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,8ae2cb65-f8e6-40fd-8df9-51946286e26a,2703,,,"[21.5, 5.5]",3788748,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tomáš Holeš,16469.0,Right Defensive Midfield,157,Scotland,942,,53,,,,,,,,,,,,,,,Czech Republic,00:30:53.483,Clearance,True,21.5,5.5,,,,,
,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,1fafe1fd-211d-4d65-af60-0a0c295852b6,2722,,,"[46.9, 22.6]",3788748,77,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Grant Hanley,9481.0,Center Back,159,Czech Republic,912,"['cfd2ab62-3104-4566-9927-d869f22ce2f9', 'f1b879f2-5912-4596-8be6-8f6942fa1615']",18,,,,,,,,,,,,,,,Scotland,00:32:18.104,Clearance,True,46.9,22.6,,,,,
,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,9e20f66f-cbb0-4a0c-8d04-29bcfaad52c1,2763,,,"[49.3, 40.4]",3788748,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tomáš Souček,4870.0,Left Defensive Midfield,162,Scotland,942,"['e3bda114-f34a-4cd5-9f68-c7d147dbeaec', 'e49cfdb3-a0f0-47e0-97e1-ca958f73f478']",58,,,,,,,,,,,,,,,Czech Republic,00:33:58.073,Clearance,True,49.3,40.4,,,,,
,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,fb766860-bb00-4d8d-b458-bc13a1c4dc95,2809,,,"[42.6, 55.8]",3788748,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Grant Hanley,9481.0,Center Back,163,Czech Republic,912,['8b087d05-3df1-48d6-93f9-43583e1af549'],49,,,,,,,,,,,,,,,Scotland,00:34:49.967,Clearance,True,42.6,55.8,,,,,
,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,dc277112-6fb1-4c98-9eb9-64e6fd48a065,2967,,,"[10.1, 36.1]",3788748,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grant Hanley,9481.0,Center Back,186,Czech Republic,912,['362f1294-7b2a-474d-82d8-40a8297cf8d9'],44,,,,,,,,,,,,,,,Scotland,00:37:44.653,Clearance,True,10.1,36.1,,,,,
,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,f015fa97-e59a-4c09-942f-4474d1a2d871,3038,,,"[22.9, 46.1]",3788748,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,190,Scotland,942,['becbcbbd-aae9-4bd8-9c81-2943506379a4'],34,,,,,,,,,,,,,,,Czech Republic,00:39:34.087,Clearance,True,22.9,46.1,,,,,
,,,,,Other,,,True,,,,,,,,0.0,,,,,,,,,,2ce9906d-968d-4cb7-b628-cb14ae5fd714,3067,,,"[3.7, 37.6]",3788748,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,190,Scotland,942,['41ea3dfa-8c8f-402f-a810-6228f99e3264'],0,,,,,,,,,,,,,,,Czech Republic,00:40:00.780,Clearance,True,3.7,37.6,,,,,
,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,17ba543f-9397-4990-94f6-121928ad7a9a,3072,,,"[11.6, 31.6]",3788748,85,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Bořil,4875.0,Left Back,190,Scotland,942,['7481c079-fe3d-47f2-b8ca-9c8075a5143f'],9,,,,,,,,,,,,,,,Czech Republic,00:40:09.557,Clearance,True,11.6,31.6,,,,,
,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,f78fd3f0-8c59-4735-9e0f-91ae987c023a,3158,,,"[34.5, 43.8]",3788748,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,193,Scotland,942,"['dcb87ad0-ff50-4d4c-97bf-377a1544b1e1', 'e0c98494-cdc1-4556-b634-3b9be2c5deed']",32,,,,,,,,,,,,,,,Czech Republic,00:42:32.288,Clearance,True,34.5,43.8,,,,,
,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,1dfa8c19-7163-4e1b-a43f-a6874e9c0baf,3198,,,"[10.5, 3.6]",3788748,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Bořil,4875.0,Left Back,195,Scotland,942,['8a8afb46-5319-4018-b6cf-5255f4059efd'],2,,,,,,,,,,,,,,,Czech Republic,00:43:02.340,Clearance,True,10.5,3.6,,,,,
,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,23c2f3c4-cb1d-4dba-92af-2153be7a3edc,3207,,,"[71.5, 64.6]",3788748,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Liam Cooper,9621.0,Left Center Back,196,Czech Republic,912,"['968ed2b8-7132-4b5f-ac5e-7c5c6be42094', 'c0790e53-4875-412b-b729-649d7734b534']",27,,,,,,,,,,,,,,,Scotland,00:43:27.195,Clearance,True,71.5,64.6,,,,,
,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,2f1642a4-a291-4ebc-ab47-491dde9ff036,3367,,,"[34.9, 26.9]",3788748,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grant Hanley,9481.0,Center Back,203,Czech Republic,912,['bb9e8773-7546-4525-b605-450c83c2cbfe'],20,,,,,,,,,,,,,,,Scotland,00:47:20.785,Clearance,True,34.9,26.9,,,,,
,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,ebe314b1-ab10-44ec-9b21-aa28cabe8a66,3421,,,"[8.0, 35.0]",3788748,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Tomáš Souček,4870.0,Left Defensive Midfield,206,Scotland,942,['007507c5-7b58-4f06-8f5e-0b2719254385'],14,,,,,,,,,,,,,,,Czech Republic,00:49:14.013,Clearance,True,8.0,35.0,,,,,
,,,,,,,,,,,,,,,,1.91246,,,,,,,,,,7492d602-c256-4835-8f3f-a83eff1fd584,14,,,"[24.5, 24.2]",3788748,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Tomáš Souček,4870.0,Left Defensive Midfield,2,Scotland,942,"['67feb922-0113-47c3-b3b3-bcc97e5da5ec', 'a9dd7bb8-ec30-4711-85c0-af4df742de3e', 'cd4b26ab-df79-45c1-9ffe-c6dcbaf17140']",9,,,,,,,,,,,,,,,Czech Republic,00:00:09.096,Pressure,,24.5,24.2,,,,,
,,,,,,,,,,,,,,,,0.520982,,,,,,,,,,a496e16a-eb30-4d7c-97d3-6bf03942463e,18,,,"[25.4, 14.0]",3788748,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jan Bořil,4875.0,Left Back,2,Scotland,942,"['0e5cde03-41db-45b2-a5a6-3b5f1126197d', '1d925b4c-4566-43a2-aeb6-4e1c7130f537', 'e0bc7c6c-dc40-41a1-a85f-2903dc42d133']",12,,,,,,,,,,,,,,,Czech Republic,00:00:12.021,Pressure,,25.4,14.0,,,,,
,,,,,,,,,,,,,,,,1.359349,,,,,,,,,,6c98b02d-4f06-4d2f-b61e-9933e9334c0f,22,,,"[107.8, 64.9]",3788748,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,John McGinn,9974.0,Right Center Midfield,2,Scotland,942,"['1f873592-e10d-475b-b499-0c410dfe9acb', 'cd52e505-1ed5-4fff-ab75-a49b73a477f7']",13,,,,,,,,,,,,,,,Scotland,00:00:13.783,Pressure,,107.8,64.9,,,,,
,,,,,,,,,,,,,,,,0.524596,,,,,,,,,,0747db62-dcda-4918-8d16-217cf0e2c8a6,29,,,"[29.1, 13.7]",3788748,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomáš Souček,4870.0,Left Defensive Midfield,3,Scotland,942,"['4aaf174d-fe22-45de-bec9-ca411e630e0c', '85958a1e-3936-42b8-9d5d-366f2021db29', 'df8dfd8b-05a3-4beb-8d96-8476ef72844e']",34,,,,,,,,,,,,,,,Czech Republic,00:00:34.048,Pressure,,29.1,13.7,,,,,
,,,,,,,,,,,,,,,,1.197237,,,,,,,,,,96c45e41-5559-49ab-b4ba-34f7dcaeec56,43,,,"[70.4, 55.2]",3788748,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrik Schick,7044.0,Center Forward,3,Scotland,942,"['1abc889f-a89f-49b7-9596-5a877121ce93', '23bab52a-cbb2-47c9-b68d-9949da1c752f', 'acb240ef-8fd0-423e-9bb9-05cc2a022d47']",43,,,,,,,,,,,,,,,Czech Republic,00:00:43.061,Pressure,,70.4,55.2,,,,,
,,,,,,,,,,,,,,,,0.696571,,,,,,,,,,e8633849-b81d-4d1a-95ee-613784688653,70,,,"[29.8, 68.5]",3788748,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ondrej Celustka,30328.0,Right Center Back,3,Scotland,942,"['3be66b44-56ac-4c16-ae70-d18cf5da3288', 'fee5eab9-bf19-4611-a34e-7fb68d4b52f3']",14,,,,,,,,,,,,,,,Czech Republic,00:01:14.500,Pressure,,29.8,68.5,,,,,
,,,,,,,,,,,,,,,,0.618471,,,,,,,,,,a7b33dc7-c580-4e84-80b3-e8906d9c5505,71,,,"[29.8, 68.1]",3788748,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vladimír Coufal,16570.0,Right Back,3,Scotland,942,['3be66b44-56ac-4c16-ae70-d18cf5da3288'],14,,,,,,,,,,,,,,,Czech Republic,00:01:14.706,Pressure,,29.8,68.1,,,,,
,,,,,,,,,,,,,,,,0.775783,,,,,,,,,,deb31bd3-8884-4577-a434-8acb7eca0753,73,,,"[21.2, 70.4]",3788748,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vladimír Coufal,16570.0,Right Back,3,Scotland,942,"['2d55feba-d48d-4dba-9c65-b26a28698742', 'aa2eaf6f-db74-413b-8c2f-34b7e0eb2728']",16,,,,,,,,,,,,,,,Czech Republic,00:01:16.421,Pressure,,21.2,70.4,,,,,
,,,,,,,,,,,,,,,,0.458495,,,,,,,,,,4b7a3454-8762-4af7-bc8f-40a63bc91faa,84,,,"[37.3, 29.8]",3788748,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrik Schick,7044.0,Center Forward,3,Scotland,942,['0d67ac75-3ebf-49ed-a49e-a9b2929e2e82'],28,,,,,,,,,,,,,,,Czech Republic,00:01:28.108,Pressure,,37.3,29.8,,,,,
,,,,,,,,,,,,,,,,0.901341,,,,,,,,,,2cd93c9b-2f31-4f9a-a965-02f08d31d1b4,86,,,"[36.2, 69.1]",3788748,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vladimír Coufal,16570.0,Right Back,3,Scotland,942,"['64132b48-5080-4050-bdd4-68f30fd2d607', '7fa5c702-7350-4bc0-89e1-46bfeb360d20', 'f0091188-347a-464a-a621-d8ce88fe7684']",30,,,,,,,,,,,,,,,Czech Republic,00:01:30.945,Pressure,,36.2,69.1,,,,,
,,,,,,,,,,,,,,,,0.467158,,,,,,,,,,a1267789-d89b-4631-b550-740ae407a6e3,95,,,"[28.9, 73.9]",3788748,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ondrej Celustka,30328.0,Right Center Back,3,Scotland,942,,38,,,,,,,,,,,,,,,Czech Republic,00:01:38.445,Pressure,,28.9,73.9,,,,,
,,,,,,,,,,,,,,,,0.333943,,,,,,,,,,2bb8af1e-1b9d-4534-ad30-9c0c65d1728c,103,,,"[86.8, 4.7]",3788748,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryan Christie,12510.0,Left Center Forward,4,Czech Republic,912,"['5d4040fa-de0d-4812-b84c-7adcfb918b5a', '75c6fdd8-990b-4298-955b-69825cebb2de', 'ffda179a-4768-40ac-8911-786f231ea088']",2,,,,,,,,,,,,,,,Scotland,00:02:02.117,Pressure,,86.8,4.7,,,,,
,,,,,,,,,,,,,,,,1.392159,,,,,,,,,,e125472c-b2ba-44a3-836e-bb92275b3c74,107,,,"[63.7, 3.5]",3788748,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Liam Cooper,9621.0,Left Center Back,4,Czech Republic,912,"['7c90f7de-8831-4db6-83d9-acbd24a433ac', 'f6089b3c-9b83-4b5a-9653-14de2a53e8d0']",3,,,,,,,,,,,,,,,Scotland,00:02:03.925,Pressure,,63.7,3.5,,,,,
,,,,,,,,,,,,,,,,0.872258,,,,,,,,,,0682762c-f196-4ad0-8f5f-9587d1a80129,117,,,"[57.0, 71.9]",3788748,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrik Schick,7044.0,Center Forward,4,Czech Republic,912,"['5c933465-d912-42e8-9570-17bc16724bef', 'b7323e37-0284-4e1c-b1d0-cdc56336e348']",7,,,,,,,,,,,,,,,Czech Republic,00:02:07.533,Pressure,,57.0,71.9,,,,,
,,,,,,,,,,,,,,,,0.458679,,,,,,,,,,61499253-f9dc-40e1-9f61-55209c9b7c5e,134,,,"[22.1, 73.5]",3788748,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vladimír Coufal,16570.0,Right Back,6,Scotland,942,"['386eec44-9b98-4efe-ad5d-be00ff1a7743', 'b9da6d84-856f-4d42-a6f0-b10b01bf45f9']",28,,,,,,,,,,,,,,,Czech Republic,00:02:28.848,Pressure,,22.1,73.5,,,,,
,,,,,,,,,,,,,,,,0.600745,,,,,,,,,,0cac6d7c-ec98-4ace-8ccc-b1a8fc0e7ec1,136,,,"[28.7, 76.2]",3788748,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lukáš Masopust,16472.0,Right Wing,6,Scotland,942,"['1da9a497-314b-43e5-9424-f0579098a711', 'd8833784-e011-4a0b-a434-744150864632']",31,,,,,,,,,,,,,,,Czech Republic,00:02:31.800,Pressure,,28.7,76.2,,,,,
,,,,,,,,,,,,,,,,0.979796,,,,,,,,,,dc7fbf45-4771-4368-a747-537a05129f51,145,,,"[42.1, 70.2]",3788748,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lukáš Masopust,16472.0,Right Wing,6,Scotland,942,['d718e7a6-dd70-48d4-8125-42ea7fd86988'],38,,,,,,,,,,,,,,,Czech Republic,00:02:38.085,Pressure,,42.1,70.2,,,,,
,,,,,,,,,,,,,,,,0.32352,,,,,,,,,,2ad0c74a-88a4-49f7-b80c-ceef36560abf,154,,,"[75.5, 71.4]",3788748,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Scott McTominay,3620.0,Center Defensive Midfield,7,Czech Republic,912,"['8be710f4-9d0b-41b0-b7a5-425b838e3e31', 'b1e638a9-0bbc-4694-9585-590450e9c4cc']",58,,,,,,,,,,,,,,,Scotland,00:02:58.839,Pressure,,75.5,71.4,,,,,
,,,,,,,,,,,,,,,,0.41935,,,,,,,,,,694659ef-800e-4c96-bfce-8282c989b71c,160,,,"[84.5, 73.8]",3788748,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Scott McTominay,3620.0,Center Defensive Midfield,7,Czech Republic,912,['a5605eac-86b6-47bc-bef7-8c3234214ac1'],0,,,,,,,,,,,,,,,Scotland,00:03:00.505,Pressure,,84.5,73.8,,,,,
,,,,,,,,,,,,,,,,0.356824,,,,,,,,,,8390da76-447a-4238-ad75-4f68c5f3e804,164,,,"[42.1, 16.5]",3788748,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ondrej Celustka,30328.0,Right Center Back,8,Scotland,942,"['5bde2af3-23f6-4655-8a8b-63a4fc808602', '63bd6327-b497-4976-8d7d-fbb3b027bf52', 'd85f32f1-7e1d-4874-908a-be48b4f08b0b']",25,,,,,,,,,,,,,,,Czech Republic,00:03:25.924,Pressure,,42.1,16.5,,,,,
