50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,3.705908,,,,,,,,,,,,983597dc-acd3-4089-adc2-cfb7c6eab0f0,132,,,"[7.0, 36.1]",3788747,3,,,,-0.3758527,,Right Foot,,,,"[70.1, 11.2]",,High Pass,,67.83524,Incomplete,,Aleksandar Trajkovski,,,,,Goal Kick,1,From Goal Kick,Stole Dimitrievski,21397.0,Goalkeeper,9,North Macedonia,2358,"['740492de-f38c-49f4-a7bf-0dd2fa43795e', 'a0976eea-05a7-42da-9472-a17c746cad13']",17,,,,,,,,,,,,,,North Macedonia,00:03:17.880,Pass,,7.0,36.1,70.1,11.2,,,
,,,,,,,,,,,,,,,,0.886447,,,,,,,,,,,,740492de-f38c-49f4-a7bf-0dd2fa43795e,134,,,"[50.0, 68.9]",3788747,3,,,True,-0.047583103,,,,,,"[64.7, 68.2]",,High Pass,,14.716658,Incomplete,,,,,,,Recovery,1,From Goal Kick,Aleksandar Dragović,3969.0,Right Center Back,9,North Macedonia,2358,"['7e5796a4-4e83-4ad6-9d7f-a65de53d0a26', '983597dc-acd3-4089-adc2-cfb7c6eab0f0', 'a87cd5a5-c377-467a-8fef-abe1579f954b']",21,,,,,,,,,,,,,,Austria,00:03:21.585,Pass,True,50.0,68.9,64.7,68.2,,,
,,,,,,,,,,,,,,,,2.159809,,,,,,,,,,,,7e5796a4-4e83-4ad6-9d7f-a65de53d0a26,136,,,"[55.4, 11.9]",3788747,3,,,,-0.056232046,,Head,,,,"[85.6, 10.2]",,High Pass,,30.24781,,,Goran Pandev,,,,,Recovery,1,From Goal Kick,Ezgjan Alioski,4713.0,Left Wing Back,9,North Macedonia,2358,"['1d7d9bfb-2442-435e-a57b-4123c467b605', '740492de-f38c-49f4-a7bf-0dd2fa43795e']",22,,,,,,,,,,,,,,North Macedonia,00:03:22.472,Pass,,55.4,11.9,85.6,10.2,,,
,,,,,,,,,,,,,,,,0.911852,,,,,,,,,,,,82f5a8ea-5ad3-4dd8-b5a0-d2c4e50bb81a,140,,,"[88.4, 3.4]",3788747,3,,,,1.1117569,,Left Foot,,,,"[92.7, 12.1]",,Low Pass,,9.7046385,Incomplete,,Eljif Elmas,,,,,,1,From Goal Kick,Goran Pandev,7146.0,Right Center Forward,9,North Macedonia,2358,"['930f0842-55a6-4229-9812-5b4f9ee8c42f', 'abf4c029-d268-4eef-941b-370023b98450']",25,,,,,,,,,,,,,,North Macedonia,00:03:25.754,Pass,,88.4,3.4,92.7,12.1,,,
,,,,,,,,,,,True,,,,,0.584162,,,,,,,,,,,,abf4c029-d268-4eef-941b-370023b98450,143,,,"[27.4, 68.0]",3788747,3,,,,1.0040671,,Left Foot,,,,"[30.9, 73.5]",,Ground Pass,,6.519202,,,Stefan Lainer,,,,,Interception,1,Regular Play,David Olatukunbo Alaba,8220.0,Center Back,10,Austria,915,"['4131058c-bb11-4370-ac20-49ce452548ca', '5086148a-2231-4fef-a2cc-8af0b907865b', '82f5a8ea-5ad3-4dd8-b5a0-d2c4e50bb81a']",26,,,,,,,,,,,,,,Austria,00:03:26.666,Pass,True,27.4,68.0,30.9,73.5,,,
,,,,,,,,,,,,,,,,2.43217,,,,,,,,,,,,d8dac3f6-05e9-417b-8d35-78c20d56b3c4,149,,,"[34.8, 67.2]",3788747,3,True,,,-1.6386744,,Right Foot,,,,"[31.7, 21.6]",,Ground Pass,,45.70525,,,Martin Hinteregger,,True,,,Free Kick,1,From Free Kick,Aleksandar Dragović,3969.0,Right Center Back,11,Austria,915,['6222fb84-13e1-404d-b08f-11d1011e2993'],38,,,,,,,,,,,,,,Austria,00:03:38.532,Pass,,34.8,67.2,31.7,21.6,,,
,,,,,,,,,,,,,,,,1.456679,,,,,,,,,,,,5b9d0394-04fd-45b3-9d30-d7ea032a6f9e,151,,,"[49.5, 22.4]",3788747,3,,,,1.8724154,,Left Foot,,,,"[43.9, 40.4]",,Ground Pass,,18.850994,,,David Olatukunbo Alaba,,,,,,1,From Free Kick,Martin Hinteregger,8307.0,Left Center Back,11,Austria,915,['d96b1877-0f8b-4da8-baeb-b3da4008995e'],46,,,,,,,,,,,,,,Austria,00:03:46.276,Pass,,49.5,22.4,43.9,40.4,,,
,,,,,,,,,,,,,,,,0.923255,,,,,,,,,,,,d1476cb3-8a86-4141-a937-633a8baa75b5,155,,,"[77.3, 47.8]",3788747,3,,,,-2.4159522,,Left Foot,,,,"[71.1, 42.3]",,Ground Pass,,8.287943,,,Xaver Schlager,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Center Back,11,Austria,915,"['7c01060c-4dcd-4a16-a778-965f0e402b79', '7f423511-5e27-4322-a625-b322c365fb9f']",53,,,,,,,,,,,,,,Austria,00:03:53.754,Pass,True,77.3,47.8,71.1,42.3,,,
,,,,,,,,,,,,,,,,0.234221,,,,,,,,,,,,a161e478-e35b-4f45-89c7-e747ed4b8d31,160,,,"[74.7, 37.8]",3788747,3,,,,0.068386346,,Left Foot,,,,"[82.0, 38.3]",,Ground Pass,,7.3171034,,,David Olatukunbo Alaba,,,,,,1,From Free Kick,Xaver Schlager,8769.0,Center Defensive Midfield,11,Austria,915,['e650702a-1119-4fd2-b919-b453850e7a64'],55,,,,,,,,,,,,,,Austria,00:03:55.797,Pass,,74.7,37.8,82.0,38.3,,,
,,,,,,,,,,,,,,,,1.070927,,,,,,,,,,,,7efab2a9-4f05-4220-9155-29ee77177327,169,,,"[39.4, 62.6]",3788747,3,,,,-0.606481,,Right Foot,,,,"[61.6, 47.2]",,Low Pass,,27.018513,,,Goran Pandev,,,,,,1,Regular Play,Stefan Ristovski,10592.0,Right Center Back,12,North Macedonia,2358,"['6a668df1-f1f8-44ba-b0da-7009bcd68c7b', 'b309dcf6-f2f6-46a8-89c4-4152799cbc50']",59,,,,,,,,,,,,,,North Macedonia,00:03:59.860,Pass,True,39.4,62.6,61.6,47.2,,,
,,,,,,,,,,,,,,,,2.73252,,,,,,,,,,,,6e7e807a-4434-40d2-a950-ba2a26fddc7f,173,,,"[64.2, 42.3]",3788747,4,,,,-0.8589977,,Left Foot,,,,"[84.3, 19.0]",,Ground Pass,,30.77174,,,Aleksandar Trajkovski,,,,,,1,Regular Play,Goran Pandev,7146.0,Right Center Forward,12,North Macedonia,2358,"['86149622-785b-40d3-8aac-6e3ed4be5ec3', 'e1a7926a-9bec-4c79-9b61-5b3af168242f']",1,,,,,,,,,,,,,,North Macedonia,00:04:01.924,Pass,True,64.2,42.3,84.3,19.0,,,
,,,,,,,,,,,,,,,,1.078335,,,,,,,,,,,,6a6e9b7f-579d-4e77-84ad-a8302f7bdf4f,177,,,"[93.6, 23.1]",3788747,4,,,,-0.2489627,,Right Foot,,,,"[105.4, 20.1]",,Ground Pass,,12.175385,,,Ezgjan Alioski,,,,,,1,Regular Play,Aleksandar Trajkovski,30512.0,Left Center Forward,12,North Macedonia,2358,"['4f1514d2-6d93-451d-b519-a66d9710e86e', '9e8fc859-b152-49c6-aed5-3d270d541273']",6,,,,,,,,,,,,,,North Macedonia,00:04:06.921,Pass,True,93.6,23.1,105.4,20.1,,,
,,,,,,,,,,,,,,,,0.556516,,,,,,,,,,,,1336079f-943b-4c20-8e26-daa30b59a3db,180,,,"[108.5, 19.0]",3788747,4,,,,1.5521069,,Left Foot,,,,"[108.7, 29.7]",,Ground Pass,,10.701869,Incomplete,,Enis Bardhi,,,,,,1,Regular Play,Ezgjan Alioski,4713.0,Left Wing Back,12,North Macedonia,2358,"['0ebd6a9b-e898-4d97-9625-a3c61b792305', 'ff99b83e-0810-40c2-8cf5-0bc3342a24ca']",8,,,,,,,,,,,,,,North Macedonia,00:04:08.278,Pass,,108.5,19.0,108.7,29.7,,,
,,,,,,,,,,,,,,,,1.309178,,,,,,,,,,,,692356e6-69a8-4120-958a-0158bc14d594,183,,,"[7.1, 42.3]",3788747,4,,,,1.2403123,,Right Foot,,,,"[11.8, 56.0]",,Ground Pass,,14.483784,,,Aleksandar Dragović,,,,,Recovery,1,Regular Play,Marcel Sabitzer,8518.0,Left Center Midfield,12,North Macedonia,2358,['def9ca29-4e19-47bd-801f-eb930e786a90'],9,,,,,,,,,,,,,,Austria,00:04:09.785,Pass,,7.1,42.3,11.8,56.0,,,
,,,,,,,,,,,,,,,,0.924525,,,,,,,,,,,,b45d8178-b2d4-4faf-baa0-0450f5597943,186,,,"[11.8, 56.0]",3788747,4,,,,0.13876717,,Right Foot,,,,"[29.7, 58.5]",,Ground Pass,,18.073738,Incomplete,,,,,,,,1,Regular Play,Aleksandar Dragović,3969.0,Right Center Back,12,North Macedonia,2358,['65ed43a5-d2e9-403f-a951-ff479bd3d5ca'],11,,,,,,,,,,,,,,Austria,00:04:11.108,Pass,,11.8,56.0,29.7,58.5,,,
,,,,,,,,,,,,,,,,0.831265,,,,,,,,,,,,79eb485e-31c7-4ffa-a285-720c096ab914,189,,,"[91.8, 21.6]",3788747,4,,,,2.2577484,,Right Foot,,,,"[84.5, 30.5]",,Ground Pass,,11.510864,,,Arijan Ademi,,,,,,1,Regular Play,Eljif Elmas,16535.0,Left Center Midfield,12,North Macedonia,2358,['ed88c880-4db0-422a-b838-79428ad09c31'],13,,,,,,,,,,,,,,North Macedonia,00:04:13.220,Pass,,91.8,21.6,84.5,30.5,,,
,,,,,,,,,,,,,,,,2.169285,,,,,,,,,,,,ff0bead9-6522-4aaa-8264-436884a6fc3c,193,,,"[91.8, 44.7]",3788747,4,,,,2.0136616,,Right Foot,,,,"[83.5, 62.2]",,Ground Pass,,19.36853,,,Stefan Ristovski,,,,,,1,Regular Play,Arijan Ademi,18879.0,Center Defensive Midfield,12,North Macedonia,2358,"['374024fc-e4b9-46a9-8c6a-cb9a760a39f8', '3b37bb1c-b154-45c5-a613-97572a30e539']",16,,,,,,,,,,,,,,North Macedonia,00:04:16.440,Pass,True,91.8,44.7,83.5,62.2,,,
,,,,,,,,,,,,,,,,2.187519,,,,,,,,,,,,f22969de-bd1b-4a70-83ac-01115ea325d6,208,,,"[56.7, 15.3]",3788747,4,True,,,2.0149024,,Left Foot,,,,"[50.8, 27.7]",,Ground Pass,,13.7320795,,,David Olatukunbo Alaba,,,,,Free Kick,1,From Free Kick,Martin Hinteregger,8307.0,Left Center Back,14,Austria,915,['b48f5cb0-7af3-4644-821c-aa47de753617'],35,,,,,,,,,,,,,,Austria,00:04:35.789,Pass,,56.7,15.3,50.8,27.7,,,
,,,,,,,,,,,,,,,,1.692319,,,,,,,,,,,,e4444759-2888-4f32-910e-0d6ff51d630a,210,,,"[51.2, 30.3]",3788747,4,,,,1.4246595,,Left Foot,,,,"[54.6, 53.4]",,Ground Pass,,23.348875,,,Aleksandar Dragović,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Center Back,14,Austria,915,['82b179c5-6b53-42fb-9edf-3345267810ad'],38,,,,,,,,,,,,,,Austria,00:04:38.577,Pass,,51.2,30.3,54.6,53.4,,,
,,,,,,,,,,,,,,,,1.534017,,,,,,,,,,,,b16b369e-14c2-4b2d-93cb-c81989e2c105,213,,,"[54.3, 55.2]",3788747,4,,,,0.8854094,,Right Foot,,,,"[67.3, 71.1]",,Ground Pass,,20.538013,,,Stefan Lainer,,,,,,1,From Free Kick,Aleksandar Dragović,3969.0,Right Center Back,14,Austria,915,['bb1deb92-c2a9-4856-b959-784369a63719'],41,,,,,,,,,,,,,,Austria,00:04:41.017,Pass,,54.3,55.2,67.3,71.1,,,
,,,,,,,,,,,,,,,,1.337176,,,,,,,,,,,,6729ff8d-ff27-4186-848b-b2fd357b0944,221,,,"[42.8, 58.8]",3788747,4,,,,-1.7126933,,Left Foot,,,,"[39.8, 37.8]",,Ground Pass,,21.213203,,,David Olatukunbo Alaba,,,,,,1,From Free Kick,Aleksandar Dragović,3969.0,Right Center Back,14,Austria,915,['88976f49-cd26-46bd-a53a-a9b0ae159d0b'],47,,,,,,,,,,,,,,Austria,00:04:47.168,Pass,,42.8,58.8,39.8,37.8,,,
,,,,,,,,,,,,,,,,1.999065,,,,,,,,,,,,bc6a7f52-184e-4ea6-8c4d-39ac7d2fe5e1,224,,,"[45.4, 39.1]",3788747,4,,,,-1.1800009,,Left Foot,,,,"[56.4, 12.4]",,Ground Pass,,28.877153,,,Martin Hinteregger,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Center Back,14,Austria,915,['b46d6465-869b-451d-8231-f2b4b72afe67'],51,,,,,,,,,,,,,,Austria,00:04:51.604,Pass,,45.4,39.1,56.4,12.4,,,
,,,,,,,,,,,,,,,,1.276604,,,,,,,,,,,,337564f9-38d2-4ef2-b788-54505e9e8469,227,,,"[75.9, 12.8]",3788747,4,,,,-0.41368923,,Left Foot,,,,"[92.3, 5.6]",,Ground Pass,,17.91089,,,Marcel Sabitzer,,,,,,1,From Free Kick,Martin Hinteregger,8307.0,Left Center Back,14,Austria,915,['fedc0e3f-ce0a-4b3d-9222-7624c6a478e7'],57,,,,,,,,,,,,,,Austria,00:04:57.359,Pass,,75.9,12.8,92.3,5.6,,,
,,,,,,,,,,,,,,,,3.313956,,,,,,,,,,,,8b97aadd-6f05-4e12-9a42-4cf4a0771aa5,230,,,"[97.0, 4.4]",3788747,5,,,,1.1585853,,Right Foot,True,,,"[120.0, 57.0]",,High Pass,,57.40871,Out,,Sasa Kalajdzic,,True,,,,1,From Free Kick,Marcel Sabitzer,8518.0,Left Center Midfield,14,Austria,915,['dba34b8f-efc2-4493-b1bf-07b54109291c'],0,,,,,,,,,,,,,,Austria,00:05:00.416,Pass,,97.0,4.4,120.0,57.0,,,
,,,,,,,,,,,,,,,,2.271748,,,,,,,,,,,,cf2abdd3-28c6-44d2-ac8a-1fa5dff76a51,232,,,"[7.0, 36.1]",3788747,5,,,,0.4839328,,Right Foot,,,,"[67.5, 67.9]",,High Pass,,68.3483,,,Aleksandar Trajkovski,,,,,Goal Kick,1,From Goal Kick,Stole Dimitrievski,21397.0,Goalkeeper,15,North Macedonia,2358,['4427a622-d09a-43a9-aef9-a089972a3ad3'],40,,,,,,,,,,,,,,North Macedonia,00:05:40.981,Pass,,7.0,36.1,67.5,67.9,,,
,,,,,,,,,,,,,,,,0.034024,,,,,,,,,,,,11b9cb36-0ecb-484e-9bf7-3fe47fc01a5f,235,,,"[66.5, 64.6]",3788747,5,,,True,-0.033320997,,,,,,"[69.5, 64.5]",,Low Pass,,3.0016663,Incomplete,,,,,,,,1,From Goal Kick,Aleksandar Trajkovski,30512.0,Left Center Forward,15,North Macedonia,2358,"['065eddd6-3bd5-4278-b7e0-94627d9cd9e9', 'dd0fc8a9-5527-495a-a974-b16b9cb9ce9c']",43,,,,,,,,,,,,,,North Macedonia,00:05:43.253,Pass,True,66.5,64.6,69.5,64.5,,,
,,,,,,,,,,,,,,,,1.792376,,,,,,,,,,,,aa5805f1-24fe-4059-9064-29c707a5e43b,237,,,"[51.5, 15.5]",3788747,5,,,,-1.6485612,,Head,,,,"[50.3, 0.1]",,Low Pass,,15.446683,Out,,Marcel Sabitzer,,,,,Recovery,1,From Goal Kick,Martin Hinteregger,8307.0,Left Center Back,15,North Macedonia,2358,['ce4c6345-145a-4baf-8135-bf3fd2669c46'],45,,,,,,,,,,,,,,Austria,00:05:45.318,Pass,,51.5,15.5,50.3,0.1,,,
,,,,,,,,,,,,,,,,0.994377,,,,,,,,,,,,552c1355-f8fc-49da-a536-11c557e3e64b,239,,,"[70.3, 80.0]",3788747,5,,,,-0.697542,,,,,,"[80.8, 71.2]",,Low Pass,,13.7,,,Aleksandar Trajkovski,,,,,Throw-in,1,From Throw In,Boban Nikolov,16740.0,Right Wing Back,16,North Macedonia,2358,['659c4f16-6f39-4794-8133-c719fa091b7f'],57,,,,,,,,,,,,,,North Macedonia,00:05:57.164,Pass,,70.3,80.0,80.8,71.2,,,
,,,,,,,,,,,,,,,,0.977451,,,,,,,,,,,,27b29a07-baaf-48b0-bbae-c654fd83a7b7,247,,,"[41.8, 10.3]",3788747,6,,,,-0.6246354,,Left Foot,,,,"[46.1, 7.2]",,Ground Pass,,5.3009434,,,Christoph Baumgartner,,,,,,1,Regular Play,Andreas Ulmer,8777.0,Left Wing Back,17,Austria,915,['a899eb0e-710e-4082-9961-88bc3b6c3c86'],1,,,,,,,,,,,,,,Austria,00:06:01.567,Pass,,41.8,10.3,46.1,7.2,,,
,,,,,,,,,,,,,,,,1.473765,,,,,,,,,,,,1116c583-d985-4f1a-9f9b-4bce5390bd30,261,,,"[66.5, 72.4]",3788747,6,,,,-0.689539,,Right Foot,,,,"[72.2, 67.7]",,Ground Pass,,7.387828,,,Goran Pandev,,,,,,1,Regular Play,Arijan Ademi,18879.0,Center Defensive Midfield,18,North Macedonia,2358,['d0bb1ad9-9c39-448e-b3f2-1bddd647c153'],7,,,,,,,,,,,,,,North Macedonia,00:06:07.401,Pass,,66.5,72.4,72.2,67.7,,,
,,,,,,,,,,,,,,,,2.97794,,,,,,,,,,,,0cc0faba-470b-441e-97ac-6327da1a8c12,265,,,"[75.6, 69.0]",3788747,6,,,,0.31016806,,Left Foot,,,,"[99.0, 76.5]",,Low Pass,,24.572546,,,Aleksandar Trajkovski,,,,,,1,Regular Play,Goran Pandev,7146.0,Right Center Forward,18,North Macedonia,2358,"['5399d530-1339-46fb-a7ac-7bd693d82969', '6ed64c21-b0f1-4ea9-80e9-f93df083dcda']",8,,,,,,,,,,,,,,North Macedonia,00:06:08.995,Pass,True,75.6,69.0,99.0,76.5,,,
,,,,,,,,,,,,,,,,1.485422,,,,,,,,,,,,f7fa12d6-76b6-4143-9863-b5aec01976df,271,,,"[95.6, 80.0]",3788747,6,,,,-2.7810266,,,,,,"[77.3, 73.1]",,Low Pass,,19.557608,,,Stefan Ristovski,,,,,Throw-in,1,From Throw In,Boban Nikolov,16740.0,Right Wing Back,19,North Macedonia,2358,['c61e1cb0-1537-4994-89a2-c479d0a34032'],41,,,,,,,,,,,,,,North Macedonia,00:06:41.809,Pass,,95.6,80.0,77.3,73.1,,,
,,,,,,,,,,,,,,,,0.60587,,,,,,,,,,,,b8df8c0d-4360-4856-9e73-41ea46acd395,273,,,"[74.2, 72.9]",3788747,6,,,,-0.03427229,,Right Foot,,,,"[91.7, 72.3]",,Low Pass,,17.510283,Incomplete,,,,,,,,1,From Throw In,Stefan Ristovski,10592.0,Right Center Back,19,North Macedonia,2358,['9cde07ad-6fae-413a-b5f2-04a644ebcb4a'],43,,,,,,,,,,,,,,North Macedonia,00:06:43.294,Pass,,74.2,72.9,91.7,72.3,,,
,,,,,,,,,,,,,,,,4.663952,,,,,,,,,,,,9cde07ad-6fae-413a-b5f2-04a644ebcb4a,274,,,"[28.4, 7.8]",3788747,6,,,,-0.25782937,,Head,,,,"[57.6, 0.1]",,High Pass,,30.19818,Out,,Sasa Kalajdzic,,,,,Recovery,1,From Throw In,Xaver Schlager,8769.0,Center Defensive Midfield,19,North Macedonia,2358,"['b8df8c0d-4360-4856-9e73-41ea46acd395', 'c93d8be6-3528-46f3-8fcf-2963bb0a8e7b']",43,,,,,,,,,,,,,,Austria,00:06:43.900,Pass,,28.4,7.8,57.6,0.1,,,
,,,,,,,,,,,,,,,,2.601526,,,,,,,,,,,,cc969fd9-c595-4af8-a23c-07132fe0d947,276,,,"[56.1, 80.0]",3788747,6,,,,-1.6423464,,,,,,"[54.0, 50.7]",,High Pass,,29.37516,,,Visar Musliu,,,,,Throw-in,1,From Throw In,Darko Velkovski,30644.0,Center Back,20,North Macedonia,2358,['38128b66-c406-4397-a52e-33c7be62995b'],50,,,,,,,,,,,,,,North Macedonia,00:06:50.303,Pass,,56.1,80.0,54.0,50.7,,,
,,,,,,,,,,,,,,,,1.624862,,,,,,,,,,,,6680b2df-40b1-4f20-81aa-34a6f9cc3372,279,,,"[55.9, 39.8]",3788747,6,,,,-1.2512056,,Right Foot,,,,"[65.1, 12.0]",,Ground Pass,,29.282759,,,Eljif Elmas,,,,,,1,From Throw In,Visar Musliu,46906.0,Left Center Back,20,North Macedonia,2358,['feba4312-58fb-4b64-b247-20787034dfe2'],54,,,,,,,,,,,,,,North Macedonia,00:06:54.405,Pass,,55.9,39.8,65.1,12.0,,,
,,,,,,,,,,,,,,,,0.740897,,,,,,,,,,,,1a8c3463-0e07-4749-81e0-d834c0ca96ca,283,,,"[71.4, 10.9]",3788747,6,,,,-0.6407837,,Right Foot,,,,"[77.3, 6.5]",,Ground Pass,,7.3600273,,,Ezgjan Alioski,,,,,,1,From Throw In,Eljif Elmas,16535.0,Left Center Midfield,20,North Macedonia,2358,"['5a0a7f2f-01e9-4676-a83b-78f56323329e', 'ae2792e4-af57-4493-9e4d-a2f6261e6391']",58,,,,,,,,,,,,,,North Macedonia,00:06:58.127,Pass,True,71.4,10.9,77.3,6.5,,,
,,,,,,,,,,,,,,,,2.773123,,,,,,,,,,,,764ff0b8-56ce-4173-82b3-b221e30028a5,287,,,"[83.3, 5.2]",3788747,6,,,,0.19170919,,Left Foot,,,,"[107.0, 9.8]",,High Pass,,24.142286,Incomplete,,Eljif Elmas,,,,,,1,From Throw In,Ezgjan Alioski,4713.0,Left Wing Back,20,North Macedonia,2358,"['5ac2323b-b7ee-4913-baaf-efe83840df99', 'c2c225fb-481d-4b38-b695-dacca8ad2eee', 'ce0c85cb-5aa6-4c11-9e61-4bbc0fe360c5']",59,,,,,,,,,,,,,,North Macedonia,00:06:59.926,Pass,True,83.3,5.2,107.0,9.8,,,
,,,,,,,,,,,,,,,,1.964918,,,,,,,,,,,,5826244a-79b8-40b7-8057-1c8a37e91ac9,292,,,"[12.5, 67.5]",3788747,7,,,,-1.9385502,,Right Foot,,,,"[3.6, 44.4]",,Ground Pass,,24.755201,,,Daniel Bachmann,,,,,,1,From Throw In,Stefan Lainer,8779.0,Right Wing Back,20,North Macedonia,2358,['3b28c2f9-4568-4047-8771-e260c1d3dcfe'],6,,,,,,,,,,,,,,Austria,00:07:06.305,Pass,,12.5,67.5,3.6,44.4,,,
,,,,,,,,,,,,,,,,4.091867,,,,,,,,,,,,22a07999-3d0a-40a0-9ba4-4d40c33d3c91,294,,,"[4.7, 43.5]",3788747,7,,,,0.39756158,,Right Foot,,,,"[55.9, 65.0]",,High Pass,,55.530983,Incomplete,,,,,,,,1,From Throw In,Daniel Bachmann,21532.0,Goalkeeper,20,North Macedonia,2358,['9f6a93fa-8fe0-4e76-9a38-6c04d0c9c4af'],8,,,,,,,,,,,,,,Austria,00:07:08.270,Pass,,4.7,43.5,55.9,65.0,,,
,,,,,,,,,,,,,,,,1.699337,,,,,,,,,,,,9f6a93fa-8fe0-4e76-9a38-6c04d0c9c4af,296,,,"[64.2, 15.1]",3788747,7,,,True,-1.1621778,,,,,,"[68.4, 5.4]",,High Pass,,10.570241,,,Ezgjan Alioski,,,,,Recovery,1,From Throw In,Visar Musliu,46906.0,Left Center Back,20,North Macedonia,2358,"['22a07999-3d0a-40a0-9ba4-4d40c33d3c91', 'a3282fc7-2d2d-4ec6-b2c7-24f934207952', 'd286bf29-d7a4-42c5-8e40-6e300e72eccd']",12,,,,,,,,,,,,,,North Macedonia,00:07:12.362,Pass,True,64.2,15.1,68.4,5.4,,,
,,,,,,,,,,,,,,,,0.965792,,,,,,,,,,,,37bed201-f934-4dd3-b03a-34014d557312,302,,,"[74.0, 0.1]",3788747,7,,,,1.4274563,,,,,,"[75.4, 9.8]",,Low Pass,,9.80051,,,Enis Bardhi,,,,,Throw-in,1,From Throw In,Ezgjan Alioski,4713.0,Left Wing Back,21,North Macedonia,2358,['4bf73178-608d-4e1b-8552-7d717a76cf00'],43,,,,,,,,,,,,,,North Macedonia,00:07:43.833,Pass,,74.0,0.1,75.4,9.8,,,
,,,,,,,,,,,,,,,,0.729481,,,,,,,,,,,,b765cb7f-1675-4857-b6e4-7a8655480019,305,,,"[72.2, 7.6]",3788747,7,,,,-0.26481733,,Right Foot,,,,"[78.1, 6.0]",,Low Pass,,6.1131005,,,Ezgjan Alioski,,,,,,1,From Throw In,Enis Bardhi,6782.0,Right Center Midfield,21,North Macedonia,2358,"['26e85375-cc15-4e56-b784-925742a380cc', '3651d61a-8e09-4d50-885e-8dc9587358fb']",44,,,,,,,,,,,,,,North Macedonia,00:07:44.798,Pass,True,72.2,7.6,78.1,6.0,,,
,,,,,,,,,,,,,,,,1.33551,,,,,,,,,,,,1332371f-4d04-499c-a3de-770aa518c18f,308,,,"[76.4, 8.4]",3788747,7,,,,0.0,,Right Foot,,,,"[91.7, 8.4]",,High Pass,,15.3,Incomplete,,,,,,,,1,From Throw In,Ezgjan Alioski,4713.0,Left Wing Back,21,North Macedonia,2358,['e66a4645-0494-43e1-9d78-3412862d2801'],46,,,,,,,,,,,,,,North Macedonia,00:07:46.054,Pass,,76.4,8.4,91.7,8.4,,,
,,,,,,,,,,,,,,,,1.867354,,,,,,,,,,,,e66a4645-0494-43e1-9d78-3412862d2801,309,,,"[28.4, 71.7]",3788747,7,,,,-0.43873066,,Head,,,,"[41.4, 65.6]",,High Pass,,14.360014,Incomplete,,Marcel Sabitzer,,,,,Recovery,1,From Throw In,Aleksandar Dragović,3969.0,Right Center Back,21,North Macedonia,2358,"['1332371f-4d04-499c-a3de-770aa518c18f', '26933133-692c-4bc6-aa97-10ef3aa05979', '397e78aa-d329-412d-94d8-de6a75220798']",47,,,,,,,,,,,,,,Austria,00:07:47.389,Pass,,28.4,71.7,41.4,65.6,,,
,,,,,,,,,,,,,,,,1.376162,,,,,,,,,,,,397e78aa-d329-412d-94d8-de6a75220798,312,,,"[78.7, 14.5]",3788747,7,,,True,-1.9809237,,,,,,"[76.7, 9.9]",,High Pass,,5.0159745,Incomplete,,,,,,,Recovery,1,From Throw In,Arijan Ademi,18879.0,Center Defensive Midfield,21,North Macedonia,2358,"['60746ecf-3526-462a-8fd6-225f3ea59c73', '8ab7cece-9263-459d-a78c-4143890433c4', 'e66a4645-0494-43e1-9d78-3412862d2801']",49,,,,,,,,,,,,,,North Macedonia,00:07:49.256,Pass,True,78.7,14.5,76.7,9.9,,,
,,,,,,,,,,,,,,,,1.15193,,,,,,,,,,,,60746ecf-3526-462a-8fd6-225f3ea59c73,313,,,"[43.4, 70.2]",3788747,7,,,,-0.72126603,,Head,,,,"[55.0, 60.0]",,High Pass,,15.446683,Unknown,,,,,,,Recovery,1,From Throw In,Xaver Schlager,8769.0,Center Defensive Midfield,21,North Macedonia,2358,['397e78aa-d329-412d-94d8-de6a75220798'],50,,,,,,,,,,,,,,Austria,00:07:50.633,Pass,,43.4,70.2,55.0,60.0,,,
