ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,0.0,,,,,,,,,,5bb836e8-a1dd-477d-a38d-6bd31c522a3a,3371,,"[17.9, 44.6]",3788768,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anga Dedryck Boyata,5639.0,Center Back,130,Finland,1835,['5036025f-c3ef-443b-bc71-c907a1fc918a'],15,,,,,,,,,,,,,,Belgium,00:32:15.512,Block,,17.9,44.6,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,8da98615-dbe7-446f-b5d0-2d68f1c5f685,3480,,"[21.7, 49.0]",3788768,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin De Bruyne,3089.0,Right Defensive Midfield,137,Finland,1835,['8f0f8e50-42b0-490d-acd4-49ef946077ea'],42,,,,,,,,,,,,,,Belgium,00:34:42.957,Block,,21.7,49.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,78094ea4-d66d-446f-9320-970ab0343827,3517,,"[99.2, 30.1]",3788768,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rasmus Schüller,12807.0,Center Defensive Midfield,137,Finland,1835,,16,,,,,,,,,,,,,,Finland,00:35:16.945,Block,,99.2,30.1,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,e2d9bb92-246b-45db-a6f7-773949153308,3622,,"[13.4, 31.3]",3788768,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,142,Finland,1835,['46b65729-de70-48d0-8c1a-d2171e0eaf31'],9,,,,,,,,,,,,,,Belgium,00:39:09.322,Block,,13.4,31.3,,,,,
,,,True,,,,,,,,,,,,0.0,,,,,,,,,,12d7a358-1835-4913-ad45-218696ec1380,3946,,"[33.7, 1.7]",3788768,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jukka Raitala,15416.0,Left Wing Back,152,Belgium,782,['03f340f3-9af5-49c0-8383-08504fd3d4c7'],6,,,,,,,,,,,,,,Finland,00:45:06.182,Block,,33.7,1.7,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,3e645cf4-dbf4-4b2a-b011-a2282f6c787e,4083,,"[5.9, 75.6]",3788768,93,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Meunier,3176.0,Right Wing Back,159,Finland,1835,['145fbd30-105e-4691-a0b4-72d6f3174b6c'],35,,,,,,,,,,,,,,Belgium,00:48:35.074,Block,,5.9,75.6,,,,,
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,3eb77418-9303-473c-8638-012f097d724c,664,,"[7.5, 51.1]",3788768,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joona Toivio,26939.0,Right Center Back,17,Belgium,782,['a4e1ec0c-f429-4086-a6c1-f314f5fbe39c'],41,,,,,,,,,,,,,,Finland,00:11:41.252,Clearance,True,7.5,51.1,,,,,
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,a36a1030-ebc1-4797-8e79-dd5764d34f00,666,,"[12.7, 34.4]",3788768,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jere Juhani Uronen,16550.0,Left Wing Back,17,Belgium,782,['05a6659f-96ce-48bf-b27c-11565995dda1'],42,,,,,,,,,,,,,,Finland,00:11:42.915,Clearance,True,12.7,34.4,,,,,
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,587a94f7-3305-4336-9cbe-11fa5702c093,983,,"[11.8, 43.7]",3788768,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joona Toivio,26939.0,Right Center Back,30,Belgium,782,['da9aeff3-b781-4963-a596-4026b4581388'],13,,,,,,,,,,,,,,Finland,00:19:13.176,Clearance,True,11.8,43.7,,,,,
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,2f69d145-6fc4-49cc-9f44-15b701232118,984,,"[16.4, 57.0]",3788768,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jukka Raitala,15416.0,Right Wing Back,30,Belgium,782,,14,,,,,,,,,,,,,,Finland,00:19:14.837,Clearance,True,16.4,57.0,,,,,
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,e79ff352-ed49-42f4-99ec-ffe74e3dbef4,1054,,"[10.5, 50.1]",3788768,21,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tim Sparv,24648.0,Center Defensive Midfield,32,Belgium,782,['978c3653-bcc1-48f2-9654-38a80cb11e1c'],9,,,,,,,,,,,,,,Finland,00:21:09.437,Clearance,True,10.5,50.1,,,,,
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,0f21c4f2-c1c2-4ee3-b7a3-fd1a1882e49a,1116,,"[3.4, 43.7]",3788768,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paulus Arajuuri,24455.0,Center Back,33,Belgium,782,['7758807e-e8fb-4e05-a800-5c715eade191'],8,,,,,,,,,,,,,,Finland,00:22:08.667,Clearance,True,3.4,43.7,,,,,
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,29f3336f-7d66-4e9a-b439-bc973d480a67,1119,,"[5.7, 45.4]",3788768,22,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jukka Raitala,15416.0,Right Wing Back,33,Belgium,782,,10,,,,,,,,,,,,,,Finland,00:22:10.134,Clearance,True,5.7,45.4,,,,,
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,aaff3c85-80b2-4bd4-a461-8169ab7f6c57,1131,,"[33.4, 20.3]",3788768,22,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Thomas Vermaelen,6332.0,Left Center Back,35,Finland,1835,['fcc41cb5-db24-4c09-bf76-73a3e78ee0ef'],43,,,,,,,,,,,,,,Belgium,00:22:43.809,Clearance,True,33.4,20.3,,,,,
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,79d6164d-1f75-4b7c-9100-69c5d9d31477,1195,,"[13.7, 54.2]",3788768,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joona Toivio,26939.0,Right Center Back,38,Belgium,782,"['7ed6c660-3f76-443a-914d-808cbeaabb3c', 'dc54feeb-e615-4bcc-a1c1-a3a64dcfa327']",2,,,,,,,,,,,,,,Finland,00:24:02.407,Clearance,True,13.7,54.2,,,,,
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,86689d48-74ce-4320-9f7b-8d7773f02ba9,1324,,"[46.5, 74.3]",3788768,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jason Denayer,13116.0,Right Center Back,45,Finland,1835,"['32c626ca-7bfc-4255-be21-5992f0d0faca', '368593d7-08bd-4f27-8593-70fd52c236a5']",7,,,,,,,,,,,,,,Belgium,00:27:07.646,Clearance,True,46.5,74.3,,,,,
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,d9af4a19-fd93-4a06-bb34-c78ddce2f040,1491,,"[43.7, 28.3]",3788768,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anga Dedryck Boyata,5639.0,Center Back,49,Finland,1835,"['28c3bd2e-50a4-4223-9678-79d5c18e85e0', '3094a2d0-30c4-42ca-8309-9b5b3dfd443a']",32,,,,,,,,,,,,,,Belgium,00:29:32.201,Clearance,True,43.7,28.3,,,,,
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,b6971f90-b0f5-47a7-9804-8549f2f326a0,1562,,"[9.5, 43.5]",3788768,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joona Toivio,26939.0,Right Center Back,52,Belgium,782,['440cc0f9-b4b9-4bd9-bd1e-70be08c34a6c'],40,,,,,,,,,,,,,,Finland,00:30:40.180,Clearance,True,9.5,43.5,,,,,
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,3c655557-ed7c-47bc-a527-c2f2fce5b143,1587,,"[10.8, 35.8]",3788768,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robin Lod,24321.0,Right Center Midfield,54,Belgium,782,,1,,,,,,,,,,,,,,Finland,00:31:01.352,Clearance,True,10.8,35.8,,,,,
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,5baf3b30-45eb-4770-9183-b29d0deb6031,1674,,"[11.3, 47.3]",3788768,33,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,"Daniel O""Shaughnessy",38196.0,Left Center Back,58,Belgium,782,,50,,,,,,,,,,,,,,Finland,00:33:50.887,Clearance,True,11.3,47.3,,,,,
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,a7b6e1af-b87c-470b-b0ff-368f310602b3,1693,,"[21.5, 26.1]",3788768,35,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paulus Arajuuri,24455.0,Center Back,59,Belgium,782,"['0d4fc9e7-238c-4a37-8d1d-3ef7743d6d18', '717a6cd5-2666-4770-b9b3-43ea1df6fda4']",47,,,,,,,,,,,,,,Finland,00:35:47.914,Clearance,True,21.5,26.1,,,,,
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,608104cc-7fba-4012-9267-2c187563fa50,1769,,"[3.6, 71.4]",3788768,37,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joona Toivio,26939.0,Right Center Back,64,Belgium,782,,55,,,,,,,,,,,,,,Finland,00:37:55.552,Clearance,True,3.6,71.4,,,,,
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,066711bd-2104-48e7-8585-d128edc8ce8e,1801,,"[11.9, 53.2]",3788768,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robin Lod,24321.0,Right Center Midfield,65,Belgium,782,,45,,,,,,,,,,,,,,Finland,00:38:45.079,Clearance,True,11.9,53.2,,,,,
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,69a24b99-c99e-4a21-9021-4000af357d5a,1917,,"[35.0, 45.7]",3788768,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anga Dedryck Boyata,5639.0,Center Back,67,Finland,1835,['5ecee2b9-9f97-4dc0-b925-e7e929db8180'],49,,,,,,,,,,,,,,Belgium,00:40:49.135,Clearance,True,35.0,45.7,,,,,
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,21f1e974-67f1-42be-a106-75a2356d0323,1960,,"[11.9, 33.4]",3788768,41,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulus Arajuuri,24455.0,Center Back,68,Belgium,782,,27,,,,,,,,,,,,,,Finland,00:41:27.393,Clearance,True,11.9,33.4,,,,,
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,13419ae7-4c19-4094-8cc6-f6a39eed82e4,1962,,"[11.8, 39.9]",3788768,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Paulus Arajuuri,24455.0,Center Back,69,Belgium,782,['a8fc74b9-b0ad-4673-866b-e40898132db4'],4,,,,,,,,,,,,,,Finland,00:42:04.893,Clearance,True,11.8,39.9,,,,,
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,1d644de9-7862-4efc-9ce2-f123788bb505,1982,,"[11.2, 35.4]",3788768,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Paulus Arajuuri,24455.0,Center Back,69,Belgium,782,['44390b11-1561-4c16-8307-cbb2feb33b6e'],29,,,,,,,,,,,,,,Finland,00:42:29.157,Clearance,True,11.2,35.4,,,,,
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,e7cd2721-5882-429e-bd7b-1a3c04f384fa,2019,,"[10.5, 50.4]",3788768,43,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Joona Toivio,26939.0,Right Center Back,69,Belgium,782,['9533c8ab-8b69-48f1-9b4d-94e30795ee43'],3,,,,,,,,,,,,,,Finland,00:43:03.080,Clearance,True,10.5,50.4,,,,,
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,74a636d3-78a5-4858-8aa4-f93bbaeffe54,2198,,"[10.2, 32.3]",3788768,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,78,Finland,1835,"['5d0543b5-c23e-4da8-91e5-20a70749b0ab', '6a4a85c4-1509-4c9f-8a15-09cc27e25fda']",9,,,,,,,,,,,,,,Belgium,00:02:09.535,Clearance,True,10.2,32.3,,,,,
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,7bdd482d-47c6-4be9-987f-f225f301e4e2,2200,,"[15.1, 19.3]",3788768,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nacer Chadli,4831.0,Left Wing Back,78,Finland,1835,['2d4ece00-bbf8-4ec5-8fa8-b950bfc4b294'],13,,,,,,,,,,,,,,Belgium,00:02:13.694,Clearance,True,15.1,19.3,,,,,
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,0e82720b-0f03-4992-a63f-b02d309365a7,2226,,"[7.7, 38.9]",3788768,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joona Toivio,26939.0,Right Center Back,79,Belgium,782,['f569d4b0-1b3b-4c30-ae09-bef14976f1b7'],31,,,,,,,,,,,,,,Finland,00:02:31.168,Clearance,True,7.7,38.9,,,,,
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,fa60a77d-d7eb-4e1e-8b1e-1be78b43bec7,2236,,"[16.0, 39.5]",3788768,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Robin Lod,24321.0,Right Center Midfield,80,Belgium,782,,2,,,,,,,,,,,,,,Finland,00:03:02.577,Clearance,True,16.0,39.5,,,,,
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,401941c6-d84e-42ae-b7a1-7d93815b4bcf,2258,,"[7.7, 27.1]",3788768,48,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Corner,"Daniel O""Shaughnessy",38196.0,Left Center Back,80,Belgium,782,"['4af424d2-4dac-425e-8392-425cd4b964ee', '65e74646-4b66-4e5a-b411-6fbb8a581347']",37,,,,,,,,,,,,,,Finland,00:03:37.701,Clearance,True,7.7,27.1,,,,,
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,0b593f59-4eac-4827-bbea-41ed239fbbd2,2332,,"[54.0, 60.3]",3788768,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jason Denayer,13116.0,Right Center Back,83,Finland,1835,"['1e06e935-3139-491d-ab2d-45bcd7671ff8', 'df65514d-c14b-4adb-bf59-bd9e5c0f7942']",52,,,,,,,,,,,,,,Belgium,00:05:52.229,Clearance,True,54.0,60.3,,,,,
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,4f7b21c7-2f34-4ffa-9f9f-e75fc9a7679f,2421,,"[4.3, 33.3]",3788768,52,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jere Juhani Uronen,16550.0,Left Wing Back,84,Belgium,782,['c52119b9-0fd3-4712-a08e-5a9f4d8c54b1'],9,,,,,,,,,,,,,,Finland,00:07:09.753,Clearance,True,4.3,33.3,,,,,
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,c416cb2a-24b9-4027-99f9-8cd0e270f154,2423,,"[7.3, 36.7]",3788768,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Tim Sparv,24648.0,Center Defensive Midfield,85,Belgium,782,['b3c2ec8d-7c01-4dec-b6f0-c281e46b63ac'],37,,,,,,,,,,,,,,Finland,00:07:37.713,Clearance,True,7.3,36.7,,,,,
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,9e792525-3509-4cfd-a720-4df2ec7cf18b,2424,,"[9.5, 39.9]",3788768,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jukka Raitala,15416.0,Right Wing Back,85,Belgium,782,,38,,,,,,,,,,,,,,Finland,00:07:38.428,Clearance,True,9.5,39.9,,,,,
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,0e0a2d24-f11b-4369-863f-ae9d5b5b0403,2512,,"[80.5, 6.4]",3788768,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,"Daniel O""Shaughnessy",38196.0,Left Center Back,87,Belgium,782,,23,,,,,,,,,,,,,,Finland,00:09:23.657,Clearance,True,80.5,6.4,,,,,
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,762922d7-41b0-487a-b7a5-bb1412a0cbdb,2626,,"[27.3, 72.7]",3788768,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jason Denayer,13116.0,Right Center Back,99,Finland,1835,['44281e4f-95e9-40a8-a6dd-3412bf75e2a3'],51,,,,,,,,,,,,,,Belgium,00:11:51.482,Clearance,True,27.3,72.7,,,,,
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,57af1569-d545-4007-9231-45dcab8a1e6c,2782,,"[12.6, 44.8]",3788768,61,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rasmus Schüller,12807.0,Center Defensive Midfield,113,Belgium,782,['90e4588d-6821-4c2a-b5ee-173761952b67'],36,,,,,,,,,,,,,,Finland,00:16:36.583,Clearance,True,12.6,44.8,,,,,
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,615aeb49-fea5-4c30-a803-9e6be858ceb4,2843,,"[7.2, 42.6]",3788768,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,"Daniel O""Shaughnessy",38196.0,Left Center Back,114,Belgium,782,,43,,,,,,,,,,,,,,Finland,00:17:43.443,Clearance,True,7.2,42.6,,,,,
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,546428cb-63f1-49a4-b4db-e59a32cd490e,2901,,"[33.1, 2.7]",3788768,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nacer Chadli,4831.0,Left Wing Back,115,Finland,1835,"['14c53d64-ec91-4394-bc6e-dd593224a394', '3a2fe8c0-bae2-415c-8848-ed22d75efbb3']",51,,,,,,,,,,,,,,Belgium,00:18:51.163,Clearance,True,33.1,2.7,,,,,
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,70098609-6d82-49a2-b297-3b7c3491efc0,3016,,"[43.1, 76.5]",3788768,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jason Denayer,13116.0,Right Center Back,120,Finland,1835,"['5b098f5e-bdc8-4c7a-8aa1-beeb2ca09acd', 'db7ec87b-0355-45af-9eaa-ceea19111fe2']",46,,,,,,,,,,,,,,Belgium,00:23:46.254,Clearance,True,43.1,76.5,,,,,
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,ea822594-1f13-422a-b3de-cd8d9fbd6aef,3088,,"[9.2, 34.2]",3788768,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nacer Chadli,4831.0,Left Wing Back,121,Finland,1835,"['2c9e2282-a09c-47a5-9bf0-bbf8022b45e0', '77fdf197-c174-4231-bf51-344409c0f3b7']",37,,,,,,,,,,,,,,Belgium,00:25:37.681,Clearance,True,9.2,34.2,,,,,
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,8e6ddf15-2154-4c7b-b86b-be48987aa79b,3092,,"[3.1, 50.4]",3788768,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leandro Trossard,16559.0,Right Wing Back,121,Finland,1835,['1cda598d-cecb-4645-8ac6-5966fe9653cc'],42,,,,,,,,,,,,,,Belgium,00:25:42.229,Clearance,True,3.1,50.4,,,,,
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,3225d6ed-054b-42cd-a427-ba4ee7647f48,3145,,"[11.5, 40.6]",3788768,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paulus Arajuuri,24455.0,Center Back,123,Belgium,782,,33,,,,,,,,,,,,,,Finland,00:26:33.831,Clearance,True,11.5,40.6,,,,,
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,c0682a55-efed-4f61-9ed3-0ab2f122cd1b,3227,,"[7.6, 42.3]",3788768,73,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rasmus Schüller,12807.0,Center Defensive Midfield,125,Belgium,782,['dc5c7625-2b8a-497d-b6f0-edadadd16811'],18,,,,,,,,,,,,,,Finland,00:28:18.640,Clearance,True,7.6,42.3,,,,,
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,67f6a826-d794-418f-96ae-da4f36bb92f1,3286,,"[9.0, 38.5]",3788768,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paulus Arajuuri,24455.0,Center Back,128,Belgium,782,['55453aa6-7a8c-4860-92a7-ef6a4280dbf0'],2,,,,,,,,,,,,,,Finland,00:31:02.871,Clearance,True,9.0,38.5,,,,,
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,acb4a57e-4e93-4ff8-a22b-fb12f7383c2a,3474,,"[15.4, 25.9]",3788768,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nacer Chadli,4831.0,Left Wing Back,137,Finland,1835,['37060435-471b-4481-979a-de6ddca35149'],38,,,,,,,,,,,,,,Belgium,00:34:38.764,Clearance,True,15.4,25.9,,,,,
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,20399bea-53cc-4078-a8b8-8b9f3cc8ec7d,3516,,"[18.1, 44.6]",3788768,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Axel Witsel,5642.0,Left Defensive Midfield,137,Finland,1835,['1ad5b4a3-4e1c-4412-a97b-7da2990899d3'],16,,,,,,,,,,,,,,Belgium,00:35:16.496,Clearance,True,18.1,44.6,,,,,
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,0fd67202-b85f-4682-9462-946435cf91f5,3618,,"[14.0, 26.5]",3788768,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Axel Witsel,5642.0,Left Defensive Midfield,142,Finland,1835,"['5b2bb394-bb59-4946-bdf4-8ad10b6fc149', 'c0008905-aaff-4bf3-baaf-817642826da3']",7,,,,,,,,,,,,,,Belgium,00:39:07.031,Clearance,True,14.0,26.5,,,,,
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,acd23f57-7768-48b4-b7e4-b916263cfd78,3632,,"[9.2, 44.4]",3788768,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Meunier,3176.0,Right Wing Back,142,Finland,1835,['d3b88a29-42c6-406a-b39a-e0d589db42c1'],16,,,,,,,,,,,,,,Belgium,00:39:16.705,Clearance,True,9.2,44.4,,,,,
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,34efc85c-de5f-42e0-b5c9-354dfc2a7927,3718,,"[25.4, 33.6]",3788768,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anga Dedryck Boyata,5639.0,Center Back,147,Finland,1835,"['61999e6f-bf91-47dc-8a02-e4466275f21d', 'a0c52e6d-e19b-4bad-aba1-cda4120aa4dd']",40,,,,,,,,,,,,,,Belgium,00:41:40.591,Clearance,True,25.4,33.6,,,,,
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,ecae7fb1-24b7-497b-99ec-59d7dc25efba,4010,,"[14.9, 27.7]",3788768,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anga Dedryck Boyata,5639.0,Center Back,155,Finland,1835,['1abfe350-2f59-46f5-927a-716487908e32'],7,,,,,,,,,,,,,,Belgium,00:47:07.199,Clearance,True,14.9,27.7,,,,,
,,,,,,,,,,,,,,,0.0,,,,Head,,In Play Danger,Prone,Diving,Save,a49cf37c-25b9-4039-aec1-83c429db7cfa,1117,,,3788768,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukáš Hrádecký,8667.0,Goalkeeper,33,Belgium,782,,8,,,,,,,,,,,,,,Finland,00:22:08.971,Goal Keeper,,,,,,,,
,,,,,,,,,,,,,,,0.0,,,,Both Hands,,Success,Set,Diving,Shot Saved,bee05dab-5393-4e21-9ad8-ef0e16da1012,1129,,"[2.3, 41.1]",3788768,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukáš Hrádecký,8667.0,Goalkeeper,34,Belgium,782,['42a61b3b-077f-4613-8dbc-c23987215820'],26,,,,,,,,,,,,,,Finland,00:22:26.472,Goal Keeper,,2.3,41.1,,,,,
,,,,,,,,,,,,,,,0.0,,,,,"[1.7, 38.8]",,Set,,Shot Faced,ad6c93d2-e873-4676-b0e7-506890c9f057,1590,,"[1.7, 38.8]",3788768,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,54,Belgium,782,['af593174-87d2-4829-879d-698989e189d9'],4,,,,,,,,,,,,,,Finland,00:31:04.925,Goal Keeper,,1.7,38.8,,,,,
,,,,,,,,,,,,,,,0.0,,,,,"[2.5, 38.0]",,Set,,Shot Faced,ad0f2583-74b4-4631-ae5a-17cb5b596166,1646,,"[2.5, 38.0]",3788768,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukáš Hrádecký,8667.0,Goalkeeper,56,Belgium,782,['e641ad05-1857-4bc7-8da3-b2b99e648073'],57,,,,,,,,,,,,,,Finland,00:32:57.505,Goal Keeper,,2.5,38.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,"[3.3, 37.5]",,Set,,Shot Faced,f5f0fb2f-9d91-4d98-9107-ed0191b59b3b,1658,,"[3.3, 37.5]",3788768,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,58,Belgium,782,['5fba3dfc-61be-4e2c-a77b-06ab5ef68c8d'],30,,,,,,,,,,,,,,Finland,00:33:30.013,Goal Keeper,,3.3,37.5,,,,,
,,,,,,,,,,,,,,,0.0,,,,Both Hands,,Success,Set,Standing,Shot Saved,e25c90c2-06e4-477a-a562-c943887a2a6e,1742,,"[2.2, 41.6]",3788768,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,61,Finland,1835,['2df83019-9134-4de9-9ac4-6ca4689c7beb'],59,,,,,,,,,,,,,,Finland,00:36:59.601,Goal Keeper,,2.2,41.6,,,,,
