50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,"[110.9, 53.0]",,,,,,,,,,,,1.796159,,,,,,,,,,,,,15e399b0-b304-412f-87dd-83a3c26433db,2304,,,"[95.5, 53.0]",3794690,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Right Wing,119,Netherlands,941,"['16e47ac6-2953-4a35-b4f3-e009dd39bbc2', '1fb80008-7527-4820-8eac-568794573bd1', '7e2c5866-d94e-47a8-aae3-1ae892004a6e']",30,,,,,,,,,,,,,,,,,Netherlands,00:24:30.982,Carry,True,95.5,53.0,,,,,
,,,,,"[5.6, 14.1]",,,,,,,,,,,,2.799477,,,,,,,,,,,,,082abd91-5b30-4c0d-8765-d3c5fc7bed64,2309,,,"[9.2, 27.1]",3794690,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,119,Netherlands,941,"['258b54bd-0f09-4c72-a2fe-5a3cd18ef601', 'e7817069-3d82-4599-8cc2-ff3990fda959']",32,,,,,,,,,,,,,,,,,Czech Republic,00:24:32.778,Carry,,9.2,27.1,,,,,
,,,,,"[21.2, 5.9]",,,,,,,,,,,,0.81659,,,,,,,,,,,,,4367d274-eda6-478c-990b-c94d089380ee,2312,,,"[21.0, 6.2]",3794690,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petr Ševčík,23454.0,Left Wing,119,Netherlands,941,"['48160736-720e-4dcc-a013-a754bbc29e80', '654a3a51-ba3e-404b-9050-9bd53aa3b629', '7c9f9df0-2f66-47d9-b15a-9bf0b0d7d65d']",36,,,,,,,,,,,,,,,,,Czech Republic,00:24:36.842,Carry,True,21.0,6.2,,,,,
,,,,,"[69.4, 4.9]",,,,,,,,,,,,2.465116,,,,,,,,,,,,,5d42d941-0f13-4608-962e-1513559bb83e,2318,,,"[61.7, 24.7]",3794690,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick van Aanholt,3321.0,Left Back,119,Netherlands,941,"['474170c7-b5a4-4d1c-846a-369353681df8', '78a96b8a-285a-49f8-8cfe-c140809008d8']",44,,,,,,,,,,,,,,,,,Netherlands,00:24:44.700,Carry,,61.7,24.7,,,,,
,,,,,"[82.4, 4.9]",,,,,,,,,,,,0.23698,,,,,,,,,,,,,29316dd7-ea9d-4c64-b0cb-114edd37cd0e,2321,,,"[82.6, 4.6]",3794690,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Quincy Anton Promes,13360.0,Left Wing,119,Netherlands,941,"['4f7db746-0605-432d-ac4b-5b554d85fd00', 'ac393494-3e88-426b-b53d-4e1d6d208bd1']",48,,,,,,,,,,,,,,,,,Netherlands,00:24:48.291,Carry,,82.6,4.6,,,,,
,,,,,"[71.1, 4.6]",,,,,,,,,,,,0.909259,,,,,,,,,,,,,a5c5beed-ed5c-4349-92db-100b19fe2462,2324,,,"[71.1, 3.6]",3794690,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick van Aanholt,3321.0,Left Back,119,Netherlands,941,"['a6cafbde-010e-4f54-98fd-b54b78774f9c', 'dc7095c3-3534-4c94-94c4-87f27785ede0']",49,,,,,,,,,,,,,,,,,Netherlands,00:24:49.264,Carry,,71.1,3.6,,,,,
,,,,,"[67.4, 10.6]",,,,,,,,,,,,2.046481,,,,,,,,,,,,,07e42798-8ab2-4bb2-a0a9-9893da67eb2e,2327,,,"[57.4, 14.3]",3794690,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,119,Netherlands,941,"['567d6da0-7f8f-4444-a8d3-e3b8ea893d22', '69017e40-cc70-4dae-b263-8110e81a78d2', 'a14873f2-d5cf-4079-922d-e09271021554']",51,,,,,,,,,,,,,,,,,Netherlands,00:24:51.558,Carry,True,57.4,14.3,,,,,
,,,,,"[83.7, 18.5]",,,,,,,,,,,,0.63992,,,,,,,,,,,,,014a2e29-a0a5-4a32-99fe-70690e43c184,2332,,,"[84.3, 18.5]",3794690,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Center Forward,119,Netherlands,941,"['25dd3fe5-d35c-4eb3-928d-c849de6a8d2d', '351b3d58-8ed3-4dc4-bac3-470b5fd5cdcf', '4b94416b-ed80-4fed-b3bb-53baa8d7b2bc', '60c775bc-35a5-4f84-a0f1-c93c025edd0d']",54,,,,,,,,,,,,,,,,,Netherlands,00:24:54.464,Carry,True,84.3,18.5,,,,,
,,,,,"[94.0, 67.7]",,,,,,,,,,,,0.734671,,,,,,,,,,,,,f66a4eeb-9710-4fd1-8ab9-3fa590cf747c,2341,,,"[98.5, 70.7]",3794690,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marten de Roon,6994.0,Right Center Midfield,120,Netherlands,941,"['87873547-11da-460e-9398-a671c64b77de', 'e1d460da-d3f5-427b-99b8-6134d8379223']",50,,,,,,,,,,,,,,,,,Netherlands,00:25:50.555,Carry,,98.5,70.7,,,,,
,,,,,"[27.6, 46.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,,9d67bced-1e84-4318-9c73-827728664755,2357,,,"[27.6, 46.4]",3794690,73,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ondrej Celustka,30328.0,Right Center Back,121,Czech Republic,912,"['b3aaca76-274c-4f86-9daf-059bc11e5883', 'cf02085c-fb9b-42be-ae15-1b9e5cfd633a']",18,,,,,,,,,,,,,,,,,Czech Republic,00:28:18.482,Carry,,27.6,46.4,,,,,
,,,,,"[43.9, 63.5]",,,,,,,,,,,,0.552016,,,,,,,,,,,,,5b5fb8d1-68a3-4e68-bc6d-2b1d4fae30bc,2364,,,"[45.4, 64.1]",3794690,74,,,,,,,,,,,,,,,,,,,,,,,2,Other,Lukáš Masopust,16472.0,Right Wing,123,Czech Republic,912,"['06770b80-de9d-4ec1-addd-54460763a73c', '7cf5d8a8-f150-4f5d-bc3e-b1ad5c956f98']",46,,,,,,,,,,,,,,,,,Czech Republic,00:29:46.746,Carry,,45.4,64.1,,,,,
,,,,,"[42.0, 63.9]",,,,,,,,,,,,1.438402,,,,,,,,,,,,,6dca553d-3f85-4f5c-bbba-e063440a0bb1,2367,,,"[41.3, 63.5]",3794690,74,,,,,,,,,,,,,,,,,,,,,,,2,Other,Vladimír Coufal,16570.0,Right Back,123,Czech Republic,912,"['c00b23c6-6a13-4570-aa45-9774d71e25f5', 'd88240a5-db22-4c39-a7c3-3431e03aa26d']",48,,,,,,,,,,,,,,,,,Czech Republic,00:29:48.389,Carry,,41.3,63.5,,,,,
,,,,,"[55.0, 71.8]",,,,,,,,,,,,2.881082,,,,,,,,,,,,,772a2c2a-0dd9-4270-919b-7ece89af8dcf,2374,,,"[55.2, 69.5]",3794690,75,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ondrej Celustka,30328.0,Right Center Back,124,Czech Republic,912,"['a02d3c6b-bc6b-4933-851d-55adc11b259e', 'df761486-4625-44c5-8fb3-9e8b89da42b8']",19,,,,,,,,,,,,,,,,,Czech Republic,00:30:19.754,Carry,,55.2,69.5,,,,,
,,,,,"[28.7, 44.0]",,,,,,,,,,,,1.10371,,,,,,,,,,,,,eb9cb957-8a4c-4f6d-a8e9-53866566c230,2377,,,"[37.3, 54.5]",3794690,75,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tomáš Souček,4870.0,Left Center Midfield,124,Czech Republic,912,"['71f3c388-45d4-403d-a954-11f5b07a3cdb', 'ea16468e-ab65-4031-8c11-a73c3fce8c44']",24,,,,,,,,,,,,,,,,,Czech Republic,00:30:24.676,Carry,,37.3,54.5,,,,,
,,,,,"[39.2, 23.1]",,,,,,,,,,,,1.643941,,,,,,,,,,,,,fb3ac931-b6fa-4c74-b941-712e8964ce50,2380,,,"[39.4, 23.9]",3794690,75,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tomáš Kalas,13197.0,Left Center Back,124,Czech Republic,912,"['be276b43-3613-42a8-9af1-e8a970a2320a', 'f93ad055-0780-4484-8ed4-b8ecefa51cfc']",26,,,,,,,,,,,,,,,,,Czech Republic,00:30:26.981,Carry,,39.4,23.9,,,,,
,,,,,"[13.9, 40.6]",,,,,,,,,,,,2.025514,,,,,,,,,,,,,7f7c84e3-f617-4887-9b14-3c813cb37cdb,2385,,,"[28.1, 39.5]",3794690,75,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tomáš Souček,4870.0,Left Center Midfield,124,Czech Republic,912,"['311d9b3c-4a61-4cd5-a55c-ab5e7323f32c', '43fdaa22-97d0-4cab-82fe-919bba269458', 'b9ec0d72-d3c3-42a2-95c3-2f7a95e8d943']",31,,,,,,,,,,,,,,,,,Czech Republic,00:30:31.216,Carry,True,28.1,39.5,,,,,
,,,,,"[8.8, 77.2]",,,,,,,,,,,,1.638761,,,,,,,,,,,,,2f117167-0cbb-42be-a1b8-0f06bb74f1ad,2398,,,"[8.4, 72.0]",3794690,75,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tomáš Souček,4870.0,Left Center Midfield,124,Czech Republic,912,"['4f9ce7ef-742e-49b6-8b2b-be4e1fd86204', 'bfea55a8-d833-42ec-9303-f12f7503b26f', 'c87f0d4f-7e88-43da-8a3f-8875fa546ca0']",42,,,,,,,,,,,,,,,,,Czech Republic,00:30:42.075,Carry,True,8.4,72.0,,,,,
,,,,,"[79.6, 7.2]",,,,,,,,,,,,2.911228,,,,,,,,,,,,,a955b83b-2453-4667-b713-2a4f526e8e84,2404,,,"[84.1, 2.9]",3794690,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,125,Netherlands,941,"['13464614-2acf-4baf-b9f6-2ecf3545dff1', 'd25a8f10-c93e-4eb3-ad9b-2348540d95eb', 'fd53f6b9-e532-4443-b407-c29d61c2abf7']",49,,,,,,,,,,,,,,,,,Netherlands,00:30:49.479,Carry,True,84.1,2.9,,,,,
,,,,,"[91.0, 4.4]",,,,,,,,,,,,1.372675,,,,,,,,,,,,,550db084-7bcb-4e8d-8c91-1de6014817d7,2408,,,"[90.3, 2.9]",3794690,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrick van Aanholt,3321.0,Left Back,125,Netherlands,941,"['3f8906a3-fa1b-4dea-b5b2-d1ec4ff41326', '4d982b84-f9ae-4598-9447-bd5a5caf55a3']",53,,,,,,,,,,,,,,,,,Netherlands,00:30:53.513,Carry,,90.3,2.9,,,,,
,,,,,"[79.4, 16.0]",,,,,,,,,,,,4.31099,,,,,,,,,,,,,c112d5f7-b83b-4a46-bf8a-f2e4664a0815,2411,,,"[83.7, 4.6]",3794690,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,125,Netherlands,941,"['84615067-6fbf-4062-8f39-659c06f04038', 'f133630a-9bbd-4907-baba-e648f51a4ffc']",56,,,,,,,,,,,,,,,,,Netherlands,00:30:56.261,Carry,,83.7,4.6,,,,,
,,,,,"[84.6, 41.4]",,,,,,,,,,,,1.454781,,,,,,,,,,,,,8993146c-924b-425c-940e-7b83e4d824fd,2414,,,"[84.8, 40.1]",3794690,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Quincy Anton Promes,13360.0,Left Wing,125,Netherlands,941,"['50b52902-fb8c-477b-aa53-451387eeb99c', '6e946745-6de5-4e6a-8146-d9107eeb52e5']",1,,,,,,,,,,,,,,,,,Netherlands,00:31:01.456,Carry,,84.8,40.1,,,,,
,,,,,"[107.2, 65.8]",,,,,,,,,,,,0.853035,,,,,,,,,,,,,4d992198-88de-4ce6-96c2-42165118e4b8,2417,,,"[103.4, 66.0]",3794690,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Denzel Dumfries,8125.0,Right Back,125,Netherlands,941,"['04254976-e90a-455e-b70a-ab98324db842', '80c36c10-062b-44a6-a2e6-3ede783a7a36']",4,,,,,,,,,,,,,,,,,Netherlands,00:31:04.855,Carry,,103.4,66.0,,,,,
,,,,,"[6.2, 76.1]",,,,,,,,,,,,1.313877,,,,,,,,,,,,,df8955f7-3f0e-47b6-a278-7b0fa27487d6,2422,,,"[3.9, 72.9]",3794690,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lukáš Masopust,16472.0,Right Wing,125,Netherlands,941,"['294536ec-5c8e-431e-918d-3535f943e8cc', '56777e8e-d88e-4e04-93e5-c2ee422a7d5f', 'd3397709-b74c-409a-8ec8-d4ef413d0eef']",9,,,,,,,,,,,,,,,,,Czech Republic,00:31:09.936,Carry,True,3.9,72.9,,,,,
,,,,,"[84.3, 6.4]",,,,,,,,,,,,0.514896,,,,,,,,,,,,,f200abc9-efab-41e0-9cb9-b63210425db5,2426,,,"[85.6, 6.6]",3794690,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Quincy Anton Promes,13360.0,Left Wing,125,Netherlands,941,"['352ed6f1-de51-4f05-a5ed-c88336219494', '5075ad02-fe15-4ab5-8a3c-8810c402a9b9']",14,,,,,,,,,,,,,,,,,Netherlands,00:31:14.726,Carry,,85.6,6.6,,,,,
,,,,,"[72.1, 15.3]",,,,,,,,,,,,1.596979,,,,,,,,,,,,,1bfeb374-b7cd-46fc-a6a2-b32b27df3aea,2429,,,"[75.6, 12.3]",3794690,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daley Blind,3311.0,Left Center Back,125,Netherlands,941,"['3c65911e-9de4-49d3-b717-5c60737d8f3f', 'beb69abb-135b-4556-a337-21934414f874']",16,,,,,,,,,,,,,,,,,Netherlands,00:31:16.127,Carry,,75.6,12.3,,,,,
,,,,,"[64.7, 35.9]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,15898418-b95e-4636-8db3-773d930362fd,2432,,,"[64.7, 35.9]",3794690,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan de Vrij,7787.0,Right Center Back,125,Netherlands,941,"['46d78496-b42a-44eb-935e-a88d89836a51', 'f09e1ae4-2228-4f1d-9c79-9faecda9b5d8']",19,,,,,,,,,,,,,,,,,Netherlands,00:31:19.125,Carry,,64.7,35.9,,,,,
,,,,,"[64.4, 9.1]",,,,,,,,,,,,0.185701,,,,,,,,,,,,,9770527d-2308-4be9-b4da-ebc4a1ff201c,2435,,,"[64.4, 8.5]",3794690,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daley Blind,3311.0,Left Center Back,125,Netherlands,941,"['4dfe3347-5795-4c3c-83ed-3c2533c906a6', 'c7f0ac54-ceb7-49bf-9fc3-73aaab9c6d98']",20,,,,,,,,,,,,,,,,,Netherlands,00:31:20.425,Carry,,64.4,8.5,,,,,
,,,,,"[68.3, 20.3]",,,,,,,,,,,,0.399391,,,,,,,,,,,,,6c236329-4dc2-4984-bfea-6234cfafecea,2439,,,"[70.4, 22.6]",3794690,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,125,Netherlands,941,"['a22193e4-68ba-4edb-8c4d-514afd1837ef', 'c99927a8-6911-44b5-8041-899c96691979', 'f017ca6a-2dc7-413e-b413-23c07b7e0dd3']",21,,,,,,,,,,,,,,,,,Netherlands,00:31:21.992,Carry,True,70.4,22.6,,,,,
,,,,,"[48.6, 64.3]",,,,,,,,,,,,4.1369,,,,,,,,,,,,,111cb950-7359-48a3-988c-d96e553bdcd5,2442,,,"[51.8, 61.1]",3794690,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonín Barák,7801.0,Center Attacking Midfield,126,Czech Republic,912,"['4c81718d-2557-407a-9ac9-4d0a84b44db4', '5af15d4e-bd70-489d-bdd4-2f10781bd6a9']",22,,,,,,,,,,,,,,,,,Czech Republic,00:31:22.392,Carry,,51.8,61.1,,,,,
,,,,,"[52.2, 74.0]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,ec5e178e-e650-4046-b4ee-39568aff8066,2446,,,"[49.2, 74.8]",3794690,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,126,Czech Republic,912,"['116226c6-f5db-45bb-8f52-bfb44a1d8cef', '5b01bbe9-0afe-4610-8484-cfc5f75ef55a']",27,,,,,,,,,,,,,,,,,Czech Republic,00:31:27.415,Carry,,49.2,74.8,,,,,
,,,,,"[78.1, 73.3]",,,,,,,,,,,,2.538806,,,,,,,,,,,,,e7fffba8-2dac-43a3-9c12-22668e7a8a9b,2449,,,"[67.6, 76.5]",3794690,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petr Ševčík,23454.0,Left Wing,126,Czech Republic,912,"['84b1ba9b-0f39-4d55-b21f-7036224056e4', 'e570bde6-fc8b-4cd1-b8ce-74ad22c0fb9f']",28,,,,,,,,,,,,,,,,,Czech Republic,00:31:28.329,Carry,,67.6,76.5,,,,,
,,,,,"[107.2, 8.9]",,,,,,,,,,,,0.94697,,,,,,,,,,,,,ce5f76fb-2c5c-470e-973d-982611f04ced,2452,,,"[110.6, 8.3]",3794690,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrik Schick,7044.0,Center Forward,126,Czech Republic,912,"['0261038a-b6b5-4cbc-b0eb-9383a0461229', 'd5aaffee-f38f-427f-801e-5fcf199b616a', 'fbc5cee7-103a-4645-9c60-2fa7e08c512d']",35,,,,,,,,,,,,,,,,,Czech Republic,00:31:35.376,Carry,True,110.6,8.3,,,,,
,,,,,"[20.4, 63.7]",,,,,,,,,,,,2.527611,,,,,,,,,,,,,d4a83bf1-0fa7-4622-93f7-9cbe474cba1e,2457,,,"[10.8, 68.0]",3794690,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan de Vrij,7787.0,Right Center Back,127,Netherlands,941,"['cd59be2d-a3cc-4b40-835e-e3518612c768', 'f625e7f8-6bd9-4735-96c9-3862cf5ee3f0']",40,,,,,,,,,,,,,,,,,Netherlands,00:31:40.764,Carry,,10.8,68.0,,,,,
,,,,,"[66.1, 39.3]",,,,,,,,,,,,1.481569,,,,,,,,,,,,,be50d441-bd12-40b3-a7e5-83040ee54407,2464,,,"[64.9, 40.2]",3794690,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Holeš,16469.0,Right Center Midfield,128,Czech Republic,912,"['0e58d746-c384-4935-95a3-495dff1018ef', 'c293d875-6a60-4dfa-8f82-64344f85bd54']",47,,,,,,,,,,,,,,,,,Czech Republic,00:31:47.836,Carry,,64.9,40.2,,,,,
,,,,,"[77.5, 42.5]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,974ddb7e-83fd-4c59-82a8-93682a5a83d4,2467,,,"[77.5, 42.5]",3794690,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukáš Masopust,16472.0,Right Wing,128,Czech Republic,912,"['a1288ea8-d2a1-490a-ad10-a4b0407948c5', 'c65e97d2-b360-4234-9bea-36c6d4d1ae5c']",50,,,,,,,,,,,,,,,,,Czech Republic,00:31:50.012,Carry,,77.5,42.5,,,,,
,,,,,"[92.6, 24.5]",,,,,,,,,,,,6.190138,,,,,,,,,,,,,6360dc89-f5f4-4c3c-848b-39dee0cc2cce,2470,,,"[77.7, 37.8]",3794690,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Left Center Midfield,128,Czech Republic,912,"['74455f1a-9b16-4cda-9b85-871c18922d35', 'eddb53fe-5fde-41d7-8a6a-d57e6dbe7f91']",50,,,,,,,,,,,,,,,,,Czech Republic,00:31:50.769,Carry,,77.7,37.8,,,,,
,,,,,"[54.6, 41.9]",,,,,,,,,,,,0.08,,,,,,,,,,,,,da7d3030-9859-4437-adbe-b34b10b9bfae,2477,,,"[54.2, 42.1]",3794690,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Right Wing,131,Netherlands,941,"['08f3d53d-9b38-455c-9e1a-a3c807c1f925', 'f9baaaa1-271b-4f17-8467-d8e171b41a03']",11,,,,,,,,,,,,,,,,,Netherlands,00:32:11.613,Carry,,54.2,42.1,,,,,
,,,,,"[66.1, 42.5]",,,,,,,,,,,,0.850365,,,,,,,,,,,,,b902d8be-ca9d-4d57-a4b5-173bfaa1b118,2483,,,"[66.1, 42.9]",3794690,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Holeš,16469.0,Right Center Midfield,133,Czech Republic,912,"['602b740f-bbe7-41da-a984-da2b85273cc6', 'b05a9759-c3cf-448d-a8ba-7aa5b0d0d223']",18,,,,,,,,,,,,,,,,,Czech Republic,00:32:18.073,Carry,,66.1,42.9,,,,,
,,,,,"[89.2, 35.9]",,,,,,,,,,,,1.957462,,,,,,,,,,,,,db7c1b5a-4fdf-4467-b3f5-b0a6135bb601,2486,,,"[77.5, 41.0]",3794690,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonín Barák,7801.0,Center Attacking Midfield,133,Czech Republic,912,"['91490896-edf6-4a69-8ce8-2b3d72c4708f', 'bfb1b72c-da93-4026-ba2c-ab351ef2cb44', 'c426ac72-06fa-4793-a27a-17369e91a00d']",20,,,,,,,,,,,,,,,,,Czech Republic,00:32:20.164,Carry,True,77.5,41.0,,,,,
,,,,,"[113.2, 10.9]",,,,,,,,,,,,5.796898,,,,,,,,,,,,,a5a4fd77-5fef-4463-a2bc-eb426dd5dd8e,2489,,,"[89.2, 35.9]",3794690,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonín Barák,7801.0,Center Attacking Midfield,133,Czech Republic,912,"['6558ad3d-cbc6-4ddb-bf10-930ccf5679a2', 'bfb1b72c-da93-4026-ba2c-ab351ef2cb44', 'c426ac72-06fa-4793-a27a-17369e91a00d']",22,,,,,,,,,,,,,,,,,Czech Republic,00:32:22.122,Carry,True,89.2,35.9,,,,,
,,,,,"[91.4, 7.9]",,,,,,,,,,,,0.502293,,,,,,,,,,,,,7ec81865-bb94-4c16-afde-1b1f35007026,2492,,,"[91.4, 7.9]",3794690,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pavel Kadeřábek,9397.0,Left Back,133,Czech Republic,912,"['71144876-5ef6-4077-b8c9-27bf2365e89b', '896ba387-e495-4cae-bc85-a3e2ee5aaf1e']",29,,,,,,,,,,,,,,,,,Czech Republic,00:32:29.344,Carry,,91.4,7.9,,,,,
,,,,,"[96.5, 20.3]",,,,,,,,,,,,1.529254,,,,,,,,,,,,,35fa8798-15e6-446e-a997-90a4c8a4fd3f,2495,,,"[97.4, 19.6]",3794690,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petr Ševčík,23454.0,Left Wing,133,Czech Republic,912,"['027697f4-9c2e-43c8-9ab3-3fc345ac219b', '89afd668-11d7-412d-b18b-d73565f18a27', 'c0228a81-4b37-4de6-aa5e-a8eab3c273d2']",30,,,,,,,,,,,,,,,,,Czech Republic,00:32:30.740,Carry,True,97.4,19.6,,,,,
,,,,,"[105.9, 7.9]",,,,,,,,,,,,1.578321,,,,,,,,,,,,,def07174-14dd-4b23-badc-7146fec5bbff,2499,,,"[105.7, 8.5]",3794690,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonín Barák,7801.0,Center Attacking Midfield,133,Czech Republic,912,"['2e5e2ad6-93ba-49e4-a27e-8c56d02e7ec3', '7ad708e4-e014-4e4f-963c-5b7f96cac0d1']",33,,,,,,,,,,,,,,,,,Czech Republic,00:32:33.616,Carry,,105.7,8.5,,,,,
,,,,,"[103.0, 24.3]",,,,,,,,,,,,0.852208,,,,,,,,,,,,,f8e1b982-6c65-4180-b7fd-a657a1caf723,2502,,,"[104.9, 25.8]",3794690,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukáš Masopust,16472.0,Right Wing,133,Czech Republic,912,"['2aab447e-c08b-498f-8baa-3a42fb60d91c', 'c95f4261-ae1d-427d-9d20-31c99fc4eb33']",36,,,,,,,,,,,,,,,,,Czech Republic,00:32:36.029,Carry,,104.9,25.8,,,,,
,,,,,"[33.2, 8.9]",,,,,,,,,,,,2.152406,,,,,,,,,,,,,a0402090-978e-4648-b932-fc7629cd478d,2507,,,"[25.3, 16.2]",3794690,77,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Daley Blind,3311.0,Left Center Back,134,Netherlands,941,"['548aa147-344f-4c5b-9a0b-affc79c94f94', 'dbc34dd1-6b3f-47eb-8958-8f98179d3b64']",46,,,,,,,,,,,,,,,,,Netherlands,00:32:46.290,Carry,,25.3,16.2,,,,,
,,,,,"[52.2, 24.8]",,,,,,,,,,,,3.548557,,,,,,,,,,,,,06364658-745a-441a-997f-52cc701ff084,2514,,,"[49.0, 26.7]",3794690,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pavel Kadeřábek,9397.0,Left Back,136,Czech Republic,912,"['31b2bd4e-102a-46b4-ab63-9bc9c9ddf5da', '739c5c2e-dcdf-465d-ac23-9dbdea6d5a78']",53,,,,,,,,,,,,,,,,,Czech Republic,00:32:53.447,Carry,,49.0,26.7,,,,,
,,,,,"[65.5, 7.9]",,,,,,,,,,,,1.441962,,,,,,,,,,,,,d016ceac-d902-4be3-9680-dcf4e96b5e2d,2517,,,"[65.3, 7.7]",3794690,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petr Ševčík,23454.0,Left Wing,136,Czech Republic,912,"['0e770133-d92d-4487-9db9-7326014c5499', '28254d67-4def-4ef1-8268-92b00c38d3c3']",58,,,,,,,,,,,,,,,,,Czech Republic,00:32:58.384,Carry,,65.3,7.7,,,,,
,,,,,"[64.4, 24.8]",,,,,,,,,,,,0.957822,,,,,,,,,,,,,ca0e274a-1fe3-4aa0-802b-51c28652946f,2520,,,"[63.1, 23.9]",3794690,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Holeš,16469.0,Right Center Midfield,136,Czech Republic,912,"['7be6bca4-2ef7-4fe6-9674-61ec5b8d6d7c', 'c252fcfb-3fa9-4a33-bd79-4b018c2240ae']",1,,,,,,,,,,,,,,,,,Czech Republic,00:33:01.343,Carry,,63.1,23.9,,,,,
