50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,0.612027,,,,,,,,,,,,,909dc2ee-7f3c-4c75-b4ac-04d59ac46896,117,,,"[81.1, 16.8]",3788765,2,,,,,-0.05058971,,Left Foot,,,,"[89.0, 16.4]",,Ground Pass,,7.91012,,,,İrfan Can Kahveci,,,,,,1,From Corner,Burak Yılmaz,11086.0,Center Forward,7,Turkey,909,['ae83e9e1-95d0-4bee-bc6d-5d52a12c90c5'],47,,,,,,,,,,,,,,,Turkey,00:02:47.390,Pass,,81.1,16.8,89.0,16.4,,,
,,,,,,,,,,,,,,,0.787535,,,,,,,,,,,,,76cbb6cb-0f80-44d8-ae01-b95b7bcc5d58,121,,,"[90.5, 24.1]",3788765,2,,,,,2.1305933,d1d13791-0bbd-4c53-9c2e-1da17a64c35c,Left Foot,,,,"[85.8, 31.6]",,Ground Pass,,8.850988,,,,Ozan Tufan,True,,,,,1,From Corner,İrfan Can Kahveci,30311.0,Left Center Midfield,7,Turkey,909,['b57e702d-8262-450c-a49f-2e7c915a5c0d'],48,,,,,,,,,,,,,,,Turkey,00:02:48.900,Pass,,90.5,24.1,85.8,31.6,,,
,,,,,,,,,,,,,,,1.299816,,,,,,,,,,,,,ab99c7ad-5cbc-4630-be9c-129eb50c4479,130,,,"[7.0, 36.1]",3788765,3,,True,,,-0.33155417,,Right Foot,,,,"[13.1, 34.0]",,Ground Pass,,6.4513564,,,,Manuel Obafemi Akanji,,,,,Goal Kick,1,From Goal Kick,Yann Sommer,5550.0,Goalkeeper,8,Switzerland,773,['73140396-4e41-4825-b43d-5d698b59659a'],10,,,,,,,,,,,,,,,Switzerland,00:03:10.930,Pass,,7.0,36.1,13.1,34.0,,,
,,,,,,,,,,,,,,,1.62252,,,,,,,,,,,,,739497bd-393d-46c0-9481-d30ff3339051,133,,,"[24.2, 39.3]",3788765,3,,,,,-0.29878,,Right Foot,,,,"[49.2, 31.6]",,Ground Pass,,26.158937,,Incomplete,,Haris Seferović,,,,,,1,From Goal Kick,Manuel Obafemi Akanji,5549.0,Center Back,8,Switzerland,773,"['0ccae2d7-f9b2-4f86-a99f-db442812714c', '4433efa3-9504-498d-a346-8ffedc1e2f06', '896f3404-9d8a-4fda-96a5-0d0f5578d631']",13,,,,,,,,,,,,,,,Switzerland,00:03:13.779,Pass,True,24.2,39.3,49.2,31.6,,,
,,,,,,,,,,,,,,,0.617913,,,,,,,,,,,,,a22b2e05-0fbd-4727-a770-eac6853f3789,137,,,"[72.8, 41.9]",3788765,3,,,,,-0.22964244,,Left Foot,,,,"[80.5, 40.1]",,Ground Pass,,7.9075913,,,,Burak Yılmaz,,,,,,1,Regular Play,Merih Demiral,23558.0,Right Center Back,9,Turkey,909,['97c2c5d2-c391-4c4a-9799-cd04f6881937'],16,,,,,,,,,,,,,,,Turkey,00:03:16.844,Pass,,72.8,41.9,80.5,40.1,,,
,,,,,,,,,,,,,,,1.182259,,,,,,,,,,,,,34c77c2e-308d-40b7-856d-06bd88f1071b,146,,,"[94.6, 50.8]",3788765,3,,,,,0.8418353,9727f1ef-4d86-4d6e-bc40-f4d8003f23cc,Left Foot,,,,"[111.3, 69.5]",,Ground Pass,,25.071497,,,,Cengiz Ünder,True,,,,,1,Regular Play,İrfan Can Kahveci,30311.0,Left Center Midfield,9,Turkey,909,['8cc4b159-d157-4c46-92e0-cd226c1c95ef'],22,,,,,,,,,,,,,,,Turkey,00:03:22.756,Pass,,94.6,50.8,111.3,69.5,,,
,,,,,,,,,,,,,,,1.409404,,,,,,,,,,,,,9bce4033-a115-4a34-bf7f-b34dbbc62cd2,156,,,"[105.7, 38.4]",3788765,3,,,,,-2.8318896,973249b0-1852-4fee-ad7d-58428e033e61,Other,,,,"[95.7, 35.2]",,Low Pass,,10.499524,,,,Kaan Ayhan,True,,,,Recovery,1,Regular Play,Burak Yılmaz,11086.0,Center Forward,9,Turkey,909,['f6ebc1ec-7dda-4c2a-9baf-d6e5f0900464'],30,,,,,,,,,,,,,,,Turkey,00:03:30.263,Pass,,105.7,38.4,95.7,35.2,,,
,,,,,,,,,,,,,,,0.98079,,,,,,,,,,,,,71e25661-1265-4b2e-a290-fac306a553ec,160,,,"[116.4, 19.2]",3788765,3,,,,,1.7178746,,Left Foot,True,True,,"[113.2, 40.8]",,Low Pass,,21.83575,,Incomplete,,Mehmet Zeki Çelik,,,,,Recovery,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Midfield,9,Turkey,909,"['09283445-6e36-40a9-95a1-4c7e746831a7', 'fbacb357-4d78-4d7f-8a6d-86710498f8b5']",34,,,,,,,,,,,,,,,Turkey,00:03:34.925,Pass,,116.4,19.2,113.2,40.8,,,
,,,,,,,,,,,,,,,1.361042,,,,,,,,,,,,,f96a5423-e259-45d9-abe9-8c1ba1b4684d,163,,,"[94.4, 29.2]",3788765,3,,,,,1.6895016,11d30889-d341-45d8-9bab-794bdabb0d1a,Right Foot,,,,"[93.1, 40.1]",,Low Pass,,10.977249,,,,İrfan Can Kahveci,True,,,,Recovery,1,Regular Play,Kaan Ayhan,12293.0,Center Defensive Midfield,9,Turkey,909,['a57933c6-c6fb-412c-8ef7-41446014a460'],38,,,,,,,,,,,,,,,Turkey,00:03:38.481,Pass,,94.4,29.2,93.1,40.1,,,
,,,,,,,,,,,,,,,3.398685,,,,,,,,,,,,,590d40e4-bac3-4874-9040-90436eda61a6,167,,,"[7.0, 44.1]",3788765,4,,,,,-0.026180597,,Right Foot,,,,"[68.1, 42.5]",,High Pass,,61.120945,,Incomplete,,,,,,,Goal Kick,1,From Goal Kick,Yann Sommer,5550.0,Goalkeeper,10,Switzerland,773,['4f6e5023-7cae-4d88-96a6-734d3becff8e'],8,,,,,,,,,,,,,,,Switzerland,00:04:08.670,Pass,,7.0,44.1,68.1,42.5,,,
,,,,,,,,,,,,,,,2.083178,,,,,,,,,,,,,4f6e5023-7cae-4d88-96a6-734d3becff8e,168,,,"[52.0, 37.6]",3788765,4,,,,,0.71589005,,Head,,,,"[68.9, 52.3]",,High Pass,,22.39866,,Incomplete,,Cengiz Ünder,,,,,Recovery,1,From Goal Kick,İrfan Can Kahveci,30311.0,Left Center Midfield,10,Switzerland,773,"['281cd903-0cdd-4589-91a4-4b70748d27d4', '3aca0180-3015-4cb9-8ff6-812c99bfba9e', '590d40e4-bac3-4874-9040-90436eda61a6']",12,,,,,,,,,,,,,,,Turkey,00:04:12.069,Pass,,52.0,37.6,68.9,52.3,,,
,,,,,,,,,,,,,,,1.505636,,,,,,,,,,,,,281cd903-0cdd-4589-91a4-4b70748d27d4,170,,,"[51.2, 27.8]",3788765,4,,,,,0.010525927,,Head,,,,"[70.2, 28.0]",,High Pass,,19.001053,,,,Haris Seferović,,,,,Recovery,1,From Goal Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,10,Switzerland,773,"['4f6e5023-7cae-4d88-96a6-734d3becff8e', 'b0e2400f-9730-42c9-b272-f68517fc493e']",14,,,,,,,,,,,,,,,Switzerland,00:04:14.152,Pass,,51.2,27.8,70.2,28.0,,,
,,,,,,,,,,,,,,,1.101737,,,,,,,,,,,,,6f6f81f2-fda7-46dd-965b-cc5e381c6a72,179,,,"[68.7, 28.6]",3788765,5,,,,,1.9765818,,Left Foot,,,,"[62.9, 42.1]",,Ground Pass,,14.693195,,,,Remo Freuler,,,,,Free Kick,1,From Free Kick,Manuel Obafemi Akanji,5549.0,Center Back,11,Switzerland,773,['fecce1fc-846f-4227-ae68-7bc3a71dc155'],0,,,,,,,,,,,,,,,Switzerland,00:05:00.705,Pass,,68.7,28.6,62.9,42.1,,,
,,,,,,,,,,,,,,,2.485564,,,,,,,,,,,,,84cb9cd6-85a7-4446-8c69-7c2b6e704e94,182,,,"[63.6, 45.3]",3788765,5,,,,,1.6605202,,Right Foot,,,,"[61.0, 74.2]",,Ground Pass,,29.01672,,,,Nico Elvedi,,,,,,1,From Free Kick,Remo Freuler,6983.0,Right Defensive Midfield,11,Switzerland,773,['955ef8e0-1c3a-4869-a0b7-e7f53c15f5e0'],2,,,,,,,,,,,,,,,Switzerland,00:05:02.795,Pass,,63.6,45.3,61.0,74.2,,,
,,,,,,,,,,,,,,,1.016168,,,,,,,,,,,,,39a91174-c6ca-4989-b73f-544d08ab1985,184,,,"[60.8, 74.2]",3788765,5,,,,,0.4393609,,Right Foot,,,,"[70.8, 78.9]",,Ground Pass,,11.049435,,,,Silvan Widmer,,,,,,1,From Free Kick,Nico Elvedi,8814.0,Right Center Back,11,Switzerland,773,['396a11c6-6005-4ddc-9114-19e4b9a133bf'],5,,,,,,,,,,,,,,,Switzerland,00:05:05.280,Pass,,60.8,74.2,70.8,78.9,,,
,,,,,,,,,,,,,,,1.461782,,,,,,,,,,,,,aafb9e94-13b8-47ea-8b5b-9923017546d8,187,,,"[70.6, 78.7]",3788765,5,,,,,3.1415927,,Right Foot,,,,"[53.1, 78.7]",,Ground Pass,,17.5,,,,Nico Elvedi,,,,,,1,From Free Kick,Silvan Widmer,7796.0,Right Wing Back,11,Switzerland,773,['1aba95cf-cd6b-4c0f-be8d-779958a12dbe'],6,,,,,,,,,,,,,,,Switzerland,00:05:06.763,Pass,,70.6,78.7,53.1,78.7,,,
,,,,,,,,,,,,,,,3.406959,,,,,,,,,,,,,690b9416-1612-41ad-a754-b92a6316955e,189,,,"[53.1, 78.7]",3788765,5,,,,,-2.832475,,Right Foot,,,,"[22.1, 68.8]",,Ground Pass,,32.542435,,,,Yann Sommer,,,,,,1,From Free Kick,Nico Elvedi,8814.0,Right Center Back,11,Switzerland,773,['dfdcf87d-8c2b-4c1b-a09f-7bc39bcf969a'],8,,,,,,,,,,,,,,,Switzerland,00:05:08.225,Pass,,53.1,78.7,22.1,68.8,,,
,,,,,,,,,,,,,,,3.675242,,,,,,,,,,,,,cdf561a3-c3db-4f15-bb92-082779c591fd,191,,,"[22.1, 68.8]",3788765,5,,,,,-0.09296707,,Right Foot,,,,"[76.8, 63.7]",,High Pass,,54.937237,,Incomplete,,Breel-Donald Embolo,,,,,,1,From Free Kick,Yann Sommer,5550.0,Goalkeeper,11,Switzerland,773,"['9b240735-31e1-4e77-9126-f5053c08b2bf', 'c3faa7a4-b362-4acd-ab8a-8e821df92e44']",11,,,,,,,,,,,,,,,Switzerland,00:05:11.632,Pass,,22.1,68.8,76.8,63.7,,,
,,,,,,,,,,,,,,,1.67244,,,,,,,,,,,,,c3faa7a4-b362-4acd-ab8a-8e821df92e44,194,,,"[43.3, 16.4]",3788765,5,,,,True,-0.77224106,,,,,,"[51.0, 8.9]",,High Pass,,10.748954,,,,İrfan Can Kahveci,,,,,Recovery,1,Regular Play,Caglar Söyüncü,8963.0,Left Center Back,12,Turkey,909,"['9966ec9a-ddbd-4abd-bd44-53632e14280f', 'c45e11f8-a676-4fce-8eb1-2b599f4a3fd5', 'cdf561a3-c3db-4f15-bb92-082779c591fd']",15,,,,,,,,,,,,,,,Turkey,00:05:15.307,Pass,True,43.3,16.4,51.0,8.9,,,
,,,,,,,,,,,,,,,1.098483,,,,,,,,,,,,,0b7a84ac-7039-48ae-ade0-77a48aac5154,196,,,"[51.0, 8.9]",3788765,5,,,,,-2.7928216,,Head,,,,"[42.2, 5.7]",,High Pass,,9.36376,,,,Mert Müldür,,,,,,1,Regular Play,İrfan Can Kahveci,30311.0,Left Center Midfield,12,Turkey,909,['3e7dc22d-53a4-429b-8a4a-3e5dff553a1f'],17,,,,,,,,,,,,,,,Turkey,00:05:17.043,Pass,,51.0,8.9,42.2,5.7,,,
,,,,,,,,,,,,,,,1.666068,,,,,,,,,,,,,0ab68a1d-4f55-4c73-84a6-bdd68da65319,198,,,"[42.2, 5.7]",3788765,5,,,,,-0.030066125,,Head,,,,"[55.5, 5.3]",,High Pass,,13.306014,,Incomplete,,Hakan Çalhanoğlu,,,,,,1,Regular Play,Mert Müldür,10826.0,Left Back,12,Turkey,909,"['18e3d392-4cf6-478e-bf2e-a8883c068d34', '9c1193a6-c73c-43ea-9e0e-7c3d08a7663e']",18,,,,,,,,,,,,,,,Turkey,00:05:18.181,Pass,,42.2,5.7,55.5,5.3,,,
,,,,,,,,,,True,,,,,1.881316,,,,,,,,,,,,,18e3d392-4cf6-478e-bf2e-a8883c068d34,200,,,"[64.6, 74.8]",3788765,5,,,,,0.43662715,,Head,,,,"[70.6, 77.6]",,High Pass,,6.621178,,,,Silvan Widmer,,,,,Interception,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,13,Switzerland,773,"['0ab68a1d-4f55-4c73-84a6-bdd68da65319', 'fbbda6d0-16c0-4535-a198-fc2faeaf95cb']",19,,,,,,,,,,,,,,,Switzerland,00:05:19.847,Pass,,64.6,74.8,70.6,77.6,,,
,,,,,,,,,,,,,,,3.669735,,,,,,,,,,,,,73a08ab2-f679-4f70-ad8a-89ea47acc12b,202,,,"[70.6, 77.8]",3788765,5,,,,,-0.5345667,,Right Foot,,,,"[105.9, 56.9]",,High Pass,,41.023163,,Incomplete,,Breel-Donald Embolo,,,,,,1,Regular Play,Silvan Widmer,7796.0,Right Wing Back,13,Switzerland,773,"['c1641d22-5bb3-461e-8980-089a1c9121c2', 'cee166ea-bb5f-4d11-adb7-c98054673e04']",21,,,,,,,,,,,,,,,Switzerland,00:05:21.728,Pass,,70.6,77.8,105.9,56.9,,,
,,,,,,,,,,,,,,,0.85668,,,,,,,,,,,,,9324866f-e28a-4e22-9be1-c4af42282674,209,,,"[108.1, 66.7]",3788765,5,,,,,-1.85292,,Right Foot,,,,"[106.1, 59.8]",,Ground Pass,,7.18401,,,,Silvan Widmer,,,,,,1,Regular Play,Breel-Donald Embolo,5545.0,Left Center Forward,13,Switzerland,773,"['0a76d6bf-1e73-4f44-a399-a52c09dc59a5', '4015b776-04c3-43aa-8225-b24ae02f5216']",30,,,,,,,,,,,,,,,Switzerland,00:05:30.240,Pass,True,108.1,66.7,106.1,59.8,,,
,,,,,,,,,,,,,,,1.406569,,,,,,,,,,,,,2045aeef-6f33-42a4-a361-01dc601869ab,214,,,"[104.2, 41.2]",3788765,5,,,,,-1.8370484,,Left Foot,,,,"[100.6, 28.0]",,Ground Pass,,13.682105,,,,Steven Zuber,,,,,Recovery,1,Regular Play,Haris Seferović,5543.0,Right Center Forward,13,Switzerland,773,['77a198bd-4e6b-412f-bbe6-64b887339fdc'],32,,,,,,,,,,,,,,,Switzerland,00:05:32.821,Pass,,104.2,41.2,100.6,28.0,,,
,,,,,,,,,,,,,,,0.675036,,,,,,,,,,,,,0ca628f4-d2ab-47ce-924c-6e2aa8c3fa72,218,,,"[98.0, 25.6]",3788765,5,,,,,1.199905,f32c0950-2e9d-4178-9ac3-631cc3dfee46,Right Foot,,,,"[100.1, 31.0]",True,Ground Pass,,5.7939625,,,,Haris Seferović,,,,,,1,Regular Play,Steven Zuber,5548.0,Left Wing Back,13,Switzerland,773,['8a0539a7-b993-4d4a-ab66-7c3b95367e38'],36,,,,,,,,,,,,,,,Switzerland,00:05:36.773,Pass,,98.0,25.6,100.1,31.0,,,
,,,,,,,,,,,,,,,1.500059,,,,,,,,,,,,,4d0a4b35-1ed4-4885-9bdb-29243cf4aacb,224,,,"[60.0, 40.0]",3788765,6,,True,,,2.989492,,Right Foot,,,,"[46.3, 42.1]",,Ground Pass,,13.860014,,,,Merih Demiral,,,,,Kick Off,1,From Kick Off,Burak Yılmaz,11086.0,Center Forward,14,Turkey,909,['c79fb529-e406-4c94-8494-2ca13d7bb614'],55,,,,,,,,,,,,,,,Turkey,00:06:55.105,Pass,,60.0,40.0,46.3,42.1,,,
,,,,,,,,,,,,,,,1.09586,,,,,,,,,,,,,a527bb12-a549-488c-9a4b-72ce9503d3da,226,,,"[45.4, 42.1]",3788765,6,,True,,,-2.1387317,,Right Foot,,,,"[28.3, 15.3]",,Ground Pass,,31.790722,,,,Caglar Söyüncü,,,,,,1,From Kick Off,Merih Demiral,23558.0,Right Center Back,14,Turkey,909,['f61b082c-aa42-49d4-a6cd-baba57c873f7'],57,,,,,,,,,,,,,,,Turkey,00:06:57.330,Pass,,45.4,42.1,28.3,15.3,,,
,,,,,,,,,,,,,,,2.895767,,,,,,,,,,,,,67ec63c4-2f2e-499e-8784-f07a433457d5,229,,,"[31.3, 15.8]",3788765,6,,,,,0.37337637,,Left Foot,,,,"[79.8, 34.8]",,High Pass,,52.088867,,Incomplete,,Burak Yılmaz,,,,,,1,From Kick Off,Caglar Söyüncü,8963.0,Left Center Back,14,Turkey,909,"['8723ebc9-b1f6-478e-8e39-ab8beb6c13fa', 'a988c8e7-758f-471a-97f1-2dcfcf8724a5']",59,,,,,,,,,,,,,,,Turkey,00:06:59.925,Pass,,31.3,15.8,79.8,34.8,,,
,,,,,,,,,,,,,,,0.508372,,,,,,,,,,,,,45d2c63e-9eef-4f8e-ac68-f8614cebcff1,235,,,"[82.0, 17.5]",3788765,7,,,,,2.8706458,,Right Foot,,,,"[76.6, 19.0]",,Ground Pass,,5.6044626,,,,İrfan Can Kahveci,,,,,,1,From Kick Off,Hakan Çalhanoğlu,7039.0,Left Midfield,14,Turkey,909,['d08ffeeb-af73-46ea-b867-79b22d83427c'],6,,,,,,,,,,,,,,,Turkey,00:07:06.469,Pass,,82.0,17.5,76.6,19.0,,,
,,,,,,,,,,,,,,,1.018508,,,,,,,,,,,,,8912f7e5-aea9-43b6-99f0-92abeaffad7b,238,,,"[78.3, 16.6]",3788765,7,,,,,-1.314171,,Left Foot,,,,"[82.0, 2.5]",,Ground Pass,,14.57738,,,,Mert Müldür,,,,,,1,From Kick Off,İrfan Can Kahveci,30311.0,Left Center Midfield,14,Turkey,909,['22467f42-ba13-459e-b150-d1b188cb847e'],8,,,,,,,,,,,,,,,Turkey,00:07:08.306,Pass,,78.3,16.6,82.0,2.5,,,
,,,,,,,,,,,,,,,0.513174,,,,,,,,,,,,,1043e0b3-d489-4cc0-b6cf-e53d6755d15e,241,,,"[82.0, 2.5]",3788765,7,,,,,1.3799652,,Right Foot,,,,"[83.7, 11.3]",,Ground Pass,,8.962701,,,,Hakan Çalhanoğlu,,,,,,1,From Kick Off,Mert Müldür,10826.0,Left Back,14,Turkey,909,['48a076de-a729-46b2-a32e-de8feccf0b70'],10,,,,,,,,,,,,,,,Turkey,00:07:10.406,Pass,,82.0,2.5,83.7,11.3,,,
,,,,,,,,,,,,,,,0.578141,,,,,,,,,,,,,9bffa535-b08f-4121-90cf-fa0847385025,251,,,"[56.3, 17.3]",3788765,7,,,,,0.5880026,,Right Foot,,,,"[66.2, 23.9]",,Ground Pass,,11.898319,,,,İrfan Can Kahveci,,,,,Recovery,1,From Kick Off,Caglar Söyüncü,8963.0,Left Center Back,14,Turkey,909,['6da8c3d5-c281-4d88-be03-9a41a6eb5def'],16,,,,,,,,,,,,,,,Turkey,00:07:16.350,Pass,,56.3,17.3,66.2,23.9,,,
,,,,,,,,,,,,,,,0.228688,,,,,,,,,,,,,bf1728b6-33e2-4ad9-9eee-ab38ec5491fd,254,,,"[66.2, 23.9]",3788765,7,,,,,-0.9167136,,Left Foot,,,,"[68.5, 20.9]",,Ground Pass,,3.7802117,,Incomplete,,Hakan Çalhanoğlu,,,,,,1,From Kick Off,İrfan Can Kahveci,30311.0,Left Center Midfield,14,Turkey,909,"['ecce42df-df7e-4599-8feb-727868d61b7f', 'ff3275a3-47f5-4acb-892d-b4282220639e']",17,,,,,,,,,,,,,,,Turkey,00:07:17.088,Pass,,66.2,23.9,68.5,20.9,,,
,,,,,,,,,,,,,,,1.190797,,,,,,,,,,,,,c7c7a2bd-6cb4-4848-9e0f-b3065406e2c1,259,,,"[48.4, 72.3]",3788765,7,,,,,-2.6779451,,Right Foot,,,,"[36.8, 66.5]",,Ground Pass,,12.969194,,,,Nico Elvedi,,,,,,1,Regular Play,Breel-Donald Embolo,5545.0,Left Center Forward,15,Switzerland,773,['d49d019f-f473-481a-bfea-385d1ad36c78'],19,,,,,,,,,,,,,,,Switzerland,00:07:19.596,Pass,,48.4,72.3,36.8,66.5,,,
,,,,,,,,,,,,,,,1.37733,,,,,,,,,,,,,0c34eae4-7976-46c7-851e-7f42dfcf34b2,262,,,"[36.2, 66.0]",3788765,7,,,,,1.6052654,,Left Foot,,,,"[35.8, 77.6]",,Ground Pass,,11.6068945,,,,Silvan Widmer,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,15,Switzerland,773,['dbd4ab36-36bf-4f96-92be-c73bde6e1602'],21,,,,,,,,,,,,,,,Switzerland,00:07:21.694,Pass,,36.2,66.0,35.8,77.6,,,
,,,,,,,,,,,,,,,1.108043,,,,,,,,,,,,,97a7b196-338c-42bf-af1c-55729ac2a0ee,265,,,"[35.8, 77.6]",3788765,7,,,,,-0.67654055,,Right Foot,,,,"[56.1, 61.3]",,Ground Pass,,26.034208,,,,Xherdan Shaqiri,,,,,,1,Regular Play,Silvan Widmer,7796.0,Right Wing Back,15,Switzerland,773,['4de3acf3-1955-43ff-a40c-4cf82fad22a2'],24,,,,,,,,,,,,,,,Switzerland,00:07:24.063,Pass,,35.8,77.6,56.1,61.3,,,
,,,,,,,,,,,,,,,3.369301,,,,,,,,,,,,,222863d0-036c-420f-8dde-da373559a00c,267,,,"[56.9, 61.3]",3788765,7,,,,,0.66135633,,Right Foot,,,,"[79.0, 78.5]",,High Pass,,28.004463,,,,Breel-Donald Embolo,,,,,,1,Regular Play,Xherdan Shaqiri,3533.0,Center Attacking Midfield,15,Switzerland,773,['505d6a58-b74d-4a25-a30f-899c67b13b10'],25,,,,,,,,,,,,,,,Switzerland,00:07:25.171,Pass,,56.9,61.3,79.0,78.5,,,
,,,,,,,,,,,,,,,1.834485,,,,,,,,,,,,,83d0805d-4b1c-40d4-8af3-0635b3646dc7,270,,,"[86.0, 74.0]",3788765,7,,,,,-0.5465244,,Left Foot,,,,"[110.0, 59.4]",,Ground Pass,,28.091991,,,,Xherdan Shaqiri,,,,,,1,Regular Play,Breel-Donald Embolo,5545.0,Left Center Forward,15,Switzerland,773,['5a576165-8672-4589-bfdc-5543b341109b'],31,,,,,,,,,,,,,,,Switzerland,00:07:31.082,Pass,,86.0,74.0,110.0,59.4,,,
,,,,,,,,,,,,,,,0.928771,,,,,,,,,,,,,05f9eca9-6be0-48d4-a6e8-43e717809513,274,,,"[113.4, 74.2]",3788765,7,,,,,2.8706458,,Left Foot,,,,"[104.4, 76.7]",,Ground Pass,,9.340771,,,,Breel-Donald Embolo,,,,,,1,Regular Play,Xherdan Shaqiri,3533.0,Center Attacking Midfield,15,Switzerland,773,"['9441ba2b-815a-4231-a650-7a7214f57446', 'c4fb7c84-2b60-4227-ae2a-1859e980489f']",35,,,,,,,,,,,,,,,Switzerland,00:07:35.887,Pass,True,113.4,74.2,104.4,76.7,,,
,,,,,,,,,,,,,,,1.256421,,,,,,,,,,,,,2dbb38c4-ea19-4cc1-be55-33b395ccbb37,276,,,"[104.4, 76.7]",3788765,7,,,,,-1.1582265,,Right Foot,True,,,"[118.8, 43.8]",,Ground Pass,,35.91337,,Incomplete,,Haris Seferović,,,,,,1,Regular Play,Breel-Donald Embolo,5545.0,Left Center Forward,15,Switzerland,773,"['388dbc6e-913b-47e1-851d-99cd0cb2c54f', '8316815e-8792-4633-9d10-c8abc8a68e73']",36,,,,,,,,,,,,,,,Switzerland,00:07:36.816,Pass,,104.4,76.7,118.8,43.8,,,
,,,,,,,,,,,,,,,3.784123,,,,,,,,,,,,,a35a6ba8-fd21-4d6c-ad01-69070257809d,280,,,"[9.3, 46.6]",3788765,7,,,,,-0.1316253,,Right Foot,,,,"[87.1, 36.3]",,High Pass,,78.47885,,Incomplete,,,,,,,,1,Regular Play,Uğurcan Çakır,30357.0,Goalkeeper,15,Switzerland,773,['75669a0e-7f85-4ba1-9d7f-aae6463c24de'],49,,,,,,,,,,,,,,,Turkey,00:07:49.050,Pass,,9.3,46.6,87.1,36.3,,,
,,,,,,,,,,,,,,,2.894753,,,,,,,,,,,,,75669a0e-7f85-4ba1-9d7f-aae6463c24de,281,,,"[33.0, 43.8]",3788765,7,,,,,1.5333139,,Head,,,,"[33.6, 59.8]",,High Pass,,16.011246,,,,Silvan Widmer,,,,,Recovery,1,Regular Play,Manuel Obafemi Akanji,5549.0,Center Back,15,Switzerland,773,"['35066d32-6862-4cc4-9c61-3a7f1e974a58', 'a35a6ba8-fd21-4d6c-ad01-69070257809d']",52,,,,,,,,,,,,,,,Switzerland,00:07:52.834,Pass,,33.0,43.8,33.6,59.8,,,
,,,,,,,,,,,,,,,1.247811,,,,,,,,,,,,,1f05aac2-977c-4b20-889c-9f7b15a3bee0,284,,,"[33.6, 60.1]",3788765,7,,,,,-2.910502,,Left Foot,,,,"[25.1, 58.1]",,Ground Pass,,8.732124,,,,Nico Elvedi,,,,,,1,Regular Play,Silvan Widmer,7796.0,Right Wing Back,15,Switzerland,773,['6f48f152-4baf-4eb7-8d41-d990ff6e0dee'],55,,,,,,,,,,,,,,,Switzerland,00:07:55.812,Pass,,33.6,60.1,25.1,58.1,,,
,,,,,,,,,,,,,,,0.696888,,,,,,,,,,,,,bd04c211-3cdc-4960-b04b-e33633187507,287,,,"[25.1, 58.1]",3788765,7,,,,,-0.07982998,,Right Foot,,,,"[32.6, 57.5]",,Ground Pass,,7.5239615,,,,Remo Freuler,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,15,Switzerland,773,['ea10ed1d-e8ee-4731-81f9-6d11a77e9fdc'],58,,,,,,,,,,,,,,,Switzerland,00:07:58.022,Pass,,25.1,58.1,32.6,57.5,,,
,,,,,,,,,,,,,,,0.884147,,,,,,,,,,,,,0e6c5e44-9783-46c2-b85e-555713626a00,289,,,"[32.6, 57.5]",3788765,7,,,,,3.0309355,,Right Foot,,,,"[22.7, 58.6]",,Ground Pass,,9.960923,,,,Nico Elvedi,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,15,Switzerland,773,['a420a874-24fe-4a81-afe4-99fe70fbad41'],58,,,,,,,,,,,,,,,Switzerland,00:07:58.719,Pass,,32.6,57.5,22.7,58.6,,,
