50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,0.920483,,,,,,,,,,,,,,,,d69bb58a-2835-4949-aa09-f2efa896980d,113,,,"[40.5, 59.3]",3788769,3,,,,,-0.76456785,,Left Foot,,,,"[50.3, 49.9]",,Ground Pass,,13.579396,,,,,Thomas Delaney,,,,,,1,Other,Simon Thorup Kjær,5534.0,Center Back,15,Russia,796,['6a87a063-6a92-4b67-a5bc-0d60680f4b5a'],20,,,,,,,,,,,,,,Denmark,00:03:20.059,Pass,,40.5,59.3,50.3,49.9,,,
,,,,,,,,,,,,,,,,1.520889,,,,,,,,,,,,,,,,e68cbe7d-671b-4216-a732-ee5700448b50,116,,,"[47.8, 50.3]",3788769,3,,,,,1.5707964,,Left Foot,,,,"[47.8, 75.1]",,Ground Pass,,24.8,,,,,Andreas Christensen,,,,,,1,Other,Thomas Delaney,5527.0,Left Defensive Midfield,15,Russia,796,['8c544000-6f35-4bf3-9514-ea908ff0624d'],21,,,,,,,,,,,,,,Denmark,00:03:21.788,Pass,,47.8,50.3,47.8,75.1,,,
,,,,,,,,,,,,,,,,2.059643,,,,,,,,,,,,,,,,409cdf97-ec4e-4b9f-b06c-249442de12b5,119,,,"[47.6, 73.0]",3788769,3,,,,,-2.161373,,Right Foot,,,,"[35.6, 55.1]",,Ground Pass,,21.550175,,,,,Simon Thorup Kjær,,,,,,1,Other,Andreas Christensen,3959.0,Right Center Back,15,Russia,796,['233bc79d-9ddf-4400-87e1-59b7f15ec779'],24,,,,,,,,,,,,,,Denmark,00:03:24.613,Pass,,47.6,73.0,35.6,55.1,,,
,,,,,,,,,,,,,,,,2.841786,,,,,,,,,,,,,,,,edbc7008-bded-435b-a0d2-0e27a68e58b7,122,,,"[48.5, 47.6]",3788769,3,,,,,-2.9848144,,Left Foot,,,,"[19.4, 43.0]",,Ground Pass,,29.46133,,,,,Kasper Schmeichel,,,,,,1,Other,Simon Thorup Kjær,5534.0,Center Back,15,Russia,796,['edccf680-c78c-40cb-ae35-8c4d997471d6'],32,,,,,,,,,,,,,,Denmark,00:03:32.417,Pass,,48.5,47.6,19.4,43.0,,,
,,,,,,,,,,,,,,,,3.666016,,,,,,,,,,,,,,,,9d210833-778c-44de-9aa2-65dc32bae7e6,125,,,"[26.7, 46.7]",3788769,3,,,,,0.189599,,Right Foot,,,,"[93.4, 59.5]",,High Pass,,67.91708,,,Incomplete,,Yussuf Yurary Poulsen,,,,,,1,Other,Kasper Schmeichel,3815.0,Goalkeeper,15,Russia,796,"['482c1503-cd68-4603-9eae-7026058b5596', 'ca077a40-9d23-4510-bcc1-e58babce0262']",37,,,,,,,,,,,,,,Denmark,00:03:37.762,Pass,,26.7,46.7,93.4,59.5,,,
,,,,,,,,,,,,,,,,1.494676,,,,,,,,,,,,,,,,482c1503-cd68-4603-9eae-7026058b5596,128,,,"[26.7, 20.6]",3788769,3,,,,True,1.6646376,,,,,,"[25.1, 37.6]",,High Pass,,17.075129,,,,,Georgiy Dzhikiya,,,,,Recovery,1,Other,Fedor Kudryashov,5677.0,Left Center Back,15,Russia,796,"['1a039e7d-7cd2-4078-9b4d-bc7415fe5708', '9994b63f-2c86-4763-accb-277b035f7376', '9d210833-778c-44de-9aa2-65dc32bae7e6']",41,,,,,,,,,,,,,,Russia,00:03:41.428,Pass,True,26.7,20.6,25.1,37.6,,,
,,,,,,,,,,,,,,,,2.571411,,,,,,,,,,,,,,,,c186f725-c86c-4d05-aa3a-743eef6b3fe0,131,,,"[25.4, 38.0]",3788769,3,,,,,0.042080406,,Left Foot,,,,"[63.4, 39.6]",,High Pass,,38.03367,,,Incomplete,,Artem Dzyuba,,,,,,1,Other,Georgiy Dzhikiya,16583.0,Right Center Back,15,Russia,796,"['70080c61-b388-4001-b2cd-56d2181a430b', 'e01a69dc-c7ac-487a-a801-08488b4e22c7']",43,,,,,,,,,,,,,,Russia,00:03:43.003,Pass,,25.4,38.0,63.4,39.6,,,
,,,,,,,,,,,,,,,,2.555718,,,,,,,,,,,,,,,,c6f9534d-4570-4645-8d9c-85ce3ebca033,140,,,"[54.7, 6.7]",3788769,3,,,,,0.18104646,,Right Foot,,,,"[84.2, 12.1]",,High Pass,,29.990166,,,Incomplete,,Aleksandr Golovin,,,,,,1,Other,Daler Kuzyaev,5179.0,Left Wing Back,15,Russia,796,"['1d07c01b-1e58-40c8-acb0-821a0fea9593', '3b8ac34e-5ca2-4892-8ad5-74c16a2de54d']",50,,,,,,,,,,,,,,Russia,00:03:50.337,Pass,,54.7,6.7,84.2,12.1,,,
,,,,,,,,,,,,,,,,1.729449,,,,,,,,,,,,,,,,da08b882-281d-4c5b-9f6c-0e181aae3dac,143,,,"[81.2, 0.1]",3788769,4,,,,,0.4942503,,,,,,"[100.5, 10.5]",,High Pass,,21.92373,,,Incomplete,,Artem Dzyuba,,,,,Throw-in,1,From Throw In,Fedor Kudryashov,5677.0,Left Center Back,16,Russia,796,"['183ea9a5-e20f-4516-8a59-25285d4ebe10', '471f2ddb-a533-480b-9706-7ed39d77c205']",8,,,,,,,,,,,,,,Russia,00:04:08.960,Pass,,81.2,0.1,100.5,10.5,,,
,,,,,,,,,,,,,,,,1.490339,,,,,,,,,,,,,,,,5aed765c-95d9-4ddb-9543-85961f3f4b95,146,,,"[84.2, 15.6]",3788769,4,,,,,-1.9882722,,Head,,,,"[78.7, 3.2]",,High Pass,,13.565028,,,,,Fedor Kudryashov,,,,,Recovery,1,From Throw In,Magomed Ozdoev,20845.0,Right Defensive Midfield,16,Russia,796,['28c07e74-c75c-4c57-bbca-c2ac345ef260'],12,,,,,,,,,,,,,,Russia,00:04:12.485,Pass,,84.2,15.6,78.7,3.2,,,
,,,,,,,,,,,,,,,,0.97958,,,,,,,,,,,,,,,,7bdff7e1-88af-444d-ac0b-cc8837d91139,149,,,"[78.7, 3.2]",3788769,4,,,,,0.13800602,,Left Foot,,,,"[100.3, 6.2]",,High Pass,,21.807339,,,,,Daler Kuzyaev,,,,,,1,From Throw In,Fedor Kudryashov,5677.0,Left Center Back,16,Russia,796,['ffb55f90-0b36-47a6-974b-d9d6fc7f60a9'],15,,,,,,,,,,,,,,Russia,00:04:15.035,Pass,,78.7,3.2,100.3,6.2,,,
,,,,,,,,,,,,,,,,3.029075,,,,,,,,,,,,,,,,0b0f2fe5-4931-47f2-8b82-80cd842db01e,153,,,"[7.0, 44.1]",3788769,4,,,,,0.07982998,,Right Foot,,,,"[64.5, 48.7]",,High Pass,,57.68371,,,Incomplete,,Yussuf Yurary Poulsen,,,,,Goal Kick,1,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,17,Denmark,776,"['ba59b906-467b-4ec8-be8f-555732b155f7', 'ed80be2c-9911-4902-bf6c-ecaa84651d6b']",39,,,,,,,,,,,,,,Denmark,00:04:39.108,Pass,,7.0,44.1,64.5,48.7,,,
,,,,,,,,,,,,,,,,0.869774,,,,,,,,,,,,,,,,5b2d032c-5861-4cf9-a89e-0f38b2623a8e,156,,,"[50.8, 58.6]",3788769,4,,,,,1.5029992,,Head,,,,"[51.9, 74.8]",,Low Pass,,16.237303,,,,,Daniel Wass,,,,,Recovery,1,From Goal Kick,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,17,Denmark,776,['bd6492e2-396f-4fe3-9a90-dfcfd28ee8ec'],44,,,,,,,,,,,,,,Denmark,00:04:44.086,Pass,,50.8,58.6,51.9,74.8,,,
,,,,,,,,,,,,,,,,0.955126,,,,,,,,,,,,,,,,91334816-7b6a-4692-9009-08bc1daf1623,159,,,"[49.2, 73.9]",3788769,4,,,,,-1.5707964,,Right Foot,,,,"[49.2, 66.4]",,Ground Pass,,7.5,,,,,Pierre-Emile Højbjerg,,,,,,1,From Goal Kick,Daniel Wass,6797.0,Right Wing Back,17,Denmark,776,['0b309e8d-9753-4588-a79a-bcfe03e9c5f0'],46,,,,,,,,,,,,,,Denmark,00:04:46.223,Pass,,49.2,73.9,49.2,66.4,,,
,,,,,,,,,,,,,,,,1.836707,,,,,,,,,,,,,,,,4a96a187-77c2-4556-acad-3a3f35723223,162,,,"[49.6, 65.7]",3788769,4,,,,,-1.918473,,Right Foot,,,,"[36.3, 29.0]",,Low Pass,,39.035625,,,,,Jannik Vestergaard,,,,,,1,From Goal Kick,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,17,Denmark,776,['ab4be331-f04c-4271-a082-6b5a0718ba3e'],47,,,,,,,,,,,,,,Denmark,00:04:47.853,Pass,,49.6,65.7,36.3,29.0,,,
,,,,,,,,,,,,,,,,0.728449,,,,,,,,,,,,,,,,019d492b-a901-42f3-8934-13d9184f97d8,165,,,"[67.0, 39.3]",3788769,4,,,,,-0.11444031,,Right Foot,,,,"[84.4, 37.3]",,Ground Pass,,17.514565,,,,,Martin Braithwaite Christensen,,,,,,1,From Goal Kick,Jannik Vestergaard,8815.0,Left Center Back,17,Denmark,776,['74ae2426-4e88-48bf-84ee-28e1caf9a40b'],55,,,,,,,,,,,,,,Denmark,00:04:55.828,Pass,,67.0,39.3,84.4,37.3,,,
,,,,,,,,,,,,,,,,1.40563,,,,,,,,,,,,,,,,756e545f-db92-4e4c-aa56-ee66be2ab9c8,169,,,"[85.6, 34.7]",3788769,4,,,,,-1.0584068,,Right Foot,,,,"[99.1, 10.7]",,Ground Pass,,27.536339,,,,,Joakim Mæhle,,,,,,1,From Goal Kick,Martin Braithwaite Christensen,4447.0,Right Attacking Midfield,17,Denmark,776,"['3b938e6a-7bfd-4cb9-9f34-55a0ec1bbcdf', 'ba0c926d-d1f6-494e-8c9d-6e80db6e8376']",57,,,,,,,,,,,,,,Denmark,00:04:57.694,Pass,True,85.6,34.7,99.1,10.7,,,
,,,,,,,,,,,,,,,,1.512946,,,,,,,,,,,,,,,,f8161d5d-a429-4587-82c3-78ff33e29903,172,,,"[110.3, 22.6]",3788769,5,,,,,1.4513674,,Right Foot,True,,,"[113.0, 45.1]",,High Pass,,22.66142,,,Incomplete,,Yussuf Yurary Poulsen,,,,,,1,From Goal Kick,Joakim Mæhle,16554.0,Left Wing Back,17,Denmark,776,"['25d42d97-92aa-436f-9b2f-4a45ff0b0377', '468899dd-a0ea-4b7a-a7d4-83d49a2c57a7']",3,,,,,,,,,,,,,,Denmark,00:05:03.118,Pass,,110.3,22.6,113.0,45.1,,,
,,,,,,,,,,,,,,,,1.170814,,,,,,,,,,,,,,,,3a70c8af-fcc4-42cc-a6a8-693e1e590bd4,178,,,"[88.5, 28.8]",3788769,5,,,,,2.8387077,,Right Foot,,,,"[80.5, 31.3]",,Ground Pass,,8.381527,,,,,Jannik Vestergaard,,,,,,1,From Goal Kick,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,17,Denmark,776,['94f06088-345a-4cfe-973e-4663d156649e'],8,,,,,,,,,,,,,,Denmark,00:05:08.751,Pass,,88.5,28.8,80.5,31.3,,,
,,,,,,,,,,,,,,,,1.491167,,,,,,,,,,,,,,,,109960b1-c39b-4f19-b825-efa9707c31ff,182,,,"[78.0, 29.0]",3788769,5,,,,,2.338895,,Right Foot,,,,"[63.8, 43.7]",,Ground Pass,,20.438444,,,,,Simon Thorup Kjær,,,,,,1,From Goal Kick,Jannik Vestergaard,8815.0,Left Center Back,17,Denmark,776,"['e57cd7d2-9e54-4a97-b8eb-3281f882e86b', 'f44e2170-1262-4ebc-a748-4d205678a11e']",10,,,,,,,,,,,,,,Denmark,00:05:10.116,Pass,True,78.0,29.0,63.8,43.7,,,
,,,,,,,,,,,,,,,,1.181073,,,,,,,,,,,,,,,,8ea666f9-d151-401f-b64e-1e3201f99aa4,185,,,"[63.8, 44.1]",3788769,5,,,,,0.38777018,,Right Foot,,,,"[78.0, 49.9]",,Ground Pass,,15.33884,,,,,Thomas Delaney,,,,,,1,From Goal Kick,Simon Thorup Kjær,5534.0,Center Back,17,Denmark,776,['7beea4a6-aafd-4d63-8bd3-fcc4204c08a0'],12,,,,,,,,,,,,,,Denmark,00:05:12.810,Pass,,63.8,44.1,78.0,49.9,,,
,,,,,,,,,,,,,,,,1.412341,,,,,,,,,,,,,,,,a8b04b75-f408-4d3d-aa32-99cd4e5b5cf8,188,,,"[76.6, 46.4]",3788769,5,,,,,-2.0472639,,Left Foot,,,,"[68.6, 30.9]",,Ground Pass,,17.442764,,,,,Jannik Vestergaard,,,,,,1,From Goal Kick,Thomas Delaney,5527.0,Left Defensive Midfield,17,Denmark,776,['738cf1c9-5ed5-4520-ba69-9ccded5a374e'],18,,,,,,,,,,,,,,Denmark,00:05:18.493,Pass,,76.6,46.4,68.6,30.9,,,
,,,,,,,,,,,,,,,,0.819317,,,,,,,,,,,,,,,,3634c24e-dabf-40f4-8cfe-e28e539ad111,191,,,"[68.4, 30.9]",3788769,5,,,,,0.56050956,,Right Foot,,,,"[77.8, 36.8]",,Ground Pass,,11.098198,,,,,Thomas Delaney,,,,,,1,From Goal Kick,Jannik Vestergaard,8815.0,Left Center Back,17,Denmark,776,['e314673b-a274-4482-87e4-b629a7b3eb44'],20,,,,,,,,,,,,,,Denmark,00:05:20.525,Pass,,68.4,30.9,77.8,36.8,,,
,,,,,,,,,,,,,,,,1.910705,,,,,,,,,,,,,,,,ba81e090-e3a0-4367-94bc-86ec9adb6cce,194,,,"[77.8, 36.8]",3788769,5,,,,,2.5448337,,Left Foot,,,,"[64.7, 45.7]",,Ground Pass,,15.837297,,,,,Simon Thorup Kjær,,,,,,1,From Goal Kick,Thomas Delaney,5527.0,Left Defensive Midfield,17,Denmark,776,['7a09bd8d-9449-4a73-960d-81c2e074c81b'],21,,,,,,,,,,,,,,Denmark,00:05:21.385,Pass,,77.8,36.8,64.7,45.7,,,
,,,,,,,,,,,,,,,,1.427288,,,,,,,,,,,,,,,,27d2a16d-e0f1-45f0-bb0a-9e836e6e5fbf,197,,,"[65.9, 46.4]",3788769,5,,,,,1.1120586,,Right Foot,,,,"[78.0, 70.9]",,Ground Pass,,27.32508,,,,,Andreas Christensen,,,,,,1,From Goal Kick,Simon Thorup Kjær,5534.0,Center Back,17,Denmark,776,['acd4d3c2-3b5f-4f00-9c57-6315e1b61a44'],24,,,,,,,,,,,,,,Denmark,00:05:24.777,Pass,,65.9,46.4,78.0,70.9,,,
,,,,,,,,,,,,,,,,0.625074,,,,,,,,,,,,,,,,7ec45114-ffe8-4b79-bf59-75de9d0556b2,201,,,"[78.9, 71.4]",3788769,5,,,,,0.8026378,,Right Foot,,,,"[84.6, 77.3]",,Ground Pass,,8.203658,,,,,Daniel Wass,,,,,,1,From Goal Kick,Andreas Christensen,3959.0,Right Center Back,17,Denmark,776,"['44292ae9-b357-438a-a257-778183d05747', 'b3ca07cf-4bb7-4513-a1d9-ba0faa452c85']",26,,,,,,,,,,,,,,Denmark,00:05:26.638,Pass,True,78.9,71.4,84.6,77.3,,,
,,,,,,,,,,,,,,,,1.510488,,,,,,,,,,,,,,,,96fa4470-8317-439b-a228-319e6a3b37bc,204,,,"[85.1, 77.3]",3788769,5,,,,,-2.055831,,Right Foot,,,,"[77.3, 62.5]",,Ground Pass,,16.729614,,,,,Thomas Delaney,,,,,,1,From Goal Kick,Daniel Wass,6797.0,Right Wing Back,17,Denmark,776,['c95b0031-e049-4875-a66f-ea1b09c750f6'],29,,,,,,,,,,,,,,Denmark,00:05:29.021,Pass,,85.1,77.3,77.3,62.5,,,
,,,,,,,,,,,,,,,,2.926968,,,,,,,,,,,,,,,,321f3a51-3e62-49af-9e09-0b8d718bd8d4,207,,,"[77.8, 61.1]",3788769,5,,,,,-0.9729242,,Left Foot,,,,"[112.6, 10.0]",,High Pass,,61.82435,,,,,Joakim Mæhle,,,True,,,1,From Goal Kick,Thomas Delaney,5527.0,Left Defensive Midfield,17,Denmark,776,['6b4e1451-86b1-4660-82a6-898752337e62'],31,,,,,,,,,,,,,,Denmark,00:05:31.804,Pass,,77.8,61.1,112.6,10.0,,,
,,,,,,,,,,,,,,,,3.414209,,,,,,,,,,,,,,,,91b6dbd0-c1a9-43e2-9e67-eb0539c13751,211,,,"[6.0, 36.0]",3788769,6,,,,,-0.5411945,,Right Foot,,,,"[62.9, 1.8]",,High Pass,,66.38712,,,,,Daler Kuzyaev,,,,,Goal Kick,1,From Goal Kick,Matvey Safonov,21298.0,Goalkeeper,18,Russia,796,['160d404f-8dff-4d95-9c89-7cfc5ef18360'],6,,,,,,,,,,,,,,Russia,00:06:06.481,Pass,,6.0,36.0,62.9,1.8,,,
,,,,,,,,,,,,,,,,0.854571,,,,,,,,,,,,,,,,61c40560-0af6-44db-bf82-05b27f905dfc,213,,,"[62.7, 1.6]",3788769,6,,,,,0.5675376,,Head,,,,"[70.7, 6.7]",,Low Pass,,9.48736,,,Incomplete,,Artem Dzyuba,,,,,,1,From Goal Kick,Daler Kuzyaev,5179.0,Left Wing Back,18,Russia,796,"['c7601023-6a09-4ae6-a6a6-07798167a101', 'e0c5529b-2822-4bf6-b251-c9c1a8eb1cc1']",9,,,,,,,,,,,,,,Russia,00:06:09.896,Pass,,62.7,1.6,70.7,6.7,,,
,,,,,,,,,,,,,,,,4.834514,,,,,,,,,,,,,,,,6e939588-99f4-4d7d-8e2b-b3705295ecfc,217,,,"[48.2, 73.0]",3788769,6,,,,,-0.054689936,,Left Foot,,,,"[103.0, 70.0]",,High Pass,,54.882057,,,Incomplete,,Yussuf Yurary Poulsen,,,,,,1,Regular Play,Thomas Delaney,5527.0,Left Defensive Midfield,19,Denmark,776,"['0e1e59e0-cb9e-4452-8d31-7f288ac704ad', 'b409a78d-9b32-4934-80a4-579539b13805']",11,,,,,,,,,,,,,,Denmark,00:06:11.440,Pass,,48.2,73.0,103.0,70.0,,,
,,,,,,,,,,,,,,,,0.903702,,,,,,,,,,,,,,,,b356a0df-708e-45e0-811e-5719502222ec,220,,,"[104.1, 80.0]",3788769,6,,,,,-1.6588037,,,,,,"[103.2, 69.8]",,Low Pass,,10.239629,,,,,Martin Braithwaite Christensen,,,,,Throw-in,1,From Throw In,Daniel Wass,6797.0,Right Wing Back,20,Denmark,776,['3fcdfa45-29a1-42c9-82f8-60edbafcc4ae'],30,,,,,,,,,,,,,,Denmark,00:06:30.153,Pass,,104.1,80.0,103.2,69.8,,,
,,,,,,,,,,,,,,,,0.765305,,,,,,,,,,,,,,,,607756d1-d5e0-4698-aa3b-152501c7e165,224,,,"[103.0, 69.6]",3788769,6,,,,,1.5232133,,Right Foot,,,,"[103.4, 78.0]",,Low Pass,,8.409518,,,,,Daniel Wass,,,,,,1,From Throw In,Martin Braithwaite Christensen,4447.0,Right Attacking Midfield,20,Denmark,776,['cf622679-ff86-4834-838a-9eddeec38c75'],31,,,,,,,,,,,,,,Denmark,00:06:31.097,Pass,,103.0,69.6,103.4,78.0,,,
,,,,,,,,,,,,,,,,0.590268,,,,,,,,,,,,,,,,c49b7129-f21f-4b85-94a2-eed395253c4b,227,,,"[103.7, 78.0]",3788769,6,,,,,-0.26811078,,Right Foot,,,,"[112.8, 75.5]",,Low Pass,,9.4371605,,,,,Martin Braithwaite Christensen,,,,,,1,From Throw In,Daniel Wass,6797.0,Right Wing Back,20,Denmark,776,['556801a7-3d6e-41a0-aaf7-ebf4a7c965fc'],31,,,,,,,,,,,,,,Denmark,00:06:31.902,Pass,,103.7,78.0,112.8,75.5,,,
,,,,,,,,,,,,,,,,2.676832,,,,,,,,,,,,,,,,fe517a71-4d36-465d-a034-be6fff1eadd2,233,,,"[110.5, 80.0]",3788769,6,,,,,-1.3385762,,,,,,"[114.0, 65.2]",,High Pass,,15.208221,,,,,Thomas Delaney,,,,,Throw-in,1,From Throw In,Daniel Wass,6797.0,Right Wing Back,21,Denmark,776,['0983a716-ab92-4849-9525-c3c10981c754'],41,,,,,,,,,,,,,,Denmark,00:06:41.743,Pass,,110.5,80.0,114.0,65.2,,,
,,,,,,,,,,,,,,,,1.343356,,,,,,,,,,,,,,,,6b98b836-6d5a-4921-8e13-fc6195243027,238,,,"[115.1, 68.0]",3788769,6,,,,,1.9212929,,Left Foot,,,,"[111.7, 77.3]",,Ground Pass,,9.90202,,,,,Daniel Wass,,,,,,1,From Throw In,Thomas Delaney,5527.0,Left Defensive Midfield,21,Denmark,776,"['5b51e412-45db-43b9-811e-6fc9ad9a37c2', 'e0ce216f-4ed6-4ee2-9b93-38e86d11f55b']",45,,,,,,,,,,,,,,Denmark,00:06:45.109,Pass,True,115.1,68.0,111.7,77.3,,,
,,,,,,,,,,,,,,,,1.847399,,,,,,,,,,,,,,,,be897133-d579-42f9-a9e6-2fe86193d7eb,241,,,"[111.7, 77.1]",3788769,6,,,,,-1.5656016,,Right Foot,True,,,"[111.9, 38.6]",,High Pass,,38.50052,,,Incomplete,,Mikkel Damsgaard,,,,,,1,From Throw In,Daniel Wass,6797.0,Right Wing Back,21,Denmark,776,"['cc6e13b2-1e85-427e-8b24-4e2dea133656', 'd1fbccc1-b9fa-4147-b5df-af9bdc9a443b']",46,,,,,,,,,,,,,,Denmark,00:06:46.493,Pass,,111.7,77.1,111.9,38.6,,,
,,,,,,,,,,,,,,,,3.162046,,,,,,,,,,,,,,,,1bfb5b7f-09a6-435d-99e1-897b14348a25,245,,,"[92.2, 55.8]",3788769,6,,,,,-1.9180597,,Right Foot,,,,"[78.7, 18.5]",,Ground Pass,,39.66787,,,,,Pierre-Emile Højbjerg,,,,,Recovery,1,From Throw In,Simon Thorup Kjær,5534.0,Center Back,21,Denmark,776,['cb2275e2-f6f4-4b05-b7e0-0e66262e0509'],51,,,,,,,,,,,,,,Denmark,00:06:51.134,Pass,,92.2,55.8,78.7,18.5,,,
,,,,,,,,,,,,,,,,1.37973,,,,,,,,,,,,,,,,368b1448-c26b-4902-9eef-8a8ce159a080,249,,,"[76.6, 8.9]",3788769,6,,,,,0.2852371,,Right Foot,,,,"[89.9, 12.8]",,Ground Pass,,13.860014,,,,,Mikkel Damsgaard,,,,,,1,From Throw In,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,21,Denmark,776,"['1cb5e288-21b9-469c-9e56-94f0914e3848', '2bebe84d-a885-46aa-9d12-c0d7f3ae05a9']",56,,,,,,,,,,,,,,Denmark,00:06:56.028,Pass,True,76.6,8.9,89.9,12.8,,,
,,,,,,,,,,,,,,,,1.831211,,,,,,,,,,,,,,,,d18df0c0-f344-4c15-86c9-21415c3fa2ab,253,,,"[88.3, 12.8]",3788769,6,,,,,2.6093132,,Right Foot,,,,"[64.7, 26.7]",,Ground Pass,,27.38923,,,,,Jannik Vestergaard,,,,,,1,From Throw In,Mikkel Damsgaard,24443.0,Left Attacking Midfield,21,Denmark,776,"['2c5aa3ed-e980-47dc-a71c-442cc356c019', 'd9e23cfc-6d02-47f6-a6ab-7462d89c138a']",57,,,,,,,,,,,,,,Denmark,00:06:57.448,Pass,True,88.3,12.8,64.7,26.7,,,
,,,,,,,,,,,,,,,,1.155771,,,,,,,,,,,,,,,,f538d480-ffe4-43bf-add2-304243505428,256,,,"[63.4, 30.9]",3788769,7,,,,,1.6480615,,Right Foot,,,,"[62.2, 46.4]",,Ground Pass,,15.546382,,,,,Simon Thorup Kjær,,,,,,1,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,21,Denmark,776,['fa6d1011-c79f-467a-84f5-8aaca26ec814'],1,,,,,,,,,,,,,,Denmark,00:07:01.318,Pass,,63.4,30.9,62.2,46.4,,,
,,,,,,,,,,,,,,,,1.1483,,,,,,,,,,,,,,,,822bfeab-ef1c-40c5-99e7-1d8180ee881a,259,,,"[65.6, 46.9]",3788769,7,,,,,-1.472751,,Right Foot,,,,"[66.8, 34.7]",,Ground Pass,,12.258874,,,,,Jannik Vestergaard,,,,,,1,From Throw In,Simon Thorup Kjær,5534.0,Center Back,21,Denmark,776,['06a1863e-5fbf-4e24-a68a-87437d7ecc1f'],5,,,,,,,,,,,,,,Denmark,00:07:05.360,Pass,,65.6,46.9,66.8,34.7,,,
,,,,,,,,,,,,,,,,1.550857,,,,,,,,,,,,,,,,3b8e9f82-a212-4a59-916a-c1f9dbb771d7,262,,,"[70.9, 30.4]",3788769,7,,,,,-1.8305575,,Right Foot,,,,"[65.0, 8.2]",,Ground Pass,,22.970633,,,,,Pierre-Emile Højbjerg,,,,,,1,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,21,Denmark,776,['9788d670-18fb-4c29-b33f-8ffd74f12468'],8,,,,,,,,,,,,,,Denmark,00:07:08.507,Pass,,70.9,30.4,65.0,8.2,,,
,,,,,,,,,,,,,,,,1.112915,,,,,,,,,,,,,,,,4fba4b34-1160-4646-bf2f-c668965a2d8f,265,,,"[62.9, 24.7]",3788769,7,,,,,2.0566626,,Right Foot,,,,"[53.5, 42.5]",,Ground Pass,,20.12958,,,,,Simon Thorup Kjær,,,,,,1,From Throw In,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,21,Denmark,776,['75b10a1a-d134-49ef-8c8c-03011cfe9735'],12,,,,,,,,,,,,,,Denmark,00:07:12.953,Pass,,62.9,24.7,53.5,42.5,,,
,,,,,,,,,,,,,,,,1.422717,,,,,,,,,,,,,,,,111f11bd-7fa3-4235-8bff-30e93f956ba5,269,,,"[48.7, 35.4]",3788769,7,,,,,-1.0990188,,Right Foot,,,,"[53.7, 25.6]",,Ground Pass,,11.001818,,,,,Jannik Vestergaard,,,,,,1,From Throw In,Simon Thorup Kjær,5534.0,Center Back,21,Denmark,776,"['2a8075ec-2600-4e9d-a8d9-6f307b9effde', '5b6e2cce-2301-4b02-a297-3590782dee5f']",15,,,,,,,,,,,,,,Denmark,00:07:15.595,Pass,True,48.7,35.4,53.7,25.6,,,
,,,,,,,,,,,,,,,,2.059846,,,,,,,,,,,,,,,,a6c0a62f-db67-4c6d-9e10-df305d7b8297,272,,,"[53.7, 25.6]",3788769,7,,,,,0.8040717,,Right Foot,,,,"[82.6, 55.6]",,High Pass,,41.655853,,,Incomplete,,Martin Braithwaite Christensen,,,,,,1,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,21,Denmark,776,"['76a9c940-0e1d-4472-9322-5791045ff246', 'c50e7e91-0882-42ba-9c45-408326484b68']",17,,,,,,,,,,,,,,Denmark,00:07:17.058,Pass,,53.7,25.6,82.6,55.6,,,
