50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,"[92.7, 19.8]",,,,,,,,,,,1.789652,,,,,,,,,,,,,05c5f712-cf39-431c-85aa-94452611bbd6,3619,,,"[84.2, 18.9]",3794687,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Félix Sequeira,12041.0,Right Wing,153,Portugal,780,"['7368653d-8772-4dcf-90ec-938dccbccd72', '781a7078-33ee-49c3-bc5c-69e78fa92a85', 'cc15a5e6-d4de-427e-9ae0-e91d5b50c3af']",36,,,,,,,,,,,,,,,Portugal,00:45:36.521,Carry,True,84.2,18.9,,,,,
,,,,,,,"[92.8, 21.4]",,,,,,,,,,,1.487802,,,,,,,,,,,,,82e5ca64-cf40-4945-be5c-849589dcefc8,3623,,,"[92.7, 19.8]",3794687,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Félix Sequeira,12041.0,Right Wing,153,Portugal,780,"['00cdf1b7-8ba4-4178-a16f-15e2c9e296f7', '694442b8-378e-4611-83bc-a5b06a64931d', 'cc15a5e6-d4de-427e-9ae0-e91d5b50c3af']",38,,,,,,,,,,,,,,,Portugal,00:45:38.311,Carry,True,92.7,19.8,,,,,
,,,,,,,"[90.1, 34.2]",,,,,,,,,,,2.4687,,,,,,,,,,,,,ba50ad96-30a2-4ac5-978b-ede16e17679e,3626,,,"[87.5, 30.6]",3794687,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Right Center Midfield,153,Portugal,780,"['37499e84-69f3-4e5c-9344-37431bb204ec', '73a90f6a-2569-4c29-bd2e-dc0fa04a72b6', '9b0f55f4-d50c-4d2d-84bc-0996327a9423']",39,,,,,,,,,,,,,,,Portugal,00:45:39.861,Carry,True,87.5,30.6,,,,,
,,,,,,,"[105.4, 48.0]",,,,,,,,,,,0.361037,,,,,,,,,,,,,652c55bd-5dd2-4423-bf07-a1cd29569369,3631,,,"[106.4, 47.4]",3794687,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Miguel Valente Silva,5218.0,Center Forward,153,Portugal,780,"['2b0d2391-3b71-4bc2-9dbc-01646695c071', 'c6c40053-67d4-4b7e-8884-c05bb3c2dcf4', 'df915585-72ed-4a57-bbbb-ce9e9673ae0e']",43,,,,,,,,,,,,,,,Portugal,00:45:43.983,Carry,True,106.4,47.4,,,,,
,,,,,,,"[97.9, 2.4]",,,,,,,,,,,1.70128,,,,,,,,,,,,,aad00db2-a1d1-48a1-9a33-3b141c6de490,3636,,,"[101.2, 3.3]",3794687,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,153,Portugal,780,"['560c3210-ac86-4f81-811b-11c38b258ad1', '80242093-06db-4dc3-96c5-baba6790a520']",50,,,,,,,,,,,,,,,Portugal,00:45:50.896,Carry,,101.2,3.3,,,,,
,,,,,,,"[84.3, 2.4]",,,,,,,,,,,1.326873,,,,,,,,,,,,,f9d037b6-39a4-45c5-b6b8-9a0ec192317f,3639,,,"[88.2, 1.7]",3794687,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sérgio Miguel Relvas de Oliveira,11173.0,Left Center Midfield,153,Portugal,780,"['e32db5f1-13d5-4af3-98f1-d3331e0518cb', 'fd9d3aac-4138-455a-abe5-fb51a0ba666d']",53,,,,,,,,,,,,,,,Portugal,00:45:53.977,Carry,,88.2,1.7,,,,,
,,,,,,,"[82.9, 19.2]",,,,,,,,,,,3.145097,,,,,,,,,,,,,e3368eb4-fa33-4f93-8e84-98aa89ce2cc9,3642,,,"[83.9, 19.5]",3794687,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Félix Sequeira,12041.0,Right Wing,153,Portugal,780,"['6f0518fe-1966-40ba-93ab-0cbcf7fcbd7e', '99038658-4cc7-49b6-9d2c-31624c49c261']",56,,,,,,,,,,,,,,,Portugal,00:45:56.187,Carry,,83.9,19.5,,,,,
,,,,,,,"[97.5, 2.5]",,,,,,,,,,,0.916523,,,,,,,,,,,,,6d7977a8-763a-4d85-abab-e4bf0a0baa29,3645,,,"[97.3, 3.1]",3794687,91,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,153,Portugal,780,"['4e3621f4-76d9-4d93-9cdf-0ab1d52a9bb9', '90c8ea03-283d-4bf8-b844-85b08ce71d8f']",1,,,,,,,,,,,,,,,Portugal,00:46:01.175,Carry,,97.3,3.1,,,,,
,,,,,,,"[116.4, 10.2]",,,,,,,,,,,0.899365,,,,,,,,,,,,,b20c3e49-2446-4129-80d8-449dcbc4c6c1,3648,,,"[116.4, 10.2]",3794687,91,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sérgio Miguel Relvas de Oliveira,11173.0,Left Center Midfield,153,Portugal,780,"['5553389d-bab4-440d-9c9f-210ac2f5a6ad', '79c4712b-97f8-47f4-bf61-64980ae1802b']",4,,,,,,,,,,,,,,,Portugal,00:46:04.922,Carry,,116.4,10.2,,,,,
,,,,,,,"[90.7, 3.9]",,,,,,,,,,,4.218447,,,,,,,,,,,,,fe07fab1-fd41-4615-9f87-ca15aa77e9b6,3653,,,"[99.5, 5.5]",3794687,91,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Félix Sequeira,12041.0,Right Wing,154,Portugal,780,"['2decbe39-b7a5-40cc-b3d2-5fa95f421a17', '5d7fdb39-95b7-4449-a9a7-c51b484824b0']",16,,,,,,,,,,,,,,,Portugal,00:46:16.802,Carry,,99.5,5.5,,,,,
,,,,,,,"[84.2, 49.4]",,,,,,,,,,,1.907123,,,,,,,,,,,,,f763d025-36e9-4de6-90c4-4540ee254514,3656,,,"[77.9, 48.3]",3794687,91,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,154,Portugal,780,"['3445dc69-3775-4f1e-b4e8-61ba639f7ee7', '73d08d69-7ed8-41f0-9a9d-ea4bf03d4fa4']",23,,,,,,,,,,,,,,,Portugal,00:46:23.951,Carry,,77.9,48.3,,,,,
,,,,,,,"[101.5, 50.0]",,,,,,,,,,,0.708187,,,,,,,,,,,,,178d9ecc-f1c6-443f-9645-1321887717d0,3661,,,"[101.5, 50.0]",3794687,91,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André Miguel Valente Silva,5218.0,Center Forward,154,Portugal,780,"['0c492a46-f9bf-4150-bc2c-28aa3316b259', '234e30ef-cdab-4ad1-a462-898f5800c0ce']",27,,,,,,,,,,,,,,,Portugal,00:46:27.888,Carry,,101.5,50.0,,,,,
,,,,,,,"[96.2, 46.1]",,,,,,,,,,,1.365062,,,,,,,,,,,,,2a20cc54-4667-4c6d-b54f-fde14b462285,3664,,,"[96.1, 46.7]",3794687,91,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,154,Portugal,780,"['16a0141f-1c4b-431f-bc00-887a8596b4c1', '6c7b12e8-708f-47ad-bc82-27474867cac7']",29,,,,,,,,,,,,,,,Portugal,00:46:29.329,Carry,,96.1,46.7,,,,,
,,,,,,,"[10.6, 3.0]",,,,,,,,,,,1.568875,,,,,,,,,,,,,48bd130e-4a5a-4214-a813-c7c96bc6a7c8,3672,,,"[21.7, 17.5]",3794687,92,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,155,Belgium,782,"['1e21de48-d5bf-4bda-b28e-26618b91307c', '267b1a76-3f03-4cfb-bd06-1de2cc98995c', 'c64f6255-2a0c-40f0-8c03-9af9911344d1']",6,,,,,,,,,,,,,,,Portugal,00:47:06.500,Carry,True,21.7,17.5,,,,,
,,,,,,,"[112.6, 77.7]",,,,,,,,,,,1.427537,,,,,,,,,,,,,4aae38ea-6011-4d7f-a7ce-70722e018aec,3681,,,"[110.3, 76.3]",3794687,92,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Attacking Midfield,156,Belgium,782,"['233fc60f-fee5-4192-a97b-4d15dcdfe5f0', 'c01ac0a9-638c-41ba-ad20-1ccc52c7324d', 'ce68eb62-52d7-48b7-875a-f48988796783']",38,,,,,,,,,,,,,,,Belgium,00:47:38.339,Carry,True,110.3,76.3,,,,,
,,,,,,,"[12.8, 6.6]",,,,,,,,,,,0.960994,,,,,,,,,,,,,83e99888-e0b6-4a3c-a197-0655809f086a,3685,,,"[12.5, 4.5]",3794687,92,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sérgio Miguel Relvas de Oliveira,11173.0,Left Center Midfield,157,Portugal,780,"['1b9ef56c-fc1a-4662-b393-4e55c18e02c3', 'de1f439e-d65b-4226-9c07-4abcc8c2de6a']",45,,,,,,,,,,,,,,,Portugal,00:47:45.366,Carry,,12.5,4.5,,,,,
,,,,,,,"[66.5, 40.4]",,,,,,,,,,,0.08,,,,,,,,,,,,,366f048b-2f12-49ad-89db-19e84b10445d,3690,,,"[66.5, 40.4]",3794687,92,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thorgan Hazard,5632.0,Left Wing Back,157,Portugal,780,"['d85d837d-0a34-44a5-919e-20616ed2dd3e', 'fd48f393-11c6-426d-b4f8-50d48814e645']",50,,,,,,,,,,,,,,,Belgium,00:47:50.359,Carry,,66.5,40.4,,,,,
,,,,,,,"[74.8, 35.8]",,,,,,,,,,,0.185052,,,,,,,,,,,,,61fc7025-b7f0-4d0e-9e7c-9907ffad4ebc,3697,,,"[73.9, 33.6]",3794687,92,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André Miguel Valente Silva,5218.0,Center Forward,157,Portugal,780,"['3d6086a8-ba23-43df-b75b-c5f981b8afa1', '6cf527d6-8238-413c-a201-d28dfef38a4c', 'cf862a88-8e9a-4c3b-bd14-fe79a6778ed1']",54,,,,,,,,,,,,,,,Portugal,00:47:54.056,Carry,True,73.9,33.6,,,,,
,,,,,,,"[91.7, 27.8]",,,,,,,,,,,3.807977,,,,,,,,,,,,,325557f3-bed9-43d6-b686-af5e0b5b5061,3704,,,"[75.9, 39.1]",3794687,92,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Right Center Midfield,157,Portugal,780,"['2c910b34-5277-4d41-ba0b-0755b7d3a1e6', '467cb05f-e19d-4a69-92e7-8b595bdf0f44']",58,,,,,,,,,,,,,,,Portugal,00:47:58.178,Carry,,75.9,39.1,,,,,
,,,,,,,"[100.3, 22.8]",,,,,,,,,,,0.93739,,,,,,,,,,,,,27b2d99c-9d24-4738-988b-fdd17ccb2a77,3707,,,"[95.4, 21.9]",3794687,93,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Félix Sequeira,12041.0,Right Wing,157,Portugal,780,"['37794c4b-9eeb-482c-ac56-87d0c4169bf4', 'd98a8669-2d50-4f6d-bac5-39e93a1f0b45']",2,,,,,,,,,,,,,,,Portugal,00:48:02.725,Carry,,95.4,21.9,,,,,
,,,,,,,"[97.8, 18.5]",,,,,,,,,,,0.97473,,,,,,,,,,,,,0329c99a-cd5a-4487-9415-661bd05906c1,3712,,,"[100.1, 21.9]",3794687,93,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,157,Portugal,780,"['0ffc22c3-8a35-4e7e-a551-a4e63ab50815', '8eb731d5-6a36-4fcb-b19d-0b535b5aeba9', '9c7b8b90-b986-437c-8a2e-8c52a278cd75']",5,,,,,,,,,,,,,,,Portugal,00:48:05.912,Carry,True,100.1,21.9,,,,,
,,,,,,,"[81.1, 14.5]",,,,,,,,,,,1.103951,,,,,,,,,,,,,010cc290-619b-40a9-95b8-b5b52356a131,3716,,,"[80.7, 14.3]",3794687,93,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,157,Portugal,780,"['0e9d825c-537c-4049-824d-1521d633a0ef', '22d4c2c3-a095-4e09-b74e-e1a63efb455e']",8,,,,,,,,,,,,,,,Portugal,00:48:08.723,Carry,,80.7,14.3,,,,,
,,,,,,,"[82.0, 22.8]",,,,,,,,,,,0.844599,,,,,,,,,,,,,c44b8741-63b2-4be5-8edf-f185223a2262,3719,,,"[81.6, 22.6]",3794687,93,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Right Center Midfield,157,Portugal,780,"['067bc614-f012-4faf-bb40-5a769b50dd53', 'b088e634-06dc-421e-9b1e-3fac0f039ca1']",10,,,,,,,,,,,,,,,Portugal,00:48:10.817,Carry,,81.6,22.6,,,,,
,,,,,,,"[113.0, 0.8]",,,,,,,,,,,0.196012,,,,,,,,,,,,,1df11672-3aed-449c-bfeb-9c14d7a6e689,3723,,,"[113.6, 1.4]",3794687,93,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,157,Portugal,780,"['ad75f5ec-6f78-413f-a706-9ab487482a72', 'af62a403-a9d3-4031-9e17-0f83f3a49782']",16,,,,,,,,,,,,,,,Portugal,00:48:16.070,Carry,,113.6,1.4,,,,,
,,,,,,,"[15.4, 76.2]",,,,,,,,,,,3.18534,,,,,,,,,,,,,ed5d950d-7ab8-4490-ac77-41ce8aba1392,3726,,,"[6.7, 78.2]",3794687,93,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Meunier,3176.0,Right Wing Back,157,Portugal,780,"['b1a67f27-7072-44a8-8402-0d4008d8419a', 'f6a98020-9ef8-453c-af02-65b8a8046ea1']",16,,,,,,,,,,,,,,,Belgium,00:48:16.784,Carry,,6.7,78.2,,,,,
,,,,,,,"[61.9, 58.2]",,,,,,,,,,,1.720603,,,,,,,,,,,,,9dfdf4c6-77ec-4172-b74b-a6b83047ede7,3730,,,"[64.2, 58.7]",3794687,93,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,157,Portugal,780,"['14728512-007b-4db2-9020-f65c848a9e04', '3e2a4313-c3ae-4f64-bbf0-2033d2c98f5a', 'ea7ca635-82af-4d3c-a905-5419592f2440']",22,,,,,,,,,,,,,,,Belgium,00:48:22.961,Carry,True,64.2,58.7,,,,,
,,,,,,,"[67.6, 2.2]",,,,,,,,,,,0.477025,,,,,,,,,,,,,167b803c-7861-41ed-a4e3-60668849e3c2,3736,,,"[63.6, 3.3]",3794687,93,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Right Center Midfield,157,Portugal,780,"['688172e2-e07d-44c9-8fe0-41d9198648c2', 'cc58531e-d69f-4016-82b7-48bf383f5be5']",29,,,,,,,,,,,,,,,Portugal,00:48:29.198,Carry,,63.6,3.3,,,,,
,,,,,,,"[76.4, 22.2]",,,,,,,,,,,6.154021,,,,,,,,,,,,,18700c05-499b-4740-9684-df29651bad46,3739,,,"[63.6, 3.1]",3794687,93,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Félix Sequeira,12041.0,Right Wing,157,Portugal,780,"['98985604-ae3d-4142-a895-efbd860e8256', 'e452b2df-a088-4d3b-bed4-df8a6d123734']",30,,,,,,,,,,,,,,,Portugal,00:48:30.974,Carry,,63.6,3.1,,,,,
,,,,,,,"[83.6, 15.5]",,,,,,,,,,,1.350371,,,,,,,,,,,,,b224219f-5c95-48cf-a2ae-595121d5ff8e,3742,,,"[87.2, 22.0]",3794687,93,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,157,Portugal,780,"['d36bd764-a36c-42c7-ba5b-ce73bb5f6def', 'f343e2f4-25c5-4b16-830e-44d1474230a1']",38,,,,,,,,,,,,,,,Portugal,00:48:38.003,Carry,,87.2,22.0,,,,,
,,,,,,,"[90.3, 3.0]",,,,,,,,,,,1.745877,,,,,,,,,,,,,040aa276-fe05-4a1f-a705-1ead881d8370,3745,,,"[90.9, 2.8]",3794687,93,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Right Center Midfield,157,Portugal,780,"['494d8bff-fe9f-4cc8-84e4-7c1422758eb4', '76541b08-ad72-4136-90a7-a58106a82b14']",40,,,,,,,,,,,,,,,Portugal,00:48:40.628,Carry,,90.9,2.8,,,,,
,,,,,,,"[90.8, 38.1]",,,,,,,,,,,7.851674,,,,,,,,,,,,,58044e0a-9f30-4aec-afd1-fb51faa8e815,3749,,,"[42.6, 39.1]",3794687,93,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Attacking Midfield,157,Portugal,780,"['34834063-6c4f-4c7e-8ef4-8378eec87180', '4854ccb3-a6b4-41d2-bbbf-8acaae285caf']",46,,,,,,,,,,,,,,,Belgium,00:48:46.473,Carry,,42.6,39.1,,,,,
,,,,,,,"[22.2, 58.1]",,,,,,,,,,,4.836776,,,,,,,,,,,,,a47b2663-c7f3-460d-8102-ee2c7a879a8b,3753,,,"[23.9, 45.3]",3794687,93,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,157,Portugal,780,"['10c59b1f-f677-4f2e-95d0-e04989a6cb2f', '8334f98f-8452-491a-8e45-14649ab55885', 'e181364d-4b25-43cf-92e0-8ac0d5216b27']",54,,,,,,,,,,,,,,,Portugal,00:48:54.731,Carry,True,23.9,45.3,,,,,
,,,,,,,"[54.2, 38.9]",,,,,,,,,,,3.435992,,,,,,,,,,,,,e3773c8b-2d30-4901-9789-c24c5dfbc22b,3757,,,"[37.5, 40.3]",3794687,94,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sérgio Miguel Relvas de Oliveira,11173.0,Left Center Midfield,157,Portugal,780,"['6584d40a-b932-4994-92b8-b219209a6f33', 'fd7b8f49-5ecb-49d3-bced-5ab07d4503be']",0,,,,,,,,,,,,,,,Portugal,00:49:00.953,Carry,,37.5,40.3,,,,,
,,,,,,,"[98.7, 18.9]",,,,,,,,,,,3.219587,,,,,,,,,,,,,d20b9079-58ea-4960-beee-bee6dfc203cc,3760,,,"[89.5, 3.8]",3794687,94,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Félix Sequeira,12041.0,Right Wing,157,Portugal,780,"['a3487ea1-d0ba-434a-a4a0-ac1ddbadb26c', 'deca8383-f3b8-4f34-9084-8b11f0c874e2']",6,,,,,,,,,,,,,,,Portugal,00:49:06.733,Carry,,89.5,3.8,,,,,
,,,,,,,"[42.2, 2.2]",,,,,,,,,,,2.804157,,,,,,,,,,,,,07cc061e-7bd5-4654-beff-dd61c4782413,3771,,,"[41.4, 8.1]",3794687,95,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,159,Portugal,780,"['10c78779-7f55-42d1-9b28-413ee9b0df42', '872f03b3-0c39-4060-8c13-3f365149e0d6']",5,,,,,,,,,,,,,,,Portugal,00:50:05.608,Carry,,41.4,8.1,,,,,
,,,,,,,"[75.9, 12.2]",,,,,,,,,,,0.635708,,,,,,,,,,,,,291859d5-c410-4e84-9d9a-3366264a903f,3775,,,"[71.2, 10.8]",3794687,95,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,159,Portugal,780,"['c1787291-dbb7-47f1-b8ce-e2b197ca127f', 'd6968165-b08c-43df-99a9-9fb3cd584ce2']",12,,,,,,,,,,,,,,,Portugal,00:50:12.752,Carry,,71.2,10.8,,,,,
,,,,,,,"[57.5, 37.8]",,,,,,,,,,,3.388779,,,,,,,,,,,,,a5bb4005-b722-45d8-b2e8-339d77393012,3782,,,"[52.9, 37.2]",3794687,95,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,159,Portugal,780,"['6f6d70f5-f757-49bf-9921-51a0741e087b', 'af7e4c91-32d9-41f3-9d76-8fdd04fdfdb8']",16,,,,,,,,,,,,,,,Portugal,00:50:16.281,Carry,,52.9,37.2,,,,,
,,,,,,,"[27.8, 77.7]",,,,,,,,,,,1.411255,,,,,,,,,,,,,eebf00d1-4cf0-4ba7-ba4c-5ede91c5773d,3788,,,"[25.8, 76.8]",3794687,95,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Meunier,3176.0,Right Wing Back,159,Portugal,780,"['ab9cbc82-6411-4006-9aad-a07c6c4b41ae', 'd576e5ad-167f-4a0c-9223-83998b9aa2fd']",25,,,,,,,,,,,,,,,Belgium,00:50:25.412,Carry,,25.8,76.8,,,,,
,,,,,,,,,,,,,,,,,,0.586632,,,,,,,,,,,,,844763af-2531-41f9-8ed7-2bad4e90a3a4,35,,,"[41.8, 78.5]",3794687,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,José Diogo Dalot Teixeira,16028.0,Right Back,2,Belgium,782,"['22f7dff9-d06b-494f-b65a-4e2622be3023', '808c25c0-0cd2-4fca-8a86-3c38d28e5d33']",31,,,,,,,,,,,,,,,Portugal,00:00:31.094,Pressure,,41.8,78.5,,,,,
,,,,,,,,,,,,,,,,,,0.352052,,,,,,,,,,,,,1477d159-edb2-4d6d-a653-c341cc6efa1a,36,,,"[45.8, 77.8]",3794687,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,2,Belgium,782,,31,,,,,,,,,,,,,,,Portugal,00:00:31.152,Pressure,,45.8,77.8,,,,,
,,,,,,,,,,,,,,,,,,0.550601,,,,,,,,,,,,,2bba1b56-609e-465a-a9db-1e4b77f6fe25,40,,,"[42.2, 71.2]",3794687,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,2,Belgium,782,"['817b5257-bc7f-4ae2-a148-ae34580e0a7f', 'dd4b9b29-20cd-49a0-977b-db99de75d7b4']",33,,,,,,,,,,,,,,,Portugal,00:00:33.563,Pressure,,42.2,71.2,,,,,
,,,,,,,,,,,,,,,,,,0.937426,,,,,,,,,,,,,ff726b54-0bec-4ebf-9a1a-01c46c10680b,59,,,"[71.7, 56.4]",3794687,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,2,Belgium,782,"['8e5477c8-f3f1-41dc-bea1-a819b3676cae', 'ab705f46-82ce-4fe3-b7c9-bb482ab42647']",46,,,,,,,,,,,,,,,Portugal,00:00:46.146,Pressure,,71.7,56.4,,,,,
,,,,,,,,,,,,,,,,,,2.706013,,,,,,,,,,,,,78d4d77e-8d0d-4baa-ab7e-8b474a04be68,66,,,"[19.5, 77.0]",3794687,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,2,Belgium,782,['ca500789-ad01-41eb-8d1c-f79e1dedda0d'],55,,,,,,,,,,,,,,,Portugal,00:00:55.105,Pressure,,19.5,77.0,,,,,
,,,,,,,,,,,,,,,,,,1.098921,,,,,,,,,,,,,9a0946d6-d4ff-4f11-95c5-a82f4000aedb,70,,,"[30.6, 40.4]",3794687,1,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,2,Belgium,782,['3602231f-9aa5-46ad-90bb-c141140ecf5c'],4,,,,,,,,,,,,,,,Portugal,00:01:04.136,Pressure,,30.6,40.4,,,,,
,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,bc1e0469-b557-40a1-863a-68f09605e7d2,78,,,"[29.3, 67.3]",3794687,1,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,José Diogo Dalot Teixeira,16028.0,Right Back,2,Belgium,782,"['4d05b249-5329-4aaf-b88d-e99168eda473', '4fa6d364-6512-4bdf-9f06-e237970d604b', 'e319608a-818c-43c6-a50c-676bee71f217']",10,,,,,,,,,,,,,,,Portugal,00:01:10.963,Pressure,,29.3,67.3,,,,,
,,,,,,,,,,,,,True,,,,,0.443325,,,,,,,,,,,,,701c8f73-69c7-4269-aea0-367a5afd11df,101,,,"[91.6, 68.4]",3794687,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Attacking Midfield,3,Portugal,780,"['4ff482a4-0bfd-40f1-993e-deee137b9120', 'b2afedb3-7ffc-426d-b3b1-a3a8a93ed8eb']",28,,,,,,,,,,,,,,,Belgium,00:01:28.664,Pressure,,91.6,68.4,,,,,
,,,,,,,,,,,,,True,,,,,0.274015,,,,,,,,,,,,,c46ac076-c78e-422f-b231-d79755aeed1b,106,,,"[92.3, 65.6]",3794687,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Attacking Midfield,3,Portugal,780,['dd5d8e8d-424c-433a-a66b-21610a4950a3'],30,,,,,,,,,,,,,,,Belgium,00:01:30.481,Pressure,,92.3,65.6,,,,,
,,,,,,,,,,,,,True,,,,,2.482487,,,,,,,,,,,,,b7c559f0-63f1-4a32-8e6e-ba48dc4fbec9,182,,,"[48.2, 1.9]",3794687,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Left Wing Back,5,Portugal,780,['142dda8c-b2b8-442e-ab14-6757f56d898f'],6,,,,,,,,,,,,,,,Belgium,00:03:06.583,Pressure,,48.2,1.9,,,,,
,,,,,,,,,,,,,,,,,,0.435346,,,,,,,,,,,,,def85d12-f44d-4104-a56a-ad43ddcc160e,191,,,"[38.6, 9.8]",3794687,3,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Axel Witsel,5642.0,Left Defensive Midfield,6,Portugal,780,"['895ec26a-ce5f-4af7-a2a8-b658a2bc8a27', 'e79fcd1f-d922-469a-bfc0-17bc122b21f0']",23,,,,,,,,,,,,,,,Belgium,00:03:23.910,Pressure,,38.6,9.8,,,,,
