ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,"[6.0, 42.3]",,,,,,,,,,,,1.735293,,,,,,,,,,,,fc1e88b4-60a4-48c8-9807-918c9cf19316,2969,,,"[4.9, 39.3]",3788767,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Heorhii Bushchan,22243.0,Goalkeeper,179,Ukraine,911,"['831efb61-bbc5-4608-8773-c4624415135d', 'd098c07a-7ca8-41b6-8c98-0f2cc651a01e']",50,,,,,,,,,,,,,,Ukraine,00:31:50.358,Carry,,4.9,39.3,,,,,
,,,,,"[30.0, 39.3]",,,,,,,,,,,,1.055634,,,,,,,,,,,,e37cded2-a74a-45d9-b20d-b812d1c87948,2972,,,"[26.3, 39.3]",3788767,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Serhii Sydorchuk,16514.0,Center Defensive Midfield,179,Ukraine,911,"['867ddf80-a7fe-4334-bedc-b9288d91de34', '964362a3-1c6c-4cda-b5b8-e0e6dbca95ad']",53,,,,,,,,,,,,,,Ukraine,00:31:53.414,Carry,,26.3,39.3,,,,,
,,,,,"[42.3, 12.9]",,,,,,,,,,,,3.381231,,,,,,,,,,,,4a185223-1bff-49db-92c2-5044f5b2d9ff,2975,,,"[34.6, 9.1]",3788767,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitalii Mykolenko,20827.0,Left Back,179,Ukraine,911,"['019d95d7-e9b7-49cb-bd3e-ab2117235f6e', '56252ddc-d284-4a2b-953f-76f2bfcd16d5']",56,,,,,,,,,,,,,,Ukraine,00:31:56.399,Carry,,34.6,9.1,,,,,
,,,,,"[52.6, 28.2]",,,,,,,,,,,,2.714129,,,,,,,,,,,,a50535c6-2f7e-41f6-970e-8e45f8215f17,2978,,,"[52.6, 24.8]",3788767,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marlos Romero Bonfim,16811.0,Right Center Midfield,179,Ukraine,911,"['22ba9bf4-d3fd-4307-bb4d-7fdeb6cb7d5a', '42f0a102-635f-4f01-8bd5-159116b820ac']",0,,,,,,,,,,,,,,Ukraine,00:32:00.541,Carry,,52.6,24.8,,,,,
,,,,,"[59.9, 64.7]",,,,,,,,,,,,2.284099,,,,,,,,,,,,143543e2-5c91-4288-9041-8b903a8701ae,2981,,,"[53.9, 54.7]",3788767,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,179,Ukraine,911,"['6cd1fc5a-89cc-45d7-a208-835d1ea40e98', 'a0c2368e-ff00-4537-9640-bf2c534413ff']",4,,,,,,,,,,,,,,Ukraine,00:32:04.955,Carry,,53.9,54.7,,,,,
,,,,,"[56.1, 44.4]",,,,,,,,,,,,1.860923,,,,,,,,,,,,a1d95d9b-4359-40da-9ce9-91f0c4baa839,2984,,,"[55.7, 57.0]",3788767,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marlos Romero Bonfim,16811.0,Right Center Midfield,179,Ukraine,911,"['60c243db-ce4e-4d7d-a874-e470c1b6b916', 'c9cdf591-5d1d-407c-bc33-5d6acdd1b547']",7,,,,,,,,,,,,,,Ukraine,00:32:07.871,Carry,,55.7,57.0,,,,,
,,,,,"[64.5, 31.4]",,,,,,,,,,,,1.633527,,,,,,,,,,,,b0ede4a4-e2bf-4d48-a777-82682c23aa54,2987,,,"[57.5, 35.7]",3788767,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mykola Matviyenko,18617.0,Left Center Back,179,Ukraine,911,"['91e6c958-25c6-452d-bc6f-c7edafb4fbd8', 'a0b42d38-eab4-49c0-bdd8-31832eeafed8']",10,,,,,,,,,,,,,,Ukraine,00:32:10.616,Carry,,57.5,35.7,,,,,
,,,,,"[68.6, 65.7]",,,,,,,,,,,,1.14341,,,,,,,,,,,,b84b9a43-90f1-4fa5-aa13-eb00f57437ba,2994,,,"[70.1, 63.7]",3788767,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Serhii Sydorchuk,16514.0,Center Defensive Midfield,179,Ukraine,911,"['548d4bee-9acd-47ac-b1e8-3287aa628333', 'c85361bf-838d-4ef6-8341-ca0448f8c893']",20,,,,,,,,,,,,,,Ukraine,00:32:20.591,Carry,,70.1,63.7,,,,,
,,,,,"[78.0, 74.1]",,,,,,,,,,,,2.331355,,,,,,,,,,,,249ccc4e-9ed6-445d-837e-db04feb72bcc,2997,,,"[72.2, 73.0]",3788767,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marlos Romero Bonfim,16811.0,Right Center Midfield,179,Ukraine,911,"['e95222dc-480a-4a9e-8cce-80ffef5831f1', 'e9e5b1b4-5b97-4d4d-8801-d0b8fd327e4f']",22,,,,,,,,,,,,,,Ukraine,00:32:22.998,Carry,,72.2,73.0,,,,,
,,,,,"[77.4, 65.4]",,,,,,,,,,,,0.035262,,,,,,,,,,,,03ccf6ad-f9d6-477d-97cd-c2acd9d480b6,3001,,,"[77.7, 67.0]",3788767,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Serhii Sydorchuk,16514.0,Center Defensive Midfield,179,Ukraine,911,"['0ad061cf-ff02-4124-b7e5-722a759eabda', '52ea5678-f184-47cf-b920-76f242617e47']",26,,,,,,,,,,,,,,Ukraine,00:32:26.759,Carry,,77.7,67.0,,,,,
,,,,,"[76.6, 73.7]",,,,,,,,,,,,7.864166,,,,,,,,,,,,e8a2ae68-e1a1-46aa-9a6e-6ea907150838,3007,,,"[43.9, 26.4]",3788767,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Grillitsch,11396.0,Left Center Midfield,179,Ukraine,911,"['399a4538-fc81-4740-97e3-20ebdf06737c', 'd1e8a63d-9b10-4c33-a204-5faa969890ff', 'd7418eb1-daaa-4501-9281-57fd367fa37b']",30,,,,,,,,,,,,,,Austria,00:32:30.391,Carry,True,43.9,26.4,,,,,
,,,,,"[63.2, 62.3]",,,,,,,,,,,,1.766845,,,,,,,,,,,,976284b3-7989-418e-958d-be0b8b92bfb7,3013,,,"[58.4, 65.4]",3788767,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aleksandar Dragović,3969.0,Right Center Back,180,Austria,915,"['4143d170-4c43-43d2-a6f8-9dafc34af7e7', '6aee0236-01a0-42de-a84e-a602690bab6f']",59,,,,,,,,,,,,,,Austria,00:32:59.840,Carry,,58.4,65.4,,,,,
,,,,,"[31.1, 71.2]",,,,,,,,,,,,5.031256,,,,,,,,,,,,7ac4337f-05d5-4290-9527-2902d8291569,3019,,,"[32.1, 70.5]",3788767,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andriy Yarmolenko,8830.0,Right Wing,181,Ukraine,911,"['6797353b-7e72-4da4-b2b3-93907fa2f2c1', '932be805-5297-4fee-841a-e10c19e5ff82', 'b6ba06fc-3091-410f-bd59-f71dfe3f1046', 'd36c98fe-73f5-40eb-a7ad-73191643677d']",6,,,,,,,,,,,,,,Ukraine,00:33:06.739,Carry,True,32.1,70.5,,,,,
,,,,,"[24.5, 71.3]",,,,,,,,,,,,1.554251,,,,,,,,,,,,02e7c196-83e4-498b-882c-f27ba101e320,3023,,,"[31.1, 71.2]",3788767,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andriy Yarmolenko,8830.0,Right Wing,181,Ukraine,911,"['25d55e72-de1c-4023-b260-ac17fb0eb008', '932be805-5297-4fee-841a-e10c19e5ff82', 'a6d67391-4c27-4bbd-9f9a-f046dd8b3dac', 'd36c98fe-73f5-40eb-a7ad-73191643677d']",11,,,,,,,,,,,,,,Ukraine,00:33:11.770,Carry,True,31.1,71.2,,,,,
,,,,,"[27.3, 59.1]",,,,,,,,,,,,1.693761,,,,,,,,,,,,8796e802-84fe-45a9-8916-ca57c4837d7a,3026,,,"[21.2, 59.4]",3788767,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,181,Ukraine,911,"['30718032-6e9c-48de-934c-703a7e5bbc75', '9422c5ae-19ec-421a-94e0-99f4f2bde967']",14,,,,,,,,,,,,,,Ukraine,00:33:14.323,Carry,,21.2,59.4,,,,,
,,,,,"[50.8, 36.7]",,,,,,,,,,,,3.326313,,,,,,,,,,,,90a0b0c7-77dc-4156-aca4-fe1857a520aa,3029,,,"[35.2, 53.8]",3788767,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Serhii Sydorchuk,16514.0,Center Defensive Midfield,181,Ukraine,911,"['44439ce2-0abe-4110-b50c-8937a3a8f70b', 'e730f385-3734-4219-9865-2afa3444a961']",16,,,,,,,,,,,,,,Ukraine,00:33:16.734,Carry,,35.2,53.8,,,,,
,,,,,"[57.8, 42.1]",,,,,,,,,,,,0.731713,,,,,,,,,,,,a09b1e9d-9dba-4928-9a85-0e30d1a86d4c,3034,,,"[57.8, 40.0]",3788767,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Sabitzer,8518.0,Center Attacking Midfield,182,Austria,915,"['3a131491-e07d-4bf4-be4b-5a13d0533c84', 'aad3bcac-79fc-497e-9f92-c3a7ac91d087']",22,,,,,,,,,,,,,,Austria,00:33:22.376,Carry,,57.8,40.0,,,,,
,,,,,"[73.8, 51.2]",,,,,,,,,,,,3.71169,,,,,,,,,,,,8760836d-cecd-4e32-b436-9eb9c7f66df2,3037,,,"[58.8, 52.2]",3788767,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Grillitsch,11396.0,Left Center Midfield,182,Austria,915,"['5b47f431-7591-4b7f-a9bb-a24e31dc8c6f', '68cf5124-db4b-4c45-8e07-35fe9529597d']",24,,,,,,,,,,,,,,Austria,00:33:24.065,Carry,,58.8,52.2,,,,,
,,,,,"[91.1, 60.1]",,,,,,,,,,,,1.050759,,,,,,,,,,,,97205d51-d12b-4170-b681-9dcbf26b0257,3042,,,"[85.5, 62.1]",3788767,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Sabitzer,8518.0,Center Attacking Midfield,182,Austria,915,"['18ecb059-2968-42c6-adf4-cf79fbcebd50', 'a113362d-d6da-4f82-88d3-8613801bade4']",29,,,,,,,,,,,,,,Austria,00:33:29.954,Carry,,85.5,62.1,,,,,
,,,,,"[106.8, 8.4]",,,,,,,,,,,,12.548472,,,,,,,,,,,,ada821fb-eeda-4606-9281-cb3c35e9e444,3045,,,"[104.7, 4.3]",3788767,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xaver Schlager,8769.0,Left Wing,182,Austria,915,"['6bc37954-6d2f-4bc6-a5a0-eac56dd4c5b1', 'bda48648-b13a-4420-bf34-a06ecf2d566e', 'eaba555f-6d84-4131-84cb-4378a45054be']",37,,,,,,,,,,,,,,Austria,00:33:37.352,Carry,True,104.7,4.3,,,,,
,,,,,"[18.9, 62.6]",,,,,,,,,,,,1.359644,,,,,,,,,,,,9eb2d79c-cbda-4db1-a6f5-97f75f8b59d3,3050,,,"[17.9, 60.8]",3788767,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,182,Austria,915,"['0b0ce0fd-930b-43a9-b2b3-c187b65a6a74', '869b98d8-4d88-4c6d-b601-d8c5581c9eb7', 'b5a319b5-6fa9-4814-9264-6c7cb5361826']",50,,,,,,,,,,,,,,Ukraine,00:33:50.865,Carry,True,17.9,60.8,,,,,
,,,,,"[31.2, 31.4]",,,,,,,,,,,,1.095445,,,,,,,,,,,,69e389ca-cafd-4859-bace-76ea772fb220,3056,,,"[29.9, 29.4]",3788767,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Bachmann,21532.0,Goalkeeper,182,Austria,915,"['45834edf-fbce-4ea7-875b-ef18f63ed7ae', '82ca3ebf-b4c6-488f-a92a-fed478269786']",58,,,,,,,,,,,,,,Austria,00:33:58.563,Carry,,29.9,29.4,,,,,
,,,,,"[38.6, 49.2]",,,,,,,,,,,,1.325712,,,,,,,,,,,,dba795d0-db0d-420f-8f88-8bcea62b5477,3059,,,"[39.1, 46.3]",3788767,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Dragović,3969.0,Right Center Back,182,Austria,915,"['c7df9502-3c4f-449f-b182-adcdbebeff25', 'd3f1ba9f-6ecd-403b-8203-3c60baa34f12']",1,,,,,,,,,,,,,,Austria,00:34:01.383,Carry,,39.1,46.3,,,,,
,,,,,"[45.2, 18.5]",,,,,,,,,,,,2.825098,,,,,,,,,,,,85d90dd3-7c8b-4dce-a16f-5b7e0a246add,3062,,,"[45.2, 19.5]",3788767,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Hinteregger,8307.0,Left Center Back,182,Austria,915,"['e51335ad-3421-4f21-9e57-8e122f831bd5', 'f10b4962-d023-48a1-80a7-969bba5ac80a']",4,,,,,,,,,,,,,,Austria,00:34:04.192,Carry,,45.2,19.5,,,,,
,,,,,"[20.3, 40.1]",,,,,,,,,,,,1.30597,,,,,,,,,,,,fb7eb211-649b-49a3-aca4-6a8eb9392ca3,3065,,,"[20.3, 38.3]",3788767,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Bachmann,21532.0,Goalkeeper,182,Austria,915,"['546765d9-3080-44c1-a1f9-73250c08c81f', 'd3951d2f-1c9b-4e76-bc7a-94bb1d8587b1']",8,,,,,,,,,,,,,,Austria,00:34:08.958,Carry,,20.3,38.3,,,,,
,,,,,"[53.1, 58.5]",,,,,,,,,,,,4.259262,,,,,,,,,,,,8fd0335f-8319-4622-8c43-3f9d8200d1c9,3068,,,"[30.9, 53.4]",3788767,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Dragović,3969.0,Right Center Back,182,Austria,915,"['29f0632c-c705-4735-9f4b-22c420f35667', '522a9322-058e-426d-a4b9-7e694ddf581e']",11,,,,,,,,,,,,,,Austria,00:34:11.393,Carry,,30.9,53.4,,,,,
,,,,,"[43.9, 60.9]",,,,,,,,,,,,1.867786,,,,,,,,,,,,74ccd36e-231c-4875-85e2-3c32aede61a6,3071,,,"[52.8, 72.0]",3788767,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Sabitzer,8518.0,Center Attacking Midfield,182,Austria,915,"['aa120e58-e38f-4a23-a1b1-1473c6d5d918', 'b2c4f6f1-aa3b-4c28-acf8-ed3297aa0865']",16,,,,,,,,,,,,,,Austria,00:34:16.718,Carry,,52.8,72.0,,,,,
,,,,,"[12.5, 40.0]",,,,,,,,,,,,1.112342,,,,,,,,,,,,7a7298a4-d94d-423e-adff-9d0fbe1f0cd1,3074,,,"[11.9, 40.0]",3788767,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Bachmann,21532.0,Goalkeeper,182,Austria,915,"['7c964495-e4cb-4cc3-bf94-32b34812a0c8', '83353387-0f30-4606-9b33-d945e17fb09d']",21,,,,,,,,,,,,,,Austria,00:34:21.298,Carry,,11.9,40.0,,,,,
,,,,,"[21.6, 29.7]",,,,,,,,,,,,1.47219,,,,,,,,,,,,141f9148-115c-4e63-a333-f0634c734143,3077,,,"[23.8, 31.9]",3788767,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Hinteregger,8307.0,Left Center Back,182,Austria,915,"['6541babe-88e5-4870-9fd1-6e826baa1fb0', 'a658d4e6-d3d4-4215-bde3-49849ecefb55']",23,,,,,,,,,,,,,,Austria,00:34:23.982,Carry,,23.8,31.9,,,,,
,,,,,"[10.1, 48.2]",,,,,,,,,,,,1.541335,,,,,,,,,,,,b8abcf3e-b196-40b8-b449-33e6ba87b423,3080,,,"[10.5, 36.7]",3788767,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Bachmann,21532.0,Goalkeeper,182,Austria,915,"['6e5a81b2-aa51-4fec-ae95-a9172d50b6a6', 'bd944c86-8ed1-4e76-a2d6-111c19bcc052', 'cf926080-d0b8-42a4-a973-3cb0ac3ac4fc']",27,,,,,,,,,,,,,,Austria,00:34:27.178,Carry,True,10.5,36.7,,,,,
,,,,,"[50.5, 49.4]",,,,,,,,,,,,0.816032,,,,,,,,,,,,51695218-0ad2-40cb-a7e7-4ced2d6c060c,3095,,,"[52.8, 49.2]",3788767,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florian Grillitsch,11396.0,Left Center Midfield,183,Austria,915,"['3625b8bd-f6d7-41db-8fdb-5360e4352464', 'ed8985ad-3671-48b3-aec4-42509d7602f2']",57,,,,,,,,,,,,,,Austria,00:34:57.624,Carry,,52.8,49.2,,,,,
,,,,,"[47.9, 64.9]",,,,,,,,,,,,1.783097,,,,,,,,,,,,f21d016d-5ed3-46ee-8dce-bbcbc3aa6cf3,3098,,,"[44.9, 62.1]",3788767,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Dragović,3969.0,Right Center Back,183,Austria,915,"['89d3a6f0-0158-40b4-9064-a2eaab6af516', 'cc48f87d-9db2-45ef-a91f-ae9a72b1d3ae']",59,,,,,,,,,,,,,,Austria,00:34:59.526,Carry,,44.9,62.1,,,,,
,,,,,"[64.2, 62.3]",,,,,,,,,,,,0.426754,,,,,,,,,,,,427c85ee-9e4a-4ac8-8fc7-30fdfec38481,3101,,,"[63.6, 65.7]",3788767,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Sabitzer,8518.0,Center Attacking Midfield,183,Austria,915,"['358d35ca-7fc2-4e55-a6f5-bdb128f2dffc', 'cb47784d-2f38-44bf-b493-304960015e9f']",2,,,,,,,,,,,,,,Austria,00:35:02.563,Carry,,63.6,65.7,,,,,
,,,,,"[65.0, 73.5]",,,,,,,,,,,,0.294276,,,,,,,,,,,,ab8c762d-1a60-4be2-8874-acbeb0cf32cb,3104,,,"[65.0, 73.5]",3788767,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Lainer,8779.0,Right Back,183,Austria,915,"['79766ade-0387-4948-a388-30dca3f049d4', '8cdbb548-097a-4b6a-bcba-d9e76a1b056e']",3,,,,,,,,,,,,,,Austria,00:35:03.958,Carry,,65.0,73.5,,,,,
,,,,,"[84.0, 60.9]",,,,,,,,,,,,2.249848,,,,,,,,,,,,617c59b9-dddd-49a6-a5c1-722dc99bf4aa,3107,,,"[65.4, 64.7]",3788767,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Sabitzer,8518.0,Center Attacking Midfield,183,Austria,915,"['bf1d0eed-6eb9-4e49-a8a8-d778078a42b9', 'f62eb853-170d-43e3-b08d-0201268862d3']",5,,,,,,,,,,,,,,Austria,00:35:05.168,Carry,,65.4,64.7,,,,,
,,,,,"[88.0, 37.7]",,,,,,,,,,,,0.987669,,,,,,,,,,,,1e76d738-c095-4279-a18f-ba71cc46f685,3110,,,"[85.3, 37.3]",3788767,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xaver Schlager,8769.0,Left Wing,183,Austria,915,"['1e76d799-dd86-49ed-aa22-61afda0a128f', 'dce685a0-509a-41af-a1d2-27cb805c046b', 'e1a642ff-044e-4840-988e-6126c51113a8']",8,,,,,,,,,,,,,,Austria,00:35:08.607,Carry,True,85.3,37.3,,,,,
,,,,,"[39.4, 50.5]",,,,,,,,,,,,1.402416,,,,,,,,,,,,98ce988b-94df-4255-b90c-e3938731af84,3118,,,"[39.0, 51.2]",3788767,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Illia Zabarnyi,39136.0,Right Center Back,184,Ukraine,911,"['1161ba6a-c86a-4c40-868d-64c143aa8a62', '7cbe3216-46ab-41fc-ae5a-e5899b426a8d']",43,,,,,,,,,,,,,,Ukraine,00:35:43.274,Carry,,39.0,51.2,,,,,
,,,,,"[49.8, 25.1]",,,,,,,,,,,,2.319963,,,,,,,,,,,,6ac20b0e-8d18-480d-91c0-bfb232c87990,3121,,,"[41.2, 34.5]",3788767,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mykola Matviyenko,18617.0,Left Center Back,184,Ukraine,911,"['6f023091-cef2-4239-b6c0-76d9000cab24', '908c25c9-98ee-48d1-bfc8-9bd3a7796c16']",45,,,,,,,,,,,,,,Ukraine,00:35:45.980,Carry,,41.2,34.5,,,,,
,,,,,"[67.4, 7.6]",,,,,,,,,,,,1.526182,,,,,,,,,,,,b19807c2-45af-4c46-96ad-74853cb63e6c,3124,,,"[64.5, 8.1]",3788767,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Viktor Tsygankov,16509.0,Left Wing,184,Ukraine,911,"['338a1d62-d554-4d6a-9bdd-11a82374d3a6', '38a8b4bc-bb49-4645-9bde-b42bc211981d']",49,,,,,,,,,,,,,,Ukraine,00:35:49.982,Carry,,64.5,8.1,,,,,
,,,,,"[53.9, 34.0]",,,,,,,,,,,,4.194728,,,,,,,,,,,,3118e9e4-5f50-4a05-acff-54bb33c6a19b,3127,,,"[48.8, 21.3]",3788767,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mykola Matviyenko,18617.0,Left Center Back,184,Ukraine,911,"['b0357e56-c345-41c5-b5ff-33e3c6420180', 'bd9db80a-9377-42dd-8958-3c535f077090']",53,,,,,,,,,,,,,,Ukraine,00:35:53.208,Carry,,48.8,21.3,,,,,
,,,,,"[62.3, 12.5]",,,,,,,,,,,,0.826285,,,,,,,,,,,,c961588b-f8d6-4d63-802c-918c97ee6f49,3130,,,"[61.3, 13.7]",3788767,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vitalii Mykolenko,20827.0,Left Back,184,Ukraine,911,"['24d5e3ff-52d4-49ee-8aeb-9006928c33c9', '27984691-4ed4-47d8-a697-89344d6d9fad']",58,,,,,,,,,,,,,,Ukraine,00:35:58.824,Carry,,61.3,13.7,,,,,
,,,,,"[78.3, 4.6]",,,,,,,,,,,,0.763926,,,,,,,,,,,,ffdac117-b5cb-491c-b238-da6ee38a5c32,3133,,,"[78.3, 3.8]",3788767,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Viktor Tsygankov,16509.0,Left Wing,184,Ukraine,911,"['bdfb682e-0d7d-4e9d-a411-565ee99183f9', 'cc5c1a1a-5421-4b30-94d8-3b5a01bff6a7']",0,,,,,,,,,,,,,,Ukraine,00:36:00.804,Carry,,78.3,3.8,,,,,
,,,,,"[78.5, 16.3]",,,,,,,,,,,,1.099705,,,,,,,,,,,,196e0e29-7ff3-4700-9cc4-4c236d429f16,3136,,,"[78.5, 17.8]",3788767,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oleksandr Zinchenko,3575.0,Left Center Midfield,184,Ukraine,911,"['6a35c1a1-4b65-4c3a-a45c-f87a5f2a1420', 'd0cc959a-65f0-49be-aa72-64b9c3a7f325']",2,,,,,,,,,,,,,,Ukraine,00:36:02.440,Carry,,78.5,17.8,,,,,
,,,,,"[93.5, 5.9]",,,,,,,,,,,,2.158109,,,,,,,,,,,,9d0e8f0e-ada9-4616-be50-6969f43b7e16,3141,,,"[90.4, 17.3]",3788767,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Viktor Tsygankov,16509.0,Left Wing,184,Ukraine,911,"['7cc13eea-6f0b-44fb-95cd-54237b5d492e', 'a1c496c5-84c2-47ed-92ac-7ffcc52f53bb', 'd60dacf9-4c8e-43b1-90e2-f0db68837b8a']",4,,,,,,,,,,,,,,Ukraine,00:36:04.922,Carry,True,90.4,17.3,,,,,
,,,,,"[75.7, 16.2]",,,,,,,,,,,,0.27902701,,,,,,,,,,,,76ed5ea1-14df-4dd9-9d93-38630f357304,3149,,,"[76.5, 15.2]",3788767,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Serhii Sydorchuk,16514.0,Center Defensive Midfield,185,Ukraine,911,"['00fc0176-cdf2-4209-ac70-93353fd3350b', '32cd4d6b-3b2a-4efc-88b9-8aa2aa4b80c0']",18,,,,,,,,,,,,,,Ukraine,00:36:18.378,Carry,,76.5,15.2,,,,,
,,,,,"[75.4, 6.9]",,,,,,,,,,,,0.836071,,,,,,,,,,,,e3a6b6b8-5423-4313-91c5-d225b07f7d30,3152,,,"[76.2, 8.9]",3788767,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vitalii Mykolenko,20827.0,Left Back,185,Ukraine,911,"['5c3a239a-103c-4223-b9ef-22a5d80e51c8', 'a35cd2ee-272d-4eb4-911b-d4624b0a9170']",19,,,,,,,,,,,,,,Ukraine,00:36:19.232,Carry,,76.2,8.9,,,,,
,,,,,"[53.7, 10.1]",,,,,,,,,,,,1.296788,,,,,,,,,,,,4cb8de40-330f-4ab3-b8a2-cf6545f7bfa6,3155,,,"[53.9, 13.2]",3788767,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mykola Matviyenko,18617.0,Left Center Back,185,Ukraine,911,"['22b1cb33-fb7a-44fe-937b-d8110258350f', '2e5bd790-ab39-45e3-bfc7-82d096d76982']",21,,,,,,,,,,,,,,Ukraine,00:36:21.478,Carry,,53.9,13.2,,,,,
,,,,,"[58.2, 53.8]",,,,,,,,,,,,3.527916,,,,,,,,,,,,7a101632-7c65-44e6-92ac-a9bca4ca7b06,3158,,,"[51.4, 40.3]",3788767,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Illia Zabarnyi,39136.0,Right Center Back,185,Ukraine,911,"['00ee39de-a965-4dca-b7a2-a28993a7b0af', '8efd6b7c-6f79-4202-a3d1-2275e1c75bf3']",24,,,,,,,,,,,,,,Ukraine,00:36:24.265,Carry,,51.4,40.3,,,,,
,,,,,"[62.7, 71.3]",,,,,,,,,,,,3.046704,,,,,,,,,,,,7b148046-1a53-4440-b7f4-3c56ae9ce84b,3161,,,"[65.0, 70.3]",3788767,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marlos Romero Bonfim,16811.0,Right Center Midfield,185,Ukraine,911,"['a2c2e87d-7aa6-4e53-8897-430c0407e793', 'eacd1493-0d82-4efc-b2e5-fa7a1afa4642']",29,,,,,,,,,,,,,,Ukraine,00:36:29.327,Carry,,65.0,70.3,,,,,
