50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,"[71.6, 39.6]",,,,,,,,,,,,,1.448482,,,,,,,,,,,,,d696e067-433b-4a5b-8df7-11308bb35202,3040,,"[68.7, 27.5]",3788772,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Brian Henderson,3532.0,Left Defensive Midfield,126,England,768,"['6fc74cda-6df1-453c-b007-7f725056954b', 'b6a9cf75-305f-4fa6-bc65-99b0a24c3dfe']",41,,,,,,,,,,,,,,,England,00:36:41.061,Carry,,68.7,27.5,,,,,
,,,,"[91.5, 55.0]",,,,,,,,,,,,,2.930375,,,,,,,,,,,,,2e192f7e-13e1-489d-80fb-c0b2c17fee74,3043,,"[77.2, 55.4]",3788772,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bukayo Saka,22084.0,Right Wing,126,England,768,"['6254a047-9e96-46cd-994b-bb770ef5ed17', 'b3826f09-05bb-4071-8ac8-37ae04d673ee']",43,,,,,,,,,,,,,,,England,00:36:43.975,Carry,,77.2,55.4,,,,,
,,,,"[110.6, 75.9]",,,,,,,,,,,,,1.096792,,,,,,,,,,,,,72277de2-344a-4354-b954-5a535a927e85,3046,,"[105.9, 71.1]",3788772,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Brian Henderson,3532.0,Left Defensive Midfield,126,England,768,"['8e5360db-febe-465b-94e8-414e18d89b77', 'b93fe745-dda9-420b-94a6-494e964cc1be', 'd7aee754-27dd-42d3-b306-1dacad83a64b']",48,,,,,,,,,,,,,,,England,00:36:48.969,Carry,True,105.9,71.1,,,,,
,,,,"[84.4, 70.1]",,,,,,,,,,,,,1.027819,,,,,,,,,,,,,f8bcbd88-cc4b-44bf-946d-71ad18a42094,3050,,"[83.5, 71.1]",3788772,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,126,England,768,"['124ed894-e61e-4c26-bfd8-2e4dd08d3c8b', 'ff37e645-4efc-45b5-afbd-576a5048f1a5']",51,,,,,,,,,,,,,,,England,00:36:51.866,Carry,,83.5,71.1,,,,,
,,,,"[72.0, 67.1]",,,,,,,,,,,,,1.344869,,,,,,,,,,,,,18464c83-b556-4a50-befe-173b19ecbd51,3056,,"[76.2, 71.3]",3788772,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,126,England,768,"['28e80f99-ec41-4081-8c45-43cbb32ff56f', '9e224aea-06e5-4b3f-8df4-c5824d85dcea']",55,,,,,,,,,,,,,,,England,00:36:55.271,Carry,,76.2,71.3,,,,,
,,,,"[56.8, 56.4]",,,,,,,,,,,,,0.54674,,,,,,,,,,,,,9ce4b226-ee91-4a70-a486-ebd9d9a07cde,3059,,"[57.1, 59.8]",3788772,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Maguire,3336.0,Right Center Back,126,England,768,"['dd10675f-594c-4a1c-804f-7c98cab07c8f', 'ebb9c91f-29f6-46c6-9fc5-539c7a857526']",58,,,,,,,,,,,,,,,England,00:36:58.038,Carry,,57.1,59.8,,,,,
,,,,"[56.8, 21.6]",,,,,,,,,,,,,4.092992,,,,,,,,,,,,,22e8e924-2834-4093-b36a-175daed3c2ac,3062,,"[53.0, 25.8]",3788772,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tyrone Mings,3323.0,Left Center Back,126,England,768,"['34c442ee-c1a5-428a-81b8-9a58908bfd59', 'bb86c087-f3f8-415b-98a7-f03c1f662df5', 'f3f83259-8e1d-4a15-80f7-ccef5e5c6348']",0,,,,,,,,,,,,,,,England,00:37:00.683,Carry,True,53.0,25.8,,,,,
,,,,"[42.1, 11.8]",,,,,,,,,,,,,0.575103,,,,,,,,,,,,,c4bd4b76-1353-4915-960d-9bc07b06cb43,3068,,"[42.7, 12.2]",3788772,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Hložek,28239.0,Left Wing,127,Czech Republic,912,"['00ab6c13-413f-4374-9211-efbb8bd9fec1', 'f1449ef7-332e-4a4c-86c5-97239989e768']",9,,,,,,,,,,,,,,,Czech Republic,00:37:09.591,Carry,,42.7,12.2,,,,,
,,,,"[53.3, 22.7]",,,,,,,,,,,,,7.34091,,,,,,,,,,,,,632886a1-8d83-428d-86f0-146985df9839,3073,,"[43.5, 19.9]",3788772,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Left Defensive Midfield,127,Czech Republic,912,"['1b3078ca-d358-421d-ae68-77ad840cece7', '67c9c46e-329e-4e06-89bb-d202c2a98f70', 'c9f97bff-9fbf-4709-86eb-12a8c69498e3']",12,,,,,,,,,,,,,,,Czech Republic,00:37:12.276,Carry,True,43.5,19.9,,,,,
,,,,"[63.0, 6.6]",,,,,,,,,,,,,1.711667,,,,,,,,,,,,,0922681b-910f-4214-a5dc-54fa5da727a5,3076,,"[62.8, 8.6]",3788772,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Bořil,4875.0,Left Back,127,Czech Republic,912,"['b1dd70f8-6f04-4fb6-b561-9e6030c938d7', 'cc3c149e-25ce-4ace-9972-46c952c7f6fe']",21,,,,,,,,,,,,,,,Czech Republic,00:37:21.150,Carry,,62.8,8.6,,,,,
,,,,"[19.1, 73.4]",,,,,,,,,,,,,2.20245,,,,,,,,,,,,,267cb908-1af6-400e-9b42-440a88ce42c2,3080,,"[30.6, 70.7]",3788772,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Maguire,3336.0,Right Center Back,127,Czech Republic,912,"['30507de5-d113-423a-8d86-ff21dd45d12d', '5755f44d-f5b6-4a6e-9f1b-6267ea00905d', 'f0506a01-163e-4319-a6b6-f8cc654a21c1']",24,,,,,,,,,,,,,,,England,00:37:24.416,Carry,True,30.6,70.7,,,,,
,,,,"[8.6, 38.6]",,,,,,,,,,,,,1.725019,,,,,,,,,,,,,f649d8f4-ef0b-44a7-ac3f-322a67127733,3084,,"[5.9, 51.2]",3788772,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Pickford,3468.0,Goalkeeper,127,Czech Republic,912,"['4a036132-f307-426f-b941-5342105aae4d', '6f1738a8-816f-4c36-a05c-5f79fb00566f', '8c9ae9f7-fadd-4567-825c-a19f85125a19']",29,,,,,,,,,,,,,,,England,00:37:29.037,Carry,True,5.9,51.2,,,,,
,,,,"[94.6, 62.0]",,,,,,,,,,,,,1.592049,,,,,,,,,,,,,2e848b48-f649-4931-9e40-c619db271b01,3090,,"[93.4, 63.7]",3788772,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petr Ševčík,23454.0,Right Wing,127,Czech Republic,912,"['14debd6e-be8b-4330-8c21-1734c2a1996e', '773f3f3b-a6c2-4c18-9fad-464e8513e3fb', 'a39cd3fb-699d-4832-a7b2-7cdf69fdeebc']",33,,,,,,,,,,,,,,,Czech Republic,00:37:33.999,Carry,True,93.4,63.7,,,,,
,,,,"[102.8, 49.5]",,,,,,,,,,,,,1.290745,,,,,,,,,,,,,cd3fb769-8b3d-4919-ba8b-e16f06ef980e,3096,,"[100.4, 44.2]",3788772,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Pekhart,20355.0,Center Forward,127,Czech Republic,912,"['375a510b-0654-45b1-ab63-d1d40b2c476e', '4af37c00-3e62-4e5e-8fc6-37a392961c1c']",37,,,,,,,,,,,,,,,Czech Republic,00:37:37.226,Carry,,100.4,44.2,,,,,
,,,,"[95.3, 59.8]",,,,,,,,,,,,,0.510358,,,,,,,,,,,,,781c32ca-3e47-4af1-9b1e-1cbcf334c483,3110,,"[95.3, 59.8]",3788772,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jude Bellingham,30714.0,Center Attacking Midfield,129,England,768,"['0871a36e-fd27-4f50-b244-0f7aec2b619a', '11890789-cd8b-435f-b5ae-b3f75ab25a68', '11fcda12-835f-4c0e-9b49-fe7f566da032']",28,,,,,,,,,,,,,,,England,00:39:28.275,Carry,True,95.3,59.8,,,,,
,,,,"[13.2, 3.8]",,,,,,,,,,,,,2.200379,,,,,,,,,,,,,bcf21802-44ef-4bb6-b802-838c9b9b2b7f,3113,,"[15.3, 10.8]",3788772,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam Hložek,28239.0,Left Wing,129,England,768,"['3e06abdb-3ead-47f6-aa91-bf6292024983', 'b2c9aef0-531e-467a-b0ae-d530ec74c8d3', 'edf3223f-1249-4923-8fc7-2644030615b6']",29,,,,,,,,,,,,,,,Czech Republic,00:39:29.468,Carry,True,15.3,10.8,,,,,
,,,,"[19.5, 7.8]",,,,,,,,,,,,,1.56124,,,,,,,,,,,,,45cde33b-eccc-4956-a592-96f8f26bb4cd,3129,,"[20.2, 8.6]",3788772,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam Hložek,28239.0,Left Wing,129,England,768,"['06f90bd2-ba16-47fd-95f7-47be5fadf0a2', '97eb2e5f-4c0a-456d-9718-737e61178573', 'd70c103b-f284-4ffd-835d-f385e94f7d66']",42,,,,,,,,,,,,,,,Czech Republic,00:39:42.108,Carry,True,20.2,8.6,,,,,
,,,,"[102.7, 71.7]",,,,,,,,,,,,,1.059611,,,,,,,,,,,,,6c7821b4-4f82-496d-a22b-0bd3919c4e64,3134,,"[100.6, 72.3]",3788772,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jude Bellingham,30714.0,Center Attacking Midfield,129,England,768,"['0b88fd11-92f6-41ea-aafb-4b01082e6ca2', '39d6f32c-f839-4857-b52b-16b4267d9418', '7214385d-6aca-493b-b06b-98dadff02676']",43,,,,,,,,,,,,,,,England,00:39:43.669,Carry,True,100.6,72.3,,,,,
,,,,"[94.7, 72.0]",,,,,,,,,,,,,0.2,,,,,,,,,,,,,45f10162-b2bf-45a6-b89a-4e94a1714366,3143,,"[97.1, 71.5]",3788772,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jude Bellingham,30714.0,Center Attacking Midfield,129,England,768,"['43332813-510e-4953-a0d5-85bc5f55c62e', '54ae623a-de7d-4544-abb0-f91e5597518c', '8318ef68-a2c9-4e93-a7bb-d1010fccd581', 'a1f330cb-b262-454f-8061-49e5be05c75f']",47,,,,,,,,,,,,,,,England,00:39:47.860,Carry,True,97.1,71.5,,,,,
,,,,"[70.3, 16.4]",,,,,,,,,,,,,3.323649,,,,,,,,,,,,,f0d558e6-17f3-42cc-a04c-8122b827dfd5,3149,,"[49.0, 20.5]",3788772,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tomáš Souček,4870.0,Left Defensive Midfield,130,Czech Republic,912,"['2276e7ea-6334-4275-997f-cba847fa59fd', '66c559b4-8ead-45eb-b4d1-7f39e6e1e657', 'bdbc95d1-87d6-4252-8e60-1c4e97f95c3c', 'da503823-328f-4b24-8f71-fb0ea799f204']",52,,,,,,,,,,,,,,,Czech Republic,00:39:52.991,Carry,True,49.0,20.5,,,,,
,,,,"[55.8, 3.9]",,,,,,,,,,,,,4.627734,,,,,,,,,,,,,e7e989ea-3232-42a0-9db7-5e79e24f712b,3162,,"[34.9, 18.0]",3788772,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Back,131,England,768,"['03b9dfaa-c0c1-468b-9119-ae77f79274e7', 'a6705b69-9272-4a10-bf72-52884cb7e009', 'd42da2ce-264d-49ad-a384-27ca47f85850']",3,,,,,,,,,,,,,,,England,00:40:03.824,Carry,True,34.9,18.0,,,,,
,,,,"[76.3, 33.3]",,,,,,,,,,,,,4.25687,,,,,,,,,,,,,a3660c68-9e9a-4f64-9584-70a22c7dbc54,3166,,"[68.7, 9.6]",3788772,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Rashford,3318.0,Left Wing,131,England,768,"['ba308ad7-1b21-4d43-91cc-3700e25f3ad7', 'bdea1e3b-e6d4-4725-bf7b-f06d9310a910', 'ed275491-8191-44b0-bb8b-f71ad5a7aeae']",9,,,,,,,,,,,,,,,England,00:40:09.385,Carry,True,68.7,9.6,,,,,
,,,,"[105.4, 63.7]",,,,,,,,,,,,,3.483929,,,,,,,,,,,,,a53b8191-3682-4d67-ae69-58d1ad4419d1,3170,,"[93.4, 60.0]",3788772,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jadon Sancho,12423.0,Right Wing,131,England,768,"['279d2abb-b39c-4a44-893e-ec5c97ddcecf', '71794a90-b7b8-4b2b-92dd-0bdac70a2e33']",15,,,,,,,,,,,,,,,England,00:40:15.246,Carry,,93.4,60.0,,,,,
,,,,"[116.6, 57.7]",,,,,,,,,,,,,1.202859,,,,,,,,,,,,,48bb0dc3-538e-482e-9599-931ea1b478a3,3174,,"[114.0, 64.4]",3788772,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Rashford,3318.0,Left Wing,131,England,768,"['1fb05731-8c0e-4071-b3fe-1732f90fab66', '3510678d-cd44-425c-b0ab-f3b1498b0ff0', '799b92d3-1021-4de8-97c9-090f533d7e84', '9405cda6-d653-40d7-ac6a-fbaeb0b7b08a']",20,,,,,,,,,,,,,,,England,00:40:20.023,Carry,True,114.0,64.4,,,,,
,,,,"[117.3, 56.0]",,,,,,,,,,,,,1.973465,,,,,,,,,,,,,f6d2f85d-4933-4493-b99d-635def5bb3fa,3177,,"[116.6, 57.7]",3788772,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Rashford,3318.0,Left Wing,131,England,768,"['17800bc4-5206-4758-ad7c-6f45758b3e10', '3510678d-cd44-425c-b0ab-f3b1498b0ff0', '718d62cb-0a8b-4e1a-8637-ecfd89ed5e82', '799b92d3-1021-4de8-97c9-090f533d7e84']",21,,,,,,,,,,,,,,,England,00:40:21.226,Carry,True,116.6,57.7,,,,,
,,,,"[12.1, 32.1]",,,,,,,,,,,,,2.375924,,,,,,,,,,,,,defbc2f3-27e2-438e-a82e-8b61c6f82f37,3182,,"[9.3, 32.7]",3788772,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petr Ševčík,23454.0,Right Wing,132,Czech Republic,912,"['2be1410c-9bfd-400c-9664-f85ebeb90cab', '810a24f0-cefd-45a2-b0ef-39fb950e7d4c', 'ae668830-8535-43f5-bdce-823344183686']",23,,,,,,,,,,,,,,,Czech Republic,00:40:23.930,Carry,True,9.3,32.7,,,,,
,,,,"[71.0, 13.2]",,,,,,,,,,,,,0.006074001,,,,,,,,,,,,,339f8cc0-ef9e-4f8f-ad91-f3e94892751e,3202,,"[71.3, 11.6]",3788772,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Petr Ševčík,23454.0,Right Defensive Midfield,134,Czech Republic,912,"['1e4009cf-1b7d-46e0-a9a4-603ebe8814ff', '4dc1d146-3d05-4b44-a6e7-1a68d5b0e238']",49,,,,,,,,,,,,,,,Czech Republic,00:41:49.437,Carry,,71.3,11.6,,,,,
,,,,"[64.4, 5.2]",,,,,,,,,,,,,0.887067,,,,,,,,,,,,,f0d9799b-b2c0-4bf9-a423-5e800369ea9a,3205,,"[70.4, 5.6]",3788772,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jan Bořil,4875.0,Left Back,134,Czech Republic,912,"['8ad15163-dca9-40d5-bec7-3d675a1879a0', '9cf91a41-5f9a-4e92-8210-ce1e8e9a9536']",50,,,,,,,,,,,,,,,Czech Republic,00:41:50.197,Carry,,70.4,5.6,,,,,
,,,,"[40.1, 9.0]",,,,,,,,,,,,,0.978264,,,,,,,,,,,,,234c9336-c62e-4289-8a45-cbb9abb53d04,3208,,"[40.4, 6.6]",3788772,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tomáš Kalas,13197.0,Left Center Back,134,Czech Republic,912,"['3bf9d8be-3756-4f2d-94f1-8b51987c9491', '83bd8b87-7846-4dd1-a546-02f599236336']",53,,,,,,,,,,,,,,,Czech Republic,00:41:53.072,Carry,,40.4,6.6,,,,,
,,,,"[53.3, 55.8]",,,,,,,,,,,,,4.222041,,,,,,,,,,,,,b29e4004-902b-42de-8f7d-54fc9a95d60b,3211,,"[39.3, 46.0]",3788772,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ondrej Celustka,30328.0,Right Center Back,134,Czech Republic,912,"['12e1099e-a793-4887-b701-1a2a5d40fadb', '424c3d96-00f0-4d23-8425-5337fd12741d']",55,,,,,,,,,,,,,,,Czech Republic,00:41:55.721,Carry,,39.3,46.0,,,,,
,,,,"[63.7, 74.3]",,,,,,,,,,,,,1.238149,,,,,,,,,,,,,9d97e186-bfae-4204-8dd7-4c654c237df8,3214,,"[62.4, 74.3]",3788772,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vladimír Coufal,16570.0,Right Back,134,Czech Republic,912,"['892bd769-e801-4fc1-a7ae-00757710671f', 'b8501290-cea9-4347-85cb-00b0233557d0']",1,,,,,,,,,,,,,,,Czech Republic,00:42:01.817,Carry,,62.4,74.3,,,,,
,,,,"[39.2, 17.4]",,,,,,,,,,,,,0.841164,,,,,,,,,,,,,b1f05102-e6c3-465e-884a-49f3286ab99d,3220,,"[39.2, 16.7]",3788772,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jude Bellingham,30714.0,Center Attacking Midfield,135,England,768,"['02075aaa-d2be-4de4-9486-c9e3ebb6dfcc', '12b7281c-c4bc-4f66-a700-6a73c0f4d32a', '55f0c18b-d041-48b4-b02b-efe2506b41e6']",7,,,,,,,,,,,,,,,England,00:42:07.382,Carry,True,39.2,16.7,,,,,
,,,,"[94.8, 73.9]",,,,,,,,,,,,,2.470151,,,,,,,,,,,,,cc34d503-9cb2-4d34-a385-b91dcd25a1fe,3229,,"[101.3, 68.9]",3788772,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jadon Sancho,12423.0,Right Wing,136,England,768,"['7743d209-6a5c-4733-837e-4fb550727ca6', 'a4f24bbe-25c7-4c38-81da-0dc255dc8cea', 'd538c406-3233-4206-8493-a8ef708d6221']",47,,,,,,,,,,,,,,,England,00:42:47.701,Carry,True,101.3,68.9,,,,,
,,,,"[86.8, 75.5]",,,,,,,,,,,,,0.882615,,,,,,,,,,,,,225e47a6-671f-4f7b-8c65-ee37d644bbc6,3233,,"[86.4, 74.5]",3788772,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Brian Henderson,3532.0,Left Defensive Midfield,136,England,768,"['887201ce-f1e1-4978-8290-9a629af94bf1', 'd556c4db-dea5-4d79-b32a-00bb82e2bb2f', 'd95d8e9f-fa4e-4705-b478-0120b650994c']",50,,,,,,,,,,,,,,,England,00:42:50.882,Carry,True,86.4,74.5,,,,,
,,,,"[62.1, 63.0]",,,,,,,,,,,,,0.276657,,,,,,,,,,,,,6ad54bd2-6b4b-463c-a4fb-b49e762abf15,3242,,"[60.3, 63.7]",3788772,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Maguire,3336.0,Right Center Back,136,England,768,"['a72bc9f0-1946-43d0-a955-56bcf1bdbb2c', 'b70fa1fa-c21d-4a6b-80b0-c82fa7fa0eab', 'c76b6ee7-0174-4aed-be78-c57120a79c42']",55,,,,,,,,,,,,,,,England,00:42:55.646,Carry,True,60.3,63.7,,,,,
,,,,"[71.0, 50.5]",,,,,,,,,,,,,2.044421,,,,,,,,,,,,,8857656e-2825-4a33-8044-235090373c0a,3246,,"[69.3, 59.5]",3788772,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kalvin Phillips,4706.0,Right Defensive Midfield,136,England,768,"['79ac36d0-c8c4-4736-a19c-d23f8220c704', '85f04a47-3df8-4c37-bef5-027c1b8d3cd3']",57,,,,,,,,,,,,,,,England,00:42:57.302,Carry,,69.3,59.5,,,,,
,,,,"[62.7, 9.6]",,,,,,,,,,,,,0.669632,,,,,,,,,,,,,25b10ad1-0f9f-4bfc-975f-74f7b0f54e66,3249,,"[63.5, 9.1]",3788772,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luke Shaw,3382.0,Left Back,136,England,768,"['0c1b82d5-380d-40e0-8379-ac11cfcf0035', '43eb2324-5029-42f1-aaa8-f5ce8df32a9a', 'c1f91ef0-f855-4d78-8fbd-be3c6082f0f3']",2,,,,,,,,,,,,,,,England,00:43:02.029,Carry,True,63.5,9.1,,,,,
,,,,"[85.3, 22.6]",,,,,,,,,,,,,0.901918,,,,,,,,,,,,,1ad32346-a2bb-44ef-bbd9-b2ead23d4565,3256,,"[77.7, 21.6]",3788772,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luke Shaw,3382.0,Left Back,136,England,768,"['28bcccbe-6925-4233-95d1-926fd3a3f26c', '292b3298-b3bd-4de1-be41-894e0e237e52', '6a5ca457-660e-41fb-993d-16f8ab9b6e7c']",5,,,,,,,,,,,,,,,England,00:43:05.280,Carry,True,77.7,21.6,,,,,
,,,,"[37.2, 12.4]",,,,,,,,,,,,,0.920353,,,,,,,,,,,,,7ba973d4-ddb8-4a8b-b8fc-a7a29dae955f,3267,,"[40.6, 13.6]",3788772,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tyrone Mings,3323.0,Left Center Back,136,England,768,"['06eedcbd-88a6-4739-b75f-3b1edd379589', '609174ef-5781-4730-9259-0c30a314f1fe', '9091126f-6abb-4a97-97d1-4bf8bc1fc21c']",16,,,,,,,,,,,,,,,England,00:43:16.191,Carry,True,40.6,13.6,,,,,
,,,,"[12.2, 33.3]",,,,,,,,,,,,,18.604685,,,,,,,,,,,,,a351e2b2-313c-4040-a364-aeef49c2c00f,3292,,"[12.8, 41.9]",3788772,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Pickford,3468.0,Goalkeeper,137,Czech Republic,912,"['67c728db-4e69-4e01-822e-29143a7dfafe', '9029b206-b36d-4826-9323-3b9e12ed3aa1', 'b6be53bd-0ac9-44b8-9e22-7356ed58df57']",41,,,,,,,,,,,,,,,England,00:43:41.700,Carry,True,12.8,41.9,,,,,
,,,,"[68.9, 12.8]",,,,,,,,,,,,,0.73167,,,,,,,,,,,,,1fdb4931-96c9-4fc9-a5d7-4fd143795650,3310,,"[66.1, 12.8]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Back,139,England,768,"['14951367-e118-4832-83d8-f46d62fea5c9', '907de62e-bcd5-4a76-96c0-2612364544d9']",21,,,,,,,,,,,,,,,England,00:44:21.859,Carry,,66.1,12.8,,,,,
,,,,"[80.0, 11.1]",,,,,,,,,,,,,0.124795,,,,,,,,,,,,,8a5c7663-5b45-412e-af84-714c79a25025,3313,,"[79.7, 11.0]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,139,England,768,"['152c13bb-bb06-4940-922c-2f73d6565c31', 'c97dc267-0196-4b44-a4c1-65b0019fb74e']",23,,,,,,,,,,,,,,,England,00:44:23.638,Carry,,79.7,11.0,,,,,
,,,,"[85.4, 15.0]",,,,,,,,,,,,,0.976253,,,,,,,,,,,,,e87c6e55-2d62-48f1-a4b6-6352f0ed002f,3316,,"[82.8, 13.6]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Rashford,3318.0,Left Wing,139,England,768,"['3b6ad113-9de5-4526-820a-40012687f1a7', 'ad7c3b5f-1eaa-4cf2-95cf-ff19b8098c4d', 'd6b0a5cb-3942-43ab-89ea-7411082422bd']",24,,,,,,,,,,,,,,,England,00:44:24.084,Carry,True,82.8,13.6,,,,,
,,,,"[104.9, 13.3]",,,,,,,,,,,,,1.812401,,,,,,,,,,,,,54c14691-d74c-4fac-a32c-b1b2b8ec7329,3320,,"[85.4, 15.0]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Rashford,3318.0,Left Wing,139,England,768,"['3b6ad113-9de5-4526-820a-40012687f1a7', '5e40cff6-c33c-46aa-ad12-807df58ad489', '8907b8de-ec0a-4e78-b971-0af704efc58f', 'ad7c3b5f-1eaa-4cf2-95cf-ff19b8098c4d']",25,,,,,,,,,,,,,,,England,00:44:25.061,Carry,True,85.4,15.0,,,,,
,,,,"[77.0, 6.9]",,,,,,,,,,,,,0.099129,,,,,,,,,,,,,ab64f8c8-ebcc-4ee8-801b-eb9e0bda8441,3327,,"[75.6, 5.1]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Back,139,England,768,"['7d094f4e-21eb-4115-a96d-dee4cfc30a9b', '86fa3a90-d228-44e2-8063-1083e2ff3bc4']",33,,,,,,,,,,,,,,,England,00:44:33.826,Carry,,75.6,5.1,,,,,
,,,,"[50.1, 3.9]",,,,,,,,,,,,,1.761274,,,,,,,,,,,,,087928ca-a451-4e33-9174-2999c55ef140,3330,,"[57.7, 6.2]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tyrone Mings,3323.0,Left Center Back,139,England,768,"['123dd78d-1b12-4f63-a702-4054c3287ceb', '42fd1997-86e5-4bb6-a8b8-e34c4f080563', 'fd5cdf42-cedd-43ea-bcf7-4e2f6108d5ba']",35,,,,,,,,,,,,,,,England,00:44:35.279,Carry,True,57.7,6.2,,,,,
,,,,"[40.8, 55.0]",,,,,,,,,,,,,4.236781,,,,,,,,,,,,,ed7b83a8-02ae-4be2-b273-4f0346b0ecc3,3336,,"[29.9, 50.0]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Maguire,3336.0,Right Center Back,139,England,768,"['2574ec5e-bb8b-4159-a73d-183666c87036', 'f5da3d8e-9137-46d8-b027-575ad54a3dc1']",42,,,,,,,,,,,,,,,England,00:44:42.958,Carry,,29.9,50.0,,,,,
