ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,2.113224,,,,,,,,,,,,,9274355c-921e-4d3d-b52e-bfb298173371,91,,,"[82.8, 61.8]",3788757,2,,,,-1.3651136,,Right Foot,,,,"[94.4, 6.2]",,High Pass,,56.797184,,,,,Yannick Ferreira Carrasco,,True,,,,1,From Kick Off,Thomas Meunier,3176.0,Right Wing Back,9,Belgium,782,['7ae295c4-1358-4d5f-b0df-c34214a463b5'],54,,,,,,,,,,,,,,,Belgium,00:02:54.189,Pass,,82.8,61.8,94.4,6.2,,,
,,,,,,,,,,,,,,,,1.219887,,,,,,,,,,,,,d528f555-ee31-410a-b082-df1cdda8a29f,94,,,"[115.1, 8.1]",3788757,3,,,,2.8821433,,Right Foot,,,,"[98.9, 12.4]",,Ground Pass,,16.760967,,,,,Youri Tielemans,,,,,,1,From Kick Off,Yannick Ferreira Carrasco,5633.0,Left Attacking Midfield,9,Belgium,782,['1adb1e81-67e6-41e4-a464-8a7b55bac1da'],4,,,,,,,,,,,,,,,Belgium,00:03:04.253,Pass,,115.1,8.1,98.9,12.4,,,
,,,,,,,,,,,,,,,,0.89906,,,,,,,,,,,,,b15dd971-cb17-4f5b-8cd7-6dfa0ce4854e,97,,,"[98.9, 19.0]",3788757,3,,,,0.9596913,ccc77c39-cb4b-47ca-8d6b-063bda42674d,Right Foot,,,,"[111.3, 36.7]",,High Pass,,21.61134,,,,,Dries Mertens,True,,,,,1,From Kick Off,Youri Tielemans,2954.0,Left Defensive Midfield,9,Belgium,782,['2d299aa1-007a-4fb5-8da6-687c4f71f078'],6,,,,,,,,,,,,,,,Belgium,00:03:06.807,Pass,,98.9,19.0,111.3,36.7,,,
,,,,,,,,,,,,,,,,3.64145,,,,,,,,,,,,,6a9f38c4-3050-410a-9211-153afccac244,101,,,"[9.7, 40.8]",3788757,3,,,,-1.1036965,,Keeper Arm,,,,"[27.2, 6.1]",,Low Pass,,38.863094,,,,,Joakim Mæhle,,,,,,1,From Keeper,Kasper Schmeichel,3815.0,Goalkeeper,11,Denmark,776,['df27bd49-6bc1-48ce-89cb-9076ba752043'],13,,,,,,,,,,,,,,,Denmark,00:03:13.057,Pass,,9.7,40.8,27.2,6.1,,,
,,,,,,,,,,,,,,,,0.740038,,,,,,,,,,,,,e2775ae7-3689-4271-bc22-a846dde7eb4e,104,,,"[30.9, 5.9]",3788757,3,,,,1.7582254,,Left Foot,,,,"[29.8, 11.7]",,Ground Pass,,5.903389,,,,,Thomas Delaney,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,12,Denmark,776,['2106536b-966c-4247-a4c3-e36c44fdf904'],17,,,,,,,,,,,,,,,Denmark,00:03:17.930,Pass,,30.9,5.9,29.8,11.7,,,
,,,,,,,,,,,,,,,,0.992479,,,,,,,,,,,,,c68d508d-38cb-4eb0-943e-05131fd4d6d1,107,,,"[30.4, 11.9]",3788757,3,,,,-1.4845908,,Left Foot,,,,"[31.1, 3.8]",,Ground Pass,,8.130191,,,,,Joakim Mæhle,,,,,,1,Regular Play,Thomas Delaney,5527.0,Left Defensive Midfield,13,Denmark,776,['dc593e62-e031-492d-96f5-f7e3dfaa5f27'],18,,,,,,,,,,,,,,,Denmark,00:03:18.758,Pass,,30.4,11.9,31.1,3.8,,,
,,,,,,,,,,,,,,,,0.492803,,,,,,,,,,,,,19593c21-0aad-4977-aefa-f1b85e250671,110,,,"[33.6, 3.4]",3788757,3,,,,1.2099595,,Right Foot,,,,"[35.6, 8.7]",,Ground Pass,,5.6648035,,,,,Thomas Delaney,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,14,Denmark,776,['998a5862-fb84-47a4-b650-32817464a1dd'],19,,,,,,,,,,,,,,,Denmark,00:03:19.790,Pass,,33.6,3.4,35.6,8.7,,,
,,,,,,,,,,,,,,,,0.993584,,,,,,,,,,,,,346d9514-39d5-4074-807e-af9b09a9ac38,113,,,"[35.8, 8.7]",3788757,3,,,,-0.41822433,,Left Foot,,,,"[49.3, 2.7]",,Ground Pass,,14.773287,,,,,Mikkel Damsgaard,,,,,,1,Regular Play,Thomas Delaney,5527.0,Left Defensive Midfield,15,Denmark,776,['4a704753-90c4-4d52-9e9e-e0cd1652fdad'],20,,,,,,,,,,,,,,,Denmark,00:03:20.550,Pass,,35.8,8.7,49.3,2.7,,,
,,,,,,,,,,,,,,,,0.762837,,,,,,,,,,,,,6791a887-0b43-4a31-a52b-8bcfcf9fd606,116,,,"[49.4, 3.4]",3788757,3,,,,1.6553401,,Right Foot,,,,"[48.9, 9.3]",,Ground Pass,,5.9211483,,,Incomplete,,Thomas Delaney,,,,,,1,Regular Play,Mikkel Damsgaard,24443.0,Left Attacking Midfield,16,Denmark,776,"['0056be59-a7e9-4205-8de0-0e54f1574948', '459c194a-1e93-4747-9228-f5843dd345e4']",22,,,,,,,,,,,,,,,Denmark,00:03:22.230,Pass,,49.4,3.4,48.9,9.3,,,
,,,,,,,,,,,,,,,,1.540355,,,,,,,,,,,,,8a198147-387f-4adb-88e4-9eb836c2c697,119,,,"[57.2, 13.1]",3788757,3,,,,-2.9889433,,Right Foot,,,,"[49.4, 11.9]",,Ground Pass,,7.891768,,,,,Thomas Delaney,,,,,Recovery,1,Regular Play,Yussuf Yurary Poulsen,5536.0,Center Forward,17,Denmark,776,['120c9beb-bb97-424f-9da1-8dfd209c6c1e'],23,,,,,,,,,,,,,,,Denmark,00:03:23.930,Pass,,57.2,13.1,49.4,11.9,,,
,,,,,,,,,,,,,,,,3.893148,,,,,,,,,,,,,d797a44b-37ec-445a-b10a-cfa4e790d254,122,,,"[49.7, 12.8]",3788757,3,,,,1.9521927,,Right Foot,,,,"[26.4, 70.9]",,High Pass,,62.597923,,,,,Daniel Wass,,True,,,,1,Regular Play,Thomas Delaney,5527.0,Left Defensive Midfield,17,Denmark,776,['df9794d7-7c8a-42ec-83e9-b90c48592040'],25,,,,,,,,,,,,,,,Denmark,00:03:25.744,Pass,,49.7,12.8,26.4,70.9,,,
,,,,,,,,,,,,,,,,1.260349,,,,,,,,,,,,,f7f2ef04-457d-44df-a97d-7e87b8eb570e,126,,,"[29.6, 73.9]",3788757,3,,,,-1.6848822,,Right Foot,,,,"[28.5, 64.3]",,Ground Pass,,9.662815,,,,,Pierre-Emile Højbjerg,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Wing Back,17,Denmark,776,"['7607a36c-2694-44df-82a2-77e74bca6567', 'f312217c-5581-4706-be7c-d2fde1375342']",37,,,,,,,,,,,,,,,Denmark,00:03:37.719,Pass,True,29.6,73.9,28.5,64.3,,,
,,,,,,,,,,,,,,,,1.381725,,,,,,,,,,,,,f602dcc4-a162-4276-a1c5-810262729f0f,129,,,"[29.4, 65.4]",3788757,3,,,,-3.0023134,,Left Foot,,,,"[18.7, 63.9]",,Ground Pass,,10.804628,,,,,Andreas Christensen,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,17,Denmark,776,['4104c188-066d-41b8-9419-26ca0914b184'],39,,,,,,,,,,,,,,,Denmark,00:03:39.772,Pass,,29.4,65.4,18.7,63.9,,,
,,,,,,,,,,,,,,,,1.654133,,,,,,,,,,,,,4f21fa48-34eb-423c-bdc6-75e21f320538,132,,,"[17.8, 61.1]",3788757,3,,,,-2.0257485,,Right Foot,,,,"[6.5, 38.0]",,Ground Pass,,25.715754,,,,,Kasper Schmeichel,,,,,,1,Regular Play,Andreas Christensen,3959.0,Right Center Back,17,Denmark,776,['65d2d326-c721-408a-a5c9-523535c6de20'],42,,,,,,,,,,,,,,,Denmark,00:03:42.162,Pass,,17.8,61.1,6.5,38.0,,,
,,,,,,,,,,,,,,,,1.78986,,,,,,,,,,,,,61e24cd7-0b62-4aa3-b7b0-f96a54604dce,135,,,"[7.8, 36.3]",3788757,3,,,,-1.2153108,,Right Foot,,,,"[14.0, 19.6]",,Ground Pass,,17.813759,,,,,Jannik Vestergaard,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,17,Denmark,776,['12e0233f-ddee-48ac-96e4-dad93ec0b424'],48,,,,,,,,,,,,,,,Denmark,00:03:48.005,Pass,,7.8,36.3,14.0,19.6,,,
,,,,,,,,,,,,,,,,1.649097,,,,,,,,,,,,,b2c50ba8-490a-4f65-a1a7-ed34a63ef8fa,138,,,"[14.0, 19.6]",3788757,3,,,,-0.8812573,,Right Foot,,,,"[28.1, 2.5]",,Ground Pass,,22.163483,,,,,Joakim Mæhle,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,17,Denmark,776,['c55c7c15-95e8-42cb-8063-b593329116d0'],50,,,,,,,,,,,,,,,Denmark,00:03:50.275,Pass,,14.0,19.6,28.1,2.5,,,
,,,,,,,,,,,,,,,,1.139921,,,,,,,,,,,,,bedb1aa6-c4dc-4e8d-93ac-63ed647a12b8,141,,,"[39.4, 2.1]",3788757,3,,,,0.3118499,,Right Foot,,,,"[54.6, 7.0]",,Low Pass,,15.970284,,,,,Mikkel Damsgaard,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,17,Denmark,776,['8c94a715-4431-41ff-9a38-6c50d6457a3d'],54,,,,,,,,,,,,,,,Denmark,00:03:54.018,Pass,,39.4,2.1,54.6,7.0,,,
,,,,,,,,,,,,,,,,2.066615,,,,,,,,,,,,,a6bfd1d2-19d0-4907-b86e-9d3924e67c2e,146,,,"[55.0, 25.8]",3788757,4,,,,1.9337753,,Right Foot,,,,"[47.1, 46.6]",,Ground Pass,,22.24972,,,,,Andreas Christensen,,,,,,1,Regular Play,Mikkel Damsgaard,24443.0,Left Attacking Midfield,17,Denmark,776,['bff81138-c2c6-4fab-801c-b96875211273'],1,,,,,,,,,,,,,,,Denmark,00:04:01.183,Pass,,55.0,25.8,47.1,46.6,,,
,,,,,,,,,,,,,,,,1.701837,,,,,,,,,,,,,9a777bbe-819c-4821-9584-2522db55599a,149,,,"[49.5, 52.1]",3788757,4,,,,-0.013792229,,Right Foot,,,,"[64.0, 51.9]",,Ground Pass,,14.501379,,,,,Pierre-Emile Højbjerg,,,,,,1,Regular Play,Andreas Christensen,3959.0,Right Center Back,17,Denmark,776,['0fd26f0e-6530-46ec-a59a-1c478552f058'],3,,,,,,,,,,,,,,,Denmark,00:04:03.318,Pass,,49.5,52.1,64.0,51.9,,,
,,,,,,,,,,,,,,,,0.99522,,,,,,,,,,,,,cbed2c7c-9b0d-4459-8650-9743d153ad58,152,,,"[64.2, 52.1]",3788757,4,,,,1.9244362,,Right Foot,,,,"[56.3, 73.5]",,Ground Pass,,22.81162,,,,,Daniel Wass,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,17,Denmark,776,['d0a2e757-1fa6-4702-ae2f-6ca1cc093862'],5,,,,,,,,,,,,,,,Denmark,00:04:05.060,Pass,,64.2,52.1,56.3,73.5,,,
,,,,,,,,,,,,,,,,2.285894,,,,,,,,,,,,,5c323c23-d0a1-4598-a346-515629ab0550,155,,,"[56.3, 73.5]",3788757,4,,,,-0.79525006,,Right Foot,,,,"[76.4, 53.0]",,Low Pass,,28.709929,,,,,Martin Braithwaite Christensen,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Wing Back,17,Denmark,776,['482f233a-d6e8-4c81-a543-64505aba19c7'],6,,,,,,,,,,,,,,,Denmark,00:04:06.402,Pass,,56.3,73.5,76.4,53.0,,,
,,,,,,,,,,,,,,,,2.44934,,,,,,,,,,,,,3e3a0242-92dc-4443-9efa-fbabc0fb934a,158,,,"[76.4, 53.2]",3788757,4,,,,1.2490457,,Right Foot,,,,"[83.9, 75.7]",,Low Pass,,23.717083,,,,,Pierre-Emile Højbjerg,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Right Attacking Midfield,17,Denmark,776,['894482a9-027a-46fe-a5c9-bf8be944a540'],8,,,,,,,,,,,,,,,Denmark,00:04:08.728,Pass,,76.4,53.2,83.9,75.7,,,
,,,,,,,,,,,,,,,,2.799124,,,,,,,,,,,,,34ee4498-fb55-4929-b279-60c3e27f62a4,161,,,"[98.2, 73.5]",3788757,4,,,,-1.6461998,,Right Foot,,,,"[94.4, 23.2]",,Low Pass,,50.443333,,,,,Joakim Mæhle,,True,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,17,Denmark,776,['97cd6b9d-db3b-4e52-8bb5-50928029dc77'],13,,,,,,,,,,,,,,,Denmark,00:04:13.231,Pass,,98.2,73.5,94.4,23.2,,,
,,,,,,,,,,,,,,,,1.221009,,,,,,,,,,,,,15d860e0-4ca5-447f-9624-d1a951dd0834,176,,,"[19.3, 40.2]",3788757,4,,,,0.008129902,,Left Foot,,,,"[43.9, 40.4]",,Ground Pass,,24.600813,,,Incomplete,,Romelu Lukaku Menama,,,,,Recovery,1,Regular Play,Youri Tielemans,2954.0,Left Defensive Midfield,17,Denmark,776,"['3a917b4f-305e-434f-ba4b-9aab721d5527', '708b890c-dd37-483e-81a7-8b7577a404b2']",24,,,,,,,,,,,,,,,Belgium,00:04:24.941,Pass,,19.3,40.2,43.9,40.4,,,
,,,,,,,,,,,,,,,,1.434702,,,,,,,,,,,,,9fa3f6af-1978-4191-857f-f210f7169b90,184,,,"[113.9, 54.1]",3788757,4,,,,-1.8555268,1b1aec66-4a5b-43e3-a3b0-ffb5dba22c71,Right Foot,True,,,"[111.5, 45.9]",,Ground Pass,,8.5440035,,,,,Martin Braithwaite Christensen,True,,,,,1,Regular Play,Mikkel Damsgaard,24443.0,Left Attacking Midfield,17,Denmark,776,"['00dad188-9aea-48d3-8168-032012a76a5a', '859a7811-5170-4b37-a82a-f03957312347']",32,,,,,,,,,,,,,,,Denmark,00:04:32.851,Pass,True,113.9,54.1,111.5,45.9,,,
,,,,,,,,,,,,,,,,1.282692,,,,,,,,,,,,,f9f5524c-ae5f-4492-9e85-0a902675d931,190,,,"[7.0, 44.1]",3788757,4,,,,1.4337301,,Left Foot,,,,"[8.2, 52.8]",,Ground Pass,,8.782369,,,,,Jason Denayer,,,,,Goal Kick,1,From Goal Kick,Thibaut Courtois,3509.0,Goalkeeper,18,Belgium,782,['f52f9844-19c9-45a1-99cc-82276d62ba90'],55,,,,,,,,,,,,,,,Belgium,00:04:55.066,Pass,,7.0,44.1,8.2,52.8,,,
,,,,,,,,,,,,,,,,1.903889,,,,,,,,,,,,,5e7949aa-e1fd-4545-875c-0ee53203465b,193,,,"[8.6, 57.3]",3788757,4,,,,0.9662572,,Right Foot,,,,"[22.9, 78.0]",,Ground Pass,,25.159094,,,,,Toby Alderweireld,,,,,,1,From Goal Kick,Jason Denayer,13116.0,Center Back,18,Belgium,782,['02eb0997-aec5-44ad-a1de-a77071b82431'],57,,,,,,,,,,,,,,,Belgium,00:04:57.354,Pass,,8.6,57.3,22.9,78.0,,,
,,,,,,,,,,,,,,,,2.429954,,,,,,,,,,,,,8001b6d8-cd95-4d11-b019-5f7c775533a5,196,,,"[24.6, 75.9]",3788757,5,,,,-0.62254727,,Right Foot,,,,"[65.7, 46.4]",,High Pass,,50.591106,,,Incomplete,,Yannick Ferreira Carrasco,,,,,,1,From Goal Kick,Toby Alderweireld,20005.0,Right Center Back,18,Belgium,782,"['76802049-966b-4b8f-a220-a1789e45943c', 'f8d2b2c1-bdb8-40ba-a899-da5b06047dbe']",1,,,,,,,,,,,,,,,Belgium,00:05:01.365,Pass,,24.6,75.9,65.7,46.4,,,
,,,,,,,,,,,,,,,,1.278737,,,,,,,,,,,,,b928aa6e-02ae-4522-b8f2-0ca894a89123,200,,,"[56.5, 36.1]",3788757,5,,,,1.670465,,Right Foot,,,,"[55.2, 49.1]",,Ground Pass,,13.064838,,,,,Daniel Wass,,,,,,1,Regular Play,Andreas Christensen,3959.0,Right Center Back,19,Denmark,776,['aa7c2dae-20e6-4d0c-968b-4824ad029e4d'],4,,,,,,,,,,,,,,,Denmark,00:05:04.834,Pass,,56.5,36.1,55.2,49.1,,,
,,,,,,,,,,,,,,,,1.61135,,,,,,,,,,,,,744eb3b5-a633-41f9-b99b-380b5ce4c98d,203,,,"[54.8, 51.1]",3788757,5,,,,-1.5497468,,Right Foot,,,,"[55.0, 41.6]",,Ground Pass,,9.502105,,,,,Andreas Christensen,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Wing Back,19,Denmark,776,['4a19363b-bf33-4569-a048-63d0cafb0bfe'],6,,,,,,,,,,,,,,,Denmark,00:05:06.204,Pass,,54.8,51.1,55.0,41.6,,,
,,,,,,,,,,,,,,,,1.123973,,,,,,,,,,,,,e0fd6c4a-6f2e-4e88-b8e0-cc52e625b297,206,,,"[55.5, 41.9]",3788757,5,,,,-0.21406068,,Right Foot,,,,"[64.7, 39.9]",,Ground Pass,,9.414882,,,,,Pierre-Emile Højbjerg,,,,,,1,Regular Play,Andreas Christensen,3959.0,Right Center Back,19,Denmark,776,['69725b28-e2de-4a31-8e40-35adfa4aa73f'],8,,,,,,,,,,,,,,,Denmark,00:05:08.000,Pass,,55.5,41.9,64.7,39.9,,,
,,,,,,,,,,,,,,,,0.579983,,,,,,,,,,,,,2f760d82-0020-4470-bec5-f181691bf40c,208,,,"[64.7, 39.9]",3788757,5,,,,-3.1213934,,Right Foot,,,,"[54.8, 39.7]",,Ground Pass,,9.90202,,,,,Andreas Christensen,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,19,Denmark,776,['678e5206-796c-4cd8-be6b-33acb2947ecb'],9,,,,,,,,,,,,,,,Denmark,00:05:09.124,Pass,,64.7,39.9,54.8,39.7,,,
,,,,,,,,,,,,,,,,0.995086,,,,,,,,,,,,,3e88b98d-aa51-413a-8b7c-7c555110f524,211,,,"[55.2, 42.7]",3788757,5,,,,1.7256167,,Right Foot,,,,"[52.5, 60.0]",,Ground Pass,,17.509426,,,,,Daniel Wass,,,,,,1,Regular Play,Andreas Christensen,3959.0,Right Center Back,19,Denmark,776,['40540717-8c11-4de3-98da-ac8355e484f6'],10,,,,,,,,,,,,,,,Denmark,00:05:10.151,Pass,,55.2,42.7,52.5,60.0,,,
,,,,,,,,,,,,,,,,1.14292,,,,,,,,,,,,,0b526b1a-a942-4e89-843b-6b55d6ba8f1e,214,,,"[52.5, 60.0]",3788757,5,,,,-1.833791,,Right Foot,,,,"[49.7, 49.6]",,Ground Pass,,10.770329,,,,,Andreas Christensen,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Wing Back,19,Denmark,776,['280c0a8f-1500-47d4-8203-53327e251261'],11,,,,,,,,,,,,,,,Denmark,00:05:11.186,Pass,,52.5,60.0,49.7,49.6,,,
,,,,,,,,,,,,,,,,1.264345,,,,,,,,,,,,,e8d63dae-a5bf-478a-8770-5fbed1bdb9d4,217,,,"[45.6, 47.2]",3788757,5,,,,-0.91950893,,Right Foot,,,,"[56.5, 32.9]",,Ground Pass,,17.980545,,,,,Pierre-Emile Højbjerg,,,,,,1,Regular Play,Andreas Christensen,3959.0,Right Center Back,19,Denmark,776,['f254de6d-fac0-409d-9f2a-2c79840094e9'],16,,,,,,,,,,,,,,,Denmark,00:05:16.160,Pass,,45.6,47.2,56.5,32.9,,,
,,,,,,,,,,,,,,,,0.705214,,,,,,,,,,,,,8a6da1c3-738e-48b8-b196-b4e21eff0e80,221,,,"[56.5, 34.8]",3788757,5,,,,0.27829966,,Right Foot,,,,"[64.9, 37.2]",,Ground Pass,,8.736132,,,,,Thomas Delaney,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,19,Denmark,776,"['10a5e1b3-a9fc-4820-9b8d-654b460ab138', '77e1744c-70f5-426b-9f4d-7b9661244928']",17,,,,,,,,,,,,,,,Denmark,00:05:17.824,Pass,True,56.5,34.8,64.9,37.2,,,
,,,,,,,,,,,,,,,,1.572406,,,,,,,,,,,,,ce9fb8a8-4206-4af8-991d-78c219294ceb,228,,,"[64.2, 36.7]",3788757,5,,,,-1.2615229,,Left Foot,,,,"[69.6, 19.8]",,Ground Pass,,17.741758,,,,,Mikkel Damsgaard,,,,,,1,Regular Play,Thomas Delaney,5527.0,Left Defensive Midfield,19,Denmark,776,"['537d9189-cca4-4495-adba-9c5c7b1d40e9', 'c2029d8b-d30c-4a3b-aba2-c98db966bc6b']",19,,,,,,,,,,,,,,,Denmark,00:05:19.107,Pass,True,64.2,36.7,69.6,19.8,,,
,,,,,,,,,,,,,,,,2.388825,,,,,,,,,,,,,9242de75-bcfb-42ef-b8e0-ad0d73ba46e6,231,,,"[78.6, 19.2]",3788757,5,,,,-0.6489956,,Right Foot,,,,"[98.9, 3.8]",,Ground Pass,,25.480385,,,,,Joakim Mæhle,,,,,,1,Regular Play,Mikkel Damsgaard,24443.0,Left Attacking Midfield,19,Denmark,776,['92d665ce-9845-47b3-af64-36c421285f4b'],22,,,,,,,,,,,,,,,Denmark,00:05:22.455,Pass,,78.6,19.2,98.9,3.8,,,
,,,,,,,,,,,,,,,,1.794851,,,,,,,,,,,,,3df8b22f-ccf7-4b5b-a8f8-4d1ba4a9b14b,234,,,"[107.0, 20.7]",3788757,5,,,,1.3338246,b2912dc4-9ae8-43c0-b9d1-278f2eb35a47,Right Foot,True,,,"[113.4, 47.2]",,High Pass,,27.261879,,,,,Daniel Wass,True,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,19,Denmark,776,['72f8da81-311e-412f-9b81-8dc869e7832b'],27,,,,,,,,,,,,,,,Denmark,00:05:27.842,Pass,,107.0,20.7,113.4,47.2,,,
,,,,,,,,,,,,,,,,2.417835,,,,,,,,,,,,,db745ee6-b581-45fa-beda-a074515ddc19,238,,,"[6.9, 38.9]",3788757,5,,,,-1.0133653,,Keeper Arm,,,,"[26.1, 8.1]",,High Pass,,36.294353,,,,,Thorgan Hazard,,,,,,1,From Keeper,Thibaut Courtois,3509.0,Goalkeeper,20,Belgium,782,['11e40256-156c-4a2f-a23f-06d8fa667940'],33,,,,,,,,,,,,,,,Belgium,00:05:33.061,Pass,,6.9,38.9,26.1,8.1,,,
,,,,,,,,,,,,,,,,2.093906,,,,,,,,,,,,,42b8058c-6ff3-411a-b83e-71aa755de595,242,,,"[76.2, 80.0]",3788757,5,,,,-2.805573,,,,,,"[49.0, 70.5]",,Low Pass,,28.811283,,,,,Andreas Christensen,,,,,Throw-in,1,From Throw In,Daniel Wass,6797.0,Right Wing Back,21,Denmark,776,['10c6d3f9-22a2-47dc-8219-7bdf09a94073'],56,,,,,,,,,,,,,,,Denmark,00:05:56.480,Pass,,76.2,80.0,49.0,70.5,,,
,,,,,,,,,,,,,,,,1.479455,,,,,,,,,,,,,f3e61416-60e5-420a-822c-a4f824909a00,245,,,"[48.6, 69.0]",3788757,5,,,,-2.371578,,Right Foot,,,,"[35.4, 56.2]",,Ground Pass,,18.386951,,,,,Simon Thorup Kjær,,,,,,1,From Throw In,Andreas Christensen,3959.0,Right Center Back,21,Denmark,776,['dba26ba8-f42b-4022-bbc1-0124b92c3964'],58,,,,,,,,,,,,,,,Denmark,00:05:58.906,Pass,,48.6,69.0,35.4,56.2,,,
,,,,,,,,,,,,,,,,4.937754,,,,,,,,,,,,,6468ac50-31dd-4a03-ae77-7042aa4a97e7,248,,,"[38.3, 58.1]",3788757,6,,,,-0.2215288,,Right Foot,,,,"[104.9, 43.1]",,High Pass,,68.268295,,,Incomplete,,Yussuf Yurary Poulsen,,,,,,1,From Throw In,Simon Thorup Kjær,5534.0,Center Back,21,Denmark,776,"['5f83b763-c0fe-4afc-b02a-665b75d8870d', 'a0540cc4-bf33-44f6-89f4-3810c8c23581']",1,,,,,,,,,,,,,,,Denmark,00:06:01.118,Pass,,38.3,58.1,104.9,43.1,,,
,,,,,,,,,,,,,,,,1.289757,,,,,,,,,,,,,a0540cc4-bf33-44f6-89f4-3810c8c23581,250,,,"[15.2, 37.0]",3788757,6,,,,-0.40094963,,Right Foot,,,,"[24.4, 33.1]",,Ground Pass,,9.992497,,,,,Jason Denayer,,,,,Recovery,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,22,Belgium,782,"['6468ac50-31dd-4a03-ae77-7042aa4a97e7', '86ffa85b-c4fc-43b8-9cb1-b440ebc649b2']",6,,,,,,,,,,,,,,,Belgium,00:06:06.056,Pass,,15.2,37.0,24.4,33.1,,,
,,,,,,,,,,,,,,,,1.140501,,,,,,,,,,,,,07f7e50f-43fd-4671-91ab-333f7d8b7fd9,253,,,"[24.4, 33.1]",3788757,6,,,,1.3003602,,Right Foot,,,,"[27.2, 43.2]",,Ground Pass,,10.480935,,,,,Toby Alderweireld,,,,,,1,Regular Play,Jason Denayer,13116.0,Center Back,22,Belgium,782,['74a32b54-f963-4b42-952e-cd2c55e9bc3d'],7,,,,,,,,,,,,,,,Belgium,00:06:07.675,Pass,,24.4,33.1,27.2,43.2,,,
,,,,,,,,,,,,,,,,0.825482,,,,,,,,,,,,,b660cec6-565d-4e39-9f04-0f18ee27cde2,256,,,"[28.9, 42.9]",3788757,6,,,,0.11065722,,Right Foot,,,,"[37.0, 43.8]",,Ground Pass,,8.149847,,,,,Leander Dendoncker,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,22,Belgium,782,['2e16eb17-0381-4535-b8ec-646a10c6e260'],10,,,,,,,,,,,,,,,Belgium,00:06:10.554,Pass,,28.9,42.9,37.0,43.8,,,
,,,,,,,,,,,,,,,,1.410445,,,,,,,,,,,,,55afd15b-7b17-4e69-ab9f-322d1c5d32b6,260,,,"[36.2, 42.7]",3788757,6,,,,-2.3098142,,Left Foot,,,,"[24.9, 30.3]",,Ground Pass,,16.776472,,,,,Jason Denayer,,,,,,1,Regular Play,Leander Dendoncker,6331.0,Right Defensive Midfield,22,Belgium,782,"['123f3a42-e37b-466f-8a5d-59e517ce8b22', 'e28dfb32-7b4f-4eb4-a406-169de47d62a8']",12,,,,,,,,,,,,,,,Belgium,00:06:12.153,Pass,True,36.2,42.7,24.9,30.3,,,
