bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,729f0d68-ccf0-4ced-ab2e-b1521ddd2cc9,4288,,,"[35.7, 71.3]",3794686,108,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Luka Modrić,5463.0,Right Center Midfield,226,Croatia,785,['6a75d989-e484-4a93-aee8-4d1fe3d01ecc'],21,,,,,,,,,,,,,,,,,Croatia,00:03:21.338,Dispossessed,True,35.7,71.3,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,37a55def-34a2-42c7-9625-88bd615688ca,4393,,,"[95.5, 56.9]",3794686,110,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Luka Modrić,5463.0,Right Center Midfield,231,Spain,772,['5f49d02e-3dca-4ea5-b524-560b92c0be2a'],38,,,,,,,,,,,,,,,,,Croatia,00:05:38.925,Dispossessed,True,95.5,56.9,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0a6f6158-91c8-43a2-9a9c-5d2b5cf7d056,4570,,,"[80.5, 22.7]",3794686,114,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Andrej Kramarić,5460.0,Center Forward,233,Croatia,785,['af68bd6d-e5d2-4933-a9ec-b29d8cc7182c'],11,,,,,,,,,,,,,,,,,Croatia,00:09:11.967,Dispossessed,True,80.5,22.7,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,74097da1-9832-4442-be94-ad4337ee789d,4700,,,"[59.9, 5.3]",3794686,117,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Fabián Ruiz Peña,6655.0,Right Center Midfield,236,Spain,772,['0b8f4617-1b6c-4fcb-a61b-8580e6595678'],29,,,,,,,,,,,,,,,,,Spain,00:12:29.866,Dispossessed,True,59.9,5.3,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,52ade056-6211-46c3-80fb-ba609e18855f,207,,,"[37.7, 23.5]",3794686,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,10,Spain,772,"['5ef1d015-1743-4794-99ff-d5003e561e72', 'b8df66bc-b63e-4fed-983f-32893ec05a45']",27,,,,,,,,,,,,,,,,,Croatia,00:04:27.254,Foul Committed,,37.7,23.5,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,04377f46-0cdf-45cd-994c-413d45d1f7a8,341,,,"[29.5, 18.9]",3794686,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ante Rebić,5465.0,Left Wing,14,Spain,772,['c384e972-0278-4541-b10f-cd6159b09181'],5,,,,,,,,,,,,,,,,,Croatia,00:08:05.809,Foul Committed,,29.5,18.9,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,133a6254-df36-4856-bff8-2f4884877838,400,,,"[45.1, 59.0]",3794686,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric García Martret,31953.0,Right Center Back,18,Spain,772,['1c805748-0110-45a5-ae68-ecd54f8a5820'],49,,,,,,,,,,,,,,,,,Spain,00:09:49.872,Foul Committed,,45.1,59.0,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,83c16dcb-6cf5-4582-9b2f-c2d3a87cd7f8,426,,,"[70.0, 5.0]",3794686,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Back,20,Spain,772,"['2e75ca30-bf0c-4c18-88e7-b077cc5a33a7', '910c034f-93af-41ca-a4ae-c13d98d35289']",0,,,,,,,,,,,,,,,,,Croatia,00:11:00.131,Foul Committed,,70.0,5.0,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,911923ec-014f-47d3-a7b5-a64743aaa351,513,,,"[40.3, 38.8]",3794686,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,24,Spain,772,['fc992f89-02ab-4a6d-9108-3eec76ee6c58'],17,,,,,,,,,,,,,,,,,Croatia,00:13:17.554,Foul Committed,,40.3,38.8,,,,,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,f976f583-0142-4ecb-86ef-bc38887c5470,850,,,"[75.8, 24.8]",3794686,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,39,Spain,772,['cf4f3a2f-93fb-4f1e-8d0f-04c1532a6aa0'],50,,,,,,,,,,,,,,,,,Croatia,00:20:50.898,Foul Committed,,75.8,24.8,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a6cddb8c-5fb2-4c33-bbec-80dccf9b13eb,943,,,"[47.5, 51.6]",3794686,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,42,Spain,772,['3c52232b-61e0-4e87-92df-5e7dfdfe4532'],47,,,,,,,,,,,,,,,,,Croatia,00:22:47.045,Foul Committed,,47.5,51.6,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,,,4dbc2093-3993-447c-8548-e765d0f69c54,1156,,,"[112.8, 10.9]",3794686,27,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ante Rebić,5465.0,Left Wing,54,Croatia,785,['4dce5933-9838-4d8d-92b1-b8362a339599'],38,,,,,,,,,,,,,,,,,Croatia,00:27:38.057,Foul Committed,,112.8,10.9,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,93bf028c-e5a4-4656-b6d2-d37798b8089a,1169,,,"[64.2, 27.9]",3794686,28,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ante Rebić,5465.0,Left Wing,55,Spain,772,"['90ca2eb3-6a87-47c3-b550-748ce144e2ef', '9811b378-af62-4753-8621-5f40c6a5c308']",7,,,,,,,,,,,,,,,,,Croatia,00:28:07.646,Foul Committed,,64.2,27.9,,,,,
,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,f2b5d223-f69d-42bf-a3c7-fdd418bfa2e1,1204,,,"[67.0, 61.3]",3794686,28,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,57,Croatia,785,"['83ac6fa6-0739-418c-a996-1e48b384445d', 'fe3bb3ad-e27b-4cd7-ae8a-c30868e9a33d']",48,,,,,,,,,,,,,,,,,Spain,00:28:48.957,Foul Committed,,67.0,61.3,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,64064de7-3d74-44fe-ad2e-c0550410268c,1322,,,"[112.6, 32.5]",3794686,31,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,César Azpilicueta Tanco,3957.0,Right Back,60,Spain,772,['170447dd-c3e7-4c62-8751-e24635fa32f5'],14,,,,,,,,,,,,,,,,,Spain,00:31:14.889,Foul Committed,,112.6,32.5,,,,,
,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,f2002ef1-4139-46fa-a5e0-919a7ce1930d,1356,,,"[85.6, 56.4]",3794686,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,62,Spain,772,"['216c7ba1-14a8-498a-9e46-9f8d457bb686', '3a963f0e-3552-493f-89fd-ac487b8c7536']",31,,,,,,,,,,,,,,,,,Spain,00:32:31.053,Foul Committed,,85.6,56.4,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,facfd55c-b1a0-427e-bdf9-70b9c6ca78dd,1425,,,"[83.7, 2.8]",3794686,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,68,Croatia,785,['21a99437-9064-4a54-8b7e-7304cdbffcf5'],51,,,,,,,,,,,,,,,,,Spain,00:34:51.058,Foul Committed,,83.7,2.8,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,60b3db10-5f09-4de4-bbea-c7163867b686,1597,,,"[42.8, 44.3]",3794686,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bruno Petković,7693.0,Center Forward,75,Spain,772,['250daba3-cb5c-48ac-b672-f8c77042d5d6'],3,,,,,,,,,,,,,,,,,Croatia,00:40:03.774,Foul Committed,,42.8,44.3,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7bbf1660-71a0-42af-80dc-b776dfd1ef23,1692,,,"[49.2, 48.8]",3794686,42,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jorge Resurrección Merodio,5199.0,Right Center Midfield,80,Croatia,785,['ada6144d-7543-424f-a39a-53fdc8ccdabd'],49,,,,,,,,,,,,,,,,,Spain,00:42:49.431,Foul Committed,,49.2,48.8,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,299bfbb5-27c2-4eb0-9265-ff6a5f2ef3b4,1805,,,"[66.8, 5.0]",3794686,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ferrán Torres García,6748.0,Right Wing,85,Croatia,785,['c44ee961-41c2-4d66-b9ae-2176a5c9cb6b'],43,,,,,,,,,,,,,,,,,Spain,00:44:43.401,Foul Committed,,66.8,5.0,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8b158523-0526-499a-a340-c14df77f2e5c,1830,,,"[76.7, 76.2]",3794686,45,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Domagoj Vida,5468.0,Right Center Back,87,Spain,772,"['4c415396-49fb-4d45-b064-7d67a77d6a39', 'f5db8422-5e98-4860-8b4d-2e01f4243d8e']",15,,,,,,,,,,,,,,,,,Croatia,00:45:15.305,Foul Committed,,76.7,76.2,,,,,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,af8a8a3d-28fe-4fb1-b223-4e215da379d0,1960,,,"[37.9, 24.9]",3794686,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joško Gvardiol,33018.0,Left Back,94,Spain,772,['0689e772-fef7-4c4e-802e-9e446bbf3aad'],35,,,,,,,,,,,,,,,,,Croatia,00:01:35.105,Foul Committed,,37.9,24.9,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,783ac2ee-34fa-41b0-b2dc-1818d1846e51,2151,,,"[49.0, 4.4]",3794686,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joško Gvardiol,33018.0,Left Back,101,Spain,772,['021d27f6-0149-49ac-ab80-62d49b4f8c51'],34,,,,,,,,,,,,,,,,,Croatia,00:05:34.282,Foul Committed,,49.0,4.4,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f59cfc87-b281-4967-802a-f44755f3891b,2250,,,"[73.0, 24.9]",3794686,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Duje Ćaleta-Car,6307.0,Left Center Back,104,Spain,772,['970eef17-16d1-4f07-9063-bc6a02c4b71e'],54,,,,,,,,,,,,,,,,,Croatia,00:07:54.158,Foul Committed,,73.0,24.9,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,19814e88-1e99-42b9-a7e3-23eb851c1623,2367,,,"[62.8, 45.4]",3794686,57,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,111,Croatia,785,"['70c80b96-ea48-4864-a87f-b2d2d50f8e2a', 'b0ced877-b5bf-483c-8241-9643e9409be3']",33,,,,,,,,,,,,,,,,,Spain,00:12:33.603,Foul Committed,,62.8,45.4,,,,,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,e0206bfc-4bc3-4a61-84bd-6ade288d1f11,2515,,,"[61.9, 53.9]",3794686,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,121,Spain,772,['08fac662-1691-4861-b2d5-c8e7e3e775a7'],12,,,,,,,,,,,,,,,,,Croatia,00:17:12.630,Foul Committed,,61.9,53.9,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2b92142a-dd30-4240-88c7-86e38d9b2573,2885,,,"[29.8, 13.5]",3794686,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcelo Brozović,5469.0,Center Defensive Midfield,141,Spain,772,['dd4652ae-84a2-45a9-ac58-d7d25c190bfc'],4,,,,,,,,,,,,,,,,,Croatia,00:25:04.264,Foul Committed,,29.8,13.5,,,,,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,75a60c67-98e8-4a8a-b5a9-93ac2c45dba2,2917,,,"[107.1, 22.7]",3794686,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mislav Oršić,16527.0,Left Wing,144,Spain,772,"['062a18ad-6188-427a-896d-c9ba5b6ed0e0', '9796de6f-c67e-487d-b814-9e09fe89a31f']",10,,,,,,,,,,,,,,,,,Croatia,00:27:10.174,Foul Committed,,107.1,22.7,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ebe8d567-17d8-4f33-8a5b-89d9f528076c,3014,,,"[76.1, 72.2]",3794686,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Brekalo,8946.0,Right Back,147,Spain,772,['c2fb6ca4-c1a3-4de3-8bc9-6adef1257fc6'],58,,,,,,,,,,,,,,,,,Croatia,00:29:58.669,Foul Committed,,76.1,72.2,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ec7cb652-798d-4ff9-825d-ae454a15e691,3037,,,"[49.5, 75.5]",3794686,78,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,149,Croatia,785,['60264c56-7fa6-41f5-ac3c-9afd5b71ff3f'],5,,,,,,,,,,,,,,,,,Spain,00:33:05.637,Foul Committed,,49.5,75.5,,,,,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,c6af525c-acf9-48bb-9acd-d9afa270b2a0,3074,,,"[18.9, 70.2]",3794686,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Domagoj Vida,5468.0,Right Center Back,151,Spain,772,['380927f8-e472-47d7-aeb9-12866d7ab590'],15,,,,,,,,,,,,,,,,,Croatia,00:34:15.922,Foul Committed,,18.9,70.2,,,,,
,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,27ac7b40-0ad4-4270-9c3a-c53d8ac0c3d9,3115,,,"[43.8, 57.2]",3794686,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Domagoj Vida,5468.0,Right Center Back,154,Spain,772,['8fd7bff0-6aee-41d8-8e29-4e05481e01e1'],37,,,,,,,,,,,,,,,,,Croatia,00:35:37.075,Foul Committed,,43.8,57.2,,,,,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,76238d0c-d108-4b8e-b99d-580c999df3ec,3207,,,"[85.5, 23.6]",3794686,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ante Budimir,8654.0,Left Center Midfield,159,Spain,772,['31d225b5-0337-421c-b749-722f93ed6b7d'],27,,,,,,,,,,,,,,,,,Croatia,00:37:27.839,Foul Committed,,85.5,23.6,,,,,
,,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,49ecbf5c-3acb-4ac0-b93a-613737da08c5,3211,,,"[55.4, 20.1]",3794686,82,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Duje Ćaleta-Car,6307.0,Left Center Back,160,Spain,772,['754e7df8-bd4c-4d8f-b4fd-77207c5d056b'],56,,,,,,,,,,,,,,,,,Croatia,00:37:56.405,Foul Committed,,55.4,20.1,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c236447a-b313-4909-8346-b9090d0a05bd,3314,,,"[90.7, 60.4]",3794686,86,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ante Budimir,8654.0,Left Center Midfield,174,Spain,772,['9d914175-72d5-42da-a561-422d226f55b7'],46,,,,,,,,,,,,,,,,,Croatia,00:41:46.500,Foul Committed,,90.7,60.4,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,17b490d6-950d-49a0-8869-96154d31909c,3354,,,"[73.2, 15.5]",3794686,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Center Midfield,179,Croatia,785,"['e2e0cfc9-ff7d-4679-b16d-7f81f23dd57a', 'ff1480a1-1f6c-4f51-a6f4-3a1a21088d19']",9,,,,,,,,,,,,,,,,,Spain,00:44:09.211,Foul Committed,,73.2,15.5,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5fdbc47a-0bd1-4d9a-a72e-9706c84fe714,3561,,,"[66.8, 53.8]",3794686,91,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Fabián Ruiz Peña,6655.0,Right Center Midfield,193,Croatia,785,"['7792407f-4997-4b19-b3d2-bedeabbd4a7e', '98113b86-9d83-4f84-be67-e680e857416d']",3,,,,,,,,,,,,,,,,,Spain,00:01:03.313,Foul Committed,,66.8,53.8,,,,,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,fd8729f3-d846-4442-a868-4f5cb5fd767e,3604,,,"[50.4, 68.9]",3794686,92,,,,,,,,,,,,,,,,,,,,,,,3,From Counter,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,196,Croatia,785,['f23afb04-ce55-43a7-b3d0-438c21ba2e75'],21,,,,,,,,,,,,,,,,,Spain,00:02:21.979,Foul Committed,,50.4,68.9,,,,,
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,2e00c8aa-cd70-47f2-9f62-9b92eb9eb3b8,3650,,,"[75.8, 64.6]",3794686,93,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Luka Modrić,5463.0,Right Center Midfield,198,Spain,772,['32b7d560-5e88-4f39-8c81-10c2d4787169'],31,,,,,,,,,,,,,,,,,Croatia,00:03:31.139,Foul Committed,,75.8,64.6,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a4e3bd16-6146-4f3f-8c02-3f6eafde2ebe,3771,,,"[72.9, 61.3]",3794686,96,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Josip Brekalo,8946.0,Right Back,203,Spain,772,['383b6d84-90e1-4f3e-8592-987d8d08d25d'],26,,,,,,,,,,,,,,,,,Croatia,00:06:26.042,Foul Committed,,72.9,61.3,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6f1bede8-2cd6-4fea-87ac-1d9c1ad23770,4349,,,"[69.5, 55.2]",3794686,109,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Domagoj Vida,5468.0,Right Center Back,228,Spain,772,['93d400d4-7c02-4bc5-a25f-b82e91decd5e'],29,,,,,,,,,,,,,,,,,Croatia,00:04:29.918,Foul Committed,,69.5,55.2,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,Handball,,,,,,,,,39292721-5778-43f4-9015-dcbce571ac34,4514,,,"[48.8, 70.9]",3794686,112,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Domagoj Vida,5468.0,Right Center Back,231,Spain,772,,48,,,,,,,,,,,,,,,,,Croatia,00:07:48.114,Foul Committed,,48.8,70.9,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bb04d6f3-3dbb-4184-800a-cc8404f4cfae,4658,,,"[47.5, 10.5]",3794686,116,,,,,,,,,,,,,,,,,,,,,,,4,From Corner,Duje Ćaleta-Car,6307.0,Left Center Back,235,Spain,772,['0f8be370-9c34-403a-a5c5-a8da558a69f4'],39,,,,,,,,,,,,,,,,,Croatia,00:11:39.819,Foul Committed,,47.5,10.5,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b8df66bc-b63e-4fed-983f-32893ec05a45,208,,,"[82.4, 56.6]",3794686,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro Borja Morata Martín,3477.0,Center Forward,10,Spain,772,['52ade056-6211-46c3-80fb-ba609e18855f'],27,,,,,,,,,,,,,,,,,Spain,00:04:27.254,Foul Won,True,82.4,56.6,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c384e972-0278-4541-b10f-cd6159b09181,342,,,"[90.6, 61.2]",3794686,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ferrán Torres García,6748.0,Right Wing,14,Spain,772,['04377f46-0cdf-45cd-994c-413d45d1f7a8'],5,,,,,,,,,,,,,,,,,Spain,00:08:05.809,Foul Won,True,90.6,61.2,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,1c805748-0110-45a5-ae68-ecd54f8a5820,401,,,"[75.0, 21.1]",3794686,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Petković,7693.0,Center Forward,18,Spain,772,"['133a6254-df36-4856-bff8-2f4884877838', '6faa1ae3-0203-4180-8b48-858503803f71']",49,,,,,,,,,,,,,,,,,Croatia,00:09:49.872,Foul Won,True,75.0,21.1,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,910c034f-93af-41ca-a4ae-c13d98d35289,427,,,"[50.1, 75.1]",3794686,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Right Center Midfield,20,Spain,772,['83c16dcb-6cf5-4582-9b2f-c2d3a87cd7f8'],0,,,,,,,,,,,,,,,,,Spain,00:11:00.131,Foul Won,True,50.1,75.1,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fc992f89-02ab-4a6d-9108-3eec76ee6c58,514,,,"[79.8, 41.3]",3794686,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,24,Spain,772,['911923ec-014f-47d3-a7b5-a64743aaa351'],17,,,,,,,,,,,,,,,,,Spain,00:13:17.554,Foul Won,True,79.8,41.3,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cf4f3a2f-93fb-4f1e-8d0f-04c1532a6aa0,851,,,"[44.3, 55.3]",3794686,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,39,Spain,772,['f976f583-0142-4ecb-86ef-bc38887c5470'],50,,,,,,,,,,,,,,,,,Spain,00:20:50.898,Foul Won,True,44.3,55.3,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,3c52232b-61e0-4e87-92df-5e7dfdfe4532,944,,,"[72.6, 28.5]",3794686,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,42,Spain,772,['a6cddb8c-5fb2-4c33-bbec-80dccf9b13eb'],47,,,,,,,,,,,,,,,,,Spain,00:22:47.045,Foul Won,True,72.6,28.5,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,4dce5933-9838-4d8d-92b1-b8362a339599,1157,,,"[7.3, 69.2]",3794686,27,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,54,Croatia,785,['4dbc2093-3993-447c-8548-e765d0f69c54'],38,,,,,,,,,,,,,,,,,Spain,00:27:38.057,Foul Won,,7.3,69.2,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9811b378-af62-4753-8621-5f40c6a5c308,1170,,,"[55.9, 52.2]",3794686,28,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jorge Resurrección Merodio,5199.0,Right Center Midfield,55,Spain,772,"['4fb1dd2a-4604-43c5-bc0a-43305815c525', '93bf028c-e5a4-4656-b6d2-d37798b8089a']",7,,,,,,,,,,,,,,,,,Spain,00:28:07.646,Foul Won,True,55.9,52.2,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,fe3bb3ad-e27b-4cd7-ae8a-c30868e9a33d,1205,,,"[53.1, 18.8]",3794686,28,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,57,Croatia,785,['f2b5d223-f69d-42bf-a3c7-fdd418bfa2e1'],48,,,,,,,,,,,,,,,,,Croatia,00:28:48.957,Foul Won,True,53.1,18.8,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,170447dd-c3e7-4c62-8751-e24635fa32f5,1323,,,"[7.5, 47.6]",3794686,31,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bruno Petković,7693.0,Center Forward,60,Spain,772,['64064de7-3d74-44fe-ad2e-c0550410268c'],14,,,,,,,,,,,,,,,,,Croatia,00:31:14.889,Foul Won,True,7.5,47.6,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,True,True,,,,,,,3a963f0e-3552-493f-89fd-ac487b8c7536,1357,,,"[34.5, 23.7]",3794686,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,62,Spain,772,"['9adfee3f-3b2b-40ae-8aab-e8c3e41328c6', 'd2e3a3e0-9627-4855-8986-fff3ac192996', 'f2002ef1-4139-46fa-a5e0-919a7ce1930d']",31,,,,,,,,,,,,,,,,,Croatia,00:32:31.053,Foul Won,True,34.5,23.7,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,21a99437-9064-4a54-8b7e-7304cdbffcf5,1426,,,"[36.4, 77.3]",3794686,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Juranović,29163.0,Right Back,68,Croatia,785,"['236d21bb-b42e-4606-8c4a-74e7ebdf9f91', 'facfd55c-b1a0-427e-bdf9-70b9c6ca78dd']",51,,,,,,,,,,,,,,,,,Croatia,00:34:51.058,Foul Won,True,36.4,77.3,,,,,
