ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,True,,,,,,0.645573,,,,,,,,,,,d53c6767-30de-4836-aff9-6b8e4277276d,1974,,,"[104.2, 59.4]",3795220,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Right Center Midfield,91,Spain,772,"['70cd9629-6317-4449-86ef-6a7fe2c3e546', '988a700d-6f12-4424-89bd-c98e556bbb74', 'e3aa7a0c-97a6-4040-baff-ca5b0d34fc98']",57,,,,,,,,,,,,,,,Spain,00:00:57.956,Pressure,,104.2,59.4,,,,,
,,,,,,,,,True,,,,,,0.780363,,,,,,,,,,,ba7478a4-026a-43fd-a844-a88517cadd4f,1978,,,"[88.8, 74.8]",3795220,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,91,Spain,772,,59,,,,,,,,,,,,,,,Spain,00:00:59.312,Pressure,,88.8,74.8,,,,,
,,,,,,,,,True,,,,,,0.493548,,,,,,,,,,,ca3b7f38-f008-416b-a403-581d8cf8b3d6,2029,,,"[47.5, 51.7]",3795220,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,97,Spain,772,['d5050340-debd-47e1-8fd3-a363003fa305'],23,,,,,,,,,,,,,,,Italy,00:02:23.251,Pressure,,47.5,51.7,,,,,
,,,,,,,,,,,,,,,1.640146,,,,,,,,,,,5c647773-44a0-4aef-9a8e-e2210d76ab22,2034,,,"[70.6, 54.1]",3795220,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ciro Immobile,7788.0,Center Forward,97,Spain,772,"['27f9c26e-bcc7-46b3-85a7-1b17df6e9153', 'ef052e77-0613-4dbc-b6d1-2e6e797a6b7c']",29,,,,,,,,,,,,,,,Italy,00:02:29.126,Pressure,,70.6,54.1,,,,,
,,,,,,,,,True,,,,,,0.739157,,,,,,,,,,,100c5204-c76d-4aa9-ba11-ada2aa88c3b9,2047,,,"[9.5, 79.1]",3795220,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,97,Spain,772,"['bcc97eeb-76d3-4a25-8d1c-8e277f5040ba', 'ff614afe-874d-49df-9e8b-569c8380afae']",42,,,,,,,,,,,,,,,Spain,00:02:42.577,Pressure,,9.5,79.1,,,,,
,,,,,,,,,,,,,,,1.301928,,,,,,,,,,,6341012a-c98b-483e-b886-98e0235d3630,2053,,,"[50.5, 65.6]",3795220,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Back,98,Italy,914,,15,,,,,,,,,,,,,,,Spain,00:03:15.294,Pressure,,50.5,65.6,,,,,
,,,,,,,,,,,,,,,0.613856,,,,,,,,,,,a3b647e2-2777-47ed-92ce-ce3a92ce6b5e,2067,,,"[76.8, 77.2]",3795220,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Olmo Carvajal,16532.0,Center Forward,98,Italy,914,['e8fd762b-3780-4df9-9e49-491954da1ebd'],26,,,,,,,,,,,,,,,Spain,00:03:26.144,Pressure,,76.8,77.2,,,,,
,,,,,,,,,,,,,,,0.657084,,,,,,,,,,,f90d028d-9be2-43eb-9f19-eb6d3c52ebaf,2074,,,"[86.5, 27.3]",3795220,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ciro Immobile,7788.0,Center Forward,98,Italy,914,['03fc09e1-b354-4108-b044-8843389ffeba'],33,,,,,,,,,,,,,,,Italy,00:03:33.602,Pressure,,86.5,27.3,,,,,
,,,,,,,,,,,,,,,0.85894,,,,,,,,,,,accc2946-e3d7-4e11-994b-c5e14372ec06,2079,,,"[18.7, 57.9]",3795220,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aymeric Laporte,4353.0,Left Center Back,98,Italy,914,"['17ee2f7a-68ad-4033-a62f-f208971ad9c5', 'd9f72d8c-8f73-462a-b072-7ccd5c7fbcc1']",35,,,,,,,,,,,,,,,Spain,00:03:35.418,Pressure,,18.7,57.9,,,,,
,,,,,,,,,True,,,,,,0.878969,,,,,,,,,,,b0f82b8f-81f2-48c3-be4b-16f9e66916fb,2093,,,"[37.5, 71.6]",3795220,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,100,Italy,914,,1,,,,,,,,,,,,,,,Spain,00:04:01.612,Pressure,,37.5,71.6,,,,,
,,,,,,,,,True,,,,,,1.207594,,,,,,,,,,,5d1183da-4dd6-44f7-a286-3881115900a2,2097,,,"[42.6, 73.1]",3795220,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Olmo Carvajal,16532.0,Center Forward,100,Italy,914,['4b58670e-5a9e-4fd4-bdf7-7c3f1357078b'],2,,,,,,,,,,,,,,,Spain,00:04:02.736,Pressure,,42.6,73.1,,,,,
,,,,,,,,,True,,,,,,0.590039,,,,,,,,,,,1199a480-d8f2-4df8-8c5f-616799d75c33,2100,,,"[42.0, 73.7]",3795220,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,100,Italy,914,,3,,,,,,,,,,,,,,,Spain,00:04:03.691,Pressure,,42.0,73.7,,,,,
,,,,,,,,,,,,,,,0.707525,,,,,,,,,,,2caccc9f-cfba-478e-b744-e506058f60f9,2104,,,"[42.4, 76.5]",3795220,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Olmo Carvajal,16532.0,Center Forward,100,Italy,914,['347303f7-0101-428b-9db9-bb2b48a33b8a'],5,,,,,,,,,,,,,,,Spain,00:04:05.399,Pressure,,42.4,76.5,,,,,
,,,,,,,,,,,,,,,0.421622,,,,,,,,,,,db8e4b77-5584-4b55-ac2e-db67416db0fa,2105,,,"[43.5, 77.8]",3795220,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,100,Italy,914,['35cd55b3-dcb3-47e5-bed8-37a7d74017ec'],6,,,,,,,,,,,,,,,Spain,00:04:06.002,Pressure,,43.5,77.8,,,,,
,,,,,,,,,True,,,,,,0.792612,,,,,,,,,,,80bcdf6b-2b95-4d3e-800e-7c2d856e087e,2111,,,"[48.8, 16.2]",3795220,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolò Barella,8181.0,Right Center Midfield,101,Spain,772,['49d2ad0f-123b-4f0c-9c95-6429f4214adc'],12,,,,,,,,,,,,,,,Italy,00:04:12.331,Pressure,,48.8,16.2,,,,,
,,,,,,,,,,,,,,,0.597499,,,,,,,,,,,769006f7-87d0-4522-b228-93faefac1617,2128,,,"[18.0, 73.3]",3795220,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nicolò Barella,8181.0,Right Center Midfield,102,Spain,772,"['a0c5db7b-1522-4446-9b08-50caa92bfac4', 'f3468922-0b14-447d-8b3d-3f017bd7b9f4']",11,,,,,,,,,,,,,,,Italy,00:05:11.482,Pressure,,18.0,73.3,,,,,
,,,,,,,,,,,,,,,0.258041,,,,,,,,,,,54843480-f50a-4e1e-97ac-95cf0a898c98,2135,,,"[10.1, 63.7]",3795220,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,102,Spain,772,['046928f9-127c-425b-935d-93d11901f7fd'],14,,,,,,,,,,,,,,,Italy,00:05:14.112,Pressure,,10.1,63.7,,,,,
,,,,,,,,,True,,,,,,0.5482,,,,,,,,,,,d27e66d3-9c86-4b1c-b105-42550353aec2,2140,,,"[88.8, 16.4]",3795220,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,102,Spain,772,"['a22607b3-f3f1-4fb8-8253-dcc665497c49', 'e9c35c2b-4e18-4edd-8d45-574c2ea4ea61']",16,,,,,,,,,,,,,,,Spain,00:05:16.398,Pressure,,88.8,16.4,,,,,
,,,,,,,,,True,,,,,,1.391387,,,,,,,,,,,57c38b6a-f5d3-434f-b87e-ae0e810009a1,2156,,,"[55.9, 65.4]",3795220,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,105,Italy,914,"['34ec3bd5-209b-4263-aa0e-05bb94c843cc', '3bb92e88-3a56-4d30-97e7-fc066f5870b6']",29,,,,,,,,,,,,,,,Spain,00:06:29.527,Pressure,,55.9,65.4,,,,,
,,,,,,,,,True,,,,,,0.857905,,,,,,,,,,,3c417904-907b-4942-a958-7f7bf64584ab,2159,,,"[63.4, 67.8]",3795220,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Olmo Carvajal,16532.0,Center Forward,105,Italy,914,"['3bb92e88-3a56-4d30-97e7-fc066f5870b6', '608582bb-65d1-4eb1-bf8a-6a517d5ae6da']",31,,,,,,,,,,,,,,,Spain,00:06:31.299,Pressure,,63.4,67.8,,,,,
,,,,,,,,,,,,,,,0.72465,,,,,,,,,,,09f29b34-5431-47f6-b0d7-d94c2d3869c1,2167,,,"[66.8, 27.5]",3795220,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Center Midfield,105,Italy,914,"['dd571da3-a859-46c9-b950-a67b4ab49e13', 'dd6109bf-7e25-4679-a5f9-505417fbe808', 'eb04879a-fd4b-4f67-b2d1-154a01877670']",38,,,,,,,,,,,,,,,Spain,00:06:38.904,Pressure,,66.8,27.5,,,,,
,,,,,,,,,,,,,,,0.773938,,,,,,,,,,,033753d2-ea7f-4f19-966a-910c213bb1e9,2173,,,"[57.2, 41.9]",3795220,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Center Midfield,105,Italy,914,"['3281e19f-a667-42e7-98b4-7263f51294c4', 'aa72a166-f10f-4a19-9eb1-5ebeb1d422b9']",41,,,,,,,,,,,,,,,Spain,00:06:41.165,Pressure,,57.2,41.9,,,,,
,,,,,,,,,,,,,,,0.32511,,,,,,,,,,,c04261ea-eb25-4049-ba06-6a17427fad1a,2179,,,"[11.2, 23.9]",3795220,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,106,Spain,772,['1004e29f-1c97-4d70-a823-323f70ca6429'],50,,,,,,,,,,,,,,,Italy,00:06:50.846,Pressure,,11.2,23.9,,,,,
,,,,,,,,,,,,,,,1.667732,,,,,,,,,,,62448385-ec90-4735-95d0-82be9302aff1,2191,,,"[61.6, 47.0]",3795220,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eric García Martret,31953.0,Right Center Back,107,Italy,914,['af2846d9-0acd-4559-bba1-426f208e5db0'],28,,,,,,,,,,,,,,,Spain,00:07:28.484,Pressure,,61.6,47.0,,,,,
,,,,,,,,,,,,,,,1.144096,,,,,,,,,,,fa85d6b9-073e-46f4-b9c8-7912ae6380cc,2192,,,"[39.4, 55.6]",3795220,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aymeric Laporte,4353.0,Left Center Back,107,Italy,914,,30,,,,,,,,,,,,,,,Spain,00:07:30.614,Pressure,,39.4,55.6,,,,,
,,,,,,,,,,,,,,,0.712246,,,,,,,,,,,a78b75d2-c66e-4797-80a6-bd50259592f1,2196,,,"[26.4, 38.0]",3795220,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ferrán Torres García,6748.0,Left Wing,107,Italy,914,"['4127f909-e452-4a39-8de1-5959258f9cb2', 'af7cf5ed-3d15-4b46-9697-68b67ef75575']",36,,,,,,,,,,,,,,,Spain,00:07:36.765,Pressure,,26.4,38.0,,,,,
,,,,,,,,,,,,,,,1.254126,,,,,,,,,,,9db5744c-d0c2-4e8f-b25e-036f19bd74ac,2318,,,"[110.4, 40.2]",3795220,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro González López,30486.0,Left Center Midfield,147,Italy,914,"['abda864b-f3c8-498e-83ad-3085ad613c4a', 'd86a6c4f-bd51-4ae8-8c07-30d26ff1d93b']",28,,,,,,,,,,,,,,,Spain,00:10:28.241,Pressure,,110.4,40.2,,,,,
,,,,,,,,,,,,,,,0.990165,,,,,,,,,,,5b7d37c4-4574-4db4-a188-3d19e26f3f5f,2329,,,"[106.4, 43.4]",3795220,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ciro Immobile,7788.0,Center Forward,148,Spain,772,['e8ee80cd-e80c-4f6f-9af5-cefbe00bc07a'],40,,,,,,,,,,,,,,,Italy,00:10:40.080,Pressure,,106.4,43.4,,,,,
,,,,,,,,,,,,,,,0.415022,,,,,,,,,,,62ab9f39-932c-4278-ace8-1d33f7c0cdaf,2340,,,"[66.6, 13.6]",3795220,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Left Center Midfield,148,Spain,772,"['7ace64d7-2227-4c08-8ca6-13e9bcb08f53', 'bcab16f6-8f4e-4a8c-8bc3-59d59c284f00', 'e901df84-3726-486b-a957-7597ddb1c93e']",47,,,,,,,,,,,,,,,Italy,00:10:47.813,Pressure,,66.6,13.6,,,,,
,,,,,,,,,,,,,,,0.450823,,,,,,,,,,,395403ff-4331-4676-b7ed-1acc78ec963d,2344,,,"[50.5, 71.0]",3795220,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Olmo Carvajal,16532.0,Center Forward,148,Spain,772,['3e947f9a-a484-43de-b43b-783970a5ffce'],48,,,,,,,,,,,,,,,Spain,00:10:48.662,Pressure,,50.5,71.0,,,,,
,,,,,,,,,True,,,,,,1.626091,,,,,,,,,,,463acb93-1424-4f0d-8038-7e2b2499126c,2349,,,"[61.6, 60.3]",3795220,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Right Wing,149,Italy,914,"['abbeb404-f48b-4462-9a42-d5db26d96b55', 'ed9341cf-da5e-4b8f-867b-b69b348890d4']",51,,,,,,,,,,,,,,,Spain,00:10:51.614,Pressure,,61.6,60.3,,,,,
,,,,,,,,,True,,,,,,0.489835,,,,,,,,,,,c57a6208-254d-4ff3-b3f3-95ef7407818d,2368,,,"[96.1, 3.6]",3795220,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Left Center Midfield,149,Italy,914,"['04438092-bb25-4dd9-9e74-decce2ff08cb', '56160f42-2c0c-48fa-8b68-ff93f6947ba0']",10,,,,,,,,,,,,,,,Italy,00:11:10.436,Pressure,,96.1,3.6,,,,,
,,,,,,,,,,,,,,,0.561021,,,,,,,,,,,bfab4b0f-0675-4798-ac76-53305e858760,2370,,,"[69.6, 77.0]",3795220,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Olmo Carvajal,16532.0,Center Forward,149,Italy,914,"['3e7d1d02-bcb9-49cc-9b41-defd394c08df', '6a4bc513-bd4c-4848-a6b5-65e212525d41']",13,,,,,,,,,,,,,,,Spain,00:11:13.221,Pressure,,69.6,77.0,,,,,
,,,,,,,,,True,,,,,,2.395135,,,,,,,,,,,a2f9166e-a849-4703-8ad1-ed2dba54c995,2377,,,"[48.6, 5.1]",3795220,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,150,Spain,772,"['025c6aef-bdf1-4d54-8adf-6ca671e29435', '18376229-4090-4985-92b7-ae263b7e186c', 'dec63360-3725-4a2a-adf8-b252fdbda708']",14,,,,,,,,,,,,,,,Italy,00:11:14.390,Pressure,,48.6,5.1,,,,,
,,,,,,,,,,,,,,,1.290068,,,,,,,,,,,a834501f-f3a4-4c74-814e-9f082d00190a,2384,,,"[43.5, 30.7]",3795220,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolò Barella,8181.0,Right Center Midfield,150,Spain,772,"['2ea57202-6800-4f9f-835c-26850be8e401', '75404e86-7cf1-4b4f-9847-fb045105ccb5']",18,,,,,,,,,,,,,,,Italy,00:11:18.953,Pressure,,43.5,30.7,,,,,
,,,,,,,,,True,,,,,,0.728515,,,,,,,,,,,4aade4c3-0cf3-4a75-9d69-a83ce79d0aab,2393,,,"[93.5, 66.0]",3795220,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Olmo Carvajal,16532.0,Center Forward,151,Italy,914,['8babf3af-6f52-4ce7-9c41-ae068d8a0da1'],28,,,,,,,,,,,,,,,Spain,00:11:28.219,Pressure,,93.5,66.0,,,,,
,,,,,,,,,,,,,,,0.734496,,,,,,,,,,,a58b17ad-da28-41cf-93a7-a1088e0f166f,2400,,,"[92.9, 76.1]",3795220,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Right Wing,151,Italy,914,"['8d0c79e1-98a1-4b3a-be7f-03f4aa3bebe5', 'c40f4499-775a-4ef9-8467-eda64d42d3eb']",33,,,,,,,,,,,,,,,Spain,00:11:33.685,Pressure,,92.9,76.1,,,,,
,,,,,,,,,,,,,,,0.471098,,,,,,,,,,,4372c345-4991-4980-93e0-31b3f0c548cb,2401,,,"[92.7, 74.8]",3795220,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Olmo Carvajal,16532.0,Center Forward,151,Italy,914,['c40f4499-775a-4ef9-8467-eda64d42d3eb'],34,,,,,,,,,,,,,,,Spain,00:11:34.358,Pressure,,92.7,74.8,,,,,
,,,,,,,,,,,,,,,1.250694,,,,,,,,,,,4bcda979-4892-4e30-9325-821889c889a9,2406,,,"[100.6, 70.8]",3795220,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Olmo Carvajal,16532.0,Center Forward,151,Italy,914,"['ac8672cb-82e5-475c-847e-c3c019a450d6', 'bd48dd9f-c40b-496e-9b7f-50747e894c9b']",36,,,,,,,,,,,,,,,Spain,00:11:36.624,Pressure,,100.6,70.8,,,,,
,,,,,,,,,,,,,,,0.84322,,,,,,,,,,,48389321-5d1f-4be2-a15d-8edd516dcb9f,2419,,,"[67.0, 36.1]",3795220,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,152,Italy,914,"['908eb806-3c29-47ad-bd0c-439d776bcf4c', 'c8292615-79d0-4bc5-b300-3521984e4cc8', 'ee003122-1eab-4a90-a494-038bed3a1649']",21,,,,,,,,,,,,,,,Spain,00:12:21.241,Pressure,,67.0,36.1,,,,,
,,,,,,,,,,,,,,,0.400091,,,,,,,,,,,dc4311c3-7e4c-4d3e-8c50-be60bc48b0bb,2431,,,"[22.3, 21.5]",3795220,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,153,Spain,772,['1332f4ff-bff3-4370-a836-112a75f0bdcc'],32,,,,,,,,,,,,,,,Italy,00:12:32.205,Pressure,,22.3,21.5,,,,,
,,,,,,,,,,,,,,,0.935247,,,,,,,,,,,76ddda10-405a-4631-a8dc-1fbb04482ee1,2439,,,"[77.9, 6.6]",3795220,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ferrán Torres García,6748.0,Left Wing,155,Italy,914,['3aabd373-3e01-45c9-a5f3-81bf7556e0d5'],48,,,,,,,,,,,,,,,Spain,00:12:48.790,Pressure,,77.9,6.6,,,,,
,,,,,,,,,True,,,,,,5.505378,,,,,,,,,,,10b0edd5-c98f-422b-ab3b-e2f59f09d087,2447,,,"[56.5, 22.0]",3795220,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,158,Italy,914,"['00d1f46f-5f8f-410d-8fe0-9793af480fe6', 'bfd7d0d3-3dba-4bac-86db-c0588e6488ce']",55,,,,,,,,,,,,,,,Spain,00:12:55.345,Pressure,,56.5,22.0,,,,,
,,,,,,,,,,,,,,,1.664214,,,,,,,,,,,ae722b30-164e-42eb-a3c3-1b4da712d224,2450,,,"[12.9, 11.1]",3795220,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,158,Italy,914,['00d1f46f-5f8f-410d-8fe0-9793af480fe6'],0,,,,,,,,,,,,,,,Spain,00:13:00.850,Pressure,,12.9,11.1,,,,,
,,,,,,,,,,,,,,,0.409432,,,,,,,,,,,3870ea37-4d25-45df-bf9a-8872b654494c,2452,,,"[107.9, 64.5]",3795220,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolò Barella,8181.0,Right Center Midfield,158,Italy,914,['5d6e383c-5a96-4a53-9920-6b49d1d6fb39'],3,,,,,,,,,,,,,,,Italy,00:13:03.874,Pressure,,107.9,64.5,,,,,
,,,,,,,,,,,,,,,0.535581,,,,,,,,,,,08b05762-7ca2-45f5-9874-cf0898c097b1,2462,,,"[36.4, 25.8]",3795220,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Center Midfield,159,Spain,772,['05e670ee-cb98-4d51-b434-ef04f890bc7e'],8,,,,,,,,,,,,,,,Spain,00:13:08.282,Pressure,,36.4,25.8,,,,,
,,,,,,,,,True,,,,,,0.724037,,,,,,,,,,,21d4ce7b-65ba-406f-ba04-07c9d6ca26c9,2465,,,"[33.4, 19.2]",3795220,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,159,Spain,772,"['3ca211c6-f07b-4a67-bdad-acf00f82c883', '8f0a8ece-399b-4384-8c03-a3c923c011c3', 'b8892bf1-c67e-4de2-8c1e-676068672057']",8,,,,,,,,,,,,,,,Spain,00:13:08.843,Pressure,,33.4,19.2,,,,,
,,,,,,,,,,,,,,,0.506416,,,,,,,,,,,7b21ea17-b427-436e-b319-ee2fd831e72b,2471,,,"[71.1, 51.1]",3795220,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,159,Spain,772,['50106244-88ce-40a3-a882-a3686bc94400'],11,,,,,,,,,,,,,,,Italy,00:13:11.381,Pressure,,71.1,51.1,,,,,
,,,,,,,,,,,,,,,0.473181,,,,,,,,,,,41f7f4bb-df35-4774-9aa7-af50df11b658,2520,,,"[24.2, 42.1]",3795220,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Left Center Midfield,159,Spain,772,"['587765e0-1908-428f-8c67-2d4cf37a4aae', 'a1f80b7d-a2f0-430d-9dec-9391919e7fca']",57,,,,,,,,,,,,,,,Italy,00:13:57.793,Pressure,,24.2,42.1,,,,,
,,,,,,,,,True,,,,,,0.463863,,,,,,,,,,,241110b5-bb44-4b83-aa01-dbcf3c9cbbcc,2526,,,"[97.8, 40.0]",3795220,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,159,Spain,772,['76d2ce06-0374-4942-aa3b-5f3e4b204539'],0,,,,,,,,,,,,,,,Spain,00:14:00.634,Pressure,,97.8,40.0,,,,,
,,,,,,,,,,,,,,,0.466051,,,,,,,,,,,f696eec4-3758-4ac9-a01f-51cf8c8c46c7,2529,,,"[21.5, 51.9]",3795220,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Chiesa,7156.0,Right Wing,159,Spain,772,['acda9c21-ff4f-45ff-bcb9-294b1fedd106'],2,,,,,,,,,,,,,,,Italy,00:14:02.310,Pressure,,21.5,51.9,,,,,
,,,,,,,,,,,,,,,0.210534,,,,,,,,,,,8ff42657-9f5c-4a04-a0d9-fadd7c1d88c6,2611,,,"[45.0, 4.0]",3795220,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Emerson Palmieri dos Santos,4355.0,Left Back,164,Spain,772,['69d5b0f1-c005-44d9-9e12-70440e27e18a'],14,,,,,,,,,,,,,,,Italy,00:18:14.118,Pressure,,45.0,4.0,,,,,
,,,,,,,,,,,,,,,0.44274,,,,,,,,,,,16528a91-3750-4b5c-9d61-464476e383a5,2613,,,"[38.1, 8.5]",3795220,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Giorgio Chiellini,6954.0,Left Center Back,164,Spain,772,"['3128d46b-7aa5-40e8-a748-79e304ae56b2', 'b88bbca7-7cae-42d2-aabf-5c48ccd5dfe1']",14,,,,,,,,,,,,,,,Italy,00:18:14.610,Pressure,,38.1,8.5,,,,,
,,,,,,,,,,,,,,,2.289487,,,,,,,,,,,94e4664f-b0ec-4be6-8f68-907509416112,2624,,,"[31.1, 66.7]",3795220,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,165,Spain,772,"['5170049e-3946-46c5-aaf7-fad283b36b1e', '557b9a10-969f-4c14-8a1e-2548799729bf']",28,,,,,,,,,,,,,,,Italy,00:18:28.757,Pressure,,31.1,66.7,,,,,
,,,,,,,,,True,,,,,,0.734723,,,,,,,,,,,1f7233ea-6d3e-4782-b0b7-5b8bd0222b55,2633,,,"[77.7, 17.5]",3795220,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Borja Morata Martín,3477.0,Center Forward,165,Spain,772,"['13f8998f-7236-4011-a643-d92998dd1dc2', '3c138e96-a059-4f6f-81e9-307f31363ef9']",33,,,,,,,,,,,,,,,Spain,00:18:33.800,Pressure,,77.7,17.5,,,,,
,,,,,,,,,True,,,,,,0.551503,,,,,,,,,,,4c599340-3050-4d27-b959-de131365d917,2636,,,"[78.5, 16.9]",3795220,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Right Center Midfield,165,Spain,772,"['3c138e96-a059-4f6f-81e9-307f31363ef9', '76cd0cfd-5c91-4963-b985-305657b32b55', 'eba56235-a020-48f4-b818-2b2ed4e0b6c2']",34,,,,,,,,,,,,,,,Spain,00:18:34.514,Pressure,,78.5,16.9,,,,,
