bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,cb467882-c6d9-484a-b368-aadcda9f1fe6,402,,,"[5.3, 37.5]",3788755,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Okay Yokuşlu,12555.0,Center Defensive Midfield,22,Wales,907,['9b003ecb-cc56-42fa-b589-91d51d557713'],2,,,,,,,,,,,,,,,,Turkey,00:10:02.314,Clearance,True,5.3,37.5,,,,,
,,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,7db53a1c-a028-4e69-876f-44893ada7241,521,,,"[26.0, 53.2]",3788755,13,,,True,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kaan Ayhan,12293.0,Right Center Back,30,Wales,907,['35dc3ca6-7bba-4e94-bc12-075813f02846'],17,,,,,,,,,,,,,,,,Turkey,00:13:17.584,Clearance,True,26.0,53.2,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,b9cb0156-ed3b-4513-a242-fcf482693f4f,530,,,"[37.6, 45.7]",3788755,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joe Rodon,11250.0,Left Center Back,32,Turkey,909,"['bfbf6484-20a0-4705-b385-60a0679a1051', 'c2a905f6-db52-4f0f-8f19-2ddb408e072e']",21,,,,,,,,,,,,,,,,Wales,00:14:21.455,Clearance,True,37.6,45.7,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,bcf93bae-3fea-466e-8437-44cbb7af0644,571,,,"[35.8, 3.6]",3788755,15,,,True,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cengiz Umut Meraş,31042.0,Left Back,34,Wales,907,"['45095d26-8346-43f9-a4d2-e6794cd5cacc', 'deac4b0e-b987-4185-b738-95b676184dbe']",27,,,,,,,,,,,,,,,,Turkey,00:15:27.318,Clearance,True,35.8,3.6,,,,,
,,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,6083fce2-8eeb-49d3-9554-a34de9d91f8d,581,,,"[8.3, 32.0]",3788755,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Okay Yokuşlu,12555.0,Center Defensive Midfield,35,Wales,907,['10cf2b38-5a51-4281-bb9d-5d4120e0d66f'],45,,,,,,,,,,,,,,,,Turkey,00:15:45.132,Clearance,True,8.3,32.0,,,,,
,,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,,,,,fc9d7499-46ea-4c4e-ab64-228fd12a5b29,603,,,"[4.1, 39.7]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Caglar Söyüncü,8963.0,Left Center Back,35,Wales,907,['be3ad0ef-9081-449e-9486-7e1d4bd350e0'],0,,,,,,,,,,,,,,,,Turkey,00:16:00.319,Clearance,True,4.1,39.7,,,,,
,,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,36f5774d-79b9-46db-9483-f72131235b3d,726,,,"[28.7, 71.3]",3788755,18,,,True,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kaan Ayhan,12293.0,Right Center Back,41,Wales,907,['c1656243-1f31-460d-9733-26f598f02934'],42,,,,,,,,,,,,,,,,Turkey,00:18:42.880,Clearance,True,28.7,71.3,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,62007dda-5e87-435d-8601-8a471a3ae74a,736,,,"[99.4, 9.1]",3788755,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ben Davies,3086.0,Left Back,42,Wales,907,"['25fd4a3c-f349-4fed-bae4-b9574cdaf987', '4350d6be-c9c6-45c0-b797-631b32d5920f']",59,,,,,,,,,,,,,,,,Wales,00:18:59.699,Clearance,True,99.4,9.1,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,b43ec657-ca8f-4fed-85fb-e107a4a9c29b,913,,,"[69.1, 13.3]",3788755,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caglar Söyüncü,8963.0,Left Center Back,49,Turkey,909,"['b4d981e5-8785-4e44-837b-5581233d7893', 'fbe89221-8bac-4a48-b998-b78d8a893770']",0,,,,,,,,,,,,,,,,Turkey,00:22:00.765,Clearance,True,69.1,13.3,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,979fd444-f62b-450f-9fb0-1a71d0c62ced,1116,,,"[36.6, 49.4]",3788755,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Okay Yokuşlu,12555.0,Center Defensive Midfield,60,Turkey,909,"['31008902-8eb3-4768-b41d-b65b50fce563', 'f04c3e63-5dfa-44a4-b417-b49e2d14388e']",42,,,,,,,,,,,,,,,,Turkey,00:27:42.805,Clearance,True,36.6,49.4,,,,,
,,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,,,,,d69ad76b-b83e-4291-9511-2282b2d2dfaa,1175,,,"[12.2, 50.2]",3788755,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Chris Mepham,4767.0,Right Center Back,62,Turkey,909,['b21a3894-65e2-4a44-9057-2288d504da45'],40,,,,,,,,,,,,,,,,Wales,00:29:40.512,Clearance,True,12.2,50.2,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,8713c00a-111d-4b45-bcd4-612518f70b1b,1275,,,"[20.7, 63.4]",3788755,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Okay Yokuşlu,12555.0,Center Defensive Midfield,69,Wales,907,"['304b4572-c9aa-4290-ad93-84f87009e2f7', '7c9c3c00-aa3f-4c1c-a1e9-62c2217f6dd4']",5,,,,,,,,,,,,,,,,Turkey,00:33:05.193,Clearance,True,20.7,63.4,,,,,
,,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,,,,,118e02b5-9c90-4606-a1c9-c39eaf2d9337,1277,,,"[18.7, 43.0]",3788755,33,,,True,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Caglar Söyüncü,8963.0,Left Center Back,69,Wales,907,['663f50ed-089e-4443-bb64-507a1ef830f1'],8,,,,,,,,,,,,,,,,Turkey,00:33:08.133,Clearance,True,18.7,43.0,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,50f0e765-adb3-489d-a099-2b5fb388efb3,1407,,,"[41.7, 75.9]",3788755,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Connor Roberts,4774.0,Right Back,71,Turkey,909,"['4c7fb91a-f643-476b-ad91-478910a288f0', 'e73c4c4a-b84a-425e-9361-ff87953ab5bd']",21,,,,,,,,,,,,,,,,Wales,00:35:21.655,Clearance,True,41.7,75.9,,,,,
,,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,407e0484-08c2-4809-a9d7-6fcbad94f5a8,1439,,,"[12.8, 34.9]",3788755,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseff Morrell,22074.0,Right Center Midfield,71,Turkey,909,['8c3742e8-eae6-496e-9369-5b9a02365785'],47,,,,,,,,,,,,,,,,Wales,00:35:47.550,Clearance,True,12.8,34.9,,,,,
,,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,,,,,136cb0a4-6388-4c1a-ba7a-86a5c6ae1cb2,1559,,,"[21.0, 22.2]",3788755,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ben Davies,3086.0,Left Back,74,Turkey,909,['37b683fb-8742-4592-8fc0-3829301122ef'],18,,,,,,,,,,,,,,,,Wales,00:38:18.311,Clearance,True,21.0,22.2,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,8c8b17ad-7b15-4519-ab8d-952f34efc1d3,1615,,,"[43.3, 69.6]",3788755,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Chris Mepham,4767.0,Right Center Back,77,Turkey,909,"['094a97de-f967-4a9c-8299-6816857c5d44', '649cdcc2-e3bd-483a-8333-5da106e7ec75']",6,,,,,,,,,,,,,,,,Wales,00:41:06.681,Clearance,True,43.3,69.6,,,,,
,,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,,,,,882a0e53-3866-4230-982d-a692e0bfab09,1787,,,"[16.8, 43.1]",3788755,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Left Midfield,89,Turkey,909,['e4ffae96-7510-4f2d-a469-98586fec8ee1'],9,,,,,,,,,,,,,,,,Wales,00:01:09.932,Clearance,True,16.8,43.1,,,,,
,,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,,,,,071a6adc-a580-48f9-8e51-26b36a35e4b4,1820,,,"[15.9, 46.1]",3788755,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Merih Demiral,23558.0,Right Center Back,90,Wales,907,['fd4b03ea-cbf0-4852-8eb4-b486641cf3f0'],5,,,,,,,,,,,,,,,,Turkey,00:02:05.371,Clearance,True,15.9,46.1,,,,,
,,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,,,,,948f984d-0796-48d7-9d9a-1fd61db30708,1835,,,"[8.3, 39.2]",3788755,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kaan Ayhan,12293.0,Center Defensive Midfield,91,Wales,907,,0,,,,,,,,,,,,,,,,Turkey,00:03:00.761,Clearance,True,8.3,39.2,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,96826657-f4e6-4cd2-acb5-bda9a8661224,1879,,,"[54.5, 6.4]",3788755,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cengiz Umut Meraş,31042.0,Left Back,93,Wales,907,"['44f97038-da03-47c2-8750-d7711bac666c', 'ef47e20a-9384-4162-823b-2bac9d931d30']",38,,,,,,,,,,,,,,,,Turkey,00:03:38.709,Clearance,True,54.5,6.4,,,,,
,,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,881e357a-03eb-4d96-98c8-d2cc78c59366,2045,,,"[17.5, 39.7]",3788755,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kaan Ayhan,12293.0,Center Defensive Midfield,102,Wales,907,['6b4631fe-054e-4836-8e5c-7259d403b268'],24,,,,,,,,,,,,,,,,Turkey,00:07:24.302,Clearance,True,17.5,39.7,,,,,
,,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,b02a00a9-9013-48ae-ad32-cf02ec2da30f,2094,,,"[4.7, 36.8]",3788755,53,,,True,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ben Davies,3086.0,Left Back,103,Turkey,909,['4096a32b-916a-4945-af77-d622da48bc16'],26,,,,,,,,,,,,,,,,Wales,00:08:26.220,Clearance,True,4.7,36.8,,,,,
,,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,479d2ec6-4e50-467b-a6b2-b614374d9234,2115,,,"[10.2, 43.4]",3788755,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chris Mepham,4767.0,Right Center Back,106,Turkey,909,['295f56fa-882d-4d28-8e88-3a167abaea4f'],43,,,,,,,,,,,,,,,,Wales,00:09:43.056,Clearance,True,10.2,43.4,,,,,
,,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,a34eba4e-c53a-457c-bdcd-1c9b817f20b6,2127,,,"[7.5, 42.8]",3788755,55,,,True,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joe Rodon,11250.0,Left Center Back,107,Turkey,909,['dcff60cb-491a-4d86-823a-9c9ef54b9729'],25,,,,,,,,,,,,,,,,Wales,00:10:25.930,Clearance,True,7.5,42.8,,,,,
,,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,,,,,a5a3f9a5-3030-4b2e-b400-df7d3d0fb776,2167,,,"[8.3, 39.2]",3788755,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Merih Demiral,23558.0,Right Center Back,109,Wales,907,,36,,,,,,,,,,,,,,,,Turkey,00:12:36.693,Clearance,True,8.3,39.2,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,3ee926cc-f316-4ef8-8539-ac8ec7911b85,2180,,,"[43.8, 12.7]",3788755,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Caglar Söyüncü,8963.0,Left Center Back,110,Wales,907,"['412f9b6f-b959-4b6d-8698-595527044a45', '9bd18772-b772-4681-84ae-9333d6de0ab9']",21,,,,,,,,,,,,,,,,Turkey,00:13:21.857,Clearance,True,43.8,12.7,,,,,
,,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,7db88af7-e5d9-41ad-96f1-5ef5b6353abe,2202,,,"[3.8, 45.2]",3788755,58,,,True,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Caglar Söyüncü,8963.0,Left Center Back,110,Wales,907,['fb8810c4-c289-4b71-9503-ad857e6630dd'],39,,,,,,,,,,,,,,,,Turkey,00:13:39.314,Clearance,True,3.8,45.2,,,,,
,,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,,,,,3f33ba85-8399-4062-aefe-da7385a9a520,2209,,,"[9.9, 46.7]",3788755,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kaan Ayhan,12293.0,Center Defensive Midfield,111,Wales,907,['762ec653-1ae5-4d7d-b31a-ccb73ed51fa7'],6,,,,,,,,,,,,,,,,Turkey,00:14:06.870,Clearance,True,9.9,46.7,,,,,
,,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,,,,,92ec326f-c0c4-4abc-a59d-b93313bc450e,2210,,,"[3.2, 49.1]",3788755,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Merih Demiral,23558.0,Right Center Back,111,Wales,907,,7,,,,,,,,,,,,,,,,Turkey,00:14:07.543,Clearance,True,3.2,49.1,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,84a70e44-053e-4e21-a770-f00b4821a5f8,2356,,,"[3.2, 35.5]",3788755,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ben Davies,3086.0,Left Back,122,Turkey,909,"['41bed099-08ea-4da2-a94c-5922d384a38f', '69eab87c-b1f3-401c-97fb-b0583c6355b0']",51,,,,,,,,,,,,,,,,Wales,00:19:51.381,Clearance,True,3.2,35.5,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,60bac4ec-1290-4092-92ae-0202ed73d58c,2409,,,"[29.6, 18.5]",3788755,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Caglar Söyüncü,8963.0,Left Center Back,127,Wales,907,"['5720284d-e3af-4dec-8462-cfab34ae71f7', 'e7299c31-569c-444a-9497-6711af1a1872']",48,,,,,,,,,,,,,,,,Turkey,00:22:48.783,Clearance,True,29.6,18.5,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,3d5c374b-6819-4679-a677-8e32ad22d21e,2536,,,"[1.7, 26.4]",3788755,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel James,11252.0,Right Midfield,132,Turkey,909,"['95d67734-8fcf-47ee-96c6-8c20dc927eab', 'b8e3a04d-068a-446e-9e4a-d6d248325512']",18,,,,,,,,,,,,,,,,Wales,00:25:18.883,Clearance,True,1.7,26.4,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,3b485c62-5f10-4586-9a5b-41fa00ae631f,2655,,,"[5.9, 41.9]",3788755,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joe Rodon,11250.0,Left Center Back,145,Turkey,909,"['70fd0273-ae09-4145-85c6-f011d7994ee6', 'bb175c36-c506-4b42-b735-acca5ec51943']",17,,,,,,,,,,,,,,,,Wales,00:30:17.675,Clearance,True,5.9,41.9,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,ff56e9e8-fc28-49fe-9981-66db2941982c,2661,,,"[6.5, 30.7]",3788755,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joseff Morrell,22074.0,Right Center Midfield,145,Turkey,909,"['1e70a147-8bfe-43e4-b915-58a91a386e33', '3cba0234-2dee-4142-9484-bb7080579069']",26,,,,,,,,,,,,,,,,Wales,00:30:26.096,Clearance,True,6.5,30.7,,,,,
,,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,,,,,59130bd2-c47f-4ce6-b512-2346980784df,2662,,,"[1.0, 53.7]",3788755,75,,,True,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gareth Frank Bale,6399.0,Left Midfield,145,Turkey,909,,28,,,,,,,,,,,,,,,,Wales,00:30:28.380,Clearance,True,1.0,53.7,,,,,
,,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,9d4543f9-7276-4a0f-90d7-6ea2117d2e63,2673,,,"[16.0, 42.8]",3788755,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chris Mepham,4767.0,Right Center Back,146,Turkey,909,['2a2c4871-1cad-40d9-ba1d-8fe9f74c0312'],42,,,,,,,,,,,,,,,,Wales,00:30:42.719,Clearance,True,16.0,42.8,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,98c78948-93a2-4571-b7ce-64450b086595,2742,,,"[35.1, 42.8]",3788755,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Merih Demiral,23558.0,Right Center Back,150,Wales,907,"['1de57a17-0df1-49e4-bbb5-cbb1c8a9af8e', 'f8663629-710d-4db9-b59d-5caf2fa2cb72']",35,,,,,,,,,,,,,,,,Turkey,00:32:35.554,Clearance,True,35.1,42.8,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,8546eec6-1592-4133-a054-92aa088d25b0,2748,,,"[34.8, 43.3]",3788755,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Merih Demiral,23558.0,Right Center Back,150,Wales,907,"['7dede671-ec23-41ab-aeac-bdb52133d1eb', 'f9d59a36-9f51-4bc0-a40e-94ef8f95c9dc']",39,,,,,,,,,,,,,,,,Turkey,00:32:39.087,Clearance,True,34.8,43.3,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,b7b53822-a504-4c1a-8c61-fd4b5b6d6256,2997,,,"[35.7, 10.0]",3788755,83,,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Davies,3086.0,Left Back,169,Turkey,909,"['4989ea8e-41dc-424e-a753-cad7752ca2e9', '9d4929c2-eda5-4a83-9e51-458ec5312fc0']",44,,,,,,,,,,,,,,,,Wales,00:38:44.640,Clearance,True,35.7,10.0,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,3ccc0001-35fa-41ba-8db2-d77dbcf4d0f1,3086,,,"[23.5, 38.2]",3788755,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Chris Mepham,4767.0,Right Center Back,173,Turkey,909,"['698fc8b6-f152-4376-8e79-6d68ec053fb9', 'e8de19c4-8002-4a15-be73-a2919f52dda0']",27,,,,,,,,,,,,,,,,Wales,00:41:27.589,Clearance,True,23.5,38.2,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,6fe37aef-881f-4ccc-8fe3-dbb77b339b6d,3108,,,"[7.5, 35.8]",3788755,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kieffer Roberto Francisco Moore,3853.0,Center Forward,175,Turkey,909,"['91b361ef-5e58-4764-a885-150b5d9daf80', '964e1a63-f5df-436b-bd04-b55b626a03c7']",11,,,,,,,,,,,,,,,,Wales,00:42:11.137,Clearance,True,7.5,35.8,,,,,
,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,e5ec4463-5277-4e06-aab2-dc45cdc7c441,3153,,,"[26.9, 25.8]",3788755,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caglar Söyüncü,8963.0,Left Center Back,176,Turkey,909,"['03f70b7d-f3e2-4a77-9d0a-504dfbe76011', 'cff033eb-b5f6-4530-b8f5-99408dc26afd']",57,,,,,,,,,,,,,,,,Turkey,00:43:57.930,Clearance,True,26.9,25.8,,,,,
,,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,e8779e99-6c62-4798-9c28-a9578ef59822,3203,,,"[34.1, 26.1]",3788755,92,,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Caglar Söyüncü,8963.0,Left Center Back,177,Wales,907,['e5cbe754-f308-4aa4-8dd2-307cdf85654a'],17,,,,,,,,,,,,,,,,Turkey,00:47:17.022,Clearance,True,34.1,26.1,,,,,
,,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,,,,,7282ae42-7ca9-4e52-967e-b204233460e6,3217,,,"[23.2, 48.3]",3788755,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joseff Morrell,22074.0,Right Center Midfield,178,Turkey,909,,42,,,,,,,,,,,,,,,,Wales,00:47:42.245,Clearance,True,23.2,48.3,,,,,
,,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,d6c81821-4f6d-4c3a-8f04-2cfd263e9f05,3218,,,"[63.3, 53.7]",3788755,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mehmet Zeki Çelik,10349.0,Right Back,178,Turkey,909,,45,,,,,,,,,,,,,,,,Turkey,00:47:45.048,Clearance,True,63.3,53.7,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,95b01bd1-b394-40c6-b943-5d517030c2fc,113,,,"[64.2, 55.1]",3788755,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cengiz Ünder,6971.0,Right Midfield,6,Wales,907,['c3ec03b1-e762-4649-94ba-2ac96431e81d'],39,,,,,,,,,,,,,,,,Turkey,00:01:39.133,Foul Committed,,64.2,55.1,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4af89a46-8814-4800-a560-8a64a614dea6,141,,,"[30.2, 9.5]",3788755,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kenan Karaman,8541.0,Left Midfield,8,Wales,907,['afc28846-496e-4383-af81-d8a26fdc5a53'],28,,,,,,,,,,,,,,,,Turkey,00:02:28.055,Foul Committed,,30.2,9.5,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4824c64a-30cd-45c8-bd8b-4c45230eb291,173,,,"[47.9, 39.1]",3788755,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Caglar Söyüncü,8963.0,Left Center Back,11,Wales,907,['3f74f36b-721d-45e9-9ae3-160e196a5df4'],18,,,,,,,,,,,,,,,,Turkey,00:04:18.621,Foul Committed,,47.9,39.1,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,242bc57b-eb85-44f7-b324-3015886bed2d,281,,,"[63.6, 15.0]",3788755,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Davies,3086.0,Left Back,15,Turkey,909,"['2e01f5ec-e95e-4405-9826-2e901b299170', '342df726-35b9-45cf-ab0b-f0eb02c62675']",31,,,,,,,,,,,,,,,,Wales,00:06:31.938,Foul Committed,,63.6,15.0,,,,,
,,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,,,bb400564-442d-436f-8d37-658f478e1ec8,367,,,"[52.4, 13.2]",3788755,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseff Morrell,22074.0,Right Center Midfield,18,Turkey,909,"['891189f8-3034-4f5d-98cd-44c5bd0c635f', 'f24e413c-5cb7-4cbf-bd8b-dead64379e08']",24,,,,,,,,,,,,,,,,Wales,00:08:24.018,Foul Committed,,52.4,13.2,,,,,
,,,,,,,,,,,,,,,0.0,,True,,Handball,,,,,,,,,,,1c2d6baf-7a8d-4723-94d5-ce65c93a5106,538,,,"[77.1, 49.1]",3788755,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Burak Yılmaz,11086.0,Center Forward,32,Turkey,909,,23,,,,,,,,,,,,,,,,Turkey,00:14:23.443,Foul Committed,,77.1,49.1,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,14e73653-0e7e-4ad0-bd71-7229e4a84b5d,686,,,"[51.8, 55.4]",3788755,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Allen,10931.0,Center Defensive Midfield,38,Turkey,909,['f299715e-8380-4178-91b6-822160f09e73'],17,,,,,,,,,,,,,,,,Wales,00:17:17.304,Foul Committed,,51.8,55.4,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,82460317-d75c-4b0f-850b-98c5bff5ed63,707,,,"[71.7, 18.1]",3788755,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Okay Yokuşlu,12555.0,Center Defensive Midfield,40,Wales,907,"['68b8c91f-7ce7-4434-86a9-917bb648dab3', 'a9dc002e-e78b-4543-a1a8-1affbdfc47a8']",4,,,,,,,,,,,,,,,,Turkey,00:18:04.726,Foul Committed,,71.7,18.1,,,,,
,,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,,,82899ca9-db81-44f4-a5c9-61d6ec666b08,927,,,"[77.7, 14.0]",3788755,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Burak Yılmaz,11086.0,Center Forward,50,Wales,907,"['4409f3da-f3c0-45ef-a46b-a7a24a20b939', '60fc2047-9900-4279-9fa0-999f7dd5c143']",10,,,,,,,,,,,,,,,,Turkey,00:22:10.907,Foul Committed,,77.7,14.0,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,be00e193-d4ee-41c5-8b50-61a34acdb8a6,1005,,,"[57.1, 21.5]",3788755,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Rodon,11250.0,Left Center Back,54,Turkey,909,"['6813d737-794b-497a-b664-ac06ffb39a62', '8489ec80-0a61-4f1b-a5d3-013ddcf30dc9']",35,,,,,,,,,,,,,,,,Wales,00:24:35.940,Foul Committed,,57.1,21.5,,,,,
