ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,"[98.0, 8.7]",,,,,,,,,,,1.184213,,,,,,,,,,,,77fba3b3-d284-4cab-910f-e701558e1884,2080,,"[101.3, 6.6]",3788766,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emerson Palmieri dos Santos,4355.0,Left Back,111,Italy,914,"['13c9c7ce-1f37-4baf-acc3-a574b90fc642', '8418536d-5193-4c15-ba4a-46d2601effbe']",57,,,,,,,,,,,,,,,Italy,00:11:57.701,Carry,,101.3,6.6,,,,,
,,,"[86.0, 13.9]",,,,,,,,,,,0.909702,,,,,,,,,,,,29ecf9ae-afb7-4ca9-bbea-1f2972c2a675,2083,,"[87.0, 12.5]",3788766,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Left Center Midfield,111,Italy,914,"['24a45bfd-55b6-43d3-9c7f-810a8a2f2028', '3fa754bf-f88d-42e8-8d90-d5fa460fd2fb']",59,,,,,,,,,,,,,,,Italy,00:11:59.940,Carry,,87.0,12.5,,,,,
,,,"[80.3, 50.0]",,,,,,,,,,,1.894254,,,,,,,,,,,,8e2d70b0-b217-4d1b-aee9-1d6d502d08fb,2086,,"[77.3, 40.7]",3788766,57,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,111,Italy,914,"['26483390-1b81-4a54-ab96-587f52846dd4', '71abab36-4f6e-4c19-9d60-cc880b313821']",2,,,,,,,,,,,,,,,Italy,00:12:02.320,Carry,,77.3,40.7,,,,,
,,,"[83.8, 59.6]",,,,,,,,,,,0.922468,,,,,,,,,,,,78fc6e41-a19b-4cfc-8db1-019a4947087c,2089,,"[82.1, 56.3]",3788766,57,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesco Acerbi,7119.0,Right Center Back,111,Italy,914,"['5262866b-c690-4ec4-bcd5-31508d4f912e', '64f9f3d1-3099-4d9e-a810-ec3f2b05e3c7']",5,,,,,,,,,,,,,,,Italy,00:12:05.332,Carry,,82.1,56.3,,,,,
,,,"[106.1, 71.6]",,,,,,,,,,,2.495939,,,,,,,,,,,,89c46f2a-ecf3-42ae-9f77-02fb8dcb747e,2092,,"[98.5, 76.6]",3788766,57,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Chiesa,7156.0,Right Wing,111,Italy,914,"['66427b4a-8ce8-41c1-9688-ed0b769bc571', '7a468d7e-23c1-4a28-a51e-f7092bc610fc', 'b62a9305-7326-4991-a164-7c22eab8fd52']",7,,,,,,,,,,,,,,,Italy,00:12:07.432,Carry,True,98.5,76.6,,,,,
,,,"[103.6, 56.4]",,,,,,,,,,,2.440528,,,,,,,,,,,,6395ff38-f56f-48da-b6d7-11d0142653f7,2097,,"[106.1, 71.6]",3788766,57,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Chiesa,7156.0,Right Wing,111,Italy,914,"['0ce85603-59d8-4fe1-9b5f-ff4f6076fcc8', '8040105c-e3b7-4d6a-b7ca-1186981a08c8', '9ebd3e3e-a7e4-4bae-ad90-c277c3b3d509', 'b62a9305-7326-4991-a164-7c22eab8fd52']",9,,,,,,,,,,,,,,,Italy,00:12:09.927,Carry,True,106.1,71.6,,,,,
,,,"[19.3, 6.0]",,,,,,,,,,,0.515021,,,,,,,,,,,,94dc6a57-7857-43bf-bd48-faabbdc9f952,2107,,"[18.3, 5.6]",3788766,58,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marco Verratti,3166.0,Left Center Midfield,114,Italy,914,"['022cc79f-08f1-4d52-a568-0bdafd8c6769', '1f2b73fe-b431-46c7-8ec3-0fffcc72250f']",1,,,,,,,,,,,,,,,Italy,00:13:01.883,Carry,,18.3,5.6,,,,,
,,,"[10.8, 22.2]",,,,,,,,,,,1.34729,,,,,,,,,,,,f7b67d2b-18fe-4cd2-ab54-3c0c7b0c1d1d,2110,,"[11.3, 15.3]",3788766,58,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alessandro Bastoni,7480.0,Left Center Back,114,Italy,914,"['137da9dd-6c3f-4a5d-beb0-bfbd21438d34', 'c181774c-d01e-4881-8ad9-778446665c40']",3,,,,,,,,,,,,,,,Italy,00:13:03.343,Carry,,11.3,15.3,,,,,
,,,"[10.4, 47.9]",,,,,,,,,,,1.788708,,,,,,,,,,,,332607b4-5cb2-4549-b243-f4bf647543f8,2113,,"[8.6, 44.0]",3788766,58,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gianluigi Donnarumma,7036.0,Goalkeeper,114,Italy,914,"['5b3d833a-297e-462c-81a1-2ebd9aff3181', '755b4356-7625-41e1-9232-816e740449d2']",6,,,,,,,,,,,,,,,Italy,00:13:06.630,Carry,,8.6,44.0,,,,,
,,,"[32.7, 50.9]",,,,,,,,,,,5.718888,,,,,,,,,,,,a1b961b4-f0ad-4129-ae87-12d5728e30db,2116,,"[15.8, 60.2]",3788766,58,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Francesco Acerbi,7119.0,Right Center Back,114,Italy,914,"['17eec089-da46-4d56-9c24-a5a33bec321a', '800bfe56-678d-41fd-88ca-bef9b4c5dad5']",9,,,,,,,,,,,,,,,Italy,00:13:09.294,Carry,,15.8,60.2,,,,,
,,,"[49.2, 31.4]",,,,,,,,,,,7.322609,,,,,,,,,,,,dd437b61-2e1d-4c21-a479-9d08747d48d7,2119,,"[29.9, 33.8]",3788766,58,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alessandro Bastoni,7480.0,Left Center Back,114,Italy,914,"['4510a7ec-c5c7-4c1d-ad06-939522324473', 'a85c7e2f-1716-482b-9a0d-24ef42a5adfb']",16,,,,,,,,,,,,,,,Italy,00:13:16.137,Carry,,29.9,33.8,,,,,
,,,"[64.0, 14.3]",,,,,,,,,,,1.536717,,,,,,,,,,,,27fe7c29-8e5a-421b-a554-ef3fa6fa3803,2122,,"[60.8, 14.2]",3788766,58,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emerson Palmieri dos Santos,4355.0,Left Back,114,Italy,914,"['6908d49b-c025-46a5-b8f5-5d27ea46c0a4', '748f14e1-e7ba-43ee-b3b0-c57a9facf488']",24,,,,,,,,,,,,,,,Italy,00:13:24.441,Carry,,60.8,14.2,,,,,
,,,"[65.4, 7.9]",,,,,,,,,,,1.965206,,,,,,,,,,,,ee811f1e-d51c-444e-bd45-51b22a2b0f2a,2127,,"[65.0, 7.3]",3788766,58,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emerson Palmieri dos Santos,4355.0,Left Back,114,Italy,914,"['6e64d31e-4855-4c0f-bf4f-8d4b7febf558', 'dc0e9ce5-f1ed-4d7d-8d97-c468cdbcd7c6']",27,,,,,,,,,,,,,,,Italy,00:13:27.855,Carry,,65.0,7.3,,,,,
,,,"[57.1, 27.8]",,,,,,,,,,,1.235614,,,,,,,,,,,,03a54187-1c15-4cdf-a528-59a81e3c2906,2130,,"[55.1, 23.7]",3788766,58,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alessandro Bastoni,7480.0,Left Center Back,114,Italy,914,"['acbe1095-e6e0-43ae-8a5c-615d4709a37a', 'e1a26dfc-c432-48e8-bd84-63ce6f28bba4']",30,,,,,,,,,,,,,,,Italy,00:13:30.556,Carry,,55.1,23.7,,,,,
,,,"[62.9, 47.2]",,,,,,,,,,,1.911399,,,,,,,,,,,,3e3d7af1-e46f-4bfb-83f0-0b63ad2f0910,2133,,"[62.9, 47.2]",3788766,58,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Francesco Acerbi,7119.0,Right Center Back,114,Italy,914,"['f26962b8-9769-4543-b612-43494e50e643', 'f8e5a33e-7b74-4246-ab0c-c97288be742f']",33,,,,,,,,,,,,,,,Italy,00:13:33.371,Carry,,62.9,47.2,,,,,
,,,"[87.1, 60.7]",,,,,,,,,,,0.08,,,,,,,,,,,,615fd6d8-62c6-40ad-ae47-4b0b9b99d17e,2140,,"[88.9, 63.1]",3788766,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kieffer Roberto Francisco Moore,3853.0,Right Defensive Midfield,115,Wales,907,"['0f455163-a39c-4192-aa56-3e502806a6be', '7cef88f8-2e5d-4ab3-9f48-d92415619ea7', '8101f158-38c3-4270-a6bf-03d5b4547d61']",34,,,,,,,,,,,,,,,Wales,00:14:34.109,Carry,True,88.9,63.1,,,,,
,,,"[41.3, 17.0]",,,,,,,,,,,0.159998,,,,,,,,,,,,71aea10c-9d43-43ad-aaca-25fd1dcdad6f,2148,,"[41.3, 17.0]",3788766,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Bernardeschi,7777.0,Left Wing,116,Italy,914,"['4b78caba-0d32-4dd4-a086-241615559d6b', 'b241c85a-2501-481e-8ee6-da580a793742']",37,,,,,,,,,,,,,,,Italy,00:14:37.695,Carry,,41.3,17.0,,,,,
,,,"[85.1, 75.8]",,,,,,,,,,,0.52587,,,,,,,,,,,,ea31fd4c-f5e4-4db9-bc1c-d48042b87253,2154,,"[84.4, 74.9]",3788766,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieffer Roberto Francisco Moore,3853.0,Right Defensive Midfield,116,Italy,914,"['027574ed-5376-4014-b18e-78f9562e5729', '4fffe5cb-d2d9-4c68-b11c-858b2c8d814c', '6269dca0-e6ca-49e3-9c15-afd27232eb5d']",40,,,,,,,,,,,,,,,Wales,00:14:40.809,Carry,True,84.4,74.9,,,,,
,,,"[20.2, 4.8]",,,,,,,,,,,1.040489,,,,,,,,,,,,abf7c1c8-f3bf-4be3-b7d7-35b9b5e658c3,2160,,"[25.9, 3.2]",3788766,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emerson Palmieri dos Santos,4355.0,Left Back,116,Italy,914,"['6c41f767-a185-48ec-8082-1f64274ac8c1', '9d0ab969-3f46-43ec-8ae2-57b3ba072527']",44,,,,,,,,,,,,,,,Italy,00:14:44.488,Carry,,25.9,3.2,,,,,
,,,"[14.9, 8.3]",,,,,,,,,,,2.434624,,,,,,,,,,,,0b1d92f6-0eb9-41d7-b301-011ed892d708,2163,,"[12.3, 14.2]",3788766,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Bastoni,7480.0,Left Center Back,116,Italy,914,"['336c00cc-5c78-4152-8bf4-1166385a2603', '5d978b50-0c92-45e8-98bb-3f8ad645286c', '836b740f-041a-46ae-b767-61f6ac49701b']",46,,,,,,,,,,,,,,,Italy,00:14:46.255,Carry,True,12.3,14.2,,,,,
,,,"[19.6, 4.6]",,,,,,,,,,,0.197295,,,,,,,,,,,,002a906c-3582-454f-a94f-095a55b4aca0,2168,,"[19.7, 4.8]",3788766,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Left Center Midfield,116,Italy,914,"['14be6969-284c-4eca-b309-69ccec8f7456', '233e0ab4-a1c6-4272-964d-daa098eb2274', 'befeba4b-d8a5-4cd6-8c78-70a870b8f446']",49,,,,,,,,,,,,,,,Italy,00:14:49.373,Carry,True,19.7,4.8,,,,,
,,,"[107.3, 76.9]",,,,,,,,,,,1.840718,,,,,,,,,,,,46d20b06-1a92-4a4a-91fe-5d59b23a2955,2173,,"[104.2, 77.9]",3788766,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel James,11252.0,Left Wing,117,Wales,907,"['532cd7d0-c195-42fc-b371-fe0af5bb4c30', '739a7e6e-1044-41f8-be7f-e5eadfbaf673', '9052faec-d6d4-4776-b081-8291d7237fc9']",51,,,,,,,,,,,,,,,Wales,00:14:51.009,Carry,True,104.2,77.9,,,,,
,,,"[115.2, 65.9]",,,,,,,,,,,1.880202,,,,,,,,,,,,e0b82e7a-a6cd-469d-a3fe-61e6a1c5feb6,2176,,"[107.3, 76.9]",3788766,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel James,11252.0,Left Wing,117,Wales,907,"['405c8b47-8316-48a0-8dc6-bcdbe5fe09aa', '434ca0f4-ee50-45ff-bbc4-237f14ffef3b', '4bf65888-d7bc-4a38-84fc-695986ed0373', '532cd7d0-c195-42fc-b371-fe0af5bb4c30']",52,,,,,,,,,,,,,,,Wales,00:14:52.850,Carry,True,107.3,76.9,,,,,
,,,"[62.6, 17.8]",,,,,,,,,,,2.332253,,,,,,,,,,,,9b1aa654-b64f-40b6-92db-f4fc4fc14a27,2184,,"[69.5, 21.6]",3788766,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neco Williams,34794.0,Left Wing Back,118,Wales,907,"['b1aa0ea3-928f-4724-92c3-fe9ba1cfd5b8', 'c4bfd64e-a96d-48d3-88ad-0adeea3982bf']",7,,,,,,,,,,,,,,,Wales,00:16:07.352,Carry,,69.5,21.6,,,,,
,,,"[14.2, 21.4]",,,,,,,,,,,1.487807,,,,,,,,,,,,27831d12-56d8-45b9-a77c-44f6be6df448,2188,,"[12.4, 13.1]",3788766,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Left Center Midfield,119,Italy,914,"['4b2cdace-7969-4373-ab69-bf1e74b017ac', '73ba613a-47c7-42c6-8d6f-571c545c35b7']",12,,,,,,,,,,,,,,,Italy,00:16:12.939,Carry,,12.4,13.1,,,,,
,,,"[14.2, 25.9]",,,,,,,,,,,0.340034,,,,,,,,,,,,f1fd3cc7-7ba3-4296-8600-dea90cba10fa,2191,,"[16.3, 27.2]",3788766,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,119,Italy,914,"['633eb6c4-93e8-43b5-8172-d56e0636a8c6', '67c0f4e5-50b2-4397-8a86-019cabbae968']",15,,,,,,,,,,,,,,,Italy,00:16:15.351,Carry,,16.3,27.2,,,,,
,,,"[6.6, 23.0]",,,,,,,,,,,0.412369,,,,,,,,,,,,a744445e-23dd-4f0a-8df7-1659a5e10dae,2194,,"[5.9, 23.0]",3788766,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Bastoni,7480.0,Left Center Back,119,Italy,914,"['72a7413a-74ef-4a63-93f3-7ff22f606161', 'efabb792-4e8c-4057-8b29-32d1ea69a107']",16,,,,,,,,,,,,,,,Italy,00:16:16.569,Carry,,5.9,23.0,,,,,
,,,"[111.5, 56.9]",,,,,,,,,,,0.128152,,,,,,,,,,,,c637f29c-35d3-4e98-a0a1-275548b90b58,2198,,"[111.9, 57.0]",3788766,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieffer Roberto Francisco Moore,3853.0,Right Defensive Midfield,119,Italy,914,"['750bb600-5be0-4ff0-b603-d493f745e0fc', 'bd9ffc0b-9b31-425e-ad4a-2adfa013e58e', 'e301f96c-c545-49fe-8769-539d05361f85']",17,,,,,,,,,,,,,,,Wales,00:16:17.601,Carry,True,111.9,57.0,,,,,
,,,"[9.2, 25.5]",,,,,,,,,,,1.519363,,,,,,,,,,,,cdf6c18d-3f7f-4a77-bcb9-eda28fb7b0b2,2201,,"[8.6, 23.2]",3788766,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Bastoni,7480.0,Left Center Back,119,Italy,914,"['2b61c97b-51f1-41d7-ad0e-f19a57861fe9', 'a1cb5811-aba6-48ce-bb2a-08cc68edd3f3']",17,,,,,,,,,,,,,,,Italy,00:16:17.729,Carry,,8.6,23.2,,,,,
,,,"[9.0, 36.1]",,,,,,,,,,,0.591043,,,,,,,,,,,,90427f71-d619-4405-951f-9a894fb17c07,2204,,"[8.6, 35.9]",3788766,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,119,Italy,914,"['4062f6e4-263e-4bb6-8516-c85bc81077b5', '70e7bf29-0f23-49d8-8ffb-a617fd35d79e']",20,,,,,,,,,,,,,,,Italy,00:16:20.256,Carry,,8.6,35.9,,,,,
,,,"[58.4, 63.9]",,,,,,,,,,,4.0251412,,,,,,,,,,,,9761bec3-68f0-4f6d-96ad-3a1cd3dd0b1d,2207,,"[28.1, 57.0]",3788766,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesco Acerbi,7119.0,Right Center Back,119,Italy,914,"['400a8ea8-b155-4e24-be0c-fe7de31871df', 'f621c543-058f-436c-bf00-099694ba4f7f']",22,,,,,,,,,,,,,,,Italy,00:16:22.256,Carry,,28.1,57.0,,,,,
,,,"[76.7, 76.1]",,,,,,,,,,,1.502075,,,,,,,,,,,,d4fc160d-eabc-4afd-a980-cafb2a3680ea,2210,,"[69.1, 76.6]",3788766,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Tolói,7002.0,Right Back,119,Italy,914,"['4ee043d6-f6d3-41af-abd9-bd3bc310e154', '687bf54b-ee8c-427d-b3a1-91a32225dbcc']",27,,,,,,,,,,,,,,,Italy,00:16:27.608,Carry,,69.1,76.6,,,,,
,,,"[7.5, 2.4]",,,,,,,,,,,3.635145,,,,,,,,,,,,3012d3ef-da62-4dd8-87f3-d24583cf5e49,2217,,"[10.8, 7.2]",3788766,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Allen,10931.0,Left Defensive Midfield,119,Italy,914,"['0e14c65c-58b4-4130-8230-8ef2d7217bcc', '4f1c8720-9899-4cba-931b-e2a3d64eb50c', 'b7d9661f-1a7b-4229-b3fc-1db84b800036']",34,,,,,,,,,,,,,,,Wales,00:16:34.882,Carry,True,10.8,7.2,,,,,
,,,"[69.1, 65.6]",,,,,,,,,,,1.813085,,,,,,,,,,,,360d04b7-ed74-4bf3-910c-bfff1e50a0b2,2224,,"[68.7, 67.4]",3788766,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesco Acerbi,7119.0,Right Center Back,120,Italy,914,"['86585254-cf4d-4e97-9de1-9598b551a960', 'b7962fdd-c815-4698-9627-2d8bcc6a6743']",55,,,,,,,,,,,,,,,Italy,00:16:55.675,Carry,,68.7,67.4,,,,,
,,,"[76.5, 25.4]",,,,,,,,,,,1.347836,,,,,,,,,,,,8134fdb8-e898-4eb7-9bc6-2b34ec14a0b3,2227,,"[72.6, 29.4]",3788766,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emerson Palmieri dos Santos,4355.0,Left Back,120,Italy,914,"['1147cb38-2861-4f92-ad0a-993dd252d682', '828cc06d-b1c9-43c6-a617-227a8046cde3']",59,,,,,,,,,,,,,,,Italy,00:16:59.247,Carry,,72.6,29.4,,,,,
,,,"[97.1, 17.2]",,,,,,,,,,,4.087724,,,,,,,,,,,,76de4f06-ec7d-41c3-856c-238ce1f70c4c,2230,,"[82.8, 17.5]",3788766,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Verratti,3166.0,Left Center Midfield,120,Italy,914,"['452ccbb4-d5f1-40d5-bef4-1f38898107f0', 'e597d990-8798-446a-bc11-30f4b8ea85e3']",1,,,,,,,,,,,,,,,Italy,00:17:01.327,Carry,,82.8,17.5,,,,,
,,,"[106.1, 4.3]",,,,,,,,,,,1.603493,,,,,,,,,,,,d0ee505a-815e-4da2-9181-2e93529f07f3,2233,,"[106.1, 5.2]",3788766,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Bernardeschi,7777.0,Left Wing,120,Italy,914,"['3c555a28-99b3-446d-bb61-ff401b36f11c', '52e5145b-9e85-4ca1-8bf5-2c9f569bb9f3']",6,,,,,,,,,,,,,,,Italy,00:17:06.412,Carry,,106.1,5.2,,,,,
,,,"[93.4, 12.4]",,,,,,,,,,,0.04,,,,,,,,,,,,a02b2bae-3b84-4f36-b52e-a01fd28f82bb,2236,,"[93.7, 12.0]",3788766,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Verratti,3166.0,Left Center Midfield,120,Italy,914,"['0c5e4511-ccfe-4975-b6a5-49fc272071e2', 'b9cbd1f8-d79f-45e5-a6a9-772812e4e568']",9,,,,,,,,,,,,,,,Italy,00:17:09.486,Carry,,93.7,12.0,,,,,
,,,"[96.6, 7.3]",,,,,,,,,,,0.823651,,,,,,,,,,,,a0b87666-a0b9-4add-8503-b0e910b6b43c,2239,,"[99.9, 8.3]",3788766,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emerson Palmieri dos Santos,4355.0,Left Back,120,Italy,914,"['49c48e22-3b1d-4005-b41f-cb33e95b03a3', 'd510107a-85d8-465c-b103-f28fe6cd6fac']",10,,,,,,,,,,,,,,,Italy,00:17:10.137,Carry,,99.9,8.3,,,,,
,,,"[70.8, 5.0]",,,,,,,,,,,0.997297,,,,,,,,,,,,00457b08-79f8-4398-b0ba-f4608eabf0f1,2249,,"[75.0, 2.9]",3788766,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Verratti,3166.0,Left Center Midfield,121,Italy,914,"['528e079d-ad1f-4daf-a1e5-a11d23b4737f', 'a681b72f-e732-49b0-8b61-e4e5d919153a']",19,,,,,,,,,,,,,,,Italy,00:17:19.706,Carry,,75.0,2.9,,,,,
,,,"[51.3, 28.2]",,,,,,,,,,,1.183869,,,,,,,,,,,,838928da-8092-43f2-8d54-cdf4ad67373a,2252,,"[57.1, 39.6]",3788766,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesco Acerbi,7119.0,Right Center Back,121,Italy,914,"['21c917c8-4668-449f-b286-d0ccbb215949', '3881e260-f035-45c3-8a9b-b69b5e129017']",22,,,,,,,,,,,,,,,Italy,00:17:22.762,Carry,,57.1,39.6,,,,,
,,,"[51.3, 19.6]",,,,,,,,,,,0.831298,,,,,,,,,,,,cabe11f0-18e9-45a8-a95d-425a882d9f05,2255,,"[53.5, 20.7]",3788766,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alessandro Bastoni,7480.0,Left Center Back,121,Italy,914,"['82319cad-9fdf-4a3a-98d2-f0e61747edbe', '839bfe83-194e-4d01-8949-c9fa375b2fb5']",24,,,,,,,,,,,,,,,Italy,00:17:24.670,Carry,,53.5,20.7,,,,,
,,,"[37.5, 61.5]",,,,,,,,,,,1.191815,,,,,,,,,,,,84bd94c6-0bee-4156-a78a-c4a0352070e2,2260,,"[35.8, 57.0]",3788766,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesco Acerbi,7119.0,Right Center Back,121,Italy,914,"['598207c2-7cf6-4aed-bd1a-39d460ea68fb', 'f48d770c-23d0-4e56-ac97-b65839cb1e04']",30,,,,,,,,,,,,,,,Italy,00:17:30.027,Carry,,35.8,57.0,,,,,
,,,"[52.9, 76.1]",,,,,,,,,,,2.675891,,,,,,,,,,,,7c36b47c-5f3a-497a-a2dd-7c0cb70df883,2263,,"[46.4, 76.7]",3788766,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Tolói,7002.0,Right Back,121,Italy,914,"['2257b013-dd41-4848-84ec-0a4325914ded', 'c3513c4a-b042-4dce-931a-774a7fb12e9f']",32,,,,,,,,,,,,,,,Italy,00:17:32.744,Carry,,46.4,76.7,,,,,
,,,"[53.9, 43.8]",,,,,,,,,,,1.584368,,,,,,,,,,,,66346e6d-d8a6-4735-9917-2f10f0916fe5,2270,,"[47.7, 52.7]",3788766,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,121,Italy,914,"['22ffd1f3-3f74-41d6-bb09-da46b9857df7', 'dcca494a-ec9f-4d77-a119-db20081de6e4']",38,,,,,,,,,,,,,,,Italy,00:17:38.788,Carry,,47.7,52.7,,,,,
,,,"[65.0, 35.7]",,,,,,,,,,,1.160815,,,,,,,,,,,,e9ac9ba9-79ad-4fc8-bb3c-8df3a98dbfcd,2273,,"[64.7, 35.9]",3788766,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Verratti,3166.0,Left Center Midfield,121,Italy,914,"['193584db-3269-423e-a1e7-3a4213097f5c', '55d4a70b-d2bd-488c-a3e4-41d6b71359af']",41,,,,,,,,,,,,,,,Italy,00:17:41.272,Carry,,64.7,35.9,,,,,
,,,"[80.5, 7.0]",,,,,,,,,,,4.027765,,,,,,,,,,,,3de01670-8a9d-42d3-bb16-d28e555a3684,2276,,"[73.1, 11.0]",3788766,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alessandro Bastoni,7480.0,Left Center Back,121,Italy,914,"['09bdb706-4895-4f5e-b230-3dc4ce88e619', '68447306-b3f2-435e-84ca-eebde4345821']",44,,,,,,,,,,,,,,,Italy,00:17:44.387,Carry,,73.1,11.0,,,,,
,,,"[70.8, 17.9]",,,,,,,,,,,1.485149,,,,,,,,,,,,df9c058a-3f57-4f70-aff3-52fc2c06e664,2279,,"[70.8, 16.2]",3788766,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,121,Italy,914,"['3fac3307-2427-4b91-a38b-4097e4b30749', '90f33814-5d61-4241-9fba-67eba9920e04']",49,,,,,,,,,,,,,,,Italy,00:17:49.804,Carry,,70.8,16.2,,,,,
,,,"[67.7, 46.2]",,,,,,,,,,,1.511094,,,,,,,,,,,,7ae9136f-97ef-4224-92ff-9e30f231855c,2282,,"[66.2, 44.8]",3788766,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesco Acerbi,7119.0,Right Center Back,121,Italy,914,"['1ba66ea4-fa74-4084-9fc3-c3ae016ed46a', '805e3394-2d92-49b9-9d69-fc7ee5bbcf42']",52,,,,,,,,,,,,,,,Italy,00:17:52.417,Carry,,66.2,44.8,,,,,
,,,"[108.3, 64.3]",,,,,,,,,,,5.613955,,,,,,,,,,,,543e24aa-4e3c-45e0-b26a-5cfb3fe20be8,2285,,"[97.3, 78.1]",3788766,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Chiesa,7156.0,Right Wing,121,Italy,914,"['9cbf98ff-b3a3-4551-b001-c8d0c46a5438', 'a81161a7-4a58-4ed1-8120-f9f8ec647cae']",55,,,,,,,,,,,,,,,Italy,00:17:55.718,Carry,,97.3,78.1,,,,,
